39407dd7b22581ed20ea1b4a15451d95bcac8e33cfaa3517f68a67d24916df49,7b0dc15dcefc5f9f18cc07d924a5510e40e9eb763f92f11c9b5c316c4b66e5b7,d41b3ea9ab45f41d92a2fab7a932a7ce129a8db88b8d314fa8e421e0419284a7,dabf0973c759baa57777bd81018f057b753e79ce7e34378681ea95bd028262ae,4c26d8cf2f103d421c5555e85e844464fe279ce8fb27ef814e3dad16eb669d9c,26618fbb7cdf0de739639c5616ded0ea46d3d6835286017437af4b9dab226998,f0bc36e2f04f54a46b697779591eb2d71396467829a77e079ea33a32154a1b87,ed8c6fd91be5126285f9f01376bf7205449dd8b4f6310165894deafdef02bef1,ee6817dcfbbcc9872d61bb07af0494140a7fd4f8ecbfef0fbef9a112d2c1425d,8b84315c32571fa60b690d47c56047df48c92ee58a8d34584e527557562aaee4,b103ea8d7800bac4b656f0ecf66685591f43ffecff2b7355b41c18ad88b84f09,91e5682678722974fe5d33904067b44b136f0c24052898da64f18a9be8541c97,51001934e60ac932144abd3d830449a8f44eebcbcd6d9930d91c44d2adb12da4,ee20bf39d9194c137cf4cae5a96830c8ffe06e23b1587476baecee9da0d8dcc2
"61086002","完成10次活動冒險（前後篇共通）","0","10086102","0","61086002","6004","10086","2022/06/13 16:00:00","9004","10","601","0","2022/06/29 15:59:59"
"61088001","挑戰 1 次仇鼠‧怒髮衝冠的啾二吧（全難易度皆可） ","0","10088101","0","61088001","6008","10088","2022/07/01 16:00:00","9012","1","601","0","2022/07/19 15:59:59"
"61088002","完成10次活動冒險","0","10088102","0","61088002","6004","10088","2022/07/01 16:00:00","9004","10","601","0","2022/07/19 15:59:59"
"61089001","挑戰 1 次魔物的公主吧（全難易度共通） ","0","10089101","0","61089001","6008","10089","2022/07/19 16:00:00","9012","1","601","0","2022/07/28 15:59:59"
"61089002","完成10次活動冒險","0","10089102","0","61089002","6004","10089","2022/07/19 16:00:00","9004","10","601","0","2022/07/28 15:59:59"
"61090001","挑戰 1 次貪婪暴君‧賭場王吧（全難易度皆可） ","0","10090101","0","61090001","6008","10090","2022/08/01 16:00:00","9012","1","601","0","2022/08/19 15:59:59"
"61090002","完成10次活動冒險","0","10090102","0","61090002","6004","10090","2022/08/01 16:00:00","9004","10","601","0","2022/08/19 15:59:59"
"61091001","挑戰 1 次無名的藝術吧（全難易度共通）","0","10091101","0","61091001","6008","10091","2022/08/19 16:00:00","9012","1","601","0","2022/08/28 15:59:59"
"61091002","完成10次活動冒險","0","10091102","0","61091002","6004","10091","2022/08/19 16:00:00","9004","10","601","0","2022/08/28 15:59:59"
"61092001","挑戰 1 次受解放的寶藏守護者吧（全難易度皆可） ","0","10092101","0","61092001","6008","10092","2022/09/01 16:00:00","9012","1","601","0","2022/09/19 15:59:59"
"61092002","完成10次活動冒險","0","10092102","0","61092002","6004","10092","2022/09/01 16:00:00","9004","10","601","0","2022/09/19 15:59:59"
"61093001","挑戰 1 次爆裂‧時間儀吧（全難易度共通） ","0","10093101","0","61093001","6008","10093","2022/09/19 16:00:00","9012","1","601","0","2022/09/28 15:59:59"
"61093002","完成10次活動冒險","0","10093102","0","61093002","6004","10093","2022/09/19 16:00:00","9004","10","601","0","2022/09/28 15:59:59"
"61094001","挑戰 1 次阿斯特賴亞牛肝菌吧（全難易度皆可） ","0","10094101","0","61094001","6008","10094","2022/10/02 16:00:00","9012","1","601","0","2022/10/20 15:59:59"
"61094002","完成10次活動冒險","0","10094102","0","61094002","6004","10094","2022/10/02 16:00:00","9004","10","601","0","2022/10/20 15:59:59"
"61095001","挑戰 1 次究極機械玩具王吧（全難易度共通） ","0","10095101","0","61095001","6008","10095","2022/10/19 16:00:00","9012","1","601","0","2022/10/28 15:59:59"
"61095002","完成10次活動冒險","0","10095102","0","61095002","6004","10095","2022/10/19 16:00:00","9004","10","601","0","2022/10/28 15:59:59"
"61096001","挑戰 1 次海將海馬指揮官吧（全難易度皆可） ","0","10096101","0","61096001","6008","10096","2022/11/01 16:00:00","9012","1","601","0","2022/11/19 15:59:59"
"61096002","完成10次活動冒險","0","10096102","0","61096002","6004","10096","2022/11/01 16:00:00","9004","10","601","0","2022/11/19 15:59:59"
"61097001","挑戰 1 次作業吧（全難易度皆可） ","0","10097101","0","61097001","6008","10097","2022/11/18 16:00:00","9012","1","601","0","2022/11/27 15:59:59"
"61097002","完成10次活動冒險","0","10097102","0","61097002","6004","10097","2022/11/18 16:00:00","9004","10","601","0","2022/11/27 15:59:59"
"61098001","挑戰 1 次月光之門吧（全難易度皆可） ","0","10098101","0","61098001","6008","10098","2022/12/01 16:00:00","9012","1","601","0","2022/12/19 15:59:59"
"61098002","完成10次活動冒險","0","10098102","0","61098002","6004","10098","2022/12/01 16:00:00","9004","10","601","0","2022/12/19 15:59:59"
"61099001","挑戰 1 次女王歌唱水母吧（全難易度共通） ","0","10099101","0","61099001","6008","10099","2022/12/19 16:00:00","9012","1","601","0","2022/12/28 15:59:59"
"61099002","完成10次活動冒險","0","10099102","0","61099002","6004","10099","2022/12/19 16:00:00","9004","10","601","0","2022/12/28 15:59:59"
"61100001","挑戰 1 次哀執的植物羊吧（全難易度皆可） ","0","10100101","0","61100001","6008","10100","2023/01/02 16:00:00","9012","1","601","0","2023/01/20 15:59:59"
"61100002","完成10次活動冒險","0","10100102","0","61100002","6004","10100","2023/01/02 16:00:00","9004","10","601","0","2023/01/20 15:59:59"
"61101001","挑戰 1 次基古魯博士吧（全難易度共通） ","0","10101101","0","61101001","6008","10101","2023/01/19 16:00:00","9012","1","601","0","2023/01/28 15:59:59"
"61101002","完成10次活動冒險","0","10101102","0","61101002","6004","10101","2023/01/19 16:00:00","9004","10","601","0","2023/01/28 15:59:59"
"61102001","挑戰 1 次瘋狂直播主‧輝美吧（全難易度皆可） ","0","10102101","0","61102001","6008","10102","2023/02/01 16:00:00","9012","1","601","0","2023/02/19 15:59:59"
"61102002","完成10次活動冒險","0","10102102","0","61102002","6004","10102","2023/02/01 16:00:00","9004","10","601","0","2023/02/19 15:59:59"
"61103001","挑戰 1 次哀暴小棉花糖吧（全難易度共通） ","0","10103101","0","61103001","6008","10103","2023/02/17 16:00:00","9012","1","601","0","2023/02/26 15:59:59"
"61103002","完成10次活動冒險","0","10103102","0","61103002","6004","10103","2023/02/17 16:00:00","9004","10","601","0","2023/02/26 15:59:59"
"61104001","挑戰1次黑曜魔像（全難度共通）","0","10104101","0","61104001","6008","10104","2023/03/01 16:00:00","9012","1","601","0","2023/03/19 15:59:59"
"61104002","完成10次活動冒險","0","10104102","0","61104002","6004","10104","2023/03/01 16:00:00","9004","10","601","0","2023/03/19 15:59:59"
"61105001","挑戰 1 次反逆獸‧三重吧（全難易度共通） ","0","10105101","0","61105001","6008","10105","2023/03/19 16:00:00","9012","1","601","0","2023/03/28 15:59:59"
"61105002","完成10次活動冒險","0","10105102","0","61105002","6004","10105","2023/03/19 16:00:00","9004","10","601","0","2023/03/28 15:59:59"
"61106001","挑戰 1 次不幸福的多倫多獸吧（全難易度皆可） ","0","10106101","0","61106001","6008","10106","2023/04/01 16:00:00","9012","1","601","0","2023/04/19 15:59:59"
"61106002","完成10次活動冒險","0","10106102","0","61106002","6004","10106","2023/04/01 16:00:00","9004","10","601","0","2023/04/19 15:59:59"
"61107001","挑戰 1 次孤伶伶的聖誕夜妖精吧（全難易度皆可） ","0","10107101","0","61107001","6008","10107","2023/04/17 16:00:00","9012","1","601","0","2023/04/26 15:59:59"
"61107002","完成10次活動冒險","0","10107102","0","61107002","6004","10107","2023/04/17 16:00:00","9004","10","601","0","2023/04/26 15:59:59"
"61108001","挑戰1次汙穢的湯之神‧陽卵吧（全難易度皆可） ","0","10108101","0","61108001","6008","10108","2023/05/01 16:00:00","9012","1","601","0","2023/05/19 15:59:59"
"61108002","完成10次活動冒險","0","10108102","0","61108002","6004","10108","2023/05/01 16:00:00","9004","10","601","0","2023/05/19 15:59:59"
"61109001","挑戰 1 次邪牛神哞猛吧（全難易度皆可） ","0","10109101","0","61109001","6008","10109","2023/05/19 16:00:00","9012","1","601","0","2023/05/28 15:59:59"
"61109002","完成10次活動冒險","0","10109102","0","61109002","6004","10109","2023/05/19 16:00:00","9004","10","601","0","2023/05/28 15:59:59"
"61110001","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","0","10110101","0","61110001","6008","10110","2023/06/01 16:00:00","9012","1","601","0","2023/06/29 15:59:59"
"61110002","【前篇】完成 10 次活動冒險吧（前後篇皆可）","0","10110102","0","61110002","6004","10110","2023/06/01 16:00:00","9021","10","601","0","2023/06/29 15:59:59"
"61111001","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","0","10111101","0","61111001","6008","10110","2023/06/08 16:00:00","9012","1","601","0","2023/06/29 15:59:59"
"61111002","【後篇】完成 10 次活動冒險吧（前後篇皆可）","0","10111102","0","61111002","6004","10110","2023/06/08 16:00:00","9004","10","601","0","2023/06/29 15:59:59"
"61112001","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","0","10112101","0","61112001","6008","10112","2023/06/16 16:00:00","9012","1","601","0","2023/06/30 15:59:59"
"61112002","【前篇】完成 10 次活動冒險吧（前後篇皆可）","0","10112102","0","61112002","6004","10112","2023/06/16 16:00:00","9004","10","601","0","2023/06/30 15:59:59"
"61113001","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","0","10113101","0","61113001","6008","10112","2023/06/21 16:00:00","9012","1","601","0","2023/06/30 15:59:59"
"61113002","【後篇】完成 10 次活動冒險吧（前後篇皆可）","0","10113102","0","61113002","6004","10112","2023/06/21 16:00:00","9021","10","601","0","2023/06/30 15:59:59"
"61114001","挑戰1次祈福託災的招財貓吧（全難易度皆可） ","0","10114101","0","61114001","6008","10114","2023/07/02 16:00:00","9012","1","601","0","2023/07/20 15:59:59"
"61114002","完成10次活動冒險","0","10114102","0","61114002","6004","10114","2023/07/02 16:00:00","9004","10","601","0","2023/07/20 15:59:59"
"61115001","挑戰 1 次仇鼠‧怒髮衝冠的啾二吧（全難易度皆可） ","0","10115101","0","61115001","6008","10115","2023/07/19 16:00:00","9012","1","601","0","2023/07/28 15:59:59"
"61115002","完成10次活動冒險","0","10115102","0","61115002","6004","10115","2023/07/19 16:00:00","9004","10","601","0","2023/07/28 15:59:59"
"61116001","挑戰1次大王猩猩吧（全難易度皆可） ","0","10116101","0","61116001","6008","10116","2023/08/01 16:00:00","9012","1","601","0","2023/08/19 15:59:59"
"61116002","完成10次活動冒險","0","10116102","0","61116002","6004","10116","2023/08/01 16:00:00","9004","10","601","0","2023/08/19 15:59:59"
"61117001","挑戰 1 次貪婪暴君‧賭場王吧（全難易度皆可） ","0","10117101","0","61117001","6008","10117","2023/08/18 16:00:00","9012","1","601","0","2023/08/28 15:59:59"
"61117002","完成10次活動冒險","0","10117102","0","61117002","6004","10117","2023/08/18 16:00:00","9004","10","601","0","2023/08/28 15:59:59"
"61118001","挑戰1次智慧的鍊金術師‧莫夫吧（全難易度皆可） ","0","10118101","0","61118001","6008","10118","2023/09/01 16:00:00","9012","1","601","0","2023/09/18 15:59:59"
"61118002","完成10次活動冒險","0","10118102","0","61118002","6004","10118","2023/09/01 16:00:00","9004","10","601","0","2023/09/18 15:59:59"
"61119001","挑戰 1 次受解放的寶藏守護者吧（全難易度皆可） ","0","10119101","0","61119001","6008","10119","2023/09/18 16:00:00","9012","1","601","0","2023/09/28 15:59:59"
"61119002","完成10次活動冒險","0","10119102","0","61119002","6004","10119","2023/09/18 16:00:00","9004","10","601","0","2023/09/28 15:59:59"
"61120001","挑戰1次變貌的從者‧布拉德吧（全難易度皆可） ","0","10120101","0","61120001","6008","10120","2023/10/01 16:00:00","9012","1","601","0","2023/10/19 15:59:59"
"61120002","完成10次活動冒險","0","10120102","0","61120002","6004","10120","2023/10/01 16:00:00","9004","10","601","0","2023/10/19 15:59:59"
"61121001","挑戰 1 次阿斯特賴亞牛肝菌吧（全難易度皆可） ","0","10121101","0","61121001","6008","10121","2023/10/18 16:00:00","9012","1","601","0","2023/10/28 15:59:59"
"61121002","完成10次活動冒險","0","10121102","0","61121002","6004","10121","2023/10/18 16:00:00","9004","10","601","0","2023/10/28 15:59:59"
"61122001","挑戰1次復活的白色島鯨吧（全難易度皆可） ","0","10122101","0","61122001","6008","10122","2023/11/01 16:00:00","9012","1","601","0","2023/11/19 15:59:59"
"61122002","完成10次活動冒險","0","10122102","0","61122002","6004","10122","2023/11/01 16:00:00","9004","10","601","0","2023/11/19 15:59:59"
"61123001","挑戰 1 次海將海馬指揮官吧（全難易度皆可） ","0","10123101","0","61123001","6008","10123","2023/11/17 16:00:00","9012","1","601","0","2023/11/27 15:59:59"
"61123002","完成10次活動冒險","0","10123102","0","61123002","6004","10123","2023/11/17 16:00:00","9004","10","601","0","2023/11/27 15:59:59"
"61124001","挑戰1次怨恨亡靈吧（全難易度皆可） ","0","10124101","0","61124001","6008","10124","2023/12/01 16:00:00","9012","1","601","0","2023/12/19 15:59:59"
"61124002","完成10次活動冒險","0","10124102","0","61124002","6004","10124","2023/12/01 16:00:00","9004","10","601","0","2023/12/19 15:59:59"
"61125001","挑戰 1 次月光之門吧（全難易度皆可） ","0","10125101","0","61125001","6008","10125","2023/12/18 16:00:00","9012","1","601","0","2023/12/28 15:59:59"
"61125002","完成10次活動冒險","0","10125102","0","61125002","6004","10125","2023/12/18 16:00:00","9004","10","601","0","2023/12/28 15:59:59"
"61126001","挑戰1次被解放的暴魔‧阿爾杰什吧（全難易度皆可） ","0","10126101","0","61126001","6008","10126","2024/01/01 16:00:00","9012","1","601","0","2024/01/19 15:59:59"
"61126002","完成10次活動冒險","0","10126102","0","61126002","6004","10126","2024/01/01 16:00:00","9004","10","601","0","2024/01/19 15:59:59"
"61127001","挑戰 1 次哀執的植物羊吧（全難易度皆可） ","0","10127101","0","61127001","6008","10127","2024/01/17 16:00:00","9012","1","601","0","2024/01/27 15:59:59"
"61127002","完成10次活動冒險","0","10127102","0","61127002","6004","10127","2024/01/17 16:00:00","9004","10","601","0","2024/01/27 15:59:59"
"61128001","挑戰1次哈立德吧（全難易度皆可） ","0","10128101","0","61128001","6008","10128","2024/02/01 16:00:00","9012","1","601","0","2024/02/19 15:59:59"
"61128002","完成10次活動冒險","0","10128102","0","61128002","6004","10128","2024/02/01 16:00:00","9004","10","601","0","2024/02/19 15:59:59"
"61129001","挑戰 1 次瘋狂直播主‧輝美吧（全難易度皆可） ","0","10129101","0","61129001","6008","10129","2024/02/16 16:00:00","9012","1","601","0","2024/02/26 15:59:59"
"61129002","完成10次活動冒險","0","10129102","0","61129002","6004","10129","2024/02/16 16:00:00","9004","10","601","0","2024/02/26 15:59:59"
"61130001","挑戰1次美空吧（全難易度皆可） ","0","10130101","0","61130001","6008","10130","2024/03/01 16:00:00","9012","1","601","0","2024/03/19 15:59:59"
"61130002","完成10次活動冒險","0","10130102","0","61130002","6004","10130","2024/03/01 16:00:00","9004","10","601","0","2024/03/19 15:59:59"
"61131001","挑戰1次黑曜魔像（全難度共通）","0","10131101","0","61131001","6008","10131","2024/03/18 16:00:00","9012","1","601","0","2024/03/27 15:59:59"
"61131002","完成10次活動冒險","0","10131102","0","61131002","6004","10131","2024/03/18 16:00:00","9004","10","601","0","2024/03/27 15:59:59"
"61132001","挑戰1次巴西利斯克‧阿洛斯吧（EX、EX＋除外）","0","10132101","0","61132001","6008","10132","2024/04/01 16:00:00","9012","1","601","0","2024/04/19 15:59:59"
"61132002","完成10次活動冒險","0","10132102","0","61132002","6004","10132","2024/04/01 16:00:00","9004","10","601","0","2024/04/19 15:59:59"
"61133001","挑戰 1 次不幸福的多倫多獸吧（全難易度皆可） ","0","10133101","0","61133001","6008","10133","2024/04/16 16:00:00","9012","1","601","0","2024/04/26 15:59:59"
"61133002","完成10次活動冒險","0","10133102","0","61133002","6004","10133","2024/04/16 16:00:00","9004","10","601","0","2024/04/26 15:59:59"
"61134001","挑戰1次夢中隕石吧（全難易度皆可） ","0","10134101","0","61134001","6008","10134","2024/05/01 16:00:00","9012","1","601","0","2024/05/19 15:59:59"
"61134002","完成10次活動冒險","0","10134102","0","61134002","6004","10134","2024/05/01 16:00:00","9004","10","601","0","2024/05/19 15:59:59"
"61135001","挑戰1次汙穢的湯之神‧陽卵吧（全難易度皆可） ","0","10135101","0","61135001","6008","10135","2024/05/17 16:00:00","9012","1","601","0","2024/05/27 15:59:59"
"61135002","完成10次活動冒險","0","10135102","0","61135002","6004","10135","2024/05/17 16:00:00","9004","10","601","0","2024/05/27 15:59:59"
"61136001","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","0","10136101","0","61136001","6008","10136","2024/06/01 16:00:00","9012","1","601","0","2024/06/29 15:59:59"
"61136002","【前篇】完成 10 次活動冒險吧（前後篇皆可）","0","10136102","0","61136002","6004","10136","2024/06/01 16:00:00","9021","10","601","0","2024/06/29 15:59:59"
"61137001","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","0","10137101","0","61137001","6008","10136","2024/06/08 16:00:00","9012","1","601","0","2024/06/29 15:59:59"
"61137002","【後篇】完成 10 次活動冒險吧（前後篇皆可）","0","10137102","0","61137002","6004","10136","2024/06/08 16:00:00","9004","10","601","0","2024/06/29 15:59:59"
"61138001","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","0","10138101","0","61138001","6008","10138","2024/06/10 16:00:00","9012","1","601","0","2024/06/27 15:59:59"
"61138002","【前篇】完成 10 次活動冒險吧（前後篇皆可）","0","10138102","0","61138002","6004","10138","2024/06/10 16:00:00","9021","10","601","0","2024/06/27 15:59:59"
"61139001","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","0","10139101","0","61139001","6008","10138","2024/06/10 16:00:00","9012","1","601","0","2024/06/27 15:59:59"
"61139002","【後篇】完成 10 次活動冒險吧（前後篇皆可）","0","10139102","0","61139002","6004","10138","2024/06/10 16:00:00","9004","10","601","0","2024/06/27 15:59:59"
"61140001","挑戰1次地獄的聖女富美惠吧（EX、EX＋除外）","0","10140101","0","61140001","6008","10140","2024/07/01 16:00:00","9012","1","601","0","2024/07/17 15:59:59"
"61140002","完成10次活動冒險","0","10140102","0","61140002","6004","10140","2024/07/01 16:00:00","9004","10","601","0","2024/07/17 15:59:59"
"61141001","挑戰1次祈福託災的招財貓吧（全難易度皆可） ","0","10141101","0","61141001","6008","10141","2024/07/18 16:00:00","9012","1","601","0","2024/07/28 15:59:59"
"61141002","完成10次活動冒險","0","10141102","0","61141002","6004","10141","2024/07/18 16:00:00","9004","10","601","0","2024/07/28 15:59:59"
"61142001","挑戰1次剛雷獸‧雷葛宏吧（EX、EX＋除外）","0","10142101","0","61142001","6008","10142","2024/08/01 16:00:00","9012","1","601","0","2024/08/17 15:59:59"
"61142002","完成10次活動冒險","0","10142102","0","61142002","6004","10142","2024/08/01 16:00:00","9004","10","601","0","2024/08/17 15:59:59"
"61143001","挑戰1次大王猩猩吧（全難易度皆可） ","0","10143101","0","61143001","6008","10143","2024/08/18 16:00:00","9012","1","601","0","2024/08/28 15:59:59"
"61143002","完成10次活動冒險","0","10143102","0","61143002","6004","10143","2024/08/18 16:00:00","9004","10","601","0","2024/08/28 15:59:59"
"61144001","挑戰1次魔物植物‧莫培爾培吧（EX、EX＋除外）","0","10144101","0","61144001","6008","10144","2024/09/01 16:00:00","9012","1","601","0","2024/09/19 15:59:59"
"61144002","完成10次活動冒險","0","10144102","0","61144002","6004","10144","2024/09/01 16:00:00","9004","10","601","0","2024/09/19 15:59:59"
"61145001","挑戰1次智慧的鍊金術師‧莫夫吧（全難易度皆可） ","0","10145101","0","61145001","6008","10145","2024/09/18 16:00:00","9012","1","601","0","2024/09/28 15:59:59"
"61145002","完成10次活動冒險","0","10145102","0","61145002","6004","10145","2024/09/18 16:00:00","9004","10","601","0","2024/09/28 15:59:59"
"61146001","挑戰1次捲土重來‧吉諾吧（EX、EX＋除外）","0","10146101","0","61146001","6008","10146","2024/10/01 16:00:00","9012","1","601","0","2024/10/19 15:59:59"
"61146002","完成10次活動冒險","0","10146102","0","61146002","6004","10146","2024/10/01 16:00:00","9004","10","601","0","2024/10/19 15:59:59"
"61147001","挑戰1次變貌的從者‧布拉德吧（全難易度皆可） ","0","10147101","0","61147001","6008","10147","2024/10/18 16:00:00","9012","1","601","0","2024/10/28 15:59:59"
"61147002","完成10次活動冒險","0","10147102","0","61147002","6004","10147","2024/10/18 16:00:00","9004","10","601","0","2024/10/28 15:59:59"
"61148001","挑戰1次盛夏的發狂史萊姆吧（EX、EX＋除外）","0","10148101","0","61148001","6008","10148","2024/11/01 16:00:00","9012","1","601","0","2024/11/19 15:59:59"
"61148002","完成10次活動冒險","0","10148102","0","61148002","6004","10148","2024/11/01 16:00:00","9004","10","601","0","2024/11/19 15:59:59"
"61149001","挑戰1次復活的白色島鯨吧（全難易度皆可） ","0","10149101","0","61149001","6008","10149","2024/11/18 16:00:00","9012","1","601","0","2024/11/28 15:59:59"
"61149002","完成10次活動冒險","0","10149102","0","61149002","6004","10149","2024/11/18 16:00:00","9004","10","601","0","2024/11/28 15:59:59"
"61150001","挑戰1次混沌生成系統吧（EX、EX＋除外）","0","10150101","0","61150001","6008","10150","2024/12/01 16:00:00","9012","1","601","0","2024/12/19 15:59:59"
"61150002","完成10次活動冒險","0","10150102","0","61150002","6004","10150","2024/12/01 16:00:00","9004","10","601","0","2024/12/19 15:59:59"
"61151001","挑戰1次怨恨亡靈吧（全難易度皆可） ","0","10151101","0","61151001","6008","10151","2024/12/18 16:00:00","9012","1","601","0","2024/12/28 15:59:59"
"61151002","完成10次活動冒險","0","10151102","0","61151002","6004","10151","2024/12/18 16:00:00","9004","10","601","0","2024/12/28 15:59:59"
"61152001","挑戰1次吞食記憶‧白島鯨吧（EX、EX＋除外）","0","10152101","0","61152001","6008","10152","2025/01/01 16:00:00","9012","1","601","0","2025/01/26 15:59:59"
"61152002","完成10次活動冒險","0","10152102","0","61152002","6004","10152","2025/01/01 16:00:00","9004","10","601","0","2025/01/26 15:59:59"
"61153001","挑戰1次貝特魯吉烏斯吧（EX除外） ","0","10153101","0","61153001","6008","10153","2025/01/16 16:00:00","9012","1","601","0","2025/01/26 15:59:59"
"61153002","完成10次活動冒險","0","10153102","0","61153002","6004","10153","2025/01/16 16:00:00","9004","10","601","0","2025/01/26 15:59:59"
"61154001","挑戰1次惡毒巨蛇吧（EX、EX＋除外）","0","10154101","0","61154001","6008","10154","2025/02/01 16:00:00","9012","1","601","0","2025/02/19 15:59:59"
"61154002","完成10次活動冒險","0","10154102","0","61154002","6004","10154","2025/02/01 16:00:00","9004","10","601","0","2025/02/19 15:59:59"
"61155001","挑戰1次被解放的暴魔‧阿爾杰什吧（EX除外） ","0","10155101","0","61155001","6008","10155","2025/02/18 16:00:00","9012","1","601","0","2025/02/27 15:59:59"
"61155002","完成10次活動冒險","0","10155102","0","61155002","6004","10155","2025/02/18 16:00:00","9004","10","601","0","2025/02/27 15:59:59"
"61156001","挑戰1次超級 衝刺喬吧（EX、EX＋除外）","0","10156101","0","61156001","6008","10156","2025/03/01 16:00:00","9012","1","601","0","2025/03/19 15:59:59"
"61156002","完成10次活動冒險","0","10156102","0","61156002","6004","10156","2025/03/01 16:00:00","9004","10","601","0","2025/03/19 15:59:59"
"61157001","挑戰1次哈立德吧（EX除外） ","0","10157101","0","61157001","6008","10157","2025/03/18 16:00:00","9012","1","601","0","2025/03/27 15:59:59"
"61157002","完成10次活動冒險","0","10157102","0","61157002","6004","10157","2025/03/18 16:00:00","9004","10","601","0","2025/03/27 15:59:59"
"61158001","挑戰1次年幼鬼魂‧吐舌鬼吧（EX、EX＋除外）","0","10158101","0","61158001","6008","10158","2025/04/01 16:00:00","9012","1","601","0","2025/04/19 15:59:59"
"61158002","完成10次活動冒險","0","10158102","0","61158002","6004","10158","2025/04/01 16:00:00","9004","10","601","0","2025/04/19 15:59:59"
"61159001","挑戰1次美空吧（EX除外） ","0","10159101","0","61159001","6008","10159","2025/04/18 16:00:00","9012","1","601","0","2025/04/27 15:59:59"
"61159002","完成10次活動冒險","0","10159102","0","61159002","6004","10159","2025/04/18 16:00:00","9004","10","601","0","2025/04/27 15:59:59"
