39180a316025a09361021c7262750ca871253bcd5e5cda56b7dbad12190c04a9,c1c56688115ad850f210e4a55a9428c18f33fa61da1a15d4f58051b322eb87d3,c92c596bbb8bb107fb25dca06fe10ca2e1781790ab4a13526b38fdadc61796a4,ab42a61ba8368ffb39a477d220950181c076f029b3e3c2eca8e35fd926a09eb9,5dca05da008afc5cbb0e3548f1e414551ed9953be8245aba2c54db93e2cfacd2,7925b914f4f3473353866f7a5a2b0403e3dc24dbf8939a5757968ccbbb66490b,27f76c88e1ee48157e4eb7699f466b52c9e9f252987c41299082e647f8540ccf,14811fd6aa29184c4e4e7026173b21e88c4327c3350f79d6e245d952208fd3ca,84d47e209932b26bc8680c17c433e6cd1de75f19e1b629aea520406963ef3329,27e31a5ca8da4a1e7ab2f06b57d78f7950c00ebd3be7b4ec66fdc3bc6827b748,104fdf6d71f5e811800db40066a67175f9e4695e535ab3f7c8c523e44e4ad49e
"30103","30103010","0","27","0","500","0","0","提升角色的技能等級共500次","30103010","301"
"30103","30103011","0","21","0","3000","0","0","消耗3000體力","30103011","301"
"30103","30103012","0","88","0","20","0","0","完成20次探索冒險","30103012","301"
"30103","30103013","0","89","0","5","0","0","挑戰5次地下城","30103013","301"
"30103","30103014","0","90","0","15","0","0","在戰鬥競技場戰鬥15次","30103014","301"
"30103","30103015","0","91","0","15","0","0","在公主競技場戰鬥15次","30103015","301"
"30103","30103016","0","17","0","15","3010301","0","將step3任務全部通關","30103016","301"
"30104","30104001","0","4","0","4","139201","0","將美穗（少戰）升到★4","30104001","301"
"30104","30104002","0","74","0","10","1017","0","登入活動10天","30104002","301"
"30104","30104003","0","75","0","150","1017","0","完成150次活動冒險","30104003","301"
"30104","30104004","0","77","0","1","139201","0","請將美穗（少戰）編入隊伍，打倒活動Boss(SCENARIO)","30104004","301"
"30104","30104005","0","56","0","300","0","0","提升角色的Lv共300次","30104005","301"
"30104","30104006","0","87","0","30","0","0","提升角色的RANK共30次","30104006","301"
"30104","30104007","0","27","0","1000","0","0","提升角色的技能等級共1000次","30104007","301"
"30104","30104008","0","80","0","1","1392004","0","閱覽美穗（少戰）的角色劇情第4話","30104008","301"
"30104","30104009","0","86","0","3","139201","99010","讓美穗（少戰）裝備3個一般欄位的EX裝備","30104009","301"
"30104","30104010","0","92","0","10","0","0","進行EX裝備上限解放10次","30104010","301"
"30104","30104011","0","22","0","1","0","0","進行1次究極鍊成","30104011","301"
"30104","30104012","0","21","0","10000","0","0","消耗10000體力","30104012","301"
"30104","30104013","0","88","0","40","0","0","完成40次探索冒險","30104013","301"
"30104","30104014","0","89","0","10","0","0","挑戰10次地下城","30104014","301"
"30104","30104015","0","90","0","30","0","0","在戰鬥競技場戰鬥30次","30104015","301"
"30104","30104016","0","91","0","30","0","0","在公主競技場戰鬥30次","30104016","301"
"30104","30104017","0","17","0","16","3010401","0","將step4任務全部通關","30104017","301"
