276d902bd654b27cf600e84a297804421c5a2cf4411d1e7eba0c07e4bd1f8c4f,bdae1ff806c5aee30ac593d0b85cfb9edc004db8a8ad6f89374841577bd8c048,9b11a341626b037742d35af9b7a7368f42e7a38081be46c976a7d4db6b48db2b,d6763e32641952379a62eb684b7edff944280aee8b8cfa7c9731fb5e218c26f0,ee8a851b20c28d8e0c0614400991c7d4a14211079e9cfc68a322c9366417881f,3c5bebbacf086afe0932e180175fc286ccd52c0b02a521be9af0aec132c6b843,5b155672581878b9e22a68525e7a487ce3b4c93212fa1c20e2c0ddea83762d8b,d02214b0d194f90bf3f2198e0edfe1be6f4dedd45794f4e8d8c905257cb94061,8321850fd99cf610f5a1baba3cc5767141194a01fd25fa7fc5edccc24dd03610,cc42707985b8e8c3a8ec1ded2912843cc7cdaeeb041980294acecf5addbe03ee,2054ea3620e9cecd843db9eaca8be4406d28787b576e404852fd8fe5c95c7f2f,4d397a56e24a93b0e4570b811a845b327422b9eec462fa46969058d8123c8203,37daa16aa36f7c202ec7a33633171ae617d10822ea84243c9444ba511f24c82e,a0f7de513ee967ed8c3186d460dfb74cff3d32e16ad2963b1868cd5d28456049,832c7a76a7879ffac446377a8bcdd453dc7001645c8676352cf2f356fea3d864,c3f2b62aa7fe0de3b56333488911dcec8927c94844eb002b51fbf7a482f01f71,8d832b5db196678c076adc59cfcaa8c8c590a1e0a51b6c1c974cb6f7d03e2317,63bcf94232f9720b3ff921dfc675f943f5be398319956a7a4daa0e1ad1181b08,8deeeccbc011dee328236779d027ec0ef436785f3881b89e3fcec7ccd1718ee0,0b8768eec46f10af742e41ff92f0574cc19aae5ad6c136ee208506e0b7ea57d9,8cf9066d36fa93dc617847f89cff39e79768659c7f597e4305824eda340e4736,528ca0d6dcb5d5de1ad3d740d337aad9381ca8ce347b7e9ba644e31f3d7b16ec,70da7d2298e2924c7b15817786d8044171c810d007fc25e4deb1ab929b38d028,af703c318eb68650d1a5e51e9ef5a8bba387dfda12aff34382195bff46027bd1
"2","0","0","0","0","0","0","1","1","0","0","0","20580901","0","0","0","205809","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1","1","0","0","0","20581001","0","0","0","205810","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1","1","0","0","0","20581101","0","0","0","205811","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1","0","0","0","0","20590001","0","0","0","205900","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1","0","0","0","0","20600001","0","0","0","206000","2","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20610001","0","0","0","206100","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20620001","0","0","0","206200","2","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","0","0","0","0","20620101","0","0","0","206201","2","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","0","0","0","0","20630001","0","0","0","206300","1","0","0","0","0","0","0"
"1","0","0","0","0","0","0","1001","0","0","0","0","20630101","0","0","0","206301","1","0","0","0","0","0","0"
"2","0","0","0","0","0","0","1","0","0","0","0","20640001","0","0","0","206400","2","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","0","0","0","0","20640101","0","0","0","206401","2","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","0","0","0","0","20650001","0","0","0","206500","2","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1002","1","1","1002","0","20670001","0","0","1","206700","7","1001","0","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1001","1","1002","0","20670101","0","0","1","206701","6","0","0","0","0","1002","0"
"4","0","0","0","0","0","0","1002","1","1001","1","1001","20670201","1","0","1002","206702","10","1","1002","0","0","1001","0"
"2","0","0","0","0","0","0","1002","0","0","0","0","20680001","0","0","0","206800","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","0","0","0","0","20680101","0","0","0","206801","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","0","0","0","0","20680201","0","0","0","206802","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20680301","0","0","0","206803","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20680401","0","0","0","206804","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20690001","0","0","0","206900","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20690101","0","0","0","206901","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1002","0","1001","0","20700001","0","0","1002","207000","5","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","1002","0","1002","0","20700101","0","0","1002","207001","5","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1001","0","0","0","20710001","0","0","0","207100","3","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","0","0","20710101","0","0","1","207101","3","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1","0","0","0","20710201","0","0","1","207102","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1","0","0","0","20720001","0","0","1","207200","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1","0","0","0","20720101","0","0","1","207201","2","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1","0","0","0","20730001","0","0","1","207300","2","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1","0","0","0","20730101","0","0","1","207301","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","20750001","0","0","0","207500","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","1001","0","0","0","20750101","0","0","0","207501","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1001","1002","0","0","0","20750201","0","0","0","207502","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20760001","0","0","0","207600","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1","1","1","1","1","20770001","1","0","1","207700","10","1","1","0","0","1","0"
"2","0","0","0","0","0","0","1","1","1","1","1","20770101","1","0","1","207701","10","1","1","0","0","1","0"
"2","0","0","0","0","0","0","1","1","1","1","1","20770201","1","0","1","207702","10","1","1","0","0","1","0"
"2","0","0","0","0","0","0","1","1","1","1","1","20770301","1","0","1","207703","10","1","1","0","0","1","0"
"2","0","0","0","0","0","0","1","1","1","1","1","20770401","1","0","1","207704","10","1","1","0","0","1","0"
"2","0","0","0","0","0","0","1","1","1","1","1","20770501","1","0","1","207705","10","1","1","0","0","1","0"
"2","0","0","0","0","0","0","1","1","1","1","1","20770601","1","0","1","207706","10","1","1","0","0","1","0"
"2","0","0","0","0","0","0","1","1","1","1","1","20770701","1","0","1","207707","10","1","1","0","0","1","0"
"2","0","0","0","0","0","0","1001","1","1","1","1","20780001","1","0","1","207800","10","1","1","0","0","1","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20790001","0","0","0","207900","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20790101","0","0","0","207901","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20800001","0","0","0","208000","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20800101","0","0","0","208001","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1003","0","0","0","0","20800201","0","0","0","208002","2","0","0","0","0","1003","0"
"2","0","0","0","0","0","0","1004","0","0","0","0","20800301","0","0","0","208003","2","0","0","0","0","1004","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20800401","0","0","0","208004","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1003","0","0","0","0","20800501","0","0","0","208005","2","0","0","0","0","1003","0"
"2","0","0","0","0","0","0","1004","0","0","0","0","20800601","0","0","0","208006","2","0","0","0","0","1004","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20800701","0","0","0","208007","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20800801","0","0","0","208008","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1003","0","0","0","0","20800901","0","0","0","208009","2","0","0","0","0","1003","0"
"2","0","0","0","0","0","0","1004","0","0","0","0","20801001","0","0","0","208010","2","0","0","0","0","1004","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20801101","0","0","0","208011","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1003","0","0","0","0","20801201","0","0","0","208012","2","0","0","0","0","1003","0"
"2","0","0","0","0","0","0","1004","0","0","0","0","20801301","0","0","0","208013","2","0","0","0","0","1004","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20801401","0","0","0","208014","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1003","0","0","0","0","20801501","0","0","0","208015","2","0","0","0","0","1003","0"
"2","0","0","0","0","0","0","1004","0","0","0","0","20801601","0","0","0","208016","2","0","0","0","0","1004","0"
"1","0","0","0","0","0","0","1","1","0","0","0","20810001","0","0","1","208100","1","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","0","0","20810101","0","0","1","208101","1","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","0","0","20810201","0","0","1","208102","1","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","0","0","20810301","0","0","1","208103","1","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","0","0","20810401","0","0","1","208104","1","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","0","0","20810501","0","0","1","208105","1","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20810601","0","0","1001","208106","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20810701","0","0","1001","208107","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20810801","0","0","1001","208108","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20810901","0","0","1001","208109","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20811001","0","0","1001","208110","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1","0","0","0","20820001","0","0","1","208200","1","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","0","0","20820101","0","0","1","208201","1","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","0","0","20820201","0","0","1","208202","1","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20820301","0","0","1001","208203","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20820401","0","0","1001","208204","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20820501","0","0","1001","208205","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20820601","0","0","1001","208206","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1002","0","0","0","20830001","0","0","1002","208300","4","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1001","1002","0","0","0","20830101","0","0","1002","208301","4","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1001","1002","0","0","0","20830201","0","0","1002","208302","4","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1001","1002","0","0","0","20830301","0","0","1002","208303","4","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1001","1002","0","0","0","20830401","0","0","1002","208303","4","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1001","1002","0","0","0","20830501","0","0","1002","208305","4","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1001","1002","0","0","0","20830601","0","0","1002","208306","4","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20830701","0","0","1001","208307","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20830801","0","0","1001","208308","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20830901","0","0","1001","208309","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","20831001","0","0","1001","208310","4","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20840001","0","0","0","208400","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20840101","0","0","0","208401","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20850001","0","0","0","208500","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20850101","0","0","0","208501","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20850201","0","0","0","208502","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1003","1003","0","0","0","20860001","0","0","1003","208600","2","0","0","0","0","1003","0"
"2","0","0","0","0","0","0","1003","1003","0","0","0","20860101","0","0","1003","208601","2","0","0","0","0","1003","0"
"2","0","0","0","0","0","0","1003","1002","0","0","0","20860201","0","0","1002","208602","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1004","1004","0","1004","0","20860601","0","0","1005","208606","5","0","0","0","0","1005","0"
"2","0","0","0","0","0","0","1004","1004","0","1004","0","20860701","0","0","1005","208607","5","0","0","0","0","1005","0"
"2","0","0","0","0","0","0","1003","1002","0","0","0","20860801","0","0","1002","208608","4","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1","1","0","0","0","20870001","0","0","1","208700","2","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20880001","0","0","0","208800","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","20890001","0","0","1","208900","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","20890101","0","0","1","208901","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","20890201","0","0","1","208902","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1003","0","0","0","0","20900001","0","0","0","209000","2","0","0","0","0","1003","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20900101","0","0","0","209001","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20900301","0","0","0","209003","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20910001","0","0","0","209100","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1002","1002","0","0","0","20920001","0","0","0","209200","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","1002","0","0","0","20920101","0","0","0","209201","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","1002","0","0","0","20920201","0","0","0","209202","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20930001","0","0","0","209300","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20930101","0","0","0","209301","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20930201","0","0","0","209302","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20930301","0","0","0","209303","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","20930401","0","0","0","209304","2","0","0","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1001","1","1002","0","20960101","0","0","1","209601","6","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","0","0","0","0","20970001","0","0","0","209700","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","0","0","0","0","20970101","0","0","0","209701","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","0","0","0","0","20970201","0","0","0","209702","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","0","0","0","0","20970301","0","0","0","209703","2","0","0","0","0","1002","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","20980001","0","0","1","209800","7","1001","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","0","0","0","0","20990001","0","0","0","209900","2","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1","0","0","0","21000001","0","0","0","210000","3","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1","0","0","0","21000101","0","0","1","210001","4","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1002","1","0","0","0","21000201","0","0","1","210002","4","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","1","0","21000301","0","0","1002","210003","5","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","1","0","1","0","21000401","0","0","1002","210004","5","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1","0","0","0","21000501","0","0","0","210005","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21010001","0","0","1","210100","2","0","0","0","0","1","0"
"3","0","0","0","0","0","0","1003","1001","1001","1","0","21020001","0","0","1","210200","8","1","1","0","0","1004","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21030001","0","0","0","210300","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21030101","0","0","0","210301","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","21040001","0","0","0","210400","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","21040101","0","0","0","210401","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","21040201","0","0","0","210402","2","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","21050001","0","0","1001","210500","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","21050101","0","0","1001","210501","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","21050201","0","0","1001","210502","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","21051001","0","0","1001","210510","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","21051101","0","0","1001","210511","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","21051201","0","0","1001","210512","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","21051301","0","0","1001","210513","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","0","0","0","21051401","0","0","1001","210514","4","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","21060001","0","0","0","210600","2","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21070001","0","0","0","210700","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21070101","0","0","0","210701","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21080001","0","0","0","210800","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21080101","0","0","0","210801","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21080201","0","0","0","210802","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21080301","0","0","0","210803","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21080401","0","0","0","210804","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21080501","0","0","0","210805","3","0","0","0","0","1001","0"
"3","0","0","0","0","0","0","1004","1004","0","0","0","21090001","0","0","1004","210900","4","0","0","0","0","1001","0"
"3","0","0","0","0","0","0","1004","1004","0","0","0","21090101","0","0","1004","210901","4","0","0","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1002","1","0","21100101","0","0","1002","211001","8","1","1001","0","0","1002","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","21110101","0","0","1","211101","7","1001","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21120001","0","0","0","211200","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21120101","0","0","0","211201","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21120201","0","0","0","211202","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21130001","0","0","0","211300","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21130101","0","0","0","211301","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21130201","0","0","0","211302","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21130301","0","0","0","211303","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21130401","0","0","0","211304","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21130501","0","0","0","211305","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21130601","0","0","0","211306","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21130701","0","0","0","211307","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21130801","0","0","0","211308","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21130901","0","0","0","211309","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21140001","0","0","0","211400","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21150001","0","0","0","211500","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21150101","0","0","0","211501","3","0","0","0","0","1","0"
"3","0","0","0","0","0","0","1004","1004","0","0","0","21160001","0","0","1004","211600","4","0","0","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1001","0","0","0","21170001","0","0","1001","211700","4","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1002","1002","0","0","0","21180001","0","0","0","211800","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","1002","0","0","0","21180101","0","0","0","211801","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1002","1002","0","0","0","21180201","0","0","0","211802","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1","0","0","0","0","21190101","0","0","0","211901","2","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","0","0","0","0","21190201","0","0","0","211902","2","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","0","0","0","0","21190301","0","0","0","211903","2","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","0","0","0","0","21190401","0","0","0","211904","2","0","0","0","0","1","0"
"4","0","0","0","0","0","0","1","1002","1001","1","0","21200101","0","0","1","212001","8","1","1002","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","21210101","0","0","1","212101","7","1001","0","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1","1001","0","21220101","0","0","1","212201","7","1002","0","0","0","1002","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","21230101","0","0","1","212301","7","1001","0","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1","1001","0","21240101","0","0","1","212401","7","1001","0","0","0","1","0"
"3","0","0","0","0","0","0","1001","1","1","1001","0","21250101","0","0","1","212501","7","1002","0","0","0","1002","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","21260101","0","0","1","212601","7","1001","0","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","21270101","0","0","1","212701","7","1001","0","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1","1002","1001","21280101","1","0","1","212801","10","1001","1","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1002","1","0","21290101","0","0","1002","212901","8","1","1001","0","0","1002","0"
"2","0","0","0","0","0","0","1","0","0","0","0","21300001","0","0","0","213000","2","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","0","0","0","0","21300101","0","0","0","213001","2","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","0","0","0","0","21300201","0","0","0","213002","2","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","21310001","0","0","0","213100","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21320001","0","0","0","213200","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21320101","0","0","0","213201","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21320201","0","0","0","213202","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21320301","0","0","0","213203","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21320401","0","0","0","213204","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21330001","0","0","0","213300","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21340001","0","0","0","213400","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21340101","0","0","0","213401","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21340201","0","0","0","213402","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21350001","0","0","0","213500","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21350101","0","0","0","213501","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21350201","0","0","0","213502","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21350301","0","0","0","213503","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1002","0","0","0","21360001","0","0","0","213600","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1001","1002","0","0","0","21360101","0","0","0","213601","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21370001","0","0","0","213700","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21380001","0","0","0","213800","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21390001","0","0","0","213900","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","21400001","0","0","0","214000","3","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","21410001","0","0","0","214100","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","21420001","0","0","0","214200","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","21430001","0","0","0","214300","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","0","0","0","0","21440001","0","0","0","214400","2","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21450101","0","0","0","214501","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21450201","0","0","0","214502","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21450301","0","0","0","214503","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21450401","0","0","0","214504","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21450501","0","0","0","214505","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21450601","0","0","0","214506","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21450701","0","0","0","214507","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21450801","0","0","0","214508","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21450901","0","0","0","214509","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21460101","0","0","0","214601","3","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","21460201","0","0","0","214602","3","0","0","0","0","1","0"
