556697c4c8e0568bbe05d0af579b220ad9a07650b374adcd9594f1e161889482,2d486ce1d130dfbd6cfd07cf1b033b89721500e4d0aafc7bfecef01c75208551,48b0118d9d4f0f3e20a0c91d93691803300c1909b5b46722e2e8ac9a92952478,8b9a9655dd3affac8d402a3571d96d4cd3f62b4220118182908b7ceaef0f48b8,a100c57e7690ec74c14aa7fd537121d0f9ee67ad92de8ec7b9a4271791de4c6a,748fc161c4b103b09ec36f66ccfbc339b81223344998043b7e74489defaf2bdb,53d51c1845aec6c12e495184171bdd6974b5fb6c3a5021dbeb527c2cef689102,474d6ea54966da72d77d386db67a59c5d8834874d4b3f292bf5c8c0db54e33fd,0f1fa585efa7df4e475a9230e80241d0876aac0653d7be69879fcd646622abbe,496943908a5a5e7d1961e9771a55b791532549d95dbb8a4eb5a8ab74b0fdd43f,17fbf155fa9c6ea6a5e25f814be39ddc3ce053e6ae012a9c042bdd8904665f95,b3a16db32b2640eed14a202139dff6003e3be0a26c090a81cd8b4e3beb671543,963935fef00458cfc61d2f4583e190dcde703aec77d74144fa38551893983b87,77b55ad5cd78646e53eb38ecdad66c953b269f18ece871d3e7964df35c87e983,3b74889589de7321bf23c074a9cebcf7e56ce857491ff6ae2f2053a96e2bb9e3,eba536e2e11df26c14aafc1c52ffb8ced34356ee62faf3f399930599447aef38,48fe589eee28329a2c86d652e6cd8e06797240f337d009c94c81c02295a11e80,284641a5054398bf849ef42ad33c77d7c2a6dec63f20c3cae9aa72839f3340d7,eb90b6a084da3542709c2177b27688edbbe03b17dfa30d49d36516f00e7dbdfd
"0","0","0","0","5","久遠冰河的布丁對決！","1","1","20","0","0","0","0","91002","Demon/Snow　\n起死回生的冥府旅途情懷 第4話","5209004","10209","0","8"
"0","0","0","0","6","剎鬼的真心話","1","1","20","0","0","0","0","91002","Demon/Snow　\n起死回生的冥府旅途情懷 第5話","5209005","10209","0","8"
"0","0","0","0","7","黃泉的餐桌會議","1","1","20","0","0","0","0","91002","Demon/Snow　\n起死回生的冥府旅途情懷 第6話","5209006","10209","0","8"
"0","0","0","0","8","剎鬼復活祭，以及……","1","1","20","0","0","0","0","91002","Demon/Snow　\n起死回生的冥府旅途情懷 終幕","5209007","10209","0","8"
"0","0","0","0","0","預告","0","3","0","0","0","0","0","0","Demon/Snow　\n起死回生的冥府旅途情懷 ","5209051","10209","0","0"
"0","0","0","0","0","開場動畫","0","4","0","0","0","0","0","0","Demon/Snow　\n起死回生的冥府旅途情懷 ","5209052","10209","0","0"
"0","0","0","0","1","致剎鬼","0","5","20","1","0","0","0","91002","特別章節","5209061","10209","0","8"
"0","0","0","0","1","徬徨的「Ａ」","1","1","20","0","0","0","0","91002","煉獄的名偵探　\n全部成為Ｗ（網） 序幕","5210000","10210","0","8"
"0","0","0","0","2","第一起殺人案「H」","1","1","20","0","0","0","0","91002","煉獄的名偵探　\n全部成為Ｗ（網） 第1話","5210001","10210","0","8"
"0","0","0","0","3","「Ｋ」的受難","1","1","20","0","0","0","0","91002","煉獄的名偵探　\n全部成為Ｗ（網） 第2話","5210002","10210","0","8"
"0","0","0","0","4","遭到抹滅的「Ｃ」","1","1","20","0","0","0","0","91002","煉獄的名偵探　\n全部成為Ｗ（網） 第3話","5210003","10210","0","8"
"0","0","0","0","5","「N」的眼淚","1","1","20","0","0","0","0","91002","煉獄的名偵探　\n全部成為Ｗ（網） 第4話","5210004","10210","0","8"
"0","0","0","0","6","最後的「Ｓ」","1","1","20","0","0","0","0","91002","煉獄的名偵探　\n全部成為Ｗ（網） 第5話","5210005","10210","0","8"
"0","0","0","0","7","「Ｋ」的告白","1","1","0","0","1","0","0","0","煉獄的名偵探　\n全部成為Ｗ（網） 第6話c","5210006","10210","0","0"
"0","0","0","0","8","永遠，永遠的「F」","1","1","20","0","1","0","0","91002","煉獄的名偵探　\n全部成為Ｗ（網） 終幕","5210007","10210","0","8"
"0","0","0","0","9","「Ｒ」的驕傲","1","1","0","0","1","0","0","0","煉獄的名偵探　\n全部成為Ｗ（網） 第6話a","5210008","10210","0","0"
"0","0","0","0","10","祟敬「Ｈ」吧","1","1","0","0","1","0","0","0","煉獄的名偵探　\n全部成為Ｗ（網） 第6話b","5210009","10210","0","0"
"0","0","0","0","0","預告","0","3","0","0","0","0","0","0","煉獄的名偵探　\n全部成為Ｗ（網） ","5210051","10210","0","0"
"0","0","0","0","0","開場動畫","0","4","0","0","0","0","0","0","煉獄的名偵探　\n全部成為Ｗ（網） ","5210052","10210","0","0"
