1978069209081693f6de4cff91a17a768c219bcddc2b8d7b938e942f6de10ba1,29dfbfd41d12f04b71b8d991cbfd452f3ef3368a9f0fef869c6df15e5dbbf95f,1afc8d313ac48ce9b5e8ac03e7cc195a9ad3cf14cbacc3a161815d126c3126c6,fdbb5041f1e8b0d91ed80f865bcf472cf7ab3926a34e5eb85b4e6c059562d879,1140dde36f3bc839ad560841f1a75430db41eb99f2239033f0626256e7cab56a,db28a6e1552702e218e1a192d9d883f81e3052d5967c393beed4f6763a300a39,5d7ef2c7db18f47a1af68d29471ee9237b8c53839c65ec887040c929f5f821c8
"401701508","0","0","401701509","0","水之里歐斯 第1階段 單人模式","401701510"
"401701603","401701606","0","401701604","0","雷電 第2階段 單人模式","401701605"
"401701608","0","0","401701609","0","水之里歐斯 第2階段 單人模式","401701610"
"401701703","401701706","0","401701704","0","雷電 第3階段 單人模式","401701705"
"401701708","0","0","401701709","0","水之里歐斯 第3階段 單人模式","401701710"
"401703102","401703105","0","401703103","0","頑強幽靈 第1階段","401703104"
"401703202","401703205","0","401703203","0","頑強幽靈 第2階段","401703204"
"401703302","401703305","0","401703303","0","頑強幽靈 第3階段","401703304"
"401703402","401703405","0","401703403","0","頑強幽靈 第4階段","401703404"
"401703502","401703505","0","401703503","0","頑強幽靈 第1階段 單人模式","401703504"
"401703602","401703605","0","401703603","0","頑強幽靈 第2階段 單人模式","401703604"
"401703702","401703705","0","401703703","0","頑強幽靈 第3階段 單人模式","401703704"
"401704101","401704104","0","401704102","0","冰霜獵犬 第1階段","401704103"
"401704201","401704204","0","401704202","0","冰霜獵犬 第2階段","401704203"
"401704301","401704304","0","401704302","0","冰霜獵犬 第3階段","401704303"
"401704401","401704404","0","401704402","0","冰霜獵犬 第4階段","401704403"
"401704501","401704504","0","401704502","0","冰霜獵犬 第1階段 單人模式","401704503"
"401704601","401704604","0","401704602","0","冰霜獵犬 第2階段 單人模式","401704603"
"401704701","401704704","0","401704702","0","冰霜獵犬 第3階段 單人模式","401704703"
"401705102","0","0","401705103","0","哥布林騎兵 第1階段","401705104"
"401705107","401705110","401705111","401705108","0","野豬雙胞胎 第1階段","401705109"
"401705202","0","0","401705203","0","哥布林騎兵 第2階段","401705204"
"401705207","401705210","401705211","401705208","0","野豬雙胞胎 第2階段","401705209"
"401705302","0","0","401705303","0","哥布林騎兵 第3階段","401705304"
"401705307","401705310","401705311","401705308","0","野豬雙胞胎 第3階段","401705309"
"401705402","0","0","401705403","0","哥布林騎兵 第4階段","401705404"
"401705407","401705410","401705411","401705408","0","野豬雙胞胎 第4階段","401705409"
"401705502","0","0","401705503","0","哥布林騎兵 第1階段 單人模式","401705504"
"401705507","401705510","401705511","401705508","0","野豬雙胞胎 第1階段 單人模式","401705509"
"401705602","0","0","401705603","0","哥布林騎兵 第2階段 單人模式","401705604"
"401705607","401705610","401705611","401705608","0","野豬雙胞胎 第2階段 單人模式","401705609"
"401705702","0","0","401705703","0","哥布林騎兵 第3階段 單人模式","401705704"
"401705707","401705710","401705711","401705708","0","野豬雙胞胎 第3階段 單人模式","401705709"
"401706104","401706107","0","401706105","0","泰坦龍龜 第1階段","401706106"
"401706204","401706207","0","401706205","0","泰坦龍龜 第2階段","401706206"
"401706304","401706307","0","401706305","0","泰坦龍龜 第3階段","401706306"
"401706404","401706407","0","401706405","0","泰坦龍龜 第4階段","401706406"
"401706504","401706507","0","401706505","0","泰坦龍龜 第1階段 單人模式","401706506"
"401706604","401706607","0","401706605","0","泰坦龍龜 第2階段 單人模式","401706606"
"401706704","401706707","0","401706705","0","泰坦龍龜 第3階段 單人模式","401706706"
"401707105","401707108","0","401707106","0","奧爾獅 第1階段","401707107"
"401707205","401707208","0","401707206","0","奧爾獅 第2階段","401707207"
"401707305","401707308","0","401707306","0","奧爾獅 第3階段","401707307"
"401707405","401707408","0","401707406","0","奧爾獅 第4階段","401707407"
"401707505","401707508","0","401707506","0","奧爾獅 第1階段 單人模式","401707507"
"401707605","401707608","0","401707606","0","奧爾獅 第2階段 單人模式","401707607"
"401707705","401707708","0","401707706","0","奧爾獅 第3階段 單人模式","401707707"
"401708102","401708105","0","401708103","0","頑強幽靈 第1階段","401708104"
"401708202","401708205","0","401708203","0","頑強幽靈 第2階段","401708204"
"401708302","401708305","0","401708303","0","頑強幽靈 第3階段","401708304"
"401708402","401708405","0","401708403","0","頑強幽靈 第4階段","401708404"
"401708502","401708505","0","401708503","0","頑強幽靈 第1階段 單人模式","401708504"
"401708602","401708605","0","401708603","0","頑強幽靈 第2階段 單人模式","401708604"
"401708702","401708705","0","401708703","0","頑強幽靈 第3階段 單人模式","401708704"
"401709105","401709108","0","401709106","0","大胃王 第1階段","401709107"
"401709205","401709208","0","401709206","0","大胃王 第2階段","401709207"
"401709305","401709308","0","401709306","0","大胃王 第3階段","401709307"
"401709405","401709408","0","401709406","0","大胃王 第4階段","401709407"
"401709505","401709508","0","401709506","0","大胃王 第1階段 單人模式","401709507"
"401709605","401709608","0","401709606","0","大胃王 第2階段 單人模式","401709607"
"401709705","401709708","0","401709706","0","大胃王 第3階段 單人模式","401709707"
"401710102","0","0","401710103","0","哥布林騎兵 第1階段","401710104"
"401710202","0","0","401710203","0","哥布林騎兵 第2階段","401710204"
"401710302","0","0","401710303","0","哥布林騎兵 第3階段","401710304"
"401710402","0","0","401710403","0","哥布林騎兵 第4階段","401710404"
"401710502","0","0","401710503","0","哥布林騎兵 第1階段 單人模式","401710504"
"401710602","0","0","401710603","0","哥布林騎兵 第2階段 單人模式","401710604"
"401710702","0","0","401710703","0","哥布林騎兵 第3階段 單人模式","401710704"
"401711101","401711104","0","401711102","0","冰霜獵犬 第1階段","401711103"
"401711108","0","0","401711109","0","人馬座 第1階段","401711110"
"401711201","401711204","0","401711202","0","冰霜獵犬 第2階段","401711203"
"401711208","0","0","401711209","0","人馬座 第2階段","401711210"
"401711301","401711304","0","401711302","0","冰霜獵犬 第3階段","401711303"
"401711308","0","0","401711309","0","人馬座 第3階段","401711310"
"401711401","401711404","0","401711402","0","冰霜獵犬 第4階段","401711403"
"401711408","0","0","401711409","0","人馬座 第4階段","401711410"
"401711501","401711504","0","401711502","0","冰霜獵犬 第1階段 單人模式","401711503"
"401711508","0","0","401711509","0","人馬座 第1階段 單人模式","401711510"
"401711601","401711604","0","401711602","0","冰霜獵犬 第2階段 單人模式","401711603"
"401711608","0","0","401711609","0","人馬座 第2階段 單人模式","401711610"
"401711701","401711704","0","401711702","0","冰霜獵犬 第3階段 單人模式","401711703"
"401711708","0","0","401711709","0","人馬座 第3階段 單人模式","401711710"
"401712104","401712107","0","401712105","0","黑曜飛龍 第1階段","401712106"
"401712204","401712207","0","401712205","0","黑曜飛龍 第2階段","401712206"
"401712304","401712307","0","401712305","0","黑曜飛龍 第3階段","401712306"
"401712404","401712407","0","401712405","0","黑曜飛龍 第4階段","401712406"
"401712504","401712507","0","401712505","0","黑曜飛龍 第1階段 單人模式","401712506"
"401712604","401712607","0","401712605","0","黑曜飛龍 第2階段 單人模式","401712606"
"401712704","401712707","0","401712705","0","黑曜飛龍 第3階段 單人模式","401712706"
"401801102","401801105","0","401801103","0","頑強幽靈 第1階段","401801104"
"401801108","0","0","401801109","0","水之里歐斯 第1階段","401801110"
"401801202","401801205","0","401801203","0","頑強幽靈 第2階段","401801204"
"401801208","0","0","401801209","0","水之里歐斯 第2階段","401801210"
"401801302","401801305","0","401801303","0","頑強幽靈 第3階段","401801304"
"401801308","0","0","401801309","0","水之里歐斯 第3階段","401801310"
"401801402","401801405","0","401801403","0","頑強幽靈 第4階段","401801404"
"401801408","0","0","401801409","0","水之里歐斯 第4階段","401801410"
"401801502","401801505","0","401801503","0","頑強幽靈 第1階段 單人模式","401801504"
"401801508","0","0","401801509","0","水之里歐斯 第1階段 單人模式","401801510"
"401801602","401801605","0","401801603","0","頑強幽靈 第2階段 單人模式","401801604"
"401801608","0","0","401801609","0","水之里歐斯 第2階段 單人模式","401801610"
"401801702","401801705","0","401801703","0","頑強幽靈 第3階段 單人模式","401801704"
"401801708","0","0","401801709","0","水之里歐斯 第3階段 單人模式","401801710"
"401802104","401802107","0","401802105","0","劍蛇 第1階段","401802106"
"401802204","401802207","0","401802205","0","劍蛇 第2階段","401802206"
"401802304","401802307","0","401802305","0","劍蛇 第3階段","401802306"
"401802404","401802407","0","401802405","0","劍蛇 第4階段","401802406"
"401802504","401802507","0","401802505","0","劍蛇 第1階段 單人模式","401802506"
"401802604","401802607","0","401802605","0","劍蛇 第2階段 單人模式","401802606"
"401802704","401802707","0","401802705","0","劍蛇 第3階段 單人模式","401802706"
"401803102","0","0","401803103","0","哥布林騎兵 第1階段","401803104"
"401803105","401803108","0","401803106","0","雷電 第1階段","401803107"
"401803202","0","0","401803203","0","哥布林騎兵 第2階段","401803204"
"401803205","401803208","0","401803206","0","雷電 第2階段","401803207"
"401803302","0","0","401803303","0","哥布林騎兵 第3階段","401803304"
"401803305","401803308","0","401803306","0","雷電 第3階段","401803307"
"401803402","0","0","401803403","0","哥布林騎兵 第4階段","401803404"
"401803405","401803408","0","401803406","0","雷電 第4階段","401803407"
"401803502","0","0","401803503","0","哥布林騎兵 第1階段 單人模式","401803504"
"401803505","401803508","0","401803506","0","雷電 第1階段 單人模式","401803507"
"401803602","0","0","401803603","0","哥布林騎兵 第2階段 單人模式","401803604"
"401803605","401803608","0","401803606","0","雷電 第2階段 單人模式","401803607"
"401803702","0","0","401803703","0","哥布林騎兵 第3階段 單人模式","401803704"
"401803705","401803708","0","401803706","0","雷電 第3階段 單人模式","401803707"
"401804104","401804107","0","401804105","0","涅普堤利昂 第1階段","401804106"
"401804204","401804207","0","401804205","0","涅普堤利昂 第2階段","401804206"
"401804304","401804307","0","401804305","0","涅普堤利昂 第3階段","401804306"
"401804404","401804407","0","401804405","0","涅普堤利昂 第4階段","401804406"
"401804504","401804507","0","401804505","0","涅普堤利昂 第1階段 單人模式","401804506"
"401804604","401804607","0","401804605","0","涅普堤利昂 第2階段 單人模式","401804606"
"401804704","401804707","0","401804705","0","涅普堤利昂 第3階段 單人模式","401804706"
"401805101","401805104","0","401805102","0","冰霜獵犬 第1階段","401805103"
"401805108","401805111","401805112","401805109","0","野豬雙胞胎 第1階段","401805110"
"401805201","401805204","0","401805202","0","冰霜獵犬 第2階段","401805203"
"401805208","401805211","401805212","401805209","0","野豬雙胞胎 第2階段","401805210"
"401805301","401805304","0","401805302","0","冰霜獵犬 第3階段","401805303"
"401805308","401805311","401805312","401805309","0","野豬雙胞胎 第3階段","401805310"
"401805401","401805404","0","401805402","0","冰霜獵犬 第4階段","401805403"
"401805408","401805411","401805412","401805409","0","野豬雙胞胎 第4階段","401805410"
"401805501","401805504","0","401805502","0","冰霜獵犬 第1階段 單人模式","401805503"
"401805508","401805511","401805512","401805509","0","野豬雙胞胎 第1階段 單人模式","401805510"
"401805601","401805604","0","401805602","0","冰霜獵犬 第2階段 單人模式","401805603"
"401805608","401805611","401805612","401805609","0","野豬雙胞胎 第2階段 單人模式","401805610"
"401805701","401805704","0","401805702","0","冰霜獵犬 第3階段 單人模式","401805703"
"401805708","401805711","401805712","401805709","0","野豬雙胞胎 第3階段 單人模式","401805710"
"401806102","0","0","401806103","0","哥布林騎兵 第1階段","401806104"
"401806106","401806109","0","401806107","0","泰坦龍龜 第1階段","401806108"
"401806202","0","0","401806203","0","哥布林騎兵 第2階段","401806204"
"401806206","401806209","0","401806207","0","泰坦龍龜 第2階段","401806208"
"401806302","0","0","401806303","0","哥布林騎兵 第3階段","401806304"
"401806306","401806309","0","401806307","0","泰坦龍龜 第3階段","401806308"
"401806402","0","0","401806403","0","哥布林騎兵 第4階段","401806404"
"401806406","401806409","0","401806407","0","泰坦龍龜 第4階段","401806408"
"401806502","0","0","401806503","0","哥布林騎兵 第1階段 單人模式","401806504"
"401806506","401806509","0","401806507","0","泰坦龍龜 第1階段 單人模式","401806508"
"401806602","0","0","401806603","0","哥布林騎兵 第2階段 單人模式","401806604"
"401806606","401806609","0","401806607","0","泰坦龍龜 第2階段 單人模式","401806608"
"401806702","0","0","401806703","0","哥布林騎兵 第3階段 單人模式","401806704"
"401806706","401806709","0","401806707","0","泰坦龍龜 第3階段 單人模式","401806708"
"401807105","401807108","0","401807106","0","奧爾獅 第1階段","401807107"
"401807205","401807208","0","401807206","0","奧爾獅 第2階段","401807207"
"401807305","401807308","0","401807306","0","奧爾獅 第3階段","401807307"
"401807405","401807408","0","401807406","0","奧爾獅 第4階段","401807407"
"401807505","401807508","0","401807506","0","奧爾獅 第1階段 單人模式","401807507"
"401807605","401807608","0","401807606","0","奧爾獅 第2階段 單人模式","401807607"
"401807705","401807708","0","401807706","0","奧爾獅 第3階段 單人模式","401807707"
"401808104","401808107","0","401808105","0","三重岩 第1階段","401808106"
"401808204","401808207","0","401808205","0","三重岩 第2階段","401808206"
"401808304","401808307","0","401808305","0","三重岩 第3階段","401808306"
"401808404","401808407","0","401808405","0","三重岩 第4階段","401808406"
"401808504","401808507","0","401808505","0","三重岩 第1階段 單人模式","401808506"
"401808604","401808607","0","401808605","0","三重岩 第2階段 單人模式","401808606"
"401808704","401808707","0","401808705","0","三重岩 第3階段 單人模式","401808706"
"401809101","401809104","0","401809102","0","冰霜獵犬 第1階段","401809103"
"401809108","401809111","0","401809109","0","大胃王 第1階段","401809110"
"401809201","401809204","0","401809202","0","冰霜獵犬 第2階段","401809203"
"401809208","401809211","0","401809209","0","大胃王 第2階段","401809210"
"401809301","401809304","0","401809302","0","冰霜獵犬 第3階段","401809303"
"401809308","401809311","0","401809309","0","大胃王 第3階段","401809310"
"401809401","401809404","0","401809402","0","冰霜獵犬 第4階段","401809403"
"401809408","401809411","0","401809409","0","大胃王 第4階段","401809410"
"401809501","401809504","0","401809502","0","冰霜獵犬 第1階段 單人模式","401809503"
"401809508","401809511","0","401809509","0","大胃王 第1階段 單人模式","401809510"
"401809601","401809604","0","401809602","0","冰霜獵犬 第2階段 單人模式","401809603"
"401809608","401809611","0","401809609","0","大胃王 第2階段 單人模式","401809610"
"401809701","401809704","0","401809702","0","冰霜獵犬 第3階段 單人模式","401809703"
"401809708","401809711","0","401809709","0","大胃王 第3階段 單人模式","401809710"
"401810102","401810105","0","401810103","0","頑強幽靈 第1階段","401810104"
"401810202","401810205","0","401810203","0","頑強幽靈 第2階段","401810204"
"401810302","401810305","0","401810303","0","頑強幽靈 第3階段","401810304"
"401810402","401810405","0","401810403","0","頑強幽靈 第4階段","401810404"
"401810502","401810505","0","401810503","0","頑強幽靈 第1階段 單人模式","401810504"
"401810602","401810605","0","401810603","0","頑強幽靈 第2階段 單人模式","401810604"
"401810702","401810705","0","401810703","0","頑強幽靈 第3階段 單人模式","401810704"
"401811103","401811106","0","401811104","0","城堡多倫多獸 第1階段","401811105"
"401811108","0","0","401811109","0","人馬座 第1階段","401811110"
"401811203","401811206","0","401811204","0","城堡多倫多獸 第2階段","401811205"
"401811208","0","0","401811209","0","人馬座 第2階段","401811210"
"401811303","401811306","0","401811304","0","城堡多倫多獸 第3階段","401811305"
"401811308","0","0","401811309","0","人馬座 第3階段","401811310"
"401811403","401811406","0","401811404","0","城堡多倫多獸 第4階段","401811405"
"401811408","0","0","401811409","0","人馬座 第4階段","401811410"
"401811503","401811506","0","401811504","0","城堡多倫多獸 第1階段 單人模式","401811505"
"401811508","0","0","401811509","0","人馬座 第1階段 單人模式","401811510"
"401811603","401811606","0","401811604","0","城堡多倫多獸 第2階段 單人模式","401811605"
"401811608","0","0","401811609","0","人馬座 第2階段 單人模式","401811610"
"401811703","401811706","0","401811704","0","城堡多倫多獸 第3階段 單人模式","401811705"
"401811708","0","0","401811709","0","人馬座 第3階段 單人模式","401811710"
"401812102","0","0","401812103","0","哥布林騎兵 第1階段","401812104"
"401812105","401812108","0","401812106","0","雷電 第1階段","401812107"
"401812202","0","0","401812203","0","哥布林騎兵 第2階段","401812204"
"401812205","401812208","0","401812206","0","雷電 第2階段","401812207"
"401812302","0","0","401812303","0","哥布林騎兵 第3階段","401812304"
"401812305","401812308","0","401812306","0","雷電 第3階段","401812307"
"401812402","0","0","401812403","0","哥布林騎兵 第4階段","401812404"
"401812405","401812408","0","401812406","0","雷電 第4階段","401812407"
"401812502","0","0","401812503","0","哥布林騎兵 第1階段 單人模式","401812504"
"401812505","401812508","0","401812506","0","雷電 第1階段 單人模式","401812507"
"401812602","0","0","401812603","0","哥布林騎兵 第2階段 單人模式","401812604"
"401812605","401812608","0","401812606","0","雷電 第2階段 單人模式","401812607"
"401812702","0","0","401812703","0","哥布林騎兵 第3階段 單人模式","401812704"
"401812705","401812708","0","401812706","0","雷電 第3階段 單人模式","401812707"
"401901104","401901107","0","401901105","0","涅普堤利昂 第1階段","401901106"
"401901108","0","0","401901109","0","水之里歐斯 第1階段","401901110"
"401901204","401901207","0","401901205","0","涅普堤利昂 第2階段","401901206"
"401901208","0","0","401901209","0","水之里歐斯 第2階段","401901210"
"401901304","401901307","0","401901305","0","涅普堤利昂 第3階段","401901306"
"401901308","0","0","401901309","0","水之里歐斯 第3階段","401901310"
"401901404","401901407","0","401901405","0","涅普堤利昂 第4階段","401901406"
"401901408","0","0","401901409","0","水之里歐斯 第4階段","401901410"
"401901504","401901507","0","401901505","0","涅普堤利昂 第1階段 單人模式","401901506"
"401901508","0","0","401901509","0","水之里歐斯 第1階段 單人模式","401901510"
"401901604","401901607","0","401901605","0","涅普堤利昂 第2階段 單人模式","401901606"
"401901608","0","0","401901609","0","水之里歐斯 第2階段 單人模式","401901610"
"401901704","401901707","0","401901705","0","涅普堤利昂 第3階段 單人模式","401901706"
"401901708","0","0","401901709","0","水之里歐斯 第3階段 單人模式","401901710"
"401902104","401902107","0","401902105","0","劍蛇 第1階段","401902106"
"401902204","401902207","0","401902205","0","劍蛇 第2階段","401902206"
"401902304","401902307","0","401902305","0","劍蛇 第3階段","401902306"
"401902404","401902407","0","401902405","0","劍蛇 第4階段","401902406"
"401902504","401902507","0","401902505","0","劍蛇 第1階段 單人模式","401902506"
"401902604","401902607","0","401902605","0","劍蛇 第2階段 單人模式","401902606"
"401902704","401902707","0","401902705","0","劍蛇 第3階段 單人模式","401902706"
"410010601","410010604","0","410010602","0","泰坦龍龜_挑戰冒險","410010603"
"410010901","410010904","0","410010902","0","涅普堤利昂_挑戰冒險","410010903"
"410011001","0","0","410011002","0","水之里歐斯_挑戰冒險","410011003"
"410020901","410020904","0","410020902","0","劍蛇_挑戰冒險","410020903"
"501010601","501010604","0","501010602","0","狂怒綠龍","501010603"
"501010701","501010704","0","501010702","0","黑月守護像","501010703"
"501010705","501010708","0","501010706","0","白陽守護像","501010707"
"501010801","501010804","501010805","501010802","501010806","哥布林領主","501010803"
"501010903","501010908","0","501010906","0","波賽頓‧嵐擊之槍","501010907"
"502001114","502001117","0","502001115","0","黑月守護像","502001116"
"502001118","502001121","0","502001119","0","白陽守護像","502001120"
"502001214","502001217","0","502001215","0","黑月守護像","502001216"
"502001218","502001221","0","502001219","0","白陽守護像","502001220"
"502001314","502001317","0","502001315","0","黑月守護像","502001316"
"502001318","502001321","0","502001319","0","白陽守護像","502001320"
"502001414","502001417","0","502001415","0","黑月守護像","502001416"
"502001418","502001421","0","502001419","0","白陽守護像","502001420"
"502001514","502001517","0","502001515","0","黑月守護像","502001516"
"502001518","502001521","0","502001519","0","白陽守護像","502001520"
"502002114","502002117","0","502002115","0","黑月守護像","502002116"
"502002118","502002121","0","502002119","0","白陽守護像","502002120"
"502002214","502002217","0","502002215","0","黑月守護像","502002216"
"502002218","502002221","0","502002219","0","白陽守護像","502002220"
"502002314","502002317","0","502002315","0","黑月守護像","502002316"
"502002318","502002321","0","502002319","0","白陽守護像","502002320"
"502002414","502002417","0","502002415","0","黑月守護像","502002416"
"502002418","502002421","0","502002419","0","白陽守護像","502002420"
"502002514","502002517","0","502002515","0","黑月守護像","502002516"
"502002518","502002521","0","502002519","0","白陽守護像","502002520"
"502003114","502003117","0","502003115","0","黑月守護像","502003116"
"502003118","502003121","0","502003119","0","白陽守護像","502003120"
"502003214","502003217","0","502003215","0","黑月守護像","502003216"
"502003218","502003221","0","502003219","0","白陽守護像","502003220"
"502003314","502003317","0","502003315","0","黑月守護像","502003316"
"502003318","502003321","0","502003319","0","白陽守護像","502003320"
"502003414","502003417","0","502003415","0","黑月守護像","502003416"
"502003418","502003421","0","502003419","0","白陽守護像","502003420"
"502003514","502003517","0","502003515","0","黑月守護像","502003516"
"502003518","502003521","0","502003519","0","白陽守護像","502003520"
"502004113","502004116","0","502004114","0","狂怒綠龍","502004115"
"502004213","502004216","0","502004214","0","狂怒綠龍","502004215"
"502004313","502004316","0","502004314","0","狂怒綠龍","502004315"
"502004413","502004416","0","502004414","0","狂怒綠龍","502004415"
"502004513","502004516","0","502004514","0","狂怒綠龍","502004515"
"502005113","502005116","0","502005114","0","狂怒綠龍","502005115"
"502005213","502005216","0","502005214","0","狂怒綠龍","502005215"
"502005313","502005316","0","502005314","0","狂怒綠龍","502005315"
"502005413","502005416","0","502005414","0","狂怒綠龍","502005415"
"502005513","502005516","0","502005514","0","狂怒綠龍","502005515"
"502006113","502006116","0","502006114","0","狂怒綠龍","502006115"
"502006213","502006216","0","502006214","0","狂怒綠龍","502006215"
"502006313","502006316","0","502006314","0","狂怒綠龍","502006315"
"502006413","502006416","0","502006414","0","狂怒綠龍","502006415"
"502006513","502006516","0","502006514","0","狂怒綠龍","502006515"
"502007112","502007115","0","502007113","0","劍蛇 09層","502007114"
"502007212","502007215","0","502007213","0","劍蛇 19層","502007214"
"502007312","502007315","0","502007313","0","劍蛇 29層","502007314"
"502007412","502007415","0","502007413","0","劍蛇 39層","502007414"
"502007512","502007515","0","502007513","0","劍蛇 49層","502007514"
"502008111","0","0","502008112","0","哥布林騎兵 特殊地下城第1階段","502008113"
"502008114","502008117","0","502008115","0","雷電 特殊地下城第1階段","502008116"
"502008211","0","0","502008212","0","哥布林騎兵 特殊地下城第2階段","502008213"
"502008214","502008217","0","502008215","0","雷電 特殊地下城第2階段","502008216"
"502008311","0","0","502008312","0","哥布林騎兵 特殊地下城第3階段","502008313"
"502008314","502008317","0","502008315","0","雷電 特殊地下城第3階段","502008316"
"502008411","0","0","502008412","0","哥布林騎兵 特殊地下城第4階段","502008413"
"502008414","502008417","0","502008415","0","雷電 特殊地下城第4階段","502008416"
"502008511","0","0","502008512","0","哥布林騎兵 特殊地下城第5階段","502008513"
"502008514","502008517","0","502008515","0","雷電 特殊地下城第5階段","502008516"
"502009112","502009115","0","502009113","0","三重岩 第1階段","502009114"
"502009212","502009215","0","502009213","0","三重岩 第2階段","502009214"
"502009312","502009315","0","502009313","0","三重岩 第3階段","502009314"
"502009412","502009415","0","502009413","0","三重岩 第4階段","502009414"
"502009512","502009515","0","502009513","0","三重岩 第5階段","502009514"
"502010111","502010114","0","502010112","0","特殊地下城冰霜獵犬 第1階段","502010113"
"502010211","502010214","0","502010212","0","特殊地下城冰霜獵犬 第2階段","502010213"
"502010311","502010314","0","502010312","0","特殊地下城冰霜獵犬 第3階段","502010313"
"502010411","502010414","0","502010412","0","特殊地下城冰霜獵犬 第4階段","502010413"
"502010511","502010514","0","502010512","0","特殊地下城冰霜獵犬 第5階段","502010513"
"502011113","502011116","0","502011114","0","SP泰坦龍龜 第1階段","502011115"
"502011213","502011216","0","502011214","0","SP泰坦龍龜 第2階段","502011215"
"502011313","502011316","0","502011314","0","SP泰坦龍龜 第3階段","502011315"
"502011413","502011416","0","502011414","0","SP泰坦龍龜 第4階段","502011415"
"502011513","502011516","0","502011514","0","SP泰坦龍龜 第5階段","502011515"
"502012113","502012116","0","502012114","0","SP黑曜飛龍 第1階段","502012115"
"502012213","502012216","0","502012214","0","SP黑曜飛龍 第2階段","502012215"
"502012313","502012316","0","502012314","0","SP黑曜飛龍 第3階段","502012315"
"502012413","502012416","0","502012414","0","SP黑曜飛龍 第4階段","502012415"
"502012513","502012516","0","502012514","0","SP黑曜飛龍 第5階段","502012515"
"502013111","502013114","0","502013112","0","SP頑強幽靈 第1階段","502013113"
"502013211","502013214","0","502013212","0","SP頑強幽靈 第2階段","502013213"
"502013311","502013314","0","502013312","0","SP頑強幽靈 第3階段","502013313"
"502013411","502013414","0","502013412","0","SP頑強幽靈 第4階段","502013413"
"502013511","502013514","0","502013512","0","SP頑強幽靈 第5階段","502013513"
"502014113","502014116","0","502014114","0","SP劍蛇 第1階段","502014115"
"502014213","502014216","0","502014214","0","SP劍蛇 第2階段","502014215"
"502014313","502014316","0","502014314","0","SP劍蛇 第3階段","502014315"
"502014413","502014416","0","502014414","0","SP劍蛇 第4階段","502014415"
"502014513","502014516","0","502014514","0","SP劍蛇 第5階段","502014515"
"502015111","502015114","0","502015112","0","特殊地下城冰霜獵犬 第1階段","502015113"
"502015116","502015119","0","502015117","0","SP黑曜飛龍 第1階段","502015118"
"502015121","502015124","0","502015122","0","SP黑月守護像","502015123"
"502015125","502015128","0","502015126","0","SP白陽守護像","502015127"
"502015211","502015214","0","502015212","0","特殊地下城冰霜獵犬 第2階段","502015213"
"502015216","502015219","0","502015217","0","SP黑曜飛龍 第2階段","502015218"
"502015221","502015224","0","502015222","0","SP黑月守護像","502015223"
"502015225","502015228","0","502015226","0","SP白陽守護像","502015227"
"502015311","502015314","0","502015312","0","特殊地下城冰霜獵犬 第3階段","502015313"
"502015316","502015319","0","502015317","0","SP黑曜飛龍 第3階段","502015318"
"502015321","502015324","0","502015322","0","SP黑月守護像","502015323"
"502015325","502015328","0","502015326","0","SP白陽守護像","502015327"
"502015411","502015414","0","502015412","0","特殊地下城冰霜獵犬 第4階段","502015413"
"502015416","502015419","0","502015417","0","SP黑曜飛龍 第4階段","502015418"
"502015421","502015424","0","502015422","0","SP黑月守護像","502015423"
"502015425","502015428","0","502015426","0","SP白陽守護像","502015427"
"502015511","502015514","0","502015512","0","特殊地下城冰霜獵犬 第5階段","502015513"
"502015516","502015519","0","502015517","0","SP黑曜飛龍 第5階段","502015518"
"502015521","502015524","0","502015522","0","SP黑月守護像","502015523"
"502015525","502015528","0","502015526","0","SP白陽守護像","502015527"
"502016115","502016118","0","502016116","0","SP黑月守護像","502016117"
"502016119","502016122","0","502016120","0","SP白陽守護像","502016121"
"502016215","502016218","0","502016216","0","SP黑月守護像","502016217"
"502016219","502016222","0","502016220","0","SP白陽守護像","502016221"
"502016315","502016318","0","502016316","0","SP黑月守護像","502016317"
"502016319","502016322","0","502016320","0","SP白陽守護像","502016321"
"502016415","502016418","0","502016416","0","SP黑月守護像","502016417"
"502016419","502016422","0","502016420","0","SP白陽守護像","502016421"
"502016515","502016518","0","502016516","0","SP黑月守護像","502016517"
"502016519","502016522","0","502016520","0","SP白陽守護像","502016521"
"550103114","550103117","0","550103115","0","黑曜飛龍 第1階段（次元斷層）","550103116"
"550103216","550103219","0","550103217","0","黑曜飛龍 第2階段（次元斷層）","550103218"
"550103317","550103320","0","550103318","0","黑曜飛龍 第3階段（次元斷層）","550103319"
"550103417","550103420","0","550103418","0","黑曜飛龍 第4階段（次元斷層）","550103419"
"550103517","550103520","0","550103518","0","黑曜飛龍 第5階段（次元斷層）","550103519"
"550104113","550104116","0","550104114","0","涅普堤利昂 危險度1","550104115"
"550104215","550104218","0","550104216","0","涅普堤利昂 危險度2","550104217"
"550104316","550104319","0","550104317","0","涅普堤利昂 危險度3","550104318"
"550104416","550104419","0","550104417","0","涅普堤利昂 危險度4","550104418"
"550104516","550104519","0","550104517","0","涅普堤利昂 危險度5","550104518"
"550105111","550105114","0","550105112","0","劍蛇 第1階段","550105113"
"550105213","550105216","0","550105214","0","劍蛇 第2階段","550105215"
"550105315","550105318","0","550105316","0","劍蛇 第3階段","550105317"
