000e9e4a01b112fe5a6efb3e211529524cc0edcfb55f409d9ee258359ece6f8c,b20778c57cd1ef6064672f86a4cbd24db6c7ca1213720da8018b3567a74c481c,c55f3dc4006b06591e855f96bb34bfa2dcd302c0a8530a9ea9c5a29f502ce01b,a33f0b526576898a620432af0fff03386a98cfd7f5627bb320c48ec2f7f4034b,1c145fcb5e5299ace196f343c3fa2d8bc6555a66a2fab52ddd8f5b96a4ece285,2de5e3606e20ce33def9134947853baa715bd0a818f199b01bb1c8fac3cce688,7b511234e3110475acadba5b0aa388b2cf647d8de4fd766e031473d9a45a7aa4,4422c9d105f7fabbadf9f904eca08b2698a14b266198c9018c9da18a128fa316,ebd46db2ca114a3861a951eb44fc306790fbd8a25ea6ae88245caf41be61dc5b,a15a1863bcf518102dd04ce73cd3a0b46b5a441c2e18ff7733758e836ebf7940,ff118b51aeaaf27550d57cab4af13e059fb3830b50f4b963e29ea470b82df6df,a6db37ace16effc17f6021e028948dcfcf600f497b39af291908b5317ad3fef0,465e703dc1d2d36f5bb63dab432f28375df0e69af9ee958ce826bfbc03b767b9,29993004903901ac1e815ff4669b4cce37c31a3986f39cbd1685348f31a78b89,eae64f9a8642e3015dbab2d5af7f35efeca1c9bb60e3ce996e537f81569b6972,f210256d7f97aea8eb9a4482359c1f1facdb6d7fbd49dd13c8623f3be9bfd960,79a4e94d0738bb76816d4a965a6b078f8480b891a060fa93b58db2dd7681b6cd,27f4c0f9cdba2c80cbeb5db40f88eb8d17e027089bbd0552ba78367d5f2abe82,1acfb8d5baa670670d8e67217c0ed51f70e4f3d12fbf096d5825dead5c197115,0979fdf6b1853f69b2f0ec7c427936ff611c948d53b17e3d069231d1af1a43a0,593f1a5d2200adfc69862cf20bedc10e5be2f85cc9f82e503937666219dde3e7,fee255fefda8e1be18be09f9fd3988eacba50c1422671fd5335ed9b262682d43,060538f243a03eed40448ef2d4d867b597e1f1857f53fa4e1e7b146e7269253e,f6a4cec96ba2ec050a036fbf60ca8406d15709fb8212e2f144bcfba22c82d6f7,743d389eda4c6fe4e2e9d77c5c9eeea5271b86ce7df2c0e9b5e0966594bcf8ad,9bb810b185e35daa4c2ce6e656ed33caf8e7006105f5d5942d2182c1ba408f0a
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001017","82001017","90","25012","10","182001017","2024/06/14 16:00:00","10","20","100501","25021","10","3100","0","0","蒼波的深域2-7","382001017","820010171","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001018","82001018","90","25012","10","182001018","2024/06/14 16:00:00","10","20","100501","25021","10","3300","0","0","蒼波的深域2-8","382001018","820010181","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001019","82001019","90","25012","10","182001019","2024/06/14 16:00:00","10","20","100501","25021","10","3500","0","0","蒼波的深域2-9","382001019","820010191","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001020","82001020","90","25012","10","182001020","2024/06/14 16:00:00","10","20","82001","25021","10","3750","0","0","蒼波的深域2-10","382001020","820010201","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001021","82001021","90","25012","10","182001021","2024/06/14 16:00:00","10","30","100501","25021","10","4000","0","0","蒼波的深域3-1","382001021","820010211","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001022","82001022","90","25012","10","182001022","2024/06/14 16:00:00","10","30","100501","25021","10","4200","0","0","蒼波的深域3-2","382001022","820010221","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001023","82001023","90","25012","10","182001023","2024/06/14 16:00:00","10","30","100501","25021","10","4400","0","0","蒼波的深域3-3","382001023","820010231","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001024","82001024","90","25012","10","182001024","2024/06/14 16:00:00","10","30","100501","25021","10","4550","0","0","蒼波的深域3-4","382001024","820010241","182100"
"125","215","0","0","0","2030/12/17 14:59:59","82001","282001025","82001025","90","25012","10","182001025","2024/06/14 16:00:00","10","30","100501","25021","10","4750","0","0","蒼波的深域3-5","382001025","820010251","182100"
"200","215","0","0","0","2030/12/17 14:59:59","82001","282001026","82001026","90","25012","10","182001026","2024/06/14 16:00:00","10","30","100461","25021","10","4950","0","0","蒼波的深域3-6","382001026","820010261","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001027","82001027","90","25012","10","182001027","2024/06/14 16:00:00","10","30","100501","25021","10","5100","0","0","蒼波的深域3-7","382001027","820010271","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001028","82001028","90","25012","10","182001028","2024/06/14 16:00:00","10","30","100501","25021","10","5300","0","0","蒼波的深域3-8","382001028","820010281","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001029","82001029","90","25012","10","182001029","2024/06/14 16:00:00","10","30","100501","25021","10","5500","0","0","蒼波的深域3-9","382001029","820010291","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001030","82001030","90","25012","10","182001030","2024/06/14 16:00:00","10","30","82001","25021","10","5750","0","0","蒼波的深域3-10","382001030","820010301","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001031","82001031","90","25012","10","182001031","2024/06/14 16:00:00","10","60","100501","25021","10","6000","0","0","蒼波的深域4-1","382001031","820010311","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001032","82001032","90","25012","10","182001032","2024/06/14 16:00:00","10","60","100501","25021","10","6200","0","0","蒼波的深域4-2","382001032","820010321","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001033","82001033","90","25012","10","182001033","2024/06/14 16:00:00","10","60","100501","25021","10","6400","0","0","蒼波的深域4-3","382001033","820010331","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001034","82001034","90","25012","10","182001034","2024/06/14 16:00:00","10","60","100501","25021","10","6550","0","0","蒼波的深域4-4","382001034","820010341","182100"
"125","215","0","0","0","2030/12/17 14:59:59","82001","282001035","82001035","90","25012","10","182001035","2024/06/14 16:00:00","10","60","100501","25021","10","6750","0","0","蒼波的深域4-5","382001035","820010351","182100"
"200","215","0","0","0","2030/12/17 14:59:59","82001","282001036","82001036","90","25012","10","182001036","2024/06/14 16:00:00","10","60","100461","25021","10","6950","0","0","蒼波的深域4-6","382001036","820010361","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001037","82001037","90","25012","10","182001037","2024/06/14 16:00:00","10","60","100501","25021","10","7100","0","0","蒼波的深域4-7","382001037","820010371","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001038","82001038","90","25012","10","182001038","2024/06/14 16:00:00","10","60","100501","25021","10","7300","0","0","蒼波的深域4-8","382001038","820010381","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001039","82001039","90","25012","10","182001039","2024/06/14 16:00:00","10","60","100501","25021","10","7500","0","0","蒼波的深域4-9","382001039","820010391","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001040","82001040","90","25012","10","182001040","2024/06/14 16:00:00","10","60","82001","25021","10","7750","0","0","蒼波的深域4-10","382001040","820010401","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001041","82001041","90","25012","10","182001041","2024/06/14 16:00:00","10","90","100501","25021","10","8000","0","0","蒼波的深域5-1","382001041","820010411","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001042","82001042","90","25012","10","182001042","2024/06/14 16:00:00","10","90","100501","25021","10","8200","0","0","蒼波的深域5-2","382001042","820010421","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001043","82001043","90","25012","10","182001043","2024/06/14 16:00:00","10","90","100501","25021","10","8400","0","0","蒼波的深域5-3","382001043","820010431","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001044","82001044","90","25012","10","182001044","2024/06/14 16:00:00","10","90","100501","25021","10","8550","0","0","蒼波的深域5-4","382001044","820010441","182100"
"125","215","0","0","0","2030/12/17 14:59:59","82001","282001045","82001045","90","25012","10","182001045","2024/06/14 16:00:00","10","90","100501","25021","10","8750","0","0","蒼波的深域5-5","382001045","820010451","182100"
"200","215","0","0","0","2030/12/17 14:59:59","82001","282001046","82001046","90","25012","10","182001046","2024/06/14 16:00:00","10","90","100461","25021","10","8950","0","0","蒼波的深域5-6","382001046","820010461","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001047","82001047","90","25012","10","182001047","2024/06/14 16:00:00","10","90","100501","25021","10","9100","0","0","蒼波的深域5-7","382001047","820010471","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001048","82001048","90","25012","10","182001048","2024/06/14 16:00:00","10","90","100501","25021","10","9300","0","0","蒼波的深域5-8","382001048","820010481","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001049","82001049","90","25012","10","182001049","2024/06/14 16:00:00","10","90","100501","25021","10","9500","0","0","蒼波的深域5-9","382001049","820010491","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001050","82001050","90","25012","10","182001050","2024/06/14 16:00:00","10","90","82001","25021","10","9750","0","0","蒼波的深域5-10","382001050","820010501","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001051","82001051","90","25012","10","182001051","2025/03/15 16:00:00","10","230","100501","25021","10","10000","0","0","蒼波的深域6-1","382001051","820010511","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001052","82001052","90","25012","10","182001052","2025/03/15 16:00:00","10","230","100501","25021","10","10200","0","0","蒼波的深域6-2","382001052","820010521","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001053","82001053","90","25012","10","182001053","2025/03/15 16:00:00","10","230","100501","25021","10","10400","0","0","蒼波的深域6-3","382001053","820010531","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001054","82001054","90","25012","10","182001054","2025/03/15 16:00:00","10","230","100501","25021","10","10550","0","0","蒼波的深域6-4","382001054","820010541","182100"
"125","215","0","0","0","2030/12/17 14:59:59","82001","282001055","82001055","90","25012","10","182001055","2025/03/15 16:00:00","10","230","100501","25021","10","10750","0","0","蒼波的深域6-5","382001055","820010551","182100"
"200","215","0","0","0","2030/12/17 14:59:59","82001","282001056","82001056","90","25012","10","182001056","2025/03/15 16:00:00","10","230","100461","25021","10","10950","0","0","蒼波的深域6-6","382001056","820010561","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001057","82001057","90","25012","10","182001057","2025/03/15 16:00:00","10","230","100501","25021","10","11100","0","0","蒼波的深域6-7","382001057","820010571","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001058","82001058","90","25012","10","182001058","2025/03/15 16:00:00","10","230","100501","25021","10","11300","0","0","蒼波的深域6-8","382001058","820010581","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001059","82001059","90","25012","10","182001059","2025/03/15 16:00:00","10","230","100501","25021","10","11500","0","0","蒼波的深域6-9","382001059","820010591","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001060","82001060","90","25012","10","182001060","2025/03/15 16:00:00","10","230","82001","25021","10","11750","0","0","蒼波的深域6-10","382001060","820010601","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001061","82001061","90","25012","10","182001061","2025/03/15 16:00:00","10","260","100501","25021","10","12000","0","0","蒼波的深域7-1","382001061","820010611","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001062","82001062","90","25012","10","182001062","2025/03/15 16:00:00","10","260","100501","25021","10","12200","0","0","蒼波的深域7-2","382001062","820010621","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001063","82001063","90","25012","10","182001063","2025/03/15 16:00:00","10","260","100501","25021","10","12400","0","0","蒼波的深域7-3","382001063","820010631","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001064","82001064","90","25012","10","182001064","2025/03/15 16:00:00","10","260","100501","25021","10","12550","0","0","蒼波的深域7-4","382001064","820010641","182100"
"125","215","0","0","0","2030/12/17 14:59:59","82001","282001065","82001065","90","25012","10","182001065","2025/03/15 16:00:00","10","260","100501","25021","10","12750","0","0","蒼波的深域7-5","382001065","820010651","182100"
"200","215","0","0","0","2030/12/17 14:59:59","82001","282001066","82001066","90","25012","10","182001066","2025/03/15 16:00:00","10","260","100461","25021","10","12950","0","0","蒼波的深域7-6","382001066","820010661","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001067","82001067","90","25012","10","182001067","2025/03/15 16:00:00","10","260","100501","25021","10","13100","0","0","蒼波的深域7-7","382001067","820010671","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001068","82001068","90","25012","10","182001068","2025/03/15 16:00:00","10","260","100501","25021","10","13300","0","0","蒼波的深域7-8","382001068","820010681","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001069","82001069","90","25012","10","182001069","2025/03/15 16:00:00","10","260","100501","25021","10","13500","0","0","蒼波的深域7-9","382001069","820010691","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001070","82001070","90","25012","10","182001070","2025/03/15 16:00:00","10","260","82001","25021","10","13750","0","0","蒼波的深域7-10","382001070","820010701","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001071","82001071","90","25012","10","182001071","2025/11/15 16:00:00","10","370","100501","25021","10","14000","0","0","蒼波的深域8-1","382001071","820010711","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001072","82001072","90","25012","10","182001072","2025/11/15 16:00:00","10","370","100501","25021","10","14200","0","0","蒼波的深域8-2","382001072","820010721","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001073","82001073","90","25012","10","182001073","2025/11/15 16:00:00","10","370","100501","25021","10","14400","0","0","蒼波的深域8-3","382001073","820010731","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001074","82001074","90","25012","10","182001074","2025/11/15 16:00:00","10","370","100501","25021","10","14550","0","0","蒼波的深域8-4","382001074","820010741","182100"
"125","215","0","0","0","2030/12/17 14:59:59","82001","282001075","82001075","90","25012","10","182001075","2025/11/15 16:00:00","10","370","100501","25021","10","14750","0","0","蒼波的深域8-5","382001075","820010751","182100"
"200","215","0","0","0","2030/12/17 14:59:59","82001","282001076","82001076","90","25012","10","182001076","2025/11/15 16:00:00","10","370","100461","25021","10","14950","0","0","蒼波的深域8-6","382001076","820010761","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001077","82001077","90","25012","10","182001077","2025/11/15 16:00:00","10","370","100501","25021","10","15100","0","0","蒼波的深域8-7","382001077","820010771","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001078","82001078","90","25012","10","182001078","2025/11/15 16:00:00","10","370","100501","25021","10","15300","0","0","蒼波的深域8-8","382001078","820010781","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001079","82001079","90","25012","10","182001079","2025/11/15 16:00:00","10","370","100501","25021","10","15500","0","0","蒼波的深域8-9","382001079","820010791","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001080","82001080","90","25012","10","182001080","2025/11/15 16:00:00","10","370","82001","25021","10","15750","0","0","蒼波的深域8-10","382001080","820010801","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001081","82001081","90","25012","10","182001081","2026/01/15 16:00:00","10","400","100501","25021","10","16000","0","0","蒼波的深域9-1","382001081","820010811","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001082","82001082","90","25012","10","182001082","2026/01/15 16:00:00","10","400","100501","25021","10","16200","0","0","蒼波的深域9-2","382001082","820010821","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001083","82001083","90","25012","10","182001083","2026/01/15 16:00:00","10","400","100501","25021","10","16400","0","0","蒼波的深域9-3","382001083","820010831","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001084","82001084","90","25012","10","182001084","2026/01/15 16:00:00","10","400","100501","25021","10","16550","0","0","蒼波的深域9-4","382001084","820010841","182100"
"125","215","0","0","0","2030/12/17 14:59:59","82001","282001085","82001085","90","25012","10","182001085","2026/01/15 16:00:00","10","400","100501","25021","10","16750","0","0","蒼波的深域9-5","382001085","820010851","182100"
"200","215","0","0","0","2030/12/17 14:59:59","82001","282001086","82001086","90","25012","10","182001086","2026/01/15 16:00:00","10","400","100461","25021","10","16950","0","0","蒼波的深域9-6","382001086","820010861","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001087","82001087","90","25012","10","182001087","2026/01/15 16:00:00","10","400","100501","25021","10","17100","0","0","蒼波的深域9-7","382001087","820010871","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001088","82001088","90","25012","10","182001088","2026/01/15 16:00:00","10","400","100501","25021","10","17300","0","0","蒼波的深域9-8","382001088","820010881","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001089","82001089","90","25012","10","182001089","2026/01/15 16:00:00","10","400","100501","25021","10","17500","0","0","蒼波的深域9-9","382001089","820010891","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001090","82001090","90","25012","10","182001090","2026/01/15 16:00:00","10","400","82001","25021","10","17750","0","0","蒼波的深域9-10","382001090","820010901","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001091","82001091","90","25012","10","182001091","2026/07/15 16:00:00","10","530","100501","25021","10","18000","0","0","蒼波的深域10-1","382001091","820010911","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001092","82001092","90","25012","10","182001092","2026/07/15 16:00:00","10","530","100501","25021","10","18200","0","0","蒼波的深域10-2","382001092","820010921","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001093","82001093","90","25012","10","182001093","2026/07/15 16:00:00","10","530","100501","25021","10","18400","0","0","蒼波的深域10-3","382001093","820010931","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001094","82001094","90","25012","10","182001094","2026/07/15 16:00:00","10","530","100501","25021","10","18550","0","0","蒼波的深域10-4","382001094","820010941","182100"
"125","215","0","0","0","2030/12/17 14:59:59","82001","282001095","82001095","90","25012","10","182001095","2026/07/15 16:00:00","10","530","100501","25021","10","18750","0","0","蒼波的深域10-5","382001095","820010951","182100"
"200","215","0","0","0","2030/12/17 14:59:59","82001","282001096","82001096","90","25012","10","182001096","2026/07/15 16:00:00","10","530","100461","25021","10","18950","0","0","蒼波的深域10-6","382001096","820010961","182100"
"25","215","0","0","0","2030/12/17 14:59:59","82001","282001097","82001097","90","25012","10","182001097","2026/07/15 16:00:00","10","530","100501","25021","10","19100","0","0","蒼波的深域10-7","382001097","820010971","182100"
"100","215","0","0","0","2030/12/17 14:59:59","82001","282001098","82001098","90","25012","10","182001098","2026/07/15 16:00:00","10","530","100501","25021","10","19300","0","0","蒼波的深域10-8","382001098","820010981","182100"
"175","215","0","0","0","2030/12/17 14:59:59","82001","282001099","82001099","90","25012","10","182001099","2026/07/15 16:00:00","10","530","100501","25021","10","19500","0","0","蒼波的深域10-9","382001099","820010991","182100"
"50","215","0","0","0","2030/12/17 14:59:59","82001","282001100","82001100","90","25012","10","182001100","2026/07/15 16:00:00","10","530","82001","25021","10","19750","0","0","蒼波的深域10-10","382001100","820011001","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001001","83001001","90","25013","10","183001001","2024/06/14 16:00:00","10","10","100450","25021","10","0","0","0","翠嵐的深域1-1","383001001","830010011","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001002","83001002","90","25013","10","183001002","2024/06/14 16:00:00","10","10","100450","25021","10","200","0","0","翠嵐的深域1-2","383001002","830010021","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001003","83001003","90","25013","10","183001003","2024/06/14 16:00:00","10","10","100450","25021","10","400","0","0","翠嵐的深域1-3","383001003","830010031","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001004","83001004","90","25013","10","183001004","2024/06/14 16:00:00","10","10","100450","25021","10","550","0","0","翠嵐的深域1-4","383001004","830010041","182100"
"125","215","0","0","0","2030/12/17 14:59:59","83001","283001005","83001005","90","25013","10","183001005","2024/06/14 16:00:00","10","10","100450","25021","10","750","0","0","翠嵐的深域1-5","383001005","830010051","182100"
"200","215","0","0","0","2030/12/17 14:59:59","83001","283001006","83001006","90","25013","10","183001006","2024/06/14 16:00:00","10","10","100830","25021","10","950","0","0","翠嵐的深域1-6","383001006","830010061","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001007","83001007","90","25013","10","183001007","2024/06/14 16:00:00","10","10","100450","25021","10","1100","0","0","翠嵐的深域1-7","383001007","830010071","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001008","83001008","90","25013","10","183001008","2024/06/14 16:00:00","10","10","100450","25021","10","1300","0","0","翠嵐的深域1-8","383001008","830010081","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001009","83001009","90","25013","10","183001009","2024/06/14 16:00:00","10","10","100450","25021","10","1500","0","0","翠嵐的深域1-9","383001009","830010091","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001010","83001010","90","25013","10","183001010","2024/06/14 16:00:00","10","10","83001","25021","10","1750","0","0","翠嵐的深域1-10","383001010","830010101","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001011","83001011","90","25013","10","183001011","2024/06/14 16:00:00","10","20","100450","25021","10","2000","0","0","翠嵐的深域2-1","383001011","830010111","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001012","83001012","90","25013","10","183001012","2024/06/14 16:00:00","10","20","100450","25021","10","2200","0","0","翠嵐的深域2-2","383001012","830010121","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001013","83001013","90","25013","10","183001013","2024/06/14 16:00:00","10","20","100450","25021","10","2400","0","0","翠嵐的深域2-3","383001013","830010131","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001014","83001014","90","25013","10","183001014","2024/06/14 16:00:00","10","20","100450","25021","10","2550","0","0","翠嵐的深域2-4","383001014","830010141","182100"
"125","215","0","0","0","2030/12/17 14:59:59","83001","283001015","83001015","90","25013","10","183001015","2024/06/14 16:00:00","10","20","100450","25021","10","2750","0","0","翠嵐的深域2-5","383001015","830010151","182100"
"200","215","0","0","0","2030/12/17 14:59:59","83001","283001016","83001016","90","25013","10","183001016","2024/06/14 16:00:00","10","20","100830","25021","10","2950","0","0","翠嵐的深域2-6","383001016","830010161","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001017","83001017","90","25013","10","183001017","2024/06/14 16:00:00","10","20","100450","25021","10","3100","0","0","翠嵐的深域2-7","383001017","830010171","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001018","83001018","90","25013","10","183001018","2024/06/14 16:00:00","10","20","100450","25021","10","3300","0","0","翠嵐的深域2-8","383001018","830010181","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001019","83001019","90","25013","10","183001019","2024/06/14 16:00:00","10","20","100450","25021","10","3500","0","0","翠嵐的深域2-9","383001019","830010191","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001020","83001020","90","25013","10","183001020","2024/06/14 16:00:00","10","20","83001","25021","10","3750","0","0","翠嵐的深域2-10","383001020","830010201","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001021","83001021","90","25013","10","183001021","2024/06/14 16:00:00","10","30","100450","25021","10","4000","0","0","翠嵐的深域3-1","383001021","830010211","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001022","83001022","90","25013","10","183001022","2024/06/14 16:00:00","10","30","100450","25021","10","4200","0","0","翠嵐的深域3-2","383001022","830010221","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001023","83001023","90","25013","10","183001023","2024/06/14 16:00:00","10","30","100450","25021","10","4400","0","0","翠嵐的深域3-3","383001023","830010231","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001024","83001024","90","25013","10","183001024","2024/06/14 16:00:00","10","30","100450","25021","10","4550","0","0","翠嵐的深域3-4","383001024","830010241","182100"
"125","215","0","0","0","2030/12/17 14:59:59","83001","283001025","83001025","90","25013","10","183001025","2024/06/14 16:00:00","10","30","100450","25021","10","4750","0","0","翠嵐的深域3-5","383001025","830010251","182100"
"200","215","0","0","0","2030/12/17 14:59:59","83001","283001026","83001026","90","25013","10","183001026","2024/06/14 16:00:00","10","30","100830","25021","10","4950","0","0","翠嵐的深域3-6","383001026","830010261","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001027","83001027","90","25013","10","183001027","2024/06/14 16:00:00","10","30","100450","25021","10","5100","0","0","翠嵐的深域3-7","383001027","830010271","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001028","83001028","90","25013","10","183001028","2024/06/14 16:00:00","10","30","100450","25021","10","5300","0","0","翠嵐的深域3-8","383001028","830010281","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001029","83001029","90","25013","10","183001029","2024/06/14 16:00:00","10","30","100450","25021","10","5500","0","0","翠嵐的深域3-9","383001029","830010291","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001030","83001030","90","25013","10","183001030","2024/06/14 16:00:00","10","30","83001","25021","10","5750","0","0","翠嵐的深域3-10","383001030","830010301","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001031","83001031","90","25013","10","183001031","2024/06/14 16:00:00","10","60","100450","25021","10","6000","0","0","翠嵐的深域4-1","383001031","830010311","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001032","83001032","90","25013","10","183001032","2024/06/14 16:00:00","10","60","100450","25021","10","6200","0","0","翠嵐的深域4-2","383001032","830010321","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001033","83001033","90","25013","10","183001033","2024/06/14 16:00:00","10","60","100450","25021","10","6400","0","0","翠嵐的深域4-3","383001033","830010331","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001034","83001034","90","25013","10","183001034","2024/06/14 16:00:00","10","60","100450","25021","10","6550","0","0","翠嵐的深域4-4","383001034","830010341","182100"
"125","215","0","0","0","2030/12/17 14:59:59","83001","283001035","83001035","90","25013","10","183001035","2024/06/14 16:00:00","10","60","100450","25021","10","6750","0","0","翠嵐的深域4-5","383001035","830010351","182100"
"200","215","0","0","0","2030/12/17 14:59:59","83001","283001036","83001036","90","25013","10","183001036","2024/06/14 16:00:00","10","60","100830","25021","10","6950","0","0","翠嵐的深域4-6","383001036","830010361","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001037","83001037","90","25013","10","183001037","2024/06/14 16:00:00","10","60","100450","25021","10","7100","0","0","翠嵐的深域4-7","383001037","830010371","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001038","83001038","90","25013","10","183001038","2024/06/14 16:00:00","10","60","100450","25021","10","7300","0","0","翠嵐的深域4-8","383001038","830010381","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001039","83001039","90","25013","10","183001039","2024/06/14 16:00:00","10","60","100450","25021","10","7500","0","0","翠嵐的深域4-9","383001039","830010391","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001040","83001040","90","25013","10","183001040","2024/06/14 16:00:00","10","60","83001","25021","10","7750","0","0","翠嵐的深域4-10","383001040","830010401","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001041","83001041","90","25013","10","183001041","2024/06/14 16:00:00","10","90","100450","25021","10","8000","0","0","翠嵐的深域5-1","383001041","830010411","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001042","83001042","90","25013","10","183001042","2024/06/14 16:00:00","10","90","100450","25021","10","8200","0","0","翠嵐的深域5-2","383001042","830010421","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001043","83001043","90","25013","10","183001043","2024/06/14 16:00:00","10","90","100450","25021","10","8400","0","0","翠嵐的深域5-3","383001043","830010431","182100"
