9dad7d3b9060497096b7691968163e6481c15338dbfab2890dfdb15d33f7db5d,8d0e75599571059d2098bad500dc0ed5949646c90cd11230d03020075d769fde,2df48ef62f4116b9fae3fe98c1894c6f869f10feb1c0b2428ad40ed59f1abc3e,bed570e1580afebef0de168cdb9145c16ab2d79ed7e3347140348c50d86554d2,867af4218fa7c54be356b028180a667051a531b4f447182730380598fd1a32e3,a1649a912359d32039febccc0f47ab33990ede0ae8f6dc198f3741691fb4c3f5,56e579087489a81bacf0cca202aeceb1209cf4be6f0ac41269872daf3acdeb75,52c8bc8a183ecf45f8f4af9db5449e2125c4b7a55c084f1f3a4c1d69140177ac,f607a900a95829686b5b595cd55b12394eeb00a6c4f66544da71b44c181f985e,ed282c1f4fa26bacedcbce1385cd0b005d17904e5ae76d67745a807ba25897fd,2233db3b8da4494d4e9cc307fde5a678a9d5f2f79a9be14c602a7090c04c8186,1c444a961776dadffd58741a84cd797350dd84845b546bbc27234d9eec6ef5f4,f005071ce70ee47a748421463f91149cfa3cfddf1f197146f3e2695c609ab7b5,90ee1a62bb5ef805ef0c3dc0c7bc4195ede0df7c51b4ad6c86d310d755cba405,b16a8f97f9eae844ef9a1133e3690af5925759bb7ea176193d11848fc619a2b3,b77520120ced6e45f2e785873c6fa45150b05505b2b34a2f0c9e4f7362954291,17808cfdf1d55458e5c70e0a759a433b76535f635d069b71bd07e6bfade4f3df,789eaf6163c0282d9e1dc0f9846bad5526d5d882304a9cb95b76f4d2e791c226,77302850b3482a555bbc40e31f3bdc85ebda30fa9206a5e1d01a523894cf19ea,5b3ffd18fd53bec2a28cdc64bf265f3b2903c6e5eb069875fa85386f182b84e9,eef07c5f176971ef5652f9ca075da5d5c33922a2e4106f3bd46a8777dfc59c15,e297eeedf0036b869fbb6585139f007eb20f07eaa21b21bbe7a980f79b43140b,8a8c74f2f50023e09bdb6ad5df63f93b6affefc7ab589195c6d3f337391a2d04,86da965b106dc6692bd863f8967914b29048a3c8dd9a9ac7d19acd0167eeab3f,aa830643cd65bed6e1281b114a3f9ee1816d381c354422e87af49c944c498a4a,8c7ec0bc42f4e8a004f7488bea90ca65413dbd4036e1a95d0d8420ef560958a5,e8b2445040e82b4ed48b99b812b8ec5e60b3bb74c03da3941319dcd097f60c39,cf5ba3d4dd74ae8e5489ebd40c5b1ee2b32af5dd336b25c43500023b36bb6a13,17bfcddb7913e243e34a2641462d0a00b55da3eac43639c3dd78c2e7e92ece0c,b6590f63c73c5fef50bdf03defd2940ff784c6c447b4be1490c6b1e1f9d861c3,79020eb6432f055aa5005e946a0543c2648a6fdff9c558798036f7000a6716f2,9c46facfd99ab98867a98875ba94504958b39703cf4c4775b0ff6142e26a4978,f72e82343fdbc3a856b038e8287de3aeb2484e12cbfe60723f9ff7be9c178202,2bea589374fc57f1094ba3165e2a0f6aa3bd33668b517ceb69bc041234f1a0c6,d840553e8a0f4df4782507d1bea7dcb50158fe52c3dbc85fb07422f6e1c486be,133590cce3557954d244b06a5cd46ec146d4f936b44631bec562507bb4a4ea44,acaf82163ff05dd8c419b2ed354cdee8f685788170ca5f38113a886ecd18e184,f609995bddd9beb6dbf8851facf170841354d0fd4761a3e917c2efa844147239,9448e356bccdfb9bd62d2d30309f9c28609c3af8ba42f769ee42b7124d2bfed9,ea33037a8996e78ca0bd6ff76b5601a25ac6db81b097b40f46dc638a2f34dd53,c09d5a95f772b312d6e160bcb9889c4bb5591e635d6449bffe88287f3f7d75e2
"1","8","0","0","4","3","1","1","2","2","94002","0","0","3","20001","1","2","30","0","1","0","0","114583","124192","0","2","4","0","2100315","8","4","114582","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114012","0","50001","3","94002","1","2","1","0","1","2","0","91002","114612","0","30","4","0","2100316","50000","4","124074","1","3","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","3","20001","1","2","30","0","1","0","0","114104","124282","0","2","4","0","2100317","8","4","114073","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114162","0","50001","3","94002","1","2","1","0","1","2","0","91002","124523","0","30","4","0","2100318","50000","4","124344","1","3","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","3","20001","1","2","30","0","1","0","0","114583","124432","0","2","4","0","2100319","8","4","124103","1","50000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31005","0","1","2","0","2100320","8","8","91002","1","100000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","3","20001","1","2","30","0","1","0","0","124074","124042","0","2","4","0","2100321","8","4","124163","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","124372","0","50001","3","94002","1","2","1","0","1","2","0","91002","114552","0","30","4","0","2100322","50000","4","114104","1","3","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","3","20001","1","2","30","0","1","0","0","124344","114102","0","2","4","0","2100323","8","4","114582","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114012","0","50001","3","94002","1","2","1","0","1","2","0","91002","114193","0","30","4","0","2100324","50000","4","114583","1","3","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","3","20001","1","2","30","0","1","0","0","124074","124342","0","2","4","0","2100325","8","4","114073","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","124192","0","50001","3","94002","1","2","1","0","1","2","0","91002","114612","0","30","4","0","2100326","50000","4","114104","1","3","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","3","20001","1","2","30","0","1","0","0","124344","114162","0","2","4","0","2100327","8","4","124103","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","124432","0","50001","3","94002","1","2","1","0","1","2","0","91002","124523","0","30","4","0","2100328","50000","4","114583","1","3","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","3","20001","1","2","30","0","1","0","0","124074","124282","0","2","4","0","2100329","8","4","114552","1","50000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31013","0","1","2","0","2100330","8","8","91002","1","100000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115071","124103","0","2","4","0","2100331","8","4","114583","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114552","0","50001","2","94002","1","2","1","0","1","2","0","91002","124074","0","30","4","0","2100332","50000","4","115041","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115251","114193","0","2","4","0","2100333","8","4","114104","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","124163","0","50001","2","94002","1","2","1","0","1","2","0","91002","114613","0","30","4","0","2100334","50000","4","125101","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115161","114582","0","2","4","0","2100335","8","4","124344","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114552","0","50001","2","94002","1","2","1","0","1","2","0","91002","114254","0","30","4","0","2100336","50000","4","115011","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125371","114193","0","2","4","0","2100337","8","4","114014","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","124103","0","50001","2","94002","1","2","1","0","1","2","0","91002","114164","0","30","4","0","2100338","50000","4","125401","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125131","124163","0","2","4","0","2100339","8","4","124044","1","50000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31008","0","1","2","0","2100340","8","8","91002","1","100000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115251","114582","0","2","4","0","2100341","8","4","114613","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114552","0","50001","2","94002","1","2","1","0","1","2","0","91002","124074","0","30","4","0","2100342","50000","4","125101","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115071","124103","0","2","4","0","2100343","8","4","124344","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","124163","0","50001","2","94002","1","2","1","0","1","2","0","91002","114104","0","30","4","0","2100344","50000","4","115041","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115011","114193","0","2","4","0","2100345","8","4","114014","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114582","0","50001","2","94002","1","2","1","0","1","2","0","91002","114254","0","30","4","0","2100346","50000","4","115161","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125131","124103","0","2","4","0","2100347","8","4","114583","1","50000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114552","0","50001","2","94002","1","2","1","0","1","2","0","91002","114164","0","30","4","0","2100348","50000","4","125371","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125401","114193","0","2","4","0","2100349","8","4","124074","1","50000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31023","0","1","2","0","2100350","8","8","91002","1","100000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115071","124103","0","2","4","0","2100351","8","4","114254","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114193","0","50001","2","94002","1","2","1","0","1","2","0","91002","114583","0","30","4","0","2100352","80000","4","115251","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115041","114552","0","2","4","0","2100353","8","4","114613","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","124163","0","50001","2","94002","1","2","1","0","1","2","0","91002","124044","0","30","4","0","2100354","80000","4","125101","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115581","114582","0","2","4","0","2100355","8","4","124284","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114193","0","50001","2","94002","1","2","1","0","1","2","0","91002","114104","0","30","4","0","2100356","80000","4","115161","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125401","114552","0","2","4","0","2100357","8","4","124344","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","124103","0","50001","2","94002","1","2","1","0","1","2","0","91002","124224","0","30","4","0","2100358","80000","4","125371","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125341","124163","0","2","4","0","2100359","8","4","114164","1","80000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31007","0","1","2","0","2100360","8","8","91002","1","150000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115041","114582","0","2","4","0","2100361","8","4","124044","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114193","0","50001","2","94002","1","2","1","0","1","2","0","91002","114583","0","30","4","0","2100362","80000","4","125101","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115071","124103","0","2","4","0","2100363","8","4","124284","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","124163","0","50001","2","94002","1","2","1","0","1","2","0","91002","114613","0","30","4","0","2100364","80000","4","115251","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115161","114552","0","2","4","0","2100365","8","4","124344","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114582","0","50001","2","94002","1","2","1","0","1","2","0","91002","114104","0","30","4","0","2100366","80000","4","115581","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125341","124103","0","2","4","0","2100367","8","4","114254","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114193","0","50001","2","94002","1","2","1","0","1","2","0","91002","124224","0","30","4","0","2100368","80000","4","125401","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125371","114552","0","2","4","0","2100369","8","4","114583","1","80000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31053","0","1","2","0","2100370","8","8","91002","1","150000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115222","114613","0","2","4","0","2100371","8","4","115071","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114254","0","50001","2","94002","1","2","2","0","1","2","0","91002","115251","0","30","4","0","2100372","80000","4","115552","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115192","124284","0","2","4","0","2100373","8","4","115581","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","124044","0","50001","2","94002","1","2","2","0","1","2","0","91002","115041","0","30","4","0","2100374","80000","4","125252","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125012","124224","0","2","4","0","2100375","8","4","125101","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114583","0","50001","2","94002","1","2","2","0","1","2","0","91002","115161","0","30","4","0","2100376","80000","4","125522","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115582","114194","0","2","4","0","2100377","8","4","115221","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114554","0","50001","2","94002","1","2","2","0","1","2","0","91002","125401","0","30","4","0","2100378","80000","4","115612","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115102","114164","0","2","4","0","2100379","8","4","125341","1","80000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31054","0","2","2","0","2100380","8","8","91002","1","150000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115192","124044","0","2","4","0","2100381","8","4","115581","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114254","0","50001","2","94002","1","2","2","0","1","2","0","91002","115041","0","30","4","0","2100382","80000","4","125252","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115222","124224","0","2","4","0","2100383","8","4","115071","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","124284","0","50001","2","94002","1","2","2","0","1","2","0","91002","115251","0","30","4","0","2100384","80000","4","115552","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125522","114194","0","2","4","0","2100385","8","4","115161","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114583","0","50001","2","94002","1","2","2","0","1","2","0","91002","125101","0","30","4","0","2100386","80000","4","125012","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115102","114613","0","2","4","0","2100387","8","4","125341","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","114554","0","50001","2","94002","1","2","2","0","1","2","0","91002","115221","0","30","4","0","2100388","80000","4","115582","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","2","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115612","114254","0","2","4","0","2100389","8","4","125401","1","80000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31044","0","2","2","0","2100390","8","8","91002","1","150000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125164","115222","0","2","4","0","2100391","8","4","125223","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","115552","0","50001","3","94002","1","2","2","0","1","2","0","91002","125043","0","30","4","0","2100392","80000","4","125074","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125134","125012","0","2","4","0","2100393","8","4","115133","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","125252","0","50001","3","94002","1","2","2","0","1","2","0","91002","125253","0","30","4","0","2100394","80000","4","125044","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125014","115132","0","2","4","0","2100395","8","4","125013","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","125342","0","50001","3","94002","1","2","2","0","1","2","0","91002","125103","0","30","4","0","2100396","80000","4","125224","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115104","115042","0","2","4","0","2100397","8","4","115163","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","115102","0","50001","3","94002","1","2","2","0","1","2","0","91002","125373","0","30","4","0","2100398","80000","4","115194","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115254","125522","0","2","4","0","2100399","8","4","115073","1","80000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31013","0","2","2","0","2100400","8","8","91002","1","150000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125134","125252","0","2","4","0","2100401","8","4","115133","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","115552","0","50001","3","94002","1","2","2","0","1","2","0","91002","125253","0","30","4","0","2100402","80000","4","125044","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125164","115132","0","2","4","0","2100403","8","4","125223","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","125012","0","50001","3","94002","1","2","2","0","1","2","0","91002","125043","0","30","4","0","2100404","80000","4","125074","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125224","115042","0","2","4","0","2100405","8","4","125103","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","125342","0","50001","3","94002","1","2","2","0","1","2","0","91002","125013","0","30","4","0","2100406","80000","4","125014","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115254","115222","0","2","4","0","2100407","8","4","115073","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","115102","0","50001","3","94002","1","2","2","0","1","2","0","91002","115163","0","30","4","0","2100408","80000","4","115104","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115194","115552","0","2","4","0","2100409","8","4","125373","1","80000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31014","0","2","2","0","2100410","8","8","91002","1","150000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125164","115222","0","2","4","0","2100411","8","4","125043","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","125012","0","50001","3","94002","1","2","2","0","1","2","0","91002","125253","0","30","4","0","2100412","80000","4","125074","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125134","125252","0","2","4","0","2100413","8","4","125013","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","115552","0","50001","3","94002","1","2","2","0","1","2","0","91002","125223","0","30","4","0","2100414","80000","4","125044","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125224","115042","0","2","4","0","2100415","8","4","115163","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","115132","0","50001","3","94002","1","2","2","0","1","2","0","91002","115133","0","30","4","0","2100416","80000","4","125014","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115614","125522","0","2","4","0","2100417","8","4","125103","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","115102","0","50001","3","94002","1","2","2","0","1","2","0","91002","115073","0","30","4","0","2100418","80000","4","115554","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115104","115582","0","2","4","0","2100419","8","4","125283","1","80000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31055","0","2","2","0","2100420","8","8","91002","1","150000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125134","115552","0","2","4","0","2100421","8","4","125013","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","125012","0","50001","3","94002","1","2","2","0","1","2","0","91002","125223","0","30","4","0","2100422","80000","4","125044","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125164","115042","0","2","4","0","2100423","8","4","125043","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","125252","0","50001","3","94002","1","2","2","0","1","2","0","91002","125253","0","30","4","0","2100424","80000","4","125074","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125014","125522","0","2","4","0","2100425","8","4","115133","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","115132","0","50001","3","94002","1","2","2","0","1","2","0","91002","115163","0","30","4","0","2100426","80000","4","125224","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115104","115222","0","2","4","0","2100427","8","4","125283","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","115102","0","50001","3","94002","1","2","2","0","1","2","0","91002","125103","0","30","4","0","2100428","80000","4","115614","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115554","125012","0","2","4","0","2100429","8","4","115073","1","80000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31056","0","2","2","0","2100430","8","8","91002","1","150000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125314","115222","0","2","4","0","2100431","8","4","125223","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","125252","0","50001","3","94002","1","2","2","0","1","2","0","91002","115073","0","30","4","0","2100432","80000","4","125523","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115344","115042","0","2","4","0","2100433","8","4","125043","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","125012","0","50001","3","94002","1","2","2","0","1","2","0","91002","125253","0","30","4","0","2100434","80000","4","115284","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115432","115552","0","2","4","0","2100435","8","4","125491","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","115132","0","50001","3","94002","1","2","2","0","1","2","0","91002","125013","0","30","4","0","2100436","80000","4","125374","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125044","125522","0","2","4","0","2100437","8","4","125103","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","125282","0","50001","3","94002","1","2","2","0","1","2","0","91002","125283","0","30","4","0","2100438","80000","4","125224","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125164","125162","0","2","4","0","2100439","8","4","125373","1","80000","91002","0","12","50001","1","0","0"
"1","4","0","0","4","100","1","1","2","2","94002","0","0","3","20001","6","2","1","0","1","0","0","140001","31032","0","2","2","0","2100440","8","8","91002","1","150000","140000","0","12","50001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","115344","125012","0","2","4","0","2100441","8","4","125043","1","80000","91002","0","12","50001","1","0","0"
"1","4","1","2","8","2","1","1","8","12","125252","0","50001","3","94002","1","2","2","0","1","2","0","91002","125253","0","30","4","0","2100442","80000","4","115284","1","5","140001","0","4","20001","1","0","0"
"1","8","0","0","4","3","1","1","2","2","94002","0","0","5","20001","1","2","30","0","1","0","0","125314","115552","0","2","4","0","2100443","8","4","125223","1","80000","91002","0","12","50001","1","0","0"
