ea9b84af9da6bf97e0d1cb939c868292a32cf42392762da59096b3b12ee9ec71,0706d88fa0babb93c405c525a2b13083ae8a6cfdbd91cd8cbde5843c2f2350a6,5eacdc9525f98bd704e09656f0bb18b0778dd114d3ae1d4e3b8fe13ff1a8bd90,2aa5b2060b8d357686258614817b39a0583e6d203766f6af2870ec5d7cd0c707,2a420e41e4cb4df9001ac03fb6c6609e77f6677f8153f4d9d78717f6c13480f8,80bb2d5eaf13c30b8406f03918c2f9ee582cd3d95c03fea3e8cd0ae1adae13ee,85afedfcec6c11436e71a30f1a7b4d3d7b505fe7bec2805f720029d957336d70,e03b8c2d9f6c69e99cf88133cdcf57f7f670091d47cb50ff9bae78ec1dcf21bc,348b5672dcbce43788710197fc936dbc7bd4aa8dba199e0c907b289bff774965,ef8e7ece28e4c421396e4fb160bfee38e92bfc2b4accf67473c2414a25913f13,6b993a963adaa7daf5639184fbe04203f5b55206d92ebdfeec7fa2b66feaa11c
"208314","0","咲戀（薩拉薩利亞）","2030/12/17 14:59:59","2015/04/01 15:00:00","1275","1","1088","1275","0","0"
"821014","0","流夏（薩拉薩利亞）","2030/12/17 14:59:59","2015/04/01 15:00:00","1276","1","161","1276","0","0"
"819431","0","琳德","2030/12/17 14:59:59","2015/04/01 15:00:00","1277","1","263","1277","0","0"
"28211","0","烏爾姆","2030/12/17 14:59:59","2015/04/01 15:00:00","1278","1","41","1278","0","0"
"541413","0","貪吃佩可（聖誕節）","2030/12/17 14:59:59","2015/04/01 15:00:00","1279","1","1089","1279","0","0"
"128322","0","克蕾琪塔（聖誕節）","2030/12/17 14:59:59","2015/04/01 15:00:00","1280","1","1090","1280","0","0"
"14414","0","祈梨（新年）","2030/12/17 14:59:59","2015/04/01 15:00:00","1283","1","1091","1283","0","0"
"503213","0","初音（新年）","2030/12/17 14:59:59","2015/04/01 15:00:00","1284","1","1092","1284","0","0"
"102213","0","霞（新年）","2030/12/17 14:59:59","2015/04/01 15:00:00","1285","1","1093","1285","0","0"
"517412","0","日和（星素）","2030/12/17 14:59:59","2015/04/01 15:00:00","1287","1","1094","1287","0","0"
"830112","0","怜（星素）","2030/12/17 14:59:59","2015/04/01 15:00:00","1288","1","1095","1288","0","0"
"720112","0","優衣（星素）","2030/12/17 14:59:59","2015/04/01 15:00:00","1289","1","1096","1289","0","0"
"38131","0","厄莉絲","2030/12/17 14:59:59","2015/04/01 15:00:00","1290","1","30","1290","0","0"
"724112","0","優妮（冬日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1293","1","1097","1293","0","0"
"128412","0","克蘿依（冬日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1294","1","1098","1294","0","0"
"4011","0","安涅默涅","2030/12/17 14:59:59","2015/04/01 15:00:00","1296","1","10","1296","0","0"
"435211","0","涅妃‧涅羅","2030/12/17 14:59:59","2015/04/01 15:00:00","1297","1","100","1297","0","0"
"601412","0","真琴（指揮官）","2030/12/17 14:59:59","2015/04/01 15:00:00","1298","1","1099","1298","0","0"
"38112","0","惠理子（指揮官）","2030/12/17 14:59:59","2015/04/01 15:00:00","1299","1","29","1299","0","0"
"525211","0","布武機","2030/12/17 14:59:59","2015/04/01 15:00:00","1302","1","175","1302","0","0"
"117413","0","鏡華（春日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1307","1","1111","1307","0","0"
"222223","0","鈴莓（春日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1308","1","80","1308","0","0"
"128221","0","庫露露","2030/12/17 14:59:59","2015/04/01 15:00:00","1309","1","53","1309","0","0"
"605415","0","真步（夢想樂園）","2030/12/17 14:59:59","2015/04/01 15:00:00","1310","1","1112","1310","0","0"
"430012","0","涅婭（夏日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1311","1","1113","1311","0","0"
"612432","0","美空（夏日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1312","1","1114","1312","0","0"
"818111","0","莉莉（夏日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1316","1","257","1316","0","0"
"6313","0","愛梅斯（夏日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1317","1","14","1317","0","0"
"546112","0","帆稀（夏日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1318","1","179","1318","0","0"
"36212","0","愛蜜莉雅（夏日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1319","1","42","1319","0","0"
"31111","0","艾姬多娜（夏日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1320","1","40","1320","0","0"
"836212","0","雷姆（夏日）","2030/12/17 14:59:59","2015/04/01 15:00:00","1321","1","277","1321","0","0"
"442412","0","望（鍊金術師）","2030/12/17 14:59:59","2015/04/01 15:00:00","1322","1","157","1322","0","0"
"517415","0","日和（公主）","2030/12/17 14:59:59","2021/02/11 16:00:00","1801","1","102","1801","0","0"
"720116","0","優衣（公主）","2030/12/17 14:59:59","2015/04/01 15:00:00","1802","1","136","1802","0","0"
"830116","0","怜（公主）","2030/12/17 14:59:59","2015/04/01 15:00:00","1803","1","165","1803","0","0"
"541416","0","貪吃佩可（公主）","2030/12/17 14:59:59","2020/06/22 16:00:00","1804","1","105","1804","0","0"
"143215","0","可可蘿（公主）","2030/12/17 14:59:59","2020/09/01 16:00:00","1805","1","58","1805","0","0"
"117015","0","凱留（公主）","2030/12/17 14:59:59","2015/04/01 15:00:00","1806","1","42","1806","0","0"
"503221","0","初音＆栞","2030/12/17 14:59:59","2015/04/01 15:00:00","1807","1","100","1807","0","0"
"612421","0","禊＆美美＆鏡華","2030/12/17 14:59:59","2015/04/01 15:00:00","1808","1","120","1808","0","0"
"1121","0","秋乃＆咲戀","2030/12/17 14:59:59","2015/04/01 15:00:00","1809","1","9","1809","0","0"
"9421","0","安＆古蕾婭","2030/12/17 14:59:59","2015/04/01 15:00:00","1810","1","17","1810","0","0"
"212221","0","靜流＆璃乃","2030/12/17 14:59:59","2015/04/01 15:00:00","1811","1","69","1811","0","0"
"210313","0","雪菲（公主）","2030/12/17 14:59:59","2015/04/01 15:00:00","1812","1","104","1812","0","0"
"6311","0","愛梅斯","2099/12/17 14:59:59","2015/04/01 15:00:00","1900","1","9900","1900","0","0"
"999900","0","序章_牽起羈絆的人們","2099/12/17 14:59:59","2015/04/01 15:00:00","0","2","1","2000","2000002","0"
"999901","0","第1章_謎樣少女與記憶之鑰","2099/12/17 14:59:59","2015/04/01 15:00:00","0","2","2","2001","2001005","1"
"999902","0","第2章_誓約女君","2099/12/17 14:59:59","2015/04/01 15:00:00","0","2","3","2002","2002005","1"
"999903","0","第3章_襲來的黑色幻影","2099/12/17 14:59:59","2015/04/01 15:00:00","0","2","4","2003","2003005","1"
"999904","0","第4章_災厄的牧場","2099/12/17 14:59:59","2015/04/01 15:00:00","0","2","5","2004","2004005","1"
"999905","0","第5章_集結、七冠","2099/12/17 14:59:59","2015/04/01 15:00:00","0","2","6","2005","2005006","1"
"999906","0","第6章_被遺忘的公主","2099/12/17 14:59:59","2015/04/01 15:00:00","0","2","7","2006","2006013","1"
"999907","0","第7章_被預言的災禍","2030/12/17 14:59:59","2015/04/01 15:00:00","0","2","8","2007","2007012","1"
"999908","0","第8章_彼此交錯的感情","2030/12/17 14:59:59","2019/02/18 16:00:00","0","2","9","2008","2008015","1"
"999909","0","第9章_被盯上的演唱會","2030/12/17 14:59:59","2019/04/19 16:00:00","0","2","10","2009","2009099","1"
"999910","0","第10章_貪吃佩可救出作戰","2030/12/17 14:59:59","2019/06/17 16:00:00","0","2","11","2010","2010006","1"
"999911","0","第11章_打擊希望的黑鐵","2030/12/17 14:59:59","2019/08/15 16:00:00","0","2","12","2011","2011008","1"
"999912","0","第12章_面具下的真實面貌","2030/12/17 14:59:59","2019/09/17 16:00:00","0","2","13","2012","2012014","1"
"999913","0","第13章_決戰，蘭德索爾","2030/12/17 14:59:59","2019/11/15 16:00:00","0","2","14","2013","2013015","1"
"999914","0","第14章_兇滅的霸瞳皇帝","2030/12/17 14:59:59","2020/02/14 16:00:00","0","2","15","2014","2014008","1"
"999915","0","第15章_Re：連結","2030/12/17 14:59:59","2020/04/14 16:00:00","0","2","16","2015","2015009","1"
"999921","0","第2部 第1章_冒險，再起","2030/12/17 14:59:59","2020/05/15 16:00:00","0","2","17","2101","2101014","1"
"999922","0","第2部 第2章_災禍的軍團","2030/12/17 14:59:59","2020/07/13 16:00:00","0","2","18","2102","2102011","1"
"999923","0","第2部 第3章_暴風雨的開始","2030/12/17 14:59:59","2015/04/01 15:00:00","0","2","19","2103","2103017","1"
"999924","0","第2部 第4章_暫時的同班同學","2030/12/17 14:59:59","2021/01/15 16:00:00","0","2","20","2104","2104008","1"
"999925","0","第2部 第5章_龍群與金幣的坩堝","2030/12/17 14:59:59","2021/03/15 16:00:00","0","2","21","2105","2105002","1"
"999926","0","第2部 第6章 _大江戶漫遊湯煙旅情","2030/12/17 14:59:59","2021/05/17 16:00:00","0","2","22","2106","2106006","1"
"999927","0","第2部 第7章 _自黑暗伸出的手","2030/12/17 14:59:59","2021/07/16 16:00:00","0","2","23","2107","2107099","1"
"999928","0","第2部 第8章 _贊恩覺醒","2030/12/17 14:59:59","2021/09/16 16:00:00","0","2","24","2108","2108005","1"
"999929","0","第2部 第9章_激鬥！【憤怒‧軍團】","2030/12/17 14:59:59","2021/11/15 16:00:00","0","2","25","2109","2109012","1"
"999930","0","第2部 第10章_獸人族之國‧珊托魯斯","2030/12/17 14:59:59","2022/02/15 16:00:00","0","2","26","2110","2110010","1"
"999931","0","第2部 第11章_虛空與魔性的遊戲","2030/12/17 14:59:59","2022/04/15 16:00:00","0","2","27","2111","2111009","1"
"999932","0","第2部 第12章_激鬥、七冠","2030/12/17 14:59:59","2022/06/15 16:00:00","0","2","28","2112","2112008","1"
"999933","0","第2部 第13章_被囚禁的愛梅斯","2030/12/17 14:59:59","2022/08/15 16:00:00","0","2","29","2113","2113008","1"
"999934","0","第2部 第14章_封閉的理想鄉","2030/12/17 14:59:59","2022/11/15 16:00:00","0","2","30","2114","2114006","1"
"999935","0","第2部 第15章_終局序曲","2030/12/17 14:59:59","2023/01/16 16:00:00","0","2","31","2115","2115008","1"
"999936","0","第2部 第16章_終結世界","2030/12/17 14:59:59","2023/03/15 16:00:00","0","2","32","2116","2116011","1"
"999937","0","第3部 第1章_反轉世界","2030/12/17 14:59:59","2023/06/15 16:00:00","0","2","33","2201","2201007","1"
"999938","0","第3部 第2章_突襲！蠻賊三姊妹","2030/12/17 14:59:59","2023/08/15 16:00:00","0","2","34","2202","2202006","1"
"999939","0","第3部 第3章_寶石兔與天使之雷","2030/12/17 14:59:59","2023/10/16 16:00:00","0","2","35","2203","2203005","1"
"999940","0","第3部 第4章_存亡的吉歐‧提格尼亞","2030/12/17 14:59:59","2015/04/01 15:00:00","0","2","36","2204","2204004","1"
"999941","0","第3部第5章_吉歐‧格黑納與煉花不死鳥","2030/12/17 14:59:59","2015/04/01 15:00:00","0","2","37","2205","2205006","1"
"999942","0","第3部 第6章_幻變少女vs蠻賊三姊妹","2030/12/17 14:59:59","2015/04/01 15:00:00","0","2","38","2206","2206005","1"
"999943","0","第3部 第7章_安涅默涅的眼淚","2030/12/17 14:59:59","2015/04/01 15:00:00","0","2","39","2207","2207006","1"
"999944","0","第3部 第8章_四世界公主會議","2030/12/17 14:59:59","2015/04/01 15:00:00","0","2","40","2208","2208004","1"
"999945","0","第3部 第9章_救出雪菲作戰","2030/12/17 14:59:59","2015/04/01 15:00:00","0","2","41","2209","2209009","1"
"512111","0","美食殿堂","2099/12/17 14:59:59","2015/04/01 15:00:00","1","3","1","3001","0","0"
"400111","0","王宮騎士團","2099/12/17 14:59:59","2015/04/01 15:00:00","2","3","8","3002","0","0"
"208321","0","咲戀育幼院","2099/12/17 14:59:59","2015/04/01 15:00:00","3","3","9","3003","0","0"
"100421","0","哞哞自衛隊","2099/12/17 14:59:59","2015/04/01 15:00:00","4","3","10","3004","0","0"
"38121","0","伊麗莎白牧場","2099/12/17 14:59:59","2015/04/01 15:00:00","5","3","11","3005","0","0"
"805111","0","拉比林斯","2099/12/17 14:59:59","2015/04/01 15:00:00","6","3","3","3006","0","0"
"340211","0","破曉之星","2099/12/17 14:59:59","2015/04/01 15:00:00","7","3","2","3007","0","0"
"638211","0","墨丘利財團","2099/12/17 14:59:59","2015/04/01 15:00:00","8","3","12","3008","0","0"
"520411","0","森林守衛","2099/12/17 14:59:59","2015/04/01 15:00:00","9","3","6","3009","0","0"
"108211","0","慈樂之音","2099/12/17 14:59:59","2015/04/01 15:00:00","10","3","4","3010","0","0"
"349011","0","暮光流星群","2099/12/17 14:59:59","2015/04/01 15:00:00","11","3","13","3011","0","0"
"20011","0","純白之翼\n蘭德索爾分部","2099/12/17 14:59:59","2015/04/01 15:00:00","12","3","15","3012","0","0"
"813411","0","小小甜心","2099/12/17 14:59:59","2015/04/01 15:00:00","13","3","5","3013","0","0"
"330111","0","惡魔偽王國軍","2099/12/17 14:59:59","2015/04/01 15:00:00","14","3","7","3014","0","0"
"820221","0","月光學院","2099/12/17 14:59:59","2015/04/01 15:00:00","15","3","14","3015","0","0"
"239411","0","聖德蕾莎女子學院（好朋友社）","2030/12/17 14:59:59","2020/01/10 16:00:00","16","3","16","3016","0","0"
"348011","0","龍族巢穴","2030/12/17 14:59:59","2020/03/19 16:00:00","17","3","17","3017","0","0"
"118211","5","公會小屋","2099/12/17 14:59:59","2015/04/01 15:00:00","0","4","1","4001","0","0"
"8111","4","競技場","2099/12/17 14:59:59","2015/04/01 15:00:00","0","4","1","4002","0","0"
"309411","3","地下城","2099/12/17 14:59:59","2015/04/01 15:00:00","0","4","1","4003","0","0"
"15311","1","活動","2099/12/17 14:59:59","2015/04/01 15:00:00","5","4","1","4004","0","0"
"824021","2","露娜之塔","2099/12/17 14:59:00","2015/04/01 15:00:00","0","4","1","4005","0","0"
"845411","6","機械莉瑪來襲！","2099/12/17 14:59:59","2020/04/01 00:00:00","0","4","1","4006","0","0"
"503411","6","蘭德索爾之戰","2099/12/17 14:59:59","2021/04/01 00:00:00","0","4","1","4007","0","0"
"3411","3","探險","2099/12/17 14:59:00","2015/04/01 15:00:00","0","4","1","4008","0","0"
"3411","3","次元斷層（暫）","2030/12/17 14:59:59","2023/07/07 16:00:00","0","4","1","4009","0","0"
"5000","7","生日劇情","2030/12/17 14:59:59","2015/04/01 15:00:00","0","4","1","4010","0","0"
"8111","4","戰鬥試煉場","2030/12/17 14:59:59","2015/04/01 15:00:00","0","4","1","4011","0","0"
"40211","6","王都終末決戰","2099/12/17 14:59:59","2020/04/27 16:00:00","0","9","0","9001","0","0"
"40211","6","3rd Anniversary","2030/12/17 14:59:59","2021/07/17 05:00:00","0","4","0","9002","0","0"
"40211","6","4th Anniversary","2030/12/17 14:59:59","2022/07/16 05:00:00","0","4","0","9004","0","0"
"40211","6","4.5th Anniversary","2030/12/17 14:59:59","2023/01/06 05:00:00","0","4","0","9005","0","0"
"40211","6","5th Anniversary","2030/12/17 14:59:59","2023/07/17 05:00:00","0","4","0","9006","0","0"
"40211","6","5.5 Year Anniversary","2030/12/17 14:59:59","2024/01/24 05:00:00","0","4","0","9007","0","0"
"40211","6","6th Anniversary","2030/12/17 14:59:59","2024/07/17 05:00:00","0","4","0","9008","0","0"
"40211","6","6.5 Year Anniversary","2030/12/17 14:59:59","2025/01/18 05:00:00","0","4","0","9009","0","0"
