6a2936a2ec7f272445d31916c236dfe3db1a9b4cf78976504730125194d203ba,e4b53865dea85c2b3488d999d8895a18d3cd9a2bd215abd1b45545c4148ed4a8,a8e1f24a68d97f3fa839403a1587d16b033bb1803a2dfdabe673a89f3badcbfe,7e5387629a2fcfe960fcb18b66a7321fabc6612090569d22b3d3a9175afc4c02,84e02abdaf34cd6276ee8052016437d03fe1ae3d9c23b1fa798c5e4625178d4b,0052949e949336efd49ea188d31f2c062dcfb983a60670de81fe18e3810c5878,d4a832041f84a615fd9ba5ba63b5728cf52cc3e2fbdd22f3b42dd1859a6d330b,17b7261a7ab82eb12e442296dba8c811ad06c9932d168d2681dc0696c0c29180,c80e8ca5b7014dcf197988ac2b5f841648d649451f5b40823feb8d3df56dca42,27d06861bc1bc4711c822924dd321a9dd2d961c058f9ba5bd0705bd37be46eba,615c4661eb19205f01a2a85f865648807903684009f839e7fad0b159eabfccc4,74f822da1971aa5ae1b6449fd9fa4cf850a8bdf32c6a71350775715fc75f815e,657633a785bd1c6df7b871493bca972c3c9cd2446c250c733eb63c17f93c1357
"10020550","36","10020237","2","10020549","0","0","0","14","0","5","0","0"
"10020551","35","10020549","2","10020550","0","0","0","2","0","2","0","0"
"10020552","34","10020550","2","10020551","0","0","0","14","0","3","0","0"
"10020553","33","10020551","2","10020552","0","0","0","2","0","2","0","0"
"10020554","32","10020552","2","10020553","0","0","0","2","0","3","0","0"
"10020555","31","10020553","2","10020554","0","0","0","2","0","2","0","0"
"10020255","30","10020554","2","10020555","0","0","0","14","0","3","0","0"
"10020557","21","10020480","2","10020556","0","0","0","14","0","5","0","0"
"10020558","20","10020556","2","10020557","0","0","0","4","0","0","0","0"
"10020560","19","10020557","2","10020558","0","0","0","3","0","3","0","0"
"10020560","19","10020480","2","10020559","0","0","0","7","0","10001","0","0"
"10020167","18","10020558","2","10020560","10020559","0","0","6","0","0","0","0"
"10020562","38","10020128","2","10020561","0","0","0","14","0","2","0","0"
"10020563","37","10020561","2","10020562","0","0","0","3","0","3","0","0"
"10020565","36","10020562","2","10020563","0","0","0","4","0","0","0","0"
"10020146","35","10020573","2","10020564","0","0","0","2","0","1","0","0"
"10020566","35","10020563","2","10020565","0","0","0","14","0","4","0","0"
"10020143","34","10020565","2","10020566","0","0","0","14","0","4","0","0"
"10020574","38","10020128","2","10020567","0","0","0","7","0","10002","0","0"
"10020570","36","10020574","2","10020569","0","0","0","14","0","6","0","0"
"10020571","35","10020569","2","10020570","0","0","0","5","0","0","0","0"
"10020143","34","10020570","2","10020571","0","0","0","7","0","10003","0","0"
"10020564","36","10020128","2","10020573","0","0","0","2","0","1","0","0"
"10020569","37","10020567","2","10020574","0","0","0","7","0","10003","0","0"
"10020577","10","10020515","2","10020576","0","0","0","14","0","2","0","0"
"10020579","9","10020576","2","10020577","0","0","0","4","0","0","0","0"
"10020582","8","10020577","2","10020579","0","0","0","7","0","10003","0","0"
"10020581","8","10020584","2","10020580","0","0","0","14","0","5","0","0"
"10020404","7","10020580","2","10020581","0","0","0","7","0","10003","0","0"
"10020404","7","10020579","2","10020582","0","0","0","14","0","4","0","0"
"10020584","10","10020515","2","10020583","0","0","0","4","0","0","0","0"
"10020580","9","10020583","2","10020584","0","0","0","2","0","2","0","0"
"10020522","36","10020586","2","10020585","0","0","0","14","0","1","0","0"
"10020585","37","10020031","2","10020586","0","0","0","7","0","10002","0","0"
"10020018","50","10020020","2","10020587","0","0","0","3","0","2","0","0"
"10020012","54","10020009","2","10020588","0","0","0","3","0","3","0","0"
"10020013","54","10020009","2","10020589","0","0","0","2","0","3","0","0"
"10020018","50","10020016","2","10020590","0","0","0","2","0","2","0","0"
"10020009","56","10020007","2","10020592","0","0","0","4","0","0","0","0"
"10030002","63","0","3","10030001","0","0","0","1","0","0","0","0"
"10030003","62","10030001","3","10030002","10030369","0","0","7","0","10001","0","0"
"10030004","61","10030002","3","10030003","0","0","0","2","0","1","0","0"
"10030012","60","10030003","3","10030004","0","0","0","4","0","0","0","0"
"10030013","59","10030004","3","10030012","0","0","0","12","0","0","0","0"
"10030014","58","10030012","3","10030013","0","0","0","5","0","0","0","0"
"10030015","57","10030013","3","10030014","0","0","0","2","0","1","0","0"
"10030018","56","10030014","3","10030015","0","0","0","4","0","0","0","0"
"10030019","55","10030015","3","10030018","0","0","0","11","0","10001","0","0"
"10030020","54","10030018","3","10030019","0","10030023","0","6","0","0","0","0"
"10030022","53","10030019","3","10030020","0","0","0","2","0","2","0","0"
"10030380","51","10030022","3","10030021","0","0","0","2","0","2","0","0"
"10030021","52","10030020","3","10030022","0","0","0","12","0","0","0","0"
"10030025","53","10030019","3","10030023","0","0","0","3","0","1","0","0"
"10030380","51","10030025","3","10030024","0","0","0","3","0","2","0","0"
"10030024","52","10030023","3","10030025","0","0","0","4","0","0","0","0"
"10030028","49","10030380","3","10030027","0","0","0","7","0","10001","0","0"
"10030029","48","10030027","3","10030028","0","0","0","2","0","2","0","0"
"10030030","47","10030028","3","10030029","0","0","0","12","0","0","0","0"
"10030031","46","10030029","3","10030030","0","0","0","14","0","3","0","0"
"10030032","45","10030030","3","10030031","0","0","0","11","0","10001","0","0"
"10030033","44","10030031","3","10030032","0","0","0","4","0","0","0","0"
"10030034","43","10030032","3","10030033","0","10030035","0","2","0","1","0","0"
"10030037","42","10030033","3","10030034","0","0","0","12","0","0","0","0"
"10030036","42","10030033","3","10030035","0","0","0","7","0","10002","0","0"
"10030039","41","10030035","3","10030036","0","0","0","3","0","3","0","0"
"10030038","41","10030034","3","10030037","0","0","0","14","0","2","0","0"
"10030040","40","10030037","3","10030038","0","0","0","6","0","0","0","0"
"10030041","40","10030036","3","10030039","0","0","0","4","0","0","0","0"
"10030043","39","10030038","3","10030040","0","0","0","7","0","10002","0","0"
"10030042","39","10030039","3","10030041","0","0","0","2","0","3","0","0"
"10030045","38","10030041","3","10030042","0","0","0","7","0","10003","0","0"
"10030044","38","10030040","3","10030043","0","0","0","14","0","2","0","0"
"10030047","37","10030043","3","10030044","0","0","0","11","0","10001","0","0"
"10030046","37","10030042","3","10030045","0","0","0","3","0","2","0","0"
"10030048","36","10030045","3","10030046","0","0","0","2","0","3","0","0"
"10030048","36","10030044","3","10030047","0","0","0","7","0","10001","0","0"
"10030049","35","10030046","3","10030048","10030047","0","0","14","0","3","0","0"
"10030050","34","10030048","3","10030049","0","0","0","7","0","10001","0","0"
"10030051","33","10030049","3","10030050","0","0","0","12","0","0","0","0"
"10030052","32","10030050","3","10030051","0","0","0","4","0","0","0","0"
"10030053","31","10030051","3","10030052","0","0","0","6","0","0","0","0"
"10030054","30","10030052","3","10030053","0","0","0","14","0","2","0","0"
"10030055","29","10030053","3","10030054","0","0","0","2","0","1","0","0"
"10030056","28","10030054","3","10030055","0","0","0","11","0","10001","0","0"
"10030057","27","10030055","3","10030056","0","0","0","3","0","1","0","0"
"10030058","26","10030056","3","10030057","0","0","0","5","0","0","0","0"
"10030059","25","10030057","3","10030058","0","0","0","4","0","0","0","0"
"10030060","24","10030058","3","10030059","0","10030064","0","2","10030068","1","0","0"
"10030061","23","10030059","3","10030060","0","0","0","7","0","10001","0","0"
"10030062","22","10030060","3","10030061","0","0","0","3","0","1","0","0"
"10030063","21","10030061","3","10030062","10030067","0","10030069","2","0","1","0","0"
"10030072","20","10030062","3","10030063","0","0","0","6","0","0","0","0"
"10030065","25","10030059","3","10030064","0","0","0","14","0","4","0","0"
"10030066","24","10030064","3","10030065","0","0","0","2","0","3","0","0"
"10030067","23","10030065","3","10030066","0","0","0","3","0","3","0","0"
"10030062","22","10030066","3","10030067","0","0","0","14","0","4","0","0"
"10030070","25","10030059","3","10030068","0","0","0","7","0","10003","0","0"
"10030062","22","10030071","3","10030069","0","0","0","7","0","10003","0","0"
"10030071","24","10030068","3","10030070","0","0","0","6","0","0","0","0"
"10030069","23","10030070","3","10030071","0","0","0","14","0","6","0","0"
"10030073","19","10030063","3","10030072","0","0","0","7","0","10001","0","0"
"10030379","18","10030072","3","10030073","0","0","0","2","0","2","0","0"
"10030086","6","10030377","3","10030085","0","0","0","4","0","0","0","0"
"10030087","5","10030085","3","10030086","0","0","0","7","0","10001","0","0"
"10030088","4","10030086","3","10030087","0","0","0","14","0","3","0","0"
"10030089","3","10030087","3","10030088","0","0","0","2","0","1","0","0"
"10030090","2","10030088","3","10030089","0","0","0","7","0","10002","0","0"
"10030091","1","10030089","3","10030090","0","0","0","2","0","1","0","0"
"10030092","0","10030090","3","10030091","0","0","0","13","0","0","0","0"
"10030093","66","10030091","3","10030092","0","0","0","4","0","0","0","0"
"10030094","65","10030092","3","10030093","0","0","0","3","0","2","0","0"
"10030095","64","10030093","3","10030094","0","0","0","2","0","2","0","0"
"10030096","63","10030094","3","10030095","0","10030097","0","6","0","0","0","0"
"10030099","62","10030095","3","10030096","0","0","0","4","0","0","0","0"
"10030098","62","10030095","3","10030097","0","0","0","2","0","3","0","0"
"10030101","61","10030097","3","10030098","0","0","0","6","0","0","0","0"
"10030100","61","10030096","3","10030099","0","0","0","3","0","2","0","0"
"10030102","60","10030099","3","10030100","0","0","0","7","0","10003","0","0"
"10030102","60","10030098","3","10030101","0","0","0","5","0","0","0","0"
"10030103","59","10030100","3","10030102","10030101","0","0","11","0","10001","0","0"
"10030104","58","10030102","3","10030103","0","0","0","4","0","0","0","0"
"10030105","57","10030103","3","10030104","0","0","0","7","0","10001","0","0"
"10030106","56","10030104","3","10030105","0","0","0","14","0","3","0","0"
"10030107","55","10030105","3","10030106","0","0","0","3","0","1","0","0"
"10030108","54","10030106","3","10030107","0","0","0","7","0","10001","0","0"
"10030110","53","10030107","3","10030108","0","0","0","12","0","0","0","0"
"10030156","52","10030108","3","10030110","0","0","0","6","0","0","0","0"
"10030113","50","10030156","3","10030112","0","0","0","7","0","10001","0","0"
"10030114","49","10030112","3","10030113","0","0","0","2","0","1","0","0"
"10030381","48","10030113","3","10030114","0","0","0","11","0","10001","0","0"
"10030117","46","10030381","3","10030116","0","0","0","14","0","3","0","0"
"10030118","45","10030116","3","10030117","0","0","0","2","0","1","0","0"
"10030119","44","10030117","3","10030118","0","0","0","4","0","0","0","0"
"10030120","43","10030118","3","10030119","0","10030121","0","6","0","0","0","0"
"10030123","42","10030119","3","10030120","0","0","0","3","0","3","0","0"
"10030122","42","10030119","3","10030121","0","0","0","2","0","1","0","0"
"10030125","41","10030121","3","10030122","0","0","0","7","0","10003","0","0"
"10030124","41","10030120","3","10030123","0","0","0","2","0","3","0","0"
"10030126","40","10030123","3","10030124","0","0","0","2","0","2","0","0"
"10030127","40","10030122","3","10030125","0","0","0","14","0","5","0","0"
"10030129","39","10030124","3","10030126","0","0","0","3","0","3","0","0"
"10030128","39","10030125","3","10030127","0","0","0","6","0","0","0","0"
"10030130","38","10030127","3","10030128","0","0","0","7","0","10002","0","0"
"10030131","38","10030126","3","10030129","0","0","0","14","0","4","0","0"
"10030133","37","10030128","3","10030130","0","0","0","7","0","10003","0","0"
"10030132","37","10030129","3","10030131","0","0","0","7","0","10001","0","0"
"10030134","36","10030131","3","10030132","0","0","0","2","0","3","0","0"
"10030134","36","10030130","3","10030133","0","0","0","5","0","0","0","0"
"10030135","35","10030132","3","10030134","10030133","0","0","4","0","0","0","0"
"10030136","34","10030134","3","10030135","0","0","0","3","0","2","0","0"
"10030137","33","10030135","3","10030136","0","0","0","2","0","1","0","0"
"10030138","32","10030136","3","10030137","0","0","0","12","0","0","0","0"
"10030139","31","10030137","3","10030138","0","0","0","3","0","1","0","0"
"10030140","30","10030138","3","10030139","0","0","0","2","0","2","0","0"
"10030141","29","10030139","3","10030140","0","0","0","7","0","10001","0","0"
"10030142","28","10030140","3","10030141","0","0","0","12","0","0","0","0"
"10030143","27","10030141","3","10030142","0","0","0","2","0","1","0","0"
"10030144","26","10030142","3","10030143","0","0","0","6","0","0","0","0"
"10030145","25","10030143","3","10030144","0","0","0","4","0","0","0","0"
"10030146","24","10030144","3","10030145","0","0","0","2","0","1","0","0"
"10030147","23","10030145","3","10030146","0","0","0","14","0","3","0","0"
"10030148","22","10030146","3","10030147","0","0","0","7","0","10001","0","0"
"10030149","21","10030147","3","10030148","0","0","0","2","0","1","0","0"
"10030150","20","10030148","3","10030149","0","0","0","11","0","10001","0","0"
"10030399","19","10030149","3","10030150","0","0","0","7","0","10002","0","0"
"10030157","16","10030398","3","10030153","0","0","0","2","0","2","0","0"
"10030158","14","10030157","3","10030155","0","0","0","7","0","10001","0","0"
"10030112","51","10030110","3","10030156","0","0","0","4","0","0","0","0"
"10030155","15","10030153","3","10030157","0","0","0","3","0","1","0","0"
"10030159","13","10030155","3","10030158","0","0","0","4","0","0","0","0"
"10030160","12","10030158","3","10030159","0","0","0","14","0","5","0","0"
"10030161","11","10030159","3","10030160","0","0","0","11","0","10001","0","0"
"10030162","10","10030160","3","10030161","0","0","0","6","0","0","0","0"
"10030163","9","10030161","3","10030162","0","0","0","12","0","0","0","0"
"10030164","8","10030162","3","10030163","0","0","0","7","0","10002","0","0"
"10030165","7","10030163","3","10030164","0","0","0","2","0","2","0","0"
"10030167","6","10030164","3","10030165","0","10030166","0","4","0","0","0","0"
"10030169","9","10030165","3","10030166","0","0","0","7","0","10003","0","0"
"10030168","5","10030165","3","10030167","0","0","0","2","0","1","0","0"
"10030173","4","10030167","3","10030168","10030172","0","0","11","0","10001","0","0"
"10030170","8","10030166","3","10030169","0","0","0","2","0","3","0","0"
"10030171","7","10030169","3","10030170","0","0","0","14","0","6","0","0"
"10030172","6","10030170","3","10030171","0","0","0","6","0","0","0","0"
"10030168","5","10030171","3","10030172","0","0","0","3","0","3","0","0"
"10030174","3","10030168","3","10030173","0","0","0","3","0","2","0","0"
"10030175","2","10030173","3","10030174","0","0","0","7","0","10002","0","0"
"10030176","1","10030174","3","10030175","0","0","0","7","0","10003","0","0"
"10030177","0","10030175","3","10030176","0","0","0","13","0","0","0","0"
"10030178","68","10030176","3","10030177","0","0","0","6","0","0","0","0"
"10030179","67","10030177","3","10030178","0","0","0","12","0","0","0","0"
"10030180","66","10030178","3","10030179","0","0","0","2","0","1","0","0"
"10030181","65","10030179","3","10030180","0","0","0","7","0","10001","0","0"
"10030182","64","10030180","3","10030181","0","0","0","3","0","1","0","0"
"10030183","63","10030181","3","10030182","0","0","0","4","0","0","0","0"
"10030184","62","10030182","3","10030183","0","0","0","2","0","1","0","0"
"10030185","61","10030183","3","10030184","0","0","0","11","0","10001","0","0"
"10030186","60","10030184","3","10030185","0","0","0","6","0","0","0","0"
"10030188","59","10030185","3","10030186","0","0","0","2","0","1","0","0"
"10030189","57","10030188","3","10030187","0","0","0","2","0","1","0","0"
"10030187","58","10030186","3","10030188","0","0","0","3","0","2","0","0"
"10030190","56","10030187","3","10030189","0","10030191","0","7","0","10001","0","0"
"10030193","55","10030189","3","10030190","0","0","0","4","0","0","0","0"
"10030192","55","10030189","3","10030191","0","0","0","14","0","2","0","0"
"10030195","54","10030191","3","10030192","0","0","0","2","0","3","0","0"
"10030194","54","10030190","3","10030193","0","0","0","14","0","1","0","0"
"10030196","53","10030193","3","10030194","0","0","0","4","0","0","0","0"
"10030196","53","10030192","3","10030195","0","0","0","3","0","3","0","0"
"10030197","52","10030194","3","10030196","10030195","0","0","5","0","0","0","0"
"10030198","51","10030196","3","10030197","0","0","0","6","0","0","0","0"
"10030199","50","10030197","3","10030198","0","0","0","3","0","1","0","0"
"10030200","49","10030198","3","10030199","0","0","0","4","0","0","0","0"
"10030201","48","10030199","3","10030200","0","0","0","2","0","1","0","0"
"10030202","47","10030200","3","10030201","0","0","0","11","0","10001","0","0"
"10030203","46","10030201","3","10030202","0","10030204","0","7","0","10001","0","0"
"10030206","45","10030202","3","10030203","0","0","0","14","0","2","0","0"
"10030205","45","10030202","3","10030204","0","0","0","12","0","0","0","0"
"10030208","44","10030204","3","10030205","0","0","0","14","0","4","0","0"
"10030207","44","10030203","3","10030206","0","0","0","7","0","10003","0","0"
"10030209","43","10030206","3","10030207","0","0","0","4","0","0","0","0"
"10030209","43","10030205","3","10030208","0","0","0","2","0","1","0","0"
"10030210","42","10030207","3","10030209","10030208","0","0","6","0","0","0","0"
"10030211","41","10030209","3","10030210","0","0","0","12","0","0","0","0"
"10030212","40","10030210","3","10030211","0","0","0","3","0","2","0","0"
"10030213","39","10030211","3","10030212","0","0","0","4","0","0","0","0"
"10030214","38","10030212","3","10030213","0","0","0","2","0","2","0","0"
"10030216","37","10030213","3","10030214","0","10030215","0","2","0","1","0","0"
"10030217","40","10030214","3","10030215","0","0","0","14","0","5","0","0"
"10030225","36","10030214","3","10030216","0","0","0","12","0","0","0","0"
"10030218","39","10030215","3","10030217","0","0","0","2","0","3","0","0"
"10030219","38","10030217","3","10030218","0","0","0","2","0","2","0","0"
"10030220","37","10030218","3","10030219","0","0","0","2","0","2","0","0"
"10030221","36","10030219","3","10030220","0","0","0","14","0","3","0","0"
"10030222","35","10030220","3","10030221","0","0","0","2","0","2","0","0"
"10030223","34","10030221","3","10030222","0","0","0","2","0","2","0","0"
"10030224","33","10030222","3","10030223","0","0","0","2","0","3","0","0"
"10030229","32","10030223","3","10030224","0","0","0","14","0","3","0","0"
"10030226","35","10030216","3","10030225","0","0","0","11","0","10001","0","0"
"10030227","34","10030225","3","10030226","0","0","0","14","0","3","0","0"
"10030228","33","10030226","3","10030227","0","0","0","3","0","1","0","0"
"10030229","32","10030227","3","10030228","0","0","0","6","0","0","0","0"
"10030230","31","10030224","3","10030229","10030228","0","0","7","0","10001","0","0"
"10030231","30","10030229","3","10030230","0","0","0","5","0","0","0","0"
"10030232","29","10030230","3","10030231","0","0","0","2","0","1","0","0"
"10030382","28","10030231","3","10030232","0","0","0","3","0","1","0","0"
"10030235","26","10030382","3","10030234","0","0","0","2","0","1","0","0"
"10030236","25","10030234","3","10030235","0","0","0","14","0","5","0","0"
"10030238","24","10030235","3","10030236","0","0","0","7","0","10001","0","0"
"10030239","23","10030236","3","10030238","0","0","0","2","0","2","0","0"
"10030240","22","10030238","3","10030239","0","0","0","4","0","0","0","0"
"10030241","21","10030239","3","10030240","0","0","0","7","0","10002","0","0"
"10030242","20","10030240","3","10030241","0","0","0","2","0","1","0","0"
"10030387","19","10030241","3","10030242","0","0","0","3","0","3","0","0"
"10030245","17","10030387","3","10030244","0","0","0","14","0","3","0","0"
"10030246","16","10030244","3","10030245","0","0","0","2","0","1","0","0"
"10030247","15","10030245","3","10030246","0","0","0","7","0","10001","0","0"
"10030401","14","10030246","3","10030247","0","0","0","6","0","0","0","0"
"10030253","10","10030252","3","10030251","0","0","0","11","0","10001","0","0"
"10030251","11","10030400","3","10030252","0","0","0","7","0","10002","0","0"
"10030254","9","10030251","3","10030253","0","0","0","2","0","1","0","0"
"10030255","8","10030253","3","10030254","0","10030256","0","2","0","1","0","0"
"10030257","7","10030254","3","10030255","0","0","0","3","0","3","0","0"
"10030258","7","10030254","3","10030256","0","0","0","14","0","5","0","0"
"10030259","6","10030255","3","10030257","0","0","0","14","0","4","0","0"
"10030259","6","10030256","3","10030258","0","0","0","4","0","0","0","0"
"10030260","5","10030257","3","10030259","10030258","0","0","6","0","0","0","0"
"10030261","4","10030259","3","10030260","0","0","0","2","0","1","0","0"
"10030262","3","10030260","3","10030261","0","0","0","4","0","0","0","0"
"10030263","2","10030261","3","10030262","0","0","0","12","0","0","0","0"
"10030264","1","10030262","3","10030263","0","0","0","7","0","10003","0","0"
"10030265","0","10030263","3","10030264","0","0","0","13","0","0","0","0"
"10030266","66","10030264","3","10030265","0","0","0","11","0","10001","0","0"
"10030267","65","10030265","3","10030266","0","0","0","7","0","10001","0","0"
"10030268","64","10030266","3","10030267","0","0","0","3","0","1","0","0"
"10030269","63","10030267","3","10030268","0","0","0","4","0","0","0","0"
"10030270","62","10030268","3","10030269","0","0","0","2","0","1","0","0"
"10030271","61","10030269","3","10030270","0","0","0","7","0","10001","0","0"
"10030272","60","10030270","3","10030271","0","0","0","5","0","0","0","0"
"10030273","59","10030271","3","10030272","0","0","0","2","0","1","0","0"
"10030274","58","10030272","3","10030273","0","0","0","12","0","0","0","0"
"10030275","57","10030273","3","10030274","0","0","0","4","0","0","0","0"
"10030276","56","10030274","3","10030275","0","0","0","2","0","1","0","0"
"10030277","55","10030275","3","10030276","0","0","0","6","0","0","0","0"
"10030278","54","10030276","3","10030277","0","10030284","0","11","0","10001","0","0"
"10030279","53","10030277","3","10030278","0","0","0","7","0","10001","0","0"
"10030280","52","10030278","3","10030279","0","0","0","7","0","10002","0","0"
"10030281","51","10030279","3","10030280","0","0","0","7","0","10003","0","0"
"10030282","50","10030280","3","10030281","0","0","0","7","0","10002","0","0"
"10030283","49","10030281","3","10030282","0","0","0","7","0","10001","0","0"
"10030289","48","10030282","3","10030283","10030285","0","0","4","0","0","0","0"
"10030287","53","10030277","3","10030284","0","0","0","14","0","2","0","0"
"10030283","49","10030286","3","10030285","0","0","0","14","0","3","0","0"
"10030285","50","10030288","3","10030286","0","0","0","3","0","3","0","0"
"10030288","52","10030284","3","10030287","0","0","0","3","0","2","0","0"
"10030286","51","10030287","3","10030288","0","0","0","2","0","3","0","0"
"10030290","47","10030283","3","10030289","0","0","0","6","0","0","0","0"
"10030292","46","10030289","3","10030290","0","0","0","3","0","1","0","0"
"10030293","44","10030292","3","10030291","0","0","0","2","0","1","0","0"
"10030291","45","10030290","3","10030292","0","0","0","14","0","3","0","0"
"10030294","43","10030291","3","10030293","0","0","0","4","0","0","0","0"
"10030295","42","10030293","3","10030294","0","0","0","7","0","10001","0","0"
"10030296","41","10030294","3","10030295","0","0","0","2","0","2","0","0"
"10030297","40","10030295","3","10030296","0","0","0","11","0","10001","0","0"
"10030298","39","10030296","3","10030297","0","0","0","14","0","2","0","0"
"10030299","38","10030297","3","10030298","0","0","0","5","0","0","0","0"
"10030300","37","10030298","3","10030299","0","10030301","0","4","0","0","0","0"
"10030303","36","10030299","3","10030300","0","0","0","3","0","1","0","0"
"10030302","36","10030299","3","10030301","0","0","0","7","0","10001","0","0"
"10030305","35","10030301","3","10030302","0","0","0","14","0","2","0","0"
"10030304","35","10030300","3","10030303","0","0","0","6","0","0","0","0"
"10030306","34","10030303","3","10030304","0","0","0","2","0","3","0","0"
"10030308","34","10030302","3","10030305","0","0","0","4","0","0","0","0"
"10030307","33","10030304","3","10030306","0","0","0","14","0","2","0","0"
"10030310","32","10030306","3","10030307","0","0","0","2","0","3","0","0"
"10030309","33","10030305","3","10030308","0","0","0","7","0","10003","0","0"
"10030310","32","10030308","3","10030309","0","0","0","7","0","10002","0","0"
"10030311","31","10030307","3","10030310","10030309","0","0","6","0","0","0","0"
"10030312","30","10030310","3","10030311","0","0","0","11","0","10001","0","0"
"10030313","29","10030311","3","10030312","0","0","0","14","0","4","0","0"
"10030314","28","10030312","3","10030313","0","0","0","12","0","0","0","0"
"10030315","27","10030313","3","10030314","0","0","0","7","0","10001","0","0"
"10030385","26","10030314","3","10030315","0","0","0","2","0","2","0","0"
"10030391","24","10030385","3","10030317","0","0","0","6","0","1","0","0"
"10030324","21","10030390","3","10030320","0","10030321","0","2","0","1","0","0"
"10030322","22","10030320","3","10030321","0","0","0","3","0","3","0","0"
"10030323","21","10030321","3","10030322","0","0","0","14","0","4","0","0"
"10030325","20","10030322","3","10030323","0","0","0","7","0","10003","0","0"
"10030325","20","10030320","3","10030324","0","0","0","3","0","1","0","0"
"10030326","19","10030323","3","10030325","10030324","0","0","7","0","10001","0","0"
"10030327","18","10030325","3","10030326","0","0","0","4","0","0","0","0"
"10030334","17","10030326","3","10030327","0","0","0","2","0","2","0","0"
"10030335","16","10030327","3","10030334","0","0","0","6","0","0","0","0"
"10030336","15","10030334","3","10030335","0","0","0","4","0","0","0","0"
"10030337","14","10030335","3","10030336","0","0","0","3","0","2","0","0"
"10030338","13","10030336","3","10030337","0","0","0","2","0","1","0","0"
"10030386","12","10030337","3","10030338","0","0","0","7","0","10003","0","0"
"10030341","10","10030386","3","10030340","0","0","0","2","0","1","0","0"
"10030357","9","10030340","3","10030341","0","10030344","0","3","10030347","1","0","0"
"10030345","10","10030341","3","10030344","0","0","0","14","0","2","0","0"
"10030346","9","10030344","3","10030345","0","0","0","14","0","4","0","0"
"10030358","8","10030345","3","10030346","0","0","0","3","0","3","0","0"
"10030348","10","10030341","3","10030347","0","0","0","7","0","10003","0","0"
"10030349","9","10030347","3","10030348","0","0","0","4","0","0","0","0"
"10030358","8","10030348","3","10030349","0","0","0","14","0","4","0","0"
"10030358","8","10030341","3","10030357","0","0","0","6","0","0","0","0"
"10030359","7","10030346","3","10030358","10030349","0","10030357","2","0","1","0","0"
"10030360","6","10030358","3","10030359","0","0","0","3","0","2","0","0"
"10030392","5","10030359","3","10030360","0","0","0","7","0","10003","0","0"
"10030363","3","10030392","3","10030362","0","0","0","14","0","3","0","0"
"10030364","2","10030362","3","10030363","0","0","0","7","0","10002","0","0"
"10030365","1","10030363","3","10030364","0","0","0","2","0","1","0","0"
"10030366","0","10030364","3","10030365","0","0","0","13","0","0","0","0"
"10030367","66","10030365","3","10030366","0","0","0","4","0","0","0","0"
"10030368","65","10030366","3","10030367","0","0","0","6","0","0","0","0"
"10030369","64","10030367","3","10030368","0","0","0","3","0","2","0","0"
"10030002","63","10030368","3","10030369","0","0","0","2","0","2","0","0"
"10030371","14","10030393","3","10030370","0","0","0","6","0","0","0","0"
"10030372","13","10030370","3","10030371","0","0","0","3","0","1","0","0"
"10030373","12","10030371","3","10030372","0","0","0","7","0","10002","0","0"
"10030374","11","10030372","3","10030373","0","0","0","14","0","3","0","0"
"10030375","10","10030373","3","10030374","0","0","0","2","0","1","0","0"
"10030376","9","10030374","3","10030375","0","0","0","3","0","2","0","0"
"10030377","8","10030375","3","10030376","0","0","0","6","0","0","0","0"
"10030085","7","10030376","3","10030377","0","0","0","2","0","1","0","0"
"10030394","17","10030073","3","10030379","0","0","0","7","0","10001","0","0"
"10030027","50","10030021","3","10030380","10030024","0","0","7","0","10001","0","0"
"10030116","47","10030114","3","10030381","0","0","0","7","0","10001","0","0"
"10030234","27","10030232","3","10030382","0","0","0","7","0","10001","0","0"
"10030317","25","10030315","3","10030385","0","0","0","7","0","10001","0","0"
"10030340","11","10030338","3","10030386","0","0","0","12","0","0","0","0"
"10030244","18","10030242","3","10030387","0","0","0","7","0","10001","0","0"
"10030320","22","10030391","3","10030390","0","0","0","11","0","10001","0","0"
"10030390","23","10030317","3","10030391","0","0","0","14","0","3","0","0"
"10030362","4","10030360","3","10030392","0","0","0","7","0","10002","0","0"
"10030370","15","10030394","3","10030393","0","0","0","4","0","0","0","0"
"10030393","16","10030379","3","10030394","0","0","0","14","0","3","0","0"
"10030153","17","10030399","3","10030398","0","0","0","4","0","0","0","0"
"10030398","18","10030150","3","10030399","0","0","0","14","0","4","0","0"
"10030252","12","10030401","3","10030400","0","0","0","14","0","3","0","0"
"10030400","13","10030247","3","10030401","0","0","0","3","0","1","0","0"
"10040085","56","10040443","4","10040084","0","10040096","0","2","0","1","0","0"
"10040086","55","10040084","4","10040085","0","0","0","4","0","0","0","0"
"10040087","54","10040085","4","10040086","0","0","0","2","0","2","0","0"
"10040088","53","10040086","4","10040087","0","0","0","14","0","3","0","0"
"10040089","52","10040087","4","10040088","0","0","0","2","0","2","0","0"
"10040090","51","10040088","4","10040089","0","0","0","2","0","3","0","0"
"10040091","50","10040089","4","10040090","0","0","0","2","0","1","0","0"
"10040092","49","10040090","4","10040091","0","0","0","14","0","3","0","0"
"10040093","48","10040091","4","10040092","0","0","0","4","0","0","0","0"
"10040094","47","10040092","4","10040093","0","0","0","6","0","0","0","0"
"10040095","46","10040093","4","10040094","0","0","0","3","0","3","0","0"
