1c50909318921b7260e56fe6eb48b20e2defd375a6c6a16406c4eb7e3bfca8c5,4380a599f7a938e5ca2bb97e1470574d7783f833cc68aeece8933c356279d5fc,26b54c8afcced8253731c357145b14ff32dc45510d304646dff4ffed5307b774,03cae637c20175c7e1c56d8db5c199e999cdcfad768990f8a47523dbe110688a,2a38ef119c6dff9d4b7bead0bc5a0d2e1a6dbcf157499d0c4d7d5ebbb142c28a,65bc85ddbde7f268e8fc38978cd90610df3ceb6c37109ce87398d0b4328638d3,8729beb32a51172e55462af9e5bfbc208690b8b5f1941e236708b22e5bac9432,a1259172bff3e161d66de5de81f62a5274ec072fbc3da302efda32b8c8ad7e5e,e6183d97d292771fcaa77da200f48c9be74c5773fe0371da3658b7b73c425ac4,8be114c33e23ecb5c019a0655d8465b092ac3fc67ede15490e18aaa26b6b4b72,05e2f421a24a43c91771033a7a71a648a548b76ff6dae8f0afab378bbb1f8c3c,f0715c2994831e4328ae966d5fe60da6e843da7bc248f8058ac02dd54623f746,21b280f209a87dcdd6ed4e0cc1d3adad27862ea3f1113a1856d6c47b1ff8fa98,7dde7fe091e779f2d120cc99a96fa425fb24d769b1af90daaf4f9a5a43325ad0,847485313ad7ebaac36f4d1342d78054d998a7a42752d38524cc7aaa213c7001
"2816","26211","263","26213","410","0","103801","2621","26212","9103803","0","10","0","500","2023/11/03 05:00:00"
"2816","26221","264","26223","310","0","101401","2622","26222","9101403","0","10","0","500","2023/11/03 05:00:00"
"2816","26231","265","26233","220","0","109401","2623","26232","9109403","0","10","0","500","2023/11/03 05:00:00"
"2816","26311","266","26313","564","0","0","2631","26312","0","0","10","0","500","2023/11/04 05:00:00"
"2816","26411","267","26413","499","0","0","2641","26412","0","0","10","0","500","2023/11/05 05:00:00"
"2816","26511","268","26513","435","0","0","2651","26512","0","0","10","0","500","2023/11/06 05:00:00"
"2816","26611","269","26613","372","0","0","2661","26612","0","0","10","0","500","2023/11/07 05:00:00"
"2816","26711","270","26713","309","0","0","2671","26712","0","0","10","0","500","2023/11/08 05:00:00"
"2816","26811","271","26813","246","0","0","2681","26812","0","0","10","0","500","2023/11/09 05:00:00"
"2816","26911","272","26913","183","0","0","2691","26912","0","0","10","0","500","2023/11/10 05:00:00"
"2816","27011","273","27013","85","0","104801","2701","27012","9104803","0","10","0","500","2023/11/11 05:00:00"
"2816","27111","274","27113","120","0","0","2711","27112","0","0","10","0","500","2023/11/12 05:00:00"
"2816","27211","275","27213","57","0","0","2721","27212","0","0","10","0","500","2023/11/13 05:00:00"
"2816","27311","276","27313","-6","0","0","2731","27312","0","0","10","0","500","2023/11/14 05:00:00"
"2816","27411","277","27413","-69","0","0","2741","27412","0","0","10","0","500","2023/11/15 05:00:00"
"2816","27511","278","27513","-132","0","0","2751","27512","0","0","10","0","500","2023/11/16 05:00:00"
"2816","27611","279","27613","-195","0","0","2761","27612","0","0","10","0","500","2023/11/17 05:00:00"
"2816","27711","280","27713","-258","0","0","2771","27712","0","0","10","0","500","2023/11/18 05:00:00"
"2816","27811","281","27813","-75","0","104501","2781","27812","9104503","0","10","0","500","2023/11/19 05:00:00"
"2816","27911","282","27913","-20","0","0","2791","27912","0","0","10","0","500","2023/11/20 05:00:00"
"2816","28011","283","28013","-60","0","0","2801","28012","0","0","10","0","500","2023/11/21 05:00:00"
"2816","28111","284","28113","-235","0","102201","2811","28112","9100603","100601","10","0","500","2023/11/22 05:00:00"
"2816","28211","285","28213","-210","0","0","2821","28212","0","0","10","0","500","2023/11/23 05:00:00"
"2816","28311","286","28313","-240","0","0","2831","28312","0","0","10","0","500","2023/11/24 05:00:00"
"2816","28411","287","28413","-445","0","100501","2841","28412","9100503","0","10","0","500","2023/11/25 05:00:00"
"2816","28511","288","28513","-321","0","0","2851","28512","0","0","10","0","500","2023/11/26 05:00:00"
"2816","28611","289","28613","-384","0","0","2861","28612","0","0","10","0","500","2023/11/27 05:00:00"
"2816","28711","290","28713","-448","0","0","2871","28712","0","0","10","0","500","2023/11/28 05:00:00"
"2816","28811","291","28813","-513","0","0","2881","28812","0","0","10","0","500","2023/11/29 05:00:00"
"2816","28911","292","28913","-579","0","0","2891","28912","0","0","10","1","500","2023/11/30 05:00:00"
"2816","29011","293","29013","330","4","109201","2901","29012","9109203","0","11","0","600","2023/12/01 05:00:00"
"2816","29111","294","29113","395","4","0","2911","29112","0","0","11","0","600","2023/12/02 05:00:00"
"2816","29211","295","29213","360","4","0","2921","29212","0","0","11","0","600","2023/12/03 05:00:00"
"2816","29311","296","29313","325","4","0","2931","29312","0","0","11","0","600","2023/12/04 05:00:00"
"2816","29411","297","29413","290","4","0","2941","29412","0","0","11","0","600","2023/12/05 05:00:00"
"2816","29511","298","29513","255","4","0","2951","29512","0","0","11","0","600","2023/12/06 05:00:00"
"2816","29611","299","29613","220","4","0","2961","29612","0","0","11","0","600","2023/12/07 05:00:00"
"2816","29711","300","29713","185","4","0","2971","29712","0","0","11","0","600","2023/12/08 05:00:00"
"2816","29811","301","29813","150","4","0","2981","29812","0","0","11","0","600","2023/12/09 05:00:00"
"2816","29911","302","29913","115","4","0","2991","29912","0","0","11","0","600","2023/12/10 05:00:00"
"2816","30011","303","30013","80","4","0","3001","30012","0","0","11","0","600","2023/12/11 05:00:00"
"2816","30111","304","30113","250","4","102501","3011","30112","9102503","0","11","0","600","2023/12/12 05:00:00"
"2816","30211","305","30213","45","4","0","3021","30212","0","0","11","0","600","2023/12/13 05:00:00"
"2816","30311","306","30313","95","4","106401","3031","30312","9106403","0","11","0","600","2023/12/14 05:00:00"
"2816","30411","307","30413","10","4","0","3041","30412","0","0","11","0","600","2023/12/15 05:00:00"
"2816","30511","308","30513","-25","4","0","3051","30512","0","0","11","0","600","2023/12/16 05:00:00"
"2816","30611","309","30613","-60","4","0","3061","30612","0","0","11","0","600","2023/12/17 05:00:00"
"2816","30711","310","30713","-95","4","0","3071","30712","0","0","11","0","600","2023/12/18 05:00:00"
"2816","30811","311","30813","-130","4","0","3081","30812","0","0","11","0","600","2023/12/19 05:00:00"
"2816","30911","312","30913","-165","4","0","3091","30912","0","0","11","0","600","2023/12/20 05:00:00"
"2816","31011","313","31013","-200","4","0","3101","31012","0","0","11","0","600","2023/12/21 05:00:00"
"2816","31111","314","31113","-30","4","103101","3111","31112","9103103","0","11","0","600","2023/12/22 05:00:00"
"2816","31211","315","31213","-235","4","0","3121","31212","0","0","11","0","600","2023/12/23 05:00:00"
"2816","31311","316","31313","-190","4","101201","3131","31312","9101203","0","11","0","600","2023/12/24 05:00:00"
"2816","31411","317","31413","-115","4","0","3141","31412","0","0","11","0","600","2023/12/25 05:00:00"
"2816","31511","318","31513","-160","4","0","3151","31512","0","0","11","0","600","2023/12/26 05:00:00"
"2816","31611","319","31613","-270","4","0","3161","31612","0","0","11","0","600","2023/12/27 05:00:00"
"2816","31711","320","31713","-260","4","118101","3171","31712","9118103","0","11","0","600","2023/12/28 05:00:00"
"2816","31811","321","31813","-305","4","0","3181","31812","0","0","11","0","600","2023/12/29 05:00:00"
"2816","31911","322","31913","-340","4","0","3191","31912","0","0","11","0","600","2023/12/30 05:00:00"
"2816","32011","323","32013","-378","4","0","3201","32012","0","0","11","1","600","2023/12/31 05:00:00"
"2816","32111","324","32113","204","4","102601","3211","32112","9102603","0","12","0","600","2024/01/01 05:00:00"
"2816","32211","325","32213","323","4","0","3221","32212","0","0","12","0","600","2024/01/02 05:00:00"
"2816","32311","326","32313","167","4","105001","3231","32312","9105003","0","12","0","600","2024/01/03 05:00:00"
"2816","32411","327","32413","387","4","0","3241","32412","0","0","12","0","600","2024/01/04 05:00:00"
"2816","32511","328","32513","343","4","0","3251","32512","0","0","12","0","600","2024/01/05 05:00:00"
"2816","32611","329","32613","301","4","0","3261","32612","0","0","12","0","600","2024/01/06 05:00:00"
"2816","32711","330","32713","258","4","0","3271","32712","0","0","12","0","600","2024/01/07 05:00:00"
"2816","32811","331","32813","216","4","0","3281","32812","0","0","12","0","600","2024/01/08 05:00:00"
"2816","32911","332","32913","174","4","0","3291","32912","0","0","12","0","600","2024/01/09 05:00:00"
"2816","33011","333","33013","133","4","0","3301","33012","0","0","12","0","600","2024/01/10 05:00:00"
"2816","33111","334","33113","91","4","0","3311","33112","0","0","12","0","600","2024/01/11 05:00:00"
"2816","33211","335","33213","0","4","100301","3321","33212","9100303","0","12","0","600","2024/01/12 05:00:00"
"2816","33311","336","33313","49","4","0","3331","33312","0","0","12","0","600","2024/01/13 05:00:00"
"2816","33411","337","33413","6","4","0","3341","33412","0","0","12","0","600","2024/01/14 05:00:00"
"2816","33511","338","33513","-36","4","0","3351","33512","0","0","12","0","600","2024/01/15 05:00:00"
"2816","33611","339","33613","-76","4","0","3361","33612","0","0","12","0","600","2024/01/16 05:00:00"
"2816","33711","340","33713","-119","4","0","3371","33712","0","0","12","0","600","2024/01/17 05:00:00"
"2816","33811","341","33813","-100","4","0","3381","33812","0","0","12","0","600","2024/01/18 05:00:00"
"2816","33911","342","33913","-81","4","0","3391","33912","0","0","12","0","600","2024/01/19 05:00:00"
"2816","34011","343","34013","-161","4","0","3401","34012","0","0","12","0","600","2024/01/20 05:00:00"
"2816","34111","344","34113","-203","4","0","3411","34112","0","0","12","0","600","2024/01/21 05:00:00"
"2816","34211","345","34213","-246","4","0","3421","34212","0","0","12","0","600","2024/01/22 05:00:00"
"2816","34311","346","34313","-78","4","100701","3431","34312","9100703","0","12","0","600","2024/01/23 05:00:00"
"2816","34411","347","34413","-209","4","102901","3441","34412","9102903","0","12","0","600","2024/01/24 05:00:00"
"2816","34511","348","34513","-288","4","0","3451","34512","0","0","12","0","600","2024/01/25 05:00:00"
"2816","34611","349","34613","-290","4","0","3461","34612","0","0","12","0","600","2024/01/26 05:00:00"
"2816","34711","350","34713","-308","4","0","3471","34712","0","0","12","0","600","2024/01/27 05:00:00"
"2816","34811","351","34813","-332","4","0","3481","34812","0","0","12","0","600","2024/01/28 05:00:00"
"2816","34911","352","34913","-330","4","0","3491","34912","0","0","12","0","600","2024/01/29 05:00:00"
"2816","35011","353","35013","-320","4","0","3501","35012","0","0","12","0","600","2024/01/30 05:00:00"
"2816","35111","354","35113","-378","4","0","3511","35112","0","0","12","1","600","2024/01/31 05:00:00"
"2816","35211","355","35213","382","4","0","3521","35212","0","0","13","0","600","2024/02/01 05:00:00"
"2816","35311","356","35313","323","4","103601","3531","35312","9103603","0","13","0","600","2024/02/02 05:00:00"
"2816","35411","357","35413","381","4","0","3541","35412","0","0","13","0","600","2024/02/03 05:00:00"
"2816","35511","358","35513","185","4","109301","3551","35512","9109303","0","13","0","600","2024/02/04 05:00:00"
"2816","35611","359","35613","191","4","0","3561","35612","0","0","13","0","600","2024/02/05 05:00:00"
"2816","35711","360","35713","72","4","0","3571","35712","0","0","13","0","600","2024/02/06 05:00:00"
"2816","35811","361","35813","7","4","107101","3581","35812","9107103","0","13","0","600","2024/02/07 05:00:00"
"2816","35911","362","35913","332","4","0","3591","35912","0","0","13","0","600","2024/02/08 05:00:00"
"2816","36011","363","36013","285","4","0","3601","36012","0","0","13","0","600","2024/02/09 05:00:00"
"2816","36111","364","36113","237","4","0","3611","36112","0","0","13","0","600","2024/02/10 05:00:00"
"2816","36211","365","36213","192","4","0","3621","36212","0","0","13","0","600","2024/02/11 05:00:00"
"2816","36311","366","36313","144","4","0","3631","36312","0","0","13","0","600","2024/02/12 05:00:00"
"2816","36411","367","36413","97","4","0","3641","36412","0","0","13","0","600","2024/02/13 05:00:00"
"2816","36511","368","36513","50","4","0","3651","36512","0","0","13","0","600","2024/02/14 05:00:00"
"2816","36611","369","36613","3","4","0","3661","36612","0","0","13","0","600","2024/02/15 05:00:00"
"2816","36711","370","36713","-43","4","0","3671","36712","0","0","13","0","600","2024/02/16 05:00:00"
"2816","36811","371","36813","-90","4","0","3681","36812","0","0","13","0","600","2024/02/17 05:00:00"
"2816","36911","372","36913","-153","4","123001","3691","36912","9123003","0","13","0","600","2024/02/18 05:00:00"
"2816","37011","373","37013","-93","4","0","3701","37012","0","0","13","0","600","2024/02/19 05:00:00"
"2816","37111","374","37113","-137","4","0","3711","37112","0","0","13","0","600","2024/02/20 05:00:00"
"2816","37211","375","37213","-185","4","0","3721","37212","0","0","13","0","600","2024/02/21 05:00:00"
"2816","37311","376","37313","-232","4","0","3731","37312","0","0","13","0","600","2024/02/22 05:00:00"
"2816","37411","377","37413","-225","4","0","3741","37412","0","0","13","0","600","2024/02/23 05:00:00"
"2816","37511","378","37513","-256","4","0","3751","37512","0","0","13","0","600","2024/02/24 05:00:00"
"2816","37611","379","37613","-280","4","0","3761","37612","0","0","13","0","600","2024/02/25 05:00:00"
"2816","37711","380","37713","-329","4","0","3771","37712","0","0","13","0","600","2024/02/26 05:00:00"
"2816","37811","381","37813","-379","4","0","3781","37812","0","0","13","0","600","2024/02/27 05:00:00"
"2816","37911","382","37913","-250","4","111001","3791","37912","9111003","0","13","1","600","2024/02/28 05:00:00"
"2816","38011","383","38013","480","1","104601","3801","38012","9104603","0","14","0","100","2024/03/01 05:00:00"
"2816","38111","384","38113","560","1","0","3811","38112","0","0","14","0","100","2024/03/02 05:00:00"
"2816","38211","385","38213","370","1","103301","3821","38212","9103303","0","14","0","100","2024/03/03 05:00:00"
"2816","38311","386","38313","553","1","0","3831","38312","0","0","14","0","100","2024/03/04 05:00:00"
"2816","38411","387","38413","476","1","0","3841","38412","0","0","14","0","100","2024/03/05 05:00:00"
"2816","38511","388","38513","400","1","0","3851","38512","0","0","14","0","100","2024/03/06 05:00:00"
"2816","38611","389","38613","330","1","105101","3861","38612","9105103","0","14","0","100","2024/03/07 05:00:00"
"2816","38711","390","38713","325","1","0","3871","38712","0","0","14","0","100","2024/03/08 05:00:00"
"2816","38811","391","38813","250","1","0","3881","38812","0","0","14","0","100","2024/03/09 05:00:00"
"2816","38911","392","38913","185","1","105701","3891","38912","9105703","0","14","0","100","2024/03/10 05:00:00"
"2816","39011","393","39013","175","1","0","3901","39012","0","0","14","0","100","2024/03/11 05:00:00"
"2816","39111","394","39113","205","1","103201","3911","39112","9103203","0","14","0","100","2024/03/12 05:00:00"
"2816","39211","395","39213","110","1","0","3921","39212","0","0","14","0","100","2024/03/13 05:00:00"
"2816","39311","396","39313","30","1","105201","3931","39312","9105203","0","14","0","100","2024/03/14 05:00:00"
"2816","39411","397","39413","-45","1","0","3941","39412","0","0","14","0","100","2024/03/15 05:00:00"
"2816","39511","398","39513","-250","1","103401","3951","39512","9103403","0","14","0","100","2024/03/16 05:00:00"
"2816","39611","399","39613","-50","1","0","3961","39612","0","0","14","0","100","2024/03/17 05:00:00"
"2816","39711","400","39713","-90","1","0","3971","39712","0","0","14","0","100","2024/03/18 05:00:00"
"2816","39811","401","39813","100","1","0","3981","39812","0","0","14","0","100","2024/03/19 05:00:00"
"2816","39911","402","39913","25","1","0","3991","39912","0","0","14","0","100","2024/03/20 05:00:00"
"2816","40011","403","40013","-50","1","0","4001","40012","0","0","14","0","100","2024/03/21 05:00:00"
"2816","40111","404","40113","-125","1","0","4011","40112","0","0","14","0","100","2024/03/22 05:00:00"
"2816","40211","405","40213","-370","1","0","4021","40212","0","0","14","0","100","2024/03/23 05:00:00"
"2816","40311","406","40313","-460","1","107001","4031","40312","9107003","0","14","0","100","2024/03/24 05:00:00"
"2816","40411","407","40413","-200","1","0","4041","40412","0","0","14","0","100","2024/03/25 05:00:00"
"2816","40511","408","40513","-275","1","0","4051","40512","0","0","14","0","100","2024/03/26 05:00:00"
"2816","40611","409","40613","-350","1","0","4061","40612","0","0","14","0","100","2024/03/27 05:00:00"
"2816","40711","410","40713","-425","1","0","4071","40712","0","0","14","0","100","2024/03/28 05:00:00"
"2816","40811","411","40813","-501","1","0","4081","40812","0","0","14","0","100","2024/03/29 05:00:00"
"2816","40911","412","40913","-579","1","0","4091","40912","0","0","14","1","100","2024/03/30 05:00:00"
"2816","40921","413","40923","0","1","0","4092","40922","0","0","1","1","100","2024/03/30 05:00:00"
