3e6555ee6088321f6ea15d3909218660722b027f2e8bd4a66c53c16daa4e89ad,92ead37a470edf92bba01f0caa3054db2a469f0f8c6578b22f4c36c71365d1bf,819b796a0c7d3dfbe9f902135fbb8d3a3ad00f646be98542b196cdf37cc613b0,ba268edf83a2a704bde10924aec14ef242a0ee930e0323efdacc7e14ed9dba22,5deadca5fac477d2e318a788da7b98d8b73fe533578e7b1cce8bb8b158fd38d8,73cff3a51c125904a9fab849f46c123ce4fae97e46d93cc3b1e5c47c535798c9,300b273027c345352c3976bb4e7cc52927d642721126d2db07ee82868a861a3a,a230b65b153cefa9861e3e33a045e2ae3979b7736429a64e89c51f4e44060c15,03b334f2e1616629eb4d7002d0b414a8e0c7b0bafc880cd5382af4741914d4a2,15ff23ed0b44049615cb3f6475605a124875f48d01cd473c0e1b484f3da651e2,35395bfbf9684f914a359ed39384e71070ccc3e7f5d344675ddc5b88795fdd21,07083d810d3ccb4ebc3e799e75b87f7485a712b77968b38e2a78d6d3b7e38bfa,56d7776bd11e712d9d9a40b9d2ccd037f9d3314c18960704644c3e6ba4f67c2d,1b981f31848b322afbcb9667265f3a85da53059d6e940317178faa899572aea4,1b22e8cbe0a3e17c7f2da524997f80546b0f958d0de872aa2e1a4592179cf935,fef3f6721a071fd4aa63838273df4e0e86e5216ad98bc54b2531929acc5ec73d,63a25459d32b7d2c2483829223c6592ab72b9bc6b4a9a3b2bc587c9cdb96d732,10b82a7b02b814242c568ed269909a556ff33cb805b6d5d0aa1bf25478b2c145,2d323ce85cb896d3598e0c4f5284395c333281af2c33d4e7763181435fce3d63,702a7cf3cd97f4164e3daa1ed0df0caf09b433b33d5ece9dc2960d53f816f9bb,b956e6d8cb71211ad69d7500af1021efdad6ac60e1c870905fb77dcfbbbe0035
"0","1","0","2160","1","物理傷害+{0}","32.5","0","0","128800201","1","0","0","對敵方單體造成{0}的物理傷害","3","1","32.5","1","1","0","2.6"
"0","1","0","2160","1","造成暈眩的成功Ｌｖ+{0}","0","0","1","128800202","8","0","0","使敵方單體一段時間內無法行動","3","7","0","1","1","0","2"
"0","1","0","2160","1","","0","0","0","128800203","3","0","0","","3","3","600","1","1","0","1000"
"0","1","0","2160","1","移動速度下降確定成功Ｌｖ+1","295","0","0","128800204","10","0","12","一定時間內降低敵方單體的移動速度","3","101","1","1","1","0","0"
"0","2","1","300","99","物理防禦力提升+{0}","0.7","0","0","128800301","10","1","12","提升範圍內的我方{0}的物理防禦力","3","20","1","2","1","0","0.7"
"0","2","1","300","99","魔法防禦力提升+{0}","0.7","0","0","128800302","10","1","12","提升範圍內的我方{0}的魔法防禦力","3","40","1","2","1","0","0.7"
"0","2","0","300","99","無效傷害量+{0}","45","0","0","128800303","6","0","0","展開{0}傷害比例的物理魔法無效屏障","3","5","45","2","1","0","12"
"0","1","0","2160","1","物理傷害+{0}","40","0","0","128801201","1","0","0","對敵方單體造成{0}的物理傷害","3","1","40","1","1","0","3.2"
"0","1","0","2160","1","造成暈眩的成功Ｌｖ+{0}","0","0","1","128801202","8","0","0","使敵方單體一段時間內無法行動","3","7","0","1","1","0","4"
"0","1","0","2160","1","","0","0","0","128801203","3","0","0","","3","3","600","1","1","0","1000"
"0","1","0","2160","1","移動速度下降確定成功Ｌｖ+1","295","0","0","128801204","10","0","12","一定時間內降低敵方單體的移動速度","3","101","1","1","1","0","0"
"0","2","0","2160","1","","0","0","0","128801205","16","0","0","回復自身{0}的TP","7","1","250","3","1","0","0"
"0","0","0","0","0","物理攻擊力提升+{0}","15","0","0","128850101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","0","0","0","0","物理攻擊力提升+{0}","240","0","0","128851101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","1","0","2160","1","魔法傷害+{0}","120","0","0","128900101","1","0","0","對敵方單體造成{0}的魔法傷害","3","2","120","1","1","0","9.6"
"0","2","0","2160","99","","0","0","0","128900102","23","128900105","0","","3","1900","1","3","1","0","0"
"0","2","0","2160","99","","0.000075","15","0","128900103","26","2","15","","3","128900105","15","3","1","0","0.000075"
"0","2","0","2160","99","","0.0005","0","0","128900104","26","2","100","","3","128900106","15","3","1","0","0"
"0","2","0","2160","99","魔法攻擊力提升+{0}","15","0","0","128900105","10","1","18","使展開護盾的我方的魔法攻擊力提升{0}","3","30","1","3","1","0","15"
"0","2","0","2160","99","","100","0","0","128900106","10","1","18","使展開護盾的我方的魔法暴擊率提升{0}","3","70","1","3","1","0","0"
"0","2","0","2160","99","","0.0001","20","0","128900201","26","2","20","","3","128900203","15","3","1","0","0.0001"
"0","2","0","2160","99","","0.000025","0","0","128900202","26","2","5","","3","128900204","15","3","1","0","0"
"0","2","0","-1","1","魔法攻擊力提升+{0}","20","0","0","128900203","10","1","12","提升自身{0}的魔法攻擊力","7","30","1","3","1","0","20"
"0","2","0","-1","1","","5","0","0","128900204","10","1","12","提升自己魔法攻擊暴擊時5%的傷害","7","120","1","3","1","0","0"
"0","1","0","2160","1","魔法傷害+{0}","40","0","0","128900205","1","0","0","對敵方單體造成{0}的魔法傷害","3","2","40","1","1","0","3.2"
"0","2","0","-1","1","","0","0","0","128900206","16","0","0","回復自身{0}的TP","7","1","200","3","1","0","0"
"0","2","128900304","2160","99","","2","0","0","128900301","23","128900303","0","","3","1900","1","3","1","0","0"
"0","2","0","2160","99","","0.00015","30","0","128900302","26","2","30","","3","128900303","15","3","1","0","0.00015"
"0","2","1","2160","0","魔法攻擊力提升+{0}","30","0","0","128900303","10","1","12","使展開護盾的我方的魔法攻擊力提升{0}","1","30","1","3","1","0","30"
"0","2","0","2160","0","HP回復量+{0}","4","0","0","128900304","4","0","0.4","讓沒有展開護盾的我方的HP恢復{0}","1","2","1","3","1","0","4"
"0","2","0","2160","0","無效傷害量+{0}","32","0","0","128900305","6","0","0","展開{0}傷害比例的物理魔法無效屏障","1","5","32","3","1","0","180"
"0","2","0","2160","99","","0.0001","20","0","128900306","26","2","20","","3","128900307","15","3","1","0","0.0001"
"0","2","0","-1","1","魔法攻擊力提升+{0}","20","0","0","128900307","10","1","12","提升自身{0}的魔法攻擊力","7","30","1","3","1","0","20"
"0","2","0","-1","1","","0","0","0","128900308","16","0","0","回復自身{0}的TP","7","1","200","3","1","0","0"
"0","2","0","2160","99","","0.0001","20","0","128901201","26","2","20","","3","128901203","15","3","1","0","0.0001"
"0","2","0","2160","99","","0.000025","0","0","128901202","26","2","5","","3","128901204","15","3","1","0","0"
"0","2","0","-1","1","魔法攻擊力提升+{0}","20","0","0","128901203","10","1","12","提升自身{0}的魔法攻擊力","7","30","1","3","1","0","20"
"0","2","0","-1","1","","5","0","0","128901204","10","1","12","提升自己魔法攻擊暴擊時5%的傷害","7","120","1","3","1","0","0"
"0","2","0","-1","1","","5","0","0","128901205","10","1","12","使自己的TP上升提升{0}","7","80","1","3","1","0","0"
"0","1","0","2160","1","魔法傷害+{0}","45","0","0","128901206","1","0","0","對敵方單體造成{0}的魔法傷害","3","2","45","1","1","0","3.6"
"0","2","0","-1","1","","0","0","0","128901207","16","0","0","回復自身{0}的TP","7","1","200","3","1","0","0"
"0","2","0","2160","99","","0","0","0","128901208","23","128901209","0","","3","1900","1","3","1","0","0"
"0","2","0","2160","99","","0","0","0","128901209","8","0","0","使展開護盾的我方的行動速度提升55％","3","2","1.55","3","1","0","12"
"0","0","0","0","0","魔法攻擊力提升+{0}","15","0","0","128950101","90","0","1","提升自身{0}的魔法攻擊力","0","4","1","0","1","0","15"
"0","0","0","0","0","魔法攻擊力提升+{0}","240","0","0","128951101","90","0","1","提升自身{0}的魔法攻擊力","0","4","1","0","1","0","15"
"0","2","0","2160","99","回復量+{0}","1.6","18.5","0","129000101","48","1","0","每秒回復{0}的HP","3","2","1.6","3","1","0","0.08"
"0","2","0","2160","99","","0","0","0","129000102","8","0","0","提升我方全體的行動速度100％","3","2","2","3","1","0","18"
"0","2","0","2160","99","無效傷害量+{0}","45","0","0","129000103","6","0","0","展開{0}傷害比例的物理魔法無效屏障","3","5","45","3","1","0","18"
"0","2","1","2160","99","物理防禦力提升+{0}","0.6","0","0","129000201","10","1","12","提升我方全體{0}的物理防禦力","3","20","1","3","1","0","0.6"
"0","2","1","2160","99","魔法防禦力提升+{0}","0.6","0","0","129000202","10","1","12","提升我方全體{0}的魔法防禦力","3","40","1","3","1","0","0.6"
"0","2","0","2160","99","HP回復量+{0}","2.5","0","0","129000203","4","0","0.125","回復我方全體{0}的HP","3","2","1","3","1","0","2.5"
"0","2","0","2160","99","TP回復量+{0}","0","0","0","129000204","16","0","0","回復我方全體{0}的TP","3","1","50","3","1","0","0"
"0","2","0","0","1","","0.00075","60","0","129000301","26","2","60","","7","129000303","0","3","1","0","0.00075"
"0","2","0","0","1","","0.00075","60","0","129000302","26","2","60","","7","129000304","0","3","1","0","0.00075"
"0","2","0","2160","99","物理攻擊力提升+{0}","15","0","1","129000303","10","1","12","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","15"
"0","2","0","2160","99","魔法攻擊力提升+{0}","15","0","1","129000304","10","1","12","提升我方全體{0}的魔法攻擊力","3","30","1","3","1","0","15"
"0","2","1","2160","99","","5","0","1","129000305","10","1","12","提升我方全體物理攻擊暴擊時的傷害{0}%","3","110","2","3","1","0","0"
"0","2","1","2160","99","","5","0","1","129000306","10","1","12","提升我方全體魔法攻擊暴擊時{0}％的傷害","3","120","2","3","1","0","0"
"0","2","0","2160","99","HP回復量+{0}","50","0","0","129010101","71","142","1","若在擁有著回歸的薔薇時HP歸0，將會在陷入無法戰鬥的狀態前消耗回歸的薔薇，並且恢復{0}HP","3","1","2","3","1","180","50"
"0","0","0","0","0","提升最大HP+{0}","75","0","0","129050101","90","0","1","提升自己{0}最大HP","0","1","1","0","1","0","75"
"0","0","0","0","0","提升最大HP+{0}","1275","0","0","129051101","90","0","1","提升自己{0}最大HP","0","1","1","0","1","0","75"
"0","2","0","2160","99","物理攻擊力提升+{0}","30","0","1","129300101","10","1","18","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","30"
"0","2","0","2160","99","","100","0","1","129300102","10","1","18","使全體夥伴的物理暴擊提升{0}","3","60","1","3","1","0","0"
"0","2","1","2160","99","","10","0","1","129300103","10","1","18","提升我方全體物理攻擊暴擊時的傷害{0}%","3","110","1","3","1","0","0"
"0","2","0","2160","99","HP回復量+{0}","4","0","0","129300104","4","0","0.4","回復我方全體{0}的HP","3","1","1","3","1","0","4"
"0","2","1","2160","1","","156","1","0","129300105","35","3","3","對自身施加3個水際的安寧","7","1","3","3","1","0","180"
"0","2","129300203","2160","1","","2","0","0","129300201","28","129300204","0","","7","6156","1","3","1","0","1"
"0","2","0","2160","99","物理攻擊力提升+{0}","20","0","1","129300202","10","1","12","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","20"
"0","2","0","2160","99","","0","0","0","129300203","8","0","0","提升我方全體的行動速度50％","3","2","1.5","3","1","0","12"
"0","2","0","2160","99","","0","0","0","129300204","8","0","0","","3","2","2","3","1","0","12"
"0","2","0","2160","99","物理攻擊力提升+{0}","10","0","1","129300205","10","1","12","擁有著水際的安寧時，提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","10"
"0","2","0","2160","99","","80","0","0","129300206","10","1","12","擁有著水際的安寧時，提升我方全體{0}的物理暴擊率","3","60","1","3","1","0","0"
"0","2","0","2160","1","","2","0","0","129300301","28","129300305","0","","7","6156","1","3","1","0","1"
"0","2","0","2160","99","物理攻擊力提升+{0}","20","0","1","129300302","10","1","12","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","20"
"0","2","1","2160","99","","8","0","1","129300303","10","1","12","提升我方全體物理攻擊暴擊時的傷害{0}%","3","110","1","3","1","0","0"
"0","2","3","2160","1","每１秒的HP回復量+{0}","0.5","12.5","750","129300304","37","0","0","展開每秒回復{0}HP的結界","7","3","0.5","3","1","0","0.05"
"0","2","0","2160","99","物理攻擊力提升+{0}","10","0","1","129300305","10","1","12","擁有著水際的安寧時，提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","10"
"0","2","0","2160","99","","5","0","0","129300306","10","1","12","擁有著水際的安寧時，提升我方全體{0}的TP上升","3","80","1","3","1","0","0"
"0","2","129301203","2160","1","","2","0","0","129301201","28","129301204","0","","7","6156","1","3","1","0","1"
"0","2","0","2160","99","物理攻擊力提升+{0}","20","0","1","129301202","10","1","12","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","20"
"0","2","0","2160","99","","0","0","0","129301203","8","0","0","提升我方全體的行動速度50％","3","2","1.5","3","1","0","12"
"0","2","0","2160","99","","0","0","0","129301204","8","0","0","擁有著水際的安寧時，提升我方全體的行動速度100％","3","2","2","3","1","0","12"
"0","2","0","2160","99","物理攻擊力提升+{0}","20","0","1","129301205","10","1","12","擁有著水際的安寧時，提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","20"
"0","2","0","2160","99","","120","0","0","129301206","10","1","12","擁有著水際的安寧時，提升我方全體{0}的物理暴擊率","3","60","1","3","1","0","0"
"0","2","1","2160","99","","6","0","1","129301207","10","1","12","擁有著水際的安寧時，提升我方全體物理攻擊暴擊時的傷害{0}％","3","110","1","3","1","0","0"
"0","2","0","2160","1","","0","0","0","129301208","28","129301209","0","","7","6156","3","3","1","0","1"
"0","2","0","2160","1","","0","0","0","129301209","16","0","0","擁有著水際的安寧時，恢復自身{0}的ＴＰ","7","1","150","3","1","0","1"
"0","2","0","2160","99","物理攻擊力提升+{0}","15","0","1","129310101","10","1","12","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","15"
"0","2","0","2160","1","","0","0","0","129310102","16","0","0","回復自身{0}的TP","7","1","50","3","1","0","1"
"0","2","0","2160","1","","0","0","0","129310103","28","129310104","0","","7","6156","1","3","1","0","1"
"0","1","0","2160","1","","0","0","0","129310104","1","0","0","擁有著水際的安寧時，對敵方單體造成{0}的物理傷害","3","1","5","1","1","0","0"
"0","0","0","0","0","物理攻擊力提升+{0}","15","0","0","129350101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","0","0","0","0","物理攻擊力提升+{0}","240","0","0","129351101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","1","0","2160","1","","2","0","0","129400101","28","129400102","0","","3","6157","1","1","1","0","99"
"0","1","0","2160","1","","56.25","0","0","129400102","1","0","0","水月99時，追加的{0}的物理傷害","3","1","56.25","1","1","0","4.5"
"0","1","0","2160","1","","2","0","0","129400103","28","129400104","0","","3","6157","1","1","1","0","99"
"0","1","0","2160","1","","157","0","0","129400104","35","0","-33","水月99時，消耗33水月","3","1","99","1","1","0","180"
"0","1","129400107","2160","1","","2","0","0","129400105","28","129400106","0","","3","6157","1","1","1","0","66"
"0","1","0","2160","1","","56.25","0","0","129400106","1","0","0","水月66以上時{0}的物理傷害","3","1","56.25","1","1","0","4.5"
"0","1","129400109","2160","1","","2","0","0","129400107","28","129400108","0","","3","6157","1","1","1","0","33"
"0","1","0","2160","1","","45.3125","0","0","129400108","1","0","0","水月33以上時{0}的物理傷害","3","1","45.3125","1","1","0","3.625"
"0","1","0","2160","1","物理傷害+{0}","28.125","0","0","129400109","1","0","0","水月未滿33時{0}的物理傷害","3","1","28.125","1","1","0","2.25"
"0","2","0","2160","1","物理攻擊力提升+{0}","50","0","1","129400110","10","1","18","提升自身{0}的物理攻擊力","7","10","1","2","1","0","50"
"0","1","129400204","2160","1","","2","0","0","129400201","28","129400202","0","","3","6157","1","1","1","0","66"
"0","1","0","2160","1","","50","0","0","129400202","1","0","0","水月66以上時{0}的物理傷害","3","1","50","1","1","0","4"
"0","1","0","2160","1","","1.25","0","0","129400203","10","1","12","水月66以上時降低{0}的物理防禦力","3","21","1","1","1","0","1.25"
"0","1","129400207","2160","1","","2","0","0","129400204","28","129400205","0","","3","6157","1","1","1","0","33"
"0","1","0","2160","1","","37.5","0","0","129400205","1","0","0","水月33以上時{0}的物理傷害","3","1","37.5","1","1","0","3"
"0","1","0","2160","1","","1","0","0","129400206","10","1","12","水月33以上時降低{0}的物理防禦力","3","21","1","1","1","0","1"
"0","1","0","2160","1","物理傷害+{0}","25","0","0","129400207","1","0","0","水月未滿33時{0}的物理傷害","3","1","25","1","1","0","2"
"0","1","0","2160","1","物理防禦力降低+{0}","0.8","0","0","129400208","10","1","12","水月未滿33時降低{0}的物理防禦力","3","21","1","1","1","0","0.8"
"0","1","129400304","2160","1","","2","0","0","129400301","28","129400302","0","","3","6157","1","1","1","0","66"
"0","1","0","2160","1","","50","0","0","129400302","1","0","0","水月66以上時{0}的物理傷害","3","1","50","1","1","0","4"
"0","2","0","2160","99","","24","0","0","129400303","10","1","12","水月66以上時提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","24"
"0","1","129400307","2160","1","","2","0","0","129400304","28","129400305","0","","3","6157","1","1","1","0","33"
"0","1","0","2160","1","","37.5","0","0","129400305","1","0","0","水月33以上時{0}的物理傷害","3","1","37.5","1","1","0","3"
"0","2","0","2160","99","","16","0","0","129400306","10","1","12","水月33以上時提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","16"
"0","1","0","2160","1","物理傷害+{0}","25","0","0","129400307","1","0","0","水月未滿33時{0}的物理傷害","3","1","25","1","1","0","2"
"0","2","0","2160","99","物理攻擊力提升+{0}","8","0","0","129400308","10","1","12","水月未滿33時提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","8"
"0","1","129400310","2160","1","","2","0","0","129400309","28","129400303","0","","3","6157","1","1","1","0","66"
"0","1","129400308","2160","1","","2","0","0","129400310","28","129400306","0","","3","6157","1","1","1","0","33"
"0","1","129401204","2160","1","","2","0","0","129401201","28","129401202","0","","3","6157","1","1","1","0","66"
"0","1","0","2160","1","","60","0","0","129401202","1","0","0","水月66以上時{0}的物理傷害","3","1","60","1","1","0","4.8"
"0","1","0","2160","1","","1.25","0","0","129401203","10","1","12","水月66以上時降低{0}的物理防禦力","3","21","1","1","1","0","1.25"
"0","1","129401207","2160","1","","2","0","0","129401204","28","129401205","0","","3","6157","1","1","1","0","33"
"0","1","0","2160","1","","45","0","0","129401205","1","0","0","水月33以上時{0}的物理傷害","3","1","45","1","1","0","3.6"
"0","1","0","2160","1","","1","0","0","129401206","10","1","12","水月33以上時降低{0}的物理防禦力","3","21","1","1","1","0","1"
"0","1","0","2160","1","物理傷害+{0}","30","0","0","129401207","1","0","0","水月未滿33時{0}的物理傷害","3","1","30","1","1","0","2.4"
"0","1","0","2160","1","物理防禦力降低+{0}","0.8","0","0","129401208","10","1","12","水月未滿33時降低{0}的物理防禦力","3","21","1","1","1","0","0.8"
"0","1","0","2160","1","","6","0","0","129401209","10","1","12","水月在66以上時，被暴擊傷害提升{0}％","3","141","1","1","1","0","0"
"0","1","0","2160","99","物理防禦力降低+{0}","0.35","0","1","129410101","10","1","180","降低敵方全體{0}的物理防禦力","3","21","1","3","1","0","0.35"
"0","2","0","2160","99","","157","180","0","129410102","101","1","0","每當我方全體攻擊擊中時，進入施加水月的狀態","3","5","99","3","1","0","180"
"0","0","0","0","0","物理攻擊力提升+{0}","15","0","0","129450101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","0","0","0","0","物理攻擊力提升+{0}","240","0","0","129451101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","2","0","2160","99","物理攻擊力提升+{0}","24","0","0","129500101","10","1","18","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","24"
"0","2","0","2160","99","無效傷害量+{0}","32","0","0","129500102","6","0","0","展開{0}傷害量的物理無效護盾","3","1","32","3","1","0","18"
"0","2","0","2160","99","無效傷害量+{0}","32","0","0","129500103","6","0","0","展開{0}傷害量的魔法無效護盾","3","2","32","3","1","0","18"
"0","1","0","2160","1","物理傷害+{0}","50","0","0","129500104","1","0","0","對敵方單體造成２次{0}的物理傷害","3","1","50","1","1","0","4"
"0","1","0","2160","1","","50","0","0","129500105","1","0","0","","3","1","50","1","1","0","4"
"0","2","0","0","1","","0.1","0","0","129500106","26","3","3","","7","129500104","2197","1","1","0","0"
"0","2","0","0","1","","0.1","0","0","129500107","26","3","3","","7","129500105","2197","1","1","0","0"
"0","2","0","2160","1","","2","0","0","129500108","28","129500109","0","","7","6197","1","2","1","0","30"
"0","2","0","2160","99","物理攻擊力提升+{0}","24","0","0","129500109","10","1","18","當切嚕30個以上時，提升我方全體{0}的物理攻擊力，並提升８％物理暴擊傷害","3","10","1","3","1","0","24"
"0","2","0","2160","99","","8","0","0","129500110","10","1","18","","3","110","1","3","1","0","0"
"0","2","0","2160","99","物理攻擊力提升+{0}","18","0","0","129500201","10","1","12","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","18"
"0","1","0","2160","1","物理傷害+{0}","25","0","0","129500202","1","0","0","對敵方單體造成{0}的物理傷害","3","1","25","1","1","0","2"
"0","2","0","2160","1","","2","0","0","129500203","28","129500204","0","","7","6197","1","2","1","0","30"
"0","2","0","2160","99","物理攻擊力提升+{0}","18","0","0","129500204","10","1","12","當切嚕30個以上時，提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","18"
"0","2","0","2160","1","","2","0","0","129500205","28","129500206","0","","7","6197","1","2","1","0","30"
"0","2","0","2160","99","","100","0","0","129500206","10","1","12","當切嚕30個以上時，提升我方全體{0}的物理暴擊率","3","60","1","3","1","0","0"
"0","2","0","0","1","","0.1","0","0","129500207","26","3","3","","7","129500202","2197","1","1","0","0"
"0","2","0","2160","99","物理攻擊力提升+{0}","18","0","0","129500301","10","1","18","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","18"
"0","2","0","2160","99","","5","0","0","129500302","10","0","18","提升全體夥伴的 TP 上升{0}","3","80","1","3","1","0","0"
"0","2","129500304","2160","1","","2","0","0","129500303","28","129500306","0","","7","6197","1","2","1","0","60"
"0","2","0","2160","1","","2","0","0","129500304","28","129500305","0","","7","6197","1","2","1","0","30"
"0","2","0","2160","99","","0","0","0","129500305","16","0","0","當切嚕30個以上時，恢復我方全體{0}的ＴＰ","3","1","150","3","1","0","0"
"0","2","0","2160","99","","0","0","0","129500306","16","0","0","當切嚕60個時，恢復我方全體{0}的ＴＰ","3","1","520","3","1","0","0"
"0","2","0","2160","1","","2","0","0","129500307","28","129500308","0","","7","6197","1","2","1","0","60"
"0","2","0","2160","1","","197","0","0","129500308","35","0","-30","當切嚕60個時，消耗30個切嚕","7","1","60","2","1","0","180"
"0","2","0","2160","99","物理攻擊力提升+{0}","25","0","0","129501201","10","1","12","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","25"
"0","1","0","2160","1","物理傷害+{0}","27.5","0","0","129501202","1","0","0","對敵方單體造成{0}的物理傷害","3","1","27.5","1","1","0","2.2"
"0","1","0","2160","1","物理防禦力降低+{0}","0.1","0","0","129501203","10","1","12","降低敵方單體{0}的物理防禦力","3","21","1","1","1","0","0.1"
"0","2","0","2160","1","","2","0","0","129501204","28","129501205","0","","7","6197","1","2","1","0","30"
"0","2","0","2160","99","物理攻擊力提升+{0}","18","0","0","129501205","10","1","12","當切嚕30個以上時，提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","18"
"0","2","0","2160","1","","2","0","0","129501206","28","129501207","0","","7","6197","1","2","1","0","30"
"0","2","0","2160","99","","100","0","0","129501207","10","1","12","當切嚕30個以上時，提升我方全體{0}的物理暴擊率","3","60","1","3","1","0","0"
"0","2","0","0","1","","0.1","0","0","129501208","26","3","3","","7","129501202","2197","1","1","0","0"
"0","2","0","0","1","","197","180","1","129510101","77","1","0","每當受到能力提升的效果時，將會對自身附加切嚕的狀態","7","1","60","1","1","0","180"
"0","2","0","2160","99","物理攻擊力提升+{0}","18","0","0","129510102","10","1","18","提升我方全體{0}的物理攻擊力","3","10","1","3","1","0","18"
"0","2","0","2160","99","","5","0","0","129510103","10","0","18","提升全體夥伴的 TP 上升{0}","3","80","1","3","1","0","0"
"0","0","0","0","0","物理攻擊力提升+{0}","15","0","0","129550101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","0","0","0","0","物理攻擊力提升+{0}","240","0","0","129551101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","1","0","2160","1","物理防禦力降低+{0}","0.8","2160","0","129600101","38","1","0","使目標敵人的物理與魔法防禦力降低{0}","7","21","0.8","3","1","0","18"
"0","1","0","2160","1","魔法防禦力降低+{0}","0.8","2160","0","129600102","38","1","0","","7","41","0.8","3","1","0","18"
"0","2","0","2160","1","","1.2","0","0","129600103","26","1","0","","7","129600104","8","3","1","0","0"
"0","2","0","2160","1","","15","18.5","2160","129600104","36","0","0","","7","5","15","3","1","0","1.2"
"0","2","0","2160","1","物理防禦力提升+{0}","0.5","2160","0","129600105","38","1","0","使目標我方的物理與魔法防禦力提升{0}","7","20","0.5","3","1","0","18"
"0","2","0","2160","1","魔法防禦力提升+{0}","0.5","2160","0","129600106","38","1","0","","7","40","0.5","3","1","0","18"
"0","2","0","2160","1","","0.05","0","0","129600107","26","1","0","","7","129600108","8","3","1","0","0"
"0","2","0","2160","1","每１秒的HP回復量+{0}","0.5","18.5","2160","129600108","37","0","0","展開每秒回復{0}HP的結界","7","3","0.5","3","1","0","0.05"
"0","1","0","-1","1","1 秒命中的傷害量+{0}","15","0","0","129600109","1","0","0","以防禦力較低的一方進行防禦，並展開每秒能夠造成{0}物理傷害的領域","3","1","15","1","1","0","1.2"
"0","1","0","-1","1","","0","0","0","129600110","1","0","0","","3","1","0","1","1","0","0"
"0","1","0","-1","1","","0","0","0","129600201","16","0","0","使敵方單體失去{0}的TP","3","2","80","1","1","0","1"
"0","2","0","2160","1","","0","0","0","129600202","7","0","0","","5","1","0","2","1","0","0"
"0","2","0","-1","1","","0.2","0","0","129600203","26","2","0","","7","129600204","8","1","1","0","0"
"0","2","0","150","99","HP回復量+{0}","2.5","0","0","129600204","4","0","0.2","回復範圍內的我方{0}的HP","3","1","1","2","1","0","2.5"
"0","2","0","150","99","","0","0","0","129600205","16","0","0","讓範圍內的夥伴恢復{0}TP","3","1","60","2","1","0","0"
"0","1","0","2160","99","物理攻擊力降低+{0}","20","0","0","129600301","10","1","12","降低全體敵人{0}物理攻擊力","3","11","1","3","1","0","20"
"0","1","0","2160","99","魔法攻擊力下降+{0}","20","0","0","129600302","10","1","12","降低敵方全體{0}的魔法攻擊力","3","31","1","3","1","0","20"
"0","1","0","2160","99","物理防禦力降低+{0}","0.4","0","0","129600303","10","1","12","降低敵方全體{0}的物理防禦力","3","21","1","3","1","0","0.4"
"0","1","0","2160","99","魔法防禦力降低+{0}","0.4","0","0","129600304","10","1","12","使全體敵人的魔法防禦力下降{0}","3","41","1","3","1","0","0.4"
"0","1","0","2160","99","","5","0","0","129600305","10","1","12","使敵方全體所造成的物理傷害降低{0}％","3","181","1","3","1","1","0"
"0","1","0","2160","99","","5","0","0","129600306","10","1","12","使敵方全體所造成的魔法傷害降低{0}％","3","191","1","3","1","1","0"
"0","1","0","2160","99","","158","0","0","129600307","35","1","1","","3","0","1","3","1","0","12"
"0","2","0","0","1","","0","0","0","129610101","83","0","0","自身的行動速度上升50％","7","2","0.5","3","1","0","12"
"0","2","0","0","1","","0","0","0","129610102","33","5","0","使自身進入空蟬狀態","7","5","0","3","1","0","1"
"0","2","0","0","1","","0","0","0","129610103","16","0","0","回復自身{0}的TP","7","1","75","2","1","0","0"
"0","2","0","0","1","","152","0","0","129610104","35","1","1","","7","0","1","3","1","0","12"
"0","0","0","0","0","提升最大HP+{0}","75","0","0","129650101","90","0","1","提升自己{0}最大HP","0","1","1","0","1","0","75"
