4b10e59f05ff69c08dec3958275d47533c827ee67ca167a2e60767c5688dc7b5,7ab489389644ea2446a983df29f67b1ab6153dfb4f9aa81c8181f315542936dd,6d61206b31cc388b39a6b84e29a1f7fd5cb173868ea86623daf9e0ad58340510,2cb1bd806d9632a8a1338a4d4b9d971cc39d80a685b67eef03f75b9c8ca0f17e,130e7ebfb01ea08b8c5fd124bdac0d08727e3bc8291760e660106dd4def35910,dd219de4c4a21759915057029959fe3b2c700ac76641208ed57021927e3641e9,3827cd4fb829cdbf55d0e9fe5c556d73105b9629b1cfc354f6d4545421623565,b1fb34264ba126b0cc1e8e130d328abbd4a9edf2be53ac0b18fab884487b8632,33f02f7dc3ab74c4cce5ad8f2a3fa7ddacf4dad5b7ea767a5c0c16ec7da57b5c,a347587ad48bf5c636788b9f6d47068a61aeef878392322d2501e14193b32e29,fc210a5a92089305364eca23a4a5879d6a24efab95af084315cd96299a6edc8a,ab96aab995b8a6d66e86bf9689e4038a8846a38a8264baba1e8992272a64a1f7,c90466e5e8de551206dfd755e41465bce4ef93fe4aa1d1b18803a7c1c7c4f574,1c2991ba08db3a74eea069d5d23808fe0ec4abf5ba6a10832ce978ab8d77ab4a,ea5e80008bf5e02646adf4f583d97d07f080cde4ca26d1c3688dc44dd3611611,1ba91568e125cf3d91ba29001c4604a9920f9cabbba8f7448f9fb79164e5c19a,bd5713c0cb8546701757508c01ec2fc88c9735f37d294503245cea74e8d0946c,295d7371b9420e63d3979d5032428759eeaafc70e9b897cb232855a9d017612a,04b13e1a0fa4a88031fed088a40fa540a8a6c6d61198f04cd2f4437466aa7295,81cc1f18c8d0c09a46eef9b8bf51c08ccb8f5492a1fa6b10f3a85d622789b651,07564f84eea76f11bc9e143e79a1f28a51636892e8635a6c1590cacef0a408c9,05354f2d63f659c06ab1e9fd69b2c7fd9df3ba04c3a580ebfc484954293da8cd,4929add3264ec1754db47e68676bb57ddb48725d90f03789c66880d2f858fe41,7a4649deb52863f829e622bc021015a016a6e5b8dad22c809d72d958b68a933b,e28dee28db3f26c70e0a7a96694b64d8e5e61d3c268c9da6bd39e48b5b1f4599,1c3282dfb810ca8a0c1de3b74371bc8d3d004b0468f9f6f3596acc515fd28f70,85bbd5727a430abb953bbf649c9d539d400caaf3c12d76aff01f6661268ab484,1774699e120b6025e1b114ef36111f24978cd84ebf4ca72573538248e63e65bd,382ce6152a7628bc9d736a160d9fcb08a368ff7f543c329a4d35f28d2c99f259,2a7cf96e04226747f3411b5a8b0e3a8df7dd8bd4967691eaa41391eb9bf44543,6cd34630d9d8bed719ee93896c8fe347207e0ee1269b5bf5599b34c8e26179cb,6e4b39c6a07c820fc52f38ae3c74ae12f5c7e177932204feaf8709f954a77c2f,27b240a4c1256a2c9612cce4077627c46d3a0a3a519aa3c23b62ba7ac05ae2a7,94a4d697c78bde891f82bd659a15957f19171002fd85ea373ab3624582468090,749fd7434ae8dfb74964111e592c6b54f7e39811b814fae43ff7aa65f6e36a61,677326045a3ebee753c7351816f012b68aca449a62d068f8ee1d6f14b57694cc,5244a946a3ddbada18d5b3df2895ee2a0d3cccfc0ade155f8c044b52f60c5a16,a1858a58355eb6f5f80207cad811637701c4df97cfe1af7068f8063293c0e963,3dafd3d022061747787990b5bcf2b5938709174f3cdf2fc5034496ffe06cd118,c45f5b1ae839d51ab356738007356a7384790e6c78e5208ce28300834d9d20c9,ed2da98408cb72dad59c17efac114d43a788d0a239b577a6d010bd2a2e3f1cef,318472ced39d241be77ec9b14c93d23c44352cf62342620d31b9a019dcf602ad,5ba2f944416bbda216f54444fb5c5233ba62f97214ba71816acb63f73e653cd2
"9","0","bgm_M41","102073","2021/01/27 15:59:59","0","0","10","1","鬼魂墓地 1-10","0","0","0","9","bgm_M41","102072","0","0","0","100540","0","0","bgm_M41","10049","bgm_M41","-121","2021/01/18 16:00:00","0","90","0","9","10049110","bgm_M41","102071","610049110","10049102","-468","0","bgm_M41","102071","1","610049121","135"
"10","0","bgm_M41","102073","2021/01/27 15:59:59","0","0","11","1","鬼魂墓地 1-11","0","0","0","10","bgm_M41","102072","0","0","0","100531","0","0","bgm_M41","10049","bgm_M41","22","2021/01/18 16:00:00","0","90","0","10","10049111","bgm_M41","102071","610049111","10049102","-356","0","bgm_M41","102071","1","610049121","150"
"10","0","bgm_M41","100693","2021/01/27 15:59:59","0","0","12","1","鬼魂墓地 1-12","0","0","0","10","bgm_M41","100692","0","0","0","100020","0","0","bgm_M41","10049","bgm_M41","77","2021/01/18 16:00:00","0","90","0","10","10049112","bgm_M41","100691","610049112","10049102","-153","0","bgm_M41","100691","1","610049121","150"
"10","0","bgm_M41","100693","2021/01/27 15:59:59","0","0","13","1","鬼魂墓地 1-13","0","0","0","10","bgm_M41","100692","0","0","0","100020","0","0","bgm_M41","10049","bgm_M41","-66","2021/01/18 16:00:00","0","90","0","10","10049113","bgm_M41","100691","610049113","10049102","-76","0","bgm_M41","100691","1","610049121","150"
"10","0","bgm_M41","102073","2021/01/27 15:59:59","0","0","14","1","鬼魂墓地 1-14","0","0","0","10","bgm_M41","102072","0","0","0","100531","0","0","bgm_M41","10049","bgm_M41","12","2021/01/18 16:00:00","0","90","0","10","10049114","bgm_M41","102071","610049114","10049102","77","0","bgm_M41","102071","1","610049121","150"
"10","0","bgm_M41","102073","2021/01/27 15:59:59","0","0","15","1","鬼魂墓地 1-15","0","0","0","10","bgm_M41","102072","0","0","0","100531","0","0","bgm_M41","10049","bgm_M41","21","2021/01/18 16:00:00","0","90","0","10","10049115","bgm_M41","102071","610049115","10049102","266","0","bgm_M41","102071","1","610049123","150"
"16","0","bgm_M41","100366","2021/01/27 15:59:59","2","0","16","1","鬼魂墓地 1-1","0","1","3","16","bgm_M41","100365","0","0","0","100020","0","28","bgm_M41","10049","bgm_M41","-77","2021/01/18 16:00:00","0","90","31112","16","10049201","bgm_M41","100364","610049116","10049201","-570","0","bgm_M41","100364","2","610049121","240"
"16","0","bgm_M41","102083","2021/01/27 15:59:59","2","0","17","1","鬼魂墓地 1-2","0","1","3","16","bgm_M41","102082","0","0","0","100532","0","28","bgm_M41","10049","bgm_M41","58","2021/01/18 16:00:00","0","90","31036","16","10049202","bgm_M41","102081","610049117","10049201","-372","0","bgm_M41","102081","2","610049121","240"
"18","0","bgm_M41","100693","2021/01/27 15:59:59","2","0","18","1","鬼魂墓地 1-3","0","1","3","18","bgm_M41","100692","0","0","0","100020","0","29","bgm_M41","10049","bgm_M41","-117","2021/01/18 16:00:00","0","90","31112","18","10049203","bgm_M41","100691","610049118","10049201","-191","0","bgm_M41","100691","2","610049121","270"
"18","0","bgm_M41","102083","2021/01/27 15:59:59","2","0","19","1","鬼魂墓地 1-4","0","1","3","18","bgm_M41","102082","0","0","0","100532","0","29","bgm_M41","10049","bgm_M41","-90","2021/01/18 16:00:00","0","90","31036","18","10049204","bgm_M41","102081","610049119","10049201","120","0","bgm_M41","102081","2","610049121","270"
"20","0","bgm_M41","102083","2021/01/27 15:59:59","2","0","20","1","鬼魂墓地 1-5","0","1","3","20","bgm_M41","102082","0","0","0","100532","0","30","bgm_M41","10049","bgm_M41","51","2021/01/18 16:00:00","0","90","31112","20","10049205","bgm_M41","102081","610049120","10049201","288","0","bgm_M41","102081","2","610049121","300"
"8","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","1","1","萬聖節樂園 1-1","0","0","0","8","bgm_M41","102612","0","0","0","100650","0","0","bgm_M41","10050","bgm_M41","-67","2021/02/01 16:00:00","0","90","0","8","10050101","bgm_M41","102611","610050101","10050101","-1066","0","bgm_M41","102611","1","610050121","120"
"8","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","2","1","萬聖節樂園 1-2","0","0","0","8","bgm_M41","102612","0","0","0","100651","0","0","bgm_M41","10050","bgm_M41","33","2021/02/01 16:00:00","0","90","0","8","10050102","bgm_M41","102611","610050102","10050101","-930","0","bgm_M41","102611","1","610050121","120"
"8","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","3","1","萬聖節樂園 1-3","0","0","0","8","bgm_M41","102612","0","0","0","100652","0","0","bgm_M41","10050","bgm_M41","-113","2021/02/01 16:00:00","0","90","0","8","10050103","bgm_M41","102611","610050103","10050101","-836","0","bgm_M41","102611","1","610050121","120"
"8","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","4","1","萬聖節樂園 1-4","0","0","0","8","bgm_M41","102612","0","0","0","100650","0","0","bgm_M41","10050","bgm_M41","-98","2021/02/01 16:00:00","0","90","0","8","10050104","bgm_M41","102611","610050104","10050101","-632","0","bgm_M41","102611","1","610050121","120"
"8","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","5","1","萬聖節樂園 1-5","0","0","0","8","bgm_M41","102612","0","0","0","100651","0","0","bgm_M41","10050","bgm_M41","90","2021/02/01 16:00:00","0","90","0","8","10050105","bgm_M41","102611","610050105","10050101","-700","0","bgm_M41","102611","1","610050121","120"
"9","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","6","1","萬聖節樂園 1-6","0","0","0","9","bgm_M41","102612","0","0","0","100652","0","0","bgm_M41","10050","bgm_M41","95","2021/02/01 16:00:00","0","90","0","9","10050106","bgm_M41","102611","610050106","10050101","-510","0","bgm_M41","102611","1","610050121","135"
"9","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","7","1","萬聖節樂園 1-7","0","0","0","9","bgm_M41","102612","0","0","0","100650","0","0","bgm_M41","10050","bgm_M41","-35","2021/02/01 16:00:00","0","90","0","9","10050107","bgm_M41","102611","610050107","10050101","-403","0","bgm_M41","102611","1","610050122","135"
"9","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","8","1","萬聖節樂園 1-8","0","0","0","9","bgm_M41","102612","0","0","0","100651","0","0","bgm_M41","10050","bgm_M41","-116","2021/02/01 16:00:00","0","90","0","9","10050108","bgm_M41","102611","610050108","10050101","-233","0","bgm_M41","102611","1","610050121","135"
"9","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","9","1","萬聖節樂園 1-9","0","0","0","9","bgm_M41","102612","0","0","0","100652","0","0","bgm_M41","10050","bgm_M41","26","2021/02/01 16:00:00","0","90","0","9","10050109","bgm_M41","102611","610050109","10050101","-117","0","bgm_M41","102611","1","610050121","135"
"9","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","10","1","萬聖節樂園 1-10","0","0","0","9","bgm_M41","102612","0","0","0","100650","0","0","bgm_M41","10050","bgm_M41","74","2021/02/01 16:00:00","0","90","0","9","10050110","bgm_M41","102611","610050110","10050101","66","0","bgm_M41","102611","1","610050121","135"
"10","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","11","1","萬聖節樂園 1-11","0","0","0","10","bgm_M41","102612","0","0","0","100651","0","0","bgm_M41","10050","bgm_M41","-81","2021/02/01 16:00:00","0","90","0","10","10050111","bgm_M41","102611","610050111","10050101","155","0","bgm_M41","102611","1","610050121","150"
"10","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","12","1","萬聖節樂園 1-12","0","0","0","10","bgm_M41","102612","0","0","0","100652","0","0","bgm_M41","10050","bgm_M41","-69","2021/02/01 16:00:00","0","90","0","10","10050112","bgm_M41","102611","610050112","10050101","356","0","bgm_M41","102611","1","610050121","150"
"10","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","13","1","萬聖節樂園 1-13","0","0","0","10","bgm_M41","102612","0","0","0","100650","0","0","bgm_M41","10050","bgm_M41","48","2021/02/01 16:00:00","0","90","0","10","10050113","bgm_M41","102611","610050113","10050101","508","0","bgm_M41","102611","1","610050121","150"
"10","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","14","1","萬聖節樂園 1-14","0","0","0","10","bgm_M41","102612","0","0","0","100651","0","0","bgm_M41","10050","bgm_M41","-95","2021/02/01 16:00:00","0","90","0","10","10050114","bgm_M41","102611","610050114","10050101","635","0","bgm_M41","102611","1","610050121","150"
"10","0","bgm_M41","102613","2021/02/19 15:59:59","0","0","15","1","萬聖節樂園 1-15","0","0","0","10","bgm_M41","102612","0","0","0","100652","0","0","bgm_M41","10050","bgm_M41","-19","2021/02/01 16:00:00","0","90","0","10","10050115","bgm_M41","102611","610050115","10050101","793","0","bgm_M41","102611","1","610050123","150"
"16","0","bgm_M41","102623","2021/02/19 15:59:59","2","0","16","1","萬聖節樂園 1-1","0","1","3","16","bgm_M41","102622","0","0","0","100650","0","28","bgm_M41","10050","bgm_M41","60","2021/02/01 16:00:00","0","90","31141","16","10050201","bgm_M41","102621","610050116","10050201","-515","0","bgm_M41","102621","2","610050121","240"
"16","0","bgm_M41","102623","2021/02/19 15:59:59","2","0","17","1","萬聖節樂園 1-2","0","1","3","16","bgm_M41","102622","0","0","0","100651","0","28","bgm_M41","10050","bgm_M41","-120","2021/02/01 16:00:00","0","90","31054","16","10050202","bgm_M41","102621","610050117","10050201","-374","0","bgm_M41","102621","2","610050121","240"
"18","0","bgm_M41","102623","2021/02/19 15:59:59","2","0","18","1","萬聖節樂園 1-3","0","1","3","18","bgm_M41","102622","0","0","0","100652","0","29","bgm_M41","10050","bgm_M41","51","2021/02/01 16:00:00","0","90","31141","18","10050203","bgm_M41","102621","610050118","10050201","-209","0","bgm_M41","102621","2","610050121","270"
"18","0","bgm_M41","102623","2021/02/19 15:59:59","2","0","19","1","萬聖節樂園 1-4","0","1","3","18","bgm_M41","102622","0","0","0","100650","0","29","bgm_M41","10050","bgm_M41","32","2021/02/01 16:00:00","0","90","31054","18","10050204","bgm_M41","102621","610050119","10050201","55","0","bgm_M41","102621","2","610050121","270"
"20","0","bgm_M41","102623","2021/02/19 15:59:59","2","0","20","1","萬聖節樂園 1-5","0","1","3","20","bgm_M41","102622","0","0","0","100651","0","30","bgm_M41","10050","bgm_M41","-95","2021/02/01 16:00:00","0","90","31141","20","10050205","bgm_M41","102621","610050120","10050201","198","0","bgm_M41","102621","2","610050121","300"
"8","0","bgm_M41","100203","2021/02/28 15:59:59","0","0","1","1","艾爾皮斯島 開墾營地一帶 1-1","0","0","0","8","bgm_M41","100202","0","0","0","100180","0","0","bgm_M41","10051","bgm_M41","-120","2021/02/19 16:00:00","0","90","0","8","10051101","bgm_M41","100201","610051101","10051101","-900","0","bgm_M41","100201","1","610051121","120"
"8","0","bgm_M41","100583","2021/02/28 15:59:59","0","0","2","1","艾爾皮斯島 開墾營地一帶 1-2","0","0","0","8","bgm_M41","100582","0","0","0","100100","0","0","bgm_M41","10051","bgm_M41","76","2021/02/19 16:00:00","0","90","0","8","10051102","bgm_M41","100581","610051102","10051101","-830","0","bgm_M41","100581","1","610051121","120"
"8","0","bgm_M41","100113","2021/02/28 15:59:59","0","0","3","1","艾爾皮斯島 開墾營地一帶 1-3","0","0","0","8","bgm_M41","100112","0","0","0","100040","0","0","bgm_M41","10051","bgm_M41","50","2021/02/19 16:00:00","0","90","0","8","10051103","bgm_M41","100111","610051103","10051101","-660","0","bgm_M41","100111","1","610051121","120"
"8","0","bgm_M41","100113","2021/02/28 15:59:59","0","0","4","1","艾爾皮斯島 開墾營地一帶 1-4","0","0","0","8","bgm_M41","100112","0","0","0","100040","0","0","bgm_M41","10051","bgm_M41","-80","2021/02/19 16:00:00","0","90","0","8","10051104","bgm_M41","100111","610051104","10051101","-590","0","bgm_M41","100111","1","610051121","120"
"8","0","bgm_M41","100173","2021/02/28 15:59:59","0","0","5","1","艾爾皮斯島 開墾營地一帶 1-5","0","0","0","8","bgm_M41","100172","0","0","0","100070","0","0","bgm_M41","10051","bgm_M41","-74","2021/02/19 16:00:00","0","90","0","8","10051105","bgm_M41","100171","610051105","10051101","-415","0","bgm_M41","100171","1","610051121","120"
"9","0","bgm_M41","101623","2021/02/28 15:59:59","0","0","6","1","艾爾皮斯島 開墾營地一帶 1-6","0","0","0","9","bgm_M41","101622","0","0","0","100450","0","0","bgm_M41","10051","bgm_M41","90","2021/02/19 16:00:00","0","90","0","9","10051106","bgm_M41","101621","610051106","10051101","-365","0","bgm_M41","101621","1","610051121","135"
"9","0","bgm_M41","101623","2021/02/28 15:59:59","0","0","7","1","艾爾皮斯島 開墾營地一帶 1-7","0","0","0","9","bgm_M41","101622","0","0","0","100450","0","0","bgm_M41","10051","bgm_M41","75","2021/02/19 16:00:00","0","90","0","9","10051107","bgm_M41","101621","610051107","10051101","-172","0","bgm_M41","101621","1","610051122","135"
"9","0","bgm_M41","102023","2021/02/28 15:59:59","0","0","8","1","艾爾皮斯島 開墾營地一帶 1-8","0","0","0","9","bgm_M41","102022","0","0","0","100040","0","0","bgm_M41","10051","bgm_M41","-101","2021/02/19 16:00:00","0","90","0","9","10051108","bgm_M41","102021","610051108","10051101","-134","0","bgm_M41","102021","1","610051121","135"
"9","0","bgm_M41","102023","2021/02/28 15:59:59","0","0","9","1","艾爾皮斯島 開墾營地一帶 1-9","0","0","0","9","bgm_M41","102022","0","0","0","100040","0","0","bgm_M41","10051","bgm_M41","83","2021/02/19 16:00:00","0","90","0","9","10051109","bgm_M41","102021","610051109","10051101","5","0","bgm_M41","102021","1","610051121","135"
"9","0","bgm_M41","102023","2021/02/28 15:59:59","0","0","10","1","艾爾皮斯島 開墾營地一帶 1-10","0","0","0","9","bgm_M41","102022","0","0","0","100040","0","0","bgm_M41","10051","bgm_M41","-93","2021/02/19 16:00:00","0","90","0","9","10051110","bgm_M41","102021","610051110","10051101","77","0","bgm_M41","102021","1","610051121","135"
"10","0","bgm_M41","102123","2021/02/28 15:59:59","0","0","11","1","艾爾皮斯島 開墾營地一帶 1-11","0","0","0","10","bgm_M41","102122","0","0","0","100550","0","0","bgm_M41","10051","bgm_M41","-45","2021/02/19 16:00:00","0","90","0","10","10051111","bgm_M41","102121","610051111","10051101","227","0","bgm_M41","102121","1","610051121","150"
"10","0","bgm_M41","102123","2021/02/28 15:59:59","0","0","12","1","艾爾皮斯島 開墾營地一帶 1-12","0","0","0","10","bgm_M41","102122","0","0","0","100551","0","0","bgm_M41","10051","bgm_M41","87","2021/02/19 16:00:00","0","90","0","10","10051112","bgm_M41","102121","610051112","10051101","341","0","bgm_M41","102121","1","610051121","150"
"10","0","bgm_M41","102123","2021/02/28 15:59:59","0","0","13","1","艾爾皮斯島 開墾營地一帶 1-13","0","0","0","10","bgm_M41","102122","0","0","0","100551","0","0","bgm_M41","10051","bgm_M41","-84","2021/02/19 16:00:00","0","90","0","10","10051113","bgm_M41","102121","610051113","10051101","385","0","bgm_M41","102121","1","610051121","150"
"10","0","bgm_M41","102123","2021/02/28 15:59:59","0","0","14","1","艾爾皮斯島 開墾營地一帶 1-14","0","0","0","10","bgm_M41","102122","0","0","0","100551","0","0","bgm_M41","10051","bgm_M41","-1","2021/02/19 16:00:00","0","90","0","10","10051114","bgm_M41","102121","610051114","10051101","514","0","bgm_M41","102121","1","610051121","150"
"10","0","bgm_M41","102123","2021/02/28 15:59:59","0","0","15","1","艾爾皮斯島 開墾營地一帶 1-15","0","0","0","10","bgm_M41","102122","0","0","0","100020","0","0","bgm_M41","10051","bgm_M41","-81","2021/02/19 16:00:00","0","90","0","10","10051115","bgm_M41","102121","610051115","10051101","664","0","bgm_M41","102121","1","610051123","150"
"16","0","bgm_M41","101643","2021/02/28 15:59:59","2","0","16","1","艾爾皮斯島 開墾營地一帶 1-1","0","1","3","16","bgm_M41","101642","0","0","0","100450","0","28","bgm_M41","10051","bgm_M41","-132","2021/02/19 16:00:00","0","90","31037","16","10051201","bgm_M41","101641","610051116","10051201","-542","0","bgm_M41","101641","2","610051121","240"
"16","0","bgm_M41","102133","2021/02/28 15:59:59","2","0","17","1","艾爾皮斯島 開墾營地一帶 1-2","0","1","3","16","bgm_M41","102132","0","0","0","100550","0","28","bgm_M41","10051","bgm_M41","20","2021/02/19 16:00:00","0","90","31005","16","10051202","bgm_M41","102131","610051117","10051201","-339","0","bgm_M41","102131","2","610051121","240"
"18","0","bgm_M41","102133","2021/02/28 15:59:59","2","0","18","1","艾爾皮斯島 開墾營地一帶 1-3","0","1","3","18","bgm_M41","102132","0","0","0","100550","0","29","bgm_M41","10051","bgm_M41","-109","2021/02/19 16:00:00","0","90","31037","18","10051203","bgm_M41","102131","610051118","10051201","-223","0","bgm_M41","102131","2","610051121","270"
"18","0","bgm_M41","102133","2021/02/28 15:59:59","2","0","19","1","艾爾皮斯島 開墾營地一帶 1-4","0","1","3","18","bgm_M41","102132","0","0","0","100551","0","29","bgm_M41","10051","bgm_M41","-109","2021/02/19 16:00:00","0","90","31005","18","10051204","bgm_M41","102131","610051119","10051201","44","0","bgm_M41","102131","2","610051121","270"
"20","0","bgm_M41","102133","2021/02/28 15:59:59","2","0","20","1","艾爾皮斯島 開墾營地一帶 1-5","0","1","3","20","bgm_M41","102132","0","0","0","100551","0","30","bgm_M41","10051","bgm_M41","-46","2021/02/19 16:00:00","0","90","31037","20","10051205","bgm_M41","102131","610051120","10051201","248","0","bgm_M41","102131","2","610051121","300"
"8","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","1","1","王城蘭德索爾 1-1","0","0","0","8","bgm_M41","101242","0","0","0","100590","0","0","bgm_M41","10052","bgm_M41","-140","2021/03/02 16:00:00","0","90","0","8","10052101","bgm_M41","101241","610052101","10052101","-868","0","bgm_M41","101241","1","610052121","120"
"8","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","2","1","王城蘭德索爾 1-2","0","0","0","8","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10052","bgm_M41","15","2021/03/02 16:00:00","0","90","0","8","10052102","bgm_M41","101241","610052102","10052101","-736","0","bgm_M41","101241","1","610052121","120"
"8","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","3","1","王城蘭德索爾 1-3","0","0","0","8","bgm_M41","101242","0","0","0","100590","0","0","bgm_M41","10052","bgm_M41","85","2021/03/02 16:00:00","0","90","0","8","10052103","bgm_M41","101241","610052103","10052101","-549","0","bgm_M41","101241","1","610052121","120"
"8","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","4","1","王城蘭德索爾 1-4","0","0","0","8","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10052","bgm_M41","-117","2021/03/02 16:00:00","0","90","0","8","10052104","bgm_M41","101241","610052104","10052101","-552","0","bgm_M41","101241","1","610052121","120"
"8","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","5","1","王城蘭德索爾 1-5","0","0","0","8","bgm_M41","101242","0","0","0","100590","0","0","bgm_M41","10052","bgm_M41","-101","2021/03/02 16:00:00","0","90","0","8","10052105","bgm_M41","101241","610052105","10052101","-352","0","bgm_M41","101241","1","610052121","120"
"9","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","6","1","王城蘭德索爾 1-6","0","0","0","9","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10052","bgm_M41","60","2021/03/02 16:00:00","0","90","0","9","10052106","bgm_M41","101241","610052106","10052101","-311","0","bgm_M41","101241","1","610052121","135"
"9","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","7","1","王城蘭德索爾 1-7","0","0","0","9","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10052","bgm_M41","51","2021/03/02 16:00:00","0","90","0","9","10052107","bgm_M41","101241","610052107","10052101","-115","0","bgm_M41","101241","1","610052122","135"
"9","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","8","1","王城蘭德索爾 1-8","0","0","0","9","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10052","bgm_M41","-148","2021/03/02 16:00:00","0","90","0","9","10052108","bgm_M41","101241","610052108","10052101","-138","0","bgm_M41","101241","1","610052121","135"
"9","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","9","1","王城蘭德索爾 1-9","0","0","0","9","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10052","bgm_M41","-174","2021/03/02 16:00:00","0","90","0","9","10052109","bgm_M41","101241","610052109","10052101","132","0","bgm_M41","101241","1","610052121","135"
"9","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","10","1","王城蘭德索爾 1-10","0","0","0","9","bgm_M41","101242","0","0","0","100590","0","0","bgm_M41","10052","bgm_M41","35","2021/03/02 16:00:00","0","90","0","9","10052110","bgm_M41","101241","610052110","10052101","85","0","bgm_M41","101241","1","610052121","135"
"10","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","11","1","王城蘭德索爾 1-11","0","0","0","10","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10052","bgm_M41","92","2021/03/02 16:00:00","0","90","0","10","10052111","bgm_M41","101241","610052111","10052101","261","0","bgm_M41","101241","1","610052121","150"
"10","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","12","1","王城蘭德索爾 1-12","0","0","0","10","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10052","bgm_M41","90","2021/03/02 16:00:00","0","90","0","10","10052112","bgm_M41","101241","610052112","10052101","436","0","bgm_M41","101241","1","610052121","150"
"10","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","13","1","王城蘭德索爾 1-13","0","0","0","10","bgm_M41","101242","0","0","0","100590","0","0","bgm_M41","10052","bgm_M41","-87","2021/03/02 16:00:00","0","90","0","10","10052113","bgm_M41","101241","610052113","10052101","335","0","bgm_M41","101241","1","610052121","150"
"10","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","14","1","王城蘭德索爾 1-14","0","0","0","10","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10052","bgm_M41","-67","2021/03/02 16:00:00","0","90","0","10","10052114","bgm_M41","101241","610052114","10052101","526","0","bgm_M41","101241","1","610052121","150"
"10","0","bgm_M41","101243","2021/03/20 15:59:59","0","0","15","1","王城蘭德索爾 1-15","0","0","0","10","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10052","bgm_M41","-92","2021/03/02 16:00:00","0","90","0","10","10052115","bgm_M41","101241","610052115","10052101","700","0","bgm_M41","101241","1","610052123","150"
"16","0","bgm_M41","102363","2021/03/20 15:59:59","2","0","16","1","王城蘭德索爾 1-1","0","1","3","16","bgm_M41","102362","0","0","0","100190","0","28","bgm_M41","10052","bgm_M41","-73","2021/03/02 16:00:00","0","90","31014","16","10052201","bgm_M41","102361","610052116","10052201","-520","0","bgm_M41","102364","2","610052121","240"
"16","0","bgm_M41","102363","2021/03/20 15:59:59","2","0","17","1","王城蘭德索爾 1-2","0","1","3","16","bgm_M41","102362","0","0","0","100590","0","28","bgm_M41","10052","bgm_M41","60","2021/03/02 16:00:00","0","90","31037","16","10052202","bgm_M41","102361","610052117","10052201","-310","0","bgm_M41","102364","2","610052121","240"
"18","0","bgm_M41","102363","2021/03/20 15:59:59","2","0","18","1","王城蘭德索爾 1-3","0","1","3","18","bgm_M41","102362","0","0","0","100200","0","29","bgm_M41","10052","bgm_M41","-189","2021/03/02 16:00:00","0","90","31014","18","10052203","bgm_M41","102361","610052118","10052201","-129","0","bgm_M41","102364","2","610052121","270"
"18","0","bgm_M41","102363","2021/03/20 15:59:59","2","0","19","1","王城蘭德索爾 1-4","0","1","3","18","bgm_M41","102362","0","0","0","100590","0","29","bgm_M41","10052","bgm_M41","-88","2021/03/02 16:00:00","0","90","31037","18","10052204","bgm_M41","102361","610052119","10052201","98","0","bgm_M41","102364","2","610052121","270"
"20","0","bgm_M41","102363","2021/03/20 15:59:59","2","0","20","1","王城蘭德索爾 1-5","0","1","3","20","bgm_M41","102362","0","0","0","100190","0","30","bgm_M41","10052","bgm_M41","61","2021/03/02 16:00:00","0","90","31014","20","10052205","bgm_M41","102361","610052120","10052201","273","0","bgm_M41","102364","2","610052121","300"
