8aa8f1634f4406b3451ac5d8b445e19e74a1680d3391768850164f253fd2ef77,0e73793b7b82a4d7e3a5fae746978a9dd52c0589bf43914fafc96ea98aaeb78f,cc5107b6d0b2b6bf9e7a6f835643821827b8e88ed0d896f0714c24a3a3150484,401958470766c60afb586fa2960e14b8694bf231a153614e40c9f32f7587a066,9e468983a2df531ecbbe3c35b7d5b01097e77bf94b7ad75e8f523b7903cedbdb,da586b5d5e27cf1f758f6d6538e6bee79a634cc5a0c2bfb5fc3f335271289bd6,96743ce59da7646c77e02642eb382f31238cce06c52d03a611c07887947f636d,ac0b0d82896e0b29c5ee39ee746e8ffb1608f1b6c1168a87dc51c84e7b8f10fb,119d276e649b070fcdf859ba551a1ea3afa56066daf9c7f8fb68e523ab05317b,f0aeef1f06df6458fee8156ac3d706a1152a5d34904801e76ec44dddd9496a92,59f5494e256b8dd3272b0451435945e2f93c19aba5859f2aa6e8b85974f36a2c
"","","93","","3112","0.6","","0","","131120044",""
"0.2","","3","","3112","3","","round_monster_idle","","131120045","1"
"","","93","","3112","0.4","","0","","131120046",""
"","0","2","","3112","1000001","","0","0","131120047","-250"
"","","3","","3112","1000001","","escape","","131120048","1"
"","1","2","","3112","1000001","","-600","0","131120049","-250"
"","","93","","3112","1","","0","","131120050",""
"0.2","1","6","","3112","1000001","","1","0","131120051","1"
"","","93","","3112","0.4","","0","","131120052",""
"","","113","","3112","2","","0","","131120053",""
"0","0","31","","3113","311300","","311300","1","131130001","345.4"
"","","91","","3113","0","","","","131130002",""
"0.2","","3","","3113","1000001","","wait_gradeUp","","131130003","0"
"","","32","","3113","311300","","1","","131130004",""
"","","93","","3113","0.1","","0","","131130005",""
"","","32","","3113","3","","0","","131130006",""
"","","93","","3113","0.8","","0","","131130007",""
"0","1.05","123","","3113","1.05","","1.05","0","131130008","1.05"
"","","122","","3113","5","","5","","131130009","0.5"
"","","93","","3113","1.1","","0","","131130010",""
"0","1.05","123","","3113","1.05","","1.05","0","131130011","1.05"
"","","122","","3113","10","","10","","131130012","0.5"
"","","93","","3113","0.8","","0","","131130013",""
"0.2","","3","","3113","1000001","","glad_dot_light","","131130014","0"
"","","93","","3113","0.1","","0","","131130015",""
"5","0.907","123","","3113","0.907","","0.907","0.4","131130016","0.907"
"","","93","","3113","1","","0","","131130017",""
"0.2","","3","","3113","1000001","","disappoint","","131130018","0"
"","","93","","3113","1","","0","","131130019",""
"","","113","","3113","2","","","","131130020",""
"0","0","31","","3114","311400","","311400","1","131140001","345.4"
"","","91","","3114","0","","","","131140002",""
"0","1.05","123","","3114","1.05","","1.05","7.4","131140003","1.05"
"0.2","","3","","3114","1000001","","wait","","131140004","0"
"","","32","","3114","311400","","1","","131140005",""
"","","93","","3114","0.1","","0","","131140006",""
"","","32","","3114","2","","0","","131140007",""
"","","93","","3114","3.4","","0","","131140008",""
"5","0.95","123","","3114","0.95","","0.95","3.2","131140009","0.95"
"0.1","shock_short_loop","3","","3114","1000001","0","shock_short_in","1","131140010","0"
"","","93","","3114","1.4","","0","","131140011",""
"0.2","","3","","3114","1000001","","disappoint","","131140012","0"
"","","93","","3114","0.7","","0","","131140013",""
"","","113","","3114","2","","","","131140014",""
"0","0","31","","3121","312100","","312100","1","131210001","345.4"
"","","91","","3121","0","","","","131210002",""
"0","1.05","123","","3121","1.05","","1.05","7.4","131210003","1.05"
"0.2","","3","","3121","1000001","","wait","","131210004","0"
"","","35","","3121","2","","1","","131210005",""
"","","23","","3121","se_travel","","se_travel_treasure_big_rock","","131210006","0"
"","","93","","3121","3.7","","0","","131210007",""
"","","32","","3121","312100","","1","","131210008",""
"","","122","","3121","15","","15","","131210009","0.65"
"","","93","","3121","0.5","","0","","131210010",""
"","","122","","3121","20","","20","","131210011","3.2"
"0.2","","3","","3121","1000001","","shock_jump_short","","131210012","0"
"","","91","","3121","0","","0","","131210013",""
"0","","3","","3121","1000001","","escape","","131210014","1"
"","2","2","","3121","1000001","","-880","0","131210015","-240"
"","","93","","3121","0.8","","0","","131210016",""
"","","113","","3121","2","","","","131210017",""
"0.2","","3","","3122","1000001","","idle","","131220001","1"
"0","-65","31","","3122","312200","","11","1","131220002","345"
"0","-65","31","","3122","312201","","12","1","131220003","345"
"","","91","","3122","0","","","","131220004",""
"0","1.05","123","","3122","1.05","0","1.05","6.8","131220005","1.05"
"0.2","","3","","3122","1000001","","wait","","131220006","0"
"","","35","","3122","2","","1","","131220007",""
"","","93","","3122","4","","0","","131220008",""
"0","0.95","123","","3122","0.95","","0.95","0.4","131220009","0.95"
"","","32","","3122","11","","1","","131220010",""
"","","32","","3122","12","","1","","131220011",""
"","","3","","3122","1000001","","arrow_panic","","131220012","0"
"","","93","","3122","2.7","","0","","131220013",""
"","","113","","3122","2","","0","","131220014",""
"0","0","31","","3123","6","","6","1","131230001","345.4"
"0","0","31","","3123","7","","7","1","131230002","345.4"
"0","0","31","","3123","310000","","310000","1","131230003","345.4"
"0","0","31","","3123","312300","","312300","1","131230004","345.4"
"1","0","31","","3123","990001","","990001","1","131230005","345.4"
"1.1","345","5","reward_loop","3123","4","0","14","-180","131230006","14"
"","","91","","3123","0","","","","131230007",""
"0","1.05","123","","3123","1.05","","1.05","7.4","131230008","1.05"
"0.2","","3","","3123","1000001","","wait","","131230009","0"
"","","35","","3123","2","","1","","131230010",""
"","","93","","3123","4.9","","0","","131230011",""
"","","122","","3123","30","","30","","131230012","0.4"
"","","32","","3123","312300","","1","","131230013",""
"","","32","","3123","6","","1","","131230014",""
"","","93","","3123","0.1","","0","","131230015",""
"","","32","","3123","2","","0","","131230016",""
"","","32","","3123","3","","0","","131230017",""
"","","3","","3123","1000001","","dotEyes_noEmotion","","131230018","0"
"","0","21","","3123","vo_travel_round_event","","vo_travel_round_event_3123","","131230019","0"
"","","93","","3123","2.5","","0","","131230020",""
"","","32","","3123","7","","1","","131230021",""
"","","93","","3123","0.1","","0","","131230022",""
"","","32","","3123","6","","0","","131230023",""
"","","93","","3123","0.2","","0","","131230024",""
"0","0.95","123","","3123","0.95","","0.95","0.3","131230025","0.95"
"","","32","","3123","310000","","1","","131230026",""
"","","93","","3123","0.2","","0","","131230027",""
"","","122","","3123","50","","50","","131230028","0.6"
"","","93","","3123","1.6","","0","","131230029",""
"","","113","","3123","2","","","","131230030",""
"0","0","31","","3124","312400","","312400","1","131240001","345.4"
"0","0","31","","3124","8","","8","1","131240002","345.4"
"","","35","","3124","8","","0","","131240003",""
"","","32","","3124","8","","1","","131240004",""
"1","0","31","","3124","990002","","990002","1","131240005","345.4"
"0.5","345.4","5","empty","3124","2","0","3124","-240","131240006","56"
"","","91","","3124","0","","","","131240007",""
"0","1.05","123","","3124","1.05","","1.05","7.4","131240008","1.05"
"0.2","","3","","3124","1000001","","wait","","131240009","0"
"","","35","","3124","2","","1","","131240010",""
"","","93","","3124","5.4","","0","","131240011",""
"","","32","","3124","312400","","1","","131240012",""
"","","93","","3124","0.1","","0","","131240013",""
"","","32","","3124","2","","0","","131240014",""
"0","0.95","123","","3124","0.95","","0.95","0.4","131240015","0.95"
"0.2","","3","","3124","1000001","","glad","","131240016","0"
"0","","3","","3124","3124","","drop","","131240017","0"
"","","93","","3124","0.7","","0","","131240018",""
"0.2","","3","","3124","1000001","","joy_short","","131240019","0"
"","","93","","3124","0.7","","0","","131240020",""
"0","","3","","3124","3124","","shock","","131240021","0"
"","","93","","3124","0.8","","0","","131240022",""
"0.2","","3","","3124","1000001","","shock_jump_mimic","0","131240023","0"
"","","93","","3124","2.4","","0","","131240024",""
"","","113","","3124","2","","","","131240025",""
"0","0","31","","3200","320000","","320000","1","132000001","345.4"
"0","0","31","","3200","110","","110","1","132000002","345.4"
"0","0","31","","3200","111","","111","1","132000003","345.4"
"1","0","31","","3200","990001","","990001","1","132000004","345.4"
"","","91","","3200","0","","","","132000005",""
"0","1.05","123","","3200","1.05","","1.05","7.4","132000006","1.05"
"0.2","","3","","3200","1000001","","wait","","132000007","0"
"","","35","","3200","2","","1","","132000008",""
"","","93","","3200","5.4","","0","","132000009",""
"0.2","","3","","3200","1000001","","glad","","132000010","0"
"","","32","","3200","320000","","1","","132000011",""
"","","93","","3200","1","","0","","132000012",""
"5","0.95","123","","3200","0.95","","0.95","0.8","132000013","0.95"
"","","32","","3200","110","","1","","132000014",""
"","","32","","3200","111","","1","","132000015",""
"","","93","","3200","0.1","","0","","132000016",""
"","","32","","3200","2","","0","","132000017",""
"","","32","","3200","3","","0","","132000018",""
"","","93","","3200","1.1","","0","","132000019",""
"0.2","joy_round3_loop","3","","3200","1000001","0","joy_round3_in","1","132000020","0"
"","","93","","3200","0.5","","0","","132000021",""
"","","32","","3200","998","","1","","132000022",""
"","","93","","3200","5.2","","0","","132000023",""
"","","113","","3200","1","","","","132000024",""
"0","0","31","","3201","320000","","320000","1","132010001","345.4"
"0","0","31","","3201","110","","110","1","132010002","345.4"
"0","0","31","","3201","111","","111","1","132010003","345.4"
"1","0","31","","3201","990002","","990002","1","132010004","345.4"
"","","91","","3201","0","","","","132010005",""
"0","1.05","123","","3201","1.05","","1.05","7.4","132010006","1.05"
"0.2","","3","","3201","1000001","","wait","","132010007","0"
"","","35","","3201","2","","1","","132010008",""
"","","93","","3201","5.4","","0","","132010009",""
"0.2","","3","","3201","1000001","","glad","","132010010","0"
"","","32","","3201","320000","","1","","132010011",""
"","","93","","3201","1","","0","","132010012",""
"5","0.95","123","","3201","0.95","","0.95","0.8","132010013","0.95"
"","","32","","3201","110","","1","","132010014",""
"","","32","","3201","111","","1","","132010015",""
"","","93","","3201","0.1","","0","","132010016",""
"","","32","","3201","2","","0","","132010017",""
"","","32","","3201","3","","0","","132010018",""
"","","93","","3201","1.1","","0","","132010019",""
"0.2","joy_round3_loop","3","","3201","1000001","0","joy_round3_in","1","132010020","0"
"","","93","","3201","0.5","","0","","132010021",""
"","","32","","3201","998","","1","","132010022",""
"","","93","","3201","5.2","","0","","132010023",""
"","","113","","3201","1","","","","132010024",""
"0","0","31","","3202","320000","","320000","1","132020001","345.4"
"0","0","31","","3202","320001","","320001","1","132020002","345.4"
"0","0","31","","3202","110","","110","1","132020003","345.4"
"0","0","31","","3202","111","","111","1","132020004","345.4"
"1","0","31","","3202","990003","","990003","1","132020005","345.4"
"","","91","","3202","0","","","","132020006",""
"0","1.05","123","","3202","1.05","","1.05","7.4","132020007","1.05"
"0.2","","3","","3202","1000001","","wait","","132020008","0"
"","","32","","3202","320001","","1","","132020009",""
"","","93","","3202","0.1","","0","","132020010",""
"","","32","","3202","2","","0","","132020011",""
"","","93","","3202","5.3","","0","","132020012",""
"0.2","","3","","3202","1000001","","glad","","132020013","0"
"","","32","","3202","320000","","1","","132020014",""
"","","93","","3202","1","","0","","132020015",""
"5","0.95","123","","3202","0.95","","0.95","0.8","132020016","0.95"
"","","32","","3202","110","","1","","132020017",""
"","","32","","3202","111","","1","","132020018",""
"","","93","","3202","0.1","","0","","132020019",""
"","","32","","3202","320001","","0","","132020020",""
"","","32","","3202","3","","0","","132020021",""
"","","93","","3202","1.1","","0","","132020022",""
"0.2","joy_round3_loop","3","","3202","1000001","0","joy_round3_in","1","132020023","0"
"","","93","","3202","0.5","","0","","132020024",""
"","","32","","3202","998","","1","","132020025",""
"","","93","","3202","5.2","","0","","132020026",""
"","","113","","3202","1","","","","132020027",""
"0","0","31","","3211","6","","6","1","132110001","345.4"
"0","0","31","","3211","7","","7","1","132110002","345.4"
"0","0","31","","3211","8","","8","1","132110003","345.4"
"0","0","31","","3211","111","","111","1","132110004","345.4"
"0","0","31","","3211","110","","110","1","132110005","345.4"
"0","0","31","","3211","321100","","321100","1","132110006","345.4"
"0","0","31","","3211","321101","","321101","1","132110007","345.4"
"0","0","31","","3211","321102","","321102","1","132110008","345.4"
"1.3","8000","5","appear","3211","3","0","13","0","132110009","55"
"0.89","8000","1","03_run","3211","2","1","100711","-250","132110010","56"
"","","91","","3211","0","","","","132110011",""
"0","1","6","","3211","13","0","1","0","132110012","1"
"","0","2","","3211","13","","95","0","132110013","-250"
"","0","2","","3211","100711","","1100","0","132110014","-250"
"0","1.05","123","","3211","1.05","","1.05","7.4","132110015","1.05"
"0.2","","3","","3211","1000001","","wait","","132110016","0"
"","","35","","3211","2","","1","","132110017",""
"","","93","","3211","4.9","","0","","132110018",""
"0","0.95","123","","3211","0.95","","0.95","0.3","132110019","0.95"
"","","23","","3211","se_travel","","se_travel_treasure_ghost_special_success","","132110020","0"
"","","32","","3211","8","","1","","132110021",""
"","","35","","3211","8","","0","","132110022",""
"","","32","","3211","6","","1","","132110023",""
"","","93","","3211","0.1","","0","","132110024",""
"","","32","","3211","2","","0","","132110025",""
"","","32","","3211","3","","0","","132110026",""
"0.2","","3","","3211","1000001","","dotEyes","","132110027","0"
"","","93","","3211","0.3","","0","","132110028",""
"","","3","","3211","13","","appear","","132110029","0"
"0","1","6","","3211","13","0","1","1","132110030","1"
"","","93","","3211","0.67","","0","","132110031",""
"","","3","","3211","1000001","","shock_jump","","132110032","0"
"","1","2","","3211","1000001","","70","0","132110033","-250"
"","","93","","3211","1.1","","0","","132110034",""
"","","3","","3211","1000001","","escape","","132110035","1"
"","1.2","2","","3211","1000001","","-350","0","132110036","-250"
"","","3","","3211","13","","march_pudding","","132110037","0"
"","","32","","3211","7","","1","","132110038",""
"","","93","","3211","0.1","","0","","132110039",""
"","","32","","3211","6","","0","","132110040",""
"","","93","","3211","0.3","","0","","132110041",""
"","","32","","3211","321100","","1","","132110042",""
"","","93","","3211","0.4","","0","","132110043",""
"","1.1","2","","3211","100711","","630","0","132110044","-250"
"","","93","","3211","0.9","","0","","132110045",""
"","0","21","","3211","vo_travel_round_event","","vo_travel_round_event_3211","","132110046","1"
"","","93","","3211","0.2","","0","","132110047",""
"","","3","","3211","100711","0","03_idle","","132110048","1"
"","","93","","3211","0.3","","0","","132110049",""
"0.2","03_idle","3","","3211","100711","0.2","03_attack","","132110050","0"
"","","32","","3211","321101","","1","","132110051",""
"","","3","","3211","1000001","","run","","132110052","1"
"","","4","","3211","1000001","","0","","132110053",""
"","2","2","","3211","1000001","","70","0","132110054","-250"
"","","93","","3211","0.6","","0","","132110055",""
"","","32","","3211","321102","","1","","132110056",""
"","","32","","3211","110","","1","","132110057",""
"","","32","","3211","111","","1","","132110058",""
"","","93","","3211","0.1","","0","","132110059",""
"","","32","","3211","7","","0","","132110060",""
"","","93","","3211","1.2","","0","","132110061",""
"","","32","","3211","8","","0","","132110062",""
"","","93","","3211","0.1","","0","","132110063",""
"0.2","","3","","3211","100711","","03_joy_short","","132110064","0"
"0.2","joy_round3_loop","3","","3211","1000001","0.2","joy_round3_in","1","132110065","0"
"","","32","","3211","998","","1","","132110066",""
"","","93","","3211","0.7","","0","","132110067",""
"","","3","","3211","13","","pudding_loop","","132110068","1"
"","","93","","3211","4.5","","0","","132110069",""
"","","113","","3211","1","","","","132110070",""
"0.2","","3","","3212","1000001","","idle","","132120001","1"
"0","0","31","","3212","301200","","13","1","132120002","0"
"0","0","31","","3212","101","","14","1","132120003","0"
"0","-150","31","","3212","301204","","16","1","132120004","260"
"0","-120","31","","3212","301204","","19","1","132120005","320"
"0","0","31","","3212","301205","","17","1","132120006","0"
"0","0","31","","3212","6","","18","1","132120007","345.4"
"0","0","31","","3212","301201","","20","1","132120008","345.4"
"0","0","31","","3212","301202","","21","1","132120009","345.4"
"0","0","31","","3212","111","","111","1","132120010","345.4"
"","","35","","3212","111","","0","","132120011",""
"0","0","31","","3212","110","","110","1","132120012","345.4"
"1","9340","5","round_monster_walk","3212","1","0","3","-234","132120013","55"
"","","91","","3212","0","","","","132120014",""
"0","1","6","","3212","3","0","1","0","132120015","1"
"0","0","2","","3212","3","0","345","0","132120016","-234"
"0","1.05","123","","3212","1.05","0","1.05","7.4","132120017","1.05"
"0.2","","3","","3212","1000001","","wait","","132120018","0"
"","","35","","3212","2","","1","","132120019",""
"0","0","31","","3212","301203","","15","1","132120020","0"
"0.89","9340","1","<weapon>_run","3212","2","0","1000003","-250","132120021","57"
"0.89","9340","1","<weapon>_run","3212","2","0","1000004","-290","132120022","58"
"","","93","","3212","4.3","","0","","132120023",""
"0","0.95","123","","3212","0.95","","0.95","0.4","132120024","0.95"
"","","32","","3212","21","","1","","132120025",""
"","","35","","3212","21","","0","","132120026",""
"","","23","","3212","se_travel","","se_travel_treasure_success_monster_helper_2","","132120027",""
"","","32","","3212","18","","1","","132120028",""
"","","93","","3212","0.1","","0","","132120029",""
"","","32","","3212","2","","0","","132120030",""
"0.3","1","6","","3212","3","0","1","1","132120031","1"
"","","32","","3212","13","","1","","132120032",""
"","","3","","3212","3","","round_monster_appear","","132120033","0"
"","","3","","3212","1000001","","back","","132120034","0"
"","","93","","3212","0.67","","0","","132120035",""
"0.1","","3","","3212","3","","round_monster_walk","","132120036","0"
"","1.4","2","","3212","3","","220","0","132120037","-234"
"","","32","","3212","20","","1","","132120038",""
"","","93","","3212","0.1","","0","","132120039",""
"","","32","","3212","18","","0","","132120040",""
"","","93","","3212","0.5","","0","","132120041",""
"","","4","","3212","1000003","","1","","132120042",""
"","0","2","","3212","1000003","","1545","0","132120043","-240"
"","","4","","3212","1000004","","1","","132120044",""
"","0","2","","3212","1000004","","1635","0","132120045","-280"
"","","93","","3212","0.5","","0","","132120046",""
"0.3","","3","","3212","3","","round_monster_attack","","132120047","0"
"","","93","","3212","0.5","","0","","132120048",""
"","","32","","3212","17","","1","","132120049",""
"0.1","","3","","3212","1000001","","back_loop","","132120050","0"
"","","93","","3212","0.5","","0","","132120051",""
"","0","2","","3212","1000003","","920","0","132120052","-240"
"","0.16","2","","3212","1000003","","620","0","132120053","-240"
"0.2","","3","","3212","1000003","","<weapon>_run","","132120054","0"
"","","93","","3212","0.16","","0","","132120055",""
"0.2","","3","","3212","1000003","","<weapon>_attack_skipQuest","","132120056","0"
"","","93","","3212","0.1","","0","","132120057",""
"","0","2","","3212","3","","280","0","132120058","-234"
"","","4","","3212","3","","1","","132120059",""
"0","","3","","3212","3","","round_monster_die","","132120060","0"
"","","32","","3212","16","","1","","132120061",""
"","","93","","3212","0.15","","0","","132120062",""
"","0","2","","3212","1000004","","910","0","132120063","-280"
"","0.16","2","","3212","1000004","","710","0","132120064","-280"
"0.2","","3","","3212","1000004","","<weapon>_run","","132120065","0"
"","","93","","3212","0.16","","0","","132120066",""
"0.2","","3","","3212","1000004","","<weapon>_attack_skipQuest","","132120067","0"
"","","93","","3212","0.1","","0","","132120068",""
"","","93","","3212","0.1","","0","","132120069",""
"0","","3","","3212","3","","round_monster_die","","132120070","0"
"","","32","","3212","19","","1","","132120071",""
"","","93","","3212","0.4","","0","","132120072",""
"","0","2","","3212","1000001","","20","0","132120073","-240"
"0","","3","","3212","1000001","","back_origin","","132120074","0"
"0.2","","3","","3212","1000001","","surprise","","132120075","0"
"0.2","","3","","3212","1000003","","<weapon>_idle","","132120076","1"
"","","93","","3212","0.2","","0","","132120077",""
"","","32","","3212","110","","1","","132120078",""
"","","32","","3212","111","","1","","132120079",""
"","","93","","3212","0.2","","0","","132120080",""
"0.2","","3","","3212","1000004","","<weapon>_idle","","132120081","1"
"","","93","","3212","0.46","","0","","132120082",""
"0.6","1","6","","3212","3","","1","0","132120083","1"
"","","32","","3212","18","","1","","132120084",""
"","","93","","3212","0.02","","0","","132120085",""
"","","32","","3212","20","","0","","132120086",""
"","","32","","3212","21","","0","","132120087",""
"0.2","joy_round3_loop","3","","3212","1000001","","joy_round3_in","1","132120088","0"
"","","93","","3212","0.1","","0","","132120089",""
"0","","3","","3212","1000003","","<weapon>_joy_short","","132120090","0"
"","","93","","3212","0.1","","0","","132120091",""
"0","","3","","3212","1000004","","<weapon>_joy_short","","132120092","0"
"","","93","","3212","0.9","","0","","132120093",""
"","","32","","3212","998","","1","","132120094",""
"","","93","","3212","3.8","","0","","132120095",""
"","","113","","3212","1","","0","","132120096",""
"0","0","31","","3213","321300","","321300","1","132130001","345.4"
"0","0","31","","3213","111","","111","1","132130002","345.4"
"","","35","","3213","111","","0","","132130003",""
"0","0","31","","3213","110","","110","1","132130004","345.4"
"","","91","","3213","0","","","","132130005",""
"0.2","","3","","3213","1000001","","wait_gradeUp","","132130006","0"
"","","32","","3213","321300","","1","","132130007",""
"","","93","","3213","0.1","","0","","132130008",""
"","","32","","3213","2","","0","","132130009",""
"","","93","","3213","0.8","","0","","132130010",""
"0","1.05","123","","3213","1.05","","1.05","0","132130011","1.05"
"","","122","","3213","5","","5","","132130012","0.5"
"","","93","","3213","1.1","","0","","132130013",""
"0","1.05","123","","3213","1.05","","1.05","0","132130014","1.05"
"","","122","","3213","10","","10","","132130015","0.5"
"","","93","","3213","0.8","","0","","132130016",""
"0.2","","3","","3213","1000001","","glad_dot_light","","132130017","0"
"","","93","","3213","0.1","","0","","132130018",""
"5","0.907","123","","3213","0.907","","0.907","0.4","132130019","0.907"
"","","93","","3213","1.5","","0","","132130020",""
"","","122","","3213","20","","20","","132130021","0.7"
"","","93","","3213","1.4","","0","","132130022",""
"","","32","","3213","110","","1","","132130023",""
"","","32","","3213","111","","1","","132130024",""
"","","93","","3213","1.2","","0","","132130025",""
"0.2","joy_round3_loop","3","","3213","1000001","0","joy_round3_in","1","132130026","0"
"","","93","","3213","0.3","","0","","132130027",""
"","","32","","3213","998","","1","","132130028",""
"","","93","","3213","3.8","","0","","132130029",""
"","","113","","3213","1","","","","132130030",""
"0","0","31","","3214","321400","","321400","1","132140001","345.4"
"0.89","1088","1","05_idle","3214","2","1","103111","-240","132140002","57"
"0","0","31","","3214","110","","110","1","132140003","345.4"
"0","0","31","","3214","111","","111","1","132140004","345.4"
"","","91","","3214","0","","","","132140005",""
"0","1.05","123","","3214","1.05","","1.05","7.4","132140006","1.05"
"0.2","","3","","3214","1000001","","wait","","132140007","0"
"","","32","","3214","321400","","1","","132140008",""
"","","93","","3214","0.1","","0","","132140009",""
"","","32","","3214","2","","0","","132140010",""
"","","93","","3214","3.4","","0","","132140011",""
"5","0.95","123","","3214","0.95","","0.95","3.2","132140012","0.95"
"0.2","","3","","3214","1000001","","shock_jump_aura","","132140013","0"
"","","93","","3214","0.1","","0","","132140014",""
"","0.6","2","","3214","1000001","","70","2","132140015","-240"
"","","93","","3214","0.5","","0","","132140016",""
"0","","3","","3214","103111","","05_run_gamestart","","132140017","1"
"","0.5","2","","3214","103111","","586","0","132140018","-240"
"","","93","","3214","0.5","","0","","132140019",""
"0.2","","3","","3214","103111","","05_idle","","132140020","1"
"","","93","","3214","0.5","","0","","132140021",""
"0.2","05_idle","3","","3214","103111","0","shinobu_exorcise","1","132140022","0"
"","0","21","","3214","vo_travel_round_event","","vo_travel_round_event_3214","","132140023","0"
"","","93","","3214","1","","0","","132140024",""
"","","32","","3214","110","","1","","132140025",""
"","","32","","3214","111","","1","","132140026",""
"","","93","","3214","0.1","","0","","132140027",""
"","","32","","3214","3","","0","","132140028",""
"","","93","","3214","1.1","","0","","132140029",""
"0.2","joy_round3_loop","3","","3214","1000001","0","joy_round3_in","1","132140030","0"
"0.2","","3","","3214","103111","","05_joy_short","","132140031","0"
"","","93","","3214","0.5","","0","","132140032",""
"","","32","","3214","998","","1","","132140033",""
"","","93","","3214","3.8","","0","","132140034",""
"","","113","","3214","1","","","","132140035",""
"1","0","31","","3215","321500","","321500","1","132150001","345.4"
"1","0","31","","3215","321501","","321501","1","132150002","345.4"
"0","0","31","","3215","120","","120","1","132150003","345.4"
"0","0","31","","3215","121","","121","1","132150004","345.4"
"1","0","31","","3215","990001","","990001","1","132150005","345.4"
"","","91","","3215","0","","","","132150006",""
"0","1.05","123","","3215","1.05","","1.05","7.4","132150007","1.05"
"0.2","","3","","3215","1000001","","wait_wakuwaku","","132150008","0"
"","","35","","3215","2","","1","","132150009",""
"","","93","","3215","5.2","","0","","132150010",""
"5","0.95","123","","3215","0.95","","0.95","0.8","132150011","0.95"
"","","32","","3215","120","","1","","132150012",""
"","","32","","3215","121","","1","","132150013",""
"","","93","","3215","0.1","","0","","132150014",""
"","","32","","3215","321501","","0","","132150015",""
"","","32","","3215","2","","0","","132150016",""
"","","32","","3215","3","","0","","132150017",""
"","","32","","3215","998","","1","","132150018",""
"","","93","","3215","0.4","","0","","132150019",""
"0.2","","3","","3215","1000001","","dance","","132150020","1"
"","","93","","3215","4.8","","0","","132150021",""
"","","113","","3215","1","","","","132150022",""
"0","0","31","","3216","6","","6","1","132160001","345.4"
"0","0","31","","3216","8","","8","1","132160002","345.4"
"0","0","31","","3216","110","","110","1","132160003","345.4"
"0","0","31","","3216","111","","111","1","132160004","345.4"
"0","-80","31","","3216","301600","","301600","1","132160005","345.4"
"1","0","31","","3216","990002","","990002","1","132160006","345.4"
"","","91","","3216","0","","","","132160007",""
"0","1.05","123","","3216","1.05","","1.05","7.4","132160008","1.05"
"0.2","","3","","3216","1000001","","wait","","132160009","0"
"","","35","","3216","2","","1","","132160010",""
"","","93","","3216","5.4","","0","","132160011",""
"0","0.95","123","","3216","0.95","","0.95","0.4","132160012","0.95"
"","","32","","3216","8","","1","","132160013",""
"","","35","","3216","8","","0","","132160014",""
"","","32","","3216","301600","","1","","132160015",""
"","","32","","3216","6","","1","","132160016",""
"","","32","","3216","111","","1","","132160017",""
"","","35","","3216","111","","0","","132160018",""
"","","93","","3216","0.1","","0","","132160019",""
"","","32","","3216","2","","0","","132160020",""
"","","32","","3216","3","","0","","132160021",""
"0.1","","3","","3216","1000001","","glad","","132160022","0"
"","","93","","3216","0.1","","0","","132160023",""
"","","35","","3216","8","","1","","132160024",""
"","","32","","3216","110","","1","","132160025",""
"","","23","","3216","se_travel","","se_travel_treasure_special_success_butterfly","","132160026","0"
"","","93","","3216","1.5","","0","","132160027",""
"","","32","","3216","998","","1","","132160028",""
"0.2","joy_round3_loop","3","","3216","1000001","","joy_round3_in","1","132160029","0"
"","","93","","3216","5.2","","0","","132160030",""
"","","113","","3216","1","","","","132160031",""
"0","0","31","","3217","310000","","310000","1","132170001","345.4"
"0","0","31","","3217","310001","","310001","1","132170002","0"
"0","0","31","","3217","301700","","301700","1","132170003","345.4"
"0","-115","31","","3217","301701","","301701","1","132170004","740"
"0","0","31","","3217","301702","","301702","1","132170005","345.4"
"0","0","31","","3217","120","","120","1","132170006","345.4"
"0","0","31","","3217","321700","","321700","1","132170007","345.4"
"0.44","610","5","empty","3217","5","0","15","-235","132170008","100"
"0.44","610","5","empty","3217","5","0","16","-235","132170009","55"
"","","91","","3217","0","","","","132170010",""
"0","1.05","123","","3217","1.05","","1.05","7.4","132170011","1.05"
"0.2","","3","","3217","1000001","","wait","","132170012","0"
"","","35","","3217","2","","1","","132170013",""
"","","93","","3217","5.4","","0","","132170014",""
"0","0.95","123","","3217","0.95","","0.95","0.3","132170015","0.95"
"","","32","","3217","310000","","1","","132170016",""
"","","32","","3217","310001","","1","","132170017",""
"","","93","","3217","0.2","","0","","132170018",""
"","","122","","3217","50","","50","","132170019","0.6"
"0.2","","3","","3217","1000001","","shock","","132170020","0"
"","","93","","3217","1.6","","0","","132170021",""
"","","32","","3217","301700","","1","","132170022",""
"","","93","","3217","1.2","","0","","132170023",""
"","","23","","3217","se_travel","","se_travel_treasure_croce_ui","","132170024","0"
"","","3","","3217","15","","punch","","132170025","0"
"","","3","","3217","16","","punch_B","","132170026","0"
"","","93","","3217","0.2","","0","","132170027",""
"11","1.05","123","","3217","1.05","","1.05","0.1","132170028","1.05"
"","","93","","3217","0.1","","0","","132170029",""
"0","0.95","123","","3217","0.95","","0.95","0.3","132170030","0.95"
"","","93","","3217","1","","0","","132170031",""
"","","23","","3217","se_travel","","se_travel_treasure_croce_door","","132170032","0"
"","","93","","3217","0.4","","0","","132170033",""
"","","32","","3217","301701","","1","","132170034",""
