16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31224","31224","0","11","封印有日和（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5174132","日和（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31225","31225","0","11","封印有怜（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8301142","怜（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31226","31226","0","11","封印有優衣（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","7201142","優衣（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31227","31227","0","11","封印有鏡華（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1174132","鏡華（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31228","31228","0","11","封印有禊（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6124132","禊（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31229","31229","0","11","封印有美美（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6161132","美美（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31230","31230","0","11","封印有愛梅斯的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","63112","愛梅斯的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31231","31231","0","11","封印有真步（探險家）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6054142","真步（探險家）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31232","31232","0","11","封印有綾音（探險家）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","70132","綾音（探險家）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31233","31233","0","11","封印有涅婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4300112","涅婭的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31235","31235","0","11","封印有鈴（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8194132","鈴（萬聖節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31236","31236","0","11","封印有智（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","3464132","智（萬聖節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31237","31237","0","11","封印有七七香（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4040132","七七香（萬聖節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31238","31238","0","11","封印有克莉絲提娜（狂野）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1281232","克莉絲提娜（狂野）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31239","31239","0","11","封印有茉莉（狂野）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6032132","茉莉（狂野）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31240","31240","0","11","封印有茜里（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","10132","茜里（聖誕節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31241","31241","0","11","封印有依里（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","7481132","依里（聖誕節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31242","31242","0","11","封印有純（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2172132","純（聖誕節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31245","31245","0","11","封印有帆稀（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5460122","帆稀（新年）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31246","31246","0","11","封印有美里（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6120232","美里（新年）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31247","31247","0","11","封印有深月（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6132132","深月（新年）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31248","31248","0","11","封印有望（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4424142","望（解放者）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31249","31249","0","11","封印有嘉夜（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1070132","嘉夜（解放者）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31250","31250","0","11","封印有矛依未（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6201132","矛依未（解放者）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31251","31251","0","11","封印有珠希（咖啡廳）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","3060142","珠希（咖啡廳）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31252","31252","0","11","封印有莫妮卡（咖啡廳）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6441132","莫妮卡（咖啡廳）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31253","31253","0","11","封印有可可蘿（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1432162","可可蘿（遊俠）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31254","31254","0","11","封印有栞（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2104132","栞（遊俠）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31255","31255","0","11","封印有吉塔（術士）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2101122","吉塔（術士）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31256","31256","0","11","封印有碧卡拉的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5110132","碧卡拉的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31257","31257","0","11","封印有花凜（鍊金術師）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1081122","花凜（鍊金術師）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31258","31258","0","11","封印有莉莉（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8181112","莉莉（墮落）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31260","31260","0","11","封印有可璃亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1281112","可璃亞（墮落）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31261","31261","0","11","封印有普蕾西亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5283212","普蕾西亞（墮落）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31262","31262","0","11","封印有伊莉亞（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","171142","伊莉亞（祭服）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31263","31263","0","11","封印有雪（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","7211144","雪（祭服）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31264","31264","0","11","封印有克蘿茜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1284142","克蘿茜的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31265","31265","0","11","封印有萊拉耶爾的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8001112","萊拉耶爾的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31266","31266","0","11","封印有似似花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4343232","似似花（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31267","31267","0","11","封印有秋乃（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","11132","秋乃（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31268","31268","0","11","封印有優花梨（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","7210142","優花梨（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31269","31269","0","11","封印有蘭法（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8092122","蘭法（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31270","31270","0","11","封印有空花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1202142","空花（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31271","31271","0","11","封印有忍（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2144142","忍（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31272","31272","0","11","封印有凱留（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1170152","凱留（插班生）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31273","31273","0","11","封印有鈴奈（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2222142","鈴奈（插班生）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31275","31275","0","11","封印有咲戀（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2083142","咲戀（薩拉薩利亞）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31276","31276","0","11","封印有流夏（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8210142","流夏（薩拉薩利亞）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31277","31277","0","11","封印有琳德的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8194312","琳德的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31278","31278","0","11","封印有烏爾姆的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","282112","烏爾姆的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31279","31279","0","11","封印有貪吃佩可（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5314152","貪吃佩可（聖誕節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31280","31280","0","11","封印有克蕾琪塔（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1283322","克蕾琪塔（聖誕節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31283","31283","0","11","封印有祈梨（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","144142","祈梨（新年）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31284","31284","0","11","封印有初音（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5032132","初音（新年）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31285","31285","0","11","封印有霞（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1022142","霞（新年）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31287","31287","0","11","封印有日和（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5174142","日和（星素）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31288","31288","0","11","封印有怜（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8301152","怜（星素）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31289","31289","0","11","封印有優衣（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","7201152","優衣（星素）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31290","31290","0","11","封印有厄莉絲的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","381212","厄莉絲的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31293","31293","0","11","封印有優妮（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","7241132","優妮（冬日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31294","31294","0","11","封印有克蘿依（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1284132","克蘿依（冬日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31295","31295","0","11","封印有琪愛兒（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","3103132","琪愛兒（冬日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31296","31296","0","11","封印有安涅默涅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","43112","安涅默涅的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31297","31297","0","11","封印有涅妃‧涅羅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4352112","涅妃‧涅羅的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31298","31298","0","11","封印有真琴（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6014232","真琴（指揮官）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31299","31299","0","11","封印有惠理子（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","381142","惠理子（指揮官）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31300","31300","0","11","封印有倭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","7060012","倭的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31301","31301","0","11","封印有若菜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9010012","若菜的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31302","31302","0","11","封印有布武機的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5252002","布武機的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31307","31307","0","11","封印有鏡華（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1174142","鏡華（春日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31308","31308","0","11","封印有鈴莓（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2222242","鈴莓（春日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31309","31309","0","11","封印有庫露露的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1282212","庫露露的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31310","31310","0","11","封印有真步（夢想樂園）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6054152","真步（夢想樂園）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31311","31311","0","11","封印有涅婭（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4300122","涅婭（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31312","31312","0","11","封印有美空（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6124310","美空（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31316","31316","0","11","封印有莉莉（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8181122","莉莉（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31317","31317","0","11","封印有愛梅斯（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","63122","愛梅斯（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31318","31318","0","11","封印有帆稀（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5460132","帆稀（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31319","31319","0","11","封印有愛蜜莉雅（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","361122","愛蜜莉雅（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31320","31320","0","11","封印有艾姬多娜（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","311112","艾姬多娜（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31321","31321","0","11","封印有雷姆（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8362122","雷姆（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31322","31322","0","11","封印有望（鍊金術師）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4424152","望（鍊金術師）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31323","31323","0","11","封印有露易絲瑪莉的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8201112","露易絲瑪莉的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31324","31324","0","11","封印有彩羽的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","184112","彩羽的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31325","31325","0","11","封印有苑的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2444112","苑的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31328","31328","0","11","封印有萊拉耶爾（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8001122","萊拉耶爾（聖誕節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31329","31329","0","11","封印有伊緒（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","104142","伊緒（聖誕節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31330","31330","0","11","封印有格蕾斯的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1283212","格蕾斯的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31331","31331","0","11","封印有薇歐莉特的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","200112","薇歐莉特的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31332","31332","0","11","封印有莫妮卡（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6441142","莫妮卡（新年）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31335","31335","0","11","封印有咲戀（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2083152","咲戀（新年）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31336","31336","0","11","封印有梅杜莎的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6334002","梅杜莎的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31337","31337","0","11","封印有拉比林斯達（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8051132","拉比林斯達（始源）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31338","31338","0","11","封印有似似花（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4343242","似似花（始源）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31339","31339","0","11","封印有克莉絲提娜（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1281242","克莉絲提娜（始源）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31340","31340","0","11","封印有菲歐的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5201112","菲歐的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31343","31343","0","11","封印有蘭法（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8092132","蘭法（祭服）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31344","31344","0","11","封印有千歌（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","3110142","千歌（祭服）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31345","31345","0","11","封印有克蘿茜（航空）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1284222","克蘿茜（航空）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31346","31346","0","11","封印有碧（駕駛員）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4152","碧（駕駛員）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31347","31347","0","11","封印有鳳凰的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5402112","鳳凰的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31348","31348","0","11","封印有紡希（吉歐‧格黑納）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","3262142","紡希（吉歐‧格黑納）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31349","31349","0","11","封印有華音的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1044112","華音的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31350","31350","0","11","封印有厄莉絲（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","381222","厄莉絲（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31351","31351","0","11","封印有雪菲（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2103232","雪菲（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31352","31352","0","11","封印有普蕾西亞（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5283222","普蕾西亞（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31353","31353","0","11","封印有可璃亞（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1281122","可璃亞（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31354","31354","0","11","封印有安涅默涅（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","43122","安涅默涅（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31355","31355","0","11","封印有埃拉的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1111","埃拉的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31356","31356","0","11","封印有志那都的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2140112","志那都的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31357","31357","0","11","封印有日和（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5174152","日和（薩拉薩利亞）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31358","31358","0","11","封印有雪野的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","7211212","雪野的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31359","31359","0","11","封印有剎鬼的的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2032112","剎鬼的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31360","31360","0","11","封印有阿剌克涅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","80112","阿剌克涅的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31361","31361","0","11","封印有櫻的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2012112","櫻的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31371","31371","0","11","封印有妮諾（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4144142","妮諾（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31374","31374","0","11","封印有霞（修女）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1022152","霞（修女）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/02/11 16:00:00","0","31801","31801","0","11","封印有日和（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5174212","日和（公主）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/11/02 16:00:00","0","31802","31802","0","11","封印有優衣（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","7201212","優衣（公主）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/11/01 16:00:00","0","31803","31803","0","11","封印有怜（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8301212","怜（公主）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/06/22 16:00:00","0","31804","31804","0","11","封印有貪吃佩可（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5314212","貪吃佩可（公主）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/09/01 16:00:00","0","31805","31805","0","11","封印有可可蘿（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1432212","可可蘿（公主）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31806","31806","0","11","封印有凱留（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1170212","凱留（公主）的記憶碎片"
