dc4e3c150452568bbca78cb012b39ff4d2b1c4db7758dae0d7d4a642cadd82f2,b9f1e8bd125422ebb040ab48b008a26d5edc61d56a71a1189586e65308267916,efd87de192a987896f3055a2aa2bccb6706aa38bc07f9d55d9e7bb8b4bfcf7bf,864da61fd96b279a1872cac75ffd7fcbdd86b2440a6bedd4eb1070afbaba7726,7c63e6594d9c73c04599237420823e1c6f7c96849707394691ef883374c4582e,5b37714ab660b6badc6c0423d55d555ce4701847205a322e868666d4ab40720e,8d6f713ae4dc7caa372e917bb72b218659185793a94917b8aaedbc1fc8de6e72,3292aee7f2c48fcd7672f7f75265469954d75d609786e79388e014ec7a5b3129,b74fce9fe0d6c79403cabefb3aed8c1c01ad4a948af9a5fce9354a27bf7bc657,bfe00d3445bd3dd72d47d7ff77339f8083e7b74795e5ff7d1c829d10627c7717,e95367bd395309f6de15ea2260271dac65994637d9ba783591c821ed54c281db,9db2697949d0775fc1f0a2c1e6c55b0bbeb4046b559f62938d3f134ac867ef19,ebb2794497b05c1daacc60e95dadb74455d3b9179b4f878b1a43587eb445462b,3a2ecdcc700ccd09e9f10756da97bf4cf654e6bc92eedd52f04b3ac1d1a05aef
"2022/06/29 15:59:59","0","0","1","6008","61086001","10086101","挑戰 1 次Boss吧（前後篇的全難易度共通）","61086001","9012","10086","2022/06/13 16:00:00","0","601"
"2022/06/29 15:59:59","0","0","10","6004","61086002","10086102","完成10次活動冒險（前後篇共通）","61086002","9004","10086","2022/06/13 16:00:00","0","601"
"2022/07/19 15:59:59","0","0","1","6008","61088001","10088101","挑戰 1 次仇鼠‧怒髮衝冠的啾二吧（全難易度皆可） ","61088001","9012","10088","2022/07/01 16:00:00","0","601"
"2022/07/19 15:59:59","0","0","10","6004","61088002","10088102","完成10次活動冒險","61088002","9004","10088","2022/07/01 16:00:00","0","601"
"2022/07/28 15:59:59","0","0","1","6008","61089001","10089101","挑戰 1 次魔物的公主吧（全難易度共通） ","61089001","9012","10089","2022/07/19 16:00:00","0","601"
"2022/07/28 15:59:59","0","0","10","6004","61089002","10089102","完成10次活動冒險","61089002","9004","10089","2022/07/19 16:00:00","0","601"
"2022/08/19 15:59:59","0","0","1","6008","61090001","10090101","挑戰 1 次貪婪暴君‧賭場王吧（全難易度皆可） ","61090001","9012","10090","2022/08/01 16:00:00","0","601"
"2022/08/19 15:59:59","0","0","10","6004","61090002","10090102","完成10次活動冒險","61090002","9004","10090","2022/08/01 16:00:00","0","601"
"2022/08/28 15:59:59","0","0","1","6008","61091001","10091101","挑戰 1 次無名的藝術吧（全難易度共通）","61091001","9012","10091","2022/08/19 16:00:00","0","601"
"2022/08/28 15:59:59","0","0","10","6004","61091002","10091102","完成10次活動冒險","61091002","9004","10091","2022/08/19 16:00:00","0","601"
"2022/09/19 15:59:59","0","0","1","6008","61092001","10092101","挑戰 1 次受解放的寶藏守護者吧（全難易度皆可） ","61092001","9012","10092","2022/09/01 16:00:00","0","601"
"2022/09/19 15:59:59","0","0","10","6004","61092002","10092102","完成10次活動冒險","61092002","9004","10092","2022/09/01 16:00:00","0","601"
"2022/09/28 15:59:59","0","0","1","6008","61093001","10093101","挑戰 1 次爆裂‧時間儀吧（全難易度共通） ","61093001","9012","10093","2022/09/19 16:00:00","0","601"
"2022/09/28 15:59:59","0","0","10","6004","61093002","10093102","完成10次活動冒險","61093002","9004","10093","2022/09/19 16:00:00","0","601"
"2022/10/20 15:59:59","0","0","1","6008","61094001","10094101","挑戰 1 次阿斯特賴亞牛肝菌吧（全難易度皆可） ","61094001","9012","10094","2022/10/02 16:00:00","0","601"
"2022/10/20 15:59:59","0","0","10","6004","61094002","10094102","完成10次活動冒險","61094002","9004","10094","2022/10/02 16:00:00","0","601"
"2022/10/28 15:59:59","0","0","1","6008","61095001","10095101","挑戰 1 次究極機械玩具王吧（全難易度共通） ","61095001","9012","10095","2022/10/19 16:00:00","0","601"
"2022/10/28 15:59:59","0","0","10","6004","61095002","10095102","完成10次活動冒險","61095002","9004","10095","2022/10/19 16:00:00","0","601"
"2022/11/19 15:59:59","0","0","1","6008","61096001","10096101","挑戰 1 次海將海馬指揮官吧（全難易度皆可） ","61096001","9012","10096","2022/11/01 16:00:00","0","601"
"2022/11/19 15:59:59","0","0","10","6004","61096002","10096102","完成10次活動冒險","61096002","9004","10096","2022/11/01 16:00:00","0","601"
"2022/11/27 15:59:59","0","0","1","6008","61097001","10097101","挑戰 1 次作業吧（全難易度皆可） ","61097001","9012","10097","2022/11/18 16:00:00","0","601"
"2022/11/27 15:59:59","0","0","10","6004","61097002","10097102","完成10次活動冒險","61097002","9004","10097","2022/11/18 16:00:00","0","601"
"2022/12/19 15:59:59","0","0","1","6008","61098001","10098101","挑戰 1 次月光之門吧（全難易度皆可） ","61098001","9012","10098","2022/12/01 16:00:00","0","601"
"2022/12/19 15:59:59","0","0","10","6004","61098002","10098102","完成10次活動冒險","61098002","9004","10098","2022/12/01 16:00:00","0","601"
"2022/12/28 15:59:59","0","0","1","6008","61099001","10099101","挑戰 1 次女王歌唱水母吧（全難易度共通） ","61099001","9012","10099","2022/12/19 16:00:00","0","601"
"2022/12/28 15:59:59","0","0","10","6004","61099002","10099102","完成10次活動冒險","61099002","9004","10099","2022/12/19 16:00:00","0","601"
"2023/01/20 15:59:59","0","0","1","6008","61100001","10100101","挑戰 1 次哀執的植物羊吧（全難易度皆可） ","61100001","9012","10100","2023/01/02 16:00:00","0","601"
"2023/01/20 15:59:59","0","0","10","6004","61100002","10100102","完成10次活動冒險","61100002","9004","10100","2023/01/02 16:00:00","0","601"
"2023/01/28 15:59:59","0","0","1","6008","61101001","10101101","挑戰 1 次基古魯博士吧（全難易度共通） ","61101001","9012","10101","2023/01/19 16:00:00","0","601"
"2023/01/28 15:59:59","0","0","10","6004","61101002","10101102","完成10次活動冒險","61101002","9004","10101","2023/01/19 16:00:00","0","601"
"2023/02/19 15:59:59","0","0","1","6008","61102001","10102101","挑戰 1 次瘋狂直播主‧輝美吧（全難易度皆可） ","61102001","9012","10102","2023/02/01 16:00:00","0","601"
"2023/02/19 15:59:59","0","0","10","6004","61102002","10102102","完成10次活動冒險","61102002","9004","10102","2023/02/01 16:00:00","0","601"
"2023/02/26 15:59:59","0","0","1","6008","61103001","10103101","挑戰 1 次哀暴小棉花糖吧（全難易度共通） ","61103001","9012","10103","2023/02/17 16:00:00","0","601"
"2023/02/26 15:59:59","0","0","10","6004","61103002","10103102","完成10次活動冒險","61103002","9004","10103","2023/02/17 16:00:00","0","601"
"2023/03/19 15:59:59","0","0","1","6008","61104001","10104101","挑戰1次黑曜魔像（全難度共通）","61104001","9012","10104","2023/03/01 16:00:00","0","601"
"2023/03/19 15:59:59","0","0","10","6004","61104002","10104102","完成10次活動冒險","61104002","9004","10104","2023/03/01 16:00:00","0","601"
"2023/03/28 15:59:59","0","0","1","6008","61105001","10105101","挑戰 1 次反逆獸‧三重吧（全難易度共通） ","61105001","9012","10105","2023/03/19 16:00:00","0","601"
"2023/03/28 15:59:59","0","0","10","6004","61105002","10105102","完成10次活動冒險","61105002","9004","10105","2023/03/19 16:00:00","0","601"
"2023/04/19 15:59:59","0","0","1","6008","61106001","10106101","挑戰 1 次不幸福的多倫多獸吧（全難易度皆可） ","61106001","9012","10106","2023/04/01 16:00:00","0","601"
"2023/04/19 15:59:59","0","0","10","6004","61106002","10106102","完成10次活動冒險","61106002","9004","10106","2023/04/01 16:00:00","0","601"
"2023/04/26 15:59:59","0","0","1","6008","61107001","10107101","挑戰 1 次孤伶伶的聖誕夜妖精吧（全難易度皆可） ","61107001","9012","10107","2023/04/17 16:00:00","0","601"
"2023/04/26 15:59:59","0","0","10","6004","61107002","10107102","完成10次活動冒險","61107002","9004","10107","2023/04/17 16:00:00","0","601"
"2023/05/19 15:59:59","0","0","1","6008","61108001","10108101","挑戰1次汙穢的湯之神‧陽卵吧（全難易度皆可） ","61108001","9012","10108","2023/05/01 16:00:00","0","601"
"2023/05/19 15:59:59","0","0","10","6004","61108002","10108102","完成10次活動冒險","61108002","9004","10108","2023/05/01 16:00:00","0","601"
"2023/05/28 15:59:59","0","0","1","6008","61109001","10109101","挑戰 1 次邪牛神哞猛吧（全難易度皆可） ","61109001","9012","10109","2023/05/19 16:00:00","0","601"
"2023/05/28 15:59:59","0","0","10","6004","61109002","10109102","完成10次活動冒險","61109002","9004","10109","2023/05/19 16:00:00","0","601"
"2023/06/29 15:59:59","0","0","1","6008","61110001","10110101","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","61110001","9012","10110","2023/06/01 16:00:00","0","601"
"2023/06/29 15:59:59","0","0","10","6004","61110002","10110102","【前篇】完成 10 次活動冒險吧（前後篇皆可）","61110002","9021","10110","2023/06/01 16:00:00","0","601"
"2023/06/29 15:59:59","0","0","1","6008","61111001","10111101","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","61111001","9012","10110","2023/06/08 16:00:00","0","601"
"2023/06/29 15:59:59","0","0","10","6004","61111002","10111102","【後篇】完成 10 次活動冒險吧（前後篇皆可）","61111002","9004","10110","2023/06/08 16:00:00","0","601"
"2023/06/30 15:59:59","0","0","1","6008","61112001","10112101","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","61112001","9012","10112","2023/06/16 16:00:00","0","601"
"2023/06/30 15:59:59","0","0","10","6004","61112002","10112102","【前篇】完成 10 次活動冒險吧（前後篇皆可）","61112002","9004","10112","2023/06/16 16:00:00","0","601"
"2023/06/30 15:59:59","0","0","1","6008","61113001","10113101","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","61113001","9012","10112","2023/06/21 16:00:00","0","601"
"2023/06/30 15:59:59","0","0","10","6004","61113002","10113102","【後篇】完成 10 次活動冒險吧（前後篇皆可）","61113002","9021","10112","2023/06/21 16:00:00","0","601"
"2023/07/20 15:59:59","0","0","1","6008","61114001","10114101","挑戰1次祈福託災的招財貓吧（全難易度皆可） ","61114001","9012","10114","2023/07/02 16:00:00","0","601"
"2023/07/20 15:59:59","0","0","10","6004","61114002","10114102","完成10次活動冒險","61114002","9004","10114","2023/07/02 16:00:00","0","601"
"2023/07/28 15:59:59","0","0","1","6008","61115001","10115101","挑戰 1 次仇鼠‧怒髮衝冠的啾二吧（全難易度皆可） ","61115001","9012","10115","2023/07/19 16:00:00","0","601"
"2023/07/28 15:59:59","0","0","10","6004","61115002","10115102","完成10次活動冒險","61115002","9004","10115","2023/07/19 16:00:00","0","601"
"2023/08/19 15:59:59","0","0","1","6008","61116001","10116101","挑戰1次大王猩猩吧（全難易度皆可） ","61116001","9012","10116","2023/08/01 16:00:00","0","601"
"2023/08/19 15:59:59","0","0","10","6004","61116002","10116102","完成10次活動冒險","61116002","9004","10116","2023/08/01 16:00:00","0","601"
"2023/08/28 15:59:59","0","0","1","6008","61117001","10117101","挑戰 1 次貪婪暴君‧賭場王吧（全難易度皆可） ","61117001","9012","10117","2023/08/18 16:00:00","0","601"
"2023/08/28 15:59:59","0","0","10","6004","61117002","10117102","完成10次活動冒險","61117002","9004","10117","2023/08/18 16:00:00","0","601"
"2023/09/18 15:59:59","0","0","1","6008","61118001","10118101","挑戰1次智慧的鍊金術師‧莫夫吧（全難易度皆可） ","61118001","9012","10118","2023/09/01 16:00:00","0","601"
"2023/09/18 15:59:59","0","0","10","6004","61118002","10118102","完成10次活動冒險","61118002","9004","10118","2023/09/01 16:00:00","0","601"
"2023/09/28 15:59:59","0","0","1","6008","61119001","10119101","挑戰 1 次受解放的寶藏守護者吧（全難易度皆可） ","61119001","9012","10119","2023/09/18 16:00:00","0","601"
"2023/09/28 15:59:59","0","0","10","6004","61119002","10119102","完成10次活動冒險","61119002","9004","10119","2023/09/18 16:00:00","0","601"
"2023/10/19 15:59:59","0","0","1","6008","61120001","10120101","挑戰1次變貌的從者‧布拉德吧（全難易度皆可） ","61120001","9012","10120","2023/10/01 16:00:00","0","601"
"2023/10/19 15:59:59","0","0","10","6004","61120002","10120102","完成10次活動冒險","61120002","9004","10120","2023/10/01 16:00:00","0","601"
"2023/10/28 15:59:59","0","0","1","6008","61121001","10121101","挑戰 1 次阿斯特賴亞牛肝菌吧（全難易度皆可） ","61121001","9012","10121","2023/10/18 16:00:00","0","601"
"2023/10/28 15:59:59","0","0","10","6004","61121002","10121102","完成10次活動冒險","61121002","9004","10121","2023/10/18 16:00:00","0","601"
"2023/11/19 15:59:59","0","0","1","6008","61122001","10122101","挑戰1次復活的白色島鯨吧（全難易度皆可） ","61122001","9012","10122","2023/11/01 16:00:00","0","601"
"2023/11/19 15:59:59","0","0","10","6004","61122002","10122102","完成10次活動冒險","61122002","9004","10122","2023/11/01 16:00:00","0","601"
"2023/11/27 15:59:59","0","0","1","6008","61123001","10123101","挑戰 1 次海將海馬指揮官吧（全難易度皆可） ","61123001","9012","10123","2023/11/17 16:00:00","0","601"
"2023/11/27 15:59:59","0","0","10","6004","61123002","10123102","完成10次活動冒險","61123002","9004","10123","2023/11/17 16:00:00","0","601"
"2023/12/19 15:59:59","0","0","1","6008","61124001","10124101","挑戰1次怨恨亡靈吧（全難易度皆可） ","61124001","9012","10124","2023/12/01 16:00:00","0","601"
"2023/12/19 15:59:59","0","0","10","6004","61124002","10124102","完成10次活動冒險","61124002","9004","10124","2023/12/01 16:00:00","0","601"
"2023/12/28 15:59:59","0","0","1","6008","61125001","10125101","挑戰 1 次月光之門吧（全難易度皆可） ","61125001","9012","10125","2023/12/18 16:00:00","0","601"
"2023/12/28 15:59:59","0","0","10","6004","61125002","10125102","完成10次活動冒險","61125002","9004","10125","2023/12/18 16:00:00","0","601"
"2024/01/19 15:59:59","0","0","1","6008","61126001","10126101","挑戰1次被解放的暴魔‧阿爾杰什吧（全難易度皆可） ","61126001","9012","10126","2024/01/01 16:00:00","0","601"
"2024/01/19 15:59:59","0","0","10","6004","61126002","10126102","完成10次活動冒險","61126002","9004","10126","2024/01/01 16:00:00","0","601"
"2024/01/27 15:59:59","0","0","1","6008","61127001","10127101","挑戰 1 次哀執的植物羊吧（全難易度皆可） ","61127001","9012","10127","2024/01/17 16:00:00","0","601"
"2024/01/27 15:59:59","0","0","10","6004","61127002","10127102","完成10次活動冒險","61127002","9004","10127","2024/01/17 16:00:00","0","601"
"2024/02/19 15:59:59","0","0","1","6008","61128001","10128101","挑戰1次哈立德吧（全難易度皆可） ","61128001","9012","10128","2024/02/01 16:00:00","0","601"
"2024/02/19 15:59:59","0","0","10","6004","61128002","10128102","完成10次活動冒險","61128002","9004","10128","2024/02/01 16:00:00","0","601"
"2024/02/26 15:59:59","0","0","1","6008","61129001","10129101","挑戰 1 次瘋狂直播主‧輝美吧（全難易度皆可） ","61129001","9012","10129","2024/02/16 16:00:00","0","601"
"2024/02/26 15:59:59","0","0","10","6004","61129002","10129102","完成10次活動冒險","61129002","9004","10129","2024/02/16 16:00:00","0","601"
"2024/03/19 15:59:59","0","0","1","6008","61130001","10130101","挑戰1次美空吧（全難易度皆可） ","61130001","9012","10130","2024/03/01 16:00:00","0","601"
"2024/03/19 15:59:59","0","0","10","6004","61130002","10130102","完成10次活動冒險","61130002","9004","10130","2024/03/01 16:00:00","0","601"
"2024/03/27 15:59:59","0","0","1","6008","61131001","10131101","挑戰1次黑曜魔像（全難度共通）","61131001","9012","10131","2024/03/18 16:00:00","0","601"
"2024/03/27 15:59:59","0","0","10","6004","61131002","10131102","完成10次活動冒險","61131002","9004","10131","2024/03/18 16:00:00","0","601"
"2024/04/19 15:59:59","0","0","1","6008","61132001","10132101","挑戰1次巴西利斯克‧阿洛斯吧（EX、EX＋除外）","61132001","9012","10132","2024/04/01 16:00:00","0","601"
"2024/04/19 15:59:59","0","0","10","6004","61132002","10132102","完成10次活動冒險","61132002","9004","10132","2024/04/01 16:00:00","0","601"
"2024/04/26 15:59:59","0","0","1","6008","61133001","10133101","挑戰 1 次不幸福的多倫多獸吧（全難易度皆可） ","61133001","9012","10133","2024/04/16 16:00:00","0","601"
"2024/04/26 15:59:59","0","0","10","6004","61133002","10133102","完成10次活動冒險","61133002","9004","10133","2024/04/16 16:00:00","0","601"
"2024/05/19 15:59:59","0","0","1","6008","61134001","10134101","挑戰1次夢中隕石吧（全難易度皆可） ","61134001","9012","10134","2024/05/01 16:00:00","0","601"
"2024/05/19 15:59:59","0","0","10","6004","61134002","10134102","完成10次活動冒險","61134002","9004","10134","2024/05/01 16:00:00","0","601"
"2024/05/27 15:59:59","0","0","1","6008","61135001","10135101","挑戰1次汙穢的湯之神‧陽卵吧（全難易度皆可） ","61135001","9012","10135","2024/05/17 16:00:00","0","601"
"2024/05/27 15:59:59","0","0","10","6004","61135002","10135102","完成10次活動冒險","61135002","9004","10135","2024/05/17 16:00:00","0","601"
"2024/06/29 15:59:59","0","0","1","6008","61136001","10136101","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","61136001","9012","10136","2024/06/01 16:00:00","0","601"
"2024/06/29 15:59:59","0","0","10","6004","61136002","10136102","【前篇】完成 10 次活動冒險吧（前後篇皆可）","61136002","9021","10136","2024/06/01 16:00:00","0","601"
"2024/06/29 15:59:59","0","0","1","6008","61137001","10137101","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","61137001","9012","10136","2024/06/08 16:00:00","0","601"
"2024/06/29 15:59:59","0","0","10","6004","61137002","10137102","【後篇】完成 10 次活動冒險吧（前後篇皆可）","61137002","9004","10136","2024/06/08 16:00:00","0","601"
"2024/06/27 15:59:59","0","0","1","6008","61138001","10138101","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","61138001","9012","10138","2024/06/10 16:00:00","0","601"
"2024/06/27 15:59:59","0","0","10","6004","61138002","10138102","【前篇】完成 10 次活動冒險吧（前後篇皆可）","61138002","9021","10138","2024/06/10 16:00:00","0","601"
"2024/06/27 15:59:59","0","0","1","6008","61139001","10139101","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","61139001","9012","10138","2024/06/10 16:00:00","0","601"
"2024/06/27 15:59:59","0","0","10","6004","61139002","10139102","【後篇】完成 10 次活動冒險吧（前後篇皆可）","61139002","9004","10138","2024/06/10 16:00:00","0","601"
"2024/07/17 15:59:59","0","0","1","6008","61140001","10140101","挑戰1次地獄的聖女富美惠吧（EX、EX＋除外）","61140001","9012","10140","2024/07/01 16:00:00","0","601"
"2024/07/17 15:59:59","0","0","10","6004","61140002","10140102","完成10次活動冒險","61140002","9004","10140","2024/07/01 16:00:00","0","601"
"2024/07/28 15:59:59","0","0","1","6008","61141001","10141101","挑戰1次祈福託災的招財貓吧（全難易度皆可） ","61141001","9012","10141","2024/07/18 16:00:00","0","601"
"2024/07/28 15:59:59","0","0","10","6004","61141002","10141102","完成10次活動冒險","61141002","9004","10141","2024/07/18 16:00:00","0","601"
"2024/08/17 15:59:59","0","0","1","6008","61142001","10142101","挑戰1次剛雷獸‧雷葛宏吧（EX、EX＋除外）","61142001","9012","10142","2024/08/01 16:00:00","0","601"
"2024/08/17 15:59:59","0","0","10","6004","61142002","10142102","完成10次活動冒險","61142002","9004","10142","2024/08/01 16:00:00","0","601"
"2024/08/28 15:59:59","0","0","1","6008","61143001","10143101","挑戰1次大王猩猩吧（全難易度皆可） ","61143001","9012","10143","2024/08/18 16:00:00","0","601"
"2024/08/28 15:59:59","0","0","10","6004","61143002","10143102","完成10次活動冒險","61143002","9004","10143","2024/08/18 16:00:00","0","601"
"2024/09/19 15:59:59","0","0","1","6008","61144001","10144101","挑戰1次魔物植物‧莫培爾培吧（EX、EX＋除外）","61144001","9012","10144","2024/09/01 16:00:00","0","601"
"2024/09/19 15:59:59","0","0","10","6004","61144002","10144102","完成10次活動冒險","61144002","9004","10144","2024/09/01 16:00:00","0","601"
"2024/09/28 15:59:59","0","0","1","6008","61145001","10145101","挑戰1次智慧的鍊金術師‧莫夫吧（全難易度皆可） ","61145001","9012","10145","2024/09/18 16:00:00","0","601"
"2024/09/28 15:59:59","0","0","10","6004","61145002","10145102","完成10次活動冒險","61145002","9004","10145","2024/09/18 16:00:00","0","601"
"2024/10/19 15:59:59","0","0","1","6008","61146001","10146101","挑戰1次捲土重來‧吉諾吧（EX、EX＋除外）","61146001","9012","10146","2024/10/01 16:00:00","0","601"
"2024/10/19 15:59:59","0","0","10","6004","61146002","10146102","完成10次活動冒險","61146002","9004","10146","2024/10/01 16:00:00","0","601"
"2024/10/28 15:59:59","0","0","1","6008","61147001","10147101","挑戰1次變貌的從者‧布拉德吧（全難易度皆可） ","61147001","9012","10147","2024/10/18 16:00:00","0","601"
"2024/10/28 15:59:59","0","0","10","6004","61147002","10147102","完成10次活動冒險","61147002","9004","10147","2024/10/18 16:00:00","0","601"
"2024/11/19 15:59:59","0","0","1","6008","61148001","10148101","挑戰1次盛夏的發狂史萊姆吧（EX、EX＋除外）","61148001","9012","10148","2024/11/01 16:00:00","0","601"
"2024/11/19 15:59:59","0","0","10","6004","61148002","10148102","完成10次活動冒險","61148002","9004","10148","2024/11/01 16:00:00","0","601"
"2024/11/28 15:59:59","0","0","1","6008","61149001","10149101","挑戰1次復活的白色島鯨吧（全難易度皆可） ","61149001","9012","10149","2024/11/18 16:00:00","0","601"
"2024/11/28 15:59:59","0","0","10","6004","61149002","10149102","完成10次活動冒險","61149002","9004","10149","2024/11/18 16:00:00","0","601"
"2024/12/19 15:59:59","0","0","1","6008","61150001","10150101","挑戰1次混沌生成系統吧（EX、EX＋除外）","61150001","9012","10150","2024/12/01 16:00:00","0","601"
"2024/12/19 15:59:59","0","0","10","6004","61150002","10150102","完成10次活動冒險","61150002","9004","10150","2024/12/01 16:00:00","0","601"
"2024/12/28 15:59:59","0","0","1","6008","61151001","10151101","挑戰1次怨恨亡靈吧（全難易度皆可） ","61151001","9012","10151","2024/12/18 16:00:00","0","601"
"2024/12/28 15:59:59","0","0","10","6004","61151002","10151102","完成10次活動冒險","61151002","9004","10151","2024/12/18 16:00:00","0","601"
"2025/01/26 15:59:59","0","0","1","6008","61152001","10152101","挑戰1次吞食記憶‧白島鯨吧（EX、EX＋除外）","61152001","9012","10152","2025/01/01 16:00:00","0","601"
"2025/01/26 15:59:59","0","0","10","6004","61152002","10152102","完成10次活動冒險","61152002","9004","10152","2025/01/01 16:00:00","0","601"
"2025/01/26 15:59:59","0","0","1","6008","61153001","10153101","挑戰1次貝特魯吉烏斯吧（EX除外） ","61153001","9012","10153","2025/01/16 16:00:00","0","601"
"2025/01/26 15:59:59","0","0","10","6004","61153002","10153102","完成10次活動冒險","61153002","9004","10153","2025/01/16 16:00:00","0","601"
"2025/02/19 15:59:59","0","0","1","6008","61154001","10154101","挑戰1次惡毒巨蛇吧（EX、EX＋除外）","61154001","9012","10154","2025/02/01 16:00:00","0","601"
"2025/02/19 15:59:59","0","0","10","6004","61154002","10154102","完成10次活動冒險","61154002","9004","10154","2025/02/01 16:00:00","0","601"
"2025/02/27 15:59:59","0","0","1","6008","61155001","10155101","挑戰1次被解放的暴魔‧阿爾杰什吧（EX除外） ","61155001","9012","10155","2025/02/18 16:00:00","0","601"
"2025/02/27 15:59:59","0","0","10","6004","61155002","10155102","完成10次活動冒險","61155002","9004","10155","2025/02/18 16:00:00","0","601"
"2025/03/19 15:59:59","0","0","1","6008","61156001","10156101","挑戰1次超級 衝刺喬吧（EX、EX＋除外）","61156001","9012","10156","2025/03/01 16:00:00","0","601"
"2025/03/19 15:59:59","0","0","10","6004","61156002","10156102","完成10次活動冒險","61156002","9004","10156","2025/03/01 16:00:00","0","601"
"2025/03/27 15:59:59","0","0","1","6008","61157001","10157101","挑戰1次哈立德吧（EX除外） ","61157001","9012","10157","2025/03/18 16:00:00","0","601"
"2025/03/27 15:59:59","0","0","10","6004","61157002","10157102","完成10次活動冒險","61157002","9004","10157","2025/03/18 16:00:00","0","601"
"2025/04/19 15:59:59","0","0","1","6008","61158001","10158101","挑戰1次年幼鬼魂‧吐舌鬼吧（EX、EX＋除外）","61158001","9012","10158","2025/04/01 16:00:00","0","601"
"2025/04/19 15:59:59","0","0","10","6004","61158002","10158102","完成10次活動冒險","61158002","9004","10158","2025/04/01 16:00:00","0","601"
"2025/04/27 15:59:59","0","0","1","6008","61159001","10159101","挑戰1次美空吧（EX除外） ","61159001","9012","10159","2025/04/18 16:00:00","0","601"
"2025/04/27 15:59:59","0","0","10","6004","61159002","10159102","完成10次活動冒險","61159002","9004","10159","2025/04/18 16:00:00","0","601"
"2025/05/19 15:59:59","0","0","1","6008","61160001","10160101","挑戰1次咒縛的大蛇‧梅杜希亞娜吧（EX、EX＋除外）","61160001","9012","10160","2025/05/01 16:00:00","0","601"
"2025/05/19 15:59:59","0","0","10","6004","61160002","10160102","完成10次活動冒險","61160002","9004","10160","2025/05/01 16:00:00","0","601"
"2025/05/27 15:59:59","0","0","1","6008","61161001","10161101","挑戰1次巴西利斯克‧阿洛斯吧（EX除外） ","61161001","9012","10161","2025/05/18 16:00:00","0","601"
"2025/05/27 15:59:59","0","0","10","6004","61161002","10161102","完成10次活動冒險","61161002","9004","10161","2025/05/18 16:00:00","0","601"
"2025/06/27 15:59:59","0","0","1","6008","61163001","10163101","挑戰1次夢中隕石吧（EX除外） ","61163001","9012","10163","2025/06/18 16:00:00","0","601"
"2025/06/27 15:59:59","0","0","10","6004","61163002","10163102","完成10次活動冒險","61163002","9004","10163","2025/06/18 16:00:00","0","601"
"2025/07/27 15:59:59","0","0","1","6008","61164001","10164101","【前篇】挑戰1次Boss吧（前後篇的EX除外）","61164001","9012","10164","2025/07/12 16:00:00","0","601"
"2025/07/27 15:59:59","0","0","10","6004","61164002","10164102","【前篇】完成 10 次活動冒險吧（前後篇皆可）","61164002","9021","10164","2025/07/12 16:00:00","0","601"
"2025/07/27 15:59:59","0","0","1","6008","61165001","10165101","【後篇】挑戰1次Boss吧（前後篇的EX除外）","61165001","9012","10164","2025/07/17 16:00:00","0","601"
"2025/07/27 15:59:59","0","0","10","6004","61165002","10165102","【後篇】完成 10 次活動冒險吧（前後篇皆可）","61165002","9004","10164","2025/07/17 16:00:00","0","601"
"2025/08/27 15:59:59","0","0","1","6008","61166001","10166101","挑戰1次地獄的聖女富美惠吧（EX除外）","61166001","9012","10166","2025/08/18 16:00:00","0","601"
"2025/08/27 15:59:59","0","0","10","6004","61166002","10166102","完成10次活動冒險","61166002","9004","10166","2025/08/18 16:00:00","0","601"
"2025/09/27 15:59:59","0","0","1","6008","61167001","10167101","挑戰1次剛雷獸‧雷葛宏吧（EX除外）","61167001","9012","10167","2025/09/18 16:00:00","0","601"
"2025/09/27 15:59:59","0","0","10","6004","61167002","10167102","完成10次活動冒險","61167002","9004","10167","2025/09/18 16:00:00","0","601"
"2025/10/27 15:59:59","0","0","1","6008","61168001","10168101","挑戰1次魔物植物‧莫培爾培吧（EX除外）","61168001","9012","10168","2025/10/18 16:00:00","0","601"
"2025/10/27 15:59:59","0","0","10","6004","61168002","10168102","完成10次活動冒險","61168002","9004","10168","2025/10/18 16:00:00","0","601"
"2025/11/27 15:59:59","0","0","1","6008","61169001","10169101","挑戰1次捲土重來‧吉諾吧（EX除外）","61169001","9012","10169","2025/11/18 16:00:00","0","601"
"2025/11/27 15:59:59","0","0","10","6004","61169002","10169102","完成10次活動冒險","61169002","9004","10169","2025/11/18 16:00:00","0","601"
"2025/12/27 15:59:59","0","0","1","6008","61170001","10170101","挑戰1次盛夏的發狂史萊姆吧（EX除外）","61170001","9012","10170","2025/12/18 16:00:00","0","601"
"2025/12/27 15:59:59","0","0","10","6004","61170002","10170102","完成10次活動冒險","61170002","9004","10170","2025/12/18 16:00:00","0","601"
"2026/01/27 15:59:59","0","0","1","6008","61171001","10171101","挑戰1次混沌生成系統吧（EX除外）","61171001","9012","10171","2026/01/18 16:00:00","0","601"
