d1c1fc151d07ae73c425e3d0a06f05fffbcb5e06eec4423e2a2941175b995e41,b21fa7159b9b39d5d1e691e63915f26371874082d60c145939e55344416b73d0,912d99880b1da7a5906613e1775c458b2bdbc316762dcb4895eb90b779273c2d,62244faaebac8dabe07951d853439dda13bc65c98a4409f1b86a7025a40416f5,57d94b54372b19b4f8a8d4ace52c5a1c6f783f8cd18c79017e04788bcb3255df,92f6492b098b2c1e6e79374ec5683b0606796d3d9cfce200ab3fbf40eaa0e748,3059bd984c5c3b0982c3983558fb7d3286756ea1a7f9a21f25070d92b230857f,483edade33fc999331a13cb9a6545ce3fc8d0b7abf46ab17ee3d04fa2997984c,bc0f35e05dad234b68c1c9dd7d08c6d638bf129947f76c950f7ae2577ceceeb1,8bc11e25781f9d5dcab410dc9c9b85ae82b84fa2e3ec9a47c47296e27e0c4894,97e35ef20ab2c95d66e982ae05d0ba2e284f316208e13c4cafc1ae231a2ad8bf,a30f96082c6ff08eb537381e9b5abb062e87f3dce3e8fb17eee9ee611f64007f,b28a24116d2da7d20fe042cb539cf9c72a851dfbfef1e8ea576f8986ec77a85b,5e0b016f7b67948db982d5344b31db7753fdffc2293711a028c6a2e3ec0ba369,c2c088925f1b2c2ed4a49a4554b12ca73e3f9c61288ab355289f77da85f778d5,1c59b317bc98dea6b7f648545ef2ac2bb6373f993c0584709c40e98550b7b363,f513b4e04b548f56fe4a9f9c0dbff0384ea35cb7a345a91e67332a1bf9bf6cd9,b07d38e5d0c2252860b4f223574f377487d82b971786f74d8c2a720f6bbc6ff1,e55d5956dbf243e6f3f44f7a54040a3613e433f0f9ec057064becb2fd941cc76
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","116401","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","116501","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","116501","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","116601","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","116601","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","116701","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","116701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","116801","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","116801","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","116901","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","116901","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117001","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117001","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117101","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117101","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117201","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117201","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","117301","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","117301","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117401","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117401","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117501","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117501","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","117601","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","117601","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117701","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117801","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117801","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117901","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","117901","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","118001","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","118001","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","118101","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","118101","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","118201","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","118201","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","118501","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","118501","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","119001","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","119001","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","119101","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","119101","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","119201","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","119201","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","119301","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","119301","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","119901","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","119901","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","120001","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","120001","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","120701","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","120701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","120801","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","120801","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","120901","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","120901","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","121001","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","121001","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","121101","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","121101","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","121201","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","121201","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","121301","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","121301","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","121401","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","121401","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","121501","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","121501","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","121601","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","121601","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","121901","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","121901","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122001","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122001","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122101","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122101","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122201","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122201","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","122301","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","122301","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122401","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122401","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122501","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122501","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","122601","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","122601","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180101","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180101","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","180201","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","180201","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180301","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180301","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","122701","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","122701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122801","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122801","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122901","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","122901","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","123001","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","123001","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","123101","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","123101","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123201","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123201","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123301","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123301","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123501","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123501","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123601","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123601","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","123701","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","123701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123801","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123801","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123901","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","123901","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","124001","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","124001","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","124101","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","124101","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","124201","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","124201","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","124501","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","124501","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","124601","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","124601","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","124701","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","124701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","124801","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","124801","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","124901","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","124901","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125001","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125001","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125101","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125101","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125201","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125201","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125301","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125301","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125401","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125401","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","125501","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","125501","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125601","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125601","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","125701","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","125701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125801","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","125801","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","126001","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","126001","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126101","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126101","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126201","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126201","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126301","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126301","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","126401","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","126401","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126501","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126501","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126601","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126601","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","126701","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","126701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","126801","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","126801","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126901","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","126901","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","127001","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","127001","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","127101","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","127101","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","127201","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","127201","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","127301","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","127301","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","127501","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","127501","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","127601","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","127601","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","127901","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","127901","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","128001","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","128001","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","128301","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","128301","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","128401","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","128401","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","128501","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","128501","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","128701","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","128701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","128801","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","128801","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","128901","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","128901","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","129001","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","129001","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129301","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129301","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129401","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129401","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129601","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129601","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129701","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129801","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129801","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129901","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","129901","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","130701","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","130701","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","130801","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","130801","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","130901","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","130901","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","131001","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","131001","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","131101","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","131101","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","131201","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","131201","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","131601","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","131601","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","131701","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","131701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180401","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180401","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180501","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180501","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","180601","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","180601","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180701","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180701","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180801","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180801","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180901","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","180901","10"
"32","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","181001","10"
"33","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","181001","10"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","181101","10"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","181101","10"
