bd058e48abb2f39df1a941cb6163bc43f4b2c178110b877946008c6895db6595,83109a667b4caee45e1e29005e1f0ba8f2a3689f5107bc4c196489616943496c,b77ab8c961d4a6a451a886ea8b5d13bdebf3e3af956248d5b253e0099836488b,cc0f8967f8f8abd6cfc87f020453cbb5d77f82c30d2cc9cc87e005d453d56e56,aadc0072f8a9ad7b6c84c5759335f081f00172ad285d7e770cabac997ebd3dc5,dcb9b0c69344e1f42f9dcc16099bb12e0070c36cae2ca8bc4d4dcf56ec335bf6,d515648c62837c52fdc64f2bc9512725068a95fc84c42b9b6823566f330db31a,d846481d6d3979526d9ddab148787bd24f5f00fcbc249dcfa3cefc0dd93c74a5,0fb0d18ab97eaa1f2a5e64e1c7f19e1579454ee614c45b5a29938c8f7f2e9fc2,a6dd250319919f17d05d1a5ea402152ab442e8b62b5e106bd8bdd02524b26ea4,2d4b6ecf8f163faaf31fbeae84645d7612e7430865a9ae37919687c1a6c9ffe2,541c1e14e08c3424d0d181024781767a2dc3f3119bc9ebe2d723041cd5a5ded0,83624025a65aa7436545233306f6360b5cf895713def8e70936c667c6ecea5ec,7cb47a302100fd89f00588ecfac7865a8668f165c85c96bc5845f0652d31506d,6eb10f376a47278aec3bc1be288a39d96929b3342b7ff05ee3a3c97595c6193a,e8ed1dc15fbb8ba979e54ebe0558aab20e2d3e71e36beecb6a8ad3dfa8e2a3a0,218d93eda27a6b25e170ad95ded82ea69ab502b2b29b0d58e0374d03688bc023,d7bf54193da59c7d5e0b8df84b0a28622538b66efa239538b04697468264f135,ddc05d051b4099014b161c3a36e1965a6a3dadcdc3d6bfd8be4093596e23e11e,eb71e58de6eeb69a65e04283a852310c3e3989c16d0558f72994505a756c398e,102331ed0037d9c3b331b4e1abf70c761532857194f30c63ef0c65a02ef84a93,562206e0b725a9894a5de9bcc1408be21aded7ebd006d7a1d1cbf3f8e5db9360,d086e48d50bafec4db418883e6deac9020a58c188679cd246a92942903dc7fa7,885043286df6dd9c69c20e09524585aab614ad86be6bc828dad260d3ebb77d0d,859d19fafae35e215f935cb422e36539762ed01aa3223d2bc08c2cb73bc8db18,5725bb9dc523df71ea0585f5d9efc6398d70f0922ded6006e7562df2d5e04122,49e6244c4fbc7b2f2c7894b3f227e9dff64acc77ac13f845f9e8312bcb05252a,7fa02be2c2d6d78517af49c9411e13c8c64e63f16908ba9d30d9848a8fdadffe,68d32b05035449d8420d895bbe78cb65bded59c008cdf4b68edd83b335843277,0f2173416d69c2b8be5eb98c929f1ece3fc29aff56db68309c6843f7d0cacd06,2b007aa1c35ad132c80f551bbd4c4cb77147f17b5ff1efa86e7ee8cc483cd00a,2606beb3b8ebb2cc18229f66b6d26497354f2a848924e310df707c115b289332,007fbaf850d5da0f2a8a860d262dda1598ae24e5c2b6d8b27ac0c396f590517d,9ca266fb0ed80735e7fc866683858b4940fa4f4548fc234066feb20a35d4fb62,5cad1061c93eeed50248b4492debbd14b466db04f138d0e078d0e5fc0eea622b,f03384d7139a8b878114a2e0dd52686ad03d8fd739cbe685b080edc50e76485d,97d4f22e24b515e7c4b8fe797d0570023d5d0b30f0ab5f7e562b8070f5439fdb,9a11ed94831c81802cdc954b3e12c4835dafd09351036462edf4de2b71b31417,d0a4c284b9ade1e60909d17cd8da1420d1a5ce2d531f09ed8a5d83d25b787dd0,5423c783ac938b369d8dbe6f8d3816c284d7a387d287346582eb50a8bd3b87c1,a71ff6dca2d2a959d2341e6ae9900de089627e3ecf0c7e04338e3efb401ffe30
"620280009","0","0","4","0","2","0","0","600110122","61001010","0","0","0","0","321","620010009","1","36","0","12001","10011002","0","0","12001","1","0","0","0","0","0","0","600000367","2","60021","0","620210109","101011","0","100","0","1"
"620280010","0","0","4","0","2","0","0","600110132","61001010","0","0","0","0","326","620010010","1","36","0","13001","10011002","0","0","13001","1","0","0","0","0","0","0","600000368","2","60021","0","620210110","101011","0","100","0","1"
"620280011","0","0","4","0","2","0","0","600110142","61001010","0","0","0","0","336","620010011","1","36","0","14001","10011002","0","0","14001","1","0","0","0","0","0","0","600000369","2","60021","0","620210111","101011","0","100","0","1"
"620280012","0","0","4","0","2","0","0","600110152","61001010","0","0","0","0","341","620010012","1","36","0","15001","10011002","0","0","15001","1","0","0","0","0","0","0","600000370","2","60021","0","620210112","101011","0","100","0","1"
"620280013","0","0","4","0","2","0","0","600110162","61001010","0","0","0","0","351","620010013","1","36","0","16001","10011002","0","0","16001","1","0","0","0","0","0","0","600000371","2","60021","0","620210113","101011","0","100","0","1"
"620280014","0","0","4","0","2","0","0","600110172","61001010","0","0","0","0","356","620010014","1","36","0","17001","10011002","0","0","17001","1","0","0","0","0","0","0","600000372","2","60021","0","620210114","101011","0","100","0","1"
"620280015","0","0","4","0","2","0","0","600110182","61001010","0","0","0","0","366","620010015","1","36","0","18001","10011003","0","0","18001","1","0","0","0","0","0","0","600000373","2","60021","0","620210115","101011","0","100","0","1"
"620280016","0","0","4","0","2","0","0","600110192","61001010","0","0","0","0","371","620010016","1","36","0","19001","10011003","0","0","19001","1","0","0","0","0","0","0","600000374","2","60021","0","620210116","101011","0","100","0","1"
"620280017","0","0","4","0","2","0","0","600110202","61001010","0","0","0","0","375","620010017","1","36","0","20001","10011003","0","0","20001","1","0","0","0","0","0","0","600000375","2","60021","0","620210117","101011","0","100","0","1"
"620280018","0","0","4","0","2","0","0","600110212","61001010","0","0","0","0","381","620010018","1","36","0","21001","10011003","0","0","21001","1","0","0","0","0","0","0","600000376","2","60021","0","620210118","101011","0","100","0","1"
"620280019","0","0","4","0","2","0","0","600110222","61001010","0","0","0","0","386","620010019","1","36","0","22001","10011003","0","0","22001","1","0","0","0","0","0","0","600000377","2","60021","0","620210119","101011","0","100","0","1"
"620280020","0","0","4","0","2","0","0","600110232","61001010","0","0","0","0","390","620010020","1","36","0","23001","10011003","0","0","23001","1","0","0","0","0","0","0","600000378","2","60021","0","620210120","101011","0","100","0","1"
"620280021","0","0","4","0","2","0","0","600110242","61001010","0","0","0","0","396","620010021","1","36","0","24001","10011003","0","0","24001","1","0","0","0","0","0","0","600000379","2","60021","0","620210121","101011","0","100","0","1"
"620280022","0","0","4","0","2","0","0","600110252","61001010","0","0","0","0","401","620010022","1","36","0","25001","10011003","0","0","25001","1","0","0","0","0","0","0","600000380","2","60021","0","620210122","101011","0","100","0","1"
"620280023","0","0","4","0","2","0","0","600110262","61001010","0","0","0","0","405","620010023","1","36","0","26001","10011003","0","0","26001","1","0","0","0","0","0","0","600000381","2","60021","0","620210123","101011","0","100","0","1"
"620280024","0","0","4","0","2","0","0","600110272","61001010","0","0","0","0","411","620010024","1","36","0","27001","10011004","0","0","27001","1","0","0","0","0","0","0","600000382","2","60021","0","620210124","101011","0","100","0","1"
"620280025","0","0","4","0","2","0","0","600110282","61001010","0","0","0","0","417","620010025","1","36","0","28001","10011004","0","0","28001","1","0","0","0","0","0","0","600000383","2","60021","0","620210125","101011","0","100","0","1"
"620280026","0","0","4","0","2","0","0","600110292","61001010","0","0","0","0","422","620010026","1","36","0","29001","10011004","0","0","29001","1","0","0","0","0","0","0","600000384","2","60021","0","620210126","101011","0","100","0","1"
"620280027","0","0","4","0","2","0","0","600110302","61001010","0","0","0","0","427","620010027","1","36","0","30001","10011004","0","0","30001","1","0","0","0","0","0","0","600000385","2","60021","0","620210127","101011","0","100","0","1"
"620280028","0","0","4","0","2","0","0","600110312","61001010","0","0","0","0","433","620010028","1","36","0","31001","10011004","0","0","31001","1","0","0","0","0","0","0","600000386","2","60021","0","620210128","101011","0","100","0","1"
"620280029","0","0","4","0","2","0","0","600110322","61001010","0","0","0","0","442","620010029","1","36","0","32001","10011004","0","0","32001","1","0","0","0","0","0","0","600000387","2","60021","0","620210129","101011","0","100","0","1"
"620280030","0","0","4","0","2","0","0","600110332","61001010","0","0","0","0","455","620010030","1","36","0","33001","10011004","0","0","33001","1","0","0","0","0","0","0","600000388","2","60021","0","620210130","101011","0","100","0","1"
"620280031","0","0","4","0","2","0","0","600110342","61001010","0","0","0","0","460","620010031","1","36","0","34001","10011004","0","0","34001","1","0","0","0","0","0","0","600000389","2","60021","0","620210131","101011","0","100","0","1"
"620280032","0","0","4","0","2","0","0","600110352","61001010","0","0","0","0","464","620010032","1","36","0","35001","10011005","0","0","35001","1","0","0","0","0","0","0","600000390","2","60021","0","620210132","101011","0","100","0","1"
"620280033","0","0","4","0","2","0","0","600110362","61001010","0","0","0","0","476","620010033","1","36","0","36001","10011005","0","0","36001","1","0","0","0","0","0","0","600000391","2","60021","0","620210133","101011","0","100","0","1"
"620280034","0","0","4","0","2","0","0","600110372","61001010","0","0","0","0","482","620010034","1","36","0","37001","10011005","0","0","37001","1","0","0","0","0","0","0","600000392","2","60021","0","620210134","101011","0","100","0","1"
"620280035","0","0","4","0","2","0","0","600110382","61001010","0","0","0","0","492","620010035","1","36","0","38001","10011005","0","0","38001","1","0","0","0","0","0","0","600000393","2","60021","0","620210135","101011","0","100","0","1"
"620280036","0","0","4","0","2","0","0","600110392","61001010","0","0","0","0","500","620010036","1","36","0","39001","10011005","0","0","39001","1","0","0","0","0","0","0","600000394","2","60021","0","620210136","101011","0","100","0","1"
"620280037","0","0","4","0","2","0","0","600110402","61001010","0","0","0","0","514","620010037","1","36","0","40001","10011005","0","0","40001","1","0","0","0","0","0","0","600000395","2","60021","0","620210137","101011","0","100","0","1"
"620280038","0","0","4","0","2","0","0","600110412","61001010","0","0","0","0","518","620010038","1","36","0","41001","10011005","0","0","41001","1","0","0","0","0","0","0","600000396","2","60021","0","620210138","101011","0","100","0","1"
"620280039","0","0","4","0","2","0","0","600110422","61001010","0","0","0","0","523","620010039","1","36","0","42001","10011006","0","0","42001","1","0","0","0","0","0","0","600000397","2","60021","0","620210139","101011","0","100","0","1"
"620280040","0","0","4","0","2","0","0","600110432","61001010","0","0","0","0","538","620010040","1","36","0","43001","10011006","0","0","43001","1","0","0","0","0","0","0","600000398","2","60021","0","620210140","101011","0","100","0","1"
"620280041","0","0","4","0","2","0","0","600110442","61001010","0","0","0","0","551","620010041","1","36","0","44001","10011006","0","0","44001","1","0","0","0","0","0","0","600000399","2","60021","0","620210141","101011","0","100","0","1"
"620280042","0","0","4","0","2","0","0","600110452","61001010","0","0","0","0","565","620010042","1","36","0","45001","10011006","0","0","45001","1","0","0","0","0","0","0","600000400","2","60021","0","620210142","101011","0","100","0","1"
"620280043","0","0","4","0","2","0","0","600110462","61001010","0","0","0","0","574","620010043","1","36","0","46001","10011006","0","0","46001","1","0","0","0","0","0","0","600000401","2","60021","0","620210143","101011","0","100","0","1"
"620280044","0","0","4","0","2","0","0","600110472","61001010","0","0","0","0","577","620010044","1","36","0","47001","10011006","0","0","47001","1","0","0","0","0","0","0","600000402","2","60021","0","620210144","101011","0","100","0","1"
"620280045","0","0","4","0","2","0","0","600110482","61001010","0","0","0","0","587","620010045","1","36","0","48001","10011006","0","0","48001","1","0","0","0","0","0","0","600000403","2","60021","0","620210145","101011","0","100","0","1"
"620280046","0","0","4","0","2","0","0","600110492","61001010","0","0","0","0","598","620010046","1","36","0","49001","10011007","0","0","49001","1","0","0","0","0","0","0","600000404","2","60021","0","620210146","101011","0","100","0","1"
"620280047","0","0","4","0","2","0","0","600110502","61001010","0","0","0","0","614","620010047","1","36","0","50001","10011007","0","0","50001","1","0","0","0","0","0","0","600000405","2","60021","0","620210147","101011","0","100","0","1"
"620280048","0","0","4","0","2","0","0","600110512","61001010","0","0","0","0","621","620010048","1","36","0","51001","10011007","0","0","51001","1","0","0","0","0","0","0","600000406","2","60021","0","620210148","101011","0","100","0","1"
"620280049","0","0","4","0","2","0","0","600110522","61001010","0","0","0","0","629","620010049","1","36","0","52001","10011007","0","0","52001","1","0","0","0","0","0","0","600000407","2","60021","0","620210149","101011","0","100","0","1"
"620280050","0","0","4","0","2","0","0","600110532","61001010","0","0","0","0","640","620010050","1","36","0","53001","10011007","0","0","53001","1","0","0","0","0","0","0","600000408","2","60021","0","620210150","101011","0","100","0","1"
"620280051","0","0","4","0","2","0","0","600110542","61001010","0","0","0","0","647","620010051","1","36","0","54001","10011007","0","0","54001","1","0","0","0","0","0","0","600000409","2","60021","0","620210151","101011","0","100","0","1"
"620280052","0","0","4","0","2","0","0","600110552","61001010","0","0","0","0","652","620010052","1","36","0","55001","10011007","0","0","55001","1","0","0","0","0","0","0","600000410","2","60021","0","620210152","101011","0","100","0","1"
"620280053","0","0","4","0","2","0","0","600110562","61001010","0","0","0","0","659","620010053","1","36","0","56001","10011007","0","0","56001","1","0","0","0","0","0","0","600000411","2","60021","0","620210153","101011","0","100","0","1"
"620280054","0","0","4","0","2","0","0","600110572","61001010","0","0","0","0","662","620010054","1","36","0","57001","10011007","0","0","57001","1","0","0","0","0","0","0","600000412","2","60021","0","620210154","101011","0","100","0","1"
"620280055","0","0","4","0","2","0","0","600110582","61001010","0","0","0","0","667","620010055","1","36","0","58001","10011007","0","0","58001","1","0","0","0","0","0","0","600000413","2","60021","0","620210155","101011","0","100","0","1"
"620280056","0","0","4","0","2","0","0","600110592","61001010","0","0","0","0","679","620010056","1","36","0","59001","10011007","0","0","59001","1","0","0","0","0","0","0","600000414","2","60021","0","620210156","101011","0","100","0","1"
"620280057","0","0","4","0","2","0","0","600110602","61001010","0","0","0","0","683","620010057","1","36","0","60001","10011007","0","0","60001","1","0","0","0","0","0","0","600000415","2","60021","0","620210157","101011","0","100","0","1"
"620280058","0","0","4","0","2","0","0","600110612","61001010","0","0","0","0","692","620010058","1","36","0","61001","10011007","0","0","61001","1","0","0","0","0","0","0","600000416","2","60021","0","620210158","101011","0","100","0","1"
"620280059","0","0","4","0","2","0","0","600110622","61001010","0","0","0","0","698","620010059","1","10","0","62001","10011008","0","0","62001","1","0","0","0","0","0","0","600000417","2","60021","0","620210159","101011","0","100","0","1"
"620280060","0","0","4","0","2","0","0","600110632","61001010","0","0","0","0","703","620010060","1","10","0","63001","10011008","0","0","63001","1","0","0","0","0","0","0","600000418","2","60021","0","620210160","101011","0","100","0","1"
"620280061","0","0","4","0","2","0","0","600110642","61001010","0","0","0","0","713","620010061","1","10","0","64001","10011008","0","0","64001","1","0","0","0","0","0","0","600000419","2","60021","0","620210161","101011","0","100","0","1"
"620280062","0","0","4","0","2","0","0","600110652","61001010","0","0","0","0","722","620010062","1","10","0","65001","10011008","0","0","65001","1","0","0","0","0","0","0","600000420","2","60021","0","620210162","101011","0","100","0","1"
"620280063","0","0","4","0","2","0","0","600110662","61001010","0","0","0","0","733","620010063","1","10","0","66001","10011008","0","0","66001","1","0","0","0","0","0","0","600000421","2","60021","0","620210163","101011","0","100","0","1"
"620280064","0","0","4","0","2","0","0","600110672","61001010","0","0","0","0","741","620010064","1","10","0","67001","10011008","0","0","67001","1","0","0","0","0","0","0","600000422","2","60021","0","620210164","101011","0","100","0","1"
"620280065","0","0","4","0","2","0","0","600110682","61001010","0","0","0","0","750","620010065","1","10","0","68001","10011008","0","0","68001","1","0","0","0","0","0","0","600000423","2","60021","0","620210165","101011","0","100","0","1"
"620280066","0","0","4","0","2","0","0","600110692","61001010","0","0","0","0","762","620010066","1","10","0","69001","10011008","0","0","69001","1","0","0","0","0","0","0","600000424","2","60021","0","620210166","101011","0","100","0","1"
"620070001","0","0","4","0","2","0","0","600110032","61001010","0","0","0","0","258","620300101","1","36","0","3001","10011001","0","0","3001","1","0","0","0","0","0","0","600000429","2","60021","0","620090001","101011","0","100","0","1"
"620070001","0","0","4","0","2","0","0","600110042","61001010","0","0","0","0","258","620300101","1","36","0","4001","10011001","0","0","4001","1","0","0","0","0","0","0","600000430","2","60021","0","620090001","101011","0","100","0","1"
"620070002","0","0","4","0","2","0","0","600110052","61001010","0","0","0","0","268","620300102","1","36","0","5001","10011001","0","0","5001","1","0","0","0","0","0","0","600000431","2","60021","0","620090002","101011","0","100","0","1"
"620070003","0","0","4","0","2","0","0","600110062","61001010","0","0","0","0","273","620300103","1","36","0","6001","10011001","0","0","6001","1","0","0","0","0","0","0","600000432","2","60021","0","620090003","101011","0","100","0","1"
"620070004","0","0","4","0","2","0","0","600110072","61001010","0","0","0","0","281","620300104","1","36","0","7001","10011001","0","0","7001","1","0","0","0","0","0","0","600000433","2","60021","0","620090004","101011","0","100","0","1"
"620070005","0","0","4","0","2","0","0","600110082","61001010","0","0","0","0","288","620300105","1","36","0","8001","10011001","0","0","8001","1","0","0","0","0","0","0","600000434","2","60021","0","620090005","101011","0","100","0","1"
"620070006","0","0","4","0","2","0","0","600110092","61001010","0","0","0","0","298","620300106","1","36","0","9001","10011002","0","0","9001","1","0","0","0","0","0","0","600000435","2","60021","0","620090006","101011","0","100","0","1"
"620070007","0","0","4","0","2","0","0","600110102","61001010","0","0","0","0","309","620300107","1","36","0","10001","10011002","0","0","10001","1","0","0","0","0","0","0","600000436","2","60021","0","620090007","101011","0","100","0","1"
"620070008","0","0","4","0","2","0","0","600110112","61001010","0","0","0","0","313","620300108","1","36","0","11001","10011002","0","0","11001","1","0","0","0","0","0","0","600000437","2","60021","0","620090008","101011","0","100","0","1"
"620070009","0","0","4","0","2","0","0","600110122","61001010","0","0","0","0","321","620300109","1","36","0","12001","10011002","0","0","12001","1","0","0","0","0","0","0","600000438","2","60021","0","620090009","101011","0","100","0","1"
"620070010","0","0","4","0","2","0","0","600110132","61001010","0","0","0","0","326","620300110","1","36","0","13001","10011002","0","0","13001","1","0","0","0","0","0","0","600000439","2","60021","0","620090010","101011","0","100","0","1"
"620070011","0","0","4","0","2","0","0","600110142","61001010","0","0","0","0","336","620300111","1","36","0","14001","10011002","0","0","14001","1","0","0","0","0","0","0","600000440","2","60021","0","620090011","101011","0","100","0","1"
"620070012","0","0","4","0","2","0","0","600110152","61001010","0","0","0","0","341","620300112","1","36","0","15001","10011002","0","0","15001","1","0","0","0","0","0","0","600000441","2","60021","0","620090012","101011","0","100","0","1"
"620070013","0","0","4","0","2","0","0","600110162","61001010","0","0","0","0","351","620300113","1","36","0","16001","10011002","0","0","16001","1","0","0","0","0","0","0","600000442","2","60021","0","620090013","101011","0","100","0","1"
"620070014","0","0","4","0","2","0","0","600110172","61001010","0","0","0","0","356","620300114","1","36","0","17001","10011002","0","0","17001","1","0","0","0","0","0","0","600000443","2","60021","0","620090014","101011","0","100","0","1"
"620070015","0","0","4","0","2","0","0","600110182","61001010","0","0","0","0","366","620300115","1","36","0","18001","10011003","0","0","18001","1","0","0","0","0","0","0","600000444","2","60021","0","620090015","101011","0","100","0","1"
"620070016","0","0","4","0","2","0","0","600110192","61001010","0","0","0","0","371","620300116","1","36","0","19001","10011003","0","0","19001","1","0","0","0","0","0","0","600000445","2","60021","0","620090016","101011","0","100","0","1"
"620070017","0","0","4","0","2","0","0","600110202","61001010","0","0","0","0","375","620300117","1","36","0","20001","10011003","0","0","20001","1","0","0","0","0","0","0","600000446","2","60021","0","620090017","101011","0","100","0","1"
"620070018","0","0","4","0","2","0","0","600110212","61001010","0","0","0","0","381","620300118","1","36","0","21001","10011003","0","0","21001","1","0","0","0","0","0","0","600000447","2","60021","0","620090018","101011","0","100","0","1"
"620070019","0","0","4","0","2","0","0","600110222","61001010","0","0","0","0","386","620300119","1","36","0","22001","10011003","0","0","22001","1","0","0","0","0","0","0","600000448","2","60021","0","620090019","101011","0","100","0","1"
"620070020","0","0","4","0","2","0","0","600110232","61001010","0","0","0","0","390","620300120","1","36","0","23001","10011003","0","0","23001","1","0","0","0","0","0","0","600000449","2","60021","0","620090020","101011","0","100","0","1"
"620070021","0","0","4","0","2","0","0","600110242","61001010","0","0","0","0","396","620300121","1","36","0","24001","10011003","0","0","24001","1","0","0","0","0","0","0","600000450","2","60021","0","620090021","101011","0","100","0","1"
"620070022","0","0","4","0","2","0","0","600110252","61001010","0","0","0","0","401","620300122","1","36","0","25001","10011003","0","0","25001","1","0","0","0","0","0","0","600000451","2","60021","0","620090022","101011","0","100","0","1"
"620070023","0","0","4","0","2","0","0","600110262","61001010","0","0","0","0","405","620300123","1","36","0","26001","10011003","0","0","26001","1","0","0","0","0","0","0","600000452","2","60021","0","620090023","101011","0","100","0","1"
"620070024","0","0","4","0","2","0","0","600110272","61001010","0","0","0","0","411","620300124","1","36","0","27001","10011004","0","0","27001","1","0","0","0","0","0","0","600000453","2","60021","0","620090024","101011","0","100","0","1"
"620070025","0","0","4","0","2","0","0","600110282","61001010","0","0","0","0","417","620300125","1","36","0","28001","10011004","0","0","28001","1","0","0","0","0","0","0","600000454","2","60021","0","620090025","101011","0","100","0","1"
"620070026","0","0","4","0","2","0","0","600110292","61001010","0","0","0","0","422","620300126","1","36","0","29001","10011004","0","0","29001","1","0","0","0","0","0","0","600000455","2","60021","0","620090026","101011","0","100","0","1"
"620070027","0","0","4","0","2","0","0","600110302","61001010","0","0","0","0","427","620300127","1","36","0","30001","10011004","0","0","30001","1","0","0","0","0","0","0","600000456","2","60021","0","620090027","101011","0","100","0","1"
"620070028","0","0","4","0","2","0","0","600110312","61001010","0","0","0","0","433","620300128","1","36","0","31001","10011004","0","0","31001","1","0","0","0","0","0","0","600000457","2","60021","0","620090028","101011","0","100","0","1"
"620070029","0","0","4","0","2","0","0","600110322","61001010","0","0","0","0","442","620300129","1","36","0","32001","10011004","0","0","32001","1","0","0","0","0","0","0","600000458","2","60021","0","620090029","101011","0","100","0","1"
"620070030","0","0","4","0","2","0","0","600110332","61001010","0","0","0","0","455","620300130","1","36","0","33001","10011004","0","0","33001","1","0","0","0","0","0","0","600000459","2","60021","0","620090030","101011","0","100","0","1"
"620070031","0","0","4","0","2","0","0","600110342","61001010","0","0","0","0","460","620300131","1","36","0","34001","10011004","0","0","34001","1","0","0","0","0","0","0","600000460","2","60021","0","620090031","101011","0","100","0","1"
"620070032","0","0","4","0","2","0","0","600110352","61001010","0","0","0","0","464","620300132","1","36","0","35001","10011005","0","0","35001","1","0","0","0","0","0","0","600000461","2","60021","0","620090032","101011","0","100","0","1"
"620070033","0","0","4","0","2","0","0","600110362","61001010","0","0","0","0","476","620300133","1","36","0","36001","10011005","0","0","36001","1","0","0","0","0","0","0","600000462","2","60021","0","620090033","101011","0","100","0","1"
"620070034","0","0","4","0","2","0","0","600110372","61001010","0","0","0","0","482","620300134","1","36","0","37001","10011005","0","0","37001","1","0","0","0","0","0","0","600000463","2","60021","0","620090034","101011","0","100","0","1"
"620070035","0","0","4","0","2","0","0","600110382","61001010","0","0","0","0","492","620300135","1","36","0","38001","10011005","0","0","38001","1","0","0","0","0","0","0","600000464","2","60021","0","620090035","101011","0","100","0","1"
"620070036","0","0","4","0","2","0","0","600110392","61001010","0","0","0","0","500","620300136","1","36","0","39001","10011005","0","0","39001","1","0","0","0","0","0","0","600000465","2","60021","0","620090036","101011","0","100","0","1"
"620070037","0","0","4","0","2","0","0","600110402","61001010","0","0","0","0","514","620300137","1","36","0","40001","10011005","0","0","40001","1","0","0","0","0","0","0","600000466","2","60021","0","620090037","101011","0","100","0","1"
"620070038","0","0","4","0","2","0","0","600110412","61001010","0","0","0","0","518","620300138","1","36","0","41001","10011005","0","0","41001","1","0","0","0","0","0","0","600000467","2","60021","0","620090038","101011","0","100","0","1"
"620070039","0","0","4","0","2","0","0","600110422","61001010","0","0","0","0","523","620300139","1","36","0","42001","10011006","0","0","42001","1","0","0","0","0","0","0","600000468","2","60021","0","620090039","101011","0","100","0","1"
"620070040","0","0","4","0","2","0","0","600110432","61001010","0","0","0","0","538","620300140","1","36","0","43001","10011006","0","0","43001","1","0","0","0","0","0","0","600000469","2","60021","0","620090040","101011","0","100","0","1"
"620070041","0","0","4","0","2","0","0","600110442","61001010","0","0","0","0","551","620300141","1","36","0","44001","10011006","0","0","44001","1","0","0","0","0","0","0","600000470","2","60021","0","620090041","101011","0","100","0","1"
"620070042","0","0","4","0","2","0","0","600110452","61001010","0","0","0","0","565","620300142","1","36","0","45001","10011006","0","0","45001","1","0","0","0","0","0","0","600000471","2","60021","0","620090042","101011","0","100","0","1"
"620070043","0","0","4","0","2","0","0","600110462","61001010","0","0","0","0","574","620300143","1","36","0","46001","10011006","0","0","46001","1","0","0","0","0","0","0","600000472","2","60021","0","620090043","101011","0","100","0","1"
"620070044","0","0","4","0","2","0","0","600110472","61001010","0","0","0","0","577","620300144","1","36","0","47001","10011006","0","0","47001","1","0","0","0","0","0","0","600000473","2","60021","0","620090044","101011","0","100","0","1"
"620070045","0","0","4","0","2","0","0","600110482","61001010","0","0","0","0","587","620300145","1","36","0","48001","10011006","0","0","48001","1","0","0","0","0","0","0","600000474","2","60021","0","620090045","101011","0","100","0","1"
"620070046","0","0","4","0","2","0","0","600110492","61001010","0","0","0","0","598","620300146","1","36","0","49001","10011007","0","0","49001","1","0","0","0","0","0","0","600000475","2","60021","0","620090046","101011","0","100","0","1"
"620070047","0","0","4","0","2","0","0","600110502","61001010","0","0","0","0","614","620300147","1","36","0","50001","10011007","0","0","50001","1","0","0","0","0","0","0","600000476","2","60021","0","620090047","101011","0","100","0","1"
"620070048","0","0","4","0","2","0","0","600110512","61001010","0","0","0","0","621","620300148","1","36","0","51001","10011007","0","0","51001","1","0","0","0","0","0","0","600000477","2","60021","0","620090048","101011","0","100","0","1"
"620070049","0","0","4","0","2","0","0","600110522","61001010","0","0","0","0","629","620300149","1","36","0","52001","10011007","0","0","52001","1","0","0","0","0","0","0","600000478","2","60021","0","620090049","101011","0","100","0","1"
"620070050","0","0","4","0","2","0","0","600110532","61001010","0","0","0","0","640","620300150","1","36","0","53001","10011007","0","0","53001","1","0","0","0","0","0","0","600000479","2","60021","0","620090050","101011","0","100","0","1"
"620070051","0","0","4","0","2","0","0","600110542","61001010","0","0","0","0","647","620300151","1","36","0","54001","10011007","0","0","54001","1","0","0","0","0","0","0","600000480","2","60021","0","620090051","101011","0","100","0","1"
"620070052","0","0","4","0","2","0","0","600110552","61001010","0","0","0","0","652","620300152","1","36","0","55001","10011007","0","0","55001","1","0","0","0","0","0","0","600000481","2","60021","0","620090052","101011","0","100","0","1"
"620070053","0","0","4","0","2","0","0","600110562","61001010","0","0","0","0","659","620300153","1","36","0","56001","10011007","0","0","56001","1","0","0","0","0","0","0","600000482","2","60021","0","620090053","101011","0","100","0","1"
"620070054","0","0","4","0","2","0","0","600110572","61001010","0","0","0","0","662","620300154","1","36","0","57001","10011007","0","0","57001","1","0","0","0","0","0","0","600000483","2","60021","0","620090054","101011","0","100","0","1"
"620070055","0","0","4","0","2","0","0","600110582","61001010","0","0","0","0","667","620300155","1","36","0","58001","10011007","0","0","58001","1","0","0","0","0","0","0","600000484","2","60021","0","620090055","101011","0","100","0","1"
"620070056","0","0","4","0","2","0","0","600110592","61001010","0","0","0","0","679","620300156","1","36","0","59001","10011007","0","0","59001","1","0","0","0","0","0","0","600000485","2","60021","0","620090056","101011","0","100","0","1"
"620070057","0","0","4","0","2","0","0","600110602","61001010","0","0","0","0","683","620300157","1","36","0","60001","10011007","0","0","60001","1","0","0","0","0","0","0","600000486","2","60021","0","620090057","101011","0","100","0","1"
"620070058","0","0","4","0","2","0","0","600110612","61001010","0","0","0","0","692","620300158","1","36","0","61001","10011007","0","0","61001","1","0","0","0","0","0","0","600000487","2","60021","0","620090058","101011","0","100","0","1"
"620070059","0","0","4","0","2","0","0","600110622","61001010","0","0","0","0","698","620300159","1","10","0","62001","10011008","0","0","62001","1","0","0","0","0","0","0","600000488","2","60021","0","620090059","101011","0","100","0","1"
"620070060","0","0","4","0","2","0","0","600110632","61001010","0","0","0","0","703","620300160","1","10","0","63001","10011008","0","0","63001","1","0","0","0","0","0","0","600000489","2","60021","0","620090060","101011","0","100","0","1"
