a95476a9210bbc0e56cfa2ea59a56ffd98f6fa5d8753d99f085c9c3d072c96fd,c924ddb93a11acb5456fd476f1a87e8e530221c9b8c284a646ddcc47e406728e,f59bde21e4d49f34a2de86a82fccc3e8894288b58f1f49288343e5240a86163f,c513b0953e864365fcc5db84cfa8669dfd7261b96bebfa840f3e2d59de7f930a,d2740e763f9f6a2952b98da9d3afab960e6b56f8fe0d49b8630827962c4d08ac,c56dd038655bdb8a94209c1bb0d4b81944d61b96f757a81186352b8d41626455,a23cae0e51a50864cb6bae1e4cf975ef5ccc68f0cc44583175269bec0ad6f9b3,92442120f0c133a61a8950df7fe7fa034946acac151f6210ff1f8beb8e64b4dd,7afff14434002b4f9ce87452043f2a9a42bc16731da6ece5a72722c575be3f52
"298","91002","28002039","1100","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"299","94002","28002039","15000000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"300","90007","28002039","1500","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","2"
"301","91002","26003028","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"302","94002","26003028","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"303","93001","18001005","250","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","6"
"304","93001","18001006","250","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","6"
"305","91002","26002032","1000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"306","91002","28002040","1100","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"307","94002","28002040","15000000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"308","90007","28002040","1500","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","2"
"309","91002","26003029","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"310","94002","26003029","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"311","91002","26002033","1000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"312","91002","26002034","1000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"313","91002","21003002","100","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"314","91002","21103002","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"315","91002","26003030","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"316","94002","26003030","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"317","91002","28002041","1100","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"318","94002","28002041","15000000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"319","90007","28002041","1500","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","2"
"320","91002","26003031","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"321","94002","26003031","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"322","91002","26003032","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"323","94002","26003032","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"324","91002","26003033","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"325","94002","26003033","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"326","91002","26003034","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"327","94002","26003034","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"328","91002","28002042","1100","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"329","94002","28002042","15000000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"330","90007","28002042","1500","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","2"
"331","91002","26002035","1000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"332","91002","26002036","1000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"333","91002","26002037","1000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"334","91002","26002038","1000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"335","91002","26002039","1000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"336","91002","21005040","100","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"337","91002","28002043","1100","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"338","94002","28002043","15000000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"339","90007","28002043","1500","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","2"
"340","91002","28002044","1100","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"341","94002","28002044","15000000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"342","90007","28002044","1500","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","2"
"343","4101404","27004003","1","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","18"
"344","91002","28002045","1500","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"345","94002","28002045","15000000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"346","90007","28002045","1500","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","2"
"350","23003","18002001","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","2"
"351","91002","26002040","1000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"352","91002","26002041","1000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"354","93001","18001007","200","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","6"
"355","93001","18001008","400","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","6"
"356","91002","21001006","100","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"357","22003","21001006","2","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","2"
"358","91002","21002005","70","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"359","22003","21002005","2","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","2"
"1001","91002","26003035","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"1002","94002","26003035","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"1003","91002","26003036","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"1004","94002","26003036","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"1005","91002","26003037","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"1006","94002","26003037","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"1007","91002","26003038","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"1008","94002","26003038","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"1009","91002","26003039","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"1010","94002","26003039","750000","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","12"
"10095","91002","28006003","500","-1","2019/07/01 16:00:00","1","2030/04/01 14:59:59","8"
"10001003","0","11001001","30","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001004","94002","11001001","30000","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","12"
"10001005","91002","11001001","10","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","8"
"10001006","0","11003001","40","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001007","20002","11003001","2","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","2"
"10001008","91002","11003001","10","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","8"
"10001009","0","13002001","20","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001010","0","18004001","20","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001011","0","16006001","25","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001012","0","16007001","25","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001013","22001","16007001","3","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","2"
"10001014","0","11004001","30","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001015","20002","11004001","2","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","2"
"10001016","90007","11004001","500","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","2"
"10001017","0","11005001","40","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001018","94002","11005001","30000","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","12"
"10001019","90007","11005001","500","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","2"
"10001023","0","11001001","60","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","5"
"10001024","0","14001001","40","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001025","94002","14001001","80000","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","12"
"10001026","20003","14001001","2","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","2"
"10001027","0","14003001","50","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001028","94002","14003001","140000","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","12"
"10001029","22002","14003001","4","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","2"
"10001030","94002","11001001","30000","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","12"
"10001031","91002","11001001","10","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","8"
"10001032","0","11003001","80","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","5"
"10001033","20002","11003001","2","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","2"
"10001034","91002","11003001","10","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","8"
"10001035","0","13002001","40","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","5"
"10001036","0","18004001","40","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","5"
"10001037","0","16006001","50","39","2023/04/17 05:00:00","1","2024/06/14 15:59:59","5"
"10001038","0","16007001","50","39","2023/04/17 05:00:00","1","2024/06/14 15:59:59","5"
"10001039","22001","16007001","3","39","2023/04/17 05:00:00","1","2024/06/14 15:59:59","2"
"10001040","0","11004001","60","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","5"
"10001041","20002","11004001","2","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","2"
"10001042","90007","11004001","500","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","2"
"10001043","0","11005001","80","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","5"
"10001044","94002","11005001","30000","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","12"
"10001045","90007","11005001","500","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","2"
"10001046","0","14001001","80","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","5"
"10001047","94002","14001001","80000","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","12"
"10001048","20003","14001001","2","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","2"
"10001049","0","14003001","100","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","5"
"10001050","94002","14003001","140000","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","12"
"10001051","22002","14003001","4","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","2"
"10001114","0","11101001","20","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001115","20003","11101001","2","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","2"
"10001121","0","11001002","30","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","5"
"10001122","94002","11001002","30000","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","12"
"10001123","23001","11001002","6","39","2021/02/09 05:00:00","1","2023/04/17 04:59:59","2"
"10001152","0","11101001","40","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","5"
"10001153","20003","11101001","2","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","2"
"10001154","0","11001002","60","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","5"
"10001155","94002","11001002","30000","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","12"
"10001156","23001","11001002","6","39","2023/04/17 05:00:00","1","2030/12/31 23:59:59","2"
"10040003","0","11001001","30","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040004","94002","11001001","40000","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","12"
"10040005","91002","11001001","10","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","8"
"10040006","0","11003001","45","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040007","20002","11003001","6","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","2"
"10040008","91002","11003001","10","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","8"
"10040009","0","13002001","20","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040010","0","18004001","20","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040011","0","16006001","25","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040012","0","16007001","25","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040013","22001","16007001","3","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","2"
"10040014","0","11004001","30","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040015","20002","11004001","6","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","2"
"10040016","90007","11004001","500","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","2"
"10040017","0","11005001","45","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040018","94002","11005001","40000","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","12"
"10040019","90007","11005001","500","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","2"
"10040023","0","11001001","60","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","5"
"10040024","0","14001001","45","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040025","94002","14001001","100000","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","12"
"10040026","20003","14001001","3","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","2"
"10040027","0","14003001","55","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040028","94002","14003001","180000","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","12"
"10040029","22002","14003001","4","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","2"
"10040030","94002","11001001","40000","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","12"
"10040031","91002","11001001","10","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","8"
"10040032","0","11003001","90","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","5"
"10040033","20002","11003001","6","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","2"
"10040034","91002","11003001","10","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","8"
"10040035","0","13002001","40","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","5"
"10040036","0","18004001","40","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","5"
"10040037","0","16006001","50","54","2023/04/17 05:00:00","40","2024/06/14 15:59:59","5"
"10040038","0","16007001","50","54","2023/04/17 05:00:00","40","2024/06/14 15:59:59","5"
"10040039","22001","16007001","3","54","2023/04/17 05:00:00","40","2024/06/14 15:59:59","2"
"10040040","0","11004001","60","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","5"
"10040041","20002","11004001","6","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","2"
"10040042","90007","11004001","500","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","2"
"10040043","0","11005001","90","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","5"
"10040044","94002","11005001","40000","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","12"
"10040045","90007","11005001","500","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","2"
"10040046","0","14001001","90","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","5"
"10040047","94002","14001001","100000","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","12"
"10040048","20003","14001001","3","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","2"
"10040049","0","14003001","110","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","5"
"10040050","94002","14003001","180000","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","12"
"10040051","22002","14003001","4","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","2"
"10040114","0","11101001","20","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040115","20003","11101001","3","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","2"
"10040121","0","11001002","35","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","5"
"10040122","94002","11001002","40000","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","12"
"10040123","23001","11001002","6","54","2021/02/09 05:00:00","40","2023/04/17 04:59:59","2"
"10040152","0","11101001","40","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","5"
"10040153","20003","11101001","3","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","2"
"10040154","0","11001002","70","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","5"
"10040155","94002","11001002","40000","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","12"
"10040156","23001","11001002","6","54","2023/04/17 05:00:00","40","2030/12/31 23:59:59","2"
"10055003","0","11001001","35","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055004","94002","11001001","50000","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","12"
"10055005","91002","11001001","10","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","8"
"10055006","0","11003001","45","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055007","20002","11003001","10","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","2"
"10055008","91002","11003001","10","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","8"
"10055009","0","13002001","20","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055010","0","18004001","20","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055011","0","16006001","30","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055012","0","16007001","30","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055013","22001","16007001","3","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","2"
"10055014","0","11004001","35","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055015","20002","11004001","10","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","2"
"10055016","90007","11004001","500","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","2"
"10055017","0","11005001","45","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055018","94002","11005001","50000","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","12"
"10055019","90007","11005001","500","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","2"
"10055023","0","11001001","70","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","5"
"10055024","0","14001001","45","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055025","94002","14001001","120000","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","12"
"10055026","20003","14001001","4","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","2"
"10055027","0","14003001","60","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055028","94002","14003001","220000","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","12"
"10055029","22002","14003001","4","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","2"
"10055030","94002","11001001","50000","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","12"
"10055031","91002","11001001","10","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","8"
"10055032","0","11003001","90","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","5"
"10055033","20002","11003001","10","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","2"
"10055034","91002","11003001","10","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","8"
"10055035","0","13002001","40","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","5"
"10055036","0","18004001","40","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","5"
"10055037","0","16006001","60","74","2023/04/17 05:00:00","55","2024/06/14 15:59:59","5"
"10055038","0","16007001","60","74","2023/04/17 05:00:00","55","2024/06/14 15:59:59","5"
"10055039","22001","16007001","3","74","2023/04/17 05:00:00","55","2024/06/14 15:59:59","2"
"10055040","0","11004001","70","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","5"
"10055041","20002","11004001","10","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","2"
"10055042","90007","11004001","500","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","2"
"10055043","0","11005001","90","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","5"
"10055044","94002","11005001","50000","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","12"
"10055045","90007","11005001","500","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","2"
"10055046","0","14001001","90","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","5"
"10055047","94002","14001001","120000","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","12"
"10055048","20003","14001001","4","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","2"
"10055049","0","14003001","120","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","5"
"10055050","94002","14003001","220000","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","12"
"10055051","22002","14003001","4","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","2"
"10055114","0","11101001","20","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055115","20003","11101001","4","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","2"
"10055121","0","11001002","35","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","5"
"10055122","94002","11001002","50000","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","12"
"10055123","23001","11001002","6","74","2021/02/09 05:00:00","55","2023/04/17 04:59:59","2"
"10055152","0","11101001","40","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","5"
"10055153","20003","11101001","4","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","2"
"10055154","0","11001002","70","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","5"
"10055155","94002","11001002","50000","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","12"
"10055156","23001","11001002","6","74","2023/04/17 05:00:00","55","2030/12/31 23:59:59","2"
"10075003","0","11001001","35","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075004","94002","11001001","60000","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","12"
"10075005","91002","11001001","10","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","8"
"10075006","0","11003001","50","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075007","20002","11003001","14","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","2"
"10075008","91002","11003001","10","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","8"
"10075009","0","13002001","25","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075010","0","18004001","25","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075011","0","16006001","30","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075012","0","16007001","30","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075013","22001","16007001","3","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","2"
"10075014","0","11004001","35","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075015","20002","11004001","14","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","2"
"10075016","90007","11004001","500","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","2"
"10075017","0","11005001","50","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075018","94002","11005001","60000","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","12"
"10075019","90007","11005001","500","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","2"
"10075023","0","11001001","70","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","5"
"10075024","0","14001001","45","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075025","94002","14001001","150000","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","12"
"10075026","20003","14001001","5","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","2"
"10075027","0","14003001","60","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075028","94002","14003001","250000","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","12"
"10075029","22002","14003001","4","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","2"
"10075030","94002","11001001","60000","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","12"
"10075031","91002","11001001","10","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","8"
"10075032","0","11003001","100","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","5"
"10075033","20002","11003001","14","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","2"
"10075034","91002","11003001","10","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","8"
"10075035","0","13002001","50","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","5"
"10075036","0","18004001","50","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","5"
"10075037","0","16006001","60","94","2023/04/17 05:00:00","75","2024/06/14 15:59:59","5"
"10075038","0","16007001","60","94","2023/04/17 05:00:00","75","2024/06/14 15:59:59","5"
"10075039","22001","16007001","3","94","2023/04/17 05:00:00","75","2024/06/14 15:59:59","2"
"10075040","0","11004001","70","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","5"
"10075041","20002","11004001","14","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","2"
"10075042","90007","11004001","500","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","2"
"10075043","0","11005001","100","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","5"
"10075044","94002","11005001","60000","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","12"
"10075045","90007","11005001","500","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","2"
"10075046","0","14001001","90","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","5"
"10075047","94002","14001001","150000","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","12"
"10075048","20003","14001001","5","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","2"
"10075049","0","14003001","120","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","5"
"10075050","94002","14003001","250000","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","12"
"10075051","22002","14003001","4","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","2"
"10075114","0","11101001","25","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075115","20003","11101001","5","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","2"
"10075121","0","11001002","35","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","5"
"10075122","94002","11001002","60000","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","12"
"10075123","23001","11001002","6","94","2021/02/09 05:00:00","75","2023/04/17 04:59:59","2"
"10075152","0","11101001","50","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","5"
"10075153","20003","11101001","5","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","2"
"10075154","0","11001002","70","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","5"
