046871f16db5600e74ab34214a654d5d54785ee9264ca4dcafef2f69ce122b7e,e1c38910877cf461f0a2a395f850cc13e65989185550f7e6a1bf0a014bb1a548,ed41c3f8b6234ebdcb697ee20420b992d406851b657765061060bafa84af66b1,ea2fe22da39cdeccf450192a7eb84ef0332b3243fee9c3884e70b77f243c53b4,08b0b2ef9cfdf5ee7fe6f5be5e8f500a6430827387c3f4504aa272cf574ee267,463306edeb6ad9ed21d7028d28039e7962736de54caddbfa6bffa4400f0dff5a,a092e803c6d19cd91fc6449833929994791679168471a49ec0ff6373fd0322b2,1116c144b47e4a1388147e69d173c4bfcabc96e0b3866e61a7dcb26505282d1e,6f70fa1216eb5cf13b42931cc6f8b7246f4a347316fe25d8e919c91a388bff1a,5243142485f5c626eed2932a8e3e3e7c91b4cdf889a7949b0ec4904213c3a8a1,cb537e02ee11211b6ab05b3ea31f7de891b412c24532a42e7eeecf5c2a84ea4e,ed328608c6802bcaf9f3723f91a146e47009468774daaf416b026ddfaec0bc28,0a6cfeb89a53a61a0bcfeee3d7f4eecea7040e7c9ff0ca7c33e28382528799d6,800ec80456f49fa325fee42402cef8e1d7f4358ea1c56941afdbd15b6705d5e2,88efd6f83d2d01a84c46cbcfb5f2dcbdbcf92c52af26ab3051a9ccfc4fe1830d,6e3f7c1deed9578b424aad234c7b58ccf9503b3ed83890cc569a3268a4b9ab2d,ed874d6da225bb26421c5227d250d3b5d20fc7dc5c815bccf3969c46be946316,535a66bd775c43610b4739e38c00e29e0005b0dd5e479afc69b3097b0ff10e94,5e5163d03643878f8319169fd0c43379848c7565a03da64ebcf4e1235d8419b1,cee1acee01818458eab2ecf00bfc8b0f0962263c0fd36c5173bd02ca541d896e,ac22f76038a7062353fc3da19df87c0bcae16ed7e5b825e62af404ec71890f49,817cfa4c4b795ae322301ebffe49b0a6940ef5bb1c82fd1e88a6186ac7aff2e6,ab8bd41031947fabd8dda9f1f260ec7693b64d2b96afe97b2460cac24177b348,a50f42653ffceed8c2e3ea487699604a0aa284f4fe1718c3ea024ef703929cea,761a14b71ee90f559388e84902a769bbbb3a161661eae9e2fd9ac06e42ebbb02,4b7938832196eb7347b97838548e4d41c31c0536b83637316d242d57ed9bf751,b2a15e891c8fba2cb86b968d50299435ba3475a4c19038b096d47c0077777bcb,48e94c5f7223f6194cdfebd2ffbec60743b325268d88acdc7ed733ace8831852,3dfcae566b4b0cc0f5fa29514e7d2d1a186b1ffd655a87011bfa6e7db7b46d15,096140cf9292cf29002f47f9959eee920852cd0db0086356585427da82da040d,71abfab39edc1ee11eaa2a7399f0c456b461b83e5a73cf70aedcfbb1b14faa2a,e4da18372c027f7c16bcca80dff0881ae157f2241a0edf4e957792da521a16cb,6e056e88145190fae8ea7ea0a07f38c881d06726cebf66e0fc9591c5da4459f4,606ab56b9bd7ccda00f1aaa95f32bb49c95c30f7b7a62a435add1836d377f9a2,f7227e63d4433987b8ad833495db386107357393ff46d59dcf2068c1288a7e56,52fa27d1e388ceb624a28f97e6944979fddcf073c8f9c1df3630314d8601a1ac,573648e5dcab9e112c5c1f15daed9576fd0849892b355e66cd6529924329642f,eabb337c92935591e09df6009efae74f4a7e09f12da0946ab960c5bbdab07980,159381f8e0252d9c97e5c77809525823b667d2418f098228f11e59e403950a9a,14fdd8dcc672764ee3ba4168eda4f757fbf66dde68ffbdad037f883cbf13aeb0,c3eaed3b982b4b8f7c6ceb29c265536a780a7f01309e2fd210af474b8d5b6103,0f7eb4201c23c1908c438dd7947c80f0e42cdaa1e78394f7e7f76bb4e8c79076,695dfb8a3008e9ce8f7370b68d429d88553385f7323850e2d6f1cd7b43343651,61570d168ccedcb43a306a58b19f384c5e44333c9fe946dd100e4a9a67d6b5ab
"0","0","450","0","0","60","0","0","10000","0","924082402","0","306904","5000","0","0","0","0","0","0","0","0","0","10000","0","0","0","5000","0","0","300000008","0","0","0","0","0","三重岩上段","1","0","1","0","0","0","800000"
"0","0","450","0","0","60","0","0","1200","0","924082403","0","306904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","0","0","0","0","0","三重岩中段","1","0","1","0","0","0","1800000"
"0","0","450","0","0","60","0","0","0","0","924082404","0","306904","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","0","300000008","0","0","0","0","0","三重岩下段","1","0","1","0","0","0","1800000"
"300","0","500","0","250","100","100","0","0","0","924082405","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"5000","0","100","40","0","60","0","5000","100","0","924083101","0","305902","0","0","0","0","0","0","0","0","0","0","350","0","0","0","15000","0","0","300000008","0","0","0","0","0","稜鏡夫人","1","0","1","5000","0","0","80000000"
"200","0","500","0","250","100","100","0","0","0","924083102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"5000","0","200","40","0","60","0","5000","200","0","924083201","0","305902","0","0","0","0","0","0","0","0","0","0","500","0","0","0","30000","0","0","300000008","0","0","0","0","0","稜鏡夫人","1","0","1","5000","0","0","150000000"
"300","0","500","0","250","100","100","0","0","0","924083202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"5000","0","450","40","0","60","0","5000","300","0","924083301","0","305902","0","0","0","0","0","0","0","0","0","0","700","0","0","0","60000","0","0","300000008","0","0","0","0","0","稜鏡夫人","1","0","1","5000","0","0","300000000"
"500","0","500","0","250","100","100","0","0","0","924083302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"5000","0","450","40","0","60","0","5000","300","0","924083401","0","305902","0","0","0","0","0","0","0","0","0","0","700","0","0","0","60000","0","0","300000008","0","0","0","0","0","稜鏡夫人","1","0","1","5000","0","0","1000000000"
"500","0","500","0","250","100","100","0","0","0","924083402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"3160","0","316","0","0","44","3160","3160","1866","0","924090101","0","252000","2763","0","0","0","0","0","0","0","0","0","1244","0","0","0","0","0","0","200000001","3160","0","0","0","0","多倫多獸","0","0","1","3160","0","3160","3160939"
"3160","0","316","0","0","44","3160","3160","1400","0","924090102","0","251200","2853","0","0","0","0","0","0","0","0","0","1555","0","0","0","0","0","0","200000001","3160","0","0","0","0","哥布林護衛","0","0","1","3160","0","3160","3164951"
"316","0","316","35","0","45","316","316","2197","1","924090103","0","602901","10715","0","0","4","0","0","0","0","0","0","3205","0","29","0","0","565","0","200000001","316","0","0","0","0","望的闇影","6","0","33","316","49","316","2709673"
"3160","0","316","0","0","44","3160","3160","1400","0","924090104","0","252700","0","0","0","0","0","0","0","0","0","0","933","0","0","0","10909","0","0","200000001","3160","0","0","0","0","閃焰軟泥怪","0","0","1","3160","0","3160","2985523"
"316","0","316","36","0","44","316","316","536","1","924090105","0","609201","0","0","0","18","0","2142","0","0","0","0","447","0","0","0","23492","0","0","200000001","316","0","0","0","0","安的闇影","5","0","33","316","45","316","2156819"
"3160","0","316","0","0","44","3160","3160","1540","0","924090201","0","254100","4827","0","0","0","0","0","0","0","0","0","2395","0","0","0","0","0","0","200000001","3160","0","0","0","0","寄居蟹騎士","0","0","1","3160","0","3160","5577264"
"316","0","316","45","0","81","316","316","598","1","924090202","0","603701","32598","0","0","0","0","0","0","0","0","0","691","0","10","0","0","2690","0","200000001","316","0","0","0","0","智的闇影","6","0","33","316","36","316","4317274"
"3160","0","316","0","0","44","3160","3160","1540","0","924090203","0","253600","14772","0","0","0","0","0","0","0","0","0","1026","0","0","0","0","0","0","200000001","3160","0","0","0","0","天使鏢魚","0","0","1","3160","0","3160","5340030"
"316","0","316","43","0","65","316","316","785","1","924090204","0","612301","29318","0","0","0","0","0","0","0","0","0","587","0","3","0","0","2237","0","200000001","316","0","0","0","0","栞（魔法少女）的闇影","5","0","33","316","30","316","3792130"
"3160","0","316","0","0","44","3160","3160","1540","0","924090205","0","257600","474","0","0","0","0","0","0","0","0","0","1026","0","0","0","0","0","0","200000001","3160","0","0","0","0","氣球鳥","0","0","1","3160","930","3160","5340030"
"3160","0","316","0","0","44","3160","3160","3359","0","924090301","0","251000","8230","0","0","0","0","0","0","0","0","0","1493","0","0","0","0","0","0","200000001","3160","0","0","0","0","生者劍士像","0","0","1","3160","0","3160","16306061"
"316","0","316","40","0","53","316","316","516","2","924090302","0","609601","50103","0","0","0","0","0","0","0","0","0","614","0","42","0","0","3264","0","200000001","316","0","0","0","0","妮諾（大江戶）的闇影","5","0","33","316","40","316","11952108"
"316","0","316","50","0","62","316","316","707","1","924090303","0","610901","43746","0","0","15","0","0","0","0","0","0","953","0","24","0","0","2424","0","200000001","316","0","0","0","0","琪愛兒的闇影","5","0","33","316","20","316","11803662"
"3160","0","316","0","0","44","3160","3160","1680","0","924090304","0","254200","1077","0","0","0","0","0","0","0","0","0","1120","0","0","0","0","0","0","200000001","3160","0","0","0","0","堅果射手","0","0","1","3160","0","3160","15623717"
"316","0","316","29","0","44","316","316","2713","1","924090305","0","615601","0","0","0","21","0","510","0","0","0","0","1591","0","3","0","31569","0","0","200000001","316","0","0","0","0","優衣（祭服）的闇影","5","0","33","316","2850","316","12533499"
"800","0","100","40","0","60","0","3000","600","0","924091101","0","304003","10000","0","0","0","0","0","0","0","0","0","500","0","0","0","30000","0","0","300000008","0","0","0","0","0","夢魘","1","0","1","5000","0","0","80000000"
"150","0","500","0","250","100","100","0","0","0","924091102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"800","0","200","70","0","60","0","5000","800","0","924091201","0","304003","15000","0","0","0","0","0","0","0","0","0","600","0","0","0","40000","0","0","300000008","0","0","0","0","0","夢魘","1","0","1","5000","0","0","150000000"
"200","0","500","0","250","100","100","0","0","0","924091202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","350","1000000000"
"800","0","450","100","0","60","0","10000","1000","0","924091301","0","304003","26000","0","0","0","0","0","0","0","0","0","800","0","0","0","60000","0","0","300000008","0","0","0","0","0","夢魘","1","0","1","5000","0","0","300000000"
"300","0","500","0","250","100","100","0","0","0","924091302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"800","0","450","100","0","60","0","10000","1000","0","924091401","0","304003","26000","0","0","0","0","0","0","0","0","0","800","0","0","0","60000","0","0","300000008","0","0","0","0","0","夢魘","1","0","1","5000","0","0","1000000000"
"300","0","500","0","250","100","100","0","0","0","924091402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"2000","0","100","80","0","60","300","3000","0","0","924092101","0","313402","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","劍蛇","1","0","1","3000","0","0","80000000"
"0","0","100","0","0","60","0","0","1400","0","924092102","0","313402","25000","0","0","0","0","0","0","0","0","0","1400","0","0","0","10000","0","0","300000008","0","0","0","0","0","劍蛇部位A","1","0","1","0","0","0","800000"
"0","0","100","0","0","60","0","0","1000","0","924092103","0","313402","0","0","0","0","0","0","0","0","0","0","1600","0","0","0","0","0","0","300000008","0","0","0","0","0","劍蛇部位B","1","0","1","0","0","0","1400000"
"0","0","100","0","0","60","0","0","400","0","924092104","0","313402","0","0","0","0","0","0","0","0","0","0","500","0","0","0","0","0","0","300000008","0","0","0","0","0","劍蛇部位C","1","0","1","0","0","0","500000"
"100","0","500","0","250","100","100","0","0","0","924092105","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","100","1000000000"
"3000","0","200","100","0","60","300","4000","0","0","924092201","0","313402","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","劍蛇","1","0","1","4000","0","0","150000000"
"0","0","200","0","0","60","0","0","2000","0","924092202","0","313402","30000","0","0","0","0","0","0","0","0","0","2000","0","0","0","15000","0","0","300000008","0","0","0","0","0","劍蛇部位A","1","0","1","0","0","0","1000000"
"0","0","200","0","0","60","0","0","1000","0","924092203","0","313402","0","0","0","0","0","0","0","0","0","0","1600","0","0","0","0","0","0","300000008","0","0","0","0","0","劍蛇部位B","1","0","1","0","0","0","1600000"
"0","0","200","0","0","60","0","0","400","0","924092204","0","313402","0","0","0","0","0","0","0","0","0","0","500","0","0","0","0","0","0","300000008","0","0","0","0","0","劍蛇部位C","1","0","1","0","0","0","700000"
"100","0","500","0","250","100","100","0","0","0","924092205","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"5000","0","450","130","0","60","300","6000","0","0","924092301","0","313402","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","劍蛇","1","0","1","6000","0","0","300000000"
"0","0","450","0","0","60","0","0","10000","0","924092302","0","313402","40000","0","0","0","0","0","0","0","0","0","10000","0","0","0","20000","0","0","300000008","0","0","0","0","0","劍蛇部位A","1","0","1","0","0","0","1200000"
"0","0","450","0","0","60","0","0","1000","0","924092303","0","313402","0","0","0","0","0","0","0","0","0","0","1600","0","0","0","0","0","0","300000008","0","0","0","0","0","劍蛇部位B","1","0","1","0","0","0","1800000"
"0","0","450","0","0","60","0","0","400","0","924092304","0","313402","0","0","0","0","0","0","0","0","0","0","500","0","0","0","0","0","0","300000008","0","0","0","0","0","劍蛇部位C","1","0","1","0","0","0","900000"
"300","0","500","0","250","100","100","0","0","0","924092305","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"5000","0","450","130","0","60","300","6000","0","0","924092401","0","313402","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","劍蛇","1","0","1","6000","0","0","1000000000"
"0","0","450","0","0","60","0","0","10000","0","924092402","0","313402","40000","0","0","0","0","0","0","0","0","0","10000","0","0","0","20000","0","0","300000008","0","0","0","0","0","劍蛇部位A","1","0","1","0","0","0","1200000"
"0","0","450","0","0","60","0","0","1000","0","924092403","0","313402","0","0","0","0","0","0","0","0","0","0","1600","0","0","0","0","0","0","300000008","0","0","0","0","0","劍蛇部位B","1","0","1","0","0","0","1800000"
"0","0","450","0","0","60","0","0","400","0","924092404","0","313402","0","0","0","0","0","0","0","0","0","0","500","0","0","0","0","0","0","300000008","0","0","0","0","0","劍蛇部位C","1","0","1","0","0","0","900000"
"300","0","500","0","250","100","100","0","0","0","924092405","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"300","0","100","30","0","60","0","300","400","0","924093101","0","300608","20000","0","0","0","0","0","0","0","0","0","1100","0","0","0","0","0","0","300000008","0","0","0","0","0","芒刺爬行者","1","0","1","5000","0","0","80000000"
"200","0","500","0","250","100","0","0","0","0","924093102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"500","0","200","40","0","60","0","500","600","0","924093201","0","300608","30000","0","0","0","0","0","0","0","0","0","1500","0","0","0","0","0","0","300000008","0","0","0","0","0","芒刺爬行者","1","0","1","5000","0","0","150000000"
"300","0","500","0","250","100","0","0","0","0","924093202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"800","0","450","60","0","60","0","700","800","0","924093301","0","300608","40000","0","0","0","0","0","0","0","0","0","2000","0","0","0","0","0","0","300000008","0","0","0","0","0","芒刺爬行者","1","0","1","5000","0","0","300000000"
"500","0","500","0","250","100","0","0","0","0","924093302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"800","0","450","60","0","60","0","700","800","0","924093401","0","300608","40000","0","0","0","0","0","0","0","0","0","2000","0","0","0","0","0","0","300000008","0","0","0","0","0","芒刺爬行者","1","0","1","5000","0","0","1000000000"
"500","0","500","0","250","100","0","0","0","0","924093402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"3190","0","319","0","0","44","3190","3190","1540","0","924100101","0","251200","2853","0","0","0","0","0","0","0","0","0","1711","0","0","0","0","0","0","200000001","3190","0","0","0","0","哥布林護衛","0","0","1","3190","0","3190","3481446"
"3190","0","319","0","0","44","3190","3190","1026","0","924100102","0","250600","0","0","0","0","0","0","0","0","0","0","684","0","0","0","1500","0","0","200000001","3190","0","0","0","0","小狸貓","0","0","1","3190","0","3190","3836909"
"319","0","319","40","0","44","319","319","3164","1","924100103","0","604701","10499","0","0","5","0","0","0","0","0","0","3076","0","26","0","0","535","0","200000001","319","0","0","0","0","純的闇影","6","0","33","319","69","319","3040342"
"319","0","319","25","0","44","319","319","2329","1","924100104","0","619101","0","0","0","20","0","136","0","0","0","0","2941","0","12","0","12443","0","0","200000001","319","0","0","0","0","空花（黑暗）的闇影","5","0","33","319","86","319","2859703"
"3190","0","319","0","0","44","3190","3190","1284","0","924100105","0","255100","0","0","0","0","0","0","0","0","0","0","856","0","0","0","8981","0","0","200000001","3190","0","0","0","0","寒冰雛鳥","0","0","1","3190","0","3190","3207311"
"3190","0","319","0","0","44","3190","3190","2520","0","924100201","0","254100","4827","0","0","0","0","0","0","0","0","0","3919","0","0","0","0","0","0","200000001","3190","0","0","0","0","寄居蟹騎士","0","0","1","3190","0","3190","10224984"
"319","0","319","28","0","64","319","319","828","1","924100202","0","610801","28242","0","0","0","0","0","0","0","0","0","1118","0","48","0","0","2753","0","200000001","319","0","0","0","0","克蘿依的闇影","5","0","33","319","30","319","7497448"
"3190","0","319","0","0","44","3190","3190","2520","0","924100203","0","252500","15443","0","0","0","0","0","0","0","0","0","1679","0","0","0","0","0","0","200000001","3190","0","0","0","0","火蜥蜴","0","0","1","3190","0","3190","9833391"
"319","0","319","33","0","44","319","319","1411","1","924100204","0","614201","27436","0","0","1","0","0","0","0","0","0","1471","0","14","0","0","1755","0","200000001","319","0","0","0","0","莫妮卡（魔法少女）的闇影","5","0","33","319","870","319","7629200"
"3190","0","319","0","0","44","3190","3190","2101","0","924100205","0","255500","8448","0","0","0","0","0","0","0","0","0","1400","0","0","0","0","0","0","200000001","3190","0","0","0","0","殺人蜂","0","0","1","3190","0","3190","9685269"
"3190","0","319","0","0","44","3190","3190","3359","0","924100301","0","251000","8230","0","0","0","0","0","0","0","0","0","2333","0","0","0","0","0","0","200000001","3190","0","0","0","0","生者劍士像","0","0","1","3190","0","3190","16306061"
"319","0","319","30","0","44","319","319","1057","1","924100302","0","613301","0","0","0","29","0","1024","0","0","0","0","716","0","0","0","41928","0","0","200000001","319","0","0","0","0","七七香（夏日）的闇影","5","0","33","319","146","319","11987022"
"319","0","319","40","0","44","319","319","2106","1","924100303","0","608802","0","0","0","19","0","530","0","0","0","0","1771","0","3","0","36972","0","0","200000001","319","0","0","0","0","優衣（新年）的闇影","6","0","33","319","1580","319","12695256"
"319","0","319","39","0","44","319","319","722","1","924100304","0","603602","0","0","0","17","0","2524","0","0","0","0","605","0","0","0","45602","0","0","200000001","319","0","0","0","0","鏡華的闇影","6","0","33","319","60","319","12111729"
"3190","0","319","0","0","44","3190","3190","560","0","924100305","0","258200","0","0","0","0","0","0","0","0","0","0","373","0","0","0","35746","0","0","200000001","3190","0","0","0","0","幼年巨蜥","0","0","1","3190","0","3190","16010198"
"5000","0","100","100","0","60","0","5000","150","0","924101101","0","309106","10000","0","0","0","0","0","0","0","0","0","400","0","0","0","0","0","0","300000008","0","0","0","0","0","泥巴鱷","1","0","1","5000","0","0","80000000"
"200","0","500","0","250","100","100","0","0","0","924101102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","50","1000000000"
"5000","0","200","100","0","60","0","5000","150","0","924101201","0","309106","12000","0","0","0","0","0","0","0","0","0","500","0","0","0","0","0","0","300000008","0","0","0","0","0","泥巴鱷","1","0","1","5000","0","0","150000000"
"200","0","500","0","250","100","100","0","0","0","924101202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","50","1000000000"
"5000","0","450","100","0","60","0","5000","1100","0","924101301","0","309106","32000","0","0","0","0","0","0","0","0","0","900","0","0","0","0","0","0","300000008","0","0","0","0","0","泥巴鱷","1","0","1","5000","0","0","300000000"
"500","0","500","0","250","100","100","0","0","0","924101302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"5000","0","450","100","0","60","0","5000","1100","0","924101401","0","309106","32000","0","0","0","0","0","0","0","0","0","900","0","0","0","0","0","0","300000008","0","0","0","0","0","泥巴鱷","1","0","1","5000","0","0","1000000000"
"500","0","500","0","250","100","100","0","0","0","924101402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"50000","0","100","130","0","60","0","50000","0","0","924102101","0","312004","0","300","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","黑曜飛龍","1","0","1","5000","0","50000","80000000"
"0","0","100","0","0","60","0","0","1000","0","924102102","0","312004","30000","0","0","0","0","0","0","0","0","0","3000","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ａ","1","0","1","0","0","0","600000"
"0","0","100","0","0","60","0","0","500","0","924102103","0","312004","0","0","0","0","0","0","0","0","0","0","600","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ｂ","1","0","1","0","0","0","1800000"
"0","0","100","0","0","60","0","0","200","0","924102104","0","312004","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ｃ","1","0","1","0","0","0","1200000"
"100","0","500","0","250","100","100","0","0","0","924102105","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","100","1000000000"
"50000","0","200","130","0","60","0","50000","0","0","924102201","0","312004","0","300","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","黑曜飛龍","1","0","1","5000","0","50000","150000000"
"0","0","200","0","0","60","0","0","1000","0","924102202","0","312004","40000","0","0","0","0","0","0","0","0","0","4000","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ａ","1","0","1","0","0","0","800000"
"0","0","200","0","0","60","0","0","500","0","924102203","0","312004","0","0","0","0","0","0","0","0","0","0","600","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ｂ","1","0","1","0","0","0","2400000"
"0","0","200","0","0","60","0","0","200","0","924102204","0","312004","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ｃ","1","0","1","0","0","0","1800000"
"200","0","500","0","250","100","100","0","0","0","924102205","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"50000","0","450","130","0","60","0","50000","0","0","924102301","0","312004","0","300","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","黑曜飛龍","1","0","1","5000","0","50000","300000000"
"0","0","450","0","0","60","0","0","10000","0","924102302","0","312004","60000","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ａ","1","0","1","0","0","0","1200000"
"0","0","450","0","0","60","0","0","1200","0","924102303","0","312004","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ｂ","1","0","1","0","0","0","3600000"
"0","0","450","0","0","60","0","0","500","0","924102304","0","312004","0","0","0","0","0","0","0","0","0","0","500","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ｃ","1","0","1","0","0","0","2400000"
"400","0","500","0","250","100","100","0","0","0","924102305","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"50000","0","450","130","0","60","0","50000","0","0","924102401","0","312004","0","300","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","黑曜飛龍","1","0","1","5000","0","50000","1000000000"
"0","0","450","0","0","60","0","0","10000","0","924102402","0","312004","60000","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ａ","1","0","1","0","0","0","1200000"
"0","0","450","0","0","60","0","0","1200","0","924102403","0","312004","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ｂ","1","0","1","0","0","0","3600000"
"0","0","450","0","0","60","0","0","500","0","924102404","0","312004","0","0","0","0","0","0","0","0","0","0","500","0","0","0","0","0","0","300000008","0","0","0","0","0","黑曜飛龍Ｃ","1","0","1","0","0","0","2400000"
"400","0","500","0","250","100","100","0","0","0","924102405","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"2200","0","100","70","0","60","0","2000","500","0","924103101","0","303608","17000","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","300000008","0","0","0","0","0","熾焰巨獸龍","1","0","1","500","0","0","80000000"
"200","0","500","0","250","100","100","0","0","0","924103102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"2200","0","200","70","0","60","0","2000","700","0","924103201","0","303608","22000","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","300000008","0","0","0","0","0","熾焰巨獸龍","1","0","1","500","0","0","150000000"
"300","0","500","0","250","100","100","0","0","0","924103202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"2200","0","450","70","0","60","0","2000","1000","0","924103301","0","303608","34000","0","0","0","0","0","0","0","0","0","3000","0","0","0","0","0","0","300000008","0","0","0","0","0","熾焰巨獸龍","1","0","1","500","0","0","300000000"
"600","0","500","0","250","100","100","0","0","0","924103302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
