dc129375b1991cb5cc8014dcf33b7f931f886c9f76bc81df9f2a443cc9eacdd0,7d4d579c892913c68b08c321f2c66e34a807705c28c17d65a3808d441daf2f71,20b155b8eb50c582483795b7b877f94d5e046d2cf8804ffdd997cb4b7724793c,3b8586cdf77b99166229ce6dae79419a5ac0605ace5e96389cd6a19c77acf1ec,19e1c4a1ee0a3fdabe63a30da00e8c19a36bc96589403b16e6aa341b5e59bcc5,d3e9cccb2fbc2d9c36ea06a0277564e3a81dd6d8787bb54f3a50364c73e273e1,4806a392790abb327e9008b77a3dd605168b160ca9c1f733e781e177882f7b15,e61a741c5196736196080c40895e8ea873c0b7a069675018a730303b6d241a1e,3900ae09336204f3502a4d74860936667d3ade9079a06cf1f4b87212363aee3f,9a064267e68c91ca67b675830604544bfbf709f8b87b59cbb6d064948c675d94
"0","0","360","720","960","2320010","340","0","0","1"
"0","0","６分之１","８分之１","２分之１","2320011","４分之１","0","0","1"
"0","0","sin","tan","cot","2320013","cos","0","0","1"
"0","0","乘法的答案","除法的答案","減法的答案","2320014","加法的答案","0","0","1"
"0","0","氫溴酸","碘酒","次氯酸鈉","2320016","過氧化氫","0","0","1"
"0","0","亨利定律","克希荷夫定律","道爾頓定律","2320017","赫斯定律","0","0","1"
"0","0","蜻蜓座","蒼蠅座","螳螂座","2320018","蝴蝶座","0","0","1"
"0","0","地球","太陽","月亮","2320020","木星","0","0","1"
"0","0","11","3","9","2320021","13","0","0","1"
"0","0","鉀","氦","鋇","2320022","釷","0","0","1"
"0","0","氝","氖","氮","2320025","氰","0","0","1"
"0","0","小數","整數","自然對數","2320026","總數","0","0","1"
"0","0","性價比","電阻抗","電容","2320029","電功率","0","0","1"
"0","0","銀","水銀","氫","2320030","氦","0","0","1"
"0","0","１次","２次","12次","2320031","４次","0","0","1"
"0","0","魚群","月球","海流","2320032","地熱","0","0","1"
"0","0","N","Na","Ne","2320033","Nt","0","0","1"
"0","0","K","Ca","Ka","2320034","Cl","0","0","1"
"0","0","結冰","結晶","結膜","2320035","結節","0","0","1"
"0","0","２次","１次","４次","2320036","３次","0","0","1"
"0","0","分父","分母","分姊","2320037","分兄","0","0","1"
"0","0","氫氣","氧氣","碳","2320040","溴","0","0","1"
"0","0","休火山","死火山","伏火山","2320041","弱火山","0","0","1"
"0","0","大約33萬","大約30萬","大約31萬","2320042","大約32萬","0","0","1"
"0","0","Gamma","Delta","Sigma","2320043","Zeta","0","0","1"
"0","0","天蠍座","水瓶座","獅子座","2320044","巨蟹座","0","0","1"
"0","0","水瓶座","獅子座","巨蟹座","2320045","天蠍座","0","0","1"
"0","0","頂點","母線","面","2320046","邊","0","0","1"
"0","0","３","２","７","2320049","５","0","0","1"
"0","0","15公里","25公里","33公里","2320050","20公里","0","0","1"
"0","0","點線","前線","無線","2320051","電線","0","0","1"
"0","0","鐵","鋁","鈦","2320053","鎳","0","0","1"
"0","0","恆星","行星","超新星","2320054","衛星","0","0","1"
"0","0","晝夜","季節","日期","2320056","時間","0","0","1"
"0","0","Muse","Fuse","Shoes","2320057","Ruse","0","0","1"
"0","0","紅色","綠色","白色","2320058","藍色","0","0","1"
"0","0","帕斯卡","牛頓","焦耳","2320059","托","0","0","1"
"0","0","階乘","積分","交集","2320060","組合","0","0","1"
"0","0","１條","２條","16條","2320061","４條","0","0","1"
"0","0","莉瑪","同時著地","貪吃佩可","2321001","鏡華","0","0","1"
"0","0","大江戶","大間","蘭德索爾","2321002","珊托魯斯","0","0","1"
"0","0","大間","珊托魯斯","艾爾皮斯島","2321003","大江戶","0","0","1"
"0","0","大間","大江戶","咲戀育幼院","2321004","珊托魯斯","0","0","1"
"0","0","2000","2500","1500","2321005","1000","0","0","1"
"0","0","流明","反照率","遮光率","2330001","對比度","0","0","1"
"0","0","16","18","22","2330002","20","0","0","1"
"0","0","獅子座","金牛座","牡羊座","2330004","水瓶座","0","0","1"
"0","0","天狼星","大角星","參宿四","2330005","老人星","0","0","1"
"0","0","海王星","天王星","土星","2330007","木星","0","0","1"
"0","0","火山黏土","莫桑石","高嶺土","2330008","人造雲母","0","0","1"
"0","0","壁虎座","蝎虎座","蠑螈座","2330010","青蛙座","0","0","1"
"0","0","BC","AC","DC","2330011","CC","0","0","1"
"0","0","紅色會變藍","藍色會變紅","都會變白","2330012","都沒有變化","0","0","1"
"0","0","外心","重心","內心","2330015","中心","0","0","1"
"0","0","橘色","綠色","藍色","2330016","透明","0","0","1"
"0","0","５條","９條","13條","2330017","７條","0","0","1"
"0","0","第16戰","第31戰","第９戰","2330018","第23戰","0","0","1"
"0","0","南圓形座","南三角座","南菱形座","2330020","南四角座","0","0","1"
"0","0","十字架二","北河三","心宿二","2330021","十字架三","0","0","1"
"0","0","牛頓力學","量子力學","熱力學","2330022","流體力學","0","0","1"
"0","0","磁力","科氏力","摩擦力","2330023","萬有引力","0","0","1"
"0","0","指準化石","示相化石","自然化石","2330024","齒石化石","0","0","1"
"0","0","Lasker","Scalar","Rear","2330026","Muller","0","0","1"
"0","0","乙炔","氨氣","鑽石","2330027","銀","0","0","1"
"0","0","989","997","993","2330028","991","0","0","1"
"0","0","魚毒素","蝦紅素","鎧魨毒素","2330029","河魨毒素","0","0","1"
"0","0","電感","電導","亨利","2330030","西門子","0","0","1"
"0","0","Lambda","Sigma","Delta","2330031","Gamma","0","0","1"
"0","0","大熊座","小熊座","大犬座","2330032","小犬座","0","0","1"
"0","0","鉀","鈣","鎂","2330033","鈉","0","0","1"
"0","0","三疊紀","二疊紀","白堊紀","2330034","侏羅紀","0","0","1"
"0","0","鉬","鎝","銠","2330035","碲","0","0","1"
"0","0","90","180","270","2330036","360","0","0","1"
"0","0","是波器","示波器","事波器","2330037","式波器","0","0","1"
"0","0","１里","１弧分","１角","2330038","１公尺","0","0","1"
"0","0","０大氣壓","１大氣壓","1013大氣壓","2330040","10大氣壓","0","0","1"
"0","0","NaOH","NaCl","SiO2","2330041","MgO","0","0","1"
"0","0","３個","２個","１個","2330042","４個","0","0","1"
"0","0","７個","10個","９個","2330043","８個","0","0","1"
"0","0","氮氣","氧氣","氫氣","2330045","二氧化碳","0","0","1"
"0","0","地球","金星","木星","2330047","月球","0","0","1"
"0","0","都市蔓延現象","布羅肯奇景","城市熱島現象","2330048","蠕變現象","0","0","1"
"0","0","支點","抗力點","交點","2330049","施力點","0","0","1"
"0","0","粉風現象","焚風現象","分風現象","2330051","憤風現象","0","0","1"
"0","0","水星","太陽","月","2330053","火星","0","0","1"
"0","0","增溫層","平流層","對流層","2330056","中間層","0","0","1"
"0","0","水星","金星","土星","2330057","火星","0","0","1"
"0","0","偽分數","假分數","偉分數","2330058","倍分數","0","0","1"
"0","0","４分之１","６分之１","７分之１","2330061","５分之１","0","0","1"
"0","0","神秘海岸","瑪爾傑海岸","大江戶海岸","2331001","布里薩海岸","0","0","1"
"0","0","４","4.5","３","2331002","５","0","0","1"
"0","0","秋乃","真琴","莫妮卡","2331003","可可蘿","0","0","1"
"0","0","南西溼地","朵羅西亞溼地","朱諾溼地","2331004","塔利亞溼地","0","0","1"
"0","0","考達海角","普洛庇那海角","弗泰拉海角","2331005","埃斯塔海角","0","0","1"
"0","0","電聯車","紡車","巴士","2410002","公車","0","0","1"
"0","0","腳踏車","新幹線","潛水艇","2410003","救護車","0","0","1"
"0","0","帶謝症候群","代謝症候群","代卸症候群","2410004","代蟹症候群","0","0","1"
"0","0","繞網","上網","遊網","2410005","跑網","0","0","1"
"0","0","Showrooming","Streaming","Hacking","2410006","Suming","0","0","1"
"0","0","闇導纖維","光導纖維","水導纖維","2410007","火導纖維","0","0","1"
"0","0","高雄85大樓","台北101","世貿大樓","2410008","市府轉運站","0","0","1"
"0","0","香豌豆","康乃馨","鬱金香","2410009","高山火絨草","0","0","1"
"0","0","水杯","餐前小菜","擦手巾","2410011","筷子","0","0","1"
"0","0","河童帽","洗髮帽","防水蓋","2410012","護目鏡","0","0","1"
"0","0","通宵","半夜哭泣","熬夜","2410014","連夜逃跑","0","0","1"
"0","0","屏東恆春燈塔路","太平島","東沙島","2410015","蘭嶼","0","0","1"
"0","0","履歷表","病歷表","計分表","2410016","申請表","0","0","1"
"0","0","遠遠法","透視法","方位等距投影","2410017","近近法","0","0","1"
"0","0","座位安全帶","安全帽","鎧甲","2410018","兒童座椅","0","0","1"
"0","0","股東集會","股東大會","緊急集會","2410019","特別大會","0","0","1"
"0","0","天上天下","天地無用","俯仰天地","2410020","天地有情","0","0","1"
"0","0","健抗檢查","健康檢查","健康漸查","2410022","健康檢茶","0","0","1"
"0","0","駕訓所","駕訓班","駕訓室","2410024","駕訓會","0","0","1"
"0","0","飛機","直升機","熱氣球","2410025","滑翔機","0","0","1"
"0","0","Great Wall","Firewall","Climbing Wall","2410026","Chinese Wall","0","0","1"
"0","0","Spring Time","Summer Time","Ecology Time","2410027","Hot Time","0","0","1"
"0","0","黃金座","博愛座","深藍座","2410028","翠綠座","0","0","1"
"0","0","巴黎","紐約","香港","2410030","東京","0","0","1"
"0","0","村針","待針","群針","2410031","懸針","0","0","1"
"0","0","國道二號","國道八號","國道六號","2410032","國道一號","0","0","1"
"0","0","牛奶","香菇","冬粉","2410033","雞蛋","0","0","1"
"0","0","12","14","7","2410036","10","0","0","1"
"0","0","菊花","梅花","牡丹","2410037","百合","0","0","1"
"0","0","陽明山","八里","五股","2410038","淡水","0","0","1"
"0","0","晚夏問候","賀年卡","詛咒信","2410039","盛夏問候","0","0","1"
"0","0","奶奶","外公","爸爸","2410040","媽媽","0","0","1"
"0","0","紙張餅乾","幸運餅乾","神仙餅乾","2410041","好運餅乾","0","0","1"
"0","0","逆時針","順時針","向南","2410042","向北","0","0","1"
"0","0","切丁","切末","切片","2410048","切絲","0","0","1"
"0","0","白胡椒","柚子胡椒","鹽胡椒","2410050","黑胡椒","0","0","1"
"0","0","章魚燒","鯛魚燒","玉子燒","2410051","烤魷魚","0","0","1"
"0","0","變成紅色","滲出水分","失去味道","2410052","崩塌散開","0","0","1"
"0","0","移動流力","移動推力","移動買力","2410053","移動失力","0","0","1"
"0","0","百分之二十","百分之五","百分之七","2410054","百分之十","0","0","1"
"0","0","Americano","Espresso","Macchiato","2410055","Cappuccino","0","0","1"
"0","0","年糕紅豆湯","葛餅","水羊羹","2410056","金鍔","0","0","1"
"0","0","阿特拉斯山脈","喜馬拉雅山","高加索山脈","2410057","藍山山脈","0","0","1"
"0","0","水煮嫩蛋","炒蛋","原味歐姆蛋","2410058","太陽蛋","0","0","1"
"0","0","佐料","配料","香料","2410059","生料","0","0","1"
"0","0","瑪莉涅烏斯財團","墨丘利財團","姆謝拉爾戈貿易公司","2411001","梅肯歐魯結社","0","0","1"
"0","0","飯糰雙六","巡遊","Let's 提格尼亞！","2411002","探險","0","0","1"
"0","0","寶石","盧幣","太陽","2411003","瑪那","0","0","1"
"0","0","鈴莓","步未","璃乃","2411004","珠希","0","0","1"
"0","0","全部跳過","行程表","每日帳","2411005","預定表","0","0","1"
"0","0","姑嫂","妯娌","連襟","2420001","婆媳","0","0","1"
"0","0","500","900","950","2420002","800","0","0","1"
"0","0","Generation","Generic","Genesis","2420003","General","0","0","1"
"0","0","１","７","９","2420004","３","0","0","1"
"0","0","茶杯碟","杯墊","袴","2420005","茶托","0","0","1"
"0","0","妯娌","連襟","妹婿","2420006","弟媳","0","0","1"
"0","0","四天王","七福神","八部眾","2420008","十二神將","0","0","1"
"0","0","TW","WC","WT","2420009","TO","0","0","1"
"0","0","終末壽險","終身壽險","延長壽險","2420011","終期壽險","0","0","1"
"0","0","受贈者","捐贈者","餽贈者","2420012","移植者","0","0","1"
"0","0","西餐廳","茶餐廳","居酒屋","2420013","快餐廳","0","0","1"
"0","0","玉山東峰","雪山主峰","雪山北稜角","2420014","玉山北峰","0","0","1"
"0","0","古灣","谷灣","股灣","2420016","穀灣","0","0","1"
"0","0","鬆梅","空梅","清梅","2420017","散梅","0","0","1"
"0","0","水害","冷害","寒害","2420018","冰害","0","0","1"
"0","0","桿弟","行李員","球僮","2420019","牛仔","0","0","1"
"0","0","蛋糕","甜甜圈","冰淇淋","2420020","可麗餅","0","0","1"
"0","0","1000","2000","100","2420021","500","0","0","1"
"0","0","Deflation","Inflation","Denomination","2420023","Stagnation","0","0","1"
"0","0","憲法考試","司法考試","忍法考試","2420025","違法考試","0","0","1"
"0","0","氣溫較高的地區","下雪較多的地區","乾燥地區","2420028","靠近海的地區","0","0","1"
"0","0","氣溫較低的狀態","人口減少的狀態","會發生地震的狀態","2420029","面積狹小的狀態","0","0","1"
"0","0","洗臉盆","洗手碗","清洗碗","2420030","沙拉盤","0","0","1"
"0","0","？","！","※","2420031","！？","0","0","1"
"0","0","小匙","大匙","都一樣","2420032","茶匙","0","0","1"
"0","0","國道二號","國道一號","國道四號","2420033","國道三號","0","0","1"
"0","0","太陽眼鏡","彩繪玻璃","布簾","2420035","小雙筒望遠鏡","0","0","1"
"0","0","麵粉","太白粉","葛粉","2420036","糯米粉","0","0","1"
"0","0","鹽魚汁","臭魚乾","鯡魚乾","2420039","鳀魚","0","0","1"
"0","0","豬","牛","羊","2420040","雞","0","0","1"
"0","0","8,953公尺","8,849公尺","8,611公尺","2420042","8,586公尺","0","0","1"
"0","0","炸餃子","水餃","蒸餃","2420046","煎餃","0","0","1"
"0","0","貓草","檸檬草","皮草","2420048","木天蓼","0","0","1"
"0","0","馬鈴薯","米","大豆","2420049","小麥","0","0","1"
"0","0","牛肉","雞肉","羊肉","2420051","豬肉","0","0","1"
"0","0","雞肉","蛋","蔥","2420052","炸牡蠣","0","0","1"
"0","0","冬","夏","秋","2420053","春","0","0","1"
"0","0","10cc","5cc","12cc","2420054","3cc","0","0","1"
"0","0","阿給","太陽餅","鴨賞","2420055","臭豆腐","0","0","1"
"0","0","美式咖啡","卡布奇諾","愛爾蘭咖啡","2420056","摩卡","0","0","1"
"0","0","蘇伊士運河","巴拿馬運河","基爾運河","2420057","尼加拉瓜運河","0","0","1"
"0","0","客船捲壽司","軍艦壽司","氣球捲壽司","2420058","馬車捲壽司","0","0","1"
"0","0","麥茶","綠茶","日本酒","2420059","燒酎","0","0","1"
"0","0","Well Done","Rare","Medium","2420060","Medium Rare","0","0","1"
"0","0","棉花糖","生奶油","草莓果醬","2420061","香腸","0","0","1"
"0","0","Precious Journey","Mirage Game","Connecting Happy!!","2421001","Lost Princess","0","0","1"
"0","0","Precious Journey","晚霞色的漫步","緊緊相連","2421002","Connecting Happy!!","0","0","1"
"0","0","３人","５人","２人","2421003","４人","0","0","1"
"0","0","正和","和正","漁夫‧吉克","2421004","和彥","0","0","1"
"0","0","鐵","點心","魔物","2421005","木才","0","0","1"
"0","0","GPS","CPU","DOS","2430001","SSD","0","0","1"
"0","0","五二三四","六三三四","六三一四","2430002","五二一一","0","0","1"
"0","0","4.4平方公尺","3.3平方公尺","6.6平方公尺","2430003","5.5平方公尺","0","0","1"
"0","0","三等親","六等親","十等親","2430004","九等親","0","0","1"
"0","0","A3","B5","B4","2430005","A4","0","0","1"
"0","0","捐贈者","受贈者","餽贈者","2430006","移植者","0","0","1"
"0","0","遺訓分","特留分","遺愛分","2430007","遺令分","0","0","1"
"0","0","C","CNC","C#","2430008","C++","0","0","1"
"0","0","個人年金保險","強制汽車責任險","火災險 ","2430009","車體險","0","0","1"
"0","0","大盆地沙漠","莫哈維沙漠","南極洲荒漠","2430010","撒哈拉沙漠","0","0","1"
"0","0","會立即起效果的藥","以糖膜包裹的藥","要去醫院取得的藥","2430011","價格昂貴難以獲得的藥","0","0","1"
"0","0","固定資產","流動資產","確定資產","2430015","行動資產","0","0","1"
"0","0","生日","成人禮","銀婚典禮","2430016","敬老節","0","0","1"
"0","0","烏鴉會","老鼠會","螳螂會","2430017","水母會","0","0","1"
"0","0","A4","A3","B5","2430018","B4","0","0","1"
"0","0","室內標誌","交通號誌","指示標誌","2430019","警戒標誌","0","0","1"
"0","0","平原","海底","洞穴","2430020","高山","0","0","1"
"0","0","維他命D ","維他命K","維他命A","2430021","維他命C","0","0","1"
"0","0","台南","宜蘭","台東","2430022","桃園","0","0","1"
"0","0","一天中8小時禁食，16小時進食。","一天中16小時禁食，8小時進食。","一天中6小時禁食，18小時進食。","2430023","一天中18小時禁食，6小時進食。","0","0","1"
"0","0","１人","２人","０人","2430024","３人","0","0","1"
"0","0","２人","３人","沒有規定","2430025","１人","0","0","1"
"0","0","住民票","戶口名簿","印鑑登記證明書","2430026","納稅證明書","0","0","1"
"0","0","御不淨","御手洗","御內儀","2430027","御洗淨","0","0","1"
"0","0","告老還鄉","衣錦還鄉","創業興家","2430028","故地重遊","0","0","1"
"0","0","七","六","三","2430029","五","0","0","1"
"0","0","東北","西北","東","2430030","北","0","0","1"
"0","0","火藥","占星","印刷","2430031","指南針","0","0","1"
"0","0","菲律賓","澳洲","義大利","2430032","德國","0","0","1"
"0","0","受到觸碰時小葉片會閉合","沒有毒","晚上會自動閉合","2430034","原產於中南美洲","0","0","1"
"0","0","眠糊","麵糊","免糊","2430041","緬糊","0","0","1"
"0","0","涮涮鍋","壽喜燒","成吉思汗羊肉","2430042","馬鈴薯燉肉","0","0","1"
"0","0","馬櫻丹","曇花","百合","2430043","玫瑰","0","0","1"
"0","0","70","75","60","2430044","65","0","0","1"
"0","0","蕃薯","蒟蒻","芋頭","2430046","馬鈴薯","0","0","1"
"0","0","18歲以上，最高年齡不超過65歲","20歲以上，最高年齡不超過65歲","19歲以上，最高年齡不超過65歲","2430047","22歲以上，最高年齡不超過65歲","0","0","1"
"0","0","魟魚","鯊魚","海豚","2430048","鮪魚","0","0","1"
"0","0","白蘿蔔","蔥","秋葵","2430049","大白菜","0","0","1"
"0","0","真水","鹽水","泥水","2430052","醋","0","0","1"
"0","0","彼得潘","皮蛋","長山核桃","2430053","皮塔餅","0","0","1"
"0","0","荷蘭","新加坡","挪威","2430054","西班牙","0","0","1"
"0","0","法式凍派","麵包丁","果仁糖","2430056","火蔥","0","0","1"
"0","0","杉剝刀法","桂剝刀法","樫剝刀法","2430058","松剝刀法","0","0","1"
"0","0","羊羹","外郎糕","金鍔","2430060","蕨餅","0","0","1"
"0","0","千層麵","西班牙大鍋飯","馬賽魚湯","2430061","歐姆蛋","0","0","1"
"0","0","剛出發的冒險者","冒險的啟程","赤裸冒險者","2431001","冒險的開始","0","0","1"
"0","0","美的饗宴","雪的審美會","美之傳教者","2431002","雪的美麗檢查","0","0","1"
"0","0","綠龍骸嶺","毒瘴闇稜","斷崖遺跡","2431003","蒼海孤塔","0","0","1"
"0","0","矛依未的回憶","回想重組","諾維姆的過往日常","2431004","追憶的回憶","0","0","1"
"0","0","GREEDY LOVE","我的色彩STORY","童話故事就在夢中","2431005","Seize The Day！","0","0","1"
"0","0","Fine","Forte","Fox","2510003","Free","0","0","1"
"0","0","大提琴","低音提琴","中提琴","2510004","小提琴","0","0","1"
"0","0","g","f","i","2510005","d","0","0","1"
"0","0","作曲家","指揮家","第一小提琴","2510006","最年長","0","0","1"
"0","0","５個","10個","20個","2510007","30個","0","0","1"
"0","0","Cuter Voice","Character Voice","Create Voice","2510008","Commercial Voice","0","0","1"
"0","0","殺戮遊戲","首發遊戲","附贈遊戲","2510009","開始遊戲","0","0","1"
"0","0","豎捲髮","呆毛","分岔毛","2510010","華麗髮型","0","0","1"
"0","0","將棋","黑白棋","都一樣","2510012","西洋棋","0","0","1"
"0","0","葉綠素","甲殼素","蛋白質","2510013","葉黃素","0","0","1"
"0","0","微風","秋風","暴風","2510014","北風","0","0","1"
"0","0","颶風","颮","季風","2510015","颱風","0","0","1"
"0","0","腹部","頭部","尾部","2510016","腳","0","0","1"
"0","0","滾筒","線軸","圓軸","2510018","滾輪","0","0","1"
"0","0","波希米亞","喀什米爾","克里米亞","2510019","烏魯木齊","0","0","1"
"0","0","洗髮精","護髮霜","沐浴乳","2510022","潤髮乳","0","0","1"
"0","0","腮紅","眼睫毛膏","眉筆","2510023","眼線筆","0","0","1"
"0","0","Step","Stitch","Scud","2510025","Space","0","0","1"
"0","0","Binder","Buyer","Bite","2510027","Supporting Actor","0","0","1"
"0","0","氮氣","甲烷","臭氧","2510028","二氧化碳","0","0","1"
"0","0","引誘","騷靈現象","轉世","2510029","外質","0","0","1"
"0","0","驅蟲","防曬","除臭","2510030","保濕","0","0","1"
"0","0","將棋","圍棋","五子棋","2510031","麻雀","0","0","1"
"0","0","生化危機","道德危機","生活危機","2510032","金錢危機","0","0","1"
"0","0","花草葉","山形葉","甘藍菜","2510033","地瓜葉","0","0","1"
"0","0","稍微冷卻菜刀","稍微加熱菜刀","讓菜刀生鏽","2510035","讓菜刀沾滿油","0","0","1"
"0","0","９次","７次","６次","2510038","８次","0","0","1"
"0","0","Panir","Denier","Pleats","2510039","Stole","0","0","1"
"0","0","去溫水","去光水","除法水","2510040","除名水","0","0","1"
"0","0","醃漬","胭脂","香料","2510041","菸草","0","0","1"
"0","0","控油","抗老","抗痘","2510042","抗氧化","0","0","1"
"0","0","三條","一對","葫蘆","2510043","同花","0","0","1"
"0","0","榮","自摸","吃","2510044","碰","0","0","1"
"0","0","７月７日","８月８日","５月５日","2510046","６月６日","0","0","1"
"0","0","Caribou","Caries","Canker","2510047","Corrode","0","0","1"
"0","0","裝飾用","平衡氣壓","可以呼吸","2510048","避免造成裂縫","0","0","1"
"0","0","火星到火衛二","地球到月球","木星到木衛一","2510050","土星到土衛六","0","0","1"
"0","0","老鷹","蛇","鴿子","2510051","老虎","0","0","1"
"0","0","以氣味重到輕","以含量多到少","以價格貴到低","2510053","以卡洛里高到低","0","0","1"
"0","0","吹風機","表演曲目","氣炸鍋","2510054","玩家","0","0","1"
"0","0","Digital Joker","Disc Jockey","Dream Justice","2510056","Dance Job","0","0","1"
"0","0","側翻","畫面轉暗","後空翻","2510057","迴轉","0","0","1"
"0","0","Big Band","Brass Band","Broadband","2510058","Husband","0","0","1"
"0","0","葡萄","鳳梨","榴槤","2510059","西瓜","0","0","1"
"0","0","爵士聲","靈異聲音","遭遇聲","2510060","上鎖聲","0","0","1"
"0","0","教職員室","游泳池","體育館","2511001","保健室","0","0","1"
"0","0","４周年","５周年","３周年","2511002","６周年","0","0","1"
"0","0","怜","日和","咲戀","2511003","栞","0","0","1"
"0","0","咕嚕靈波～","切嚕～☆","凱留凱留～♪","2511004","嘟嚕嚕嚕嚕～★","0","0","1"
"0","0","里士滿工之塔","克蕾琪塔之塔","Tower Of 克蕾琪塔","2511005","克蕾琪塔大廈","0","0","1"
"0","0","大拇指","中指","小拇指","2520001","食指","0","0","1"
"0","0","削皮","斷骨","剪髮","2520002","削身","0","0","1"
"0","0","摸子","猜子","搶子","2520004","擲骰","0","0","1"
"0","0","灶","窖","窯","2520006","爐","0","0","1"
"0","0","酒精","醋","小蘇打水","2520007","肥皂水","0","0","1"
"0","0","垂釣","飛蠅釣","拖竿釣","2520009","底釣","0","0","1"
"0","0","新石器時代","古羅馬時代","古希臘時代","2520010","青銅時代","0","0","1"
"0","0","星期一","星期日","星期三","2520011","星期四","0","0","1"
"0","0","露點","野點","支點","2520012","屋點","0","0","1"
"0","0","瀏海","流蘇","脫線","2520013","辮子","0","0","1"
"0","0","磷","無機鹽","鐳","2520015","氚","0","0","1"
"0","0","Leggings","Pullover","Skort","2520016","Over Knee Socks","0","0","1"
"0","0","玉米片","穀麥","餬","2520018","燕麥片","0","0","1"
"0","0","含碘胺基酸","含硫胺基酸","芳香族胺基酸","2520020","脂肪族胺基酸","0","0","1"
"0","0","片段廣告","潛意識廣告","專家推薦廣告","2520022","感官刺激廣告","0","0","1"
"0","0","５根","４根","６根","2520023","８根","0","0","1"
"0","0","跳舞","畫沙畫","親吻","2520024","磨蹭","0","0","1"
"0","0","女中低音","次女高音","男高音","2520025","男中音","0","0","1"
"0","0","肌肉爆發力","液壓","熱力","2520026","彈簧","0","0","1"
"0","0","全身肌肉","全身骨頭","全身的毛","2520028","全身內臟","0","0","1"
"0","0","S Season","R Season","U Season","2520029","T Season","0","0","1"
"0","0","麻將","圍棋","將棋","2520033","花牌","0","0","1"
"0","0","愛乾淨","讓手的觸覺更敏感","保持濕潤","2520034","洗掉寄身蟲","0","0","1"
"0","0","眼皮","腳底","膝蓋","2520035","屁股","0","0","1"
"0","0","0.8公分","0.3公分","0.05公分","2520037","１公分","0","0","1"
"0","0","Cloud Ballons","Speech Balloons","Photo Frame","2520038","Picture Frame","0","0","1"
"0","0","鑽石國王","紅心國王","梅花國王","2520039","黑桃魔王","0","0","1"
"0","0","紅寶石","紫水晶","青金岩","2520040","綠松色","0","0","1"
"0","0","地球曆 ","太陽曆 ","御化曆","2520042","太陰曆","0","0","1"
"0","0","11周年","１周年","31周年","2520043","21周年","0","0","1"
"0","0","長針編織","平針編織","鎖針編織","2520044","短針編織","0","0","1"
"0","0","字一色","天和","四暗刻","2520045","大三元","0","0","1"
"0","0","順子","同花","五同點","2520047","葫蘆","0","0","1"
"0","0","磨石","磨墨","磨紙","2520048","磨筆","0","0","1"
"0","0","草包","香包","花苞","2520049","花包","0","0","1"
"0","0","東南","東北","西南","2520050","西北","0","0","1"
"0","0","船領套頭衫","圓領套頭衫","轉轉領套頭衫","2520051","拳頭領套頭衫","0","0","1"
"0","0","桃色","大地色","人偶色系","2520052","珍珠色","0","0","1"
"0","0","刮骨","刮痧","熱石按摩","2520054","刀療","0","0","1"
"0","0","排汗劑","體香劑","洗碗精","2520055","清潔劑","0","0","1"
"0","0","Woofer","Choker","Stalker","2520056","Sidecar","0","0","1"
"0","0","24組","26組","20組","2520058","30組","0","0","1"
"0","0","Trio"," Quartet ","Solo","2520059","Quintet","0","0","1"
"0","0","計時碼錶","節拍器","示波器","2520060","氣壓錶","0","0","1"
"0","0","王將","飛龍","金將","2520061","角行","0","0","1"
"0","0","天露金甘水","黃金無限飯糰","頂級的龍尾關東煮","2521001","雲海的魔物肉","0","0","1"
"0","0","白飯","蛋","蜜","2521002","肉","0","0","1"
"0","0","露營道具","陶鍋","弓","2521003","有我在喔好朋友1號","0","0","1"
"0","0","隆之卵","龍之卵","隆之翼","2521004","龍之翼","0","0","1"
"0","0","從賭場王手中偷出龍之卵","在帆稀的房間拍照","和嘉夜一起打掃","2521005","對帆稀惡作劇","0","0","1"
"0","0","阿德利企鵝","加拉巴哥環企鵝","沒有住在熱帶的企鵝","2530001","國王企鵝","0","0","1"
"0","0","Swimming Pool","Tide Pool","River","2530002","Pond","0","0","1"
"0","0","Cattooth","Houndstooth","Sharktooth","2530003","Cameltooth","0","0","1"
"0","0","牛角扣","龍蝦扣","鴛鴦扣","2530004","琵琶扣","0","0","1"
"0","0","天王","天元","天命","2530005","天心","0","0","1"
"0","0","紅寶石","鑽石","水晶","2530006","藍寶石","0","0","1"
"0","0","Crane Blood","Pigeon Blood","Stoke Blood","2530009","Canary Blood","0","0","1"
"0","0","中調","前調","無調","2530010","後調","0","0","1"
"0","0","Brain","Train","Hallen","2530012","Crane","0","0","1"
"0","0","生魚片","清湯","醃漬物","2530013","白飯","0","0","1"
"0","0","蔡加尼克效應","比馬龍效應","巴納姆效應","2530014","鄧寧-克魯格效應","0","0","1"
"0","0","PK值","PA值","PS值","2530016","PQ值","0","0","1"
"0","0","知情執行","知情同意","解說同意","2530018","解說執行","0","0","1"
"0","0","湯草","湯花","湯實","2530020","湯莖","0","0","1"
"0","0","鉛","汞","鎘","2530021","砷","0","0","1"
"0","0","八星","星位","地圍","2530022","地元","0","0","1"
"0","0","324","361","289","2530023","256","0","0","1"
"0","0","52張","48張","72張","2530024","108張","0","0","1"
"0","0","１月","11月","９月","2530025","５月","0","0","1"
"0","0","鼻子","舌頭","耳","2530028","眼睛","0","0","1"
"0","0","霜降","小寒","白露","2530030","寒露","0","0","1"
