taq_no,genre,taq_type,difficulty,word,chunk,detail,detail_2,assist_detail,image_id,char_no_1,char_no_2,char_no_3,char_no_4,char_no_5,input_type_1,input_type_2,input_type_3,input_type_4,input_type_5
"3005","3","2","1","Inter","","สิ่งนี้เรียกว่าอะไร?","นักออกแบบตกแต่งภายใน (ภาษาอังกฤษ)","Interior","0","I","n","t","e","r","2","3","3","3","3"
"3006","3","2","3","Ambul","","สิ่งนี้เรียกว่าอะไร?","ชื่อของ [รถพยาบาล] ในภาษาอังกฤษ","Ambulance ","0","A","m","b","u","l","2","3","3","3","3"
"3007","3","2","3","Texbk","Textbook","สิ่งนี้เรียกว่าอะไร?","ชื่อของ [หนังสือเรียน] ในภาษาอังกฤษ","Textbook","0","T","e","x","b","k","2","3","3","3","3"
"3008","3","2","3","Lando","","สิ่งนี้เรียกว่าอะไร?","ชื่อเรียกอย่างเป็นทางการของตัว [C] ที่ใช้ในการตรวจวัดสายตาคืออะไร","Landolt Ring","0","L","a","n","d","o","2","3","3","3","3"
"3009","3","2","3","เต้ารับ","","สิ่งนี้เรียกว่าอะไร?","อุปกรณ์จ่ายไฟให้กับเครื่องใช้ไฟฟ้าที่มีอยู่ทุกบ้าน รองรับหัวเสียบที่มาจากเครื่องใช้ไฟฟ้า","Socket = เต้ารับ","0","เ","ต้","า","รั","บ","7","7","7","7","7"
"3010","3","2","2","จานบิน","","สิ่งนี้เรียกว่าอะไร?","คำที่ใช้เรียกวัตถุบินที่ไม่สามารถระบุได้ว่าคืออะไร และมักถูกจินตนาการให้มีรูปร่างเป็นจานกลมบินได้","จานบิน UFO","0","จ","า","น","บิ","น","7","7","7","7","7"
"3011","3","2","2","อลิซาเ","","สิ่งนี้เรียกว่าอะไร?","ปลอกคอป้องกันแมวและสุนัขเลียตัวเองเมื่อได้รับบาดเจ็บ","ปลอกคออลิซาเบธ","0","อ","ลิ","ซ","า","เ","7","7","7","7","7"
"3012","3","1","3","อาคุโด","","สิ่งนี้เรียกว่าอะไร?","บริษัทค้าขายที่ไม่ซื่อสัตย์ ซึ่งดำเนินกิจการอยู่ในดินแดนแลนด์โซล ชื่อของประธานบริษัทก็คือชื่อของบริษัท","องค์กรอาคุโดย","0","อ","า","คุ","โ","ด","7","7","7","7","7"
"3016","3","1","3","รเรียน","","คำตอบของคำถามนี้คืออะไร?","อะไรคืองานอดิเรกของ [เคียวกะ]\nผู้มีความรับผิดชอบที่สุด\nใน [ลิตเติ้ลริริคัล] ?","การเรียน","2019","ร","เ","รี","ย","น","7","7","7","7","7"
"3020","3","1","1","หคโซล","หอคอยโซล","ที่นี่คือที่ไหน?","หอคอยยักษ์ที่ตั้งตระหง่านอยู่ใจกลางแลนด์โซล\nและเป็นที่มาของการก่อตั้งกลุ่ม [ทวิงเคิลวิช]","หอคอยโซล","0","ห","ค","โ","ซ","ล","7","7","7","7","7"
"3026","3","2","1","กากุ๊กกู","","สิ่งนี้เรียกว่าอะไร?","นาฬิกาที่เดินตามเวลาที่กำหนดและส่งเสียงร้อง ป๊อปโป้ ป๊อปโป...","นาฬิกากุ๊กกู","0","ก","า","กุ๊","ก","กู","7","7","7","7","7"
"3029","3","2","1","นาฬิกา","","สิ่งนี้เรียกว่าอะไร?","เครื่องมือที่ใช้วัดเวลาโดยการปล่อยทรายทีละน้อยผ่านรูเล็กๆ","นาฬิกาทราย","0","น","า","ฬิ","ก","า","7","7","7","7","7"
"3050","3","2","2","จราจร","","สิ่งนี้เรียกว่าอะไร?","กฎหมายที่จัดตั้งขึ้นเพื่อป้องกันอันตรายและสิ่งกีดขวางบนท้องถนน และเพื่อให้การเดินทางราบรื่นและปลอดภัย","กฎหมายจราจร","0","จ","ร","า","จ","ร","7","7","7","7","7"
"3051","3","2","2","รงงาน","","สิ่งนี้เรียกว่าอะไร?","กฎหมายที่กำหนดมาตรฐานขั้นต่ำในแง่ของสัญญา ค่าจ้าง ฯลฯ เพื่อปกป้องคนงาน","กฎหมายแรงงาน","0","ร","ง","ง","า","น","7","7","7","7","7"
"3053","3","2","2","คุ้มครอ","","สิ่งนี้เรียกว่าอะไร?","กฎหมายที่กำหนดเรื่องการเลี้ยงดูบุตรที่ควรจัดให้มีเพื่อให้เกิดสวัสดิภาพแก่เด็กทุกคน","พระราชบัญญัติคุ้มครองเด็ก","0","คุ้","ม","ค","ร","อ","7","7","7","7","7"
"3054","3","2","2","ควบคุม","","สิ่งนี้เรียกว่าอะไร?","กฎหมายที่กำหนดมาตรฐานขั้นต่ำที่ควรปฏิบัติตามสำหรับอุปกรณ์และโครงสร้างอาคาร","พระราชบัญญัติควบคุมอาคาร","0","ค","ว","บ","คุ","ม","7","7","7","7","7"
"3063","3","2","3","ฮิ้วววว","","เนื้อเพลงท่อนต่อไปคือ?","โห่ ฮี้ โห่ ฮี้ โห่ ฮี้ โหหหหหหหหหห......♪","ฮิ้วววว","0","ฮิ้","ว","ว","ว","ว","7","7","7","7","7"
"3064","3","2","3","เต็มตลิ่","","เนื้อเพลงท่อนต่อไปคือ?","วันเพ็ญเดือนสิบสอง น้ำก็......♪","นองเต็มตลิ่ง","0","เ","ต็","ม","ต","ลิ่","7","7","7","7","7"
"3065","3","2","3","Funny","","สิ่งนี้เรียกว่าอะไร?","เวลาที่ข้อศอกเราไปกระแทกแล้วรู้สึกจี๊ดๆ บริเวณนั้นเรียกว่าอะไร","Funny bone","0","F","u","n","n","y","2","3","3","3","3"
"3066","3","2","3","Aglet","","สิ่งนี้เรียกว่าอะไร?","ส่วนปลายที่แข็งของเชือกรองเท้าที่ป้องกันไม่ให้เชือกหลุด (ภาษาอังกฤษ)","Aglet","0","A","g","l","e","t","2","3","3","3","3"
"3067","3","2","3","งูเหล็ก","","สิ่งนี้เรียกว่าอะไร?","เครื่องมือทะลวงท่อที่ใช้ในการแก้ปัญหาท่อตันในบ้านเรือนหรืออาคารต่างๆ โดยมีลักษณะเป็นแท่งเหล็กยาวและยืดหยุ่น","งูเหล็ก","0","งู","เ","ห","ล็","ก","7","7","7","7","7"
"3068","3","2","3","ดอาชพ","ดอกราชพฤกษ์","สิ่งนี้เรียกว่าอะไร?","ดอกไม้ประจำชาติไทย สื่อถึงความเป็นสิริมงคล ความเจริญ และความมีอายุยืน","ดอกราชพฤกษ์","0","ด","อ","า","ช","พ","7","7","7","7","7"
"3069","3","2","3","ช้างไท","","สิ่งนี้เรียกว่าอะไร?","สัตว์ประจำชาติไทย สื่อถึงความแข็งแกร่ง อดทน และเป็นมิตร","ช้างไทย","0","ช้","า","ง","ไ","ท","7","7","7","7","7"
"3070","3","2","3","ลายไท","","สิ่งนี้เรียกว่าอะไร?","ลวดลายที่สลับซับซ้อนและสวยงาม สื่อถึงความประณีตและความเป็นศิลปะ","ลายไทย","0","ล","า","ย","ไ","ท","7","7","7","7","7"
"3073","3","2","1","สงานต์","สงกรานต์","สิ่งนี้เรียกว่าอะไร?","ประเพณีไทยที่มีชื่อเสียงในฤดูร้อน แม้แต่ชาวต่างชาติยังชอบเข้าร่วม","สงกรานต์","0","ส","ง","า","น","ต์","7","7","7","7","7"
"3074","3","2","2","ไตรมิต","","สิ่งนี้เรียกว่าอะไร?","พระพุทธรูปทองคําที่ใหญ่ที่สุดในโลก ประดิษฐานอยู่ที่วัดใด","วัดไตรมิตรวิทยารามวรวิหาร","0","ไ","ต","ร","มิ","ต","7","7","7","7","7"
"3075","3","2","2","การอนี","การอพยพหนีภัย","สิ่งนี้เรียกว่าอะไร?","การเคลื่อนย้ายออกจากพื้นที่ที่เกิดเหตุการณ์ฉุกเฉิน เช่น ไฟไหม้ แผ่นดินไหว หรือเหตุการณ์อันตรายอื่นๆ","การอพยพหนีภัย","0","ก","า","ร","อ","นี","7","7","7","7","7"
"3076","3","2","3","ท้าวจตุ","","สิ่งนี้เรียกว่าอะไร?","เทพทั้งสี่ที่คอยปกป้องคุ้มครองพระพุทธเจ้าและพระธรรม","ท้าวจตุโลกบาลทั้งสี่","0","ท้","า","ว","จ","ตุ","7","7","7","7","7"
"3077","3","2","1","ฟชนกัน","","สำนวนไทยนี้คือ?","งานที่ต้องทำพร้อมกันหลายอย่างในเวลาเดียวกัน","รถไฟชนกัน","0","ฟ","ช","น","กั","น","7","7","7","7","7"
"3078","3","2","3","Hange","","สิ่งนี้เรียกว่าอะไร?","หนึ่งในไพ่ทาโรต์ มีลักษณะ [ชายผู้ถูกแขวนคอ]","The Hanged Man ","0","H","a","n","g","e","2","3","3","3","3"
"3079","3","2","3","แม่บ้าน","","สิ่งนี้เรียกว่าอะไร?","ชื่อเรียกทั่วไปของจักรยานที่แพร่หลายมากที่สุด โดยมีลักษณะเด่นคือมีแฮนด์บาร์โค้ง เหมาะสำหรับสตรี","จักรยานแม่บ้าน","0","แ","ม่","บ้","า","น","7","7","7","7","7"
"3080","3","2","2","ระกวัญ","ระทึกขวัญ","สิ่งนี้เรียกว่าอะไร?","หนึ่งในประเภทของภาพยนตร์หรือนวนิยาย มีลักษณะเด่นทำให้ผู้ชมหรือผู้อ่านรู้สึกตื่นเต้น ไม่สามารถคาดเดาสิ่งที่เกิดขึ้นได้","ระทึกขวัญ","0","ร","ะ","ก","วั","ญ","7","7","7","7","7"
"3081","3","2","2","DSTDS","DST = Daylight Saving Time","สิ่งนี้เรียกว่าอะไร?","ระบบการปรับเวลาที่ใช้ในบางพื้นที่ โดยจะปรับนาฬิกาไปข้างหน้า 1 ชั่วโมงในช่วงฤดูร้อน","DST = Daylight Saving Time","0","D","S","T","D","S","2","2","2","2","2"
"3082","3","2","1","เสริมจั","","สิ่งนี้เรียกว่าอะไร?","ล้อเล็กๆ ที่ติดตั้งเพิ่มเติมเพื่อช่วยให้เด็กๆ ที่ยังขี่จักรยานไม่คล่อง","ล้อเสริมจักรยาน","0","เ","ส","ริ","ม","จั","7","7","7","7","7"
"3083","3","2","2","ption","","สิ่งนี้เรียกว่าอะไร?","การจ่ายค่าสมัครสมาชิก เพื่อให้สามารถใช้สินค้าและบริการเป็นรายเดือนหรือรายปี","Subscription ","0","p","t","i","o","n","3","3","3","3","3"
"3084","3","2","3","MONST","","คำนี้เขียนอย่างไร?","คำว่า [สัตว์ประหลาด/สิ่งมีชีวิตที่อยู่ในเกมส์หรือนิยาย] ในภาษาอังกฤษ","MONSTER","0","M","O","N","S","T","2","2","2","2","2"
"3085","3","2","1","องบ๊วย","","สิ่งนี้เรียกว่าอะไร?","ชื่อเรียกอันดับรองจากอันดับสุดท้าย","รองบ๊วย","0","อ","ง","บ๊","ว","ย","7","7","7","7","7"
"3086","3","1","2","ชิงพี่จ๋า","","เติม [?] ในรูปให้เป็นชื่อมินิเกมที่สมบูรณ์","","ศึกชิงพี่จ๋า","3086","ชิ","ง","พี่","จ๋","า","7","7","7","7","7"
"3087","3","1","2","สวรรค์","","เติม [?] ในรูปให้เป็นชื่อมินิเกมที่สมบูรณ์","","คูกะหมุนติ้ว บินขึ้นสวรรค์แล้วค่า","3087","ส","ว","ร","ร","ค์","7","7","7","7","7"
"3088","3","1","2","คาโอริ","","เติม [?] ในรูปให้เป็นชื่อมินิเกมที่สมบูรณ์","","ฝึกซ้อมคาราเต้กับคาโอริ","3088","ค","า","โ","อ","ริ","7","7","7","7","7"
"3089","3","1","2","ศึกดวล","","เติม [?] ในรูปให้เป็นชื่อมินิเกมที่สมบูรณ์","","ศึกดวล! เกมต่อคำดราก้อนส์","3089","ศึ","ก","ด","ว","ล","7","7","7","7","7"
"3090","3","1","2","ชีสใหญ่","แผนการปกป้องชีสครั้งใหญ่!","เติม [?] ในรูปให้เป็นชื่อมินิเกมที่สมบูรณ์","","แผนการปกป้องชีสครั้งใหญ่!","3090","ชี","ส","ใ","ห","ญ่","7","7","7","7","7"
"3091","3","1","2","ซาโตะ","","เติม [?] ในรูปให้เป็นชื่อมินิเกมที่สมบูรณ์","","การซ้อมโฮมรันของมิซาโตะ","3091","ซ","า","โ","ต","ะ","7","7","7","7","7"
"3093","3","1","2","มิยาโก","","เติม [?] ในรูปให้เป็นชื่อมินิเกมที่สมบูรณ์","","ห้องครัวของมิยาโกะ เส้นทางสู่ความอร่อย","3093","มิ","ย","า","โ","ก","7","7","7","7","7"
"3094","3","2","3","มตฐกช","เวลามาตรฐานกรีนิช","สิ่งนี้เรียกว่าอะไร?","ก่อนที่จะนำเวลาโลกมาตรฐานมาใช้เป็นมาตรฐานเวลาสากล มีมาตรฐานเวลาสากลแบบใดที่ใช้ก่อนหน้านี้","เวลามาตรฐานกรีนิช","0","ม","ต","ฐ","ก","ช","7","7","7","7","7"
"3095","3","1","1","Conne","","สิ่งนี้เรียกว่าอะไร?","ชื่อทางการของเกมปริ้นคอน","Princess Connect! Re: Dive","3095","C","o","n","n","e","2","3","3","3","3"
"3103","3","2","1","หนปิซา","หอเอนเมืองปิซา","สิ่งนี้เรียกว่าอะไร?","ชื่อหอคอยอันโด่งดัง โดดเด่นด้วยรูปลักษณ์ที่เอียงเล็กน้อยเนื่องจากการทรุดตัวของพื้นดิน","หอเอนเมืองปิซา","0","ห","น","ปิ","ซ","า","7","7","7","7","7"
"3106","3","1","2","ามนุษย์","","สิ่งนี้เรียกว่าอะไร?","ในบรรดาเผ่าทั้งหมดในแอสทรูม\nนอกจาก เอลฟ์ บีสท์ มังกร และปิศาจแล้ว\nมีเผ่าใดที่ไม่ได้กล่าวถึง?","เผ่ามนุษย์","0","า","ม","นุ","ษ","ย์","7","7","7","7","7"
"3115","3","2","2","พิฆเนศ","","สิ่งนี้เรียกว่าอะไร?","เทพแห่งความสำเร็จและปัญญา เป็นที่เคารพนับถืออย่างสูงในศาสนาฮินดู","พระพิฆเนศ","0","พิ","ฆ","เ","น","ศ","7","7","7","7","7"
"3124","3","1","3","รอยยิ้ม","","เพลงที่ร้องชื่อว่าอะไร?","เพลงที่ [โนโซมิ] ร้องใน [งานโรงเรียน]","ฉันอยากเห็นรอยยิ้มของเธอ","3124","ร","อ","ย","ยิ้","ม","7","7","7","7","7"
"3125","3","2","2","หน้าจอ","","สิ่งนี้เรียกว่าอะไร?","4:3 และ 16:9 เป็นอัตราส่วนที่พบเห็นได้ทั่วไป ซึ่งหมายถึงอัตราส่วนความยาวและความกว้างของอะไร?","อัตราส่วนหน้าจอ","0","ห","น้","า","จ","อ","7","7","7","7","7"
"3126","3","2","1","มวกวัก","","สิ่งนี้เรียกว่าอะไร?","ตุ๊กตาสัตว์มีลักษณะเด่นคือการยกมือข้างหนึ่งขึ้น ซึ่งเชื่อกันว่าเป็นการเรียกทรัพย์และโชคลาภมาให้","ตุ๊กตาแมวกวัก","0","ม","ว","ก","วั","ก","7","7","7","7","7"
"3127","3","2","1","ชูริเคน","","สิ่งนี้เรียกว่าอะไร?","อาวุธขนาดเท่าฝ่ามือซึ่งเป็นที่รู้จักอย่างกว้างขวางว่าเป็นอาวุธนินจา","ชูริเคน","0","ชู","ริ","เ","ค","น","7","7","7","7","7"
"3128","3","2","3","NINJA","","สิ่งนี้เรียกว่าอะไร?","นักรบที่มีทักษะเฉพาะตัวและปฏิบัติการแบบลับๆ ในประวัติศาสตร์ญี่ปุ่น (ภาษาอังกฤษ)","NINJA","0","N","I","N","J","A","2","2","2","2","2"
"3129","3","2","1","อนุบาล","","สิ่งนี้เรียกว่าอะไร?","สถาบันการศึกษาสำหรับเด็ก 3-6 ปี บทบาทสำคัญในการเตรียมความพร้อมให้เด็กก่อนเข้าสู่การศึกษาขั้นต่อไป","โรงเรียนอนุบาล","0","อ","นุ","บ","า","ล","7","7","7","7","7"
"3133","3","2","1","ขนมปัง","","สิ่งนี้คืออะไร?","ทำมาจากแป้งสาลีที่นำไปผสมกับน้ำ ยีสต์ และส่วนผสมอื่นๆ เช่น เกลือ น้ำตาล นม หรือไข่ แล้วนำไปอบให้สุก ","ขนมปัง","0","ข","น","ม","ปั","ง","7","7","7","7","7"
"3134","3","1","1","โซโฟน","","สิ่งนี้เรียกว่าอะไร?","งานอดิเรกของ [อาคาริ] คือการ [เป่าแซก]\nชื่อทางการของเครื่องดนตรีดังกล่าวคืออะไร","แซกโซโฟน","3134","โ","ซ","โ","ฟ","น","7","7","7","7","7"
"3141","3","2","1","ลูกขจร","ลูกค้าขาจร","สิ่งนี้เรียกว่าอะไร?","คำตรงข้ามกับ [ลูกค้าประจำ]","ลูกค้าขาจร","0","ลู","ก","ข","จ","ร","7","7","7","7","7"
"3143","3","1","1","osnce","Lost Princess","เพลงนี้มีชื่อว่า?","เพลงเปิด (OP)\nของ [เนื้อเรื่องหลัก] ภาคที่ 1","Lost Princess","3143","o","s","n","c","e","3","3","3","3","3"
"3144","3","1","1","Happy","","เพลงนี้มีชื่อว่า?","เพลงปิด (ED)\nของ [เนื้อเรื่องหลัก] ภาคที่ 1","Connecting Happy!!","3144","H","a","p","p","y","2","3","3","3","3"
"3145","3","1","2","olutS","Absolute Secret","เพลงนี้มีชื่อว่า?","เพลงปิด (ED)\nของ [เนื้อเรื่องหลัก] ภาคที่ 1 บทที่ 8","Absolute Secret","3145","o","l","u","t","S","3","3","3","3","2"
"3146","3","1","3","gayme","Egao no My Home","เพลงนี้มีชื่อว่า?","เพลงปิด (ED) ของกิจกรรม\n[พักร้อนสุดอันตราย กรูเมต์ปริ้นเซสแห่งเกลียวคลื่น]","Egao no My Home","3146","g","a","y","m","e","3","3","3","3","3"
"3147","3","1","3","Super","","เพลงนี้มีชื่อว่า?","เพลงปิด (ED) ของกิจกรรม\n[แบทเทิลออฟวาเลนไทน์! สวีทแบทเทิลประชันความรัก]","Super Chocolate","3147","S","u","p","e","r","2","3","3","3","3"
"3148","3","1","3","Mikai","","เพลงนี้มีชื่อว่า?","เพลงปิด (ED) ของกิจกรรม\n[นักสืบชื่อดังแห่งอาณาจักร ผู้สะกดรอยแสนเศร้า สตอล์กเกอร์]","Mikaiketsuna Omoi","3148","M","i","k","a","i","2","3","3","3","3"
"3149","3","1","3","Hakno","Hakuyoku no Glorie","เพลงนี้มีชื่อว่า?","เพลงปิด (ED) ของกิจกรรม\n[บันทึกการเดินทางของนายเหนือหัว ซามูไรปีกขาว]","Hakuyoku no Glorie","3149","H","a","k","n","o","2","3","3","3","3"
"3150","3","1","3","First","","เพลงนี้มีชื่อว่า?","เพลงปิด (ED) ของกิจกรรม\n[เรนโบว์ สเตจของสึซึนะ]","Senobi First Kiss","3150","F","i","r","s","t","2","3","3","3","3"
"3151","3","1","3","yoSen","Nakayoshi Sensation","เพลงนี้มีชื่อว่า?","เพลงปิด (ED) ของกิจกรรม\n[ผู้โดดเดี่ยวแห่งพงไพรกับเด็กหญิงนอกคอกแห่งวิทยาลัยเซนต์]","Nakayoshi Sensation","3151","y","o","S","e","n","3","3","2","3","3"
"3152","3","1","1","ageGa","Mirage Game","เพลงนี้มีชื่อว่า?","เพลงเปิด (OP)\nของ [เนื้อเรื่องหลัก] ภาคที่ 2","Mirage Game","3152","a","g","e","G","a","3","3","3","2","3"
"3153","3","1","3","Place","","เพลงนี้มีชื่อว่า?","เพลงปิด (ED) ของกิจกรรม\n[สี่ยอดเกษตรกร บันทึกสู้ชีวิตของคนทำฟาร์มยาจก!]","Heartful Place","3153","P","l","a","c","e","2","3","3","3","3"
"3154","3","1","3","Parad","","เพลงนี้มีชื่อว่า?","เพลงปิด (ED) ของกิจกรรม\n[จงกรีดร้อง! จงแผดเสียง! ฮาโลวีนโกสต์ เฟสติวัล]","Paradox","3154","P","a","r","a","d","2","3","3","3","3"
"3155","3","1","1","momen","","เพลงนี้มีชื่อว่า?","เพลงปิด (ED) ของกิจกรรม\n[คาร์มิน่าซัมเมอร์ไลฟ์ โปรดรออีกสักครู่!]","Just a moment!","3155","m","o","m","e","n","3","3","3","3","3"
"3156","3","1","3","Narci","","เพลงนี้มีชื่อว่า?","เพลงปิด (ED) ของกิจกรรม\n[บันทึกการรักษาผิดกฏหมายโอเอโดะ\nที่ห้องตรวจของคุณหมอมิสึกิ]","Narcistration♡","3156","N","a","r","c","i","2","3","3","3","3"
"3157","3","1","2","Tsuna","","เพลงนี้มีชื่อว่า?","เพลงปิด (ED)\nของภาคที่ 1 บทที่ 13","Tsunagu Mono","3157","T","s","u","n","a","2","3","3","3","3"
"3158","3","2","1","ลรอยัล","","สิ่งนี้เรียกว่าอะไร?","ระบบเกมประเภทหนึ่ง ผู้คนจำนวนมากต่อสู้กันและผู้แพ้ก็จากไปเพื่อตัดสินว่าใครแข็งแกร่งที่สุด","แบทเทิลรอยัล","0","ล","ร","อ","ยั","ล","7","7","7","7","7"
"3159","3","2","3","Hoodi","","สิ่งนี้เรียกว่าอะไร?","[เสื้อมีฮู้ด] ในภาษาอังกฤษคือคำว่าอะไร","Hoodie","0","H","o","o","d","i","2","3","3","3","3"
"3160","3","2","2","จ้าหญิง","","สิ่งนี้เรียกว่าอะไร?","วิธีการอุ้มแบบหนึ่ง ที่มือผู้อุ้มจะอยู่ที่ข้อพับขาและโอบรอบคอฝ่ายตรงข้าม","ท่าอุ้มเจ้าหญิง","0","จ้","า","ห","ญิ","ง","7","7","7","7","7"
"3161","3","2","2","ซ่อนผ้า","","สิ่งนี้เรียกว่าอะไร?","การละเล่นในสมัยเก่า นั่งล้อมวง โดย 1 คนถือผ้าเดินเวียนไปทางซ้ายหรือขวา และทิ้งผ้าไว้ข้างหลังของเป้าหมาย","มอญซ่อนผ้า","0","ซ่","อ","น","ผ้","า","7","7","7","7","7"
"3162","3","2","3","ตื่นเต้น","","สิ่งนี้เรียกว่าอะไร?","เทคนิคทางภาพยนตร์ จงใจขัดจังหวะในสถานการณ์คับขัน ฯลฯ เพื่อสร้างความรู้สึกสงสัยและระทึกใจ","น่าตื่นเต้น","0","ตื่","น","เ","ต้","น","7","7","7","7","7"
"3163","3","2","3","นปอสา","","สิ่งนี้คืออะไร?","กระดาษสาทำจากอะไร","ต้นปอสา","0","น","ป","อ","ส","า","7","7","7","7","7"
"3164","3","2","3","วัดพระ","","สิ่งนี้คืออะไร?","[วัดพระศรีรัตนศาสดาราม] มีอีกชื่อเรียกว่าอะไร","วัดพระแก้ว","0","วั","ด","พ","ร","ะ","7","7","7","7","7"
"3165","3","2","3","ธาตุเห","","สิ่งนี้เรียกว่าอะไร?","โรคโลหิตจางเกิดจากการขาดสารอาหารอะไร","ธาตุเหล็ก","0","ธ","า","ตุ","เ","ห","7","7","7","7","7"
"3166","3","2","1","ทาโรต์","","สิ่งนี้เรียกว่าอะไร?","เป็นไพ่ชุดหนึ่งที่มีความพิเศษและซับซ้อนกว่าไพ่ทั่วไป มักถูกใช้เป็นเครื่องมือในการทำนายอนาคต","ไพ่ทาโรต์","0","ท","า","โ","ร","ต์","7","7","7","7","7"
"3167","3","1","3","ตโเฟีย","สตราโทสเฟียร์","ชื่อของ [เหตุการณ์] นี้คืออะไร?","","สตราโทสเฟียร์","3167","ต","โ","เ","ฟี","ย","7","7","7","7","7"
"3168","3","2","1","รองพื้น","","สิ่งนี้เรียกว่าอะไร?","หนึ่งในเครื่องสำอางที่ใช้กันทั่วไป ใช้ทาลงบนบนใบหน้าและลำคอ มีหน้าที่ปรับผิวให้เรียบเนียน","รองพื้น","0","ร","อ","ง","พื้","น","7","7","7","7","7"
"3169","3","2","2","แชโดว์","","สิ่งนี้เรียกว่าอะไร?","หนึ่งในเครื่องสำอางที่ใช้กันทั่วไป ใช้ทาเปลือกตา ทำให้ดวงตาดูมีมิติ มีสีสัน และโดดเด่นมากขึ้น","อายแชโดว์","0","แ","ช","โ","ด","ว์","7","7","7","7","7"
"3170","3","1","3","ไฟล์ฉัน","โปรไฟล์การ์ดของฉัน","สิ่งนี้เรียกว่าอะไร?","ใน Princess Connect! Re: Dive\nชื่อของระบบสำหรับสร้างการ์ดโปรไฟล์ของคุณเองคือ?","โปรไฟล์การ์ดของฉัน","0","ไ","ฟ","ล์","ฉั","น","7","7","7","7","7"
"3171","3","2","2","อังกอร์","","สิ่งนี้เรียกว่าอะไร?","การที่ผู้ชมปรบมือและเรียกร้องให้ศิลปินกลับออกมาแสดงอีก หลังจากที่การแสดงหลักจบลงแล้ว ","อังกอร์","0","อั","ง","ก","อ","ร์","7","7","7","7","7"
"3173","3","2","3","ทึกนภา","","สิ่งนี้เรียกว่าอะไร?","หนังสือที่กล่าวกันว่าบรรยายถึงทุกสิ่งทุกอย่างในจักรวาล และมีอยู่ตั้งแต่ช่วงเวลาที่จักรวาลถือกำเนิด","บันทึกนภา","0","ทึ","ก","น","ภ","า","7","7","7","7","7"
"3174","3","2","2","ล่าเงิน","","สิ่งนี้เรียกว่าอะไร?","คนที่อาชีพจับกุมผู้ร้ายที่มีค่าหัวเพื่อแลกกับผลตอบแทน เรียกอะไร?","นักล่าเงินรางวัล","0","ล่","า","เ","งิ","น","7","7","7","7","7"
"3175","3","2","1","แฝดอิน","","สิ่งนี้เรียกว่าอะไร?","แฝดสยามที่มีชื่อเสียงไปทั่วโลก","แฝดอินจัน","0","แ","ฝ","ด","อิ","น","7","7","7","7","7"
"3176","3","2","2","FLofi","Low Fidelity (Lofi)","สิ่งนี้เรียกว่าอะไร?","แนวเพลงที่ได้รับความนิยมอย่างมากในช่วงไม่กี่ปีที่ผ่านมา ด้วยเสียงดนตรีที่เรียบง่ายและผ่อนคลาย","Low Fidelity (Lofi)","0","F","L","o","f","i","2","2","3","3","3"
"3177","3","2","2","สือทกวี","หนังสือรวมบทกวี","สิ่งนี้เรียกว่าอะไร?","ผลงานที่เกิดจากการที่หลายๆ คนมาร่วมกันสร้างสรรค์ภายใต้ธีมเดียวกัน","หนังสือรวมบทกวี","0","สื","อ","ท","ก","วี","7","7","7","7","7"
"3178","3","2","3","ปรบมือ","","สิ่งนี้เรียกว่าอะไร?","มารยาทอย่างหนึ่งในการไปศาลเจ้า หมายถึงการกระทำต่อเนื่องกัน: โค้งคำนับสองครั้ง ตบมือสองครั้ง และโค้งคำนับหนึ่งครั้ง","สองไหว้ สองปรบมือ ไหว้อีกครั้ง","0","ป","ร","บ","มื","อ","7","7","7","7","7"
"3179","3","1","3","วิดสตอ","เวิร์ดมาสเตอร์","สิ่งนี้เรียกว่าอะไร?","ฉายาสำหรับผู้ที่เติมคำสารานุกรมในมินิเกม [ศึกดวล! เกมต่อคำดราก้อนส์]","เวิร์ดมาสเตอร์","3179","วิ","ด","ส","ต","อ","7","7","7","7","7"
"3180","3","2","2","ไม้ซลฟี่","ไม้เซลฟี่","สิ่งนี้เรียกว่าอะไร?","ชื่อของอุปกรณ์ถ่ายภาพตัวเองเรียกว่าอะไร?","ไม้เซลฟี่","0","ไ","ม้","ซ","ล","ฟี่","7","7","7","7","7"
"3181","3","2","1","ฟองสบู่","","สิ่งนี้เรียกว่าอะไร?","เครื่องเล่นยอดนิยมสำหรับเด็ก จุ่มปลายหลอดลงในน้ำสบู่ เป่าลูกบอลขนาดใหญ่ออกมา แล้วสนุกได้เลย!","ฟองสบู่","0","ฟ","อ","ง","ส","บู่","7","7","7","7","7"
"3182","3","2","3","Hardn","","สิ่งนี้เรียกว่าอะไร?","[HB] คือไส้ดินสอชนิดหนึ่ง\n[H] และ [B] ย่อมาจากอะไร?","H⇒Hardness B⇒Blackness","0","H","a","r","d","n","2","3","3","3","3"
"3183","3","2","1","มายาก","","สิ่งนี้เรียกว่าอะไร?","ศิลปะการแสดงที่สร้างความประหลาดใจ ด้วยการกระทำที่ดูเหมือนเป็นไปไม่ได้ หรือการสร้างภาพลวงตาที่น่าทึ่ง","มายากล","0","ม","า","ย","า","ก","7","7","7","7","7"
"3184","3","2","2","รัสเซีย","","สิ่งนี้คืออะไร?","KBG เป็นหน่วยสืบราชการลับของประเทศใด","รัสเซีย","0","รั","ส","เ","ซี","ย","7","7","7","7","7"
