psy_product_id,condition_flavor_1,condition_flavor_2,psy_product_name,flavor_1,flavor_2,flavor_3,disp_order,init_flg
"153","3","5","พุดดิ้งมิโซงิ","พุดดิ้งที่ทำด้วยกันกับลูกน้องที่ชอบแกล้งคนน่ะ หน้าตาก็น่ารักดีหรอก แต่วิธีทำซับซ้อนกว่าที่คิดแฮะ~","รสชาติหวานและอ่อนละมุน\nตามที่เห็นเลย แต่พอดูสูตร เห็นว่ามีเขียนวิธีทำอีกแบบนึงอยู่ตรงด้านหลังน่ะ แบบนี้จะได้พุดดิ้งรสเผ็ดสุดๆ เลยล่ะ...","ฮิฮิๆ...ได้เวลาแกล้งคนแล้ว สินะ!","54","0"
"154","3","5","พุดดิ้งมิมิ","ทำด้วยกันกับลูกน้องที่ซื่อตรงและใจดี โดยเอาตุ๊กตาสัตว์มาเรียงกันเพียบเลย","อืม~ ความหวานที่ละมุนละไม!\nรู้สึกสนุกขึ้น ทั้งร่างกาย\nและหัวใจก็รุนตัตต้าขึ้นมาแล้วล่ะ","ดึ๋งดึ๋งๆๆ ดึ๋ง สินะ♪","55","0"
"155","3","5","พุดดิ้งเคียวกะ","พุดดิ้งที่ทำด้วยกันกับลูกน้องที่กลัวผีน่ะสิ เป็นพุดดิ้งที่ทำให้ติดใจได้ไม่ยาก และน่ารักมากๆ เลยน่ะสิ","ไม่ว่าจะเป็นวันที่ร้อนหรือหนาว ก็น่าจะกินได้อย่างเอร็ดอร่อยเลยล่ะ! หืม? มีผู้ใหญ่ที่อยากซื้ออันนี้งั้นเหรอ? นั่นมัน...","คุณจอมลามกไม่น่าไว้วางใจ สินะ!","56","0"
"156","3","5","พุดดิ้งสึซึนะ","พุดดิ้งนางแบบที่มีเสน่ห์น่ะสิ\nตกแต่งให้ดูมีพลัง\nเพื่อแสดงความรู้สึกที่มีเสน่ห์ล่ะ","พุดดิ้งนวัตกรรมใหม่ ที่เพลิดเพลินได้ทั้งกินและดู มิยาโกะเป็นวิญญาณก็จริง แต่รู้สึกอยากเดินบนรันเวย์ด้วยเท้าของตัวเองดูน่ะ!","เล็งไปที่หัวใจเลย! สินะ!","57","1"
"157","3","5","พุดดิ้งอิโอะ","พุดดิ้งของคนที่เป็นครูสอนที่โรงเรียนน่ะสิ พยายามทำให้ดูสุภาพเรียบร้อย แต่กลายเป็นเหมือนโปรยเสน่ห์ตอนไหนไม่รู้ เพราะอะไรกันนะ?","ทะ ทั้งที่พุดดิ้งเป็นของมิยาโกะทั้งหมด ก็เลย แต่รู้สึกว่า พุดดิ้งอันนี้\nมีรสชาติแปลกประหลาดที่อยากบอกทุกคนจัง!","จะเริ่มคาบเรียนแล้วจ้า♪ สินะ!","58","0"
"158","3","5","พุดดิ้งมิซากิ","พุดดิ้งที่ทำเลียนแบบเด็กแก่แดดที่ตัวสูงขึ้นนิดหน่อยน่ะ ตั้งใจทำแบบหวานน้อย แต่เพราะใส่คาราเมลทีหลังได้\nก็เลยสบายใจน่ะ","ถ้าเป็นพุดดิ้ง มิยาโกะกินได้ทุกอย่างเลย แต่ว่าจะเพิ่มคาราเมลนิดหน่อยนะ ถ้าแค่นิดหน่อยล่ะก็...","เลดี้ที่สง่างาม สินะ!","59","1"
"159","3","5","พุดดิ้งโฮมาเระ","ทำพุดดิ้งที่ห่อหุ้มด้วยปริศนาเสร็จแล้ว แต่รู้สึกเหมือนกำลังแอบซ่อนอะไรเอาไว้เลย...\nนี่เป็นพุดดิ้งอันตรายนะ!","รสชาติช่างหรูหราสง่างามซะจริง!\nมีสไตล์แบบบอสเลย!\nอุทิศพุดดิ้งให้กับบิ๊กบอสมิยาโกะนะ!","ถ้าไม่ส่งพุดดิ้งมา จะโดนลงโทษจ้า~☆ สินะ!","60","1"
"160","3","5","พุดดิ้งคายะ","หน้าตาดูเป็นคนลุยๆ เลยล่ะสิ!\nนี่สามารถคาดหวังได้นะ\nต้องเป็นรสชาติที่เต็มไปด้วยความมีชีวิตชีวาแน่ๆ!","คำแรกสุด มีอิมแพคที่สุดยอดมาก!\nรู้สึกอยากวิวาทขึ้นมาเลย!\nส่งพุดดิ้งมาเดี๋ยวนี้นะ!","รู้สึกตื่นเต้นขึ้นมาแล้ว สินะ!","61","1"
"161","3","5","พุดดิ้งอิโนริ","รู้สึกว่าหน้าตาไม่น่าดึงดูดเท่าไรเลย\nจะไม่เป็นไรจริงเหรอ?\nรู้สึกเหมือนพึ่งไม่ได้เลย...","ถึงหน้าตาจะเป็นแบบนั้น\nแต่รสชาติอร่อย...\nแล้วก็มีความโดดเด่นชัดเจน!\nรู้สึกมีความมุ่งมั่นและความมั่นใจขึ้นมาเลย โอ้วว!","จะพลิกกลับมาชนะให้ได้เลยสินะ!","62","0"
"162","3","5","พุดดิ้งมุอิมิ","พุดดิ้งของจอมวายร้ายผู้ยิ่งใหญ่ที่สุดในใต้หล้า ลองทำเป็นพุดดิ้งที่ไม่ยึดกับสามัญสำนึกแบบเดิมๆ ดูน่ะ~","ฮึฮึฮึ... พอกินเข้าไป\nรู้สึกความมุ่งมั่นผุดขึ้นมาเลย!\nคนที่มาขัดขวาง\nมิยาโกะจะบดขยี้ให้แหลกเลยล่ะ~","หลบไปๆ~! สินะ~!","63","1"
"163","3","5","พุดดิ้งเนเนกะ","พุดดิ้งของคนที่แปลงร่างเป็นอะไรได้หลายอย่าง แล้วก็แยกร่างได้น่ะ\nทำพุดดิ้งด้วยแม่พิมพ์เดียวกัน\nเยอะมากๆ เลยล่ะ","ไม่รู้ว่ากินทั้งหมดที่ทำไปตอนไหน ทำไมพุดดิ้งถึงไม่แยกร่างแล้วล่ะ? เพิ่มขึ้นแบบไร้ขีดจำกัดไปเลยสิ!","มิเรอร์ มิเรอร์! สินะ!","64","1"
"164","3","5","พุดดิ้งเครดิตต้า","นี่คือพุดดิ้งของคนโลภใช้เงินซื้อวัตถุดิบชั้นดีมาทำเยอะๆ\nต่างกับพุดดิ้งของคุณยาย\nที่เน้นความเรียบง่ายสุดๆ เลยล่ะ!","ฮึ...ถึงจะไม่อยากยอมรับ แต่อร่อยจัง... มันลำบากมากกับการหาเงินมาทำอันนี้หลายๆ อัน...\nแต่มันอร่อยนี่...","ขอสาบานว่าจะจงรักภักดีกับพุดดิ้งค่ะ! สินะ!","65","1"
"165","3","5","พุดดิ้งคาริน","พุดดิ้งของสมาชิกสมาคมควบคุมกิลด์ที่ดูแลทุกคนอยู่น่ะ ทำขึ้นมาอย่างแข็งขันด้วยวิธีที่ดีที่สุด เพื่อแสดงถึงความเป็นงานราชการน่ะ","พุดดิ้ง...! พุดดิ้งที่ไร้ช่องว่าง...!\nและมีความน่าเชื่อถือ! ถ้าเป็นมิยาโกะตอนนี้ น่าจะทำเอกสารที่สมบูรณ์แบบออกมาได้นะ!","ยินดีต้อนรับสู่สมาคมควบคุมกิลด์! สินะ!","66","1"
