music_id,name,total_playing_time,listen_start_time,detail,sheet_id,cue_id
"101","Dragon Explorers","1:07","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<in flames>Arrange-\n\nความยาว / 01:07\nทำนอง   / R-O-N\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M273","bgm_M273_juke"
"102","Dragon Modoki","2:29","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:29\nทำนอง   / SAWASHITA AOI\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M276","bgm_M276_juke"
"103","in flames","1:28","0:56","เพลงตัวละคร\n\nความยาว / 01:28\nขับร้อง   / อิโนริ (AKANE FUJITA)\n           คายะ (MAKOTO KOICHI)\n           โฮมาเระ (SAORI ONISHI)\nเนื้อเพลง / eNu\nทำนอง   / R-O-N\nเรียบเรียง / R-O-N","bgm_M291","bgm_M291"
"104","Aratanaru Chikara eno Shiren","1:13","0:00","ปลดล็อกเควสต์\n\nความยาว / 01:13\nทำนอง   / NAGATO CHIHARU (Cygames)\nเรียบเรียง / NAGATO CHIHARU (Cygames)","bgm_M259","bgm_M259_juke"
"105","Present Panic! Landsol no Santatachi","0:58","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Call Me Darling!>Arrange-\n\nความยาว / 00:58\nทำนอง   / IKEDA KENTO (Cygames)\nเรียบเรียง / NAKAMURA SAORI (Cygames)","bgm_M281","bgm_M281_juke"
"106","Tonakai Vendetta","1:48","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 01:48\nทำนอง   / IREI KAN (Cygames)\nเรียบเรียง / IREI KAN (Cygames)","bgm_M284","bgm_M284_juke"
"107","Call Me Darling!","1:30","0:54","เพลงตัวละคร\n\nความยาว / 01:30\nขับร้อง   / โนโซมิ (HIKASA YOUKO)\n           จิกะ (FUKUHARA AYAKA)\n           สึมุกิ (KIDO IBUKI)\nเนื้อเพลง / NOMURA IKUMI (Cygames)\nทำนอง   / IKEDA KENTO (Cygames)\nเรียบเรียง / IKEDA KENTO (Cygames)","bgm_M285","bgm_M285"
"108","Outo Shumatsu Kessen","1:45","0:00","ศึกสุดท้ายที่เมืองหลวง\n\nความยาว / 01:45\nทำนอง   / CHIBA AZUSA (Cygames)\nเรียบเรียง / CHIBA AZUSA (Cygames)","bgm_M300","bgm_M300_juke"
"109","Koutei ni Tsukaeshi Shimobe tono Tatakai","2:15","0:00","ศึกสุดท้ายที่เมืองหลวง บอสแบทเทิล\n\nความยาว / 02:15\nทำนอง   / CHIBA AZUSA (Cygames)\nเรียบเรียง / CHIBA AZUSA (Cygames)","bgm_M301","bgm_M301_juke"
"110","Kamitaru Mono tono Kessen","2:45","0:00","ศึกสุดท้ายที่เมืองหลวง บอสแบทเทิล\n-<Lost Princess> <Shinnaru Koutei>Arrange-\n\nความยาว / 02:45\nทำนอง   / TANAKA KOUHEI, NISHIKI YASUNORI\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M299","bgm_M299_juke"
"111","Gekisou! Landsol Guild Race","1:08","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<SAI*KOU Start dash>Arrange-\n\nความยาว / 01:08\nทำนอง   / OKUI KOUSUKE\nเรียบเรียง / IREI KAN (Cygames)","bgm_M294","bgm_M294_juke"
"112","Yamagamisama","2:00","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:00\nทำนอง   / NAGATO CHIHARU (Cygames)\nเรียบเรียง / NAGATO CHIHARU (Cygames)","bgm_M297","bgm_M297_juke"
"113","SAI*KOU Start dash","1:25","1:00","เพลงตัวละคร\n\nความยาว / 01:25\nขับร้อง   / เปโกรีน (MAO)\n           แคล (TACHIBANA RIKA)\n           คกโคโระ (ITOU MIKU)\n           สึซึเมะ (YUUKI AOI)\nเนื้อเพลง / KOCHO\nทำนอง   / OKUI KOUSUKE\nเรียบเรียง / OKUI KOUSUKE","bgm_M327","bgm_M327"
"114","Taikai wo Nozonde","1:25","0:00","เควสต์หลัก\n\nความยาว / 01:25\nทำนอง   / NAGATO CHIHARU (Cygames)\nเรียบเรียง / NAGATO CHIHARU (Cygames)","bgm_M293","bgm_M293_juke"
"115","Mahou Shoujo Futari wa Misty & Purely","1:06","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Komorebi Montage>Arrange-\n\nความยาว / 01:06\nทำนอง   / WATANABE CHERU\nเรียบเรียง / KATOU YOSHIHISA (Cygames)","bgm_M316","bgm_M316_juke"
"116","Anti Beast","1:28","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 01:28\nทำนอง   / NAKAMURA HIROSHI\nเรียบเรียง / NAKAMURA HIROSHI","bgm_M319","bgm_M319_juke"
"117","Komoborebi Montage","1:32","0:50","เพลงตัวละคร\n\nความยาว / 01:32\nขับร้อง   / คาสึมิ (INORI MINASE)\n           ชิโอริ (KOSHIMIZU AMI)\nเนื้อเพลง / ISOGAI YOSHIE\nทำนอง   / WATANABE CHERU\nเรียบเรียง / WATANABE CHERU","bgm_M340","bgm_M340"
"120","Princess Knight","2:24","0:00","เนื้อเรื่องหลัก\n\nความยาว / 02:24\nทำนอง   / NISHIKI YASUNORI\nเรียบเรียง / NISHIKI YASUNORI","bgm_M57","bgm_M57_juke"
"121","Sazuke no Angel to Seinaru Gakusha no Lyceenne","1:07","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Seishun Spinner>Arrange-\n\nความยาว / 01:07\nทำนอง   / MUTSUKI SHUUHEI\nเรียบเรียง / SAWASHITA AOI","bgm_M343","bgm_M343_juke"
"122","Nakayoshi X","2:43","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:43\nทำนอง   / KATOU YOSHIHISA (Cygames)\nเรียบเรียง / KATOU YOSHIHISA (Cygames)","bgm_M346","bgm_M346_juke"
"123","Seishun Spinner","1:20","0:51","เพลงตัวละคร\n\nความยาว / 01:20\nขับร้อง   / จิเอรุ (AYANE SAKURA)\n           คุโรเอะ (TANEZAKI ATSUMI)\n           ยูนิ (KOHARA KONOMI)\nเนื้อเพลง / MIZUNO GENKI\nทำนอง   / MUTSUKI SHUUHEI\nเรียบเรียง / MUTSUKI SHUUHEI","bgm_M359","bgm_M359"
"124","Mitsurin no Kage ni Matsu wa","2:00","0:00","เควสต์หลัก\n\nความยาว / 02:00\nทำนอง   / KATOU YOSHIHISA (Cygames)\nเรียบเรียง / KATOU YOSHIHISA (Cygames)","bgm_M339","bgm_M339_juke"
"125","Mirage Game","1:52","1:09","เพลงตัวละคร\n\nความยาว / 01:52\nขับร้อง   / เปโกรีน (MAO)\n           คกโคโระ (ITO MIKU)\n           แคล (TACHIBANA RIKA)\n           ยุย (TANEDA RISA)\n           ฮิโยริ (TOUYAMA NAO)\n           เรย์ (HAYAMI SAORI)\n           เชฟี่ (KONDOU REINA)\nเนื้อเพลง / SHIHORI\nทำนอง   / TANAKA KOUHEI\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M370","bgm_M370"
"126","Yes! Precious Harmony!","1:48","0:52","เพลงตัวละคร\n\nความยาว / 01:48\nขับร้อง   / เปโกรีน (MAO)\n           คกโคโระ (ITO MIKU)\n           แคล (TACHIBANA RIKA)\nเนื้อเพลง / TAKAO SOUNOSUKE\nทำนอง   / TAKAO SOUNOSUKE\nเรียบเรียง / NARA YUUKI","bgm_M371","bgm_M371"
"127","Chu Chu Panic! Cheese Omamori Daisakusen!","0:45","0:00","มินิเกม\n-<Heartful Place>Arrange-\n\nความยาว / 00:45\nทำนอง   / ONO TAKAMITSU\nเรียบเรียง / SAWASHITA AOI","bgm_M355_Lofi","bgm_M355_Lofi_juke"
"128","Makiba no Yonnoushi Binbou Bokujou Funtouki!","1:00","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Heartful Place>Arrange-\n\nความยาว / 01:00\nทำนอง   / ONO TAKAMITSU\nเรียบเรียง / ASADA MISAKI (Cygames)","bgm_M351","bgm_M351_juke"
"129","Shinobi no Touryou Hanzou","1:56","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 01:56\nทำนอง   / NAGATO CHIHARU (Cygames)\nเรียบเรียง / NAGATO CHIHARU (Cygames)","bgm_M354","bgm_M354_juke"
"130","Heartful Place","1:19","0:46","เพลงตัวละคร\n\nความยาว / 01:19\nขับร้อง   / มาฮิรุ (EMI NITTA)\n           ริน (KOIWAI KOTORI)\nเนื้อเพลง / ISOGAI YOSHIE\nทำนอง   / ONO TAKAMITSU\nเรียบเรียง / TAMAKI CHIHIRO","bgm_M379","bgm_M379"
"131","Fushigi no Kuni no Rino Chiisana Arisu to Kibou no Ehon","0:52","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Fairy Tale wa Yume no Naka>Arrange-\n\nความยาว / 00:52\nทำนอง   / SHINOZAKI AYATO\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M375","bgm_M375_juke"
"132","Kuro no Ou Jabberwock","1:21","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 01:21\nทำนอง   / TAYAMA RINA\nเรียบเรียง / TAYAMA RINA","bgm_M378","bgm_M378_juke"
"133","Fairy Tale wa Yume no Naka","1:29","0:51","เพลงตัวละคร\n\nความยาว / 01:29\nขับร้อง   / ริโนะ (KANA ASUMI)\nเนื้อเพลง / SHINOZAKI AYATO\nทำนอง   / SHINOZAKI AYATO\nเรียบเรียง / SHINOZAKI AYATO","bgm_M389","bgm_M389"
"134","Yuuyuutaru Mori","1:04","0:00","เควสต์หลัก\n\nความยาว / 01:04\nทำนอง   / SAWASHITA AOI\nเรียบเรียง / SAWASHITA AOI","bgm_M374","bgm_M374_juke"
"135","Tanabata Kenkaku Ryojotan: Ten ni Nagareru Natsu no Koi","1:08","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Tasogare Taihei Tabiji Uta>Arrange-\n\nความยาว / 01:08\nทำนอง   / WATANABE CHERU\nเรียบเรียง / NAKAMURA SAORI (Cygames)","bgm_M380A","bgm_M380A_juke"
"136","Kakusei - Uwakiboshi","3:16","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 03:16\nทำนอง   / CHIBA AZUSA (Cygames)\nเรียบเรียง / CHIBA AZUSA (Cygames)","bgm_M384","bgm_M384_juke"
"137","Tasogare Taihei Tabiji Uta","1:27","0:49","เพลงตัวละคร\n\nความยาว / 01:27\nขับร้อง   / รุกะ (RINA SATO)\nเนื้อเพลง / EIKO, NOMURA IKUMI (Cygames)\nทำนอง   / WATANABE CHERU\nเรียบเรียง / WATANABE CHERU","bgm_M402","bgm_M402"
"138","Misato Summer Yell! Yume Ou Manatsu no Nine","0:55","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Ano Natsu no Memory>Arrange-\n\nความยาว / 00:55\nทำนอง   / JUNSUKE TAKIZAWA (TRYTONELABO)\nเรียบเรียง / IKEDA KENTO","bgm_M393","bgm_M393_juke"
"139","Nagisa no Boukun - Samekichi","2:25","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:25\nทำนอง   / MATSUO HAYATO\nเรียบเรียง / MATSUO HAYATO","bgm_M397","bgm_M397_juke"
"140","Moukun Dagekidou! Misato no Homerun Drill","1:15","0:00","มินิเกม\n-<Ano Natsu no Memory>Arrange-\n\nความยาว / 01:15\nทำนอง   / JUNSUKE TAKIZAWA (TRYTONELABO)\nเรียบเรียง / SHOU HASEBE (Cygames)","bgm_M399","bgm_M399_juke"
"141","Mezase Homerun!","1:25","0:00","มินิเกม\n-<Lost Princess>Arrange-\n\nความยาว / 01:25\nทำนอง   / TANAKA KOUHEI\nเรียบเรียง / IKEDA KENTO","bgm_M400","bgm_M400_juke"
"142","Hitonatsu no Omoide","1:05","0:00","มินิเกม\n-<Ano Natsu no Memory>Arrange-\n\nความยาว / 01:05\nทำนอง   / JUNSUKE TAKIZAWA (TRYTONELABO)\nเรียบเรียง / TAKAAKI NAKAGAWA","bgm_M401","bgm_M401_juke"
"143","Ano Natsu no Memory","1:26","0:55","เพลงตัวละคร\n\nความยาว / 01:26\nขับร้อง   / มิซาโตะ (MARIKO KOUDA)\nเนื้อเพลง / Manami (TRYTONELABO)\nทำนอง   / JUNSUKE TAKIZAWA (TRYTONELABO)\nเรียบเรียง / JUNSUKE TAKIZAWA (TRYTONELABO)","bgm_M412","bgm_M412"
"144","Kiyoranaru Kawa Oto","1:05","0:00","เควสต์หลัก\n\nความยาว / 01:05\nทำนอง   / ASADA MISAKI (Cygames)\nเรียบเรียง / ASADA MISAKI (Cygames)","bgm_M392","bgm_M392_juke"
"145","Happy Change Angels","0:55","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Nee Nee Please!>Arrange-\n\nความยาว / 00:55\nทำนอง   / YAMAZAKI SHINGO\nเรียบเรียง / TAYAMA RINA","bgm_M403","bgm_M403_juke"
"146","Bousou no Innocent Bow","2:20","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:20\nทำนอง   / CHIBA AZUSA (Cygames)\nเรียบเรียง / CHIBA AZUSA (Cygames)","bgm_M406","bgm_M406_juke"
"147","Nee Nee Please!","1:18","0:50","เพลงตัวละคร\n\nความยาว / 01:18\nขับร้อง   / โยริ (SAYURI HARA)\n           อาคาริ (AZUMI ASAKURA)\nเนื้อเพลง / SAKAI RYUJI\nทำนอง   / YAMAZAKI SHINGO\nเรียบเรียง / YAMAZAKI SHINGO","bgm_M420","bgm_M420"
"148","Hibike! Zekkyou! Halloween Ghost Festival","0:55","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Paradox>Arrange-\n\nความยาว / 00:55\nทำนอง   / DEGUCHI RYO\nเรียบเรียง / TADA AKIFUMI","bgm_M413","bgm_M413_juke"
"149","Kyoufu no Ghost Father","2:40","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:40\nทำนอง   / SHOU HASEBE (Cygames)\nเรียบเรียง / SHOU HASEBE (Cygames)","bgm_M416","bgm_M416_juke"
"150","Paradox","1:35","0:48","เพลงตัวละคร\n\nความยาว / 01:35\nขับร้อง   / เรย์ (SAORI HAYAMI)\n           สึมุกิ (IBUKI KIDO)\nเนื้อเพลง / DEGUCHI RYO\nทำนอง   / DEGUCHI RYO\nเรียบเรียง / RYOUTA IIDA, DEGUCHI RYO","bgm_M425","bgm_M425"
"151","Mahou Teishoku Lovely★Monika Let's go! Magical Quartet!","1:30","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Kagayake! Lovely★Dreamy>Arrange-\n\nความยาว / 01:30\nทำนอง   / MUTSUKI SHUUHEI\nเรียบเรียง / TADA AKIFUMI","bgm_M421","bgm_M421_juke"
"152","Anti-Beast de M","2:35","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:35\nทำนอง   / MATSUO HAYATO\nเรียบเรียง / MATSUO HAYATO","bgm_M424","bgm_M424_juke"
"153","Kagayake! Lovely★Dreamy","1:27","0:49","เพลงตัวละคร\n\nความยาว / 01:27\nขับร้อง   / โมนิก้า (AYUMI TSUJI)\n           โทโมะ (MINORI CHIHARA)\nเนื้อเพลง / MIZUNO GENKI\nทำนอง   / MUTSUKI SHUUHEI\nเรียบเรียง / MUTSUKI SHUUHEI","bgm_M439","bgm_M439"
"154","Dangai o koe sanroku o susumi","1:35","0:00","เควสต์หลัก\n\nความยาว / 01:35\nทำนอง   / SHUUHEI SEKINE (Cygames)\nเรียบเรียง / KATOU YOSHIHISA (Cygames)","bgm_M411","bgm_M411_juke"
"155","Debutante’s Shangri-La: Seiya no Love Game","1:20","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Holy Passion Roses>Arrange-\n\nความยาว / 01:20\nทำนอง   / ONO TAKAMITSU\nเรียบเรียง / TAYAMA RINA","bgm_M426","bgm_M426_juke"
"156","Dominated Snowman","2:30","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:30\nทำนอง   / TAKAAKI NAKAGAWA\nเรียบเรียง / TAKAAKI NAKAGAWA","bgm_M429","bgm_M429_juke"
"157","Holy Passion Roses","1:31","0:59","เพลงตัวละคร\n\nความยาว / 01:31\nขับร้อง   / ซาเร็น (YUI HORIE)\n           อากิโนะ (REI MATSUZAKI)\nเนื้อเพลง / ISOGAI YOSHIE\nทำนอง   / ONO TAKAMITSU\nเรียบเรียง / TAMAKI CHIHIRO","bgm_M440","bgm_M440"
"158","Shinshun Gourmet Princess! Ittou ni Kaketa Otometachi","1:06","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Brand-New Sunrise>Arrange-\n\nความยาว / 01:06\nทำนอง   / KENJI IKEDA (Cygames)\nเรียบเรียง / TADA AKIFUMI","bgm_M435","bgm_M435_juke"
"159","Great Thunnus","2:34","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:34\nทำนอง   / NAKAMURA HIROSHI\nเรียบเรียง / NAKAMURA HIROSHI","bgm_M438","bgm_M438_juke"
"160","Brand-New Sunrise","1:27","0:55","เพลงตัวละคร\n\nความยาว / 01:27\nขับร้อง   / มุอิมิ (MEGUMI HAN)\n           เนเนกะ (YUKA IGUCHI)\nเนื้อเพลง / NOMURA IKUMI (Cygames)\nทำนอง   / KENJI IKEDA (Cygames)\nเรียบเรียง / KENJI IKEDA (Cygames)","bgm_M441","bgm_M441"
"161","Kakegae no Nai Nichijou","1:16","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Kokoro omoi ~Kokoro omoi~>Arrange-\n\nความยาว / 01:16\nทำนอง   / UTSUMI TAKAAKI (TRYTONELABO)\nเรียบเรียง / SHOU HASEBE (Cygames)","bgm_M442A","bgm_M442A_juke"
"162","Ribetsu to Ketsui","1:16","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Kokoro omoi ~Kokoro omoi~>Arrange-\n\nความยาว / 01:16\nทำนอง   / UTSUMI TAKAAKI (TRYTONELABO)\nเรียบเรียง / SHOU HASEBE (Cygames)","bgm_M442B","bgm_M442B_juke"
"163","Kokufu no Seirei","2:26","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:26\nทำนอง   / HIGASHIOHJI KENTA\nเรียบเรียง / HIGASHIOHJI KENTA","bgm_M447","bgm_M447_juke"
"164","Kokoro Omoi ~Kokoro Omoi~","1:25","0:52","เพลงตัวละคร\n\nความยาว / 01:25\nขับร้อง   / คกโคโระ (MIKU ITO)\nเนื้อเพลง / KAMEI HIROYUKI\nทำนอง   / UTSUMI TAKAAKI (TRYTONELABO)\nเรียบเรียง / UTSUMI TAKAAKI (TRYTONELABO)","bgm_M456","bgm_M456"
"165","Cinderella Lesson: Hanayaka Naru Hibi wa Ringo no Aji","0:58","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Koi Kirari Magic☆>Arrange-\n\nความยาว / 00:58\nทำนอง   / RYOU AOYAGI, MASHIRO UCHIDA\nเรียบเรียง / SHUUHEI SEKINE(Cygames)","bgm_M451","bgm_M451_juke"
"166","Mamono no Hime","1:47","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 01:47\nทำนอง   / IREI KAN (Cygames)\nเรียบเรียง / IREI KAN (Cygames)","bgm_M455","bgm_M455_juke"
"167","Koi Kirari Magic☆","1:29","0:49","เพลงตัวละคร\n\nความยาว / 01:29\nขับร้อง   / ริมะ (SORA TOKUI)\nเนื้อเพลง / RYOU AOYAGI, MASHIRO UCHIDA\nทำนอง   / RYOU AOYAGI, MASHIRO UCHIDA\nเรียบเรียง / RYOU AOYAGI","bgm_M465","bgm_M465"
"168","Hagane no Seijo to Seinaru Gakusha no Itanji","1:01","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Muteki Dreaming>Arrange-\n\nความยาว / 01:01\nทำนอง   / YUSUKE SHIRATO (Dream Monster)\nเรียบเรียง / SAWASHITA AOI","bgm_M457","bgm_M457_juke"
"169","Na mo Naki Geijutsu","2:05","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:05\nทำนอง   / NAKAMURA HIROSHI\nเรียบเรียง / NAKAMURA HIROSHI","bgm_M461","bgm_M461_juke"
"170","Muteki Dreaming","1:32","0:56","เพลงตัวละคร\n\nความยาว / 01:32\nขับร้อง   / จิเอรุ (AYANE SAKURA)\n           คุโรเอะ (ATSUMI TANEZAKI)\n           ยูนิ (KONOMI KOHAR)\nเนื้อเพลง / MIYUU SHIRAYUKI\nทำนอง   / YUSUKE SHIRATO (Dream Monster)\nเรียบเรียง / YUSUKE SHIRATO (Dream Monster)\n           SATO ATSUHITO (Dream Monster)","bgm_M466","bgm_M466"
"171","Inori SOS!! Time Travel Dragons","1:10","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Seize The Day!>Arrange-\n\nความยาว / 01:10\nทำนอง   / YUKI HONDA (Arte Refact)\nเรียบเรียง / TAKAAKI NAKAGAWA","bgm_M467","bgm_M467_juke"
"172","Burst Time Rabe","2:12","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:12\nทำนอง   / SHUUHEI SEKINE (Cygames)\nเรียบเรียง / SHUUHEI SEKINE (Cygames)","bgm_M470","bgm_M470_juke"
"173","Seize the Day!","1:34","0:52","เพลงตัวละคร\n\nความยาว / 01:34\nขับร้อง   / คายะ (MAKOTO KOICHI)\n           โฮมาเระ (SAORI ONISHI)\n           อิโนริ (AKANE FUJITA)\nเนื้อเพลง / NOMURA IKUMI (Cygames)\nทำนอง   / YUKI HONDA (Arte Refact)\nเรียบเรียง / YASUSHI KAWAI (Arte Refact)","bgm_M485","bgm_M485"
"174","Ishindenshin! Aoi Toy Friends","1:46","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Botchi no Tame no Tomodachi Koshinkyoku>Arrange-\n\nความยาว / 01:46\nทำนอง   / YAMAMOTO MAOKI (TRYTONELABO)\nเรียบเรียง / SHIMO TOMOKO","bgm_M478","bgm_M478_Lofi_juke"
"175","Kyukyoku Ganguou Mega Toy King","2:35","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:35\nทำนอง   / TADA AKIFUMI\nเรียบเรียง / TADA AKIFUMI","bgm_M481","bgm_M481_juke"
"176","Botchi no Tame no Tomodachi Koshinkyoku","1:34","1:01","เพลงตัวละคร\n\nความยาว / 01:34\nขับร้อง   / อาโออิ (KANA HANAZAWA)\nเนื้อเพลง /  YAMAMOTO MAOKI (TRYTONELABO)\nทำนอง   / YAMAMOTO MAOKI (TRYTONELABO)\nเรียบเรียง / YAMAMOTO MAOKI (TRYTONELABO)","bgm_M494","bgm_M494"
"177","Sajin Mau Naka de","1:07","0:00","SHIMO TOMOKO\n\nความยาว / 01:07\nทำนอง   / NAKAMURA HIROSHI\nเรียบเรียง / NAKAMURA HIROSHI","bgm_M483","bgm_M483_E46_juke"
"178","Endless Summer Produce: Manatsu no Futarijime Paradise","1:57","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Only Only You>Arrange-\n\nความยาว / 01:57\nทำนอง   / ARM (IOSYS)\nเรียบเรียง / SHIMO TOMOKO","bgm_M486","bgm_M486_juke"
"179","Natsuyasumi no Shukudai","2:29","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 02:29\nทำนอง   / TSUKAGOSHI REN\nเรียบเรียง / TSUKAGOSHI REN","bgm_M489","bgm_M489_juke"
"180","Only Only You","1:28","0:46","เพลงตัวละคร\n\nความยาว / 01:28\nขับร้อง   / เอริโกะ (CHINAMI HASHIMOTO)\nเนื้อเพลง / YUNO YOSHIMI (IOSYS)\nทำนอง   / ARM (IOSYS)\nเรียบเรียง / ARM (IOSYS)","bgm_M495","bgm_M495"
"181","Carmina Summer Live Just a Moment!","1:09","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Just A Moment!>Arrange-\n\nความยาว / 01:09\nทำนอง   / YAMAGUCHI AKIHIKO\nเรียบเรียง / SHUUHEI SEKINE (Cygames)","bgm_M496","bgm_M496_juke"
"182","Queen Uta Kurage","1:30","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 01:30\nทำนอง   / TAKEDA JOEY\nเรียบเรียง / TSUBOTA SHUNHEI (TRYTONELABO)","bgm_M499","bgm_M499_juke"
"183","Just a Moment!","1:39","0:56","เพลงตัวละคร\n\nความยาว / 01:39\nขับร้อง   / โนโซมิ (YOKO HIKASA)\n           จิกะ (AYAKA FUKUHARA)\n           สึมุกิ (IBUKI KIDO)\nเนื้อเพลง / NOMURA IKUMI (Cygames)\nทำนอง   / YAMAGUCHI AKIHIKO\nเรียบเรียง / YAMAGUCHI AKIHIKO","bgm_M518","bgm_M518"
"184","Shining Future (Battle Arrange Ver.)","1:55","0:53","เพลงตัวละคร\n-<Shining Future>Arrange-\n\nความยาว / 01:55\nขับร้อง   / โนโซมิ (YOKO HIKASA)\n           จิกะ (AYAKA FUKUHARA)\n           สึมุกิ (IBUKI KIDO)\nเนื้อเพลง / SHONO JULI\nทำนอง   / TAKEDA JOEY\nเรียบเรียง / TSUBOTA SHUNHEI (TRYTONELABO)","bgm_M519","bgm_M519"
"185","Illegal Oedo Karte: Dr. Mitsuki no Shinsatsushitsu","1:55","0:00","เนื้อเรื่องกิจกรรม ธีม\n-<Narcistration♡>Arrange-\n\nความยาว / 01:55\nทำนอง   / NISHIKIORI TAKAHIRO\nเรียบเรียง / NAKAMURA HIROSHI","bgm_M508","bgm_M508_juke"
"186","Dr. Giguru","1:44","0:00","เนื้อเรื่องกิจกรรม บอสแบทเทิล\n\nความยาว / 01:44\nทำนอง   / MATSUO HAYATO\nเรียบเรียง / MATSUO HAYATO","bgm_M511","bgm_M511_juke"
"187","Narcistration♡","1:32","1:02","เพลงตัวละคร\n\nความยาว / 01:32\nขับร้อง   / ยูกิ (NAOMI OHZORA)\nเนื้อเพลง / Manami (TRYTONELABO)\nทำนอง   / NISHIKIORI TAKAHIRO\nเรียบเรียง / NISHIKIORI TAKAHIRO","bgm_M524","bgm_M524"
"188","Legion War","1:00","0:00","ศึกลีเจียน\n\nความยาว / 01:00\nทำนอง   / NAGATO CHIHARU (Cygames)\nเรียบเรียง / TAYAMA RINA","bgm_M501","bgm_M501_juke"
"189","VS Rage Legion: Azold tono Tatakai","2:19","0:00","ศึกลีเจียน บอสแบทเทิล\n\nความยาว / 02:19\nทำนอง   / TAKAAKI NAKAGAWA\n           IREI KAN (Cygames)\n           NAGATO CHIHARU (Cygames)\nเรียบเรียง / TAKAAKI NAKAGAWA","bgm_M504","bgm_M504_juke"
"190","VS Rage Legion: Kariza tono Tatakai","1:23","0:00","ศึกลีเจียน บอสแบทเทิล\n\nความยาว / 01:23\nทำนอง   / TSUKAGOSHI REN\n           IREI KAN (Cygames)\n           NAGATO CHIHARU (Cygames)\nเรียบเรียง / TSUKAGOSHI REN","bgm_M502","bgm_M502_juke"
"191","VS Rage Legion: Zane tono Tatakai","2:48","0:00","ศึกลีเจียน บอสแบทเทิล\n\nความยาว / 02:48\nทำนอง   / IREI KAN (Cygames)\nเรียบเรียง / IREI KAN (Cygames)","bgm_M506","bgm_M506_juke"
"192","VS Rage Legion: Misora tono Tatakai","1:39","0:00","ศึกลีเจียน บอสแบทเทิล\n\nความยาว / 01:39\nทำนอง   / IREI KAN (Cygames)\n           NAGATO CHIHARU (Cygames)\n           SHUUHEI SEKINE (Cygames)\nเรียบเรียง / SHUUHEI SEKINE (Cygames)","bgm_M505","bgm_M505_juke"
