id,event_id,type,description
"1002702","10027","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1002703","10027","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1002704","10027","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1002705","10027","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1002706","10027","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"1002801","10028","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1002802","10028","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1002803","10028","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1002901","10029","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1002902","10029","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1002903","10029","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1002904","10029","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1002905","10029","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1002906","10029","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1002907","10029","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"1003001","10030","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1003002","10030","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1003003","10030","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1003004","10030","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1003101","10031","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1003102","10031","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1003103","10031","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1003104","10031","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1003105","10031","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1003106","10031","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1003201","10032","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1003202","10032","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1003203","10032","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1003204","10032","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1003301","10033","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1003302","10033","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1003303","10033","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1003304","10033","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1003305","10033","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1003306","10033","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1003307","10033","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"1003401","10034","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1003402","10034","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1003403","10034","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1003404","10034","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1003405","10034","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1003406","10034","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1003701","10037","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1003702","10037","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1003703","10037","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1003704","10037","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1003705","10037","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1003801","10038","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1003802","10038","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1003803","10038","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1003804","10038","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1003805","10038","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1003806","10038","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"1003901","10039","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1003902","10039","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1003903","10039","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1003904","10039","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1003905","10039","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1003906","10039","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1004001","10040","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1004002","10040","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1004003","10040","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1004004","10040","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1004005","10040","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1004006","10040","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"1004101","10041","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1004102","10041","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1004103","10041","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1004104","10041","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1004105","10041","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1004201","10042","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1004202","10042","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1004203","10042","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1004204","10042","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1004205","10042","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1004206","10042","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1004207","10042","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"1004301","10043","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1004302","10043","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1004303","10043","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1004304","10043","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1004305","10043","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1004306","10043","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1004307","10043","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"1004401","10044","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1004402","10044","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1004403","10044","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1004404","10044","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1004405","10044","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1004406","10044","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1004407","10044","4","เมื่อท้าทายเควสต์กิจกรรมหรือบอส จะมีเรื่องราวระดับความเชื่อใจ\nปรากฏขึ้น ระดับความเชื่อใจจะเพิ่มขึ้นตามผลการสนทนา\nคุณจะได้รับรางวัลเมื่อเพิ่มถึงระดับความเชื่อใจที่กำหนด"
"1004501","10045","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1004502","10045","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1004503","10045","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
"1004504","10045","1","การแลกตราพิชิตเป็นโอกาสในการได้ของรางวัล\nในบรรดารางวัลยังมีเมโมรี่พีซของตัวละครที่ปรากฏในกิจกรรมอีกด้วย\nสะสมให้ได้เยอะๆ แล้วมาเป็นเพื่อนกับตัวละครกัน"
"1004505","10045","3","สเปเชียลแบทเทิลโหมดคือการแบทเทิลที่จะเปลี่ยนไป 3 ขั้น\nมารับรางวัลและรางวัลภารกิจสุดหรูยิ่งขึ้นกัน ในช่วงเวลากิจกรรมจะมีร่างเดียวให้พิชิตเท่านั้น ปรับปาร์ตี้แล้วไปท้าทายกัน"
"1004506","10045","3","ในเอ็กซ์บิชั่นโหมด ผู้เล่นจะสามารถสู้กับ SPECIAL บอสกี่ครั้งก็ได้\nทั้งยังสามารถบันทึกการต่อสู้และย้อนกลับมาดูได้\nลองค้นหากลยุทธ์การต่อสู้ของตัวเอง หรือปรับแต่งทีมหลายๆ แบบกันเถอะ"
"1004601","10046","1","คุณสามารถสนุกไปกับเนื้อเรื่องพิเศษในกิจกรรมได้\nเนื้อเรื่องกิจกรรมจะปลดล็อกเมื่อเล่นเควสต์กิจกรรม"
"1004602","10046","1","หากทำภารกิจเฉพาะกิจกรรมสำเร็จ จะมีตัวละครให้ปลดล็อก\nมาตั้งเป้าเคลียร์ภารกิจเฉพาะในช่วงจัดกิจกรรมกันเถอะ"
"1004603","10046","1","บอสสุดแกร่ง VERY HARD ปรากฏตัวขึ้นแล้ว\nสามารถพิชิตบอส VERY HARD ได้หนึ่งตนต่อวันเท่านั้น\nเตรียมตัวให้พร้อมและตั้งใจท้าทายให้เต็มที่กัน"
