d24780cd5cb47724e162bcd02d705728a0fcc4f4bcab8dd3423ea758b3e1dc07,11bfb271f65a2a5ee9ea8f2966b6aa65cec097d0b4c9a95f6f4ac327d1c35608,b1683b113e95b7a1828a21fc547fc0752061e0c18e6d2f1fe3db86bc63268109,223f4f3f983f1e2d2a2b3cfce42a8a7d74a99c6a6ab5e4bf11591d80c0b82453,76dba978b391e9ff85a834bb0ced69d23ecbdfa27e3c00732a32c49f60526e5a,d8d437511cc615867b597377224a016182a6fcb5f311c28a2571caa631fd90b8,e3dba2582e971234f7e1300e4bd27e217ebd44eebe323b1677cd1f65b016e802,fef89cd6f63efb4cc6786f6c5d9579ee1903c1784fb3f5b29dbe0d3e7c38129d,4c5880b0885548ec7af1c47ee21ebae87eed27daddaef073a988708a17b1ecf3,82522308bdd562850107a019c1cb7bf4ee76763267466f4f782e545cae1208b9,a50dc0b821800033d81420a7c1440ecf1a5eca35870b798a647bf063e695a586,1cfafa462bf7196fe654cdb6db0bfc731de542f85995f3c5c4326406c05bf2e0,ee3dd43c64bc21a9c9672aee729f30e8ca00b65d31ee7176b8b6af9fd8f8c8cd,b05c9270834f6d9055711af671c4782b0199cfea8f2ddcafd65935f5ff343fb8,32f6124b0934132f09cfea72b3e2fc292ccd13ef4774f054aff9e3adb322f1d1,ee34bb9f4cc1d8877c0001b1443bce7f896109dec7360fcbb919141262416cd0,8829e2f26e175632131f70f8edd151ec03e14131813026494c79e352e55b6911,f4067bd40b367269c24b00cff72d295b674e9098eaad33c02b64dd75306d59ff,fd52a44906214a1681c382ffaf5a86d18f7868563cb124996f15ffbd6d46d8ef,7a7f8cff5d7946faf1080d48c4d3b5e548304046d5b914180fb2c593b5852068,9d4ec35f981b94ace2a63f12142cb2374ff4be984dcc00d7b6df27deaa644ed2,d3c1b93f59bb8bb3a7a802c6d86db8af28989e153fd0fa5cf8be3540ce6da7d2,fdc79969667ab09a49c2acac43ad3e59d97d5e7eb9d8b20e5ddbc7057f654346,fc7b2dcbfb0c6e4db5dfaf3cfacfe66136e93ab5e21ce35f51f28fd17b833f1a,07cca9ccfd1f690a2c61a8b4275c4eaf9664a4c0562d7561ac99d1b4d89d11a0,79e69c21950281214f9327d6201597651db78a74a8409bc80fce41ea4fdf5631,eb27cc3380137c64225261a293c766ae531e74718d4e75aa556509794c229497,fc6edb85c8e8cbfd153dd2a75403957db3bdcacf80ba3c353203522fbdd3c960,967371a71c8ca68d5abf5353290eeac0f057dc26cc5faf479d7e47fa331490f0,ce99c3a767477e6df18498f17f4c1df346651a0992e2e2bde7ae1a7880f583e1,8d551c7e67772af9aed85976a51a540e038346ca963945338308cbce8a02d83a,da3f4d041b93efeceac6e797f0792bcc73068d24b015c3b9427b267553423d41,28dc10b0716652d58852792c1391fb198d08c9d6bfb8de10eb48f02c913b63e9,0ef6180e21975da6af7825985b4aef830d255b99aebd98694d440026b9f38c6a,764b82a061756701cfe433a1a75174f889cbadfe302694d208cf994138d47da6
"bgm_MC008","0","5","140001","300000","-379","150005","40004","74005203","0.8","0.8","3","-1","-190","94002","741001103","-100","377","500","103122","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74005203"
"bgm_MC008","0","4","140001","300000","-379","150006","40006","74005204","0.8","0.8","4","-1","-190","94002","741001104","-100","377","750","103122","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74005204"
"bgm_MC008","0","4","140001","500000","-379","150007","40007","74005205","0.8","0.8","5","-1","-190","94002","741001105","-100","377","1000","103122","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74005205"
"bgm_MC008","0","5","140001","200000","0","150003","40002","74005301","0","0","1","0","0","94002","741001101","-100","0","200","103123","0","0.9","0","91002","1","0","0","0","90","0","0","3","90008","10","74005301"
"bgm_MC008","0","5","140001","200000","-310","150004","40003","74005302","0.9","0","2","310","0","94002","741001102","-100","0","200","103123","0","0.8","0.8","91002","1","0","0","0","90","0","0","3","90008","10","74005302"
"bgm_MC008","0","5","140001","300000","-310","150005","40004","74005303","0.9","0","3","310","0","94002","741001103","-100","0","500","103123","0","0.8","0.8","91002","1","0","0","0","90","0","0","3","90008","10","74005303"
"bgm_MC008","0","5","140001","300000","-360","150006","40006","74005304","0.9","0","4","120","-120","94002","741001104","-100","0","750","103123","0","0.8","0.8","91002","1","0.8","360","0","90","0","0","3","90008","10","74005304"
"bgm_MC008","0","5","140001","500000","-360","150007","40007","74005305","0.9","0","5","120","-120","94002","741001105","-100","0","1000","103123","0","0.8","0.8","91002","1","0.8","360","0","60","0","0","3","90008","10","74005305"
"bgm_MC008","0","5","140001","200000","0","150003","40002","74005401","0","0","1","0","0","94002","741001101","-100","0","200","103121","0","1.2","0","91002","1","0","0","0","90","0","0","3","90008","10","74005401"
"bgm_MC008","0","5","140001","200000","-310","150004","40003","74005402","1.2","0","2","310","0","94002","741001102","-100","0","200","103121","0","0.8","0.8","91002","1","0","0","0","90","0","0","3","90008","10","74005402"
"bgm_MC008","0","5","140001","300000","-310","150005","40004","74005403","1.2","0","3","310","0","94002","741001103","-100","0","500","103121","0","0.8","0.8","91002","1","0","0","0","90","0","0","3","90008","10","74005403"
"bgm_MC008","0","5","140001","300000","-360","150006","40006","74005404","1.2","0","4","120","-120","94002","741001104","-100","0","750","103121","0","0.8","0.8","91002","1","0.8","360","0","90","0","0","3","90008","10","74005404"
"bgm_MC008","0","5","140001","500000","-360","150007","40007","74005405","1.2","0","5","120","-120","94002","741001105","-100","0","1000","103121","0","0.8","0.8","91002","1","0.8","360","0","60","0","0","3","90008","10","74005405"
"bgm_MC008","0","5","140001","200000","0","150003","40002","74005501","0","0","1","0","0","94002","741001101","-100","0","200","103122","0","0.9","0","91002","1","0","0","0","90","0","0","3","90008","10","74005501"
"bgm_MC008","0","5","140001","200000","-310","150004","40003","74005502","0.9","0","2","310","0","94002","741001102","-100","0","200","103122","0","0.8","0.8","91002","1","0","0","0","90","0","0","3","90008","10","74005502"
"bgm_MC008","0","5","140001","300000","-310","150005","40004","74005503","0.9","0","3","310","0","94002","741001103","-100","0","500","103122","0","0.8","0.8","91002","1","0","0","0","90","0","0","3","90008","10","74005503"
"bgm_MC008","0","5","140001","300000","-360","150006","40006","74005504","0.9","0","4","120","-120","94002","741001104","-100","0","750","103122","0","0.8","0.8","91002","1","0.8","360","0","90","0","0","3","90008","10","74005504"
"bgm_MC008","0","5","140001","500000","-360","150007","40007","74005505","0.9","0","5","120","-120","94002","741001105","-100","0","1000","103122","0","0.8","0.8","91002","1","0.8","360","0","60","0","0","3","90008","10","74005505"
"bgm_MC008","0","5","140001","200000","-379","150004","40002","74006101","0.8","0.8","1","-1","-190","94002","741006101","-100","377","200","103121","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006101"
"bgm_MC008","0","5","140001","200000","-379","150005","40003","74006102","0.8","0.8","2","-1","-190","94002","741006102","-100","377","200","103121","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006102"
"bgm_MC008","0","4","140001","300000","-379","150006","40004","74006103","0.8","0.8","3","-1","-190","94002","741006103","-100","377","500","103121","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006103"
"bgm_MC008","0","4","140001","300000","-379","150007","40006","74006104","0.8","0.8","4","-1","-190","94002","741006104","-100","377","750","103121","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006104"
"bgm_MC008","0","4","140001","500000","-379","150008","40007","74006105","0.8","0.8","5","-1","-190","94002","741006105","-100","377","1000","103121","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006105"
"bgm_MC008","0","5","140001","200000","-379","150004","40002","74006201","0.8","0.8","1","-1","-190","94002","741006101","-100","377","200","103122","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006201"
"bgm_MC008","0","5","140001","200000","-379","150005","40003","74006202","0.8","0.8","2","-1","-190","94002","741006102","-100","377","200","103122","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006202"
"bgm_MC008","0","4","140001","300000","-379","150006","40004","74006203","0.8","0.8","3","-1","-190","94002","741006103","-100","377","500","103122","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006203"
"bgm_MC008","0","4","140001","300000","-379","150007","40006","74006204","0.8","0.8","4","-1","-190","94002","741006104","-100","377","750","103122","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006204"
"bgm_MC008","0","4","140001","500000","-379","150008","40007","74006205","0.8","0.8","5","-1","-190","94002","741006105","-100","377","1000","103122","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006205"
"bgm_MC008","0","5","140001","200000","-379","150004","40002","74006301","0.8","0.6","1","-1","-190","94002","741006101","-100","377","200","103123","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006301"
"bgm_MC008","0","5","140001","200000","-379","150005","40003","74006302","0.8","0.6","2","-1","-190","94002","741006102","-100","377","200","103123","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006302"
"bgm_MC008","0","5","140001","300000","-379","150006","40004","74006303","0.8","0.6","3","-1","-190","94002","741006103","-100","377","500","103123","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006303"
"bgm_MC008","0","5","140001","300000","0","150007","40006","74006304","0","0","4","0","0","94002","741006104","-100","0","750","103123","0","0.8","0","91002","1","0","0","0","90","0","0","3","90008","10","74006304"
"bgm_MC008","0","5","140001","500000","0","150008","40007","74006305","0","0","5","0","0","94002","741006105","-100","0","1000","103123","0","0.8","0","91002","1","0","0","0","90","0","0","3","90008","10","74006305"
"bgm_MC008","0","5","140001","200000","0","150004","40002","74006401","0","0","1","0","0","94002","741006101","-100","0","200","103121","0","1.3","0","91002","1","0","0","0","90","0","0","3","90008","10","74006401"
"bgm_MC008","0","5","140001","200000","0","150005","40003","74006402","0","0","2","0","0","94002","741006102","-100","0","200","103121","0","1.3","0","91002","1","0","0","0","90","0","0","3","90008","10","74006402"
"bgm_MC008","0","5","140001","300000","0","150006","40004","74006403","0","0","3","0","0","94002","741006103","-100","0","500","103121","0","1.3","0","91002","1","0","0","0","90","0","0","3","90008","10","74006403"
"bgm_MC008","0","5","140001","300000","-379","150007","40006","74006404","0.8","1.1","4","-1","-190","94002","741006104","-100","377","750","103121","0","0.8","0.8","91002","1","0.8","188","0","90","0","0","3","90008","10","74006404"
"bgm_MC008","0","5","140001","500000","0","150008","40007","74006405","0","0","5","0","0","94002","741006105","-100","0","1000","103121","0","1.3","0","91002","1","0","0","0","90","0","0","3","90008","10","74006405"
"bgm_MC008","0","5","140001","200000","0","150004","40002","74006501","0","0","1","0","0","94002","741006101","-100","0","200","103122","0","1.1","0","91002","1","0","0","0","90","0","0","3","90008","10","74006501"
"bgm_MC008","0","5","140001","200000","0","150005","40003","74006502","0","0","2","0","0","94002","741006102","-100","0","200","103122","0","1.1","0","91002","1","0","0","0","90","0","0","3","90008","10","74006502"
"bgm_MC008","0","5","140001","300000","0","150006","40004","74006503","0","0","3","0","0","94002","741006103","-100","0","500","103122","0","1.1","0","91002","1","0","0","0","90","0","0","3","90008","10","74006503"
"bgm_MC008","0","5","140001","300000","0","150007","40006","74006504","0","0","4","0","0","94002","741006104","-100","0","750","103122","0","1.1","0","91002","1","0","0","0","90","0","0","3","90008","10","74006504"
"bgm_MC008","0","5","140001","500000","0","150008","40007","74006505","0","0","5","0","0","94002","741006105","-100","0","1000","103122","0","1.1","0","91002","1","0","0","0","60","0","0","3","90008","10","74006505"
