5c6750dbade925d43f57e2403b8a647c5cbdc133db2ba213e805601897486262,71f2694a72e473ca5574034e8c5c1269b5b7e2a5fb50ff203961c516094b6360,fcbc324874f3cdf36928580724ed9de5e6677372b22c61ac91f7e81071ce8646,e9936d495bc3b903bbfdad83d4d5e28025979189f3916ab1c2f4caa1ee9f786d,8206d11ef8d60fbbfc5325231f77d83c0bb36b68868edceea753a25ed34a6066,0006ec7be3e9c1802c5714ae13d647a2dcb1abf0fba005d132955e9e8ef4fd2f,45e25c42adba9fb12998105912d18e9756c792ba8e70ec7de35750bae90560cd,1f2a12369d5a1c873a499bccc401269942d659fea6b77892580e3f3895418f14,2d16d6f92573da8d0965aa1c4cf6157d35efe7fb4dda930dd89f48db2e94b01d,372cb940e834a3a428713b249091af51f0a30a0872f5af99ff77d3267da63dde,7dec29e878210fcb38d0b40a551e0b42097178b89034aaecbc617cecf3708a2b,3f6fc0785a6478031d589801057e2eacc63b990dfd052ef280f8eed03dc9e41b,0771c4359b0ccad1517abfef47e7c2d2b485ebf8cfee236445523d78c28aeec8,ddec39731bda19ff0919add1f29fcc3ad8721e606e7a82a51d13816cb8d9f8b6,68bcd0619f136c8fb1ddea09a739e84048e6f75f45f2ab4612c3f07d8df3976c,4b37202d9abfd46976f01b08f0cb559d14bbc5b6edec6a11ea32eaef4451317a,5b5a055eed9402cead5987a607ea14b4a2f832ae358b07f27a03c59015574f47,69c7c0dee27fccf425c79c36a7bd661a44ae46a23be8b04b9e52013575e9b246,789a9c03309c5a76b4dd7f84aaddb0fe1fcb24e2f4bc90753a1aa15b6c2d1a50,bc17545f787bd3fbcb0d2eaff910a3611d84648f45952e674ca5ecb434a080bf,d12f0d7fd751987204d12f31d4b193ed2ee367d863497814f3b7d86e3762ffdf,8e83b915d4cdd855da1c271c072e74531d46ecad297d944701d9866098942263,3e2a6b4638643d801dc529c83f25771331148ca4ec58426031e09225b8a5d983,a24fc712048cd33a1b13cff9a6405c9073f49ea63b92de867e4751fdbe837209,5ec4bcc510de7354a961e86aba5728bc29bc7917df3dad610b0276fe18744f8c,9d976aab044dc2dcf839ae7d8dbfce1c38fb98fc7ee9e6023b6a5d1f9510a4e6,b935cd2c52fab2ba2d03c8d8d788b48fcfe6e871175afaae9d5ae38c5dc1bd57,4ddebf36bf57af2cbcb79ff52769b90cb34ea5229c0792a0db96ef4fed6d1590,7bd707c01cdd012896194243002b948d5c18d979e1904014fb864faaff9d3fec,34e277a07d653cfae78caee8f37f7ab960a54cec30c7010a9b0dbf8746df74e0,2ae42e548204484ddb24ab29552bf0f34c625e2d6b522cc4546bd891f38917fd,6ad2ddb23655df182a48af7bb27f814e62ebe8e7257af5e35ee36f62ccb8dd47,2953e189e98b334f58581728fe9b73833a9d198eb906c5f15a35819f78cde6ce,bad5314d2b66017f7b81b88522e3e36c753ce4e9798d3481469ca6516c2d30e5
"150","0.8","0","-15","650032031","20032201","1","0","81005602","2","0","0.75","0","0.65","2003203","0","20032","1","0","5056308","-70","516","81005602","bgm_M438","480","90","660032003","-20","0","0","bgm_M438","510333","ボスバトル（VERY HARD）","3"
"50","1.1","0","26","650033011","20033101","1","0","100023","1.75","0","0.8","0","0.45","2003301","0","20033","1","-13","5058301","-40","251","100023","bgm_M57","450","90","660033001","5","0","0","bgm_M57","510331","ボスバトル（NORMAL）","1"
"50","1.1","0","18","650033021","20033201","1","0","100693","1.75","0","0.8","0","0.45","2003302","0","20033","1","-13","5058302","-40","-4","100693","bgm_M57","450","90","660033002","5","0","0","bgm_M57","510332","ボスバトル（HARD）","2"
"50","1.1","0","-178","650033031","20033201","1","0","100693","1.75","0","0.8","0","0.45","2003303","0","20033","1","-13","5058308","-40","432","100693","bgm_M57","450","90","660033003","5","0","0","bgm_M57","510333","ボスバトル（VERYHARD）","3"
"180","0.8","0","0","650034011","20034101","1","0","101823","1.5","0","0.75","0","0.75","2003401","0","20034","1","0","5059301","-85","577","101823","bgm_M447","800","90","660034001","-20","0","0","bgm_M447","510331","ボスバトル（NORMAL）","1"
"180","0.8","0","4","650034021","20034201","1","0","101843","1.5","0","0.75","0","0.75","2003402","0","20034","1","0","5059302","-10","111","101843","bgm_M447","145","90","660034002","-20","0","0","bgm_M447","510332","ボスバトル（HARD）","2"
"180","0.8","0","-77","650034031","20034201","1","0","101843","1.5","0","0.75","0","0.75","2003403","0","20034","1","0","5059308","-70","528","101843","bgm_M447","480","90","660034003","-20","0","0","bgm_M447","510333","ボスバトル（VERY HARD）","3"
"140","0.5","0","-51","650035011","20035102","1.15","0","81006101","0.83","0","1.5","0","1.22","2003501","0","20035","1.15","0","5061301","-85","395","81006101","bgm_M455","800","90","660035001","-47","0","0","bgm_M455","510341","ボスバトル（NORMAL）","1"
"140","0.5","0","18","650035021","20035201","1.15","0","81006102","0.83","0","1.5","0","1.22","2003502","0","20035","1.15","0","5061302","-10","-17","81006102","bgm_M455","145","90","660035002","-47","0","0","bgm_M455","510342","ボスバトル（HARD）","2"
"140","0.5","0","-51","650035031","20035201","1.15","0","81006102","0.83","0","1.75","0","1.22","2003503","0","20035","1.15","0","5061308","-70","514","81006102","bgm_M455","480","90","660035003","-47","0","0","bgm_M455","510342","ボスバトル（VERY HARD）","3"
"250","0.67","0","-70","650036011","20036101","1","0","81006401","1.25","0","0.85","0","0.85","2003601","0","20036","1","0","5064301","-105","875","81006401","bgm_M461","770","90","660036001","-50","0","0","bgm_M461","510331","ボスバトル（NORMAL）","1"
"250","0.67","0","-140","650036021","20036201","1","0","81006402","1.25","0","0.85","0","0.85","2003602","0","20036","1","0","5064302","-35","-229","81006402","bgm_M461","145","90","660036002","-50","0","0","bgm_M461","510332","ボスバトル（HARD）","2"
"250","0.67","0","-60","650036031","20036201","1","0","81006402","1.25","0","0.85","0","0.85","2003603","0","20036","1","0","5064308","-70","512","81006402","bgm_M461","480","90","660036003","-50","0","0","bgm_M461","510333","ボスバトル（VERY HARD）","3"
"420","0.5","0","-35","650037011","20037102","1","0","81006601","1","0","0.7","0","1","2003701","0","20037","1","0","5066301","-85","482","81006601","bgm_M470","770","90","660037001","-54","0","0","bgm_M470","510331","ボスバトル（NORMAL）","1"
"420","0.5","0","-152","650037021","20037201","1","0","81006602","1","0","0.7","0","1","2003702","0","20037","1","0","5066302","110","-251","81006602","bgm_M470","720","90","660037002","-54","0","0","bgm_M470","510332","ボスバトル（HARD）","2"
"420","0.5","0","-51","650037031","20037201","1","0","81006602","1","0","0.7","0","1","2003703","0","20037","1","0","5066308","-40","502","81006602","bgm_M470","490","90","660037003","-54","0","0","bgm_M470","510333","ボスバトル（VERY HARD）","3"
"400","0.8","0","-51","650038011","20038102","1","0","81006801","1.7","0","0.8","0","0.65","2003801","0","20038","1","0","5068301","-85","395","81006801","bgm_M481","800","90","660038001","-47","0","0","bgm_M481","510331","ボスバトル（NORMAL）","1"
"400","0.8","0","18","650038021","20038201","1","0","81006802","1.7","0","0.8","0","0.65","2003802","0","20038","1","0","5068302","-10","-17","81006802","bgm_M481","145","90","660038002","-47","0","0","bgm_M481","510332","ボスバトル（HARD）","2"
"400","0.8","0","-51","650038031","20038201","1","0","81006802","1.7","0","0.8","0","0.65","2003803","0","20038","1","0","5068308","-70","496","81006802","bgm_M481","480","90","660038003","-47","0","0","bgm_M481","510333","ボスバトル（VERY HARD）","3"
"140","0.94","10","-25","650039011","20039103","1","-13","81007001","2","1","0.65","0","0.5","2003901","0","20039","1","0","5070301","-105","316","81007001","bgm_M489","185","90","660039001","-50","0","1","bgm_M489","510351","ボスバトル（NORMAL）","1"
"140","0.94","10","-200","650039021","20039201","1","-13","81007002","2","1","0.65","0","0.5","2003902","0","20039","1","0","5070302","-35","-239","81007002","bgm_M489","145","90","660039002","-50","0","1","bgm_M489","510352","ボスバトル（HARD）","2"
"140","0.94","10","-75","650039031","20039201","1","-13","81007002","2","1","0.65","0","0.5","2003903","0","20039","1","0","5070308","-70","468","81007002","bgm_M489","480","90","660039003","-50","0","1","bgm_M489","510353","ボスバトル（VERY HARD）","3"
"380","0.7","0","-103","650040011","20040101","0.8","0","81007201","1.3","0","0.7","0","0.8","2004001","0","20040","1","60","5072301","-85","877","81007201","bgm_M499","800","90","660040001","-120","0","0","bgm_M499","510331","ボスバトル（NORMAL）","1"
"380","0.7","0","12","650040021","20040201","0.8","0","81007202","1.3","0","0.7","0","0.8","2004002","0","20040","1","60","5072302","-10","189","81007202","bgm_M499","145","90","660040002","-120","0","0","bgm_M499","510332","ボスバトル（HARD）","2"
"380","0.7","0","-72","650040031","20040201","0.8","0","81007202","1.3","0","0.7","0","0.8","2004003","0","20040","1","60","5072308","-70","510","81007202","bgm_M499","480","90","660040003","-120","0","0","bgm_M499","510333","ボスバトル（VERY HARD）","3"
"205","0.95","0","-35","650041011","20041102","1","0","81007401","1.55","0","0.83","0","0.75","2004101","0","20041","1","0","5074301","-85","578","81007401","bgm_M511","770","90","660041001","-45","0","1","bgm_M511","510331","ボスバトル（NORMAL）","1"
"205","0.95","0","-188","650041021","20041201","1","0","81007402","1.55","0","0.83","0","0.75","2004102","0","20041","1","0","5074302","110","-237","81007402","bgm_M511","720","90","660041002","-45","0","1","bgm_M511","510332","ボスバトル（HARD）","2"
"205","0.95","0","-51","650041031","20041201","1","0","81007402","1.55","0","0.87","0","0.75","2004103","0","20041","1","0","5074308","-40","502","81007402","bgm_M511","490","90","660041003","-45","0","1","bgm_M511","510333","ボスバトル（VERY HARD）","3"
"300","1.05","0","-41","650042011","20042102","1","0","81007601","2.4","0","0.6","0","0.45","2004201","0","20042","1","0","5076301","-85","395","81007601","bgm_M523","800","90","660042001","-40","0","1","bgm_M523","510331","ボスバトル（NORMAL）","1"
"300","1.05","0","-195","650042021","20042201","1","0","81007602","2.4","0","0.6","0","0.45","2004202","0","20042","1","0","5076302","-10","-76","81007602","bgm_M523","145","90","660042002","-40","0","1","bgm_M523","510332","ボスバトル（HARD）","2"
"300","1.05","0","-81","650042031","20042201","1","0","81007602","2.4","0","0.6","0","0.5","2004203","0","20042","1","0","5076308","-70","478","81007602","bgm_M523","480","90","660042003","-40","0","1","bgm_M523","510333","ボスバトル（VERY HARD）","3"
"205","0.8","-40","-79","650043011","20043102","1","0","81007801","1.55","0","0.83","0","0.75","2004301","0","20043","1","0","5078301","-85","503","81007801","bgm_M529","770","90","660043001","-45","0","1","bgm_M529","510361","ボスバトル（NORMAL）","1"
"205","0.8","-40","58","650043021","20043201","1","0","81007802","1.55","0","0.83","0","0.75","2004302","0","20043","1","0","5078302","110","-295","81007802","bgm_M529","720","90","660043002","-45","0","1","bgm_M529","510362","ボスバトル（HARD）","2"
"205","0.8","-40","-84","650043031","20043201","1","0","81007802","1.55","0","0.87","0","0.75","2004303","0","20043","1","0","5078308","-40","476","81007802","bgm_M529","490","90","660043003","-45","0","1","bgm_M529","510362","ボスバトル（VERY HARD）","3"
"300","0.8","0","-79","650044011","20044101","1","0","81000906","1.5","0","0.8","0","0.75","2004401","0","20044","1","0","5080301","-85","741","81000906","bgm_M539","800","90","660044001","-70","0","1","bgm_M539","510331","ボスバトル（NORMAL）","1"
"300","0.8","0","11","650044021","20044201","1","0","81008002","1.5","0","0.8","0","0.75","2004402","0","20044","1","0","5080302","-10","-67","81008002","bgm_M539","145","90","660044002","-70","0","1","bgm_M539","510332","ボスバトル（HARD）","2"
"300","0.8","0","-56","650044031","20044201","1","0","81008002","1.5","0","0.8","0","0.75","2004403","0","20044","1","0","5080308","-70","411","81008002","bgm_M539","480","90","660044003","-70","0","1","bgm_M539","510333","ボスバトル（VERY HARD）","3"
"150","0.9","0","-25","650045011","20045104","1","0","81001005","2","0","0.75","0","0.55","2004501","0","20045","1","0","5082301","-85","416","81008201","bgm_M546","800","90","660045001","-20","0","1","bgm_M546","510331","ボスバトル（NORMAL）","1"
"150","0.9","0","-175","650045021","20045201","1","0","81001006","2","0","0.75","0","0.55","2004502","0","20045","1","0","5082302","-10","-191","81008202","bgm_M546","145","90","660045002","-20","0","1","bgm_M546","510332","ボスバトル（HARD）","2"
"150","0.9","0","-47","650045031","20045201","1","0","81001006","2","0","0.75","0","0.55","2004503","0","20045","1","0","5082308","-70","479","81008202","bgm_M546","480","90","660045003","-20","0","1","bgm_M546","510333","ボスバトル（VERY HARD）","3"
"50","0.9","0","-25","650046011","20046104","1","0","100113","1.35","0","0.8","0","0.75","2004601","0","20046","1","0","5084301","-85","455","100113","bgm_M57","800","90","660046001","5","0","1","bgm_M57","510331","ボスバトル（NORMAL）","1"
"50","0.9","0","-175","650046021","20046201","1","0","100433","1.35","0","0.8","0","0.75","2004602","0","20046","1","0","5084302","-10","-191","100433","bgm_M57","145","90","660046002","5","0","1","bgm_M57","510332","ボスバトル（HARD）","2"
"50","0.9","0","-47","650046031","20046201","1","0","100433","1.35","0","0.8","0","0.75","2004603","0","20046","1","0","5084308","-70","479","100433","bgm_M57","480","90","660046003","5","0","1","bgm_M57","510333","ボスバトル（VERYHARD）","3"
"20","0.65","0","-83","650047011","20047102","1","0","81008507","1.2","0","0.65","0","0.9","2004701","0","20047","1","0","5085301","-85","515","81008507","bgm_M559","770","90","660047001","-20","0","1","bgm_M559","510331","ボスバトル（NORMAL）","1"
"20","0.65","0","47","650047021","20047201","1","0","81008508","1.2","0","0.65","0","0.9","2004702","0","20047","1","0","5085302","110","-277","81008508","bgm_M559","720","90","660047002","-20","0","1","bgm_M559","510332","ボスバトル（HARD）","2"
"20","0.65","0","-85","650047031","20047201","1","0","81008508","1.2","0","0.65","0","0.9","2004703","0","20047","1","0","5085308","-40","484","81008508","bgm_M559","490","90","660047003","-20","0","1","bgm_M559","510333","ボスバトル（VERY HARD）","3"
"300","0.8","0","-28","650048011","20048102","1","0","81008801","1.5","0","0.8","0","0.75","2004801","0","20048","1","-30","5088301","-85","451","81008801","bgm_M568","800","90","660048001","-70","0","1","bgm_M568","510331","ボスバトル（NORMAL）","1"
"300","0.8","0","31","650048021","20048201","1","0","81008802","1.5","0","0.8","0","0.75","2004802","0","20048","1","-30","5088302","-10","-230","81008802","bgm_M568","145","90","660048002","-70","0","1","bgm_M568","510332","ボスバトル（HARD）","2"
"300","0.8","0","-56","650048031","20048201","1","0","81008802","1.5","0","0.8","0","0.75","2004803","0","20048","1","-30","5088308","-70","444","81008802","bgm_M568","480","90","660048003","-70","0","1","bgm_M568","510333","ボスバトル（VERY HARD）","3"
"240","0.57","0","-85","650049011","20049102","1","0","81009001","1.18","0","1","0","0.9","2004901","0","20049","1","13","5090301","-85","510","81009001","bgm_M577","500","90","660049001","-45","0","1","bgm_M577","510331","ボスバトル（NORMAL）","1"
"240","0.57","0","-10","650049021","20049201","1","0","81009002","1.18","0","1","0","0.9","2004902","0","20049","1","13","5090302","-10","-20","81009002","bgm_M577","145","90","660049002","-45","0","1","bgm_M577","510332","ボスバトル（HARD）","2"
"240","0.57","0","-50","650049031","20049201","1","0","81009002","1.18","0","0.8","0","0.9","2004903","0","20049","1","13","5090308","-70","514","81009002","bgm_M577","480","90","660049003","-45","0","1","bgm_M577","510333","ボスバトル（VERY HARD）","3"
"150","0.75","0","-50","650050011","20050101","1","0","103021","1.5","0","0.75","0","0.75","2005001","0","20050","1","0","5092301","-125","410","103021","bgm_M585","0","90","660050001","-70","0","1","bgm_M585","510021","ボスバトル（NORMAL）","1"
"150","0.75","0","10","650050021","20050201","1","0","103011","1.5","0","0.75","0","0.75","2005002","0","20050","1","0","5092302","-10","-20","103011","bgm_M585","145","90","660050002","-70","0","1","bgm_M585","510022","ボスバトル（HARD）","2"
"150","0.75","0","-50","650050031","20050201","1","0","103011","1.5","0","0.75","0","0.75","2005003","0","20050","1","0","5092308","-70","514","103011","bgm_M585","480","90","660050003","-70","0","1","bgm_M585","510022","ボスバトル（VERY HARD）","3"
"250","1.05","0","-59","650051011","20051101","1","0","102093","2.2","0","0.6","0","0.45","2005101","0","20051","1","0","5094301","-85","898","102093","bgm_M598","800","90","660051001","-50","0","1","bgm_M598","510331","ボスバトル（NORMAL）","1"
"250","1.05","0","-204","650051021","20051201","1","0","102113","2.2","0","0.6","0","0.45","2005102","0","20051","1","0","5094302","-10","-76","102113","bgm_M598","145","90","660051002","-50","0","1","bgm_M598","510332","ボスバトル（HARD）","2"
"250","1.05","0","-81","650051031","20051201","1","0","102113","2.2","0","0.6","0","0.44","2005103","0","20051","1","0","5094308","-70","478","102113","bgm_M598","480","90","660051003","-50","0","1","bgm_M598","510333","ボスバトル（VERY HARD）","3"
"380","0.6","0","-51","650052011","20052102","0.8","0","102593","1.3","0","1.1","0","0.8","2005201","0","20052","1","0","5096301","-85","900","102593","bgm_M604","800","90","660052001","-120","0","1","bgm_M604","510331","ボスバトル（NORMAL）","1"
"380","0.6","0","-15","650052021","20052201","0.8","0","102603","1.3","0","1.1","0","0.8","2005202","0","20052","1","0","5096302","-10","172","102603","bgm_M604","145","90","660052002","-120","0","1","bgm_M604","510332","ボスバトル（HARD）","2"
"380","0.6","0","-51","650052031","20052201","0.8","0","102603","1.3","0","1.1","0","0.8","2005203","0","20052","1","0","5096308","-70","514","102603","bgm_M604","480","90","660052003","-120","0","1","bgm_M604","510333","ボスバトル（VERY HARD）","3"
"260","0.8","0","-69","650053011","20053103","0.9","-5","81000405","1.35","0","0.8","0","0.8","2005301","0","20053","1","0","5098301","-85","439","81000405","bgm_M611","800","90","660053001","-85","0","1","bgm_M611","510331","ボスバトル（NORMAL）","1"
"260","0.8","0","-4","650053021","20053201","0.9","-5","81000406","1.35","0","0.8","0","0.8","2005302","0","20053","1","0","5098302","-10","-184","81000406","bgm_M611","145","90","660053002","-85","0","1","bgm_M611","510332","ボスバトル（HARD）","2"
"260","0.8","0","-82","650053031","20053201","0.9","-5","81000406","1.35","0","0.8","0","0.8","2005303","0","20053","1","0","5098308","-70","525","81000406","bgm_M611","480","90","660053003","-85","0","1","bgm_M611","510333","ボスバトル（VERY HARD）","3"
"150","0.67","0","-74","650054011","20054102","1.1","0","81010001","1.5","0","1","0","0.75","2005401","0","20054","1.1","25","5100301","-125","555","81010001","bgm_M621","0","90","660054001","-70","0","1","bgm_M621","510401","ボスバトル（NORMAL）","1"
"150","0.67","0","12","650054021","20054201","1.1","0","81010002","1.5","0","1","0","0.75","2005402","0","20054","1.1","25","5100302","-10","-242","81010002","bgm_M621","145","90","660054002","-70","0","1","bgm_M621","510402","ボスバトル（HARD）","2"
"150","0.67","0","-67","650054031","20054201","1.1","0","81010002","1.5","0","1","0","0.75","2005403","0","20054","1.1","25","5100308","-70","483","81010002","bgm_M621","480","90","660054003","-70","0","1","bgm_M621","510402","ボスバトル（VERY HARD）","3"
"185","0.7","0","-93","650055011","20055101","0.8","-5","81010201","1.25","0","0.7","0","0.8","2005501","0","20055","1","70","5102301","-85","883","81010201","bgm_M625","800","90","660055001","-85","0","1","bgm_M625","510411","ボスバトル（NORMAL）","1"
"185","0.7","0","-197","650055021","20055201","0.8","-5","81010202","1.25","0","0.7","0","0.8","2005502","0","20055","1","70","5102302","-10","-64","81010202","bgm_M625","145","90","660055002","-85","0","1","bgm_M625","510412","ボスバトル（HARD）","2"
"185","0.7","0","-88","650055031","20055201","0.8","-5","81010202","1.25","0","0.7","0","0.8","2005503","0","20055","1","70","5102308","-70","485","81010202","bgm_M625","480","90","660055003","-85","0","1","bgm_M625","510412","ボスバトル（VERY HARD）","3"
"150","0.9","0","-74","650056011","20056102","1","0","100092","1.5","0","0.9","0","0.65","2005601","0","20056","1","25","5104301","-125","613","100092","bgm_M634","0","90","660056001","-40","0","1","bgm_M634","510331","ボスバトル（NORMAL）","1"
"150","0.9","0","12","650056021","20056201","1","0","100382","1.5","0","0.9","0","0.65","2005602","0","20056","1","25","5104302","-10","-242","100382","bgm_M634","145","90","660056002","-40","0","1","bgm_M634","510332","ボスバトル（HARD）","2"
"150","0.9","0","-67","650056031","20056201","1","0","100382","1.5","0","0.9","0","0.65","2005603","0","20056","1","25","5104308","-70","498","100382","bgm_M634","480","90","660056003","-40","0","1","bgm_M634","510333","ボスバトル（VERY HARD）","3"
"180","0.7","0","-69","650057011","20057101","0.8","-5","81000906","1.2","0","0.7","0","0.8","2005701","0","20057","1","70","5106301","-85","936","81000906","bgm_M641","800","90","660057001","0","0","1","bgm_M641","510331","ボスバトル（NORMAL）","1"
"180","0.7","0","-2","650057021","20057201","0.8","-5","81008002","1.2","0","0.7","0","0.8","2005702","0","20057","1","70","5106302","-10","-234","81008002","bgm_M641","145","90","660057002","0","0","1","bgm_M641","510332","ボスバトル（HARD）","2"
"180","0.7","0","-81","650057031","20057201","0.8","-5","81008002","1.2","0","0.7","0","0.8","2005703","0","20057","1","70","5106308","-70","476","81008002","bgm_M641","480","90","660057003","0","0","1","bgm_M641","510333","ボスバトル（VERY HARD）","3"
"150","0.85","0","-68","650058011","20058101","1","0","81001505","1.55","0","0.8","0","0.6","2005801","0","20058","1","10","5108301","-85","655","81001505","bgm_M650","800","90","660058001","-35","0","1","bgm_M650","510331","ボスバトル（NORMAL）","1"
"150","0.85","0","-179","650058021","20058201","1","0","81010802","1.55","0","0.8","0","0.62","2005802","0","20058","1","10","5108302","-10","-264","81010802","bgm_M650","145","90","660058002","-35","0","1","bgm_M650","510332","ボスバトル（HARD）","2"
"150","0.85","0","-77","650058031","20058201","1","0","81010802","1.55","0","0.8","0","0.62","2005803","0","20058","1","10","5108308","-70","459","81010802","bgm_M650","480","90","660058003","-35","0","1","bgm_M650","510333","ボスバトル（VERY HARD）","3"
"440","0.5","0","-75","650059011","20059101","1","0","103131","1","0","1.3","0","1","2005901","0","20059","1","30","5110301","-85","850","103131","bgm_M664","800","90","660059001","-54","0","1","bgm_M664","510331","ボスバトル（NORMAL）","1"
"440","0.5","0","21","650059021","20059201","1","0","103141","1","0","1.3","0","1","2005902","0","20059","1","30","5110302","-10","-231","103141","bgm_M664","145","90","660059002","-54","0","1","bgm_M664","510332","ボスバトル（HARD）","2"
"440","0.5","0","-47","650059031","20059201","1","0","103141","1","0","1.3","0","1","2005903","0","20059","1","30","5110308","-70","479","103141","bgm_M664","480","90","660059003","-54","0","1","bgm_M664","510333","ボスバトル（VERY HARD）","3"
"255","0.65","0","-83","650060011","20060102","1","0","103151","1.35","0","1","0","0.9","2006001","0","20060","1","0","5111301","-85","515","103153","bgm_M665","770","90","660060001","-78","0","1","bgm_M665","510431","ボスバトル（NORMAL）","1"
"255","0.65","0","6","650060021","20060201","1","0","103161","1.35","0","1","0","0.67","2006002","0","20060","1","0","5111302","110","-55","103163","bgm_M665","720","90","660060002","-78","0","1","bgm_M665","510432","ボスバトル（HARD）","2"
"255","0.65","0","-85","650060031","20060201","1","0","103161","1.35","0","1","0","0.69","2006003","0","20060","1","0","5111308","-40","500","103163","bgm_M665","490","90","660060003","-78","0","1","bgm_M665","510432","ボスバトル（VERY HARD）","3"
"220","0.7","0","-58","650061011","20061101","0.8","-5","81011401","1.25","0","0.7","0","0.7","2006101","0","20061","1","0","5114301","-85","822","81011401","bgm_M671","800","90","660061001","20","0","1","bgm_M671","510331","ボスバトル（NORMAL）","1"
"220","0.7","0","10","650061021","20061201","0.8","-5","81011402","1.25","0","0.7","0","0.75","2006102","0","20061","1","0","5114302","-10","-242","81011402","bgm_M671","145","90","660061002","20","0","1","bgm_M671","510332","ボスバトル（HARD）","2"
"220","0.7","0","-47","650061031","20061201","0.8","-5","81011402","1.25","0","0.7","0","0.75","2006103","0","20061","1","0","5114308","-70","479","81011402","bgm_M671","480","90","660061003","20","0","1","bgm_M671","510333","ボスバトル（VERY HARD）","3"
"145","0.95","-10","-64","650062011","20062101","1","0","102093","1.85","0","0.7","0","0.55","2006201","0","20062","1","10","5116301","-85","912","102093","bgm_MC020","800","90","660062001","-25","0","1","bgm_MC020","510331","ボスバトル（NORMAL）","1"
"145","0.95","-10","28","650062021","20062201","1","0","102113","1.85","0","0.7","0","0.55","2006202","0","20062","1","10","5116302","-10","-267","102113","bgm_MC020","145","90","660062002","-25","0","1","bgm_MC020","510332","ボスバトル（HARD）","2"
"145","0.95","-10","-81","650062031","20062201","1","0","102113","1.85","0","0.7","0","0.6","2006203","0","20062","1","10","5116308","-70","478","102113","bgm_MC020","480","90","660062003","-25","0","1","bgm_MC020","510333","ボスバトル（VERY HARD）","3"
"255","0.65","0","-57","650063011","20063102","1","0","81011801","1.25","0","1","0","0.7","2006301","0","20063","1","0","5118301","-85","800","81011801","bgm_MC029","770","90","660063001","-20","0","1","bgm_MC029","510441","ボスバトル（NORMAL）","1"
"255","0.65","0","-11","650063021","20063201","1","0","81011802","1.25","0","1","0","0.75","2006302","0","20063","1","0","5118302","110","-54","81011802","bgm_MC029","720","90","660063002","-20","0","1","bgm_MC029","510442","ボスバトル（HARD）","2"
"255","0.65","0","-85","650063031","20063201","1","0","81011802","1.25","0","1","0","0.75","2006303","0","20063","1","0","5118308","-40","483","81011802","bgm_MC029","490","90","660063003","-20","0","1","bgm_MC029","510442","ボスバトル（VERY HARD）","3"
"150","0.85","0","0","650064011","20064101","1","0","81012007","1.55","0","0.8","0","0.6","2006401","0","20064","1","10","5120301","-85","674","81012007","bgm_MC039","800","90","660064001","-35","0","1","bgm_MC039","510331","ボスバトル（NORMAL）","1"
"150","0.85","0","-207","650064021","20064201","1","0","81012008","1.55","0","0.8","0","0.62","2006402","0","20064","1","10","5120302","-10","-105","81012008","bgm_MC039","145","90","660064002","-35","0","1","bgm_MC039","510332","ボスバトル（HARD）","2"
"150","0.85","0","-29","650064031","20064201","1","0","81012008","1.55","0","0.8","0","0.62","2006403","0","20064","1","10","5120308","-70","464","81012008","bgm_MC039","480","90","660064003","-35","0","1","bgm_MC039","510333","ボスバトル（VERY HARD）","3"
"100","0.5","0","55","650065011","20065102","0.8","0","81012207","1.7","0","0.7","0","0.7","2006501","0","20065","1","-50","5122301","-85","300","81012207","bgm_MC048","800","90","660065001","40","0","1","bgm_MC048","510331","ボスバトル（NORMAL）","1"
"100","0.5","0","-75","650065021","20065201","0.8","0","81012208","1.7","0","0.7","0","0.75","2006502","0","20065","1","-50","5122302","-10","-415","81012208","bgm_MC048","145","90","660065002","40","0","1","bgm_MC048","510332","ボスバトル（HARD）","2"
"100","0.5","0","55","650065031","20065201","0.8","0","81012208","1.7","0","0.7","0","0.75","2006503","0","20065","1","-50","5122308","-70","-240","81012208","bgm_MC048","480","90","660065003","40","0","1","bgm_MC048","510333","ボスバトル（VERY HARD）","3"
