9022ddf851b40eaea3a105e634bcb1dd34f5f546c5d37a4013c7479d9a1bcb53,4b598c3f1ebb9c1b408453b62f39612431fd535ea29801a07ed17c806d64dedf,69ee7b7a902d45fe5a2e648e0285b73d35f0f3671ec5d54dd3d36a9f57c06848,e886f3af1dfe1225d57ce9026585a4a5c980da1a63e146bebf2df9779b9cd8f8,7f94aad57a88a433b5230cffa9dd1ac3ae60a6fa59dfd8fd339187927961fd15,1d616a08b20b5c5a1e254f81984b0bf41c8b141f8233a9ee01ba0f6604271171,b435d282677af589e67364c06c61ab42395b5bae56b7b69a46ac48a4a7ebb01d,4b184598ed7f091f543b58e147b9778f6028966159b340a98a9168a0da55b94a,0ae1b1d9059077ab2443c4e01307b4632a242edf8f765ddf5bdd853db443244f,0ba2c8f6402f484fc57ff43533d63ab8d8c8aaa8426d95751d5cf513d87c2aee,3d1dbd73ae3464d1b9caebff55a60b50d8da73d52fb1741f1cf5bd099508a2da,ea162612fa63deaa110faa35246a3f5691ca6deb87757b1a7e86c2b9e09d6d76
"0","0","0","1008305","0","0","0","0","0","0","10083","1008304"
"1008402","10084201","0","1008401","10084115","0","0","0","2022/02/06 12:00:00","0","10084","0"
"1008403","0","0","1008402","0","0","0","0","0","0","10084","1008401"
"1008404","0","0","1008403","0","0","0","0","0","0","10084","1008402"
"0","0","0","1008404","0","0","0","0","0","0","10084","1008403"
"0","0","0","1008405","0","0","0","0","0","0","10084","1008404"
"1008502","10085201","0","1008501","10085115","0","0","0","2022/02/13 12:00:00","0","10085","0"
"1008503","0","0","1008502","0","0","0","0","0","0","10085","1008501"
"1008504","0","0","1008503","0","0","0","0","0","0","10085","1008502"
"0","0","0","1008504","0","0","0","0","0","0","10085","1008503"
"0","0","0","1008505","0","0","0","0","0","0","10085","1008504"
"1008602","10086201","0","1008601","10086115","0","0","0","2022/02/13 12:00:00","0","10086","0"
"1008603","0","0","1008602","0","0","0","0","0","0","10086","1008601"
"1008604","0","0","1008603","0","0","0","0","0","0","10086","1008602"
"0","0","0","1008604","0","0","0","0","0","0","10086","1008603"
"0","0","0","1008605","0","0","0","0","0","0","10086","1008604"
"1008702","10087201","0","1008701","10087115","0","0","0","2022/02/19 12:00:00","0","10087","0"
"1008703","0","0","1008702","0","0","0","0","0","0","10087","1008701"
"1008704","0","0","1008703","0","0","0","0","0","0","10087","1008702"
"0","0","0","1008704","0","0","0","0","0","0","10087","1008703"
"0","0","0","1008705","0","0","0","0","0","0","10087","1008704"
"1008802","10088201","0","1008801","10088115","0","0","0","2022/03/06 12:00:00","0","10088","0"
"1008803","0","0","1008802","0","0","0","0","0","0","10088","1008801"
"1008804","0","0","1008803","0","0","0","0","0","0","10088","1008802"
"0","0","0","1008804","0","0","0","0","0","0","10088","1008803"
"0","0","0","1008805","0","0","0","0","0","0","10088","1008804"
"1008902","10089201","0","1008901","10089115","0","0","0","2022/03/19 12:00:00","0","10089","0"
"1008903","0","0","1008902","0","0","0","0","0","0","10089","1008901"
"1008904","0","0","1008903","0","0","0","0","0","0","10089","1008902"
"0","0","0","1008904","0","0","0","0","0","0","10089","1008903"
"0","0","0","1008905","0","0","0","0","0","0","10089","1008904"
"1009002","10090201","0","1009001","10090115","0","0","0","2022/04/06 12:00:00","0","10090","0"
"1009003","0","0","1009002","0","0","0","0","0","0","10090","1009001"
"1009004","0","0","1009003","0","0","0","0","0","0","10090","1009002"
"0","0","0","1009004","0","0","0","0","0","0","10090","1009003"
"0","0","0","1009005","0","0","0","0","0","0","10090","1009004"
"1009102","10091201","0","1009101","10091115","0","0","0","2022/04/21 12:00:00","0","10091","0"
"1009103","0","0","1009102","0","0","0","0","0","0","10091","1009101"
"1009104","0","0","1009103","0","0","0","0","0","0","10091","1009102"
"0","0","0","1009104","0","0","0","0","0","0","10091","1009103"
"0","0","0","1009105","0","0","0","0","0","0","10091","1009104"
"1009202","10092201","0","1009201","10092115","0","0","0","2022/05/06 12:00:00","0","10092","0"
"1009203","0","0","1009202","0","0","0","0","0","0","10092","1009201"
"1009204","0","0","1009203","0","0","0","0","0","0","10092","1009202"
"0","0","0","1009204","0","0","0","0","0","0","10092","1009203"
"0","0","0","1009205","0","0","0","0","0","0","10092","1009204"
"1009302","10093201","0","1009301","10093115","0","0","0","2022/05/19 12:00:00","0","10093","0"
"1009303","0","0","1009302","0","0","0","0","0","0","10093","1009301"
"1009304","0","0","1009303","0","0","0","0","0","0","10093","1009302"
"0","0","0","1009304","0","0","0","0","0","0","10093","1009303"
"0","0","0","1009305","0","0","0","0","0","0","10093","1009304"
"1009402","10094201","0","1009401","10094115","0","0","0","2022/06/06 12:00:00","0","10094","0"
"1009403","0","0","1009402","0","0","0","0","0","0","10094","1009401"
"1009404","0","0","1009403","0","0","0","0","0","0","10094","1009402"
"0","0","0","1009404","0","0","0","0","0","0","10094","1009403"
"0","0","0","1009405","0","0","0","0","0","0","10094","1009404"
"1009502","10095201","0","1009501","10095115","0","0","0","2022/06/19 12:00:00","0","10095","0"
"1009503","0","0","1009502","0","0","0","0","0","0","10095","1009501"
"1009504","0","0","1009503","0","0","0","0","0","0","10095","1009502"
"0","0","0","1009504","0","0","0","0","0","0","10095","1009503"
"0","0","0","1009505","0","0","0","0","0","0","10095","1009504"
"1009602","10096201","0","1009601","10096115","0","0","0","2022/07/06 12:00:00","0","10096","0"
"1009603","0","0","1009602","0","0","0","0","0","0","10096","1009601"
"1009604","0","0","1009603","0","0","0","0","0","0","10096","1009602"
"0","0","0","1009604","0","0","0","0","0","0","10096","1009603"
"0","0","0","1009605","0","0","0","0","0","0","10096","1009604"
"1009702","10097201","0","1009701","10097115","0","0","0","2022/07/21 12:00:00","0","10097","0"
"1009703","0","0","1009702","0","0","0","0","0","0","10097","1009701"
"1009704","0","0","1009703","0","0","0","0","0","0","10097","1009702"
"0","0","0","1009704","0","0","0","0","0","0","10097","1009703"
"0","0","0","1009705","0","0","0","0","0","0","10097","1009704"
"1009802","10098201","0","1009801","10098115","0","0","0","2022/08/06 12:00:00","0","10098","0"
"1009803","0","0","1009802","0","0","0","0","0","0","10098","1009801"
"1009804","0","0","1009803","0","0","0","0","0","0","10098","1009802"
"0","0","0","1009804","0","0","0","0","0","0","10098","1009803"
"0","0","0","1009805","0","0","0","0","0","0","10098","1009804"
"1009902","10099201","0","1009901","10099115","0","0","0","2022/08/21 12:00:00","0","10099","0"
"1009903","0","0","1009902","0","0","0","0","0","0","10099","1009901"
"1009904","0","0","1009903","0","0","0","0","0","0","10099","1009902"
"0","0","0","1009904","0","0","0","0","0","0","10099","1009903"
"0","0","0","1009905","0","0","0","0","0","0","10099","1009904"
"1010002","10100201","0","1010001","10100115","0","0","0","2022/09/06 12:00:00","0","10100","0"
"1010003","0","0","1010002","0","0","0","0","0","0","10100","1010001"
"1010004","0","0","1010003","0","0","0","0","0","0","10100","1010002"
"0","0","0","1010004","0","0","0","0","0","0","10100","1010003"
"0","0","0","1010005","0","0","0","0","0","0","10100","1010004"
"1010102","10101201","0","1010101","10101115","0","0","0","2022/09/20 12:00:00","0","10101","0"
"1010103","0","0","1010102","0","0","0","0","0","0","10101","1010101"
"1010104","0","0","1010103","0","0","0","0","0","0","10101","1010102"
"0","0","0","1010104","0","0","0","0","0","0","10101","1010103"
"0","0","0","1010105","0","0","0","0","0","0","10101","1010104"
"1010202","10102201","0","1010201","10102115","0","0","0","2022/10/06 12:00:00","0","10102","0"
"1010203","0","0","1010202","0","0","0","0","0","0","10102","1010201"
"1010204","0","0","1010203","0","0","0","0","0","0","10102","1010202"
"0","0","0","1010204","0","0","0","0","0","0","10102","1010203"
"0","0","0","1010205","0","0","0","0","0","0","10102","1010204"
"1010302","10103201","0","1010301","10103115","0","0","0","2022/10/20 12:00:00","0","10103","0"
"1010303","0","0","1010302","0","0","0","0","0","0","10103","1010301"
"1010304","0","0","1010303","0","0","0","0","0","0","10103","1010302"
"0","0","0","1010304","0","0","0","0","0","0","10103","1010303"
"0","0","0","1010305","0","0","0","0","0","0","10103","1010304"
"1010402","10104201","0","1010401","10104115","0","0","0","2022/11/06 12:00:00","0","10104","0"
"1010403","0","0","1010402","0","0","0","0","0","0","10104","1010401"
"1010404","0","0","1010403","0","0","0","0","0","0","10104","1010402"
"0","0","0","1010404","0","0","0","0","0","0","10104","1010403"
"0","0","0","1010405","0","0","0","0","0","0","10104","1010404"
"1010502","10105201","0","1010501","10105115","0","0","0","2022/11/20 12:00:00","0","10105","0"
"1010503","0","0","1010502","0","0","0","0","0","0","10105","1010501"
"1010504","0","0","1010503","0","0","0","0","0","0","10105","1010502"
"0","0","0","1010504","0","0","0","0","0","0","10105","1010503"
"0","0","0","1010505","0","0","0","0","0","0","10105","1010504"
"1010602","10106201","0","1010601","10106115","0","0","0","2022/12/06 12:00:00","0","10106","0"
"1010603","0","0","1010602","0","0","0","0","0","0","10106","1010601"
"1010604","0","0","1010603","0","0","0","0","0","0","10106","1010602"
"0","0","0","1010604","0","0","0","0","0","0","10106","1010603"
"0","0","0","1010605","0","0","0","0","0","0","10106","1010604"
"1010702","10107201","0","1010701","10107115","0","0","0","2022/12/19 12:00:00","0","10107","0"
"1010703","0","0","1010702","0","0","0","0","0","0","10107","1010701"
"1010704","0","0","1010703","0","0","0","0","0","0","10107","1010702"
"0","0","0","1010704","0","0","0","0","0","0","10107","1010703"
"0","0","0","1010705","0","0","0","0","0","0","10107","1010704"
"1010802","10108201","0","1010801","10108115","0","0","0","2023/01/06 12:00:00","0","10108","0"
"1010803","0","0","1010802","0","0","0","0","0","0","10108","1010801"
"1010804","0","0","1010803","0","0","0","0","0","0","10108","1010802"
"0","0","0","1010804","0","0","0","0","0","0","10108","1010803"
"0","0","0","1010805","0","0","0","0","0","0","10108","1010804"
"1010902","10109201","0","1010901","10109115","0","0","0","2023/01/19 12:00:00","0","10109","0"
"1010903","0","0","1010902","0","0","0","0","0","0","10109","1010901"
"1010904","0","0","1010903","0","0","0","0","0","0","10109","1010902"
"0","0","0","1010904","0","0","0","0","0","0","10109","1010903"
"0","0","0","1010905","0","0","0","0","0","0","10109","1010904"
"1011002","10110201","0","1011001","10110115","0","0","0","2023/02/06 12:00:00","0","10110","0"
"1011003","0","0","1011002","0","0","0","0","0","0","10110","1011001"
"1011004","0","0","1011003","0","0","0","0","0","0","10110","1011002"
"0","0","0","1011004","0","0","0","0","0","0","10110","1011003"
"0","0","0","1011005","0","0","0","0","0","0","10110","1011004"
"1011102","10111201","0","1011101","10111115","0","0","0","2023/02/13 12:00:00","0","10111","0"
"1011103","0","0","1011102","0","0","0","0","0","0","10111","1011101"
"1011104","0","0","1011103","0","0","0","0","0","0","10111","1011102"
"0","0","0","1011104","0","0","0","0","0","0","10111","1011103"
"0","0","0","1011105","0","0","0","0","0","0","10111","1011104"
"1011202","10112201","0","1011201","10112115","0","0","0","2023/02/12 12:00:00","0","10112","0"
"1011203","0","0","1011202","0","0","0","0","0","0","10112","1011201"
"1011204","0","0","1011203","0","0","0","0","0","0","10112","1011202"
"0","0","0","1011204","0","0","0","0","0","0","10112","1011203"
"0","0","0","1011205","0","0","0","0","0","0","10112","1011204"
"1011302","10113201","0","1011301","10113115","0","0","0","2023/02/17 12:00:00","0","10113","0"
"1011303","0","0","1011302","0","0","0","0","0","0","10113","1011301"
"1011304","0","0","1011303","0","0","0","0","0","0","10113","1011302"
"0","0","0","1011304","0","0","0","0","0","0","10113","1011303"
"0","0","0","1011305","0","0","0","0","0","0","10113","1011304"
"1011402","10114201","0","1011401","10114115","0","0","0","2023/03/06 12:00:00","0","10114","0"
"1011403","0","0","1011402","0","0","0","0","0","0","10114","1011401"
"1011404","0","0","1011403","0","0","0","0","0","0","10114","1011402"
"0","0","0","1011404","0","0","0","0","0","0","10114","1011403"
"0","0","0","1011405","0","0","0","0","0","0","10114","1011404"
"1011502","10115201","0","1011501","10115115","0","0","0","2023/03/19 12:00:00","0","10115","0"
"1011503","0","0","1011502","0","0","0","0","0","0","10115","1011501"
"1011504","0","0","1011503","0","0","0","0","0","0","10115","1011502"
"0","0","0","1011504","0","0","0","0","0","0","10115","1011503"
"0","0","0","1011505","0","0","0","0","0","0","10115","1011504"
"1011602","10116201","0","1011601","10116115","0","0","0","2023/04/06 12:00:00","0","10116","0"
"1011603","0","0","1011602","0","0","0","0","0","0","10116","1011601"
"1011604","0","0","1011603","0","0","0","0","0","0","10116","1011602"
"0","0","0","1011604","0","0","0","0","0","0","10116","1011603"
"0","0","0","1011605","0","0","0","0","0","0","10116","1011604"
"1011702","10117201","0","1011701","10117115","0","0","0","2023/04/20 12:00:00","0","10117","0"
"1011703","0","0","1011702","0","0","0","0","0","0","10117","1011701"
"1011704","0","0","1011703","0","0","0","0","0","0","10117","1011702"
"0","0","0","1011704","0","0","0","0","0","0","10117","1011703"
"0","0","0","1011705","0","0","0","0","0","0","10117","1011704"
"1011802","10118201","0","1011801","10118115","0","0","0","2023/05/06 12:00:00","0","10118","0"
"1011803","0","0","1011802","0","0","0","0","0","0","10118","1011801"
"1011804","0","0","1011803","0","0","0","0","0","0","10118","1011802"
"0","0","0","1011804","0","0","0","0","0","0","10118","1011803"
"0","0","0","1011805","0","0","0","0","0","0","10118","1011804"
"1011902","10119201","0","1011901","10119115","0","0","0","2023/05/19 12:00:00","0","10119","0"
"1011903","0","0","1011902","0","0","0","0","0","0","10119","1011901"
"1011904","0","0","1011903","0","0","0","0","0","0","10119","1011902"
"0","0","0","1011904","0","0","0","0","0","0","10119","1011903"
"0","0","0","1011905","0","0","0","0","0","0","10119","1011904"
"1012002","10120201","0","1012001","10120115","0","0","0","2023/06/06 12:00:00","0","10120","0"
"1012003","0","0","1012002","0","0","0","0","0","0","10120","1012001"
"1012004","0","0","1012003","0","0","0","0","0","0","10120","1012002"
"0","0","0","1012004","0","0","0","0","0","0","10120","1012003"
"0","0","0","1012005","0","0","0","0","0","0","10120","1012004"
"1012102","10121201","0","1012101","10121115","0","0","0","2023/06/19 12:00:00","0","10121","0"
"1012103","0","0","1012102","0","0","0","0","0","0","10121","1012101"
"1012104","0","0","1012103","0","0","0","0","0","0","10121","1012102"
"0","0","0","1012104","0","0","0","0","0","0","10121","1012103"
"0","0","0","1012105","0","0","0","0","0","0","10121","1012104"
"1012202","10122201","0","1012201","10122115","0","0","0","2023/07/06 12:00:00","0","10122","0"
"1012203","0","0","1012202","0","0","0","0","0","0","10122","1012201"
"1012204","0","0","1012203","0","0","0","0","0","0","10122","1012202"
"0","0","0","1012204","0","0","0","0","0","0","10122","1012203"
"0","0","0","1012205","0","0","0","0","0","0","10122","1012204"
"1012302","10123201","0","1012301","10123115","0","0","0","2023/07/21 12:00:00","0","10123","0"
"1012303","0","0","1012302","0","0","0","0","0","0","10123","1012301"
"1012304","0","0","1012303","0","0","0","0","0","0","10123","1012302"
"0","0","0","1012304","0","0","0","0","0","0","10123","1012303"
"0","0","0","1012305","0","0","0","0","0","0","10123","1012304"
"1012402","10124201","0","1012401","10124115","0","0","0","2023/08/06 12:00:00","0","10124","0"
"1012403","0","0","1012402","0","0","0","0","0","0","10124","1012401"
"1012404","0","0","1012403","0","0","0","0","0","0","10124","1012402"
"0","0","0","1012404","0","0","0","0","0","0","10124","1012403"
"0","0","0","1012405","0","0","0","0","0","0","10124","1012404"
"1012502","10125201","0","1012501","10125115","0","0","0","2023/08/20 12:00:00","0","10125","0"
"1012503","0","0","1012502","0","0","0","0","0","0","10125","1012501"
"1012504","0","0","1012503","0","0","0","0","0","0","10125","1012502"
"0","0","0","1012504","0","0","0","0","0","0","10125","1012503"
"0","0","0","1012505","0","0","0","0","0","0","10125","1012504"
"1012602","10126201","0","1012601","10126115","0","0","0","2023/09/06 12:00:00","0","10126","0"
"1012603","0","0","1012602","0","0","0","0","0","0","10126","1012601"
"1012604","0","0","1012603","0","0","0","0","0","0","10126","1012602"
"0","0","0","1012604","0","0","0","0","0","0","10126","1012603"
"0","0","0","1012605","0","0","0","0","0","0","10126","1012604"
"1012702","10127201","0","1012701","10127115","0","0","0","2023/09/21 12:00:00","0","10127","0"
"1012703","0","0","1012702","0","0","0","0","0","0","10127","1012701"
"1012704","0","0","1012703","0","0","0","0","0","0","10127","1012702"
"0","0","0","1012704","0","0","0","0","0","0","10127","1012703"
"0","0","0","1012705","0","0","0","0","0","0","10127","1012704"
"1012802","10128201","0","1012801","10128115","0","0","0","2023/10/06 12:00:00","0","10128","0"
"1012803","0","0","1012802","0","0","0","0","0","0","10128","1012801"
"1012804","0","0","1012803","0","0","0","0","0","0","10128","1012802"
"0","0","0","1012804","0","0","0","0","0","0","10128","1012803"
"0","0","0","1012805","0","0","0","0","0","0","10128","1012804"
"1012902","10129201","0","1012901","10129115","0","0","0","2023/10/19 12:00:00","0","10129","0"
"1012903","0","0","1012902","0","0","0","0","0","0","10129","1012901"
"1012904","0","0","1012903","0","0","0","0","0","0","10129","1012902"
"0","0","0","1012904","0","0","0","0","0","0","10129","1012903"
"0","0","0","1012905","0","0","0","0","0","0","10129","1012904"
"1013002","10130201","0","1013001","10130115","0","0","0","2023/11/06 12:00:00","0","10130","0"
"1013003","0","0","1013002","0","0","0","0","0","0","10130","1013001"
"1013004","0","0","1013003","0","0","0","0","0","0","10130","1013002"
"0","0","0","1013004","0","0","0","0","0","0","10130","1013003"
"0","0","0","1013005","0","0","0","0","0","0","10130","1013004"
"1013102","10131201","0","1013101","10131115","0","0","0","2023/11/19 12:00:00","0","10131","0"
"1013103","0","0","1013102","0","0","0","0","0","0","10131","1013101"
"1013104","0","0","1013103","0","0","0","0","0","0","10131","1013102"
"0","0","0","1013104","0","0","0","0","0","0","10131","1013103"
"0","0","0","1013105","0","0","0","0","0","0","10131","1013104"
"1013202","10132201","0","1013201","10132110","0","0","0","2023/12/06 12:00:00","0","10132","0"
"1013203","0","0","1013202","0","0","0","0","0","0","10132","1013201"
"1013204","0","0","1013203","0","0","0","0","0","0","10132","1013202"
"0","0","0","1013204","0","0","0","0","0","0","10132","1013203"
"0","0","0","1013205","0","0","0","0","0","0","10132","1013204"
"0","0","0","1013206","0","0","0","0","0","0","10132","1013204"
"1013302","10133201","0","1013301","10133115","0","0","0","2023/12/21 12:00:00","0","10133","0"
"1013303","0","0","1013302","0","0","0","0","0","0","10133","1013301"
"1013304","0","0","1013303","0","0","0","0","0","0","10133","1013302"
"0","0","0","1013304","0","0","0","0","0","0","10133","1013303"
"0","0","0","1013305","0","0","0","0","0","0","10133","1013304"
"1013402","10134201","0","1013401","10134110","0","0","0","2024/01/06 12:00:00","0","10134","0"
"1013403","0","0","1013402","0","0","0","0","0","0","10134","1013401"
"1013404","0","0","1013403","0","0","0","0","0","0","10134","1013402"
"0","0","0","1013404","0","0","0","0","0","0","10134","1013403"
"0","0","0","1013405","0","0","0","0","0","0","10134","1013404"
"0","0","0","1013406","0","0","0","0","0","0","10134","1013404"
"1013502","10135201","0","1013501","10135115","0","0","0","2024/01/19 12:00:00","0","10135","0"
"1013503","0","0","1013502","0","0","0","0","0","0","10135","1013501"
"1013504","0","0","1013503","0","0","0","0","0","0","10135","1013502"
"0","0","0","1013504","0","0","0","0","0","0","10135","1013503"
"0","0","0","1013505","0","0","0","0","0","0","10135","1013504"
"1013602","10136201","0","1013601","10136110","0","0","0","2024/02/06 12:00:00","0","10136","0"
"1013603","0","0","1013602","0","0","0","0","0","0","10136","1013601"
"1013604","0","0","1013603","0","0","0","0","0","0","10136","1013602"
"0","0","0","1013604","0","0","0","0","0","0","10136","1013603"
"0","0","0","1013605","0","0","0","0","0","0","10136","1013604"
"0","0","0","1013606","0","0","0","0","0","0","10136","1013604"
"1013702","10137201","0","1013701","10137110","0","0","0","2024/02/13 12:00:00","0","10137","0"
"1013703","0","0","1013702","0","0","0","0","0","0","10137","1013701"
"1013704","0","0","1013703","0","0","0","0","0","0","10137","1013702"
"0","0","0","1013704","0","0","0","0","0","0","10137","1013703"
"0","0","0","1013705","0","0","0","0","0","0","10137","1013704"
"0","0","0","1013706","0","0","0","0","0","0","10137","1013704"
"1013802","10138201","0","1013801","10138115","0","0","0","2024/02/12 12:00:00","0","10138","0"
"1013803","0","0","1013802","0","0","0","0","0","0","10138","1013801"
"1013804","0","0","1013803","0","0","0","0","0","0","10138","1013802"
"0","0","0","1013804","0","0","0","0","0","0","10138","1013803"
"0","0","0","1013805","0","0","0","0","0","0","10138","1013804"
"1013902","10139201","0","1013901","10139115","0","0","0","2024/02/17 12:00:00","0","10139","0"
"1013903","0","0","1013902","0","0","0","0","0","0","10139","1013901"
"1013904","0","0","1013903","0","0","0","0","0","0","10139","1013902"
"0","0","0","1013904","0","0","0","0","0","0","10139","1013903"
"0","0","0","1013905","0","0","0","0","0","0","10139","1013904"
"1014002","10140201","0","1014001","10140110","0","0","0","2024/03/06 12:00:00","0","10140","0"
"1014003","0","0","1014002","0","0","0","0","0","0","10140","1014001"
"1014004","0","0","1014003","0","0","0","0","0","0","10140","1014002"
"0","0","0","1014004","0","0","0","0","0","0","10140","1014003"
"0","0","0","1014005","0","0","0","0","0","0","10140","1014004"
"0","0","0","1014006","0","0","0","0","0","0","10140","1014004"
"1014102","10141201","0","1014101","10141115","0","0","0","2024/03/21 12:00:00","0","10141","0"
"1014103","0","0","1014102","0","0","0","0","0","0","10141","1014101"
"1014104","0","0","1014103","0","0","0","0","0","0","10141","1014102"
"0","0","0","1014104","0","0","0","0","0","0","10141","1014103"
"0","0","0","1014105","0","0","0","0","0","0","10141","1014104"
"1014202","10142201","0","1014201","10142110","0","0","0","0","0","10142","0"
"1014203","0","0","1014202","0","0","0","0","0","0","10142","1014201"
"1014204","0","0","1014203","0","0","0","0","0","0","10142","1014202"
"0","0","0","1014204","0","0","0","0","0","0","10142","1014203"
"0","0","0","1014205","0","0","0","0","0","0","10142","1014204"
"0","0","0","1014206","0","0","0","0","0","0","10142","1014204"
"1014302","10143201","0","1014301","10143115","0","0","0","0","0","10143","0"
"1014303","0","0","1014302","0","0","0","0","0","0","10143","1014301"
"1014304","0","0","1014303","0","0","0","0","0","0","10143","1014302"
"0","0","0","1014304","0","0","0","0","0","0","10143","1014303"
"0","0","0","1014305","0","0","0","0","0","0","10143","1014304"
"1014402","10144201","0","1014401","10144110","0","0","0","0","0","10144","0"
"1014403","0","0","1014402","0","0","0","0","0","0","10144","1014401"
"1014404","0","0","1014403","0","0","0","0","0","0","10144","1014402"
"0","0","0","1014404","0","0","0","0","0","0","10144","1014403"
"0","0","0","1014405","0","0","0","0","0","0","10144","1014404"
"0","0","0","1014406","0","0","0","0","0","0","10144","1014404"
"1014502","10145201","0","1014501","10145115","0","0","0","0","0","10145","0"
"1014503","0","0","1014502","0","0","0","0","0","0","10145","1014501"
"1014504","0","0","1014503","0","0","0","0","0","0","10145","1014502"
"0","0","0","1014504","0","0","0","0","0","0","10145","1014503"
"0","0","0","1014505","0","0","0","0","0","0","10145","1014504"
"1014602","10146201","0","1014601","10146110","0","0","0","0","0","10146","0"
"1014603","0","0","1014602","0","0","0","0","0","0","10146","1014601"
"1014604","0","0","1014603","0","0","0","0","0","0","10146","1014602"
"0","0","0","1014604","0","0","0","0","0","0","10146","1014603"
"0","0","0","1014605","0","0","0","0","0","0","10146","1014604"
"0","0","0","1014606","0","0","0","0","0","0","10146","1014604"
"1014702","10147201","0","1014701","10147115","0","0","0","0","0","10147","0"
"1014703","0","0","1014702","0","0","0","0","0","0","10147","1014701"
"1014704","0","0","1014703","0","0","0","0","0","0","10147","1014702"
"0","0","0","1014704","0","0","0","0","0","0","10147","1014703"
"0","0","0","1014705","0","0","0","0","0","0","10147","1014704"
"1014802","10148201","0","1014801","10148110","0","0","0","0","0","10148","0"
"1014803","0","0","1014802","0","0","0","0","0","0","10148","1014801"
"1014804","0","0","1014803","0","0","0","0","0","0","10148","1014802"
"0","0","0","1014804","0","0","0","0","0","0","10148","1014803"
"0","0","0","1014805","0","0","0","0","0","0","10148","1014804"
"0","0","0","1014806","0","0","0","0","0","0","10148","1014804"
"1014902","10149201","0","1014901","10149115","0","0","0","0","0","10149","0"
"1014903","0","0","1014902","0","0","0","0","0","0","10149","1014901"
"1014904","0","0","1014903","0","0","0","0","0","0","10149","1014902"
"0","0","0","1014904","0","0","0","0","0","0","10149","1014903"
"0","0","0","1014905","0","0","0","0","0","0","10149","1014904"
"1015002","10150201","0","1015001","10150110","0","0","0","0","0","10150","0"
"1015003","0","0","1015002","0","0","0","0","0","0","10150","1015001"
"1015004","0","0","1015003","0","0","0","0","0","0","10150","1015002"
"0","0","0","1015004","0","0","0","0","0","0","10150","1015003"
"0","0","0","1015005","0","0","0","0","0","0","10150","1015004"
"0","0","0","1015006","0","0","0","0","0","0","10150","1015004"
"1015102","10151201","0","1015101","10151115","0","0","0","0","0","10151","0"
"1015103","0","0","1015102","0","0","0","0","0","0","10151","1015101"
"1015104","0","0","1015103","0","0","0","0","0","0","10151","1015102"
"0","0","0","1015104","0","0","0","0","0","0","10151","1015103"
"0","0","0","1015105","0","0","0","0","0","0","10151","1015104"
"1015202","10152201","0","1015201","10152110","0","0","0","0","0","10152","0"
"1015203","0","0","1015202","0","0","0","0","0","0","10152","1015201"
"1015204","0","0","1015203","0","0","0","0","0","0","10152","1015202"
"0","0","0","1015204","0","0","0","0","0","0","10152","1015203"
"0","0","0","1015205","0","0","0","0","0","0","10152","1015204"
"0","0","0","1015206","0","0","0","0","0","0","10152","1015204"
