72def465eca3ce21e7cc3c3f379d0f215ac28737d77472c20eecf3499634ce60,1a82b28faec31698609748ffce406406e2813d1af233b7bc04a2666b94004013,76c4bccae692ec06d74064eadecd8a06da2d1208213cfce12f711a0a1253146c,45593d5f2079b6baa204be85b161d5a1e1e8b83fdead7fe17354d1e67cf0992a,a0eefcb4d2bc460e50beed6b1020710ee7427b36d9e172970dc88c8f53524902,4a86e792967c7d70c6805c7b666fb7b94b9de230d47cad7c298b7d221a4ca20d,97ca655fa836856bee364c8c1f103fbeece7ade9dad5fb98156c9c5991c1c77f,3e942a299f57b449d2affc67be54faa7c1bc1d5602fa9c4234e82a752e9715af,62ce9184568ba47c50156481878e0677bee036708fcedc461b146989a056a131,f5759fe7f6aa5e5aa08c1d01d0dd246cc086010c4f9379c15b03ba8c5cade0e5,af42f1a784b4fe66d1d6fa1e5e0fe29cdf7442a7f632a5151b5c88da3412b335,ea12297fb031c3708dd2f219f16514bdf6de76de0a8fae6c2c6b91ff1500e618,d07e2235aea999afa18001bad9c431c5926d2049976a3bde4ed2b99f75393f4d,a5bdc9879f4dd9e5cb5056013e5d52adec3de6db70cf60df682ae49a93ab5fcf,9c58756bc74aa5c0f97723b59c8187718ec392802fe102baac2a282afb47f4d7,ddb2f916983fff02f5d9e36d25a9f3da019190f5b81365f7ec8ff45abf2af0f9,2799c990a38b8839fbeee665b42b83765db6f99f0824e7ec99666200ac65dbe2,373c62fb5491d4af87ba070c6aafe883d4be9862c4bd66e1bbcae0a34f68be96,5570f185fad49c81bb9ac74fda347acf3e0713922ff3c15e357ffd7af06e8246,f38797676a8f6aaaaf5f24af889979fa1961bdc831e3cce70ee77680174439aa,390f41318b7853acd4cc264cf051790a9aeb8e3631619e5b047de273c03193af
"109100103","1","38","0","7","5","0","0","80","1","400","0","1","2","3","0","ＴＰ上昇を{0}アップさせるフィールドを展開する","0","ＴＰ上昇アップ+{0}","0","16"
"109100201","109100203","53","109100202","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109100202","0","4","0","5","1","0.4","0","1","1","0","0","1","2","2","0","対象のＨＰを{0}回復","5","ＨＰ回復量+{0}","200","5"
"109100203","0","4","0","3","1","0.4","0","1","99","0","0","1","2","3","0","","5","","2160","5"
"109100204","109100206","53","109100205","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109100205","0","16","0","5","40","0","0","1","1","0","0","1","2","2","0","対象のＴＰを{0}回復","0.4","ＴＰ回復量+{0}","200","0"
"109100206","0","16","0","3","40","0","0","1","99","0","0","1","2","3","0","","0.4","","2160","0"
"109100301","109100303","53","109100302","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109100302","0","1","0","3","10","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","10","物理ダメージ+{0}","-1","0.8"
"109100303","0","1","0","3","20","0","0","1","1","0","0","1","1","1","0","フィールド展開中、敵単体に{0}の物理ダメージ","20","物理ダメージ+{0}","-1","1.6"
"109100304","109100306","53","109100305","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109100305","0","10","0","3","1","12","0","21","1","0","0","1","1","1","0","敵単体の物理防御力を{0}ダウン","0.15","物理防御力ダウン+{0}","-1","0.15"
"109100306","0","10","0","3","1","12","0","21","1","0","0","1","1","1","0","フィールド展開中、敵単体の物理防御力を{0}ダウン","0.25","物理防御力ダウン+{0}","-1","0.25"
"109101201","109101203","53","109101202","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109101202","0","4","0","5","1","0.5","0","1","1","0","0","1","2","2","0","対象のＨＰを{0}回復","6.25","ＨＰ回復量+{0}","200","6.25"
"109101203","0","4","0","3","1","0.5","0","1","99","0","0","1","2","3","0","","6.25","","2160","6.25"
"109101204","109101206","53","109101205","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109101205","0","16","0","5","50","0","0","1","1","0","0","1","2","2","0","対象のＴＰを{0}回復","0.5","ＴＰ回復量+{0}","200","0"
"109101206","0","16","0","3","50","0","0","1","99","0","0","1","2","3","0","","0.5","","2160","0"
"109101207","1","10","0","3","1","12","0","10","99","0","0","1","2","3","1","対象の味方の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","2160","15"
"109101301","109101303","53","109101302","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109101302","0","1","0","3","25","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","25","物理ダメージ+{0}","-1","2"
"109101303","0","1","0","3","50","0","0","1","1","0","0","1","1","1","0","フィールド展開中、敵単体に{0}の物理ダメージ","50","物理ダメージ+{0}","-1","4"
"109101304","109101306","53","109101305","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109101305","0","10","0","3","1","18","0","21","1","0","0","1","1","1","0","敵単体の物理防御力を{0}ダウン","0.3","物理防御力ダウン+{0}","-1","0.3"
"109101306","0","10","0","3","1","18","0","21","1","0","0","1","1","1","0","フィールド展開中、敵単体の物理防御力を{0}ダウン","0.6","物理防御力ダウン+{0}","-1","0.6"
"109101307","109101308","53","0","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109101308","0","10","0","3","1","18","0","10","99","0","0","1","2","3","0","フィールド展開中、味方全体の物理攻撃力を{0}アップ","45","物理攻撃力アップ+{0}","2160","45"
"109101309","1","48","0","3","0.8","0","0","1","99","18.5","0","1","2","3","0","フィールド展開中、毎秒ＨＰを{0}回復","0.8","回復量+{0}","2160","0.08"
"109101310","2","48","0","3","10","0","0","1","99","18.5","0","1","2","3","0","フィールド展開中、毎秒ＴＰを10回復","0","","2160","0"
"109120201","109120203","53","109120202","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109120202","0","4","0","5","1","0.55","0","1","1","0","0","1","2","2","0","対象のＨＰを{0}回復","5","ＨＰ回復量+{0}","200","5"
"109120203","0","4","0","3","1","0.55","0","1","99","0","0","1","2","3","0","","5","","2160","5"
"109120204","109120206","53","109120205","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109120205","0","16","0","5","144","0","0","1","1","0","0","1","2","2","0","対象のＴＰを{0}回復","0","","200","0"
"109120206","0","16","0","3","144","0","0","1","99","0","0","1","2","3","0","","0","","2160","0"
"109121201","109121203","53","109121202","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109121202","0","4","0","5","1","0.65","0","1","1","0","0","1","2","2","0","対象のＨＰを{0}回復","6.25","ＨＰ回復量+{0}","200","6.25"
"109121203","0","4","0","3","1","0.65","0","1","99","0","0","1","2","3","0","","6.25","","2160","6.25"
"109121204","109121206","53","109121205","0","1","0","0","109100101","0","0","0","1","0","0","0","","2","","0","0"
"109121205","0","16","0","5","180","0","0","1","1","0","0","1","2","2","0","対象のＴＰを{0}回復","0","","200","0"
"109121206","0","16","0","3","180","0","0","1","99","0","0","1","2","3","0","","0","","2160","0"
"109121207","1","10","0","3","1","12","0","10","99","0","0","1","2","3","1","対象の味方の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","2160","15"
"109150101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"109151101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","240","物理攻撃力アップ+{0}","0","15"
"109200101","0","1","0","3","45","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","45","魔法ダメージ+{0}","-1","4"
"109200102","109200103","23","0","3","1","0","0","650","99","0","0","1","2","2","0","","0","","2160","0"
"109200103","1","10","0","3","1","18","0","30","99","0","0","1","2","2","1","対象の味方の魔法攻撃力を{0}アップ","18","魔法攻撃力アップ+{0}","2160","18"
"109200201","0","1","0","3","20","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","20","魔法ダメージ+{0}","-1","1.6"
"109200301","0","35","0","3","1","1","0","0","99","0","0","1","2","2","0","範囲内の味方に英霊の加護を付与","50","","200","12"
"109200302","0","8","0","3","1.1","0","0","2","99","0","0","1","2","2","0","範囲内の味方の行動速度アップ","0","","200","12"
"109200303","1","10","0","3","1","12","0","30","99","0","0","1","2","2","1","範囲内の味方の魔法攻撃力を{0}アップ","12.5","魔法攻撃力アップ+{0}","200","12.5"
"109201201","0","1","0","3","33.5","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","33.5","魔法ダメージ+{0}","-1","2.7"
"109201202","109201203","28","109201204","7","1","0","0","650","1","0","0","1","2","1","0","","2","","0","0"
"109201203","0","16","0","3","100","0","0","1","99","0","0","1","2","3","1","味方全体のＴＰを{0}回復","0","","2160","0"
"109201204","0","8","0","7","1.25","0","0","2","1","0","0","1","2","1","0","自分の行動速度アップ","0","","0","12"
"109250101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","15","魔法攻撃力アップ+{0}","0","15"
"109251101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","240","魔法攻撃力アップ+{0}","0","15"
"109300101","3","26","0","7","102","0","0","109300103","1","0","0","1","2","1","0","","0.12","","0","0"
"109300102","0","7","0","3","0","0","0","1","1","0","0","1","1","1","0","","0","","-1","0"
"109300103","0","1","0","3","4.2","0","0","2","99","0","0","1","1","2","0","範囲内の敵に{0}の魔法ダメージを５回与える","4.2","魔法ダメージ+{0}","200","0.45"
"109300201","2","33","0","7","30","0","0","5","1","0","0","1","2","3","1","攻撃してきた敵に{0}ダメージを与えて消失するオメメちゃんを最大５体呼び出す","30","反撃ダメージ+{0}","0","1"
"109300301","0","1","0","3","24","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","24","魔法ダメージ+{0}","-1","2"
"109301201","2","33","0","7","30","0","0","5","1","0","0","1","2","3","1","攻撃してきた敵に{0}ダメージを与えて消失するオメメちゃんを最大５体呼び出す","30","反撃ダメージ+{0}","0","2"
"109301202","1","10","0","7","1","90","0","30","1","0","0","1","2","1","1","自分の魔法攻撃力を{0}アップ","10","魔法攻撃力アップ+{0}","0","10"
"109350101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","15","魔法攻撃力アップ+{0}","0","15"
"109351101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","240","魔法攻撃力アップ+{0}","0","15"
"109400101","0","1","0","3","32","0","0","2","99","0","0","1","1","1","0","範囲内の敵に{0}の魔法ダメージ","32","魔法ダメージ+{0}","890","2.55"
"109400201","0","21","0","7","2.2","0","0","1","1","0","0","1","2","1","0","突進中無敵状態になる","0","","0","0"
"109400202","0","1","0","3","20","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","20","魔法ダメージ+{0}","2160","1.6"
"109400203","0","2","0","3","325","0","0","1","1","0","0","1","1","1","0","","0","","2160","0"
"109400301","0","36","0","14","2","0","0","4","1","8.5","0","1","1","3","300","毎秒{0}の魔法ダメージを与えるフィールドを展開する","2","１秒当たりのダメージ量+{0}","2160","0.15"
"109401201","0","21","0","7","2.2","0","0","1","1","0","0","1","2","1","0","突進中無敵状態になる","0","","0","0"
"109401202","0","1","0","3","26","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","26","魔法ダメージ+{0}","2160","2.1"
"109401203","0","2","0","3","325","0","0","1","1","0","0","1","1","1","0","","0","","2160","0"
"109401204","0","7","0","3","0","0","0","1","1","0","0","1","1","1","0","","0","","2160","0"
"109401205","0","1","0","3","24","0","0","2","99","0","0","1","1","2","0","範囲内の敵に{0}の魔法ダメージ","24","魔法ダメージ+{0}","450","1.89"
"109450101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","15","魔法攻撃力アップ+{0}","0","15"
"109451101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","240","魔法攻撃力アップ+{0}","0","15"
"109500101","0","4","0","7","1","2.1","0","2","1","0","0","1","2","1","0","自分のＨＰを{0}回復","22.5","ＨＰ回復量+{0}","0","22.5"
"109500102","1","10","0","3","1","18","0","20","99","0","0","1","2","2","1","範囲内の味方の物理防御力を{0}アップ","1.5","物理防御力アップ+{0}","50","1.5"
"109500103","1","10","0","3","1","18","0","40","99","0","0","1","2","2","1","範囲内の味方の魔法防御力を{0}アップ","1.5","魔法防御力アップ+{0}","50","1.5"
"109500201","0","10","0","3","1","12","0","30","99","0","0","1","2","3","0","味方全体の魔法攻撃力を{0}アップ","6","魔法攻撃力アップ+{0}","2160","6"
"109500301","0","1","0","3","10","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","10","魔法ダメージ+{0}","-1","0.8"
"109500302","0","10","0","3","1","12","0","41","1","0","0","1","1","1","0","敵単体の魔法防御力を{0}ダウン","0.6","魔法防御力ダウン+{0}","-1","0.6"
"109501201","1","10","0","3","1","12","0","30","99","0","0","1","2","3","1","味方全体の魔法攻撃力を{0}アップ","16","魔法攻撃力アップ+{0}","2160","16"
"109501202","1","10","0","3","1","12","0","70","99","0","0","1","2","3","1","味方全体の魔法クリティカルを{0}アップ","75","","2160","0"
"109501203","0","8","0","3","1.25","0","0","2","99","0","0","1","2","3","0","味方全体の行動速度アップ","0","","2160","12"
"109501301","0","6","0","7","45","0","0","5","1","0","0","1","2","3","0","{0}ダメージ分の物理魔法無効バリアを展開する","45","無効ダメージ量+{0}","2160","18"
"109501302","1","10","0","7","1","18","0","20","1","0","0","1","2","3","0","自分の物理防御力を{0}アップ","0.9","物理防御力アップ+{0}","2160","0.9"
"109501303","1","10","0","7","1","18","0","40","1","0","0","1","2","3","0","自分の魔法防御力を{0}アップ","0.9","魔法防御力アップ+{0}","2160","0.9"
"109501304","0","1","0","3","43.75","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","43.75","魔法ダメージ+{0}","-1","3.5"
"109501305","1","10","0","3","1","18","0","41","1","0","0","1","1","1","0","敵単体の魔法防御力を{0}ダウン","1.3","魔法防御力ダウン+{0}","-1","1.3"
"109550101","0","90","0","0","1","1","0","5","0","0","0","1","0","0","0","自分の魔法防御力を{0}アップ","2","魔法防御力アップ+{0}","0","2"
"109551101","0","90","0","0","1","1","0","5","0","0","0","1","0","0","0","自分の魔法防御力を{0}アップ","32","魔法防御力アップ+{0}","0","2"
"109600101","0","1","0","3","56","0","0","1","1","0","1.5","1","1","1","0","敵単体に{0}の物理ダメージ","56","物理ダメージ+{0}","-1","4.5"
"109600201","0","1","0","3","15","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","15","物理ダメージ+{0}","-1","1.2"
"109600202","1","10","0","3","1","12","0","21","1","0","0","1","1","1","1","敵単体の物理防御力を{0}ダウン","0.2","物理防御力ダウン+{0}","-1","0.2"
"109600301","1","10","0","7","1","12","0","10","1","0","0","1","2","1","1","自分の物理攻撃力を{0}アップ","11","物理攻撃力アップ+{0}","0","11"
"109600302","0","8","0","7","2","0","0","2","1","0","0","1","2","1","0","自分の行動速度アップ","0","","0","12"
"109601201","0","1","0","3","22.5","0","0","1","1","0","1.5","1","1","1","0","敵単体に{0}の物理ダメージ","22.5","物理ダメージ+{0}","-1","1.8"
"109601202","1","10","0","3","1","12","0","21","1","0","0","1","1","1","1","敵単体の物理防御力を{0}ダウン","0.36","物理防御力ダウン+{0}","-1","0.36"
"109601301","1","10","0","7","1","180","0","10","1","0","0","1","2","1","1","自分の物理攻撃力を{0}アップ","75","物理攻撃力アップ+{0}","0","75"
"109601302","1","10","0","7","1","180","0","110","1","0","0","1","2","1","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","10","","0","0"
"109601303","0","8","0","7","2","0","0","2","1","0","0","1","2","1","0","自分の行動速度アップ","0","","0","12"
"109601304","0","16","0","7","500","0","0","1","1","0","0","1","2","3","1","自分のＴＰを{0}回復","0","","0","0"
"109650101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"109651101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","240","物理攻撃力アップ+{0}","0","15"
"109700101","109700102","23","109700103","3","1","0","0","100","99","0","0","1","1","1","0","","2","","800","0"
"109700102","0","1","0","3","45","0","0","1","99","0","0","1","1","1","0","範囲内の行動不能の敵すべてに{0}の物理ダメージ","45","物理ダメージ+{0}","800","3.6"
"109700103","0","1","0","3","25","0","0","1","99","0","0","1","1","1","0","範囲内のその他の敵すべてに{0}の物理ダメージ","25","物理ダメージ+{0}","800","2"
"109700201","0","1","0","3","15","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","15","物理ダメージ+{0}","-1","1.2"
"109700202","0","8","0","3","0","0","0","4","1","0","0","1","1","1","1","敵単体を一定時間行動不能にする","0","凍結の確定成功Ｌｖ+1","-1","3"
"109700301","0","4","0","5","1","1","0","1","1","0","0","1","2","2","0","味方単体のＨＰを{0}回復","7.5","ＨＰ回復量+{0}","2160","7.5"
"109701101","109701102","23","109701103","3","1","0","0","100","99","0","0","1","1","1","0","","2","","2160","0"
"109701102","0","1","0","3","45","0","0","1","99","0","0","1","1","1","0","範囲内の行動不能の敵すべてに{0}の物理ダメージ","45","物理ダメージ+{0}","2160","3.6"
"109701103","0","1","0","3","25","0","0","1","99","0","0","1","1","1","0","範囲内のその他の敵すべてに{0}の物理ダメージ","25","物理ダメージ+{0}","2160","2"
"109701104","0","7","0","4","0","0","0","1","1","0","0","1","1","1","0","","0","","2160","0"
"109701105","0","1","0","1","45","0","0","1","99","0","0","1","1","2","0","範囲内の敵すべてに{0}の物理ダメージ","45","物理ダメージ+{0}","50","3.6"
"109701201","0","7","0","3","0","0","0","1","1","0","0","1","1","1","0","","0","","-1","0"
"109701202","0","1","0","3","20","0","0","1","99","0","0","1","1","2","0","範囲内の敵すべてに{0}の物理ダメージ","20","物理ダメージ+{0}","150","1.6"
"109701203","0","8","0","3","0","0","0","4","99","0","0","1","1","2","1","範囲内の敵を一定時間行動不能にする","0","凍結の確定成功Ｌｖ+1","150","4"
"109750101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"109751101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","240","物理攻撃力アップ+{0}","0","15"
"109800101","0","1","0","3","12","0","0","2","99","0","0","1","1","3","0","敵全体に{0}の魔法ダメージ","12","魔法ダメージ+{0}","2160","1.08"
"109800102","0","8","0","3","0","0","0","5","99","0","0","1","1","3","0","敵全体を一定時間行動不能にする","0","束縛の確定成功Ｌｖ+1","2160","4"
"109800201","109800202","23","109800203","3","1","0","0","100","1","0","0","1","1","1","0","","2","","-1","0"
"109800202","0","1","0","3","30","0","0","2","1","0","0","1","1","1","0","敵単体に、行動不能の時{0}の魔法ダメージ","30","魔法ダメージ+{0}","-1","2.4"
"109800203","0","1","0","3","15","0","0","2","1","0","0","1","1","1","0","敵単体に、行動不能でない時{0}の魔法ダメージ","15","魔法ダメージ+{0}","-1","1.2"
"109800204","0","3","0","3","300","0","0","3","1","0","0","1","1","1","0","","0","","-1","500"
"109800205","0","3","0","3","150","0","0","3","1","0","0","1","1","1","0","","0","","-1","500"
"109800301","0","56","0","14","2","0","0","1","1","0","0","1","1","3","0","敵単体に次の物理攻撃が確定で回避される状態を付与する","1","確定成功Ｌｖ+1","2160","0"
"109801101","0","1","0","3","22.5","0","0","2","99","0","0","1","1","3","0","敵全体に{0}の魔法ダメージ","22.5","魔法ダメージ+{0}","2160","1.8"
"109801102","0","8","0","3","0","0","0","5","99","0","0","1","1","3","0","敵全体を一定時間行動不能にする","0","束縛の確定成功Ｌｖ+1","2160","5"
"109801103","0","3","0","3","750","0","0","3","99","0","0","1","1","3","0","","0","","2160","1500"
"109801201","109801202","23","109801203","3","1","0","0","100","1","0","0","1","1","1","0","","2","","-1","0"
"109801202","0","1","0","3","60","0","0","2","1","0","0","1","1","1","0","敵単体に、行動不能の時{0}の魔法ダメージ","60","魔法ダメージ+{0}","-1","4.8"
"109801203","0","1","0","3","30","0","0","2","1","0","0","1","1","1","0","敵単体に、行動不能でない時{0}の魔法ダメージ","30","魔法ダメージ+{0}","-1","2.4"
"109801204","0","3","0","3","600","0","0","3","1","0","0","1","1","1","0","","0","","-1","1000"
"109801205","0","3","0","3","225","0","0","3","1","0","0","1","1","1","0","","0","","-1","750"
"109850101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","15","魔法攻撃力アップ+{0}","0","15"
"109851101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","240","魔法攻撃力アップ+{0}","0","15"
"109900101","0","4","0","25","1","1.5","0","2","1","0","0","1","2","2","0","味方単体のＨＰを{0}回復","15","ＨＰ回復量+{0}","2160","15"
"109900102","1","10","0","3","1","18","0","20","99","0","0","1","2","3","0","味方全体の物理防御力を{0}アップ","0.9","物理防御力アップ+{0}","2160","0.9"
"109900103","1","10","0","3","1","18","0","40","99","0","0","1","2","3","0","味方全体の魔法防御力を{0}アップ","0.9","魔法防御力アップ+{0}","2160","0.9"
"109900201","0","1","0","3","15","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","15","魔法ダメージ+{0}","-1","1.2"
"109900202","1","10","0","7","1","12","0","30","1","0","0","1","2","3","1","自分の魔法攻撃力を{0}アップ","11","魔法攻撃力アップ+{0}","0","11"
"109900301","0","1","0","2","7.5","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","7.5","魔法ダメージ+{0}","1000","0.6"
"109900302","0","1","0","2","7.5","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","7.5","魔法ダメージ+{0}","1000","0.6"
"109900303","0","1","0","2","7.5","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","7.5","魔法ダメージ+{0}","1000","0.6"
"109900304","0","1","0","2","7.5","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","7.5","魔法ダメージ+{0}","1000","0.6"
"109901101","0","4","0","25","1","1.5","0","2","1","0","0","1","2","2","0","味方単体のＨＰを{0}回復","15","ＨＰ回復量+{0}","2160","15"
"109901102","1","10","0","3","1","18","0","20","99","0","0","1","2","3","0","味方全体の物理・魔法防御力を{0}アップ","1.1","物理防御力アップ+{0}","2160","1.1"
"109901103","1","10","0","3","1","18","0","40","99","0","0","1","2","3","0","","1.1","魔法防御力アップ+{0}","2160","1.1"
"109901104","1","10","0","3","1","18","0","30","99","0","0","1","2","3","0","味方全体の魔法攻撃力を{0}アップ","50","魔法攻撃力アップ+{0}","2160","50"
"109901105","1","48","0","3","1.6","0","0","2","99","18.5","0","1","2","3","0","毎秒ＨＰを{0}回復する","1.6","回復量+{0}","2160","0.08"
"109901106","0","6","0","3","45","0","0","5","99","0","0","1","2","3","0","{0}ダメージ分の物魔無効バリアを展開する","45","無効ダメージ量+{0}","2160","18"
"109901107","0","35","0","7","1","1","0","0","1","0","0","1","2","3","0","自分に情熱の花束を付与する","188","","2160","180"
"109901108","0","45","0","7","1","0","0","1","1","0","0","1","2","1","0","","0","","0","0"
"109901109","0","28","109901110","7","0","0","0","1211","1","0","0","1","2","1","0","","0","","0","0"
"109901110","10990102","22","0","7","-1","0","0","1","1","0","0","1","2","3","0","","0","","2160","0"
"109901201","0","1","0","3","45","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","45","魔法ダメージ+{0}","-1","3.6"
"109901202","1","10","0","7","1","12","0","30","1","0","0","1","2","3","1","自分の魔法攻撃力を{0}アップ","42","魔法攻撃力アップ+{0}","0","42"
"109910101","109910102","28","109910103","7","1","0","0","6188","1","0","0","1","2","3","0","","2","","2160","1"
"109910102","0","1","0","3","45","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","45","魔法ダメージ+{0}","-1","3.6"
"109910103","0","1","0","3","0","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","0","魔法ダメージ+{0}","-1","1"
"109950101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","15","魔法攻撃力アップ+{0}","0","15"
"109951101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","240","魔法攻撃力アップ+{0}","0","15"
"110000101","110000103","28","110000102","7","1","0","0","1211","1","0","0","1","2","3","0","","2","","0","0"
"110000102","0","1","0","3","60","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","60","物理ダメージ+{0}","-1","4.8"
"110000103","0","1","0","3","60","0","0","1","1","1","0","1","1","1","0","","60","","-1","4.8"
"110000201","0","1","0","3","8","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージを３回与える","8","物理ダメージ+{0}","-1","0.6"
"110000202","0","1","0","3","8","0","0","1","1","0","0","1","1","1","0","","8","","-1","0.6"
"110000203","0","1","0","3","8","0","0","1","1","0","0","1","1","1","0","","8","","-1","0.6"
"110000301","1","10","0","7","1","180","0","10","1","0","0","1","2","3","1","自分の物理攻撃力を{0}アップ","32","物理攻撃力アップ+{0}","0","32"
"110000302","0","45","0","7","1","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"110000303","0","16","0","7","1000","0","0","1","1","0","0","1","2","3","1","自分のＴＰを全回復","0","","0","0"
"110001201","0","1","0","3","10","0","0","1","1","1","0","1","1","1","0","敵単体に{0}の物理ダメージを３回与える","10","物理ダメージ+{0}","-1","0.75"
"110001202","0","1","0","3","10","0","0","1","1","1","0","1","1","1","0","","10","","-1","0.75"
"110001203","0","1","0","3","10","0","0","1","1","1","0","1","1","1","0","","10","","-1","0.75"
"110001204","1","10","1","7","1","12","0","10","1","0","0","1","2","1","1","自分の物理攻撃力を{0}アップ","12.5","物理攻撃力アップ+{0}","0","12.5"
"110001301","1","10","0","7","1","180","0","10","1","0","0","1","2","3","1","自分の物理攻撃力を{0}アップ","96","物理攻撃力アップ+{0}","0","96"
"110001302","1","10","0","7","1","180","0","110","1","0","0","1","2","3","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","28","","0","0"
"110001303","0","16","0","7","1000","0","0","1","1","0","0","1","2","3","1","自分のＴＰを全回復","0","","0","0"
"110001304","0","45","0","7","1","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"110001305","11000102","22","0","7","-1","0","0","1","1","0","0","1","2","2","0","","0","","2160","0"
"110050101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"110051101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","240","物理攻撃力アップ+{0}","0","15"
"110100101","0","1","0","3","12","0","0","2","99","0","0","1","1","3","0","敵全体に{0}の魔法ダメージ","12","全体魔法ダメージ+{0}","2160","1.08"
"110100102","0","4","0","3","1","0.45","0","2","99","0","0","1","2","3","0","味方全体のＨＰを{0}回復","6","ＨＰ回復量+{0}","2160","6"
"110100201","0","1","0","3","8","0","0","2","99","0","0","1","1","1","0","範囲内の敵すべてに{0}の魔法ダメージ","8","魔法ダメージ+{0}","900","0.6"
"110100202","4","26","0","3","4","0","0","110100203","99","0","0","1","1","1","0","","0.18","","900","0"
