37b0686e04fc33b877451579041f7516118c3bdeab94933dd029ef0f1646f979,b533170a240560effa8ea34eaeb9ebba57b8a15543bc3569e07e30ab8223b1a0,af2cd9541e2c799928c292ec578b1d2b71078044b516c6a90231457a29ce0970,fd37a9ffb0a3dfb631ad48659408c869c88020138cf65d41b2499fdcfac2d50f,c3bcade11e202a8c2cbc9fe907b42617798730e91765a5fc28ff3637b4c9c659,da1ce209a6ed5645ba82a025e679e75594f86c636083fb677ee46e3401aff971,40735c36a6b405ff77347916580899cc75f3b825d21a1b1073ea6757a4c11ab8,33040b19e2a5f1054f48653c5539bd7a5c127ef6a3cc2cd0c0442e199dbf6a9e,89b8568689340f317b80d8a728cecb6d8fa4ee859c4d1928f357a8734f3f6325,dbc161310bbc477b34ff7519c3e35de790830d5de9d510dc6fcd775f64448524,386924366a1b348e98cbf27db7f392358bc8b0939b0e230e649fc220ac0225a7,bfd7fec0d02c0b5abfd86896e14aaffeffb97d8c230ca11244406f37b4438864,03d327e3b2a413207d1b1c409964bfac4839b3bde3800beb98f9f398e6b49a25,eed1545f366c937ad3d504ad9ceaeac0bd0e23d367dec34fdde9422c38382b1a,eb17a63f124a06c10d6f76bd5acc0fcaab2abd3233bba8f8983e3dc42c7d1f19,4c7cd1117c08f088eb9d9bc86a91cef824beec02101abb5d940c74762c5c39e0,cf64294e2d4c08c9a031ffc37ca541a9b33ca3ed89d26a53c9eef325c12d95ae,515b4b94ea1cbe42f76e5e3ded4782ee8b2f5564bfbb2b83f4f10326e8f87f5d,a7de2217d78cb83f329782e477291dc73921c60aa5eb1159b020e6a144848c1a,18989109cf8cfb9714c9b50c8a531a1a34aa440eb52fdebcf36d55544e435c0a,c407b52cc65e6753c4b2064d8371856b6e21c2cdb186dd74360cb96c136e38e2,bb47750b3e5b3a32c4c3733555eac0d5b30a4c3616cdd457babbcbed9b6f1645,028d1911c5ac38bb5e1aa1e1cdb859b0d12b26ce6fc075b1bf86140cc9cc5f38,409555a3f84ed7af0bcd8089d8bb608e51727633a6f6ba2f45c1d486a2829b4f,6a0dc4f8e2a71f8a78711bdcd6bf394c29db27e2d9d637388737d5af075d67cb,adfc09d5716391dad5504d119a503193a587f1b1b9f889feb99254c3dd74459d,26b81f34ffbd8dc3999ba0821d34e960697a31d9eae385b681413e512b6c6ba7,1e5b59525ed197beb09ff4fb1329b9bca80629931ebd155df3c55c452f6a7262
"1008","1","50","127201","100302","100601","100304","100801","0","127201","90","100003","123701","100601","100601","100202","0","0","101401","2025/02/09 12:00:00","6","100601","1008006","0","100601","128501","14","100601"
"1008","1","50","106601","100205","100701","100101","103601","0","118501","90","100003","106001","100701","100702","100202","0","14","106601","2025/02/09 12:00:00","7","100701","1008007","0","100701","101801","13","100701"
"1008","1","50","104601","100101","100801","100102","100801","0","129001","90","100003","123501","100801","100802","100303","0","14","100501","2025/02/09 12:00:00","8","100801","1008008","0","100801","104601","13","100801"
"1008","1","50","126101","100302","100901","100303","129001","0","123001","90","100003","126101","100902","100902","100202","0","14","103301","2025/02/09 12:00:00","9","100901","1008009","20","100901","103401","13","100901"
"1008","2","50","127001","100101","101004","100102","123001","0","108801","90","100003","112101","101006","101002","100302","0","1","127001","2025/02/09 12:00:00","10","101005","1008010","26","101001","111201","8","101005"
"1008","2","50","105501","100302","101102","100303","118601","0","112201","90","100003","105501","101106","101105","100202","0","2","100701","2025/02/09 12:00:00","11","101102","1008011","27","101101","108901","9","101102"
"1008","2","50","180601","100205","101204","100101","129001","0","180601","90","100003","101301","101206","101205","100202","0","3","100501","2025/02/09 12:00:00","12","101202","1008012","28","101201","110301","10","101202"
"1008","2","50","110301","100101","101305","100102","129001","0","123001","90","100003","110301","101306","101306","100302","0","29","120001","2025/02/10 12:00:00","13","101304","1008013","0","101301","117301","11","101305"
"1008","2","50","123001","100307","101405","100303","123001","0","110301","90","100003","126101","101406","101404","100203","0","30","108901","2025/02/10 12:00:00","14","101405","1008014","0","101401","120001","12","101402"
"1008","2","50","100501","100205","101502","100101","101101","0","104901","90","100003","100501","101501","101501","100202","0","22","100701","2025/02/10 12:00:00","15","101502","1008015","0","101501","108901","4","101502"
"1008","3","50","100701","100305","111602","100101","100801","0","129001","90","100003","123001","111602","111606","100302","0","24","100701","2025/02/11 12:00:00","16","111606","1008016","0","121601","105401","6","111602"
"1008","3","50","129001","100303","111702","100101","129001","0","101801","90","100003","123301","111706","111702","100203","0","25","108901","2025/02/11 12:00:00","17","111705","1008017","0","121701","100501","7","111702"
"1008","3","50","118601","100302","111805","100101","118601","0","100801","90","100003","101101","111806","111802","100203","0","0","100701","2025/02/11 12:00:00","18","111801","1008018","0","121801","120001","19","111802"
"1009","1","50","113901","100303","100101","100305","117601","0","121401","90","100003","123701","100101","100101","100203","0","0","113901","2025/03/10 12:00:00","1","100101","1009001","0","100101","115701","13","100101"
"1009","1","50","116301","100205","100201","100101","117901","0","123501","90","100003","124801","100201","100201","100203","0","0","116301","2025/03/10 12:00:00","2","100201","1009002","0","100201","127901","14","100201"
"1009","1","50","119901","100101","100301","100102","108301","0","124501","90","100003","117201","100301","100301","100304","0","0","119901","2025/03/10 12:00:00","3","100301","1009003","0","100301","111301","13","100301"
"1009","1","50","103401","100302","100401","100304","100801","0","180501","90","100003","126101","100401","100401","100202","0","0","127001","2025/03/10 12:00:00","4","100401","1009004","0","100401","103401","14","100401"
"1009","1","50","112201","100101","100501","100102","118501","0","123001","90","100003","112201","100502","100502","100303","0","0","100701","2025/03/10 12:00:00","5","100501","1009005","0","100501","103401","13","100501"
"1009","1","50","105501","100302","100601","100304","123001","0","105501","90","100003","103401","100602","100601","100202","0","0","105201","2025/03/10 12:00:00","6","100601","1009006","0","100601","106601","14","100601"
"1009","1","50","105301","100205","100701","100101","110301","0","129701","90","100003","126101","100701","100702","100202","0","14","120001","2025/03/10 12:00:00","7","100701","1009007","0","100701","105301","13","100701"
"1009","1","50","100501","100101","100801","100102","100201","0","123001","90","100003","105501","100801","100802","100303","0","14","108901","2025/03/10 12:00:00","8","100801","1009008","0","100801","100501","13","100801"
"1009","1","50","130201","100302","100901","100303","129001","0","110301","90","100003","130201","100902","100901","100202","0","14","106501","2025/03/10 12:00:00","9","100902","1009009","20","100901","106601","13","100901"
"1009","2","50","123301","100101","101002","100102","111401","0","100901","90","100003","124101","101005","101002","100302","0","1","123301","2025/03/10 12:00:00","10","101005","1009010","26","101001","103401","8","101005"
"1009","2","50","103301","100302","101104","100303","101201","0","106001","90","100003","180601","101102","101101","100202","0","2","103301","2025/03/10 12:00:00","11","101105","1009011","27","101101","110301","9","101101"
"1009","2","50","108901","100205","101205","100101","126101","0","104901","90","100003","120001","101205","101201","100202","0","3","108901","2025/03/10 12:00:00","12","101205","1009012","28","101201","180401","10","101202"
"1009","2","50","113401","100101","101305","100102","108301","0","123501","90","100003","113401","101304","101305","100302","0","29","104601","2025/03/11 12:00:00","13","101305","1009013","0","101301","126701","11","101302"
"1009","2","50","129001","100307","101402","100303","100801","0","129001","90","100003","133601","101402","101406","100203","0","30","120001","2025/03/11 12:00:00","14","101406","1009014","0","101401","103401","12","101405"
"1009","2","50","124501","100205","101502","100101","101001","0","101201","90","100003","124501","101502","101502","100202","0","22","100701","2025/03/11 12:00:00","15","101505","1009015","0","101501","106601","4","101502"
"1009","3","50","114701","100305","111604","100101","110301","0","100901","90","100003","103401","111604","111602","100302","0","24","114701","2025/03/12 12:00:00","16","111602","1009016","0","121601","109001","6","111605"
"1009","3","50","120001","100303","111702","100101","101101","0","104901","90","100003","120001","111701","111701","100203","0","25","108901","2025/03/12 12:00:00","17","111705","1009017","0","121701","100501","7","111702"
"1009","3","50","118601","100302","111802","100101","118601","0","123001","90","100003","101101","111806","111806","100203","0","0","100701","2025/03/12 12:00:00","18","111801","1009018","0","121801","103401","19","111802"
"1010","1","50","121901","100303","100101","100305","107701","0","126601","90","100003","122901","100101","100101","100203","0","0","121901","2025/04/08 12:00:00","1","100101","1010001","0","100101","108501","13","100101"
"1010","1","50","103301","100205","100201","100101","127201","0","104001","90","100003","101501","100201","100201","100203","0","0","103301","2025/04/08 12:00:00","2","100201","1010002","0","100201","122601","14","100201"
"1010","1","50","111301","100101","100301","100102","108301","0","100201","90","100003","123501","100301","100301","100304","0","0","111301","2025/04/08 12:00:00","3","100301","1010003","0","100301","109101","13","100301"
"1010","1","50","105901","100302","100401","100304","118501","0","134001","90","100003","106301","100402","100402","100202","0","0","105201","2025/04/08 12:00:00","4","100401","1010004","0","100401","105901","14","100401"
"1010","1","50","103001","100101","100501","100102","111001","0","100801","90","100003","112201","100501","100501","100303","0","0","103001","2025/04/08 12:00:00","5","100501","1010005","0","100501","102801","13","100501"
"1010","1","50","118001","100302","100601","100304","111001","0","118001","90","100003","121301","100601","100601","100202","0","0","104901","2025/04/08 12:00:00","6","100601","1010006","0","100601","124801","14","100601"
"1010","1","50","105801","100205","100701","100101","108501","0","105801","90","100003","108901","100701","100701","100202","0","14","104501","2025/04/08 12:00:00","7","100701","1010007","0","100701","109501","13","100701"
"1010","1","50","100501","100101","100801","100102","129701","0","105501","90","100003","103401","100802","100801","100303","0","14","102901","2025/04/08 12:00:00","8","100801","1010008","0","100801","100501","13","100801"
"1010","1","50","123001","100302","100901","100303","100801","0","129001","90","100003","123001","100901","100902","100202","0","14","101401","2025/04/08 12:00:00","9","100902","1010009","20","100901","112201","13","100901"
"1010","2","50","106601","100101","101002","100102","112201","0","117301","90","100003","103401","101004","101005","100302","0","1","120001","2025/04/08 12:00:00","10","101002","1010010","26","101001","106601","8","101005"
"1010","2","50","130101","100302","101102","100303","106001","0","110301","90","100003","130101","101101","101104","100202","0","2","122801","2025/04/08 12:00:00","11","101106","1010011","27","101101","105501","9","101105"
"1010","2","50","127001","100205","101202","100101","123001","0","101101","90","100003","103401","101206","101201","100202","0","3","127001","2025/04/08 12:00:00","12","101202","1010012","28","101201","108901","10","101205"
"1010","2","50","112701","100101","101305","100102","124501","0","113401","90","100003","112701","101305","101305","100302","0","29","124901","2025/04/09 12:00:00","13","101305","1010013","0","101301","128801","11","101305"
"1010","2","50","100901","100307","101402","100303","111401","0","100901","90","100003","124101","101405","101402","100203","0","30","106601","2025/04/09 12:00:00","14","101405","1010014","0","101401","103401","12","101402"
"1010","2","50","126101","100205","101502","100101","100801","0","101101","90","100003","126101","101502","101501","100202","0","22","100701","2025/04/09 12:00:00","15","101505","1010015","0","101501","100501","4","101502"
"1010","3","50","104501","100305","111605","100101","129001","0","123501","90","100003","117501","111606","111605","100302","0","24","104501","2025/04/10 12:00:00","16","111605","1010016","0","121601","126101","6","111602"
"1010","3","50","125401","100303","111705","100101","125401","0","124501","90","100003","126601","111705","111705","100203","0","25","108901","2025/04/10 12:00:00","17","111705","1010017","0","121701","117301","7","111702"
"1010","3","50","118601","100302","111802","100101","118601","0","108301","90","100003","112201","111806","111804","100203","0","0","100701","2025/04/10 12:00:00","18","111804","1010018","0","121801","101801","19","111802"
"1011","1","50","100501","100303","100101","100305","106001","0","102601","90","100003","102801","100101","100101","100203","0","0","100501","2025/05/12 12:00:00","1","100101","1011001","0","100101","110801","13","100101"
"1011","1","50","104701","100205","100201","100101","101301","0","101801","90","100003","131801","100201","100201","100203","0","0","104701","2025/05/12 12:00:00","2","100201","1011002","0","100201","105101","14","100201"
"1011","1","50","105401","100101","100301","100102","118201","0","127801","90","100003","127701","100301","100301","100304","0","0","105401","2025/05/12 12:00:00","3","100301","1011003","0","100301","130101","13","100301"
"1011","1","50","123301","100302","100401","100304","109301","0","123301","90","100003","123801","100401","100401","100202","0","0","100701","2025/05/12 12:00:00","4","100401","1011004","0","100401","114501","14","100401"
"1011","1","50","130201","100101","100502","100102","105001","0","101801","90","100003","103401","100501","100501","100303","0","0","122801","2025/05/12 12:00:00","5","100501","1011005","0","100501","130201","13","100501"
"1011","1","50","101101","100302","100601","100304","100201","0","101201","90","100003","101101","100601","100601","100202","0","0","108901","2025/05/12 12:00:00","6","100601","1011006","0","100601","103401","14","100601"
"1011","1","50","118501","100205","100701","100101","111001","0","118501","90","100003","118001","100701","100702","100202","0","14","101401","2025/05/12 12:00:00","7","100701","1011007","0","100701","112201","13","100701"
"1011","1","50","130001","100101","100801","100102","118501","0","106901","90","100003","105101","100802","100802","100303","0","14","130001","2025/05/12 12:00:00","8","100801","1011008","0","100801","103101","13","100802"
"1011","1","50","180301","100302","100901","100303","106001","0","110301","90","100003","180301","100901","100901","100202","0","14","128801","2025/05/12 12:00:00","9","100901","1011009","20","100901","105401","13","100901"
"1011","2","50","121501","100101","101006","100102","121501","0","108201","90","100003","123501","101005","101004","100302","0","1","106601","2025/05/12 12:00:00","10","101005","1011010","26","101001","129701","8","101002"
"1011","2","50","133601","100302","101102","100303","126101","0","133601","90","100003","124801","101105","101106","100202","0","2","120001","2025/05/12 12:00:00","11","101105","1011011","27","101101","105301","9","101105"
"1011","2","50","112301","100205","101204","100101","111001","0","118001","90","100003","121301","101205","101205","100202","0","3","104901","2025/05/12 12:00:00","12","101205","1011012","28","101201","112301","10","101201"
"1011","2","50","134701","100101","101302","100102","101101","0","134701","90","100003","102801","101301","101306","100302","0","29","100501","2025/05/13 12:00:00","13","101302","1011013","0","101301","106601","11","101302"
"1011","2","50","130701","100307","101405","100303","101301","0","110301","90","100003","130701","101401","101404","100203","0","30","127001","2025/05/13 12:00:00","14","101406","1011014","0","101401","117301","12","101405"
"1011","2","50","105501","100205","101502","100101","123001","0","105501","90","100003","103401","101506","101502","100202","0","22","105201","2025/05/13 12:00:00","15","101502","1011015","0","101501","106601","4","101502"
"1011","3","50","106501","100305","111602","100101","129001","0","110301","90","100003","126001","111606","111604","100302","0","24","106501","2025/05/14 12:00:00","16","111605","1011016","0","121601","106601","6","111602"
"1011","3","50","129601","100303","111706","100101","129001","0","123001","90","100003","112201","111706","111706","100203","0","25","108901","2025/05/14 12:00:00","17","111704","1011017","0","121701","129601","7","111702"
"1011","3","50","118601","100302","111805","100101","118601","0","101801","90","100003","123301","111806","111802","100203","0","0","133101","2025/05/14 12:00:00","18","111805","1011018","0","121801","180401","19","111806"
"1012","1","50","100101","100303","100101","100305","101101","0","105301","90","100003","104601","100101","100101","100203","0","0","100101","2025/06/04 12:00:00","1","100101","1012001","0","100101","100401","13","100101"
"1012","1","50","100701","100205","100201","100101","101601","0","105401","90","100003","115901","100201","100201","100203","0","0","100701","2025/06/04 12:00:00","2","100201","1012002","0","100201","101701","14","100201"
"1012","1","50","114501","100101","100301","100102","102501","0","101801","90","100003","102201","100301","100301","100304","0","0","114501","2025/06/04 12:00:00","3","100301","1012003","0","100301","104301","13","100301"
"1012","1","50","104901","100302","100401","100304","101101","0","104901","90","100003","100501","100401","100401","100202","0","0","100701","2025/06/04 12:00:00","4","100401","1012004","0","100401","108901","14","100401"
"1012","1","50","105401","100101","100501","100102","106001","0","108201","90","100003","110301","100501","100501","100303","0","0","105801","2025/06/04 12:00:00","5","100501","1012005","0","100501","105401","13","100501"
"1012","1","50","100201","100302","100602","100304","100201","0","123001","90","100003","103401","100601","100602","100202","0","0","105201","2025/06/04 12:00:00","6","100601","1012006","0","100601","133101","14","100601"
"1012","1","50","101201","100205","100701","100101","101201","0","112201","90","100003","126101","100701","100701","100202","0","14","108901","2025/06/04 12:00:00","7","100701","1012007","0","100701","100501","13","100701"
"1012","1","50","117501","100101","100801","100102","111001","0","100801","90","100003","117501","100801","100801","100303","0","14","105301","2025/06/04 12:00:00","8","100801","1012008","0","100801","105501","13","100801"
"1012","1","50","108301","100302","100901","100303","108301","0","100801","90","100003","180601","100901","100901","100202","0","14","103401","2025/06/04 12:00:00","9","100901","1012009","20","100901","101101","13","100901"
"1012","2","50","121101","100101","101002","100102","123001","0","112201","90","100003","121101","101006","101004","100302","0","1","100701","2025/06/04 12:00:00","10","101005","1012010","26","101001","105501","8","101002"
"1012","2","50","130201","100302","101106","100303","129001","0","106001","90","100003","129701","101106","101101","100202","0","2","104501","2025/06/04 12:00:00","11","101106","1012011","27","101101","130201","9","101102"
"1012","2","50","112701","100205","101205","100101","124501","0","113401","90","100003","112701","101205","101205","100202","0","3","128801","2025/06/04 12:00:00","12","101205","1012012","28","101201","119201","10","101205"
"1012","2","50","100501","100101","101305","100102","129001","0","112201","90","100003","101801","101306","101304","100302","0","29","100501","2025/06/05 12:00:00","13","101302","1012013","0","101301","120001","11","101302"
"1012","2","50","180301","100307","101402","100303","124801","0","180301","90","100003","106601","101405","101405","100203","0","30","120001","2025/06/05 12:00:00","14","101402","1012014","0","101401","105401","12","101405"
"1012","2","50","103301","100205","101502","100101","123501","0","100901","90","100003","124101","101505","101502","100202","0","22","103301","2025/06/05 12:00:00","15","101505","1012015","0","101501","103401","4","101501"
"1012","3","50","129601","100305","111606","100101","129001","0","101801","90","100003","110301","111606","111602","100302","0","24","106601","2025/06/06 12:00:00","16","111604","1012016","0","121601","129601","6","111602"
"1012","3","50","111701","100303","111702","100101","110301","0","111701","90","100003","109001","111704","111704","100203","0","25","114701","2025/06/06 12:00:00","17","111704","1012017","0","121701","106501","7","111705"
"1012","3","50","118601","100302","111802","100101","118601","0","105501","90","100003","103401","111806","111802","100203","0","0","100701","2025/06/06 12:00:00","18","111802","1012018","0","121801","108901","19","111802"
