30a16f3388bcd96b57771921a4db0ccb5daa3f538909d4cdbaddae1c026237bf,64bfba42c82db8974d1301abb02807996fc8fdf549c8ddb2953ce3333f0393fd,9ec4ee75f20d1a68f47e6eaefa2c27a9c2e3115f911ecc2ec8e86d56f71b2f14,c15af19f65c3cb3475580ccc23a3083a2329e94c96bd6f966e05e9d67301fab8,3539568efeffdf496476d023abfb93fb4c0bb0f12313abfecdec04357080fcfa,d823694790388f05d63ea2386d9707d3daf99ec1fdd0e6c29dd076905a021d86,1eacba52578799e8b9e4f4d6c35846706b66d4c656a0a9f7c567678c000f40f6,f7c122331db2585655409566230b5bf5f0b90ee511c8f232479e706508064543,0dd060c47c926e550fde10306e2710ff4f9717dcbb40fd67409967314d925dda,19b4056fab71aa4bd8ebfa718f589ad8c5cac851256b473fe14864fd5997827b,28342355a805e6cfe214074727c39b6aecb57d4caa9ea2f64cc357cb6c5ad112,18dbe9faec48f4d5525f18b9582de85f19475d94a3d6cc59a2df3176aef770f1,63a972018d7e32eadf834347b3c4e3272e20bdb0d02527bf1fd65c27aaeb9776,6522298c9aa3a5cfb6093f18899e4ec7573cd418c6c31bb3e3882650bf316c80,5322ff468ef46dd9d0b481240cf6aa8d917c817195968bf676135d7c91f56915,9993c1cd58de815d525a2ec07ed791dd44d994e3a522130f8e5bd81ea26878dd,7f2807c1d3ced447d3eaaa7ddcd002ae1761449e94781920b1e2d27b6d570e53
"10118","0","2023/04/24 19:00:00","60","2023/05/10 21:00:00","127401","2023/04/30 12:00:00","1060","0","bgm_MC026","1768","2023/05/14 20:59:59","50","500013","2023/05/18 14:59:59","0","bgm_MC026"
"10119","0","2023/05/10 15:00:00","60","2023/05/20 21:00:00","122001","2023/05/16 12:00:00","1060","10092","bgm_M582","1768","2023/05/23 20:59:59","50","500016","2023/05/25 14:59:59","0","bgm_M582"
"10120","0","2023/05/26 15:00:00","60","2023/06/10 21:00:00","126201","2023/05/31 12:00:00","1060","0","bgm_MC036","1768","2023/06/14 20:59:59","50","501983","2023/06/18 14:59:59","0","bgm_MC036"
"10121","0","2023/06/09 15:00:00","60","2023/06/20 21:00:00","122101","2023/06/16 12:00:00","1060","10094","bgm_M595","1768","2023/06/23 20:59:59","50","500016","2023/06/25 14:59:59","0","bgm_M595"
"10122","0","2023/06/23 15:00:00","60","2023/07/10 21:00:00","126701","2023/06/30 12:00:00","1060","0","bgm_MC046","1768","2023/07/14 20:59:59","50","500016","2023/07/18 14:59:59","0","bgm_MC046"
"10123","0","2023/07/12 15:00:00","60","2023/07/22 21:00:00","122401","2023/07/18 12:00:00","1060","10096","bgm_M601","1768","2023/07/25 20:59:59","50","500016","2023/07/27 14:59:59","0","bgm_M601"
"10124","0","2023/07/25 15:00:00","60","2023/08/10 21:00:00","127001","2023/07/31 12:00:00","1060","0","bgm_MC056","1768","2023/08/14 20:59:59","50","501613","2023/08/18 14:59:59","0","bgm_MC056"
"10125","0","2023/08/10 15:00:00","60","2023/08/21 21:00:00","122801","2023/08/17 12:00:00","1060","10098","bgm_M608","1768","2023/08/24 20:59:59","50","500010","2023/08/26 14:59:59","0","bgm_M608"
"10126","0","2023/08/25 15:00:00","60","2023/09/10 21:00:00","127201","2023/08/31 12:00:00","1060","0","bgm_MC063","1768","2023/09/14 20:59:59","50","502032","2023/09/18 14:59:59","0","bgm_MC063"
"10127","0","2023/09/12 15:00:00","60","2023/09/22 21:00:00","123101","2023/09/18 12:00:00","1060","10100","bgm_M618","1768","2023/09/25 20:59:59","50","500016","2023/09/27 14:59:59","0","bgm_M618"
"10128","0","2023/09/26 15:00:00","60","2023/10/10 21:00:00","127501","2023/09/30 12:00:00","1060","0","bgm_MC075","1768","2023/10/14 20:59:59","50","500016","2023/10/18 14:59:59","0","bgm_MC075"
"10129","0","2023/10/10 15:00:00","60","2023/10/20 21:00:00","123501","2023/10/16 12:00:00","1060","10102","bgm_M623","1768","2023/10/23 20:59:59","50","500096","2023/10/25 14:59:59","0","bgm_M623"
"10130","0","2023/10/23 15:00:00","60","2023/11/10 21:00:00","128601","2023/10/31 12:00:00","1060","0","bgm_MC082","1768","2023/11/14 20:59:59","50","500118","2023/11/18 14:59:59","0","bgm_MC082"
"10131","0","2023/11/10 15:00:00","60","2023/11/20 21:00:00","123901","2023/11/16 12:00:00","1060","10104","bgm_M630","1768","2023/11/23 20:59:59","50","500096","2023/11/25 14:59:59","0","bgm_M630"
"10132","0","2023/11/24 15:00:00","60","2023/12/10 21:00:00","127901","2023/11/30 12:00:00","1060","0","bgm_MC091","1768","2023/12/14 20:59:59","50","500881","2023/12/18 14:59:59","0","bgm_MC091"
"10133","0","2023/12/12 15:00:00","60","2023/12/22 21:00:00","124001","2023/12/18 12:00:00","1060","10106","bgm_M638","1768","2023/12/25 20:59:59","50","501463","2023/12/27 14:59:59","0","bgm_M638"
"10134","0","2023/12/27 15:00:00","60","2024/1/10 21:00:00","128301","2023/12/31 12:00:00","1060","0","bgm_MC099","1768","2024/01/14 20:59:59","50","500183","2024/01/18 14:59:59","0","bgm_MC099"
"10135","0","2024/01/12 15:00:00","60","2024/01/20 21:00:00","124701","2024/01/16 12:00:00","1060","10108","bgm_M647","1768","2024/01/23 20:59:59","50","501884","2024/01/25 14:59:59","0","bgm_M647"
"10136","0","2024/01/26 15:00:00","60","2024/02/22 21:00:00","130601","2024/01/31 12:00:00","1060","0","bgm_MC110","1768","2024/02/26 20:59:59","50","500016","2024/02/28 14:59:59","0","bgm_MC110"
"10137","10136","2024/01/26 15:00:00","60","2024/02/22 21:00:00","130601","2024/02/07 12:00:00","1060","0","bgm_MC111","1768","2024/02/26 20:59:59","50","500175","2024/02/28 14:59:59","0","bgm_MC111"
"10138","0","2024/02/02 15:00:00","60","2024/02/18 21:00:00","125901","2024/02/09 12:00:00","1060","10110","bgm_M659","1768","2024/02/22 20:59:59","50","500013","2024/02/26 14:59:59","0","bgm_M659"
"10139","10138","2024/02/02 15:00:00","60","2024/02/18 21:00:00","125901","2024/02/14 12:00:00","1060","10111","bgm_M660","1768","2024/02/22 20:59:59","50","501931","2024/02/26 14:59:59","0","bgm_M660"
"10140","0","2024/02/24 15:00:00","60","2024/3/10 21:00:00","129401","2024/02/29 12:00:00","1060","0","bgm_MC124","1768","2024/03/14 20:59:59","50","500751","2024/03/18 14:59:59","0","bgm_MC124"
"10141","0","2024/03/11 15:00:00","60","2024/03/22 21:00:00","125201","2024/03/18 12:00:00","1060","10114","bgm_M668","1768","2024/03/25 20:59:59","50","501463","2024/03/27 14:59:59","0","bgm_M668"
"10142","0","2024/03/25 17:00:00","60","2024/4/10 21:00:00","129901","2024/03/31 12:00:00","1060","0","bgm_MC136","1768","2024/04/14 20:59:59","50","500096","2024/04/18 14:59:59","0","bgm_MC136"
"10143","0","2024/04/09 15:00:00","60","2024/04/20 21:00:00","125401","2024/04/16 12:00:00","1060","10116","bgm_MC017","1768","2024/04/23 20:59:59","50","501683","2024/04/25 14:59:59","0","bgm_MC017"
"10144","0","2024/04/27 21:00:00","60","2024/5/10 21:00:00","130801","2024/04/30 12:00:00","1060","0","bgm_MC143","1768","2024/05/14 20:59:59","50","502263","2024/05/18 14:59:59","0","bgm_MC143"
"10145","0","2024/05/10 15:00:00","60","2024/05/20 21:00:00","127401","2024/05/16 12:00:00","1060","10118","bgm_MC026","1768","2024/05/23 20:59:59","50","500013","2024/05/25 14:59:59","0","bgm_MC026"
"10146","0","2024/05/23 15:00:00","60","2024/6/10 21:00:00","130901","2024/05/31 12:00:00","1060","0","bgm_MC147","1768","2024/06/14 20:59:59","50","502273","2024/06/18 14:59:59","0","bgm_MC147"
"10147","0","2024/06/10 15:00:00","60","2024/06/21 21:00:00","126201","2024/06/17 15:00:00","1060","10120","bgm_MC036","1768","2024/06/24 20:59:59","50","501983","2024/06/26 14:59:59","0","bgm_MC036"
"10148","0","2024/06/25 15:00:00","60","2024/07/10 21:00:00","131201","2024/06/30 12:00:00","1060","0","bgm_MC156","1768","2024/07/14 20:59:59","50","500164","2024/07/18 14:59:59","0","bgm_MC156"
"10149","0","2024/07/11 15:00:00","60","2024/07/20 21:00:00","126701","2024/07/16 12:00:00","1060","10122","bgm_MC046","1768","2024/07/23 20:59:59","50","500016","2024/07/25 14:59:59","0","bgm_MC046"
"10150","0","2024/07/26 15:00:00","60","2024/08/10 21:00:00","131701","2024/07/31 12:00:00","1060","0","bgm_MC162","1768","2024/08/14 20:59:59","50","502332","2024/08/18 14:59:59","0","bgm_MC162"
"10151","0","2024/08/09 15:00:00","60","2024/08/21 21:00:00","127001","2024/08/17 12:00:00","1060","10124","bgm_MC056","1768","2024/08/24 20:59:59","50","501613","2024/08/26 14:59:59","0","bgm_MC056"
"10152","0","2024/08/26 18:00:00","60","2024/09/20 21:00:00","131901","2024/08/31 12:00:00","1060","0","bgm_MC172","1768","2024/09/24 20:59:59","50","501031","2024/09/25 20:59:59","0","bgm_MC172"
"10153","0","2024/09/10 15:00:00","60","2024/09/20 21:00:00","109701","2024/09/15 15:00:00","1060","10017","bgm_M228","1768","2024/09/24 20:59:59","50","500175","2024/09/25 20:59:59","0","bgm_M228"
"10154","0","2024/09/25 15:00:00","60","2024/10/10 21:00:00","132201","2024/09/30 12:00:00","1060","0","bgm_MC186","1768","2024/10/14 20:59:59","50","502364","2024/10/18 14:59:59","0","bgm_MC186"
"10155","0","2024/10/10 15:00:00","60","2024/10/20 21:00:00","127201","2024/10/16 12:00:00","1060","10126","bgm_MC063","1768","2024/10/23 20:59:59","50","502032","2024/10/25 14:59:59","0","bgm_MC063"
"10156","0","2024/10/25 17:00:00","60","2024/11/10 21:00:00","134101","2024/10/31 12:00:00","1060","0","bgm_MC194","1768","2024/11/14 20:59:59","50","500016","2024/11/18 14:59:59","0","bgm_MC194"
"10157","0","2024/11/11 15:00:00","60","2024/11/20 21:00:00","127501","2024/11/16 12:00:00","1060","10128","bgm_MC075","1768","2024/11/23 20:59:59","50","500016","2024/11/25 14:59:59","0","bgm_MC075"
"10158","0","2024/11/26 15:00:00","60","2024/12/10 21:00:00","134201","2024/11/30 12:00:00","1060","0","bgm_MC213","1768","2024/12/14 20:59:59","50","500881","2024/12/18 14:59:59","0","bgm_MC213"
"10159","0","2024/12/09 15:00:00","60","2024/12/20 21:00:00","128601","2024/12/16 12:00:00","1060","10130","bgm_MC082","1768","2024/12/23 20:59:59","50","500118","2024/12/25 14:59:59","0","bgm_MC082"
"10160","0","2024/12/26 21:00:00","60","2025/1/10 21:00:00","133201","2024/12/31 12:00:00","1060","0","bgm_MC215B","1768","2025/01/14 20:59:59","50","502116","2025/01/18 14:59:59","0","bgm_MC215B"
"10161","0","2025/01/09 15:00:00","60","2025/01/20 21:00:00","127901","2025/01/16 12:00:00","1060","10132","bgm_MC091","1768","2025/01/23 20:59:59","50","500881","2025/01/25 14:59:59","0","bgm_MC091"
"10163","0","2025/02/10 15:00:00","60","2025/2/20 21:00:00","128301","2025/02/16 12:00:00","1060","10134","bgm_MC099","1768","2025/02/23 20:59:59","50","500183","2025/02/25 14:59:59","0","bgm_MC099"
"10164","0","2025/03/03 19:00:00","60","2025/3/20 21:00:00","130601","2025/03/10 12:00:00","1060","10136","bgm_MC110","1768","2025/03/23 20:59:59","50","500016","2025/03/25 14:59:59","0","bgm_MC110"
"10165","10164","2025/03/03 19:00:00","60","2025/3/20 21:00:00","130601","2025/03/15 12:00:00","1060","10137","bgm_MC111","1768","2025/03/23 20:59:59","50","500175","2025/03/25 14:59:59","0","bgm_MC111"
"10166","0","2025/04/08 15:00:00","60","2025/4/20 21:00:00","129401","2025/04/16 12:00:00","1060","10140","bgm_MC124","1768","2025/04/23 20:59:59","50","500751","2025/04/25 14:59:59","0","bgm_MC124"
"10167","0","2025/05/12 15:00:00","60","2025/5/20 21:00:00","129901","2025/05/16 12:00:00","1060","10142","bgm_MC136","1768","2025/05/23 20:59:59","50","500096","2025/05/25 14:59:59","0","bgm_MC136"
"10168","0","2025/06/10 15:00:00","60","2025/6/21 21:00:00","130801","2025/06/17 12:00:00","1060","10144","bgm_MC143","1768","2025/06/24 20:59:59","50","502263","2025/06/26 14:59:59","0","bgm_MC143"
"10169","0","2025/07/10 15:00:00","60","2025/7/20 21:00:00","130901","2025/07/16 12:00:00","1060","10146","bgm_MC147","1768","2025/07/23 20:59:59","50","502273","2025/07/25 14:59:59","0","bgm_MC147"
"10170","0","2025/08/10 15:00:00","60","2025/08/20 21:00:00","131201","2025/08/16 12:00:00","1060","10148","bgm_MC156","1768","2025/08/23 20:59:59","50","500164","2025/08/25 14:59:59","0","bgm_MC156"
"10171","0","2025/09/11 15:00:00","60","2025/09/21 21:00:00","131701","2025/09/17 12:00:00","1060","10150","bgm_MC162","1768","2025/09/24 20:59:59","50","502332","2025/09/26 14:59:59","0","bgm_MC162"
"10172","0","2025/10/03 15:00:00","60","2025/10/20 21:00:00","131901","2025/10/10 12:00:00","1060","10152","bgm_MC172","1768","2025/10/23 20:59:59","50","501031","2025/10/24 20:59:59","0","bgm_MC172"
"10173","0","2025/11/10 15:00:00","60","2025/11/19 21:00:00","132201","2025/11/15 12:00:00","1060","10154","bgm_MC186","1768","2025/11/22 20:59:59","50","502364","2025/11/24 14:59:59","0","bgm_MC186"
"10174","0","2025/12/03 15:00:00","60","2025/12/18 21:00:00","112401","2025/12/10 12:00:00","1060","10035","bgm_M330","1768","2025/12/21 20:59:59","50","500175","2025/12/22 14:59:59","0","bgm_M330"
"10175","10174","2025/12/03 15:00:00","60","2025/12/18 21:00:00","112401","2025/12/10 12:00:00","1060","10036","bgm_M341","1768","2025/12/21 20:59:59","50","500921","2025/12/22 14:59:59","0","bgm_M341"
"10176","0","2026/01/09 15:00:00","60","2026/01/20 21:00:00","134101","2026/01/16 12:00:00","1060","10156","bgm_MC194","1768","2026/01/23 20:59:59","50","500016","2026/01/25 14:59:59","0","bgm_MC194"
