a72120bc70963373e16e764d924b537d3c405393c5628315b8bcbe96c5e4de53,e4ef945a0b3cdedef014bd0ec8751b51dca53d10f28b9dc9c842426776d4d32f,f63f9d871595759ac3153dd01094adf8480e096dba8ac4fdc97b2dfd045d0f5a,9b44e166020e433de011411a65bc54dfff102a90ca15dc6f7911834950aefd2b,5a61677bb5d1412e1759bdae355454b8e8c2bf1532618c832c3ea486a9c1e8b1,ee0b57e526c733e4c0bd60f25ad3e8936017cd872110356901410308ca5634c5,e08e00ffa13ddae8688c7516d278c73e7cae6e811a9b5171f0233207701a0e73,82a300fcd2322fb9f495ffa212d97318520cc617c1cc764d013a00cea26cb54f,d34f1e7748df0fc946a0c969bdb6c51bc1e1b995528985313fa49150d0b5878e,76895859c65aa2a5e42973d1e911366ccaa2511aa17aa9b1d69f4c9bf8e4388c,6915e34f2359289a839f23027b8202e3aedbeeca625004a81dd4976845187c6a,db78feaf37e75b76905d92df40b3f1ce5c2940ac7903f6a64fff3bb9181dbd0a,98e1a688c9ba28b56232787cdbd24166711a09369e419f847dd910eb0c99f991,ac63f6ecfbb85a25b24fc5939ddb7343324bc9356613ef0461da88d1f69e6413
"105401","0","0","2030/08/01 14:59:59","31054","100","2","0","0","0","99","2023/01/15 15:00:00","0","28024"
"100101","0","0","2030/08/01 14:59:59","31001","100","2","0","0","0","100","2023/01/15 15:00:00","0","28024"
"100201","0","0","2030/08/01 14:59:59","31002","100","2","0","0","0","101","2023/01/15 15:00:00","0","28024"
"100301","0","0","2030/08/01 14:59:59","31003","100","2","0","0","0","102","2023/01/15 15:00:00","0","28024"
"100401","0","0","2030/08/01 14:59:59","31004","100","2","0","0","0","103","2023/01/15 15:00:00","0","28024"
"102101","0","0","2030/08/01 14:59:59","31021","100","2","0","0","0","104","2023/01/15 15:00:00","0","28024"
"102201","0","0","2030/08/01 14:59:59","31022","100","2","0","0","0","105","2023/01/15 15:00:00","0","28024"
"102501","0","0","2030/08/01 14:59:59","31025","100","2","0","0","0","106","2023/01/15 15:00:00","0","28024"
"103401","0","0","2030/08/01 14:59:59","31034","100","2","0","0","0","107","2023/01/15 15:00:00","0","28024"
"104001","0","0","2030/08/01 14:59:59","31040","100","2","0","0","0","108","2023/01/15 15:00:00","0","28024"
"105001","0","0","2030/08/01 14:59:59","31050","100","2","0","0","0","109","2023/01/15 15:00:00","0","28024"
"105201","0","0","2030/08/01 14:59:59","31052","100","2","0","0","0","110","2023/01/15 15:00:00","0","28024"
"105501","0","0","2030/08/01 14:59:59","31055","100","2","0","0","0","111","2023/01/15 15:00:00","0","28024"
"105801","0","0","2030/08/01 14:59:59","31058","100","2","0","0","0","112","2023/01/15 15:00:00","0","28024"
"105901","0","0","2030/08/01 14:59:59","31059","100","2","0","0","0","113","2023/01/15 15:00:00","0","28024"
"106001","0","0","2030/08/01 14:59:59","31060","100","2","0","0","0","114","2023/01/15 15:00:00","0","28024"
"100101","0","0","2030/08/01 14:59:59","31001","50","2","0","0","0","1","2024/04/30 12:00:00","0","28025"
"100201","0","0","2030/08/01 14:59:59","31002","50","2","0","0","0","2","2024/04/30 12:00:00","0","28025"
"100301","0","0","2030/08/01 14:59:59","31003","50","2","0","0","0","3","2024/04/30 12:00:00","0","28025"
"100401","0","0","2030/08/01 14:59:59","31004","50","2","0","0","0","4","2024/04/30 12:00:00","0","28025"
"100501","0","0","2030/08/01 14:59:59","31005","50","2","0","0","0","5","2024/04/30 12:00:00","0","28025"
"100601","0","0","2030/08/01 14:59:59","31006","50","2","0","0","0","6","2024/04/30 12:00:00","0","28025"
"100701","0","0","2030/08/01 14:59:59","31007","50","2","0","0","0","7","2024/04/30 12:00:00","0","28025"
"100801","0","0","2030/08/01 14:59:59","31008","50","2","0","0","0","8","2024/04/30 12:00:00","0","28025"
"100901","0","0","2030/08/01 14:59:59","31009","50","2","0","0","0","9","2024/04/30 12:00:00","0","28025"
"101001","0","0","2030/08/01 14:59:59","31010","50","2","0","0","0","10","2024/04/30 12:00:00","0","28025"
"101101","0","0","2030/08/01 14:59:59","31011","50","2","0","0","0","11","2024/04/30 12:00:00","0","28025"
"101201","0","0","2030/08/01 14:59:59","31012","50","2","0","0","0","12","2024/04/30 12:00:00","0","28025"
"101301","0","0","2030/08/01 14:59:59","31013","50","2","0","0","0","13","2024/04/30 12:00:00","0","28025"
"101401","0","0","2030/08/01 14:59:59","31014","50","2","0","0","0","14","2024/04/30 12:00:00","0","28025"
"101501","0","0","2030/08/01 14:59:59","31015","50","2","0","0","0","15","2024/04/30 12:00:00","0","28025"
"101601","0","0","2030/08/01 14:59:59","31016","50","2","0","0","0","16","2024/04/30 12:00:00","0","28025"
"101701","0","0","2030/08/01 14:59:59","31017","50","2","0","0","0","17","2024/04/30 12:00:00","0","28025"
"101801","0","0","2030/08/01 14:59:59","31018","50","2","0","0","0","18","2024/04/30 12:00:00","0","28025"
"102001","0","0","2030/08/01 14:59:59","31020","50","2","0","0","0","19","2024/04/30 12:00:00","0","28025"
"102101","0","0","2030/08/01 14:59:59","31021","50","2","0","0","0","20","2024/04/30 12:00:00","0","28025"
"102201","0","0","2030/08/01 14:59:59","31022","50","2","0","0","0","21","2024/04/30 12:00:00","0","28025"
"102301","0","0","2030/08/01 14:59:59","31023","50","2","0","0","0","22","2024/04/30 12:00:00","0","28025"
"102501","0","0","2030/08/01 14:59:59","31025","50","2","0","0","0","23","2024/04/30 12:00:00","0","28025"
"102601","0","0","2030/08/01 14:59:59","31026","50","2","0","0","0","24","2024/04/30 12:00:00","0","28025"
"102701","0","0","2030/08/01 14:59:59","31027","50","2","0","0","0","25","2024/04/30 12:00:00","0","28025"
"102801","0","0","2030/08/01 14:59:59","31028","50","2","0","0","0","26","2024/04/30 12:00:00","0","28025"
"102901","0","0","2030/08/01 14:59:59","31029","50","2","0","0","0","27","2024/04/30 12:00:00","0","28025"
"103001","0","0","2030/08/01 14:59:59","31030","50","2","0","0","0","28","2024/04/30 12:00:00","0","28025"
"103101","0","0","2030/08/01 14:59:59","31031","50","2","0","0","0","29","2024/04/30 12:00:00","0","28025"
"103201","0","0","2030/08/01 14:59:59","31032","50","2","0","0","0","30","2024/04/30 12:00:00","0","28025"
"103301","0","0","2030/08/01 14:59:59","31033","50","2","0","0","0","31","2024/04/30 12:00:00","0","28025"
"103401","0","0","2030/08/01 14:59:59","31034","50","2","0","0","0","32","2024/04/30 12:00:00","0","28025"
"103601","0","0","2030/08/01 14:59:59","31036","50","2","0","0","0","33","2024/04/30 12:00:00","0","28025"
"103701","0","0","2030/08/01 14:59:59","31037","50","2","0","0","0","34","2024/04/30 12:00:00","0","28025"
"103801","0","0","2030/08/01 14:59:59","31038","50","2","0","0","0","35","2024/04/30 12:00:00","0","28025"
"104001","0","0","2030/08/01 14:59:59","31040","50","2","0","0","0","36","2024/04/30 12:00:00","0","28025"
"104201","0","0","2030/08/01 14:59:59","31042","50","2","0","0","0","37","2024/04/30 12:00:00","0","28025"
"104301","0","0","2030/08/01 14:59:59","31043","50","2","0","0","0","38","2024/04/30 12:00:00","0","28025"
"104401","0","0","2030/08/01 14:59:59","31044","50","2","0","0","0","39","2024/04/30 12:00:00","0","28025"
"104501","0","0","2030/08/01 14:59:59","31045","50","2","0","0","0","40","2024/04/30 12:00:00","0","28025"
"104601","0","0","2030/08/01 14:59:59","31046","50","2","0","0","0","41","2024/04/30 12:00:00","0","28025"
"104701","0","0","2030/08/01 14:59:59","31047","50","2","0","0","0","42","2024/04/30 12:00:00","0","28025"
"104801","0","0","2030/08/01 14:59:59","31048","50","2","0","0","0","43","2024/04/30 12:00:00","0","28025"
"104901","0","0","2030/08/01 14:59:59","31049","50","2","0","0","0","44","2024/04/30 12:00:00","0","28025"
"105001","0","0","2030/08/01 14:59:59","31050","50","2","0","0","0","45","2024/04/30 12:00:00","0","28025"
"105101","0","0","2030/08/01 14:59:59","31051","50","2","0","0","0","46","2024/04/30 12:00:00","0","28025"
"105201","0","0","2030/08/01 14:59:59","31052","50","2","0","0","0","47","2024/04/30 12:00:00","0","28025"
"105301","0","0","2030/08/01 14:59:59","31053","50","2","0","0","0","48","2024/04/30 12:00:00","0","28025"
"105401","0","0","2030/08/01 14:59:59","31054","50","2","0","0","0","49","2024/04/30 12:00:00","0","28025"
"105501","0","0","2030/08/01 14:59:59","31055","50","2","0","0","0","50","2024/04/30 12:00:00","0","28025"
"105701","0","0","2030/08/01 14:59:59","31057","50","2","0","0","0","51","2024/04/30 12:00:00","0","28025"
"105801","0","0","2030/08/01 14:59:59","31058","50","2","0","0","0","52","2024/04/30 12:00:00","0","28025"
"105901","0","0","2030/08/01 14:59:59","31059","50","2","0","0","0","53","2024/04/30 12:00:00","0","28025"
"106001","0","0","2030/08/01 14:59:59","31060","50","2","0","0","0","54","2024/04/30 12:00:00","0","28025"
"106101","0","0","2030/08/01 14:59:59","31061","50","2","0","0","0","55","2024/04/30 12:00:00","0","28025"
"106301","0","0","2030/08/01 14:59:59","31063","50","2","0","0","0","56","2024/04/30 12:00:00","0","28025"
"106401","0","0","2030/08/01 14:59:59","31064","50","2","0","0","0","57","2024/04/30 12:00:00","0","28025"
"106501","0","0","2030/08/01 14:59:59","31065","50","2","0","0","0","58","2024/04/30 12:00:00","0","28025"
"106601","0","0","2030/08/01 14:59:59","31066","50","2","0","0","0","59","2024/04/30 12:00:00","0","28025"
"107101","0","0","2030/08/01 14:59:59","31071","50","2","0","0","0","60","2024/04/30 12:00:00","0","28025"
"107501","0","0","2030/08/01 14:59:59","31075","50","2","0","0","0","61","2024/04/30 12:00:00","0","28025"
"107601","0","0","2030/08/01 14:59:59","31076","50","2","0","0","0","62","2024/04/30 12:00:00","0","28025"
"107801","0","0","2030/08/01 14:59:59","31078","50","2","0","0","0","63","2024/04/30 12:00:00","0","28025"
"108701","0","0","2030/08/01 14:59:59","31087","50","2","0","0","0","64","2024/04/30 12:00:00","0","28025"
"108801","0","0","2030/08/01 14:59:59","31088","50","2","0","0","0","65","2024/04/30 12:00:00","0","28025"
"108901","0","0","2030/08/01 14:59:59","31089","50","2","0","0","0","66","2024/04/30 12:00:00","0","28025"
"100101","0","0","2030/08/01 14:59:59","32001","50","2","0","0","0","1","2024/04/30 12:00:00","0","28026"
"100201","0","0","2030/08/01 14:59:59","32002","50","2","0","0","0","2","2024/04/30 12:00:00","0","28026"
"100301","0","0","2030/08/01 14:59:59","32003","50","2","0","0","0","3","2024/04/30 12:00:00","0","28026"
"100401","0","0","2030/08/01 14:59:59","32004","50","2","0","0","0","4","2024/04/30 12:00:00","0","28026"
"100501","0","0","2030/08/01 14:59:59","32005","50","2","0","0","0","5","2024/04/30 12:00:00","0","28026"
"100601","0","0","2030/08/01 14:59:59","32006","50","2","0","0","0","6","2024/04/30 12:00:00","0","28026"
"100701","0","0","2030/08/01 14:59:59","32007","50","2","0","0","0","7","2024/04/30 12:00:00","0","28026"
"100801","0","0","2030/08/01 14:59:59","32008","50","2","0","0","0","8","2024/04/30 12:00:00","0","28026"
"100901","0","0","2030/08/01 14:59:59","32009","50","2","0","0","0","9","2024/04/30 12:00:00","0","28026"
"101001","0","0","2030/08/01 14:59:59","32010","50","2","0","0","0","10","2024/04/30 12:00:00","0","28026"
"101101","0","0","2030/08/01 14:59:59","32011","50","2","0","0","0","11","2024/04/30 12:00:00","0","28026"
"101201","0","0","2030/08/01 14:59:59","32012","50","2","0","0","0","12","2024/04/30 12:00:00","0","28026"
"101301","0","0","2030/08/01 14:59:59","32013","50","2","0","0","0","13","2024/04/30 12:00:00","0","28026"
"101401","0","0","2030/08/01 14:59:59","32014","50","2","0","0","0","14","2024/04/30 12:00:00","0","28026"
"101501","0","0","2030/08/01 14:59:59","32015","50","2","0","0","0","15","2024/04/30 12:00:00","0","28026"
"101601","0","0","2030/08/01 14:59:59","32016","50","2","0","0","0","16","2024/04/30 12:00:00","0","28026"
"101701","0","0","2030/08/01 14:59:59","32017","50","2","0","0","0","17","2024/04/30 12:00:00","0","28026"
"101801","0","0","2030/08/01 14:59:59","32018","50","2","0","0","0","18","2024/04/30 12:00:00","0","28026"
"102001","0","0","2030/08/01 14:59:59","32020","50","2","0","0","0","19","2024/04/30 12:00:00","0","28026"
"102101","0","0","2030/08/01 14:59:59","32021","50","2","0","0","0","20","2024/04/30 12:00:00","0","28026"
"102201","0","0","2030/08/01 14:59:59","32022","50","2","0","0","0","21","2024/04/30 12:00:00","0","28026"
"102301","0","0","2030/08/01 14:59:59","32023","50","2","0","0","0","22","2024/04/30 12:00:00","0","28026"
"102501","0","0","2030/08/01 14:59:59","32025","50","2","0","0","0","23","2024/04/30 12:00:00","0","28026"
"102601","0","0","2030/08/01 14:59:59","32026","50","2","0","0","0","24","2024/04/30 12:00:00","0","28026"
"102701","0","0","2030/08/01 14:59:59","32027","50","2","0","0","0","25","2024/04/30 12:00:00","0","28026"
"102801","0","0","2030/08/01 14:59:59","32028","50","2","0","0","0","26","2024/04/30 12:00:00","0","28026"
"102901","0","0","2030/08/01 14:59:59","32029","50","2","0","0","0","27","2024/04/30 12:00:00","0","28026"
"103001","0","0","2030/08/01 14:59:59","32030","50","2","0","0","0","28","2024/04/30 12:00:00","0","28026"
"103101","0","0","2030/08/01 14:59:59","32031","50","2","0","0","0","29","2024/04/30 12:00:00","0","28026"
"103201","0","0","2030/08/01 14:59:59","32032","50","2","0","0","0","30","2024/04/30 12:00:00","0","28026"
"103301","0","0","2030/08/01 14:59:59","32033","50","2","0","0","0","31","2024/04/30 12:00:00","0","28026"
"103401","0","0","2030/08/01 14:59:59","32034","50","2","0","0","0","32","2024/04/30 12:00:00","0","28026"
"103601","0","0","2030/08/01 14:59:59","32036","50","2","0","0","0","33","2024/04/30 12:00:00","0","28026"
"103701","0","0","2030/08/01 14:59:59","32037","50","2","0","0","0","34","2024/04/30 12:00:00","0","28026"
"103801","0","0","2030/08/01 14:59:59","32038","50","2","0","0","0","35","2024/04/30 12:00:00","0","28026"
"104001","0","0","2030/08/01 14:59:59","32040","50","2","0","0","0","36","2024/04/30 12:00:00","0","28026"
"104201","0","0","2030/08/01 14:59:59","32042","50","2","0","0","0","37","2024/04/30 12:00:00","0","28026"
"104301","0","0","2030/08/01 14:59:59","32043","50","2","0","0","0","38","2024/04/30 12:00:00","0","28026"
"104401","0","0","2030/08/01 14:59:59","32044","50","2","0","0","0","39","2024/04/30 12:00:00","0","28026"
"104501","0","0","2030/08/01 14:59:59","32045","50","2","0","0","0","40","2024/04/30 12:00:00","0","28026"
"104601","0","0","2030/08/01 14:59:59","32046","50","2","0","0","0","41","2024/04/30 12:00:00","0","28026"
"104701","0","0","2030/08/01 14:59:59","32047","50","2","0","0","0","42","2024/04/30 12:00:00","0","28026"
"104801","0","0","2030/08/01 14:59:59","32048","50","2","0","0","0","43","2024/04/30 12:00:00","0","28026"
"104901","0","0","2030/08/01 14:59:59","32049","50","2","0","0","0","44","2024/04/30 12:00:00","0","28026"
"105001","0","0","2030/08/01 14:59:59","32050","50","2","0","0","0","45","2024/04/30 12:00:00","0","28026"
"105101","0","0","2030/08/01 14:59:59","32051","50","2","0","0","0","46","2024/04/30 12:00:00","0","28026"
"105201","0","0","2030/08/01 14:59:59","32052","50","2","0","0","0","47","2024/04/30 12:00:00","0","28026"
"105301","0","0","2030/08/01 14:59:59","32053","50","2","0","0","0","48","2024/04/30 12:00:00","0","28026"
"105401","0","0","2030/08/01 14:59:59","32054","50","2","0","0","0","49","2024/04/30 12:00:00","0","28026"
"105501","0","0","2030/08/01 14:59:59","32055","50","2","0","0","0","50","2024/04/30 12:00:00","0","28026"
"105701","0","0","2030/08/01 14:59:59","32057","50","2","0","0","0","51","2024/04/30 12:00:00","0","28026"
"105801","0","0","2030/08/01 14:59:59","32058","50","2","0","0","0","52","2024/04/30 12:00:00","0","28026"
"105901","0","0","2030/08/01 14:59:59","32059","50","2","0","0","0","53","2024/04/30 12:00:00","0","28026"
"106001","0","0","2030/08/01 14:59:59","32060","50","2","0","0","0","54","2024/04/30 12:00:00","0","28026"
"106101","0","0","2030/08/01 14:59:59","32061","50","2","0","0","0","55","2024/04/30 12:00:00","0","28026"
"106301","0","0","2030/08/01 14:59:59","32063","50","2","0","0","0","56","2024/04/30 12:00:00","0","28026"
"106401","0","0","2030/08/01 14:59:59","32064","50","2","0","0","0","57","2024/04/30 12:00:00","0","28026"
"106501","0","0","2030/08/01 14:59:59","32065","50","2","0","0","0","58","2024/04/30 12:00:00","0","28026"
"106601","0","0","2030/08/01 14:59:59","32066","50","2","0","0","0","59","2024/04/30 12:00:00","0","28026"
"107101","0","0","2030/08/01 14:59:59","32071","50","2","0","0","0","60","2024/04/30 12:00:00","0","28026"
"107501","0","0","2030/08/01 14:59:59","32075","50","2","0","0","0","61","2024/04/30 12:00:00","0","28026"
"107601","0","0","2030/08/01 14:59:59","32076","50","2","0","0","0","62","2024/04/30 12:00:00","0","28026"
"107801","0","0","2030/08/01 14:59:59","32078","50","2","0","0","0","63","2024/04/30 12:00:00","0","28026"
"108701","0","0","2030/08/01 14:59:59","32087","50","2","0","0","0","64","2024/04/30 12:00:00","0","28026"
"108801","0","0","2030/08/01 14:59:59","32088","50","2","0","0","0","65","2024/04/30 12:00:00","0","28026"
"108901","0","0","2030/08/01 14:59:59","32089","50","2","0","0","0","66","2024/04/30 12:00:00","0","28026"
"100101","0","0","2030/08/01 14:59:59","31001","50","2","0","0","0","1","2024/08/15 15:00:00","0","28027"
"100201","0","0","2030/08/01 14:59:59","31002","50","2","0","0","0","2","2024/08/15 15:00:00","0","28027"
"100301","0","0","2030/08/01 14:59:59","31003","50","2","0","0","0","3","2024/08/15 15:00:00","0","28027"
"100401","0","0","2030/08/01 14:59:59","31004","50","2","0","0","0","4","2024/08/15 15:00:00","0","28027"
"100501","0","0","2030/08/01 14:59:59","31005","50","2","0","0","0","5","2024/08/15 15:00:00","0","28027"
"100601","0","0","2030/08/01 14:59:59","31006","50","2","0","0","0","6","2024/08/15 15:00:00","0","28027"
"100701","0","0","2030/08/01 14:59:59","31007","50","2","0","0","0","7","2024/08/15 15:00:00","0","28027"
"100801","0","0","2030/08/01 14:59:59","31008","50","2","0","0","0","8","2024/08/15 15:00:00","0","28027"
"100901","0","0","2030/08/01 14:59:59","31009","50","2","0","0","0","9","2024/08/15 15:00:00","0","28027"
"101001","0","0","2030/08/01 14:59:59","31010","50","2","0","0","0","10","2024/08/15 15:00:00","0","28027"
"101101","0","0","2030/08/01 14:59:59","31011","50","2","0","0","0","11","2024/08/15 15:00:00","0","28027"
"101201","0","0","2030/08/01 14:59:59","31012","50","2","0","0","0","12","2024/08/15 15:00:00","0","28027"
"101301","0","0","2030/08/01 14:59:59","31013","50","2","0","0","0","13","2024/08/15 15:00:00","0","28027"
"101401","0","0","2030/08/01 14:59:59","31014","50","2","0","0","0","14","2024/08/15 15:00:00","0","28027"
"101501","0","0","2030/08/01 14:59:59","31015","50","2","0","0","0","15","2024/08/15 15:00:00","0","28027"
"101601","0","0","2030/08/01 14:59:59","31016","50","2","0","0","0","16","2024/08/15 15:00:00","0","28027"
"101701","0","0","2030/08/01 14:59:59","31017","50","2","0","0","0","17","2024/08/15 15:00:00","0","28027"
"101801","0","0","2030/08/01 14:59:59","31018","50","2","0","0","0","18","2024/08/15 15:00:00","0","28027"
"102001","0","0","2030/08/01 14:59:59","31020","50","2","0","0","0","19","2024/08/15 15:00:00","0","28027"
"102101","0","0","2030/08/01 14:59:59","31021","50","2","0","0","0","20","2024/08/15 15:00:00","0","28027"
"102201","0","0","2030/08/01 14:59:59","31022","50","2","0","0","0","21","2024/08/15 15:00:00","0","28027"
"102301","0","0","2030/08/01 14:59:59","31023","50","2","0","0","0","22","2024/08/15 15:00:00","0","28027"
"102501","0","0","2030/08/01 14:59:59","31025","50","2","0","0","0","23","2024/08/15 15:00:00","0","28027"
"102601","0","0","2030/08/01 14:59:59","31026","50","2","0","0","0","24","2024/08/15 15:00:00","0","28027"
"102701","0","0","2030/08/01 14:59:59","31027","50","2","0","0","0","25","2024/08/15 15:00:00","0","28027"
"102801","0","0","2030/08/01 14:59:59","31028","50","2","0","0","0","26","2024/08/15 15:00:00","0","28027"
"102901","0","0","2030/08/01 14:59:59","31029","50","2","0","0","0","27","2024/08/15 15:00:00","0","28027"
"103001","0","0","2030/08/01 14:59:59","31030","50","2","0","0","0","28","2024/08/15 15:00:00","0","28027"
"103101","0","0","2030/08/01 14:59:59","31031","50","2","0","0","0","29","2024/08/15 15:00:00","0","28027"
"103201","0","0","2030/08/01 14:59:59","31032","50","2","0","0","0","30","2024/08/15 15:00:00","0","28027"
"103301","0","0","2030/08/01 14:59:59","31033","50","2","0","0","0","31","2024/08/15 15:00:00","0","28027"
"103401","0","0","2030/08/01 14:59:59","31034","50","2","0","0","0","32","2024/08/15 15:00:00","0","28027"
"103601","0","0","2030/08/01 14:59:59","31036","50","2","0","0","0","33","2024/08/15 15:00:00","0","28027"
"103701","0","0","2030/08/01 14:59:59","31037","50","2","0","0","0","34","2024/08/15 15:00:00","0","28027"
"103801","0","0","2030/08/01 14:59:59","31038","50","2","0","0","0","35","2024/08/15 15:00:00","0","28027"
"104001","0","0","2030/08/01 14:59:59","31040","50","2","0","0","0","36","2024/08/15 15:00:00","0","28027"
"104201","0","0","2030/08/01 14:59:59","31042","50","2","0","0","0","37","2024/08/15 15:00:00","0","28027"
"104301","0","0","2030/08/01 14:59:59","31043","50","2","0","0","0","38","2024/08/15 15:00:00","0","28027"
"104401","0","0","2030/08/01 14:59:59","31044","50","2","0","0","0","39","2024/08/15 15:00:00","0","28027"
"104501","0","0","2030/08/01 14:59:59","31045","50","2","0","0","0","40","2024/08/15 15:00:00","0","28027"
"104601","0","0","2030/08/01 14:59:59","31046","50","2","0","0","0","41","2024/08/15 15:00:00","0","28027"
"104701","0","0","2030/08/01 14:59:59","31047","50","2","0","0","0","42","2024/08/15 15:00:00","0","28027"
"104801","0","0","2030/08/01 14:59:59","31048","50","2","0","0","0","43","2024/08/15 15:00:00","0","28027"
"104901","0","0","2030/08/01 14:59:59","31049","50","2","0","0","0","44","2024/08/15 15:00:00","0","28027"
"105001","0","0","2030/08/01 14:59:59","31050","50","2","0","0","0","45","2024/08/15 15:00:00","0","28027"
"105101","0","0","2030/08/01 14:59:59","31051","50","2","0","0","0","46","2024/08/15 15:00:00","0","28027"
"105201","0","0","2030/08/01 14:59:59","31052","50","2","0","0","0","47","2024/08/15 15:00:00","0","28027"
"105301","0","0","2030/08/01 14:59:59","31053","50","2","0","0","0","48","2024/08/15 15:00:00","0","28027"
"105401","0","0","2030/08/01 14:59:59","31054","50","2","0","0","0","49","2024/08/15 15:00:00","0","28027"
"105501","0","0","2030/08/01 14:59:59","31055","50","2","0","0","0","50","2024/08/15 15:00:00","0","28027"
"105601","0","0","2030/08/01 14:59:59","31056","50","2","0","0","0","51","2024/08/15 15:00:00","0","28027"
"105701","0","0","2030/08/01 14:59:59","31057","50","2","0","0","0","52","2024/08/15 15:00:00","0","28027"
"105801","0","0","2030/08/01 14:59:59","31058","50","2","0","0","0","53","2024/08/15 15:00:00","0","28027"
"105901","0","0","2030/08/01 14:59:59","31059","50","2","0","0","0","54","2024/08/15 15:00:00","0","28027"
"106001","0","0","2030/08/01 14:59:59","31060","50","2","0","0","0","55","2024/08/15 15:00:00","0","28027"
"106101","0","0","2030/08/01 14:59:59","31061","50","2","0","0","0","56","2024/08/15 15:00:00","0","28027"
"106301","0","0","2030/08/01 14:59:59","31063","50","2","0","0","0","57","2024/08/15 15:00:00","0","28027"
"106401","0","0","2030/08/01 14:59:59","31064","50","2","0","0","0","58","2024/08/15 15:00:00","0","28027"
"106501","0","0","2030/08/01 14:59:59","31065","50","2","0","0","0","59","2024/08/15 15:00:00","0","28027"
"106601","0","0","2030/08/01 14:59:59","31066","50","2","0","0","0","60","2024/08/15 15:00:00","0","28027"
"107101","0","0","2030/08/01 14:59:59","31071","50","2","0","0","0","61","2024/08/15 15:00:00","0","28027"
"107501","0","0","2030/08/01 14:59:59","31075","50","2","0","0","0","62","2024/08/15 15:00:00","0","28027"
"107601","0","0","2030/08/01 14:59:59","31076","50","2","0","0","0","63","2024/08/15 15:00:00","0","28027"
"107801","0","0","2030/08/01 14:59:59","31078","50","2","0","0","0","64","2024/08/15 15:00:00","0","28027"
"108701","0","0","2030/08/01 14:59:59","31087","50","2","0","0","0","65","2024/08/15 15:00:00","0","28027"
"108801","0","0","2030/08/01 14:59:59","31088","50","2","0","0","0","66","2024/08/15 15:00:00","0","28027"
"108901","0","0","2030/08/01 14:59:59","31089","50","2","0","0","0","67","2024/08/15 15:00:00","0","28027"
"100101","0","0","2030/08/01 14:59:59","32001","50","2","0","0","0","1","2024/08/15 15:00:00","0","28028"
"100201","0","0","2030/08/01 14:59:59","32002","50","2","0","0","0","2","2024/08/15 15:00:00","0","28028"
"100301","0","0","2030/08/01 14:59:59","32003","50","2","0","0","0","3","2024/08/15 15:00:00","0","28028"
"100401","0","0","2030/08/01 14:59:59","32004","50","2","0","0","0","4","2024/08/15 15:00:00","0","28028"
"100501","0","0","2030/08/01 14:59:59","32005","50","2","0","0","0","5","2024/08/15 15:00:00","0","28028"
"100601","0","0","2030/08/01 14:59:59","32006","50","2","0","0","0","6","2024/08/15 15:00:00","0","28028"
"100701","0","0","2030/08/01 14:59:59","32007","50","2","0","0","0","7","2024/08/15 15:00:00","0","28028"
"100801","0","0","2030/08/01 14:59:59","32008","50","2","0","0","0","8","2024/08/15 15:00:00","0","28028"
"100901","0","0","2030/08/01 14:59:59","32009","50","2","0","0","0","9","2024/08/15 15:00:00","0","28028"
"101001","0","0","2030/08/01 14:59:59","32010","50","2","0","0","0","10","2024/08/15 15:00:00","0","28028"
"101101","0","0","2030/08/01 14:59:59","32011","50","2","0","0","0","11","2024/08/15 15:00:00","0","28028"
"101201","0","0","2030/08/01 14:59:59","32012","50","2","0","0","0","12","2024/08/15 15:00:00","0","28028"
"101301","0","0","2030/08/01 14:59:59","32013","50","2","0","0","0","13","2024/08/15 15:00:00","0","28028"
"101401","0","0","2030/08/01 14:59:59","32014","50","2","0","0","0","14","2024/08/15 15:00:00","0","28028"
"101501","0","0","2030/08/01 14:59:59","32015","50","2","0","0","0","15","2024/08/15 15:00:00","0","28028"
"101601","0","0","2030/08/01 14:59:59","32016","50","2","0","0","0","16","2024/08/15 15:00:00","0","28028"
"101701","0","0","2030/08/01 14:59:59","32017","50","2","0","0","0","17","2024/08/15 15:00:00","0","28028"
"101801","0","0","2030/08/01 14:59:59","32018","50","2","0","0","0","18","2024/08/15 15:00:00","0","28028"
"102001","0","0","2030/08/01 14:59:59","32020","50","2","0","0","0","19","2024/08/15 15:00:00","0","28028"
"102101","0","0","2030/08/01 14:59:59","32021","50","2","0","0","0","20","2024/08/15 15:00:00","0","28028"
"102201","0","0","2030/08/01 14:59:59","32022","50","2","0","0","0","21","2024/08/15 15:00:00","0","28028"
"102301","0","0","2030/08/01 14:59:59","32023","50","2","0","0","0","22","2024/08/15 15:00:00","0","28028"
"102501","0","0","2030/08/01 14:59:59","32025","50","2","0","0","0","23","2024/08/15 15:00:00","0","28028"
"102601","0","0","2030/08/01 14:59:59","32026","50","2","0","0","0","24","2024/08/15 15:00:00","0","28028"
"102701","0","0","2030/08/01 14:59:59","32027","50","2","0","0","0","25","2024/08/15 15:00:00","0","28028"
"102801","0","0","2030/08/01 14:59:59","32028","50","2","0","0","0","26","2024/08/15 15:00:00","0","28028"
"102901","0","0","2030/08/01 14:59:59","32029","50","2","0","0","0","27","2024/08/15 15:00:00","0","28028"
"103001","0","0","2030/08/01 14:59:59","32030","50","2","0","0","0","28","2024/08/15 15:00:00","0","28028"
