5d7af0bf95880a62b5aa405485727e04406ed5634c9487f9b7032613b35364c6,8a96048df421bf69daf3cbc8a195533e30e37c12b95514e6e2ca67caaa27647d,1176ee6121c2a0c1a791618edc292d71848b80aff386ee49384a38e0273e1e11,9f27776b231a1671257e82b93459ee99677b53b957fae622d8db17ca3106b1ff,c02a05d7d02b87a807b6db9efb472ea56ebb84d2f81c3cec3eab485ba58e5149,1112fb6007aed7836a4bb4dee94d441de6c31e322bb66511f4d78f8db60d9f49,52deddcd34d5a9931f1c351d1fb14fc8d153e07ddcb8978488db43a87f12b14a,6b292e8bb45872117f929ff963cde2a74f942cae8ac04022beb5cc04e94c5dc7,a6453592d89cda5175756c80888447b7917fab3c557d16a4970b8ee1591b2017,02e37a2eedb8594bac5b85d71317a547e2df7654b1b2375ceaffd3edb912052a,36e38d5b238650160f096a4ee15dcd23130477ca015fad267e20bac93dedc2f7,1469f6fa376f0cc69740a2dd8df1dcac397de5c593069e7b7d6d4575af549f3b,283a8f7345773ad4610e37acd5b749fc266dac94360d7bab1923698343a9d1fe,3c0cbe59ce011462d0d86d88f34676ab10d4fee3decd0b0ea144d25168af1866
"0","10061","190801","カリン","4","2","2021/02/28 12:00:00","-416.5","54","0","2","2021/03/18 14:59:59","報酬がもらえますよ！\nチェックしてみてください","10061004"
"0","10061","190801","カリン","5","1","2021/02/28 12:00:00","-416.5","57","0","1","2021/03/18 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","10061005"
"0","10061","190801","カリン","1","2","2021/02/28 12:00:00","-363","55","5.506","1","2021/03/18 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","10061006"
"0","10061","190801","カリン","2","1","2021/02/28 12:00:00","-363","55","1.216","2","2021/03/18 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","10061007"
"0","10061","190801","カリン","3","1","2021/02/28 12:00:00","-363","56","1.539","2","2021/03/18 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","10061008"
"0","10061","190801","カリン","4","1","2021/02/28 12:00:00","-363","56","1.875","2","2021/03/18 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","10061009"
"8","10061","105202","リマ","101","2","2021/02/28 12:00:00","-285","51","0","2","2021/03/18 14:59:59","","10061101"
"8","10061","115801","リマ（シンデレラ）","111","2","2021/02/28 12:00:00","-285","51","0","2","2021/03/18 14:59:59","","10061102"
"8","10061","116001","マホ（シンデレラ）","201","1","2021/02/28 12:00:00","-285","51","8.63","6","2021/03/18 14:59:59","","10061103"
"-6","10061","115901","マコト（シンデレラ）","301","1","2021/02/28 12:00:00","-285","51","0","1","2021/03/18 14:59:59","","10061104"
"8","10061","105202","リマ","102","1","2021/02/28 12:00:00","-285","51","0","1","2021/03/18 14:59:59","","10061105"
"8","10061","115801","リマ（シンデレラ）","112","1","2021/02/28 12:00:00","-285","51","0","1","2021/03/18 14:59:59","","10061106"
"8","10061","116001","マホ（シンデレラ）","202","2","2021/02/28 12:00:00","-285","51","10.38","1","2021/03/18 14:59:59","","10061107"
"-6","10061","115901","マコト（シンデレラ）","302","5","2021/02/28 12:00:00","-285","51","0","5","2021/03/18 14:59:59","","10061108"
"8","10061","105202","リマ","103","1","2021/02/28 12:00:00","-285","51","0","1","2021/03/18 14:59:59","","10061109"
"8","10061","115801","リマ（シンデレラ）","113","1","2021/02/28 12:00:00","-285","51","10.22","2","2021/03/18 14:59:59","","10061110"
"8","10061","116001","マホ（シンデレラ）","203","5","2021/02/28 12:00:00","-285","51","13.08","1","2021/03/18 14:59:59","","10061111"
"-6","10061","115901","マコト（シンデレラ）","303","2","2021/02/28 12:00:00","-285","51","7.52","6","2021/03/18 14:59:59","","10061112"
"8","10061","105202","リマ","104","1","2021/02/28 12:00:00","-285","52","0","1","2021/03/18 14:59:59","","10061113"
"8","10061","115801","リマ（シンデレラ）","114","1","2021/02/28 12:00:00","-285","52","0","1","2021/03/18 14:59:59","","10061114"
"8","10061","116001","マホ（シンデレラ）","204","2","2021/02/28 12:00:00","-285","52","22.27","1","2021/03/18 14:59:59","","10061115"
"-6","10061","115901","マコト（シンデレラ）","304","5","2021/02/28 12:00:00","-285","52","10.42","1","2021/03/18 14:59:59","","10061116"
"8","10061","105202","リマ","105","1","2021/02/28 12:00:00","-285","52","0","1","2021/03/18 14:59:59","","10061117"
"8","10061","115801","リマ（シンデレラ）","115","1","2021/02/28 12:00:00","-285","52","0","1","2021/03/18 14:59:59","","10061118"
"8","10061","116001","マホ（シンデレラ）","205","2","2021/02/28 12:00:00","-285","52","18.57","1","2021/03/18 14:59:59","","10061119"
"-6","10061","115901","マコト（シンデレラ）","305","2","2021/02/28 12:00:00","-285","52","0","2","2021/03/18 14:59:59","","10061120"
"8","10061","105202","リマ","106","2","2021/02/28 12:00:00","-285","52","10.58","1","2021/03/18 14:59:59","","10061121"
"8","10061","115801","リマ（シンデレラ）","116","2","2021/02/28 12:00:00","-285","52","10.58","1","2021/03/18 14:59:59","","10061122"
"8","10061","116001","マホ（シンデレラ）","206","2","2021/02/28 12:00:00","-285","52","22.25","1","2021/03/18 14:59:59","","10061123"
"-6","10061","115901","マコト（シンデレラ）","306","2","2021/02/28 12:00:00","-285","52","10.63","1","2021/03/18 14:59:59","","10061124"
"0","10062","190801","カリン","1","2","2021/03/08 12:00:00","-416.5","53","3.414","1","2021/03/26 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","10062001"
"0","10062","190801","カリン","2","2","2021/03/08 12:00:00","-416.5","53","3.099","1","2021/03/26 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","10062002"
"0","10062","190801","カリン","3","2","2021/03/08 12:00:00","-416.5","54","2.801","1","2021/03/26 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","10062003"
"0","10062","190801","カリン","4","2","2021/03/08 12:00:00","-416.5","54","0","2","2021/03/26 14:59:59","報酬がもらえますよ！\nチェックしてみてください","10062004"
"0","10062","190801","カリン","5","1","2021/03/08 12:00:00","-416.5","57","0","1","2021/03/26 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","10062005"
"0","10062","190801","カリン","1","2","2021/03/08 12:00:00","-363","55","5.506","1","2021/03/26 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","10062006"
"0","10062","190801","カリン","2","1","2021/03/08 12:00:00","-363","55","1.216","2","2021/03/26 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","10062007"
"0","10062","190801","カリン","3","1","2021/03/08 12:00:00","-363","56","1.539","2","2021/03/26 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","10062008"
"0","10062","190801","カリン","4","1","2021/03/08 12:00:00","-363","56","1.875","2","2021/03/26 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","10062009"
"8","10062","112401","ウヅキ（デレマス）","101","2","2021/03/08 12:00:00","-285","51","5.281","1","2021/03/26 14:59:59","","10062101"
"8","10062","112501","リン（デレマス）","201","2","2021/03/08 12:00:00","-285","51","9.097","1","2021/03/26 14:59:59","","10062102"
"8","10062","112601","ミオ（デレマス）","301","2","2021/03/08 12:00:00","-285","51","3.309","1","2021/03/26 14:59:59","","10062103"
"8","10062","112401","ウヅキ（デレマス）","102","1","2021/03/08 12:00:00","-285","51","0","1","2021/03/26 14:59:59","","10062104"
"8","10062","112501","リン（デレマス）","202","2","2021/03/08 12:00:00","-285","51","9.777","4","2021/03/26 14:59:59","","10062105"
"8","10062","112601","ミオ（デレマス）","302","2","2021/03/08 12:00:00","-285","51","4.766","1","2021/03/26 14:59:59","","10062106"
"8","10062","112401","ウヅキ（デレマス）","103","2","2021/03/08 12:00:00","-285","52","9.408","1","2021/03/26 14:59:59","","10062107"
"8","10062","112501","リン（デレマス）","203","2","2021/03/08 12:00:00","-285","52","0","2","2021/03/26 14:59:59","","10062108"
"8","10062","112601","ミオ（デレマス）","303","2","2021/03/08 12:00:00","-285","52","0","2","2021/03/26 14:59:59","","10062109"
"8","10062","112401","ウヅキ（デレマス）","104","2","2021/03/08 12:00:00","-285","52","7.774","1","2021/03/26 14:59:59","","10062110"
"8","10062","112501","リン（デレマス）","204","2","2021/03/08 12:00:00","-285","52","0","2","2021/03/26 14:59:59","","10062111"
"8","10062","112601","ミオ（デレマス）","304","2","2021/03/08 12:00:00","-285","52","6.327","1","2021/03/26 14:59:59","","10062112"
"8","10062","112401","ウヅキ（デレマス）","105","2","2021/03/08 12:00:00","-285","52","0","2","2021/03/26 14:59:59","","10062113"
"8","10062","112501","リン（デレマス）","205","2","2021/03/08 12:00:00","-285","52","0","2","2021/03/26 14:59:59","","10062114"
"8","10062","112601","ミオ（デレマス）","305","2","2021/03/08 12:00:00","-285","52","5.486","1","2021/03/26 14:59:59","","10062115"
"0","10063","190801","カリン","1","2","2021/03/16 15:00:00","-416.5","53","3.414","1","2021/03/26 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","10063001"
"0","10063","190801","カリン","2","2","2021/03/16 15:00:00","-416.5","53","3.099","1","2021/03/26 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","10063002"
"0","10063","190801","カリン","3","2","2021/03/16 15:00:00","-416.5","54","2.801","1","2021/03/26 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","10063003"
"0","10063","190801","カリン","4","2","2021/03/16 15:00:00","-416.5","54","0","2","2021/03/26 14:59:59","報酬がもらえますよ！\nチェックしてみてください","10063004"
"0","10063","190801","カリン","5","1","2021/03/16 15:00:00","-416.5","57","0","1","2021/03/26 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","10063005"
"0","10063","190801","カリン","1","2","2021/03/16 15:00:00","-363","55","5.506","1","2021/03/26 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","10063006"
"0","10063","190801","カリン","2","1","2021/03/16 15:00:00","-363","55","1.216","2","2021/03/26 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","10063007"
"0","10063","190801","カリン","3","1","2021/03/16 15:00:00","-363","56","1.539","2","2021/03/26 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","10063008"
"0","10063","190801","カリン","4","1","2021/03/16 15:00:00","-363","56","1.875","2","2021/03/26 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","10063009"
"8","10063","112401","ウヅキ（デレマス）","101","4","2021/03/16 15:00:00","-285","51","0","4","2021/03/26 14:59:59","","10063101"
"8","10063","112501","リン（デレマス）","201","3","2021/03/16 15:00:00","-285","51","2.798","6","2021/03/26 14:59:59","","10063102"
"8","10063","112601","ミオ（デレマス）","301","3","2021/03/16 15:00:00","-285","51","7.377","4","2021/03/26 14:59:59","","10063103"
"8","10063","112401","ウヅキ（デレマス）","102","3","2021/03/16 15:00:00","-285","51","5.468","1","2021/03/26 14:59:59","","10063104"
"8","10063","112501","リン（デレマス）","202","4","2021/03/16 15:00:00","-285","51","0","4","2021/03/26 14:59:59","","10063105"
"8","10063","112601","ミオ（デレマス）","302","3","2021/03/16 15:00:00","-285","51","7.996","4","2021/03/26 14:59:59","","10063106"
"8","10063","112401","ウヅキ（デレマス）","103","2","2021/03/16 15:00:00","-285","52","5.93","1","2021/03/26 14:59:59","","10063107"
"8","10063","112501","リン（デレマス）","203","2","2021/03/16 15:00:00","-285","52","5.792","1","2021/03/26 14:59:59","","10063108"
"8","10063","112601","ミオ（デレマス）","303","2","2021/03/16 15:00:00","-285","52","0","2","2021/03/26 14:59:59","","10063109"
"8","10063","112401","ウヅキ（デレマス）","104","2","2021/03/16 15:00:00","-285","52","0","2","2021/03/26 14:59:59","","10063110"
"8","10063","112501","リン（デレマス）","204","5","2021/03/16 15:00:00","-285","52","2.841","2","2021/03/26 14:59:59","","10063111"
"8","10063","112601","ミオ（デレマス）","304","5","2021/03/16 15:00:00","-285","52","6.345","2","2021/03/26 14:59:59","","10063112"
"8","10063","112401","ウヅキ（デレマス）","105","2","2021/03/16 15:00:00","-285","52","8.357","1","2021/03/26 14:59:59","","10063113"
"8","10063","112501","リン（デレマス）","205","2","2021/03/16 15:00:00","-285","52","6.294","1","2021/03/26 14:59:59","","10063114"
"8","10063","112601","ミオ（デレマス）","305","2","2021/03/16 15:00:00","-285","52","5.495","1","2021/03/26 14:59:59","","10063115"
"0","10064","190801","カリン","1","2","2021/03/31 12:00:00","-416.5","53","3.414","1","2021/04/18 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","10064001"
"0","10064","190801","カリン","2","2","2021/03/31 12:00:00","-416.5","53","3.099","1","2021/04/18 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","10064002"
"0","10064","190801","カリン","3","2","2021/03/31 12:00:00","-416.5","54","2.801","1","2021/04/18 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","10064003"
"0","10064","190801","カリン","4","2","2021/03/31 12:00:00","-416.5","54","0","2","2021/04/18 14:59:59","報酬がもらえますよ！\nチェックしてみてください","10064004"
"0","10064","190801","カリン","5","1","2021/03/31 12:00:00","-416.5","57","0","1","2021/04/18 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","10064005"
"0","10064","190801","カリン","1","2","2021/03/31 12:00:00","-363","55","5.506","1","2021/04/18 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","10064006"
"0","10064","190801","カリン","2","1","2021/03/31 12:00:00","-363","55","1.216","2","2021/04/18 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","10064007"
"0","10064","190801","カリン","3","1","2021/03/31 12:00:00","-363","56","1.539","2","2021/04/18 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","10064008"
"0","10064","190801","カリン","4","1","2021/03/31 12:00:00","-363","56","1.875","2","2021/04/18 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","10064009"
"8","10064","116401","ユニ（聖学祭）","101","2","2021/03/31 12:00:00","-285","51","0","1","2021/04/18 14:59:59","","10064101"
"8","10064","110801","クロエ","201","3","2021/03/31 12:00:00","-285","51","10.22","1","2021/04/18 14:59:59","","10064102"
"8","10064","116201","クロエ（聖学祭）","211","3","2021/03/31 12:00:00","-285","51","10.22","1","2021/04/18 14:59:59","","10064103"
"8","10064","110901","チエル","301","2","2021/03/31 12:00:00","-285","51","8.02","1","2021/04/18 14:59:59","","10064104"
"8","10064","116301","チエル（聖学祭）","311","2","2021/03/31 12:00:00","-285","51","8.02","1","2021/04/18 14:59:59","","10064105"
"8","10064","111001","ユニ","102","6","2021/03/31 12:00:00","-285","51","10.75","1","2021/04/18 14:59:59","","10064106"
"8","10064","116401","ユニ（聖学祭）","112","6","2021/03/31 12:00:00","-285","51","10.75","1","2021/04/18 14:59:59","","10064107"
"8","10064","116201","クロエ（聖学祭）","202","3","2021/03/31 12:00:00","-285","51","7.68","1","2021/04/18 14:59:59","","10064108"
"8","10064","116301","チエル（聖学祭）","302","1","2021/03/31 12:00:00","-285","51","4.36","2","2021/04/18 14:59:59","","10064109"
"8","10064","111001","ユニ","103","1","2021/03/31 12:00:00","-285","51","10.185","3","2021/04/18 14:59:59","","10064110"
"8","10064","116401","ユニ（聖学祭）","113","1","2021/03/31 12:00:00","-285","51","10.185","3","2021/04/18 14:59:59","","10064111"
"8","10064","110801","クロエ","203","3","2021/03/31 12:00:00","-285","51","14.475","1","2021/04/18 14:59:59","","10064112"
"8","10064","116201","クロエ（聖学祭）","213","3","2021/03/31 12:00:00","-285","51","14.475","1","2021/04/18 14:59:59","","10064113"
"8","10064","110901","チエル","303","6","2021/03/31 12:00:00","-285","51","8.64","1","2021/04/18 14:59:59","","10064114"
"8","10064","116301","チエル（聖学祭）","313","6","2021/03/31 12:00:00","-285","51","8.64","1","2021/04/18 14:59:59","","10064115"
"8","10064","116401","ユニ（聖学祭）","104","1","2021/03/31 12:00:00","-285","52","0","1","2021/04/18 14:59:59","","10064116"
"8","10064","116201","クロエ（聖学祭）","204","2","2021/03/31 12:00:00","-285","52","16.4","1","2021/04/18 14:59:59","","10064117"
"8","10064","116301","チエル（聖学祭）","304","1","2021/03/31 12:00:00","-285","52","7.51","2","2021/04/18 14:59:59","","10064118"
"8","10064","116401","ユニ（聖学祭）","105","1","2021/03/31 12:00:00","-285","52","5.96","2","2021/04/18 14:59:59","","10064119"
"8","10064","116201","クロエ（聖学祭）","205","3","2021/03/31 12:00:00","-285","52","15.1","2","2021/04/18 14:59:59","","10064120"
"8","10064","116301","チエル（聖学祭）","305","3","2021/03/31 12:00:00","-285","52","12.745","2","2021/04/18 14:59:59","","10064121"
"8","10064","116401","ユニ（聖学祭）","106","4","2021/03/31 12:00:00","-285","52","17.69","1","2021/04/18 14:59:59","","10064122"
"8","10064","116201","クロエ（聖学祭）","206","5","2021/03/31 12:00:00","-285","52","15.16","1","2021/04/18 14:59:59","","10064123"
"8","10064","116301","チエル（聖学祭）","306","3","2021/03/31 12:00:00","-285","52","10.38","1","2021/04/18 14:59:59","","10064124"
"0","10065","190801","カリン","1","2","2021/04/18 12:00:00","-416.5","53","3.414","1","2021/04/27 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","10065001"
"0","10065","190801","カリン","2","2","2021/04/18 12:00:00","-416.5","53","3.099","1","2021/04/27 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","10065002"
"0","10065","190801","カリン","3","2","2021/04/18 12:00:00","-416.5","54","2.801","1","2021/04/27 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","10065003"
"0","10065","190801","カリン","4","2","2021/04/18 12:00:00","-416.5","54","0","2","2021/04/27 14:59:59","報酬がもらえますよ！\nチェックしてみてください","10065004"
"0","10065","190801","カリン","5","1","2021/04/18 12:00:00","-416.5","57","0","1","2021/04/27 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","10065005"
"0","10065","190801","カリン","1","2","2021/04/18 12:00:00","-363","55","5.506","1","2021/04/27 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","10065006"
"0","10065","190801","カリン","2","1","2021/04/18 12:00:00","-363","55","1.216","2","2021/04/27 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","10065007"
"0","10065","190801","カリン","3","1","2021/04/18 12:00:00","-363","56","1.539","2","2021/04/27 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","10065008"
"0","10065","190801","カリン","4","1","2021/04/18 12:00:00","-363","56","1.875","2","2021/04/27 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","10065009"
"8","10065","110901","チエル","101","7","2021/04/18 12:00:00","-285","51","9.376","1","2021/04/27 14:59:59","","10065101"
"8","10065","110801","クロエ","201","7","2021/04/18 12:00:00","-285","51","11.12","1","2021/04/27 14:59:59","","10065102"
"8","10065","111001","ユニ","301","4","2021/04/18 12:00:00","-285","51","15.936","1","2021/04/27 14:59:59","","10065103"
"8","10065","110901","チエル","102","3","2021/04/18 12:00:00","-285","51","8.78","1","2021/04/27 14:59:59","","10065104"
"8","10065","110801","クロエ","202","6","2021/04/18 12:00:00","-285","51","9.573","1","2021/04/27 14:59:59","","10065105"
"8","10065","111001","ユニ","302","1","2021/04/18 12:00:00","-285","51","0","1","2021/04/27 14:59:59","","10065106"
"8","10065","110901","チエル","103","2","2021/04/18 12:00:00","-285","51","12.005","1","2021/04/27 14:59:59","","10065107"
"8","10065","110801","クロエ","203","1","2021/04/18 12:00:00","-285","51","5.22","2","2021/04/27 14:59:59","","10065108"
"8","10065","111001","ユニ","303","4","2021/04/18 12:00:00","-285","51","6.41","1","2021/04/27 14:59:59","","10065109"
"8","10065","110901","チエル","104","1","2021/04/18 12:00:00","-285","52","10.08","4","2021/04/27 14:59:59","","10065110"
"8","10065","110801","クロエ","204","3","2021/04/18 12:00:00","-285","52","9.208","7","2021/04/27 14:59:59","","10065111"
"8","10065","111001","ユニ","304","1","2021/04/18 12:00:00","-285","52","0","1","2021/04/27 14:59:59","","10065112"
"8","10065","110901","チエル","105","4","2021/04/18 12:00:00","-285","52","0","4","2021/04/27 14:59:59","","10065113"
"8","10065","110801","クロエ","205","2","2021/04/18 12:00:00","-285","52","10.982","1","2021/04/27 14:59:59","","10065114"
"8","10065","111001","ユニ","305","2","2021/04/18 12:00:00","-285","52","0","2","2021/04/27 14:59:59","","10065115"
"8","10065","110901","チエル","106","7","2021/04/18 12:00:00","-285","52","14.69","1","2021/04/27 14:59:59","","10065116"
"8","10065","110801","クロエ","206","5","2021/04/18 12:00:00","-285","52","14.72","1","2021/04/27 14:59:59","","10065117"
"8","10065","111001","ユニ","306","1","2021/04/18 12:00:00","-285","52","0","1","2021/04/27 14:59:59","","10065118"
"0","10066","190801","カリン","1","2","2021/04/30 12:00:00","-416.5","53","3.414","1","2021/05/18 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","10066001"
"0","10066","190801","カリン","2","2","2021/04/30 12:00:00","-416.5","53","3.099","1","2021/05/18 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","10066002"
"0","10066","190801","カリン","3","2","2021/04/30 12:00:00","-416.5","54","2.801","1","2021/05/18 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","10066003"
"0","10066","190801","カリン","4","2","2021/04/30 12:00:00","-416.5","54","0","2","2021/05/18 14:59:59","報酬がもらえますよ！\nチェックしてみてください","10066004"
"0","10066","190801","カリン","5","1","2021/04/30 12:00:00","-416.5","57","0","1","2021/05/18 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","10066005"
"0","10066","190801","カリン","1","2","2021/04/30 12:00:00","-363","55","5.506","1","2021/05/18 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","10066006"
"0","10066","190801","カリン","2","1","2021/04/30 12:00:00","-363","55","1.216","2","2021/05/18 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","10066007"
"0","10066","190801","カリン","3","1","2021/04/30 12:00:00","-363","56","1.539","2","2021/05/18 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","10066008"
"0","10066","190801","カリン","4","1","2021/04/30 12:00:00","-363","56","1.875","2","2021/05/18 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","10066009"
"8","10066","106601","イノリ","101","3","2021/04/30 12:00:00","-285","51","5.918","4","2021/05/18 14:59:59","","10066010"
"8","10066","116501","イノリ（タイムトラベル）","111","3","2021/04/30 12:00:00","-285","51","5.918","4","2021/05/18 14:59:59","","10066011"
"8","10066","116601","カヤ（タイムトラベル）","201","2","2021/04/30 12:00:00","-285","51","7.248","1","2021/05/18 14:59:59","","10066012"
"8","10066","116501","イノリ（タイムトラベル）","112","2","2021/04/30 12:00:00","-285","51","0","2","2021/05/18 14:59:59","","10066013"
"8","10066","116601","カヤ（タイムトラベル）","202","2","2021/04/30 12:00:00","-285","51","13.267","5","2021/05/18 14:59:59","","10066014"
"8","10066","116501","イノリ（タイムトラベル）","113","2","2021/04/30 12:00:00","-285","51","3.177","1","2021/05/18 14:59:59","","10066015"
"8","10066","116601","カヤ（タイムトラベル）","203","1","2021/04/30 12:00:00","-285","51","6.698","6","2021/05/18 14:59:59","","10066016"
"8","10066","106601","イノリ","104","3","2021/04/30 12:00:00","-285","52","3.927","1","2021/05/18 14:59:59","","10066017"
"8","10066","116501","イノリ（タイムトラベル）","114","2","2021/04/30 12:00:00","-285","52","3.927","3","2021/05/18 14:59:59","","10066018"
"8","10066","116601","カヤ（タイムトラベル）","204","1","2021/04/30 12:00:00","-285","52","0","1","2021/05/18 14:59:59","","10066019"
"8","10066","106601","イノリ","105","3","2021/04/30 12:00:00","-285","52","4.997","4","2021/05/18 14:59:59","","10066020"
"8","10066","116501","イノリ（タイムトラベル）","115","3","2021/04/30 12:00:00","-285","52","4.997","3","2021/05/18 14:59:59","","10066021"
"8","10066","116601","カヤ（タイムトラベル）","205","2","2021/04/30 12:00:00","-285","52","6.717","1","2021/05/18 14:59:59","","10066022"
"8","10066","106601","イノリ","106","3","2021/04/30 12:00:00","-285","52","0","3","2021/05/18 14:59:59","","10066023"
"8","10066","116501","イノリ（タイムトラベル）","116","3","2021/04/30 12:00:00","-285","52","0","3","2021/05/18 14:59:59","","10066024"
"8","10066","116601","カヤ（タイムトラベル）","206","1","2021/04/30 12:00:00","-285","52","0","1","2021/05/18 14:59:59","","10066025"
"0","10067","190801","カリン","1","2","2021/05/18 12:00:00","-416.5","53","3.414","1","2021/05/27 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","10067001"
"0","10067","190801","カリン","2","2","2021/05/18 12:00:00","-416.5","53","3.099","1","2021/05/27 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","10067002"
"0","10067","190801","カリン","3","2","2021/05/18 12:00:00","-416.5","54","2.801","1","2021/05/27 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","10067003"
"0","10067","190801","カリン","4","2","2021/05/18 12:00:00","-416.5","54","0","2","2021/05/27 14:59:59","報酬がもらえますよ！\nチェックしてみてください","10067004"
"0","10067","190801","カリン","5","1","2021/05/18 12:00:00","-416.5","57","0","1","2021/05/27 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","10067005"
"0","10067","190801","カリン","1","2","2021/05/18 12:00:00","-363","55","5.506","1","2021/05/27 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","10067006"
"0","10067","190801","カリン","2","1","2021/05/18 12:00:00","-363","55","1.216","2","2021/05/27 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","10067007"
"0","10067","190801","カリン","3","1","2021/05/18 12:00:00","-363","56","1.539","2","2021/05/27 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","10067008"
"0","10067","190801","カリン","4","1","2021/05/18 12:00:00","-363","56","1.875","2","2021/05/27 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","10067009"
"8","10067","103301","マヒル","101","1","2021/05/18 12:00:00","-285","51","4.004","4","2021/05/27 14:59:59","","10067101"
"8","10067","102601","リン","201","5","2021/05/18 12:00:00","-285","51","5.52","1","2021/05/27 14:59:59","","10067102"
"8","10067","105201","リマ","301","1","2021/05/18 12:00:00","-285","51","3.438","5","2021/05/27 14:59:59","","10067103"
"8","10067","103801","シオリ","401","1","2021/05/18 12:00:00","-285","51","4.628","4","2021/05/27 14:59:59","","10067104"
"8","10067","103301","マヒル","102","2","2021/05/18 12:00:00","-285","51","5.483","1","2021/05/27 14:59:59","","10067105"
"8","10067","102601","リン","202","1","2021/05/18 12:00:00","-285","51","6.927","4","2021/05/27 14:59:59","","10067106"
"8","10067","105201","リマ","302","2","2021/05/18 12:00:00","-285","51","4.387","1","2021/05/27 14:59:59","","10067107"
"8","10067","103801","シオリ","402","2","2021/05/18 12:00:00","-285","51","3.582","1","2021/05/27 14:59:59","","10067108"
"8","10067","103301","マヒル","103","1","2021/05/18 12:00:00","-285","51","0","1","2021/05/27 14:59:59","","10067109"
"8","10067","102601","リン","203","2","2021/05/18 12:00:00","-285","51","5.699","1","2021/05/27 14:59:59","","10067110"
"8","10067","105201","リマ","303","2","2021/05/18 12:00:00","-285","51","0","2","2021/05/27 14:59:59","","10067111"
