c13732f39e75d936b4915b0d7c040745708238373b9b2afe3bc38fad6d9a1444,056f09a04782ecff71809cee61614fd0cdb29d569eecf5384e58e892fa824918,485034f8b4f5961a45af152240dea852ac8b7dab3f6783e3910f3549009b76db,ec6d9b3097f1b8ff229539e2ccddeca34bc062c265090a8f44cfb3df31aa760c,b5ffc4dc39a5824fba581fe559f16a8162f906dc8be6f86e5667ce1e9af9355d,3983d946a6f0f3520f5bd47f4b3ab2df8a103707e72c93d96f175d04e3934e16,03d6fae755c73bdabe657392b249b86d3a0bc5770879f73250fb996020d0f58b,cd381740592f0a48922a20fdbc132beebb6096c8dc17abce9e8274bf057e99c3,7b1613dc9a2d8a6443ba82813f34cc24a213960de02a4fe1ddf7579a1cc5c58d,f5a773a267dd7f4dd8f6eac98f77b0ca3c331db3074803d9b88c438b420a08db,c41dc6766a66e91d61451296c07ff646f7b601a82682688c56ab9fd1da9322e8,7ef1d5c37874605d0b83259afe1ff0c6020c774f2a6aa7d6d393e5e02e76bd19,4f645d092bcaaf47aae302bcb630011281bb7e5498264fb60d27259773270de9,6a0116dff4d26a237af36198afdfa66a304bed4dccbbb116489f9bafd83c564a,14c7350a7635e9d83336ef1b7d14b2a544d10f3bbba4aae0073a9518b74fed77,5359cec3e9ba00005232143066565efac02cead27525f3cf572bdfc0e45e1598,2739997b16bf09b4bd02d618ed0a842cef2318dad6e439252e3b1594824b136b,4d71a1fbc5023434c513ce0cf11e1b5cfb60549e414bd31ee0fe8f70937c8171,1d38fc51c151899fc78c5fea5b3b033b48342577aaca91ba70de952c8e94dfda,6b152b2d17d2085d58c78f1a6ab232be6fcc0279c2693474bf5a8f503a7801e0,5b7a82fbbba8fbf8254fab6d8bba23842e1c57d2b13d215ae243da1f2fcf8659,ffa3e7fd3ec45a210da044d6daec36a8ba2d24eac6894ca1a3d9a139adf93ede,6e373adb9c4f791ed4165adb1ca9b125edfbe6144ca734c3fe034feac336077e,fba79596392817cafb0c443beca936e6fe15da87038cb439ab77249add5fe9ac,042911a7a26f9b81d9783c216ef8af1d888083ceeaec6d54b83c4b602498682f,19752ede12f9c5374dab07e3ddebfe1e5b73a0c8f1ace200af33eb9e147c9d72,16ce158056d80b4b45dfe3cf0df8a74e0f2ad2dc0294ddde2aefc88b4fc0b77a,f72ad3745eb0015e23f6ec495497eb7c04dbeca1a35717d72ca660724e577b1c,40b58e12c02c25d841cff60f3824c5ea94c8250f19e42cb3c660f9dab9ff534b,3ab7f60b58d415a088a76f6d339db9334d34ea167b38a0ebed21c20eef62c0be,a10f474315ed5b00ba5ac5ed4f11ec4af7579d95b365bc9d3ca10e665ceb52a0,7fbc9f4bd907bb2c6d174ca18f6cebb69b023fb33db65c83dd7d9c0e923e043a,05656d54a1ee6b9afab15427167095078deb0f3b83fd136d31ae4642e16ddd2f,1713c6b3d8718d17e0d2d13a0d8f24069ee8e869c4694b2ac89dad58c13461e8,1b52530787176794c10f317151da15f96ae0386f8ea52fd59792a24daaa48b98,38acdba66b34f90a070be64db2b837581e05eaf1219af59484317ac0c07aa980,97bd27e33b14115a2eaedbf1ffda1b98c5cd9480f9eb6743a7757f1838d12fe0,48bf28a827388f6a0505e49dc7546bde93eaff8d49265a04650e0541a7f2abad,0e10c55c9ad3832259904a9f08c1f14c76435a032dfb4f6920c741e4cbe114cc,018566c928a8f197876661825a818835caecc2ba300869a101f2423f6c464f01
"0","66","1","670080066","66","0","0","118","0","66","0","66","0","200800","66","102","66","200000006","66","0","2742","66","66","0","66","1","66","66","10","0","66","10","66","30","1","66","66","66","0","29399"
"0","67","1","670080067","67","0","0","118","0","67","0","67","0","200800","67","103","67","200000006","67","0","2842","67","67","0","67","1","67","67","10","0","67","10","67","30","1","67","67","67","0","30040"
"0","68","1","670080068","68","0","0","118","0","68","0","68","0","200800","68","103","68","200000006","68","0","2941","68","68","0","68","1","68","68","10","0","68","10","68","30","1","68","68","68","0","30681"
"0","69","1","670080069","69","0","0","118","0","69","0","69","0","200800","69","103","69","200000006","69","0","3041","69","69","0","69","1","69","69","10","0","69","10","69","30","1","69","69","69","0","31321"
"0","70","1","670080070","70","0","0","118","0","70","0","70","0","200800","70","104","70","200000006","70","0","3141","70","70","0","70","1","70","70","10","0","70","10","70","30","1","70","70","70","0","31962"
"0","71","1","670080071","71","0","0","118","0","71","0","71","0","200800","71","104","71","200000006","71","0","3241","71","71","0","71","1","71","71","10","0","71","10","71","30","1","71","71","71","0","32603"
"0","1","1","670080101","1","0","0","8","0","1","0","1","0","200801","1","5","1","200000006","1","0","62","1","1","0","1","1","1","1","10","0","1","10","1","30","1","1","1","1","0","789"
"0","2","1","670080102","2","0","0","19","0","2","0","2","0","200801","2","5","2","200000006","2","0","73","2","2","0","2","1","2","2","10","0","2","10","2","30","1","2","2","2","0","811"
"0","3","1","670080103","3","0","0","10","0","3","0","3","0","200801","3","7","3","200000006","3","0","83","3","3","0","3","1","3","3","10","0","3","10","3","30","1","3","3","3","0","833"
"0","4","1","670080104","4","0","0","10","0","4","0","4","0","200801","4","7","4","200000006","4","0","83","4","4","0","4","1","4","4","10","0","4","10","4","30","1","4","4","4","0","833"
"0","5","1","670080105","5","0","0","10","0","5","0","5","0","200801","5","7","5","200000006","5","0","91","5","5","0","5","1","5","5","10","0","5","10","5","30","1","5","5","5","0","837"
"0","6","1","670080106","6","0","0","15","0","6","0","6","0","200801","6","10","6","200000006","6","0","125","6","6","0","6","1","6","6","10","0","6","10","6","30","1","6","6","6","0","881"
"0","7","1","670080107","7","0","0","17","0","7","0","7","0","200801","7","11","7","200000006","7","0","143","7","7","0","7","1","7","7","10","0","7","10","7","30","1","7","7","7","0","991"
"0","8","1","670080108","8","0","0","18","0","8","0","8","0","200801","8","13","8","200000006","8","0","160","8","8","0","8","1","8","8","10","0","8","10","8","30","1","8","8","8","0","1102"
"0","9","1","670080109","9","0","0","19","0","9","0","9","0","200801","9","14","9","200000006","9","0","177","9","9","0","9","1","9","9","10","0","9","10","9","30","1","9","9","9","0","1212"
"0","10","1","670080110","10","0","0","21","0","10","0","10","0","200801","10","15","10","200000006","10","0","195","10","10","0","10","1","10","10","10","0","10","10","10","30","1","10","10","10","0","1323"
"0","11","1","670080111","11","0","0","23","0","11","0","11","0","200801","11","16","11","200000006","11","0","213","11","11","0","11","1","11","11","10","0","11","10","11","30","1","11","11","11","0","1434"
"0","12","1","670080112","12","0","0","25","0","12","0","12","0","200801","12","17","12","200000006","12","0","231","12","12","0","12","1","12","12","10","0","12","10","12","30","1","12","12","12","0","1545"
"0","13","1","670080113","13","0","0","25","0","13","0","13","0","200801","13","19","13","200000006","13","0","247","13","13","0","13","1","13","13","10","0","13","10","13","30","1","13","13","13","0","1656"
"0","14","1","670080114","14","0","0","28","0","14","0","14","0","200801","14","19","14","200000006","14","0","265","14","14","0","14","1","14","14","10","0","14","10","14","30","1","14","14","14","0","1766"
"0","15","1","670080115","15","0","0","29","0","15","0","15","0","200801","15","20","15","200000006","15","0","283","15","15","0","15","1","15","15","10","0","15","10","15","30","1","15","15","15","0","1876"
"0","16","1","670080116","16","0","0","30","0","16","0","16","0","200801","16","20","16","200000006","16","0","318","16","16","0","16","1","16","16","10","0","16","10","16","30","1","16","16","16","0","2041"
"0","17","1","670080117","17","0","0","31","0","17","0","17","0","200801","17","20","17","200000006","17","0","353","17","17","0","17","1","17","17","10","0","17","10","17","30","1","17","17","17","0","2205"
"0","18","1","670080118","18","0","0","31","0","18","0","18","0","200801","18","22","18","200000006","18","0","426","18","18","0","18","1","18","18","10","0","18","10","18","30","1","18","18","18","0","3110"
"0","19","1","670080119","19","0","0","31","0","19","0","19","0","200801","19","22","19","200000006","19","0","459","19","19","0","19","1","19","19","10","0","19","10","19","30","1","19","19","19","0","3556"
"0","20","1","670080120","20","0","0","33","0","20","0","20","0","200801","20","22","20","200000006","20","0","483","20","20","0","20","1","20","20","10","0","20","10","20","30","1","20","20","20","0","3750"
"0","21","1","670080121","21","0","0","38","0","21","0","21","0","200801","21","26","21","200000006","21","0","535","21","21","0","21","1","21","21","10","0","21","10","21","30","1","21","21","21","0","4280"
"0","22","1","670080122","22","0","0","41","0","22","0","22","0","200801","22","28","22","200000006","22","0","584","22","22","0","22","1","22","22","10","0","22","10","22","30","1","22","22","22","0","4809"
"0","23","1","670080123","23","0","0","44","0","23","0","23","0","200801","23","31","23","200000006","23","0","635","23","23","0","23","1","23","23","10","0","23","10","23","30","1","23","23","23","0","5339"
"0","24","1","670080124","24","0","0","48","0","24","0","24","0","200801","24","34","24","200000006","24","0","685","24","24","0","24","1","24","24","10","0","24","10","24","30","1","24","24","24","0","5869"
"0","25","1","670080125","25","0","0","49","0","25","0","25","0","200801","25","35","25","200000006","25","0","692","25","25","0","25","1","25","25","10","0","25","10","25","30","1","25","25","25","0","6481"
"0","26","1","670080126","26","0","0","50","0","26","0","26","0","200801","26","36","26","200000006","26","0","698","26","26","0","26","1","26","26","10","0","26","10","26","30","1","26","26","26","0","7093"
"0","27","1","670080127","27","0","0","51","0","27","0","27","0","200801","27","36","27","200000006","27","0","751","27","27","0","27","1","27","27","10","0","27","10","27","30","1","27","27","27","0","7705"
"0","28","1","670080128","28","0","0","51","0","28","0","28","0","200801","28","36","28","200000006","28","0","803","28","28","0","28","1","28","28","10","0","28","10","28","30","1","28","28","28","0","8317"
"0","29","1","670080129","29","0","0","52","0","29","0","29","0","200801","29","37","29","200000006","29","0","856","29","29","0","29","1","29","29","10","0","29","10","29","30","1","29","29","29","0","8929"
"0","30","1","670080130","30","0","0","53","0","30","0","30","0","200801","30","37","30","200000006","30","0","908","30","30","0","30","1","30","30","10","0","30","10","30","30","1","30","30","30","0","9541"
"0","31","1","670080131","31","0","0","53","0","31","0","31","0","200801","31","38","31","200000006","31","0","960","31","31","0","31","1","31","31","10","0","31","10","31","30","1","31","31","31","0","10153"
"0","32","1","670080132","32","0","0","54","0","32","0","32","0","200801","32","38","32","200000006","32","0","1013","32","32","0","32","1","32","32","10","0","32","10","32","30","1","32","32","32","0","10765"
"0","33","1","670080133","33","0","0","54","0","33","0","33","0","200801","33","38","33","200000006","33","0","1064","33","33","0","33","1","33","33","10","0","33","10","33","30","1","33","33","33","0","11378"
"0","34","1","670080134","34","0","0","55","0","34","0","34","0","200801","34","39","34","200000006","34","0","1118","34","34","0","34","1","34","34","10","0","34","10","34","30","1","34","34","34","0","11989"
"0","35","1","670080135","35","0","0","56","0","35","0","35","0","200801","35","39","35","200000006","35","0","1170","35","35","0","35","1","35","35","10","0","35","10","35","30","1","35","35","35","0","12601"
"0","36","1","670080136","36","0","0","56","0","36","0","36","0","200801","36","39","36","200000006","36","0","1223","36","36","0","36","1","36","36","10","0","36","10","36","30","1","36","36","36","0","13213"
"0","37","1","670080137","37","0","0","65","0","37","0","37","0","200801","37","46","37","200000006","37","0","1339","37","37","0","37","1","37","37","10","0","37","10","37","30","1","37","37","37","0","13597"
"0","38","1","670080138","38","0","0","73","0","38","0","38","0","200801","38","53","38","200000006","38","0","1458","38","38","0","38","1","38","38","10","0","38","10","38","30","1","38","38","38","0","13979"
"0","39","1","670080139","39","0","0","81","0","39","0","39","0","200801","39","60","39","200000006","39","0","1576","39","39","0","39","1","39","39","10","0","39","10","39","30","1","39","39","39","0","14362"
"0","40","1","670080140","40","0","0","82","0","40","0","40","0","200801","40","61","40","200000006","40","0","1847","40","40","0","40","1","40","40","10","0","40","10","40","30","1","40","40","40","0","17844"
"0","41","1","670080141","41","0","0","83","0","41","0","41","0","200801","41","61","41","200000006","41","0","2118","41","41","0","41","1","41","41","10","0","41","10","41","30","1","41","41","41","0","21325"
"0","42","1","670080142","42","0","0","85","0","42","0","42","0","200801","42","61","42","200000006","42","0","2042","42","42","0","42","1","42","42","10","0","42","10","42","30","1","42","42","42","0","21826"
"0","43","1","670080143","43","0","0","88","0","43","0","43","0","200801","43","63","43","200000006","43","0","2069","43","43","0","43","1","43","43","10","0","43","10","43","30","1","43","43","43","0","23039"
"0","44","1","670080144","44","0","0","90","0","44","0","44","0","200801","44","65","44","200000006","44","0","2097","44","44","0","44","1","44","44","10","0","44","10","44","30","1","44","44","44","0","24252"
"0","45","1","670080145","45","0","0","90","0","45","0","45","0","200801","45","65","45","200000006","45","0","2124","45","45","0","45","1","45","45","10","0","45","10","45","30","1","45","45","45","0","24346"
"0","46","1","670080146","46","0","0","97","0","46","0","46","0","200801","46","73","46","200000006","46","0","2171","46","46","0","46","1","46","46","10","0","46","10","46","30","1","46","46","46","0","26140"
"0","47","1","670080147","47","0","0","105","0","47","0","47","0","200801","47","89","47","200000006","47","0","2215","47","47","0","47","1","47","47","10","0","47","10","47","30","1","47","47","47","0","30599"
"0","48","1","670080148","48","0","0","114","0","48","0","48","0","200801","48","104","48","200000006","48","0","2652","48","48","0","48","1","48","48","10","0","48","10","48","30","1","48","48","48","0","35057"
"0","49","1","670080149","49","0","0","114","0","49","0","49","0","200801","49","104","49","200000006","49","0","2671","49","49","0","49","1","49","49","10","0","49","10","49","30","1","49","49","49","0","35464"
"0","50","1","670080150","50","0","0","121","0","50","0","50","0","200801","50","109","50","200000006","50","0","2800","50","50","0","50","1","50","50","10","0","50","10","50","30","1","50","50","50","0","36264"
"0","51","1","670080151","51","0","0","128","0","51","0","51","0","200801","51","114","51","200000006","51","0","2930","51","51","0","51","1","51","51","10","0","51","10","51","30","1","51","51","51","0","37063"
"0","52","1","670080152","52","0","0","135","0","52","0","52","0","200801","52","119","52","200000006","52","0","3061","52","52","0","52","1","52","52","10","0","52","10","52","30","1","52","52","52","0","37863"
"0","53","1","670080153","53","0","0","142","0","53","0","53","0","200801","53","123","53","200000006","53","0","3191","53","53","0","53","1","53","53","10","0","53","10","53","30","1","53","53","53","0","38662"
"0","54","1","670080154","54","0","0","149","0","54","0","54","0","200801","54","128","54","200000006","54","0","3320","54","54","0","54","1","54","54","10","0","54","10","54","30","1","54","54","54","0","39462"
"0","55","1","670080155","55","0","0","156","0","55","0","55","0","200801","55","133","55","200000006","55","0","3449","55","55","0","55","1","55","55","10","0","55","10","55","30","1","55","55","55","0","40262"
"0","56","1","670080156","56","0","0","163","0","56","0","56","0","200801","56","138","56","200000006","56","0","3579","56","56","0","56","1","56","56","10","0","56","10","56","30","1","56","56","56","0","41061"
"0","57","1","670080157","57","0","0","170","0","57","0","57","0","200801","57","143","57","200000006","57","0","3708","57","57","0","57","1","57","57","10","0","57","10","57","30","1","57","57","57","0","41861"
"0","58","1","670080158","58","0","0","177","0","58","0","58","0","200801","58","148","58","200000006","58","0","3838","58","58","0","58","1","58","58","10","0","58","10","58","30","1","58","58","58","0","42661"
"0","59","1","670080159","59","0","0","185","0","59","0","59","0","200801","59","155","59","200000006","59","0","4014","59","59","0","59","1","59","59","10","0","59","10","59","30","1","59","59","59","0","46702"
"0","60","1","670080160","60","0","0","192","0","60","0","60","0","200801","60","162","60","200000006","60","0","4191","60","60","0","60","1","60","60","10","0","60","10","60","30","1","60","60","60","0","49743"
"0","61","1","670080161","61","0","0","200","0","61","0","61","0","200801","61","170","61","200000006","61","0","4367","61","61","0","61","1","61","61","10","0","61","10","61","30","1","61","61","61","0","53285"
"0","62","1","670080162","62","0","0","202","0","62","0","62","0","200801","62","172","62","200000006","62","0","4414","62","62","0","62","1","62","62","10","0","62","10","62","30","1","62","62","62","0","54085"
"0","63","1","670080163","63","0","0","204","0","63","0","63","0","200801","63","174","63","200000006","63","0","4461","63","63","0","63","1","63","63","10","0","63","10","63","30","1","63","63","63","0","54885"
"0","64","1","670080164","64","0","0","206","0","64","0","64","0","200801","64","176","64","200000006","64","0","4508","64","64","0","64","1","64","64","10","0","64","10","64","30","1","64","64","64","0","55685"
"0","65","1","670080165","65","0","0","208","0","65","0","65","0","200801","65","178","65","200000006","65","0","4555","65","65","0","65","1","65","65","10","0","65","10","65","30","1","65","65","65","0","56485"
"0","66","1","670080166","66","0","0","210","0","66","0","66","0","200801","66","180","66","200000006","66","0","4603","66","66","0","66","1","66","66","10","0","66","10","66","30","1","66","66","66","0","57285"
"0","67","1","670080167","67","0","0","212","0","67","0","67","0","200801","67","182","67","200000006","67","0","4650","67","67","0","67","1","67","67","10","0","67","10","67","30","1","67","67","67","0","58085"
"0","68","1","670080168","68","0","0","214","0","68","0","68","0","200801","68","184","68","200000006","68","0","4697","68","68","0","68","1","68","68","10","0","68","10","68","30","1","68","68","68","0","58885"
"0","69","1","670080169","69","0","0","216","0","69","0","69","0","200801","69","186","69","200000006","69","0","4744","69","69","0","69","1","69","69","10","0","69","10","69","30","1","69","69","69","0","59685"
"0","70","1","670080170","70","0","0","218","0","70","0","70","0","200801","70","188","70","200000006","70","0","4791","70","70","0","70","1","70","70","10","0","70","10","70","30","1","70","70","70","0","60485"
"0","71","1","670080171","71","0","0","220","0","71","0","71","0","200801","71","190","71","200000006","71","0","4838","71","71","0","71","1","71","71","10","0","71","10","71","30","1","71","71","71","0","61285"
"0","1","1","670090001","1","0","0","3","0","1","0","1","0","200900","1","2","1","200000001","1","0","28","1","1","0","1","1","1","1","10","0","1","10","1","30","1","1","1","1","0","301"
"0","2","1","670090002","2","0","0","9","0","2","0","2","0","200900","2","3","2","200000001","2","0","43","2","2","0","2","1","2","2","10","0","2","10","2","30","1","2","2","2","0","464"
"0","3","1","670090003","3","0","0","9","0","3","0","3","0","200900","3","4","3","200000001","3","0","51","3","3","0","3","1","3","3","10","0","3","10","3","30","1","3","3","3","0","496"
"0","4","1","670090004","4","0","0","8","0","4","0","4","0","200900","4","5","4","200000001","4","0","59","4","4","0","4","1","4","4","10","0","4","10","4","30","1","4","4","4","0","527"
"0","5","1","670090005","5","0","0","8","0","5","0","5","0","200900","5","5","5","200000001","5","0","78","5","5","0","5","1","5","5","10","0","5","10","5","30","1","5","5","5","0","527"
"0","6","1","670090006","6","0","0","8","0","6","0","6","0","200900","6","7","6","200000001","6","0","96","6","6","0","6","1","6","6","10","0","6","10","6","30","1","6","6","6","0","617"
"0","7","1","670090007","7","0","0","9","0","7","0","7","0","200900","7","8","7","200000001","7","0","137","7","7","0","7","1","7","7","10","0","7","10","7","30","1","7","7","7","0","861"
"0","8","1","670090008","8","0","0","9","0","8","0","8","0","200900","8","9","8","200000001","8","0","157","8","8","0","8","1","8","8","10","0","8","10","8","30","1","8","8","8","0","1054"
"0","9","1","670090009","9","0","0","10","0","9","0","9","0","200900","9","9","9","200000001","9","0","168","9","9","0","9","1","9","9","10","0","9","10","9","30","1","9","9","9","0","1080"
"0","10","1","670090010","10","0","0","11","0","10","0","10","0","200900","10","10","10","200000001","10","0","169","10","10","0","10","1","10","10","10","0","10","10","10","30","1","10","10","10","0","1106"
"0","11","1","670090011","11","0","0","11","0","11","0","11","0","200900","11","10","11","200000001","11","0","169","11","11","0","11","1","11","11","10","0","11","10","11","30","1","11","11","11","0","1132"
"0","12","1","670090012","12","0","0","13","0","12","0","12","0","200900","12","12","12","200000001","12","0","170","12","12","0","12","1","12","12","10","0","12","10","12","30","1","12","12","12","0","1158"
"0","13","1","670090013","13","0","0","15","0","13","0","13","0","200900","13","14","13","200000001","13","0","170","13","13","0","13","1","13","13","10","0","13","10","13","30","1","13","13","13","0","1182"
"0","14","1","670090014","14","0","0","16","0","14","0","14","0","200900","14","15","14","200000001","14","0","186","14","14","0","14","1","14","14","10","0","14","10","14","30","1","14","14","14","0","1366"
"0","15","1","670090015","15","0","0","16","0","15","0","15","0","200900","15","15","15","200000001","15","0","202","15","15","0","15","1","15","15","10","0","15","10","15","30","1","15","15","15","0","1551"
"0","16","1","670090016","16","0","0","16","0","16","0","16","0","200900","16","17","16","200000001","16","0","218","16","16","0","16","1","16","16","10","0","16","10","16","30","1","16","16","16","0","1735"
"0","17","1","670090017","17","0","0","19","0","17","0","17","0","200900","17","18","17","200000001","17","0","233","17","17","0","17","1","17","17","10","0","17","10","17","30","1","17","17","17","0","1919"
"0","18","1","670090018","18","0","0","20","0","18","0","18","0","200900","18","20","18","200000001","18","0","249","18","18","0","18","1","18","18","10","0","18","10","18","30","1","18","18","18","0","2104"
"0","19","1","670090019","19","0","0","20","0","19","0","19","0","200900","19","20","19","200000001","19","0","265","19","19","0","19","1","19","19","10","0","19","10","19","30","1","19","19","19","0","2288"
"0","20","1","670090020","20","0","0","22","0","20","0","20","0","200900","20","21","20","200000001","20","0","281","20","20","0","20","1","20","20","10","0","20","10","20","30","1","20","20","20","0","2472"
"0","21","1","670090021","21","0","0","22","0","21","0","21","0","200900","21","21","21","200000001","21","0","289","21","21","0","21","1","21","21","10","0","21","10","21","30","1","21","21","21","0","2608"
"0","22","1","670090022","22","0","0","22","0","22","0","22","0","200900","22","21","22","200000001","22","0","298","22","22","0","22","1","22","22","10","0","22","10","22","30","1","22","22","22","0","2743"
"0","23","1","670090023","23","0","0","22","0","23","0","23","0","200900","23","21","23","200000001","23","0","307","23","23","0","23","1","23","23","10","0","23","10","23","30","1","23","23","23","0","2878"
"0","24","1","670090024","24","0","0","33","0","24","0","24","0","200900","24","34","24","200000001","24","0","355","24","24","0","24","1","24","24","10","0","24","10","24","30","1","24","24","24","0","2859"
"0","25","1","670090025","25","0","0","33","0","25","0","25","0","200900","25","34","25","200000001","25","0","373","25","25","0","25","1","25","25","10","0","25","10","25","30","1","25","25","25","0","3103"
"0","26","1","670090026","26","0","0","34","0","26","0","26","0","200900","26","34","26","200000001","26","0","391","26","26","0","26","1","26","26","10","0","26","10","26","30","1","26","26","26","0","3345"
"0","27","1","670090027","27","0","0","34","0","27","0","27","0","200900","27","35","27","200000001","27","0","410","27","27","0","27","1","27","27","10","0","27","10","27","30","1","27","27","27","0","3588"
"0","28","1","670090028","28","0","0","34","0","28","0","28","0","200900","28","35","28","200000001","28","0","427","28","28","0","28","1","28","28","10","0","28","10","28","30","1","28","28","28","0","3832"
"0","29","1","670090029","29","0","0","35","0","29","0","29","0","200900","29","35","29","200000001","29","0","446","29","29","0","29","1","29","29","10","0","29","10","29","30","1","29","29","29","0","4074"
"0","30","1","670090030","30","0","0","35","0","30","0","30","0","200900","30","35","30","200000001","30","0","463","30","30","0","30","1","30","30","10","0","30","10","30","30","1","30","30","30","0","4317"
"0","31","1","670090031","31","0","0","37","0","31","0","31","0","200900","31","36","31","200000001","31","0","501","31","31","0","31","1","31","31","10","0","31","10","31","30","1","31","31","31","0","5144"
"0","32","1","670090032","32","0","0","40","0","32","0","32","0","200900","32","39","32","200000001","32","0","538","32","32","0","32","1","32","32","10","0","32","10","32","30","1","32","32","32","0","5969"
"0","33","1","670090033","33","0","0","41","0","33","0","33","0","200900","33","41","33","200000001","33","0","575","33","33","0","33","1","33","33","10","0","33","10","33","30","1","33","33","33","0","6796"
"0","34","1","670090034","34","0","0","42","0","34","0","34","0","200900","34","42","34","200000001","34","0","613","34","34","0","34","1","34","34","10","0","34","10","34","30","1","34","34","34","0","7623"
"0","35","1","670090035","35","0","0","44","0","35","0","35","0","200900","35","45","35","200000001","35","0","651","35","35","0","35","1","35","35","10","0","35","10","35","30","1","35","35","35","0","8448"
"0","36","1","670090036","36","0","0","46","0","36","0","36","0","200900","36","46","36","200000001","36","0","688","36","36","0","36","1","36","36","10","0","36","10","36","30","1","36","36","36","0","9275"
"0","37","1","670090037","37","0","0","48","0","37","0","37","0","200900","37","49","37","200000001","37","0","726","37","37","0","37","1","37","37","10","0","37","10","37","30","1","37","37","37","0","10100"
"0","38","1","670090038","38","0","0","49","0","38","0","38","0","200900","38","50","38","200000001","38","0","764","38","38","0","38","1","38","38","10","0","38","10","38","30","1","38","38","38","0","10927"
"0","39","1","670090039","39","0","0","50","0","39","0","39","0","200900","39","52","39","200000001","39","0","801","39","39","0","39","1","39","39","10","0","39","10","39","30","1","39","39","39","0","11754"
"0","40","1","670090040","40","0","0","53","0","40","0","40","0","200900","40","55","40","200000001","40","0","838","40","40","0","40","1","40","40","10","0","40","10","40","30","1","40","40","40","0","12579"
"0","41","1","670090041","41","0","0","55","0","41","0","41","0","200900","41","56","41","200000001","41","0","876","41","41","0","41","1","41","41","10","0","41","10","41","30","1","41","41","41","0","13406"
"0","42","1","670090042","42","0","0","60","0","42","0","42","0","200900","42","60","42","200000001","42","0","925","42","42","0","42","1","42","42","10","0","42","10","42","30","1","42","42","42","0","14465"
"0","43","1","670090043","43","0","0","64","0","43","0","43","0","200900","43","66","43","200000001","43","0","971","43","43","0","43","1","43","43","10","0","43","10","43","30","1","43","43","43","0","15523"
"0","44","1","670090044","44","0","0","68","0","44","0","44","0","200900","44","70","44","200000001","44","0","1020","44","44","0","44","1","44","44","10","0","44","10","44","30","1","44","44","44","0","16582"
"0","45","1","670090045","45","0","0","72","0","45","0","45","0","200900","45","76","45","200000001","45","0","1067","45","45","0","45","1","45","45","10","0","45","10","45","30","1","45","45","45","0","17640"
"0","46","1","670090046","46","0","0","76","0","46","0","46","0","200900","46","80","46","200000001","46","0","1120","46","46","0","46","1","46","46","10","0","46","10","46","30","1","46","46","46","0","19566"
"0","47","1","670090047","47","0","0","82","0","47","0","47","0","200900","47","85","47","200000001","47","0","1175","47","47","0","47","1","47","47","10","0","47","10","47","30","1","47","47","47","0","21491"
"0","48","1","670090048","48","0","0","86","0","48","0","48","0","200900","48","91","48","200000001","48","0","1229","48","48","0","48","1","48","48","10","0","48","10","48","30","1","48","48","48","0","23417"
"0","49","1","670090049","49","0","0","90","0","49","0","49","0","200900","49","97","49","200000001","49","0","1283","49","49","0","49","1","49","49","10","0","49","10","49","30","1","49","49","49","0","25343"
"0","50","1","670090050","50","0","0","95","0","50","0","50","0","200900","50","101","50","200000001","50","0","1337","50","50","0","50","1","50","50","10","0","50","10","50","30","1","50","50","50","0","27269"
"0","51","1","670090051","51","0","0","100","0","51","0","51","0","200900","51","105","51","200000001","51","0","1390","51","51","0","51","1","51","51","10","0","51","10","51","30","1","51","51","51","0","29193"
"0","52","1","670090052","52","0","0","105","0","52","0","52","0","200900","52","111","52","200000001","52","0","1444","52","52","0","52","1","52","52","10","0","52","10","52","30","1","52","52","52","0","31119"
"0","53","1","670090053","53","0","0","109","0","53","0","53","0","200900","53","115","53","200000001","53","0","1497","53","53","0","53","1","53","53","10","0","53","10","53","30","1","53","53","53","0","33045"
"0","54","1","670090054","54","0","0","113","0","54","0","54","0","200900","54","122","54","200000001","54","0","1552","54","54","0","54","1","54","54","10","0","54","10","54","30","1","54","54","54","0","34971"
"0","55","1","670090055","55","0","0","119","0","55","0","55","0","200900","55","126","55","200000001","55","0","1606","55","55","0","55","1","55","55","10","0","55","10","55","30","1","55","55","55","0","36896"
"0","56","1","670090056","56","0","0","123","0","56","0","56","0","200900","56","132","56","200000001","56","0","1660","56","56","0","56","1","56","56","10","0","56","10","56","30","1","56","56","56","0","38822"
"0","57","1","670090057","57","0","0","128","0","57","0","57","0","200900","57","136","57","200000001","57","0","1731","57","57","0","57","1","57","57","10","0","57","10","57","30","1","57","57","57","0","40766"
"0","58","1","670090058","58","0","0","132","0","58","0","58","0","200900","58","141","58","200000001","58","0","1802","58","58","0","58","1","58","58","10","0","58","10","58","30","1","58","58","58","0","42711"
"0","59","1","670090059","59","0","0","138","0","59","0","59","0","200900","59","147","59","200000001","59","0","1874","59","59","0","59","1","59","59","10","0","59","10","59","30","1","59","59","59","0","44657"
"0","60","1","670090060","60","0","0","142","0","60","0","60","0","200900","60","153","60","200000001","60","0","1945","60","60","0","60","1","60","60","10","0","60","10","60","30","1","60","60","60","0","46602"
"0","61","1","670090061","61","0","0","147","0","61","0","61","0","200900","61","157","61","200000001","61","0","2017","61","61","0","61","1","61","61","10","0","61","10","61","30","1","61","61","61","0","48547"
"0","62","1","670090062","62","0","0","152","0","62","0","62","0","200900","62","162","62","200000001","62","0","2075","62","62","0","62","1","62","62","10","0","62","10","62","30","1","62","62","62","0","50382"
