cee35264831b62cc47650d0b1e7a0074ad51b8d3476cd396c51648647df2e9e5,82aabb29c5a1578e51f706a3db99ee7df38a47428d39c501d45eaefdb37a7d73,7a30372c2e5da1981995a1c7a1ff37a13e25abaad75fdb92c56c953327a3ec52,1721fc5c58cb5f3646385482627a402321413e6dae4c631b4d01e61093260f29,74d3b7b61fc6783091de70b9de425f00244f0f12645cb13b72a0340431fc1408,ac1aa1766bb46719ca5a37119bf0403b68f9c2907e8893452a816556a4cfa4c9,7e1d33a2e09c4dc2cc7031ae5b98b174df5e8da5235d8f322164587e75d7702d,6a033422faa9d34cd8d1085d1cad2308ba7e03464097c164ca013849d35f51af,01d46a247af0acc84a9994b3fa14e9068aefe0384d8b0bf857cbd649e2fcc73e,d4692b7a49cc0b68d9e8abe6acf4761d321a6dc587f1d47d38136b0a9e5fbedf,14f7aa3eacfc32226ead27ebe6da714ab57b9fbe076e1bce327e1a2c7391159f,c107d8ce17556fbeacea9bf04b2a5893d84406b321459ce272d56a977c36493b,fa9e243a44e3b8a043c62075d3fd5ffd5da4898a31f09cfb77ba6a9e0b1e9305,6ab8fd38db09da79c2fdd417b884035d55e22ad7cf1d2e589ce81bf64ee74e0c
"31051","2023/01/15 15:00:00","0","0","100","2","0","0","105101","0","2030/08/01 14:59:59","0","28024","98"
"31054","2023/01/15 15:00:00","0","0","100","2","0","0","105401","0","2030/08/01 14:59:59","0","28024","99"
"31001","2023/01/15 15:00:00","0","0","100","2","0","0","100101","0","2030/08/01 14:59:59","0","28024","100"
"31002","2023/01/15 15:00:00","0","0","100","2","0","0","100201","0","2030/08/01 14:59:59","0","28024","101"
"31003","2023/01/15 15:00:00","0","0","100","2","0","0","100301","0","2030/08/01 14:59:59","0","28024","102"
"31004","2023/01/15 15:00:00","0","0","100","2","0","0","100401","0","2030/08/01 14:59:59","0","28024","103"
"31021","2023/01/15 15:00:00","0","0","100","2","0","0","102101","0","2030/08/01 14:59:59","0","28024","104"
"31022","2023/01/15 15:00:00","0","0","100","2","0","0","102201","0","2030/08/01 14:59:59","0","28024","105"
"31025","2023/01/15 15:00:00","0","0","100","2","0","0","102501","0","2030/08/01 14:59:59","0","28024","106"
"31034","2023/01/15 15:00:00","0","0","100","2","0","0","103401","0","2030/08/01 14:59:59","0","28024","107"
"31040","2023/01/15 15:00:00","0","0","100","2","0","0","104001","0","2030/08/01 14:59:59","0","28024","108"
"31050","2023/01/15 15:00:00","0","0","100","2","0","0","105001","0","2030/08/01 14:59:59","0","28024","109"
"31052","2023/01/15 15:00:00","0","0","100","2","0","0","105201","0","2030/08/01 14:59:59","0","28024","110"
"31055","2023/01/15 15:00:00","0","0","100","2","0","0","105501","0","2030/08/01 14:59:59","0","28024","111"
"31058","2023/01/15 15:00:00","0","0","100","2","0","0","105801","0","2030/08/01 14:59:59","0","28024","112"
"31059","2023/01/15 15:00:00","0","0","100","2","0","0","105901","0","2030/08/01 14:59:59","0","28024","113"
"31060","2023/01/15 15:00:00","0","0","100","2","0","0","106001","0","2030/08/01 14:59:59","0","28024","114"
"31001","2024/04/30 12:00:00","0","0","50","2","0","0","100101","0","2030/08/01 14:59:59","0","28025","1"
"31002","2024/04/30 12:00:00","0","0","50","2","0","0","100201","0","2030/08/01 14:59:59","0","28025","2"
"31003","2024/04/30 12:00:00","0","0","50","2","0","0","100301","0","2030/08/01 14:59:59","0","28025","3"
"31004","2024/04/30 12:00:00","0","0","50","2","0","0","100401","0","2030/08/01 14:59:59","0","28025","4"
"31005","2024/04/30 12:00:00","0","0","50","2","0","0","100501","0","2030/08/01 14:59:59","0","28025","5"
"31006","2024/04/30 12:00:00","0","0","50","2","0","0","100601","0","2030/08/01 14:59:59","0","28025","6"
"31007","2024/04/30 12:00:00","0","0","50","2","0","0","100701","0","2030/08/01 14:59:59","0","28025","7"
"31008","2024/04/30 12:00:00","0","0","50","2","0","0","100801","0","2030/08/01 14:59:59","0","28025","8"
"31009","2024/04/30 12:00:00","0","0","50","2","0","0","100901","0","2030/08/01 14:59:59","0","28025","9"
"31010","2024/04/30 12:00:00","0","0","50","2","0","0","101001","0","2030/08/01 14:59:59","0","28025","10"
"31011","2024/04/30 12:00:00","0","0","50","2","0","0","101101","0","2030/08/01 14:59:59","0","28025","11"
"31012","2024/04/30 12:00:00","0","0","50","2","0","0","101201","0","2030/08/01 14:59:59","0","28025","12"
"31013","2024/04/30 12:00:00","0","0","50","2","0","0","101301","0","2030/08/01 14:59:59","0","28025","13"
"31014","2024/04/30 12:00:00","0","0","50","2","0","0","101401","0","2030/08/01 14:59:59","0","28025","14"
"31015","2024/04/30 12:00:00","0","0","50","2","0","0","101501","0","2030/08/01 14:59:59","0","28025","15"
"31016","2024/04/30 12:00:00","0","0","50","2","0","0","101601","0","2030/08/01 14:59:59","0","28025","16"
"31017","2024/04/30 12:00:00","0","0","50","2","0","0","101701","0","2030/08/01 14:59:59","0","28025","17"
"31018","2024/04/30 12:00:00","0","0","50","2","0","0","101801","0","2030/08/01 14:59:59","0","28025","18"
"31020","2024/04/30 12:00:00","0","0","50","2","0","0","102001","0","2030/08/01 14:59:59","0","28025","19"
"31021","2024/04/30 12:00:00","0","0","50","2","0","0","102101","0","2030/08/01 14:59:59","0","28025","20"
"31022","2024/04/30 12:00:00","0","0","50","2","0","0","102201","0","2030/08/01 14:59:59","0","28025","21"
"31023","2024/04/30 12:00:00","0","0","50","2","0","0","102301","0","2030/08/01 14:59:59","0","28025","22"
"31025","2024/04/30 12:00:00","0","0","50","2","0","0","102501","0","2030/08/01 14:59:59","0","28025","23"
"31026","2024/04/30 12:00:00","0","0","50","2","0","0","102601","0","2030/08/01 14:59:59","0","28025","24"
"31027","2024/04/30 12:00:00","0","0","50","2","0","0","102701","0","2030/08/01 14:59:59","0","28025","25"
"31028","2024/04/30 12:00:00","0","0","50","2","0","0","102801","0","2030/08/01 14:59:59","0","28025","26"
"31029","2024/04/30 12:00:00","0","0","50","2","0","0","102901","0","2030/08/01 14:59:59","0","28025","27"
"31030","2024/04/30 12:00:00","0","0","50","2","0","0","103001","0","2030/08/01 14:59:59","0","28025","28"
"31031","2024/04/30 12:00:00","0","0","50","2","0","0","103101","0","2030/08/01 14:59:59","0","28025","29"
"31032","2024/04/30 12:00:00","0","0","50","2","0","0","103201","0","2030/08/01 14:59:59","0","28025","30"
"31033","2024/04/30 12:00:00","0","0","50","2","0","0","103301","0","2030/08/01 14:59:59","0","28025","31"
"31034","2024/04/30 12:00:00","0","0","50","2","0","0","103401","0","2030/08/01 14:59:59","0","28025","32"
"31036","2024/04/30 12:00:00","0","0","50","2","0","0","103601","0","2030/08/01 14:59:59","0","28025","33"
"31037","2024/04/30 12:00:00","0","0","50","2","0","0","103701","0","2030/08/01 14:59:59","0","28025","34"
"31038","2024/04/30 12:00:00","0","0","50","2","0","0","103801","0","2030/08/01 14:59:59","0","28025","35"
"31040","2024/04/30 12:00:00","0","0","50","2","0","0","104001","0","2030/08/01 14:59:59","0","28025","36"
"31042","2024/04/30 12:00:00","0","0","50","2","0","0","104201","0","2030/08/01 14:59:59","0","28025","37"
"31043","2024/04/30 12:00:00","0","0","50","2","0","0","104301","0","2030/08/01 14:59:59","0","28025","38"
"31044","2024/04/30 12:00:00","0","0","50","2","0","0","104401","0","2030/08/01 14:59:59","0","28025","39"
"31045","2024/04/30 12:00:00","0","0","50","2","0","0","104501","0","2030/08/01 14:59:59","0","28025","40"
"31046","2024/04/30 12:00:00","0","0","50","2","0","0","104601","0","2030/08/01 14:59:59","0","28025","41"
"31047","2024/04/30 12:00:00","0","0","50","2","0","0","104701","0","2030/08/01 14:59:59","0","28025","42"
"31048","2024/04/30 12:00:00","0","0","50","2","0","0","104801","0","2030/08/01 14:59:59","0","28025","43"
"31049","2024/04/30 12:00:00","0","0","50","2","0","0","104901","0","2030/08/01 14:59:59","0","28025","44"
"31050","2024/04/30 12:00:00","0","0","50","2","0","0","105001","0","2030/08/01 14:59:59","0","28025","45"
"31051","2024/04/30 12:00:00","0","0","50","2","0","0","105101","0","2030/08/01 14:59:59","0","28025","46"
"31052","2024/04/30 12:00:00","0","0","50","2","0","0","105201","0","2030/08/01 14:59:59","0","28025","47"
"31053","2024/04/30 12:00:00","0","0","50","2","0","0","105301","0","2030/08/01 14:59:59","0","28025","48"
"31054","2024/04/30 12:00:00","0","0","50","2","0","0","105401","0","2030/08/01 14:59:59","0","28025","49"
"31055","2024/04/30 12:00:00","0","0","50","2","0","0","105501","0","2030/08/01 14:59:59","0","28025","50"
"31057","2024/04/30 12:00:00","0","0","50","2","0","0","105701","0","2030/08/01 14:59:59","0","28025","51"
"31058","2024/04/30 12:00:00","0","0","50","2","0","0","105801","0","2030/08/01 14:59:59","0","28025","52"
"31059","2024/04/30 12:00:00","0","0","50","2","0","0","105901","0","2030/08/01 14:59:59","0","28025","53"
"31060","2024/04/30 12:00:00","0","0","50","2","0","0","106001","0","2030/08/01 14:59:59","0","28025","54"
"31061","2024/04/30 12:00:00","0","0","50","2","0","0","106101","0","2030/08/01 14:59:59","0","28025","55"
"31063","2024/04/30 12:00:00","0","0","50","2","0","0","106301","0","2030/08/01 14:59:59","0","28025","56"
"31064","2024/04/30 12:00:00","0","0","50","2","0","0","106401","0","2030/08/01 14:59:59","0","28025","57"
"31065","2024/04/30 12:00:00","0","0","50","2","0","0","106501","0","2030/08/01 14:59:59","0","28025","58"
"31066","2024/04/30 12:00:00","0","0","50","2","0","0","106601","0","2030/08/01 14:59:59","0","28025","59"
"31071","2024/04/30 12:00:00","0","0","50","2","0","0","107101","0","2030/08/01 14:59:59","0","28025","60"
"31075","2024/04/30 12:00:00","0","0","50","2","0","0","107501","0","2030/08/01 14:59:59","0","28025","61"
"31076","2024/04/30 12:00:00","0","0","50","2","0","0","107601","0","2030/08/01 14:59:59","0","28025","62"
"31078","2024/04/30 12:00:00","0","0","50","2","0","0","107801","0","2030/08/01 14:59:59","0","28025","63"
"31087","2024/04/30 12:00:00","0","0","50","2","0","0","108701","0","2030/08/01 14:59:59","0","28025","64"
"31088","2024/04/30 12:00:00","0","0","50","2","0","0","108801","0","2030/08/01 14:59:59","0","28025","65"
"31089","2024/04/30 12:00:00","0","0","50","2","0","0","108901","0","2030/08/01 14:59:59","0","28025","66"
"32001","2024/04/30 12:00:00","0","0","50","2","0","0","100101","0","2030/08/01 14:59:59","0","28026","1"
"32002","2024/04/30 12:00:00","0","0","50","2","0","0","100201","0","2030/08/01 14:59:59","0","28026","2"
"32003","2024/04/30 12:00:00","0","0","50","2","0","0","100301","0","2030/08/01 14:59:59","0","28026","3"
"32004","2024/04/30 12:00:00","0","0","50","2","0","0","100401","0","2030/08/01 14:59:59","0","28026","4"
"32005","2024/04/30 12:00:00","0","0","50","2","0","0","100501","0","2030/08/01 14:59:59","0","28026","5"
"32006","2024/04/30 12:00:00","0","0","50","2","0","0","100601","0","2030/08/01 14:59:59","0","28026","6"
"32007","2024/04/30 12:00:00","0","0","50","2","0","0","100701","0","2030/08/01 14:59:59","0","28026","7"
"32008","2024/04/30 12:00:00","0","0","50","2","0","0","100801","0","2030/08/01 14:59:59","0","28026","8"
"32009","2024/04/30 12:00:00","0","0","50","2","0","0","100901","0","2030/08/01 14:59:59","0","28026","9"
"32010","2024/04/30 12:00:00","0","0","50","2","0","0","101001","0","2030/08/01 14:59:59","0","28026","10"
"32011","2024/04/30 12:00:00","0","0","50","2","0","0","101101","0","2030/08/01 14:59:59","0","28026","11"
"32012","2024/04/30 12:00:00","0","0","50","2","0","0","101201","0","2030/08/01 14:59:59","0","28026","12"
"32013","2024/04/30 12:00:00","0","0","50","2","0","0","101301","0","2030/08/01 14:59:59","0","28026","13"
"32014","2024/04/30 12:00:00","0","0","50","2","0","0","101401","0","2030/08/01 14:59:59","0","28026","14"
"32015","2024/04/30 12:00:00","0","0","50","2","0","0","101501","0","2030/08/01 14:59:59","0","28026","15"
"32016","2024/04/30 12:00:00","0","0","50","2","0","0","101601","0","2030/08/01 14:59:59","0","28026","16"
"32017","2024/04/30 12:00:00","0","0","50","2","0","0","101701","0","2030/08/01 14:59:59","0","28026","17"
"32018","2024/04/30 12:00:00","0","0","50","2","0","0","101801","0","2030/08/01 14:59:59","0","28026","18"
"32020","2024/04/30 12:00:00","0","0","50","2","0","0","102001","0","2030/08/01 14:59:59","0","28026","19"
"32021","2024/04/30 12:00:00","0","0","50","2","0","0","102101","0","2030/08/01 14:59:59","0","28026","20"
"32022","2024/04/30 12:00:00","0","0","50","2","0","0","102201","0","2030/08/01 14:59:59","0","28026","21"
"32023","2024/04/30 12:00:00","0","0","50","2","0","0","102301","0","2030/08/01 14:59:59","0","28026","22"
"32025","2024/04/30 12:00:00","0","0","50","2","0","0","102501","0","2030/08/01 14:59:59","0","28026","23"
"32026","2024/04/30 12:00:00","0","0","50","2","0","0","102601","0","2030/08/01 14:59:59","0","28026","24"
"32027","2024/04/30 12:00:00","0","0","50","2","0","0","102701","0","2030/08/01 14:59:59","0","28026","25"
"32028","2024/04/30 12:00:00","0","0","50","2","0","0","102801","0","2030/08/01 14:59:59","0","28026","26"
"32029","2024/04/30 12:00:00","0","0","50","2","0","0","102901","0","2030/08/01 14:59:59","0","28026","27"
"32030","2024/04/30 12:00:00","0","0","50","2","0","0","103001","0","2030/08/01 14:59:59","0","28026","28"
"32031","2024/04/30 12:00:00","0","0","50","2","0","0","103101","0","2030/08/01 14:59:59","0","28026","29"
"32032","2024/04/30 12:00:00","0","0","50","2","0","0","103201","0","2030/08/01 14:59:59","0","28026","30"
"32033","2024/04/30 12:00:00","0","0","50","2","0","0","103301","0","2030/08/01 14:59:59","0","28026","31"
"32034","2024/04/30 12:00:00","0","0","50","2","0","0","103401","0","2030/08/01 14:59:59","0","28026","32"
"32036","2024/04/30 12:00:00","0","0","50","2","0","0","103601","0","2030/08/01 14:59:59","0","28026","33"
"32037","2024/04/30 12:00:00","0","0","50","2","0","0","103701","0","2030/08/01 14:59:59","0","28026","34"
"32038","2024/04/30 12:00:00","0","0","50","2","0","0","103801","0","2030/08/01 14:59:59","0","28026","35"
"32040","2024/04/30 12:00:00","0","0","50","2","0","0","104001","0","2030/08/01 14:59:59","0","28026","36"
"32042","2024/04/30 12:00:00","0","0","50","2","0","0","104201","0","2030/08/01 14:59:59","0","28026","37"
"32043","2024/04/30 12:00:00","0","0","50","2","0","0","104301","0","2030/08/01 14:59:59","0","28026","38"
"32044","2024/04/30 12:00:00","0","0","50","2","0","0","104401","0","2030/08/01 14:59:59","0","28026","39"
"32045","2024/04/30 12:00:00","0","0","50","2","0","0","104501","0","2030/08/01 14:59:59","0","28026","40"
"32046","2024/04/30 12:00:00","0","0","50","2","0","0","104601","0","2030/08/01 14:59:59","0","28026","41"
"32047","2024/04/30 12:00:00","0","0","50","2","0","0","104701","0","2030/08/01 14:59:59","0","28026","42"
"32048","2024/04/30 12:00:00","0","0","50","2","0","0","104801","0","2030/08/01 14:59:59","0","28026","43"
"32049","2024/04/30 12:00:00","0","0","50","2","0","0","104901","0","2030/08/01 14:59:59","0","28026","44"
"32050","2024/04/30 12:00:00","0","0","50","2","0","0","105001","0","2030/08/01 14:59:59","0","28026","45"
"32051","2024/04/30 12:00:00","0","0","50","2","0","0","105101","0","2030/08/01 14:59:59","0","28026","46"
"32052","2024/04/30 12:00:00","0","0","50","2","0","0","105201","0","2030/08/01 14:59:59","0","28026","47"
"32053","2024/04/30 12:00:00","0","0","50","2","0","0","105301","0","2030/08/01 14:59:59","0","28026","48"
"32054","2024/04/30 12:00:00","0","0","50","2","0","0","105401","0","2030/08/01 14:59:59","0","28026","49"
"32055","2024/04/30 12:00:00","0","0","50","2","0","0","105501","0","2030/08/01 14:59:59","0","28026","50"
"32057","2024/04/30 12:00:00","0","0","50","2","0","0","105701","0","2030/08/01 14:59:59","0","28026","51"
"32058","2024/04/30 12:00:00","0","0","50","2","0","0","105801","0","2030/08/01 14:59:59","0","28026","52"
"32059","2024/04/30 12:00:00","0","0","50","2","0","0","105901","0","2030/08/01 14:59:59","0","28026","53"
"32060","2024/04/30 12:00:00","0","0","50","2","0","0","106001","0","2030/08/01 14:59:59","0","28026","54"
"32061","2024/04/30 12:00:00","0","0","50","2","0","0","106101","0","2030/08/01 14:59:59","0","28026","55"
"32063","2024/04/30 12:00:00","0","0","50","2","0","0","106301","0","2030/08/01 14:59:59","0","28026","56"
"32064","2024/04/30 12:00:00","0","0","50","2","0","0","106401","0","2030/08/01 14:59:59","0","28026","57"
"32065","2024/04/30 12:00:00","0","0","50","2","0","0","106501","0","2030/08/01 14:59:59","0","28026","58"
"32066","2024/04/30 12:00:00","0","0","50","2","0","0","106601","0","2030/08/01 14:59:59","0","28026","59"
"32071","2024/04/30 12:00:00","0","0","50","2","0","0","107101","0","2030/08/01 14:59:59","0","28026","60"
"32075","2024/04/30 12:00:00","0","0","50","2","0","0","107501","0","2030/08/01 14:59:59","0","28026","61"
"32076","2024/04/30 12:00:00","0","0","50","2","0","0","107601","0","2030/08/01 14:59:59","0","28026","62"
"32078","2024/04/30 12:00:00","0","0","50","2","0","0","107801","0","2030/08/01 14:59:59","0","28026","63"
"32087","2024/04/30 12:00:00","0","0","50","2","0","0","108701","0","2030/08/01 14:59:59","0","28026","64"
"32088","2024/04/30 12:00:00","0","0","50","2","0","0","108801","0","2030/08/01 14:59:59","0","28026","65"
"32089","2024/04/30 12:00:00","0","0","50","2","0","0","108901","0","2030/08/01 14:59:59","0","28026","66"
"31001","2024/08/15 15:00:00","0","0","50","2","0","0","100101","0","2030/08/01 14:59:59","0","28027","1"
"31002","2024/08/15 15:00:00","0","0","50","2","0","0","100201","0","2030/08/01 14:59:59","0","28027","2"
"31003","2024/08/15 15:00:00","0","0","50","2","0","0","100301","0","2030/08/01 14:59:59","0","28027","3"
"31004","2024/08/15 15:00:00","0","0","50","2","0","0","100401","0","2030/08/01 14:59:59","0","28027","4"
"31005","2024/08/15 15:00:00","0","0","50","2","0","0","100501","0","2030/08/01 14:59:59","0","28027","5"
"31006","2024/08/15 15:00:00","0","0","50","2","0","0","100601","0","2030/08/01 14:59:59","0","28027","6"
"31007","2024/08/15 15:00:00","0","0","50","2","0","0","100701","0","2030/08/01 14:59:59","0","28027","7"
"31008","2024/08/15 15:00:00","0","0","50","2","0","0","100801","0","2030/08/01 14:59:59","0","28027","8"
"31009","2024/08/15 15:00:00","0","0","50","2","0","0","100901","0","2030/08/01 14:59:59","0","28027","9"
"31010","2024/08/15 15:00:00","0","0","50","2","0","0","101001","0","2030/08/01 14:59:59","0","28027","10"
"31011","2024/08/15 15:00:00","0","0","50","2","0","0","101101","0","2030/08/01 14:59:59","0","28027","11"
"31012","2024/08/15 15:00:00","0","0","50","2","0","0","101201","0","2030/08/01 14:59:59","0","28027","12"
"31013","2024/08/15 15:00:00","0","0","50","2","0","0","101301","0","2030/08/01 14:59:59","0","28027","13"
"31014","2024/08/15 15:00:00","0","0","50","2","0","0","101401","0","2030/08/01 14:59:59","0","28027","14"
"31015","2024/08/15 15:00:00","0","0","50","2","0","0","101501","0","2030/08/01 14:59:59","0","28027","15"
"31016","2024/08/15 15:00:00","0","0","50","2","0","0","101601","0","2030/08/01 14:59:59","0","28027","16"
"31017","2024/08/15 15:00:00","0","0","50","2","0","0","101701","0","2030/08/01 14:59:59","0","28027","17"
"31018","2024/08/15 15:00:00","0","0","50","2","0","0","101801","0","2030/08/01 14:59:59","0","28027","18"
"31020","2024/08/15 15:00:00","0","0","50","2","0","0","102001","0","2030/08/01 14:59:59","0","28027","19"
"31021","2024/08/15 15:00:00","0","0","50","2","0","0","102101","0","2030/08/01 14:59:59","0","28027","20"
"31022","2024/08/15 15:00:00","0","0","50","2","0","0","102201","0","2030/08/01 14:59:59","0","28027","21"
"31023","2024/08/15 15:00:00","0","0","50","2","0","0","102301","0","2030/08/01 14:59:59","0","28027","22"
"31025","2024/08/15 15:00:00","0","0","50","2","0","0","102501","0","2030/08/01 14:59:59","0","28027","23"
"31026","2024/08/15 15:00:00","0","0","50","2","0","0","102601","0","2030/08/01 14:59:59","0","28027","24"
"31027","2024/08/15 15:00:00","0","0","50","2","0","0","102701","0","2030/08/01 14:59:59","0","28027","25"
"31028","2024/08/15 15:00:00","0","0","50","2","0","0","102801","0","2030/08/01 14:59:59","0","28027","26"
"31029","2024/08/15 15:00:00","0","0","50","2","0","0","102901","0","2030/08/01 14:59:59","0","28027","27"
"31030","2024/08/15 15:00:00","0","0","50","2","0","0","103001","0","2030/08/01 14:59:59","0","28027","28"
"31031","2024/08/15 15:00:00","0","0","50","2","0","0","103101","0","2030/08/01 14:59:59","0","28027","29"
"31032","2024/08/15 15:00:00","0","0","50","2","0","0","103201","0","2030/08/01 14:59:59","0","28027","30"
"31033","2024/08/15 15:00:00","0","0","50","2","0","0","103301","0","2030/08/01 14:59:59","0","28027","31"
"31034","2024/08/15 15:00:00","0","0","50","2","0","0","103401","0","2030/08/01 14:59:59","0","28027","32"
"31036","2024/08/15 15:00:00","0","0","50","2","0","0","103601","0","2030/08/01 14:59:59","0","28027","33"
"31037","2024/08/15 15:00:00","0","0","50","2","0","0","103701","0","2030/08/01 14:59:59","0","28027","34"
"31038","2024/08/15 15:00:00","0","0","50","2","0","0","103801","0","2030/08/01 14:59:59","0","28027","35"
"31040","2024/08/15 15:00:00","0","0","50","2","0","0","104001","0","2030/08/01 14:59:59","0","28027","36"
"31042","2024/08/15 15:00:00","0","0","50","2","0","0","104201","0","2030/08/01 14:59:59","0","28027","37"
"31043","2024/08/15 15:00:00","0","0","50","2","0","0","104301","0","2030/08/01 14:59:59","0","28027","38"
"31044","2024/08/15 15:00:00","0","0","50","2","0","0","104401","0","2030/08/01 14:59:59","0","28027","39"
"31045","2024/08/15 15:00:00","0","0","50","2","0","0","104501","0","2030/08/01 14:59:59","0","28027","40"
"31046","2024/08/15 15:00:00","0","0","50","2","0","0","104601","0","2030/08/01 14:59:59","0","28027","41"
"31047","2024/08/15 15:00:00","0","0","50","2","0","0","104701","0","2030/08/01 14:59:59","0","28027","42"
"31048","2024/08/15 15:00:00","0","0","50","2","0","0","104801","0","2030/08/01 14:59:59","0","28027","43"
"31049","2024/08/15 15:00:00","0","0","50","2","0","0","104901","0","2030/08/01 14:59:59","0","28027","44"
"31050","2024/08/15 15:00:00","0","0","50","2","0","0","105001","0","2030/08/01 14:59:59","0","28027","45"
"31051","2024/08/15 15:00:00","0","0","50","2","0","0","105101","0","2030/08/01 14:59:59","0","28027","46"
"31052","2024/08/15 15:00:00","0","0","50","2","0","0","105201","0","2030/08/01 14:59:59","0","28027","47"
"31053","2024/08/15 15:00:00","0","0","50","2","0","0","105301","0","2030/08/01 14:59:59","0","28027","48"
"31054","2024/08/15 15:00:00","0","0","50","2","0","0","105401","0","2030/08/01 14:59:59","0","28027","49"
"31055","2024/08/15 15:00:00","0","0","50","2","0","0","105501","0","2030/08/01 14:59:59","0","28027","50"
"31056","2024/08/15 15:00:00","0","0","50","2","0","0","105601","0","2030/08/01 14:59:59","0","28027","51"
"31057","2024/08/15 15:00:00","0","0","50","2","0","0","105701","0","2030/08/01 14:59:59","0","28027","52"
"31058","2024/08/15 15:00:00","0","0","50","2","0","0","105801","0","2030/08/01 14:59:59","0","28027","53"
"31059","2024/08/15 15:00:00","0","0","50","2","0","0","105901","0","2030/08/01 14:59:59","0","28027","54"
"31060","2024/08/15 15:00:00","0","0","50","2","0","0","106001","0","2030/08/01 14:59:59","0","28027","55"
"31061","2024/08/15 15:00:00","0","0","50","2","0","0","106101","0","2030/08/01 14:59:59","0","28027","56"
"31063","2024/08/15 15:00:00","0","0","50","2","0","0","106301","0","2030/08/01 14:59:59","0","28027","57"
"31064","2024/08/15 15:00:00","0","0","50","2","0","0","106401","0","2030/08/01 14:59:59","0","28027","58"
"31065","2024/08/15 15:00:00","0","0","50","2","0","0","106501","0","2030/08/01 14:59:59","0","28027","59"
"31066","2024/08/15 15:00:00","0","0","50","2","0","0","106601","0","2030/08/01 14:59:59","0","28027","60"
"31071","2024/08/15 15:00:00","0","0","50","2","0","0","107101","0","2030/08/01 14:59:59","0","28027","61"
"31075","2024/08/15 15:00:00","0","0","50","2","0","0","107501","0","2030/08/01 14:59:59","0","28027","62"
"31076","2024/08/15 15:00:00","0","0","50","2","0","0","107601","0","2030/08/01 14:59:59","0","28027","63"
"31078","2024/08/15 15:00:00","0","0","50","2","0","0","107801","0","2030/08/01 14:59:59","0","28027","64"
"31087","2024/08/15 15:00:00","0","0","50","2","0","0","108701","0","2030/08/01 14:59:59","0","28027","65"
"31088","2024/08/15 15:00:00","0","0","50","2","0","0","108801","0","2030/08/01 14:59:59","0","28027","66"
"31089","2024/08/15 15:00:00","0","0","50","2","0","0","108901","0","2030/08/01 14:59:59","0","28027","67"
"32001","2024/08/15 15:00:00","0","0","50","2","0","0","100101","0","2030/08/01 14:59:59","0","28028","1"
"32002","2024/08/15 15:00:00","0","0","50","2","0","0","100201","0","2030/08/01 14:59:59","0","28028","2"
"32003","2024/08/15 15:00:00","0","0","50","2","0","0","100301","0","2030/08/01 14:59:59","0","28028","3"
"32004","2024/08/15 15:00:00","0","0","50","2","0","0","100401","0","2030/08/01 14:59:59","0","28028","4"
"32005","2024/08/15 15:00:00","0","0","50","2","0","0","100501","0","2030/08/01 14:59:59","0","28028","5"
"32006","2024/08/15 15:00:00","0","0","50","2","0","0","100601","0","2030/08/01 14:59:59","0","28028","6"
"32007","2024/08/15 15:00:00","0","0","50","2","0","0","100701","0","2030/08/01 14:59:59","0","28028","7"
"32008","2024/08/15 15:00:00","0","0","50","2","0","0","100801","0","2030/08/01 14:59:59","0","28028","8"
"32009","2024/08/15 15:00:00","0","0","50","2","0","0","100901","0","2030/08/01 14:59:59","0","28028","9"
"32010","2024/08/15 15:00:00","0","0","50","2","0","0","101001","0","2030/08/01 14:59:59","0","28028","10"
"32011","2024/08/15 15:00:00","0","0","50","2","0","0","101101","0","2030/08/01 14:59:59","0","28028","11"
"32012","2024/08/15 15:00:00","0","0","50","2","0","0","101201","0","2030/08/01 14:59:59","0","28028","12"
"32013","2024/08/15 15:00:00","0","0","50","2","0","0","101301","0","2030/08/01 14:59:59","0","28028","13"
"32014","2024/08/15 15:00:00","0","0","50","2","0","0","101401","0","2030/08/01 14:59:59","0","28028","14"
"32015","2024/08/15 15:00:00","0","0","50","2","0","0","101501","0","2030/08/01 14:59:59","0","28028","15"
"32016","2024/08/15 15:00:00","0","0","50","2","0","0","101601","0","2030/08/01 14:59:59","0","28028","16"
"32017","2024/08/15 15:00:00","0","0","50","2","0","0","101701","0","2030/08/01 14:59:59","0","28028","17"
"32018","2024/08/15 15:00:00","0","0","50","2","0","0","101801","0","2030/08/01 14:59:59","0","28028","18"
"32020","2024/08/15 15:00:00","0","0","50","2","0","0","102001","0","2030/08/01 14:59:59","0","28028","19"
"32021","2024/08/15 15:00:00","0","0","50","2","0","0","102101","0","2030/08/01 14:59:59","0","28028","20"
"32022","2024/08/15 15:00:00","0","0","50","2","0","0","102201","0","2030/08/01 14:59:59","0","28028","21"
"32023","2024/08/15 15:00:00","0","0","50","2","0","0","102301","0","2030/08/01 14:59:59","0","28028","22"
"32025","2024/08/15 15:00:00","0","0","50","2","0","0","102501","0","2030/08/01 14:59:59","0","28028","23"
"32026","2024/08/15 15:00:00","0","0","50","2","0","0","102601","0","2030/08/01 14:59:59","0","28028","24"
"32027","2024/08/15 15:00:00","0","0","50","2","0","0","102701","0","2030/08/01 14:59:59","0","28028","25"
"32028","2024/08/15 15:00:00","0","0","50","2","0","0","102801","0","2030/08/01 14:59:59","0","28028","26"
"32029","2024/08/15 15:00:00","0","0","50","2","0","0","102901","0","2030/08/01 14:59:59","0","28028","27"
