39a867fd6a26a68e0c6d52298e1f86fb5704019eef34c41922c918e9596f2738,73cf363534c208fb8d07f901b52a15130eb6a4e630be35fdd8114b8e37d5703c,f7edbc222ffdfda44b328b02805cc2d1c40efb94810432512edc6ce6990d1776,574f17aa7f706c46fa94d3c6c54553f92303017beaf4a2f56e098846f31670e7,dd1932d5d01e3470e61113347bf9e5f1381418f9d428993b442efc7398b60f40,bfee307c5293f4e6199a277e7e544ebb229ce260f0153c92ea7973d1f3b7951d,ca507aeb19f20a0fb92bf75ba83ae0f6e98a3c7ef0a84dd5c1dd54acba4fed8a,b40de16dfbe06aae603fa9c11d8b046b95488cc709ffe263ee222112c97bc123,a3b4d1762176620288fddcb4daa03fcf052a48e651c236acdf84bc548f4d2c3e,fb5e50af42e96b3ac5ec09f135693083bd5c0bee7c53bf07cb9dd13488b7113c,8b4ab318b196449f33bac7a640bc54d4082d5a17cffac1051c2467266d7198da,7b05733e474cd13dd7606af237172304b7e7c99706c33b387adfb362b11e2434,64a8640a3445786908ca5812803f6cab663205b9cd08882065883abe020b920e,0094617f7d0ddb0480790ed39b6d35850cd3212a485c7b86492887d8ce630faa
"734","2000","0","31","1","30","0","0","-1","2021/3/26 05:00:00","0","2021/3/31 04:59:59","101","1"
"735","2000","0","41","1","40","0","0","-1","2021/3/26 05:00:00","0","2021/3/31 04:59:59","101","1"
"736","1500","0","81","1","80","0","0","-1","2021/3/23 05:00:00","0","2021/3/29 04:59:59","101","1"
"737","1500","0","82","1","80","0","0","-1","2021/3/23 05:00:00","0","2021/3/29 04:59:59","102","1"
"738","1500","0","83","1","80","0","0","-1","2021/3/23 05:00:00","0","2021/3/29 04:59:59","111","1"
"739","1500","0","84","1","80","0","0","-1","2021/3/23 05:00:00","0","2021/3/29 04:59:59","109","1"
"740","1500","0","85","1","80","0","0","-1","2021/3/23 05:00:00","0","2021/3/29 04:59:59","112","1"
"741","1500","0","351","1","80","0","0","-1","2021/3/23 05:00:00","0","2021/3/29 04:59:59","8004","1"
"742","1500","0","352","1","80","0","0","-1","2021/3/23 05:00:00","0","2021/3/29 04:59:59","8005","1"
"743","2000","0","34","1","30","0","0","-1","2021/3/26 05:00:00","0","2021/4/7 04:59:59","103","1"
"744","2000","0","44","1","40","0","0","-1","2021/3/26 05:00:00","0","2021/4/7 04:59:59","103","1"
"745","1500","0","151","1","80","0","0","-1","2021/4/30 12:00:00","0","2021/5/14 20:59:59","6004","1"
"746","1500","0","152","1","80","0","0","-1","2021/4/30 12:00:00","0","2021/5/14 20:59:59","6005","1"
"747","1500","0","151","1","80","0","0","-1","2021/3/31 12:00:00","0","2021/4/14 20:59:59","6004","1"
"748","1500","0","152","1","80","0","0","-1","2021/3/31 12:00:00","0","2021/4/14 20:59:59","6005","1"
"749","1500","0","151","1","80","0","0","-1","2021/5/31 12:00:00","0","2021/6/14 20:59:59","6004","1"
"750","1500","0","152","1","80","0","0","-1","2021/5/31 12:00:00","0","2021/6/14 20:59:59","6005","1"
"751","1500","0","251","1","80","0","0","-1","2021/04/18 12:00:00","0","2021/04/25 20:59:59","7004","1"
"752","1500","0","252","1","80","0","0","-1","2021/04/18 12:00:00","0","2021/04/25 20:59:59","7005","1"
"753","1500","0","251","1","80","0","0","-1","2021/05/18 12:00:00","0","2021/05/25 20:59:59","7004","1"
"754","1500","0","252","1","80","0","0","-1","2021/05/18 12:00:00","0","2021/05/25 20:59:59","7005","1"
"755","2000","0","39","1","30","0","0","-1","2021/4/7 05:00:00","0","2021/4/10 04:59:59","111","1"
"756","2000","0","49","1","40","0","0","-1","2021/4/7 05:00:00","0","2021/4/10 04:59:59","111","1"
"757","2000","0","31","1","30","0","0","-1","2021/4/10 05:00:00","0","2021/4/14 04:59:59","101","1"
"758","2000","0","41","1","40","0","0","-1","2021/4/10 05:00:00","0","2021/4/14 04:59:59","101","1"
"759","2000","0","37","1","30","0","0","-1","2021/4/14 05:00:00","0","2021/4/17 04:59:59","109","1"
"760","2000","0","38","1","30","0","0","-1","2021/4/14 05:00:00","0","2021/4/17 04:59:59","112","1"
"761","2000","0","32","1","30","0","0","-1","2021/4/14 05:00:00","0","2021/4/17 04:59:59","102","1"
"762","2000","0","42","1","40","0","0","-1","2021/4/14 05:00:00","0","2021/4/17 04:59:59","102","1"
"763","2000","0","34","1","30","0","0","-1","2021/4/14 05:00:00","0","2021/4/17 04:59:59","103","1"
"764","2000","0","44","1","40","0","0","-1","2021/4/14 05:00:00","0","2021/4/17 04:59:59","103","1"
"765","2000","0","45","1","40","0","0","-1","2021/4/14 05:00:00","0","2021/4/25 04:59:59","104","1"
"766","2000","0","31","1","30","0","0","-1","2021/4/17 05:00:00","0","2021/4/21 04:59:59","101","1"
"767","2000","0","41","1","40","0","0","-1","2021/4/17 05:00:00","0","2021/4/21 04:59:59","101","1"
"768","2000","0","32","1","30","0","0","-1","2021/4/21 05:00:00","0","2021/4/25 04:59:59","102","1"
"769","2000","0","42","1","40","0","0","-1","2021/4/21 05:00:00","0","2021/4/25 04:59:59","102","1"
"770","2000","0","37","1","30","0","0","-1","2021/4/25 05:00:00","0","2021/4/30 04:59:59","109","1"
"771","2000","0","38","1","30","0","0","-1","2021/4/25 05:00:00","0","2021/4/30 04:59:59","112","1"
"772","2000","0","31","1","30","0","0","-1","2021/4/25 05:00:00","0","2021/4/30 04:59:59","101","1"
"773","2000","0","41","1","40","0","0","-1","2021/4/25 05:00:00","0","2021/4/30 04:59:59","101","1"
"774","1500","0","81","1","80","0","0","-1","2021/4/22 05:00:00","0","2021/4/28 04:59:59","101","1"
"775","1500","0","82","1","80","0","0","-1","2021/4/22 05:00:00","0","2021/4/28 04:59:59","102","1"
"776","1500","0","83","1","80","0","0","-1","2021/4/22 05:00:00","0","2021/4/28 04:59:59","111","1"
"777","1500","0","84","1","80","0","0","-1","2021/4/22 05:00:00","0","2021/4/28 04:59:59","109","1"
"778","1500","0","85","1","80","0","0","-1","2021/4/22 05:00:00","0","2021/4/28 04:59:59","112","1"
"779","1500","0","351","1","80","0","0","-1","2021/4/22 05:00:00","0","2021/4/28 04:59:59","8004","1"
"780","1500","0","352","1","80","0","0","-1","2021/4/22 05:00:00","0","2021/4/28 04:59:59","8005","1"
"781","2000","0","34","1","30","0","0","-1","2021/4/25 05:00:00","0","2021/5/7 04:59:59","103","1"
"782","2000","0","44","1","40","0","0","-1","2021/4/25 05:00:00","0","2021/5/7 04:59:59","103","1"
"783","3000","0","32","1","30","0","0","-1","2021/4/30 05:00:00","0","2021/5/3 04:59:59","102","1"
"784","3000","0","42","1","40","0","0","-1","2021/4/30 05:00:00","0","2021/5/3 04:59:59","102","1"
"785","1500","0","91","1","100","0","0","-1","2021/5/1 05:00:00","0","2021/5/10 04:59:59","101","1"
"786","1500","0","92","1","100","0","0","-1","2021/5/1 05:00:00","0","2021/5/10 04:59:59","102","1"
"787","1500","0","93","1","100","0","0","-1","2021/5/1 05:00:00","0","2021/5/10 04:59:59","111","1"
"788","1500","0","94","1","100","0","0","-1","2021/5/1 05:00:00","0","2021/5/10 04:59:59","109","1"
"789","1500","0","95","1","100","0","0","-1","2021/5/1 05:00:00","0","2021/5/10 04:59:59","112","1"
"790","1500","0","100","1","100","0","0","-1","2021/5/1 05:00:00","0","2021/5/10 04:59:59","8004","1"
"791","1500","0","101","1","100","0","0","-1","2021/5/1 05:00:00","0","2021/5/10 04:59:59","8005","1"
"792","1500","0","96","1","100","0","0","-1","2021/5/1 05:00:00","0","2021/5/10 04:59:59","6004","1"
"793","1500","0","97","1","100","0","0","-1","2021/5/1 05:00:00","0","2021/5/10 04:59:59","6005","1"
"794","3000","0","31","1","30","0","0","-1","2021/5/3 05:00:00","0","2021/5/7 04:59:59","101","1"
"795","3000","0","41","1","40","0","0","-1","2021/5/3 05:00:00","0","2021/5/7 04:59:59","101","1"
"796","3000","0","39","1","30","0","0","-1","2021/5/7 05:00:00","0","2021/5/10 04:59:59","111","1"
"797","3000","0","49","1","40","0","0","-1","2021/5/7 05:00:00","0","2021/5/10 04:59:59","111","1"
"798","2000","0","32","1","30","0","0","-1","2021/5/10 05:00:00","0","2021/5/13 04:59:59","102","1"
"799","2000","0","42","1","40","0","0","-1","2021/5/10 05:00:00","0","2021/5/13 04:59:59","102","1"
"800","2000","0","45","1","40","0","0","-1","2021/5/10 05:00:00","0","2021/5/23 04:59:59","104","1"
"801","2000","0","37","1","30","0","0","-1","2021/5/10 05:00:00","0","2021/5/15 04:59:59","109","1"
"802","2000","0","38","1","30","0","0","-1","2021/5/10 05:00:00","0","2021/5/15 04:59:59","112","1"
"803","2000","0","31","1","30","0","0","-1","2021/5/13 05:00:00","0","2021/5/18 04:59:59","101","1"
"804","2000","0","41","1","40","0","0","-1","2021/5/13 05:00:00","0","2021/5/18 04:59:59","101","1"
"805","2000","0","34","1","30","0","0","-1","2021/5/18 05:00:00","0","2021/5/23 04:59:59","103","1"
"806","2000","0","44","1","40","0","0","-1","2021/5/18 05:00:00","0","2021/5/23 04:59:59","103","1"
"807","2000","0","37","1","30","0","0","-1","2021/5/19 05:00:00","0","2021/5/22 04:59:59","109","1"
"808","1500","0","81","1","80","0","0","-1","2021/5/23 05:00:00","0","2021/5/29 04:59:59","101","1"
"809","1500","0","82","1","80","0","0","-1","2021/5/23 05:00:00","0","2021/5/29 04:59:59","102","1"
"810","1500","0","83","1","80","0","0","-1","2021/5/23 05:00:00","0","2021/5/29 04:59:59","111","1"
"811","1500","0","84","1","80","0","0","-1","2021/5/23 05:00:00","0","2021/5/29 04:59:59","109","1"
"812","1500","0","85","1","80","0","0","-1","2021/5/23 05:00:00","0","2021/5/29 04:59:59","112","1"
"813","1500","0","351","1","80","0","0","-1","2021/5/23 05:00:00","0","2021/5/29 04:59:59","8004","1"
"814","1500","0","352","1","80","0","0","-1","2021/5/23 05:00:00","0","2021/5/29 04:59:59","8005","1"
"815","2000","0","37","1","30","0","0","-1","2021/5/26 05:00:00","0","2021/5/31 04:59:59","109","1"
"816","2000","0","38","1","30","0","0","-1","2021/5/26 05:00:00","0","2021/5/31 04:59:59","112","1"
"817","2000","0","31","1","30","0","0","-1","2021/5/26 05:00:00","0","2021/5/31 04:59:59","101","1"
"818","2000","0","41","1","40","0","0","-1","2021/5/26 05:00:00","0","2021/5/31 04:59:59","101","1"
"819","2000","0","34","1","30","0","0","-1","2021/5/26 05:00:00","0","2021/6/6 04:59:59","103","1"
"820","2000","0","44","1","40","0","0","-1","2021/5/26 05:00:00","0","2021/6/6 04:59:59","103","1"
"821","1500","0","151","1","80","0","0","-1","2021/06/30 12:00:00","0","2021/07/14 20:59:59","6004","1"
"822","1500","0","152","1","80","0","0","-1","2021/06/30 12:00:00","0","2021/07/14 20:59:59","6005","1"
"823","2000","0","39","1","30","0","0","-1","2021/6/6 05:00:00","0","2021/6/9 04:59:59","111","1"
"824","2000","0","49","1","40","0","0","-1","2021/6/6 05:00:00","0","2021/6/9 04:59:59","111","1"
"825","2000","0","31","1","30","0","0","-1","2021/6/9 05:00:00","0","2021/6/13 04:59:59","101","1"
"826","2000","0","41","1","40","0","0","-1","2021/6/9 05:00:00","0","2021/6/13 04:59:59","101","1"
"827","2000","0","37","1","30","0","0","-1","2021/6/13 05:00:00","0","2021/6/16 04:59:59","109","1"
"828","2000","0","38","1","30","0","0","-1","2021/6/13 05:00:00","0","2021/6/16 04:59:59","112","1"
"829","2000","0","32","1","30","0","0","-1","2021/6/13 05:00:00","0","2021/6/16 04:59:59","102","1"
"830","2000","0","42","1","40","0","0","-1","2021/6/13 05:00:00","0","2021/6/16 04:59:59","102","1"
"831","2000","0","34","1","30","0","0","-1","2021/6/13 05:00:00","0","2021/6/16 04:59:59","103","1"
"832","2000","0","44","1","40","0","0","-1","2021/6/13 05:00:00","0","2021/6/16 04:59:59","103","1"
"833","2000","0","45","1","40","0","0","-1","2021/6/13 05:00:00","0","2021/6/25 04:59:59","104","1"
"834","2000","0","31","1","30","0","0","-1","2021/6/16 05:00:00","0","2021/6/21 04:59:59","101","1"
"835","2000","0","41","1","40","0","0","-1","2021/6/16 05:00:00","0","2021/6/21 04:59:59","101","1"
"836","2000","0","32","1","30","0","0","-1","2021/6/21 05:00:00","0","2021/6/25 04:59:59","102","1"
"837","2000","0","42","1","40","0","0","-1","2021/6/21 05:00:00","0","2021/6/25 04:59:59","102","1"
"838","1500","0","81","1","80","0","0","-1","2021/6/23 05:00:00","0","2021/6/29 04:59:59","101","1"
"839","1500","0","82","1","80","0","0","-1","2021/6/23 05:00:00","0","2021/6/29 04:59:59","102","1"
"840","1500","0","83","1","80","0","0","-1","2021/6/23 05:00:00","0","2021/6/29 04:59:59","111","1"
"841","1500","0","84","1","80","0","0","-1","2021/6/23 05:00:00","0","2021/6/29 04:59:59","109","1"
"842","1500","0","85","1","80","0","0","-1","2021/6/23 05:00:00","0","2021/6/29 04:59:59","112","1"
"843","1500","0","351","1","80","0","0","-1","2021/6/23 05:00:00","0","2021/6/29 04:59:59","8004","1"
"844","1500","0","352","1","80","0","0","-1","2021/6/23 05:00:00","0","2021/6/29 04:59:59","8005","1"
"845","2000","0","37","1","30","0","0","-1","2021/6/25 05:00:00","0","2021/6/30 04:59:59","109","1"
"846","2000","0","38","1","30","0","0","-1","2021/6/25 05:00:00","0","2021/6/30 04:59:59","112","1"
"847","2000","0","31","1","30","0","0","-1","2021/6/25 05:00:00","0","2021/6/30 04:59:59","101","1"
"848","2000","0","41","1","40","0","0","-1","2021/6/25 05:00:00","0","2021/6/30 04:59:59","101","1"
"849","2000","0","34","1","30","0","0","-1","2021/6/25 05:00:00","0","2021/7/6 04:59:59","103","1"
"850","2000","0","44","1","40","0","0","-1","2021/6/25 05:00:00","0","2021/7/6 04:59:59","103","1"
"851","1500","0","251","1","80","0","0","-1","2021/06/18 12:00:00","0","2021/06/25 20:59:59","7004","1"
"852","1500","0","252","1","80","0","0","-1","2021/06/18 12:00:00","0","2021/06/25 20:59:59","7005","1"
"853","1500","0","251","1","80","0","0","-1","2021/07/18 12:00:00","0","2021/07/25 20:59:59","7004","1"
"854","1500","0","252","1","80","0","0","-1","2021/07/18 12:00:00","0","2021/07/25 20:59:59","7005","1"
"855","1500","0","151","1","80","0","0","-1","2021/07/31 12:00:00","0","2021/08/14 20:59:59","6004","1"
"856","1500","0","152","1","80","0","0","-1","2021/07/31 12:00:00","0","2021/08/14 20:59:59","6005","1"
"857","2000","0","37","1","30","0","0","-1","2021/6/19 05:00:00","0","2021/6/22 04:59:59","109","1"
"858","2000","0","32","1","30","0","0","-1","2021/7/6 05:00:00","0","2021/7/9 04:59:59","102","1"
"859","2000","0","42","1","40","0","0","-1","2021/7/6 05:00:00","0","2021/7/9 04:59:59","102","1"
"860","3000","0","31","1","30","0","0","-1","2021/07/09 5:00:00","0","2021/07/17 4:59:59","101","1"
"861","3000","0","41","1","40","0","0","-1","2021/07/09 5:00:00","0","2021/07/17 4:59:59","101","1"
"862","2000","0","45","1","40","0","0","-1","2021/7/13 05:00:00","0","2021/7/25 04:59:59","104","1"
"863","2000","0","37","1","30","0","0","-1","2021/7/13 05:00:00","0","2021/7/16 04:59:59","109","1"
"864","2000","0","38","1","30","0","0","-1","2021/7/13 05:00:00","0","2021/7/16 04:59:59","112","1"
"865","2000","0","34","1","30","0","0","-1","2021/7/13 05:00:00","0","2021/7/16 04:59:59","103","1"
"866","2000","0","44","1","40","0","0","-1","2021/7/13 05:00:00","0","2021/7/16 04:59:59","103","1"
"867","2000","0","39","1","30","0","0","-1","2021/7/17 05:00:00","0","2021/7/21 04:59:59","111","1"
"868","2000","0","49","1","40","0","0","-1","2021/7/17 05:00:00","0","2021/7/21 04:59:59","111","1"
"869","2000","0","37","1","30","0","0","-1","2021/7/19 05:00:00","0","2021/7/22 04:59:59","109","1"
"870","2000","0","32","1","30","0","0","-1","2021/7/21 05:00:00","0","2021/7/25 04:59:59","102","1"
"871","2000","0","42","1","40","0","0","-1","2021/7/21 05:00:00","0","2021/7/25 04:59:59","102","1"
"872","1500","0","81","1","80","0","0","-1","2021/7/24 05:00:00","0","2021/7/30 04:59:59","101","1"
"873","1500","0","82","1","80","0","0","-1","2021/7/24 05:00:00","0","2021/7/30 04:59:59","102","1"
"874","1500","0","83","1","80","0","0","-1","2021/7/24 05:00:00","0","2021/7/30 04:59:59","111","1"
"875","1500","0","84","1","80","0","0","-1","2021/7/24 05:00:00","0","2021/7/30 04:59:59","109","1"
"876","1500","0","85","1","80","0","0","-1","2021/7/24 05:00:00","0","2021/7/30 04:59:59","112","1"
"877","1500","0","351","1","80","0","0","-1","2021/7/24 05:00:00","0","2021/7/30 04:59:59","8004","1"
"878","1500","0","352","1","80","0","0","-1","2021/7/24 05:00:00","0","2021/7/30 04:59:59","8005","1"
"879","2000","0","37","1","30","0","0","-1","2021/7/25 05:00:00","0","2021/7/31 04:59:59","109","1"
"880","2000","0","38","1","30","0","0","-1","2021/7/25 05:00:00","0","2021/7/31 04:59:59","112","1"
"881","3000","0","31","1","30","0","0","-1","2021/7/25 05:00:00","0","2021/7/31 04:59:59","101","1"
"882","3000","0","41","1","40","0","0","-1","2021/7/25 05:00:00","0","2021/7/31 04:59:59","101","1"
"883","2000","0","34","1","30","0","0","-1","2021/7/25 05:00:00","0","2021/08/05 04:59:59","103","1"
"884","2000","0","44","1","40","0","0","-1","2021/7/25 05:00:00","0","2021/08/05 04:59:59","103","1"
"885","2000","0","39","1","30","0","0","-1","2021/8/5 05:00:00","0","2021/8/9 04:59:59","111","1"
"886","2000","0","49","1","40","0","0","-1","2021/8/5 05:00:00","0","2021/8/9 04:59:59","111","1"
"887","2000","0","45","1","40","0","0","-1","2021/8/09 05:00:00","0","2021/8/20 04:59:59","104","1"
"888","2000","0","31","1","30","0","0","-1","2021/8/9 05:00:00","0","2021/8/12 04:59:59","101","1"
"889","2000","0","41","1","40","0","0","-1","2021/8/9 05:00:00","0","2021/8/12 04:59:59","101","1"
"890","2000","0","32","1","30","0","0","-1","2021/8/12 05:00:00","0","2021/8/15 04:59:59","102","1"
"891","2000","0","42","1","40","0","0","-1","2021/8/12 05:00:00","0","2021/8/15 04:59:59","102","1"
"892","4000","0","31","1","30","0","0","-1","2021/8/15 05:00:00","0","2021/8/22 04:59:59","101","1"
"893","4000","0","41","1","40","0","0","-1","2021/8/15 05:00:00","0","2021/8/22 04:59:59","101","1"
"894","3000","0","34","1","30","0","0","-1","2021/8/15 05:00:00","0","2021/8/20 04:59:59","103","1"
"895","3000","0","44","1","40","0","0","-1","2021/8/15 05:00:00","0","2021/8/20 04:59:59","103","1"
"896","1500","0","91","1","100","0","0","-1","2021/8/20 05:00:00","0","2021/9/4 04:59:59","101","1"
"897","1500","0","92","1","100","0","0","-1","2021/8/20 05:00:00","0","2021/9/4 04:59:59","102","1"
"898","1500","0","93","1","100","0","0","-1","2021/8/20 05:00:00","0","2021/9/4 04:59:59","111","1"
"899","1500","0","94","1","100","0","0","-1","2021/8/20 05:00:00","0","2021/9/4 04:59:59","109","1"
"900","1500","0","95","1","100","0","0","-1","2021/8/20 05:00:00","0","2021/9/4 04:59:59","112","1"
"901","1500","0","100","1","100","0","0","-1","2021/8/20 05:00:00","0","2021/9/4 04:59:59","8004","1"
"902","1500","0","101","1","100","0","0","-1","2021/8/20 05:00:00","0","2021/9/4 04:59:59","8005","1"
"903","1500","0","96","1","100","0","0","-1","2021/8/31 12:00:00","0","2021/9/4 04:59:59","6004","1"
"904","1500","0","97","1","100","0","0","-1","2021/8/31 12:00:00","0","2021/9/4 04:59:59","6005","1"
"905","1500","0","98","1","100","0","0","-1","2021/8/20 05:00:00","0","2021/8/25 20:59:59","7004","1"
"906","1500","0","99","1","100","0","0","-1","2021/8/20 05:00:00","0","2021/8/25 20:59:59","7005","1"
"907","3000","0","37","1","30","0","0","-1","2021/8/20 05:00:00","0","2021/8/25 04:59:59","109","1"
"908","3000","0","38","1","30","0","0","-1","2021/8/20 05:00:00","0","2021/8/25 04:59:59","112","1"
"909","3000","0","32","1","30","0","0","-1","2021/8/22 05:00:00","0","2021/8/28 04:59:59","102","1"
"910","3000","0","42","1","40","0","0","-1","2021/8/22 05:00:00","0","2021/8/28 04:59:59","102","1"
"911","3000","0","39","1","30","0","0","-1","2021/8/28 05:00:00","0","2021/9/1 04:59:59","111","1"
"912","3000","0","49","1","40","0","0","-1","2021/8/28 05:00:00","0","2021/9/1 04:59:59","111","1"
"913","2000","0","31","1","30","0","0","-1","2021/8/28 05:00:00","0","2021/8/31 04:59:59","101","1"
"914","2000","0","41","1","40","0","0","-1","2021/8/28 05:00:00","0","2021/8/31 04:59:59","101","1"
"915","2000","0","34","1","30","0","0","-1","2021/8/28 05:00:00","0","2021/9/8 04:59:59","103","1"
"916","2000","0","44","1","40","0","0","-1","2021/8/28 05:00:00","0","2021/9/8 04:59:59","103","1"
"917","1500","0","151","1","80","0","0","-1","2021/8/31 12:00:00","0","2021/9/14 20:59:59","6004","1"
"918","1500","0","152","1","80","0","0","-1","2021/8/31 12:00:00","0","2021/9/14 20:59:59","6005","1"
"919","1500","0","251","1","80","0","0","-1","2021/08/18 12:00:00","0","2021/08/25 20:59:59","7004","1"
"920","1500","0","252","1","80","0","0","-1","2021/08/18 12:00:00","0","2021/08/25 20:59:59","7005","1"
"921","1500","0","251","1","80","0","0","-1","2021/09/17 12:00:00","0","2021/09/24 20:59:59","7004","1"
"922","1500","0","252","1","80","0","0","-1","2021/09/17 12:00:00","0","2021/09/24 20:59:59","7005","1"
"923","1500","0","251","1","80","0","0","-1","2021/10/18 12:00:00","0","2021/10/25 20:59:59","7004","1"
"924","1500","0","252","1","80","0","0","-1","2021/10/18 12:00:00","0","2021/10/25 20:59:59","7005","1"
"925","1500","0","151","1","80","0","0","-1","2021/9/30 12:00:00","0","2021/10/14 20:59:59","6004","1"
"926","1500","0","152","1","80","0","0","-1","2021/9/30 12:00:00","0","2021/10/14 20:59:59","6005","1"
"927","2000","0","31","1","30","0","0","-1","2021/09/04 05:00:00","0","2021/09/08 04:59:59","101","1"
"928","2000","0","41","1","40","0","0","-1","2021/09/04 05:00:00","0","2021/09/08 04:59:59","101","1"
"929","2000","0","45","1","40","0","0","-1","2021/09/08 05:00:00","0","2021/09/21 04:59:59","104","1"
"930","2000","0","39","1","30","0","0","-1","2021/09/08 05:00:00","0","2021/09/12 04:59:59","111","1"
"931","2000","0","49","1","40","0","0","-1","2021/09/08 05:00:00","0","2021/09/12 04:59:59","111","1"
"932","2000","0","37","1","30","0","0","-1","2021/09/08 05:00:00","0","2021/09/12 04:59:59","109","1"
"933","2000","0","38","1","30","0","0","-1","2021/09/08 05:00:00","0","2021/09/12 04:59:59","112","1"
"934","2000","0","32","1","30","0","0","-1","2021/09/12 05:00:00","0","2021/09/15 04:59:59","102","1"
"935","2000","0","42","1","40","0","0","-1","2021/09/12 05:00:00","0","2021/09/15 04:59:59","102","1"
"936","2000","0","34","1","30","0","0","-1","2021/09/12 05:00:00","0","2021/09/15 04:59:59","103","1"
"937","2000","0","44","1","40","0","0","-1","2021/09/12 05:00:00","0","2021/09/15 04:59:59","103","1"
"938","3000","0","31","1","30","0","0","-1","2021/09/15 05:00:00","0","2021/09/20 04:59:59","101","1"
"939","2000","0","41","1","40","0","0","-1","2021/09/15 05:00:00","0","2021/09/20 04:59:59","101","1"
"940","2000","0","37","1","30","0","0","-1","2021/09/19 05:00:00","0","2021/09/22 04:59:59","109","1"
"941","2000","0","32","1","30","0","0","-1","2021/09/20 05:00:00","0","2021/09/24 04:59:59","102","1"
"942","2000","0","42","1","40","0","0","-1","2021/09/20 05:00:00","0","2021/09/24 04:59:59","102","1"
"943","1500","0","81","1","80","0","0","-1","2021/09/24 05:00:00","0","2021/09/30 04:59:59","101","1"
"944","1500","0","82","1","80","0","0","-1","2021/09/24 05:00:00","0","2021/09/30 04:59:59","102","1"
"945","1500","0","83","1","80","0","0","-1","2021/09/24 05:00:00","0","2021/09/30 04:59:59","111","1"
"946","1500","0","84","1","80","0","0","-1","2021/09/24 05:00:00","0","2021/09/30 04:59:59","109","1"
"947","1500","0","85","1","80","0","0","-1","2021/09/24 05:00:00","0","2021/09/30 04:59:59","112","1"
"948","1500","0","351","1","80","0","0","-1","2021/09/24 05:00:00","0","2021/09/30 04:59:59","8004","1"
"949","1500","0","352","1","80","0","0","-1","2021/09/24 05:00:00","0","2021/09/30 04:59:59","8005","1"
"950","2000","0","37","1","30","0","0","-1","2021/09/25 05:00:00","0","2021/10/02 04:59:59","109","1"
"951","2000","0","38","1","30","0","0","-1","2021/09/25 05:00:00","0","2021/10/02 04:59:59","112","1"
"952","2000","0","31","1","30","0","0","-1","2021/09/25 05:00:00","0","2021/10/02 04:59:59","101","1"
"953","2000","0","41","1","40","0","0","-1","2021/09/25 05:00:00","0","2021/10/02 04:59:59","101","1"
"954","2000","0","34","1","30","0","0","-1","2021/09/25 05:00:00","0","2021/10/07 04:59:59","103","1"
"955","2000","0","44","1","40","0","0","-1","2021/09/25 05:00:00","0","2021/10/07 04:59:59","103","1"
"956","1500","0","251","1","80","0","0","-1","2021/11/18 12:00:00","0","2021/11/25 20:59:59","7004","1"
"957","1500","0","252","1","80","0","0","-1","2021/11/18 12:00:00","0","2021/11/25 20:59:59","7005","1"
"958","1500","0","251","1","80","0","0","-1","2021/12/17 12:00:00","0","2021/12/24 20:59:59","7004","1"
"959","1500","0","252","1","80","0","0","-1","2021/12/17 12:00:00","0","2021/12/24 20:59:59","7005","1"
"960","1500","0","151","1","80","0","0","-1","2021/10/31 12:00:00","0","2021/11/14 20:59:59","6004","1"
"961","1500","0","152","1","80","0","0","-1","2021/10/31 12:00:00","0","2021/11/14 20:59:59","6005","1"
"962","2000","0","32","1","30","0","0","-1","2021/10/02 05:00:00","0","2021/10/06 04:59:59","102","1"
"963","2000","0","42","1","40","0","0","-1","2021/10/02 05:00:00","0","2021/10/06 04:59:59","102","1"
"964","2000","0","45","1","40","0","0","-1","2021/10/06 05:00:00","0","2021/10/20 04:59:59","104","1"
"965","2000","0","31","1","30","0","0","-1","2021/10/06 5:00:00","0","2021/10/10 4:59:59","101","1"
"966","2000","0","41","1","40","0","0","-1","2021/10/06 5:00:00","0","2021/10/10 4:59:59","101","1"
"967","2000","0","39","1","30","0","0","-1","2021/10/10 5:00:00","0","2021/10/15 4:59:59","111","1"
"968","2000","0","49","1","40","0","0","-1","2021/10/10 5:00:00","0","2021/10/15 4:59:59","111","1"
"969","2000","0","37","1","30","0","0","-1","2021/10/10 5:00:00","0","2021/10/15 4:59:59","109","1"
"970","2000","0","38","1","30","0","0","-1","2021/10/10 5:00:00","0","2021/10/15 4:59:59","112","1"
"971","3000","0","31","1","30","0","0","-1","2021/10/15 5:00:00","0","2021/10/20 4:59:59","101","1"
"972","2000","0","41","1","40","0","0","-1","2021/10/15 5:00:00","0","2021/10/20 4:59:59","101","1"
"973","2000","0","32","1","30","0","0","-1","2021/10/20 05:00:00","0","2021/10/26 04:59:59","102","1"
"974","2000","0","42","1","40","0","0","-1","2021/10/20 05:00:00","0","2021/10/26 04:59:59","102","1"
"975","2000","0","37","1","30","0","0","-1","2021/10/20 5:00:00","0","2021/10/24 4:59:59","109","1"
"976","1500","0","81","1","80","0","0","-1","2021/10/24 05:00:00","0","2021/10/31 04:59:59","101","1"
"977","1500","0","82","1","80","0","0","-1","2021/10/24 05:00:00","0","2021/10/31 04:59:59","102","1"
"978","1500","0","83","1","80","0","0","-1","2021/10/24 05:00:00","0","2021/10/31 04:59:59","111","1"
"979","1500","0","84","1","80","0","0","-1","2021/10/24 05:00:00","0","2021/10/31 04:59:59","109","1"
"980","1500","0","85","1","80","0","0","-1","2021/10/24 05:00:00","0","2021/10/31 04:59:59","112","1"
