d1857534e96ff58b2b1d123eeeaa393f3dd3612fb7b70c3c35b24ba51d211cb3,748926cdc5d7f5a199b4b1316ac8a87529ad24d0d6148f67807bb177e0e63b0b,893b1a8101c21b5bd9f2d8bc6450b83729dbcade165ca73300bda958617e082d,aa5d5bad4ae2c0ce75392461e0dcb6fce2142d27e9fae409166ae2e4319d558e,228c07a0deaa99e4abe5fe9dcfec4d16547294ea0bb06a206ae4a9c913fc5071,3ab83d816404a8167a17cc5d4fb92417300fbfad942b7fcceb221b38e32c28bf,8649803e6ab1191904274c893890bccb5a2f9cd07a929b0a9c6bafda6a8fc006,27123b261a9e950540cd3680d35f0ed5ee9cde65b7297f387993feadcbd24e0a,cfb4e7532f6fea64ae565ac0ad7d0ea1b9b0264af7d328338ee6e9d1e658c5bc,ce349f6249bbae6e22cd89d511d5e89c5b7aa302912fa908befe4e0290f0c821,d39bc3a1e923f5c6f14e44a8c42366862ac7e432c6c7aebcda12a3081e49c7f0,0486b302934b3fe532c9d95dd3e4e105e1d43b19f288699d42a086a1dbf2a4df,d5af2db8500949c3e19840cb884a3b07a6230c65b40aeebc65ef57005c07212f,6a2999fc5dda4c3bfdc8357aa5e82dfbe0d690c39904948ba6f56824c9738ed6,1d4cf9455b80719baaf175e4f21e8ab4aeb939c3348dcd983add3ea296afc819,3f8cfb8cdff85c68f7a4f8e368bd958403bd24ed8fc12cddaded74d78c18bd4b,f05420b8872c470e81b46458f3252ef01c8fb5b2dd072c2b9284c77763b6a3e5,8ef023c8b530cd85a3707ab495e11c55d388aad16599e2280b87b2d24b412559,c4032db41ec193c2abac98826962388b7d11a988ccd82078af5d7da1546035cf
"37","0","31","66","2159","12","123","0","43","0","0","9950","29771","110401","102","0","2","190","1280"
"37","0","32","66","2194","12","129","0","43","0","0","10110","32492","110401","102","0","2","196","1280"
"37","0","33","66","2228","12","135","0","43","0","0","10650","35317","110401","102","0","2","202","1280"
"37","0","34","66","2261","12","141","0","43","0","0","10830","38332","110401","102","0","2","208","1280"
"37","0","35","66","2294","12","147","0","43","0","0","11380","41453","110401","102","0","2","214","1280"
"0","0","2","0","0","0","0","0","0","0","0","65","21","110501","5","0","1","1","75"
"0","0","3","0","0","0","0","0","0","0","0","185","75","110501","20","0","2","4","125"
"0","0","4","0","0","0","2","0","0","0","0","365","174","110501","55","0","4","7","295"
"0","0","5","0","0","0","4","0","10","0","0","635","322","110501","105","0","7","12","455"
"0","0","6","0","0","3","5","0","10","0","0","985","541","110501","120","0","11","20","845"
"0","0","7","0","0","6","12","0","10","0","0","1540","755","110501","145","0","15","29","1425"
"9","0","8","0","10","9","14","0","10","0","0","1970","1108","110501","170","0","15","37","1985"
"23","0","9","0","40","9","17","0","10","0","0","2220","1537","110501","195","5","16","48","1985"
"37","0","10","0","100","9","25","0","20","0","0","2420","2019","110501","195","10","16","53","1985"
"37","0","11","13","144","9","31","0","30","0","0","2620","2483","110501","195","15","18","60","2235"
"37","0","12","36","198","9","37","0","30","0","0","2990","3005","110501","195","15","18","64","2235"
"37","0","13","49","257","9","43","0","30","0","0","3140","3565","110501","220","15","18","73","2235"
"37","0","14","49","350","9","47","0","30","0","0","3140","4190","110501","245","15","18","85","2235"
"37","0","15","49","474","9","57","0","30","0","0","3140","4817","110501","245","15","18","97","2235"
"37","0","16","57","607","9","65","0","30","0","0","3140","5476","110501","245","15","18","107","2235"
"37","0","17","60","753","9","78","0","30","0","0","3190","6158","110501","245","15","18","117","2235"
"37","0","18","60","920","9","90","0","30","0","0","3240","6902","110501","245","15","20","129","2235"
"37","0","19","60","1066","9","101","0","30","0","0","3335","7781","110501","245","15","20","141","2235"
"37","0","20","60","1177","9","111","0","30","0","0","3530","8770","110501","245","15","20","157","2235"
"37","0","21","60","1272","9","117","0","30","0","0","3840","9860","110501","245","15","20","176","2235"
"37","0","22","60","1364","9","131","0","30","0","0","4050","11067","110501","245","15","20","203","2235"
"37","0","23","60","1427","9","146","0","30","0","0","4260","12449","110501","245","15","20","224","2235"
"37","0","24","60","1478","9","165","0","30","0","0","4350","13971","110501","245","15","20","240","2235"
"37","0","25","60","1511","9","178","0","30","0","0","4610","15685","110501","245","15","20","253","2235"
"37","0","26","60","1535","9","187","0","30","0","0","4930","17602","110501","245","15","20","259","2235"
"37","0","27","60","1553","9","200","0","30","0","0","5190","19585","110501","245","15","20","272","2235"
"37","0","28","60","1578","9","205","0","30","0","0","5190","21802","110501","245","15","20","277","2235"
"37","0","29","60","1611","9","210","0","30","0","0","5510","24144","110501","245","15","20","282","2235"
"37","0","30","60","1652","9","215","0","30","0","0","5510","26668","110501","245","15","20","287","2235"
"37","0","31","60","1693","9","215","0","30","0","0","6035","29293","110501","245","15","20","287","2235"
"37","0","32","60","1733","9","215","0","30","0","0","6560","32030","110501","245","15","20","287","2235"
"37","0","33","60","1771","9","221","0","30","0","0","6930","34871","110501","245","15","20","293","2235"
"37","0","34","60","1807","9","227","0","30","0","0","6930","37904","110501","245","15","20","299","2235"
"37","0","35","60","1843","9","233","0","30","0","0","7300","41043","110501","245","15","20","305","2235"
"0","0","2","0","0","0","3","26","0","0","0","55","0","110601","0","0","0","0","50"
"0","0","3","0","0","0","7","94","0","0","0","150","0","110601","0","0","0","0","100"
"0","0","4","0","0","0","14","214","10","0","0","270","0","110601","0","0","0","2","100"
"0","0","5","0","0","0","29","405","10","0","0","450","0","110601","0","0","0","2","100"
"0","0","6","0","0","0","42","634","10","0","0","800","0","110601","50","0","0","4","100"
"0","0","7","0","0","0","56","894","15","0","0","1395","0","110601","85","0","0","8","100"
"4","0","8","0","0","1","63","1286","30","0","0","1560","0","110601","120","0","0","10","100"
"9","16","9","0","0","2","70","1710","45","0","0","1700","0","110601","155","0","0","10","100"
"14","45","10","0","0","4","75","2175","45","0","0","1970","0","110601","170","0","0","13","320"
"14","90","11","0","0","5","80","2687","45","0","0","2130","0","110601","186","5","0","13","540"
"14","143","12","0","0","6","85","3211","45","0","0","2230","0","110601","222","11","0","16","640"
"16","205","13","0","0","6","92","3744","45","0","0","2370","0","110601","242","17","0","21","640"
"18","281","14","0","0","6","99","4324","45","0","0","2510","0","110601","272","17","0","25","760"
"22","351","15","0","0","6","108","4929","45","0","0","2540","0","110601","282","17","0","33","880"
"22","426","16","0","0","6","116","5602","45","0","0","2570","0","110601","312","17","0","38","880"
"22","498","17","0","0","6","125","6330","45","0","0","2570","0","110601","342","17","0","42","880"
"22","587","18","0","0","6","134","7114","45","0","0","2570","0","110601","372","17","0","48","880"
"22","720","19","0","0","6","141","8002","45","0","0","2570","0","110601","372","17","0","53","880"
"22","877","20","0","0","6","155","8923","45","0","0","2570","0","110601","372","17","0","63","880"
"22","1079","21","0","0","6","163","9942","45","0","0","2570","0","110601","372","17","0","69","980"
"22","1297","22","0","0","6","170","11139","45","0","0","2570","0","110601","372","17","0","74","1080"
"22","1481","23","0","0","6","186","12462","45","0","0","2570","0","110601","372","17","0","80","1080"
"22","1624","24","0","0","6","203","13937","45","0","0","2570","0","110601","372","17","0","86","1080"
"22","1733","25","0","0","6","211","15647","45","0","0","2570","0","110601","372","17","0","92","1080"
"22","1805","26","0","0","6","220","17487","45","0","0","3030","0","110601","372","17","0","98","1080"
"22","1850","27","0","0","6","228","19522","45","0","0","3030","0","110601","372","17","0","104","1080"
"22","1882","28","0","0","6","233","21720","45","0","0","3030","0","110601","372","17","0","109","1080"
"22","1915","29","0","0","6","237","24042","45","0","0","3490","0","110601","372","17","0","113","1080"
"22","1949","30","0","0","6","241","26563","45","0","0","3490","0","110601","372","17","0","117","1080"
"22","1983","31","0","0","6","245","29142","45","0","0","3950","0","110601","372","17","0","121","1080"
"22","2017","32","0","0","6","249","31884","45","0","0","3950","0","110601","372","17","0","125","1080"
"22","2050","33","0","0","6","253","34717","45","0","0","4450","0","110601","372","17","0","129","1080"
"22","2082","34","0","0","6","257","37699","45","0","0","4950","0","110601","372","17","0","133","1080"
"22","2114","35","0","0","6","261","40886","45","0","0","4950","0","110601","372","17","0","137","1080"
"0","0","2","0","0","0","3","0","0","0","0","50","17","110701","0","0","0","2","50"
"0","0","3","0","0","0","5","0","0","0","0","140","80","110701","10","0","0","3","105"
"0","0","4","0","0","0","7","0","5","0","0","260","198","110701","45","0","0","5","245"
"0","0","5","0","0","0","12","0","10","0","0","440","381","110701","70","0","0","10","495"
"0","0","6","0","0","0","19","0","10","0","0","675","625","110701","85","0","0","17","1030"
"0","0","7","0","0","0","31","0","10","0","0","880","915","110701","85","0","0","23","1870"
"4","0","8","0","0","0","45","0","10","0","0","1380","1207","110701","85","0","0","38","2315"
"13","0","9","0","25","0","62","0","10","0","0","1630","1585","110701","85","0","1","49","2435"
"22","0","10","5","70","0","80","0","20","0","0","1830","1996","110701","85","0","1","54","2615"
"24","0","11","20","107","0","96","0","30","0","0","2030","2405","110701","85","0","3","61","2925"
"29","0","12","35","140","2","111","0","30","0","0","2400","2865","110701","85","0","3","67","2985"
"31","0","13","48","189","4","124","0","30","0","0","2550","3391","110701","110","0","3","73","2985"
"31","0","14","51","258","6","133","0","30","0","0","2550","4010","110701","135","0","3","80","2985"
"31","0","15","54","337","6","140","0","30","0","0","2550","4677","110701","135","0","3","90","2985"
"31","0","16","62","394","6","147","0","30","0","0","2550","5355","110701","135","0","3","105","2985"
"31","0","17","65","474","6","157","0","30","0","0","2600","6056","110701","135","0","3","119","3135"
"31","0","18","65","575","6","176","0","30","0","0","2650","6782","110701","135","0","5","134","3135"
"31","0","19","65","685","6","200","0","30","0","0","2745","7628","110701","135","0","5","143","3135"
"31","0","20","65","774","6","234","0","30","0","0","2940","8533","110701","135","0","5","154","3135"
"31","0","21","65","877","6","263","0","30","0","0","3130","9552","110701","135","0","5","166","3135"
"31","0","22","65","974","6","292","0","30","0","0","3220","10759","110701","135","0","5","180","3135"
"31","0","23","65","1047","6","318","0","30","0","0","3310","12139","110701","135","0","5","192","3135"
"31","0","24","65","1122","6","345","0","30","0","0","3720","13603","110701","135","0","5","202","3135"
"31","0","25","65","1196","6","367","0","30","0","0","3720","15306","110701","135","0","5","210","3135"
"31","0","26","65","1246","6","376","0","30","0","0","4245","17216","110701","135","0","5","210","3135"
"31","0","27","65","1280","6","388","0","30","0","0","4565","19230","110701","135","0","5","215","3135"
"31","0","28","65","1308","6","396","0","30","0","0","4565","21427","110701","135","0","5","221","3135"
"31","0","29","65","1339","6","403","0","30","0","0","4885","23752","110701","135","0","5","228","3135"
"31","0","30","65","1371","6","411","0","30","0","0","4885","26251","110701","135","0","5","236","3135"
"31","0","31","65","1403","6","419","0","30","0","0","5205","28824","110701","135","0","5","244","3135"
"31","0","32","65","1435","6","428","0","30","0","0","5205","31534","110701","135","0","5","253","3135"
"31","0","33","65","1466","6","437","0","30","0","0","5575","34349","110701","135","0","5","262","3135"
"31","0","34","65","1496","6","446","0","30","0","0","5575","37355","110701","135","0","5","271","3135"
"31","0","35","65","1526","6","455","0","30","0","0","5945","40467","110701","135","0","5","280","3135"
"0","0","2","0","0","0","0","0","0","0","0","65","20","110801","0","0","1","2","100"
"0","0","3","0","0","0","0","0","0","0","0","160","73","110801","5","0","3","6","150"
"0","0","4","0","0","0","2","0","0","0","0","375","175","110801","30","0","5","9","320"
"0","0","5","0","0","0","5","0","10","0","0","800","293","110801","50","0","11","16","480"
"0","0","6","0","0","3","6","0","10","0","0","1215","517","110801","50","0","15","24","870"
"0","0","7","0","0","6","8","0","10","0","0","1535","780","110801","75","0","19","30","1710"
"0","0","8","0","0","9","10","0","10","0","0","2015","1097","110801","100","0","19","38","2570"
"5","0","9","0","10","9","20","0","10","0","0","2480","1416","110801","100","0","26","53","3020"
"10","0","10","5","30","9","35","0","10","0","0","3260","1726","110801","100","0","27","72","3320"
"10","0","11","10","82","9","42","0","30","0","0","3880","2137","110801","100","0","32","75","3620"
"12","0","12","30","140","9","45","0","30","0","0","4310","2554","110801","100","0","36","87","4020"
"14","0","13","50","199","9","53","0","30","0","0","4660","3013","110801","125","0","36","97","4140"
"14","0","14","50","282","9","67","0","30","0","0","4990","3508","110801","156","0","38","108","4260"
"14","0","15","50","396","9","75","0","30","0","0","5100","4115","110801","162","0","38","118","4260"
"14","0","16","53","508","9","81","0","30","0","0","5100","4760","110801","162","0","38","131","4260"
"14","0","17","60","619","9","87","0","30","0","0","5150","5428","110801","162","0","38","145","4260"
"14","0","18","64","778","9","96","0","30","0","0","5200","6167","110801","162","0","38","154","4260"
"14","0","19","64","943","9","105","0","30","0","0","5545","7003","110801","162","0","38","161","4260"
"14","0","20","64","1061","9","115","0","30","0","0","5990","7897","110801","162","0","43","171","4260"
"14","0","21","64","1208","9","127","0","30","0","0","6245","8869","110801","162","0","48","184","4260"
"14","0","22","64","1373","9","139","0","30","0","0","6400","10055","110801","162","0","48","197","4260"
"14","0","23","64","1490","9","153","0","30","0","0","6490","11441","110801","162","0","48","208","4260"
"14","0","24","64","1584","9","161","0","30","0","0","7105","12952","110801","162","0","48","213","4260"
"14","0","25","64","1667","9","170","0","30","0","0","7630","14628","110801","162","0","48","219","4260"
"14","0","26","64","1716","9","179","0","30","0","0","8155","16467","110801","162","0","48","225","4260"
"14","0","27","64","1744","9","186","0","30","0","0","9000","18406","110801","162","0","48","230","4260"
"14","0","28","64","1772","9","193","0","30","0","0","9845","20474","110801","162","0","48","235","4260"
"14","0","29","64","1801","9","198","0","30","0","0","10690","22715","110801","162","0","48","240","4260"
"14","0","30","64","1831","9","208","0","30","0","0","11010","25110","110801","162","0","48","250","4260"
"14","0","31","64","1861","9","213","0","30","0","0","11535","27641","110801","162","0","48","255","4260"
"14","0","32","64","1891","9","213","0","30","0","0","12585","30272","110801","162","0","48","255","4260"
"14","0","33","64","1920","9","219","0","30","0","0","13480","33006","110801","162","0","48","261","4260"
"14","0","34","64","1948","9","231","0","30","0","0","13850","35904","110801","162","0","48","273","4260"
"14","0","35","64","1976","9","243","0","30","0","0","14220","38931","110801","162","0","48","285","4260"
"0","0","2","0","0","0","0","0","0","0","0","65","16","110901","10","0","1","1","75"
"0","0","3","0","0","0","0","0","0","0","0","185","68","110901","30","0","2","3","125"
"0","0","4","0","0","0","3","0","0","0","0","420","158","110901","60","0","4","7","260"
"0","0","5","0","0","0","7","0","0","0","0","810","293","110901","100","0","7","12","420"
"0","0","6","0","0","3","11","0","0","0","0","1340","486","110901","130","0","11","17","630"
"0","0","7","0","0","6","17","0","0","0","0","1660","731","110901","155","0","15","26","1235"
"9","0","8","0","10","9","24","0","0","0","0","2290","1030","110901","180","0","15","35","1795"
"23","0","9","0","40","9","27","0","0","0","0","2540","1459","110901","205","5","16","46","1795"
"37","0","10","0","100","9","35","0","10","0","0","2740","1941","110901","205","10","16","51","1795"
"37","0","11","3","158","9","44","0","20","0","0","3100","2439","110901","205","15","16","55","1795"
"37","0","12","36","198","9","46","0","20","0","0","3470","2871","110901","205","15","18","66","2045"
"37","0","13","56","251","9","54","0","20","0","0","3720","3345","110901","230","15","18","79","2045"
"37","0","14","56","328","9","68","0","20","0","0","3880","3840","110901","255","15","20","97","2045"
"37","0","15","56","448","9","82","0","20","0","0","3880","4412","110901","255","15","20","111","2045"
"37","0","16","59","586","9","94","0","20","0","0","3880","5015","110901","255","15","20","124","2045"
"37","0","17","62","711","9","104","0","20","0","0","3930","5637","110901","255","15","20","143","2195"
"37","0","18","62","848","9","121","0","20","0","0","3980","6289","110901","255","15","22","162","2345"
"37","0","19","62","978","9","134","0","20","0","0","4075","7103","110901","255","15","24","176","2345"
"37","0","20","62","1069","9","144","0","20","0","0","4270","8031","110901","255","15","24","194","2345"
"37","0","21","62","1164","9","156","0","20","0","0","4580","9005","110901","255","15","24","217","2345"
"37","0","22","62","1248","9","174","0","20","0","0","4790","10146","110901","255","15","24","240","2345"
"37","0","23","62","1289","9","194","0","20","0","0","4880","11510","110901","255","15","24","257","2345"
"37","0","24","62","1318","9","202","0","20","0","0","5495","13053","110901","255","15","24","262","2345"
"37","0","25","62","1351","9","211","0","20","0","0","6020","14754","110901","255","15","24","268","2345"
"37","0","26","62","1375","9","220","0","20","0","0","6545","16606","110901","255","15","24","274","2345"
"37","0","27","62","1393","9","227","0","20","0","0","7390","18550","110901","255","15","24","279","2345"
"37","0","28","62","1418","9","239","0","20","0","0","7710","20627","110901","255","15","24","289","2345"
"37","0","29","62","1451","9","249","0","20","0","0","8030","22874","110901","255","15","24","299","2345"
"37","0","30","62","1494","9","264","0","20","0","0","8350","25212","110901","255","15","24","314","2345"
"37","0","31","62","1546","9","284","0","20","0","0","8350","27640","110901","255","15","24","334","2345"
"37","0","32","62","1597","9","304","0","20","0","0","8350","30178","110901","255","15","24","354","2345"
"37","0","33","62","1645","9","325","0","20","0","0","8350","32853","110901","255","15","24","375","2345"
"37","0","34","62","1691","9","347","0","20","0","0","8350","35682","110901","255","15","24","397","2345"
"37","0","35","62","1737","9","369","0","20","0","0","8350","38639","110901","255","15","24","419","2345"
"0","0","2","0","0","0","2","23","0","0","0","55","0","111001","0","0","0","1","75"
"0","0","3","0","0","0","7","78","0","0","0","150","0","111001","0","0","0","2","150"
"0","0","4","0","0","0","16","169","10","0","0","325","0","111001","5","0","0","5","200"
"0","0","5","0","0","0","32","322","10","0","0","625","0","111001","15","0","0","7","200"
"0","0","6","0","0","0","51","495","25","0","0","1155","0","111001","15","0","0","15","200"
"0","0","7","0","0","0","69","724","30","0","0","1515","26","111001","50","0","0","22","200"
"4","0","8","0","0","0","90","988","60","0","0","1845","52","111001","50","0","0","33","200"
"9","0","9","0","0","0","117","1252","95","0","0","2380","52","111001","50","5","0","44","200"
"14","16","10","0","0","0","139","1551","100","0","0","2920","52","111001","85","10","0","56","300"
"14","24","11","0","0","0","171","1842","124","0","0","3540","52","111001","85","10","0","67","840"
"17","41","12","0","0","0","196","2179","130","0","0","3900","52","111001","111","14","0","84","1060"
"17","57","13","0","0","0","226","2519","132","0","0","4060","52","111001","133","19","0","110","1180"
"17","67","14","0","0","0","263","2859","136","0","0","4320","52","111001","145","21","0","138","1300"
"17","81","15","0","0","0","297","3255","145","0","0","4520","52","111001","145","21","0","165","1520"
"17","97","16","0","0","0","328","3701","151","0","0","4750","52","111001","145","21","0","195","1520"
"17","117","17","0","0","0","367","4152","152","0","0","4880","52","111001","160","21","3","223","1520"
"17","132","18","0","0","0","413","4600","152","0","0","5225","52","111001","185","21","3","259","1520"
"17","157","19","0","0","0","465","5071","152","0","0","5870","52","111001","185","21","3","300","1615"
"17","193","20","0","0","0","512","5660","152","0","0","6455","52","111001","185","21","3","342","1615"
"17","228","21","0","0","0","574","6236","152","0","0","7040","52","111001","185","21","3","391","1615"
"17","264","22","0","0","0","636","6900","152","0","0","8245","52","111001","185","21","3","443","1715"
"17","294","23","0","0","0","702","7660","152","0","0","9705","52","111001","185","21","3","502","1715"
"17","294","24","0","0","0","777","8501","152","0","0","11230","52","111001","185","21","3","563","1715"
"17","319","25","0","0","0","838","9607","152","0","0","12525","52","111001","185","21","3","617","1715"
"17","346","26","0","0","0","887","11004","152","0","0","13520","52","111001","185","21","3","660","1715"
"17","363","27","0","0","0","931","12544","152","0","0","14635","52","111001","185","21","3","701","1715"
"17","380","28","0","0","0","975","14190","152","0","0","15855","52","111001","185","21","3","744","1715"
"17","397","29","0","0","0","1023","15938","152","0","0","17230","52","111001","185","21","3","792","1715"
"17","415","30","0","0","0","1074","17793","152","0","0","18685","52","111001","185","21","3","843","1715"
"17","433","31","0","0","0","1126","19738","152","0","0","20220","52","111001","185","21","3","895","1715"
"17","451","32","0","0","0","1179","21773","152","0","0","21830","52","111001","185","21","3","948","1715"
"17","469","33","0","0","0","1233","23924","152","0","0","23610","52","111001","185","21","3","1002","1715"
"17","486","34","0","0","0","1289","26191","152","0","0","25630","52","111001","185","21","3","1058","1715"
"17","503","35","0","0","0","1345","28569","152","0","0","27820","52","111001","185","21","3","1114","1715"
"0","0","2","0","0","0","3","26","0","0","0","55","0","111101","0","0","0","0","50"
"0","0","3","0","0","0","9","84","0","0","0","150","0","111101","0","0","0","0","100"
"0","0","4","0","0","0","16","214","0","0","0","270","0","111101","0","0","0","1","100"
"0","0","5","0","0","0","29","405","0","0","0","360","0","111101","25","0","0","1","100"
"0","0","6","0","0","0","42","634","0","0","0","710","0","111101","75","0","0","3","100"
"0","0","7","0","0","0","53","929","5","0","0","955","0","111101","145","0","0","5","100"
"4","0","8","0","0","0","71","1247","50","0","0","1120","0","111101","180","0","0","7","100"
"9","11","9","0","0","0","90","1601","80","0","0","1260","0","111101","215","5","0","7","100"
"14","25","10","0","0","0","114","1962","100","0","0","1530","0","111101","230","10","0","8","520"
"14","50","11","0","0","0","131","2420","111","0","0","1690","0","111101","246","17","0","8","860"
"14","76","12","0","0","0","147","2899","122","0","0","1790","0","111101","272","22","0","13","1080"
"14","102","13","0","0","0","165","3391","128","0","0","1930","0","111101","282","27","0","23","1320"
"14","136","14","0","0","0","183","3917","128","0","0","2130","0","111101","292","29","0","35","1560"
"16","166","15","0","0","0","202","4467","133","0","0","2220","0","111101","292","29","0","51","1800"
"16","202","16","0","0","0","221","5081","139","0","0","2380","0","111101","292","29","0","64","1800"
"16","237","17","0","0","0","240","5736","145","0","0","2380","0","111101","317","29","0","78","1800"
"16","285","18","0","0","0","260","6437","146","0","0","2725","0","111101","327","29","0","92","1800"
"16","344","19","0","0","0","283","7192","146","0","0","3245","0","111101","327","29","0","110","1800"
"16","415","20","0","0","0","306","8017","146","0","0","4015","0","111101","327","29","0","130","1800"
"16","486","21","0","0","0","344","8834","146","0","0","4665","0","111101","327","29","0","158","1900"
"16","552","22","0","0","0","383","9785","146","0","0","5630","0","111101","327","29","0","189","2000"
"16","582","23","0","0","0","429","10867","146","0","0","6795","0","111101","327","29","0","218","2000"
"16","597","24","0","0","0","473","12060","146","0","0","8265","0","111101","327","29","0","246","2000"
"16","634","25","0","0","0","500","13574","146","0","0","9225","0","111101","327","29","0","265","2000"
"16","658","26","0","0","0","520","15317","146","0","0","10035","0","111101","327","29","0","281","2000"
"16","677","27","0","0","0","536","17207","146","0","0","10875","0","111101","327","29","0","294","2000"
"16","696","28","0","0","0","549","19244","146","0","0","11745","0","111101","327","29","0","306","2000"
"16","716","29","0","0","0","563","21428","146","0","0","12645","0","111101","327","29","0","320","2000"
"16","737","30","0","0","0","577","23761","146","0","0","13545","0","111101","327","29","0","334","2000"
"16","758","31","0","0","0","591","26204","146","0","0","14445","0","111101","327","29","0","348","2000"
"16","779","32","0","0","0","605","28758","146","0","0","15345","0","111101","327","29","0","362","2000"
"16","799","33","0","0","0","620","31448","146","0","0","16245","0","111101","327","29","0","377","2000"
"16","818","34","0","0","0","635","34287","146","0","0","17145","0","111101","327","29","0","392","2000"
"16","837","35","0","0","0","650","37276","146","0","0","18045","0","111101","327","29","0","407","2000"
"0","0","2","0","0","0","0","0","0","0","0","65","21","111201","5","0","1","1","75"
"0","0","3","0","0","0","0","0","0","0","0","185","75","111201","20","0","2","4","125"
"0","0","4","0","0","0","2","0","0","0","0","365","174","111201","55","0","4","7","295"
"0","0","5","0","0","0","4","0","10","0","0","635","322","111201","105","0","7","12","455"
"0","0","6","0","0","3","5","0","10","0","0","985","541","111201","120","0","11","20","845"
"0","0","7","0","0","6","7","0","10","0","0","1305","804","111201","145","0","15","26","1685"
"9","0","8","0","10","9","9","0","10","0","0","1735","1157","111201","170","0","15","34","2245"
"23","0","9","0","40","9","12","0","10","0","0","1985","1586","111201","195","5","16","45","2245"
"37","0","10","0","100","9","20","0","20","0","0","2185","2068","111201","195","10","16","50","2245"
"37","0","11","13","144","9","26","0","30","0","0","2385","2532","111201","195","15","18","57","2495"
"37","0","12","36","198","9","32","0","30","0","0","2755","3054","111201","195","15","18","61","2495"
"37","0","13","49","257","9","38","0","30","0","0","2905","3614","111201","220","15","18","70","2495"
"37","0","14","49","350","9","42","0","30","0","0","2905","4239","111201","245","15","18","82","2495"
"37","0","15","49","474","9","52","0","30","0","0","2905","4866","111201","245","15","18","94","2495"
"37","0","16","57","607","9","60","0","30","0","0","2905","5525","111201","245","15","18","104","2495"
"37","0","17","60","753","9","73","0","30","0","0","2955","6207","111201","245","15","18","114","2495"
"37","0","18","60","920","9","85","0","30","0","0","3005","6951","111201","245","15","20","126","2495"
"37","0","19","60","1066","9","96","0","30","0","0","3100","7830","111201","245","15","20","138","2495"
"37","0","20","60","1177","9","106","0","30","0","0","3295","8819","111201","245","15","20","154","2495"
"37","0","21","60","1272","9","112","0","30","0","0","3605","9909","111201","245","15","20","173","2495"
"37","0","22","60","1364","9","126","0","30","0","0","3815","11116","111201","245","15","20","200","2495"
"37","0","23","60","1427","9","141","0","30","0","0","4025","12498","111201","245","15","20","221","2495"
"37","0","24","60","1478","9","160","0","30","0","0","4115","14020","111201","245","15","20","237","2495"
"37","0","25","60","1511","9","173","0","30","0","0","4375","15734","111201","245","15","20","250","2495"
"37","0","26","60","1535","9","193","0","30","0","0","5720","17435","111201","245","15","20","265","2495"
"37","0","27","60","1553","9","206","0","30","0","0","5980","19418","111201","245","15","20","278","2495"
"37","0","28","60","1578","9","211","0","30","0","0","5980","21635","111201","245","15","20","283","2495"
"37","0","29","60","1611","9","216","0","30","0","0","6300","23977","111201","245","15","20","288","2495"
"37","0","30","60","1652","9","221","0","30","0","0","6300","26501","111201","245","15","20","293","2495"
"37","0","31","60","1693","9","221","0","30","0","0","6825","29126","111201","245","15","20","293","2495"
"37","0","32","60","1733","9","221","0","30","0","0","7350","31863","111201","245","15","20","293","2495"
"37","0","33","60","1771","9","227","0","30","0","0","7720","34704","111201","245","15","20","299","2495"
"37","0","34","60","1807","9","233","0","30","0","0","7720","37737","111201","245","15","20","305","2495"
"37","0","35","60","1843","9","239","0","30","0","0","8090","40876","111201","245","15","20","311","2495"
"0","0","2","0","0","0","0","0","0","0","0","80","24","111301","0","0","0","3","50"
"0","0","3","0","0","0","1","0","0","0","0","355","70","111301","0","0","0","7","100"
"0","0","4","0","0","0","2","0","0","0","0","760","173","111301","10","0","0","12","160"
"0","0","5","0","0","0","4","0","10","0","0","1300","322","111301","30","0","3","17","160"
"0","0","6","0","0","0","10","0","10","0","0","1995","530","111301","30","0","3","30","340"
"0","0","7","0","0","0","16","0","10","0","0","2910","769","111301","30","0","3","41","810"
"0","0","8","0","0","0","18","0","10","0","0","3570","1112","111301","45","0","3","53","1045"
"9","0","9","0","20","0","20","0","10","0","0","4380","1467","111301","70","0","3","66","1045"
"14","0","10","0","40","5","29","0","35","0","0","4740","1862","111301","70","0","8","75","1045"
"14","0","11","3","92","8","38","0","45","0","0","5220","2325","111301","70","0","8","83","1045"
"14","0","12","27","110","10","44","0","55","0","0","5410","2770","111301","70","0","17","88","1045"
"17","0","13","37","143","10","57","0","55","0","0","5620","3212","111301","103","0","19","104","1145"
"17","0","14","40","206","10","67","0","55","0","0","5900","3750","111301","128","0","19","117","1145"
"17","0","15","43","280","10","74","0","55","0","0","5960","4371","111301","128","0","21","126","1245"
"17","0","16","46","360","10","80","0","55","0","0","6040","5017","111301","128","0","23","138","1245"
"17","0","17","49","443","10","87","0","55","0","0","6150","5689","111301","128","0","23","153","1395"
"17","0","18","49","571","10","97","0","55","0","0","6555","6399","111301","128","0","23","163","1545"
"17","0","19","49","689","10","109","0","55","0","0","6725","7238","111301","128","0","23","175","1545"
"17","0","20","49","788","10","121","0","55","0","0","6975","8126","111301","128","0","23","197","1545"
"17","0","21","49","901","10","131","0","55","0","0","7205","9123","111301","137","0","23","216","1545"
"17","0","22","49","1001","10","142","0","55","0","0","7380","10349","111301","137","0","23","228","1545"
"17","0","23","49","1056","10","168","0","55","0","0","8325","11524","111301","137","0","23","256","1545"
"17","0","24","49","1128","10","208","0","55","0","0","9585","12599","111301","137","0","23","304","1545"
