fe755794762f4ffd263d196336f9e44550fce4d2e48004260e75771c88cdcbed,076cb54fbbd6fc7342e62defa3dad297310bb24c63aa6ed68419d899edface2a,b7c187e6040a90ee75c7a24eff6d051f8853fae1981d79d449ddfca393601d47,e46e46648cebc55d397d4c82d868baa83ffd59a1d65403334484bafb7baea8c2,9c19236533de33914ef634ab985fcc8055489d40c1d6f96d239628527891f636,9dfa99ff40d8d19b17b48a6644d2189ef9367d32529f07a4f05a13ca3a9f5aec,a5d502c23694f50302ccef6ee82d3e67a3d10ea24b7759602c380b3a27a0864c,82fe47324ca4de38095cb1121505175c0665956b5d5441717f2bed4d173675ac,d639bba0df375bec6fff3d51d282ec10353f8b2fcbd94cb2ffdaa6a84b7ee80e,9f6d39c770c08386d68603107e20e120f494f22d471f04f28539076990d767f0,1826fb3a8918192a1de6cfbf319b81c14c87e7c27c8df474bfa86095aed0abdf
"94002","12","","","0","1","0","2000000","40023","0","521"
"25201","2","","","0","2","0","50","40023","0","522"
"94002","12","","","0","2","0","2000000","40023","0","523"
"25205","2","","","0","3","0","50","40023","0","524"
"94002","12","","","0","3","0","2000000","40023","0","525"
"25202","2","","","0","4","0","50","40023","0","526"
"94002","12","","","0","4","0","2000000","40023","0","527"
"25204","2","","","0","5","0","25","40023","0","528"
"94002","12","","","0","5","0","2000000","40023","0","529"
"25203","2","","","0","6","0","50","40023","0","530"
"94002","12","","","0","6","0","2000000","40023","0","531"
"25201","2","","","0","7","0","50","40023","0","532"
"94002","12","","","0","7","0","2000000","40023","0","533"
"25205","2","","","0","8","0","50","40023","0","534"
"94002","12","","","0","8","0","2000000","40023","0","535"
"25202","2","","","0","9","0","50","40023","0","536"
"94002","12","","","0","9","0","2000000","40023","0","537"
"25204","2","","","0","10","0","25","40023","0","538"
"94002","12","","","0","10","0","2000000","40023","0","539"
"91002","8","","","0","1","530232","100","80017","0","540"
"91002","8","","","0","2","530233","100","80017","0","541"
"91002","8","","","0","3","530234","100","80017","0","542"
"91002","8","","","0","4","530235","100","80017","0","543"
