1f587945e26e2be60461d4c54012e82e0167835e0a64c00c8966f45087fd4672,eefe308079e6d791505aac970335471be13a27d23629383991c5a7b86f3971da,ec7d1e1b86aa292522e86c807ee34c43846dc1585481e7202effbd009432db7f,1ba4dc132826bd01962e75ad19101cedcd20782e5e62a3729bf72da053a78456,8a87a98e8f1baae43f0f0830b799956d8fdd74e9862493d60f008c482b5206d1,b6930f447b0e58e8c9a8a6d18a4e9c0eab52913cb3108a94e4ceb27e635011af,3b34afb6f74a9facf8205ed2295e36eaa3ee071a5f10e116621da2aa0a4cb386,868f0771422fbf4a7fc6f485deb978be8d346171cf9802081bd92b81038320e8,b9202de6460ce4c9fab84649aa24c04b2be5a86507c6d0114559687963da5ec2,5cfd48b36aadc80a06385852b5d095aaf01097ecb1aeca60615946edbf73e86c,34b923536bd5aad7423349e71ea7d1c83ad3e20ac3bff697143e6a20eae7b3c1
"0","0","380000","30274","1","380000","0","2023/08/12 12:00:00","0","2023/08/15 14:59:59","267"
"0","0","380000","40010","1","380000","0","2023/08/15 15:00:00","0","2023/08/22 11:59:59","268"
"0","0","380000","30276","1","380000","0","2023/08/22 12:00:00","0","2023/08/26 11:59:59","269"
"0","0","380000","30277","1","380000","0","2023/08/26 12:00:00","0","2023/08/31 11:59:59","270"
"380000","0","0","50278","2","380000","0","2023/08/31 12:00:00","380000","2023/09/03 18:59:59","271"
"0","0","380000","30279","1","380000","0","2023/09/03 19:00:00","0","2023/09/12 11:59:59","272"
"0","0","380000","30280","1","380000","0","2023/09/12 12:00:00","0","2023/09/15 14:59:59","273"
"0","0","380000","30281","1","380000","0","2023/09/15 15:00:00","0","2023/09/25 11:59:59","274"
"0","0","380000","30282","1","380000","0","2023/09/25 12:00:00","0","2023/09/30 11:59:59","275"
"0","0","380000","30283","1","380000","0","2023/09/30 12:00:00","0","2023/10/10 11:59:59","276"
"0","0","380000","30284","1","380000","0","2023/10/10 12:00:00","0","2023/10/15 14:59:59","277"
"0","0","380000","30285","1","380000","0","2023/10/15 15:00:00","0","2023/10/23 11:59:59","278"
"0","0","380000","30286","1","380000","0","2023/10/23 12:00:00","0","2023/10/26 11:59:59","279"
"0","0","380000","30287","1","380000","0","2023/10/26 12:00:00","0","2023/10/31 11:59:59","280"
"0","0","380000","30288","1","380000","0","2023/10/31 12:00:00","0","2023/11/10 11:59:59","281"
"0","0","380000","30289","1","380000","0","2023/11/10 12:00:00","0","2023/11/15 14:59:59","282"
"0","0","380000","30290","1","380000","0","2023/11/15 15:00:00","0","2023/11/24 11:59:59","283"
"380000","0","0","50291","2","380000","0","2023/11/24 12:00:00","380000","2023/11/27 11:59:59","284"
"0","0","380000","30292","1","380000","0","2023/11/27 12:00:00","0","2023/11/30 11:59:59","285"
"0","0","380000","30293","1","380000","0","2023/11/30 12:00:00","0","2023/12/11 11:59:59","286"
"0","0","380000","30294","1","380000","0","2023/12/11 12:00:00","0","2023/12/15 14:59:59","287"
"0","0","380000","30295","1","380000","0","2023/12/15 15:00:00","0","2023/12/22 11:59:59","288"
"0","0","380000","30296","1","380000","0","2023/12/22 12:00:00","0","2023/12/27 11:59:59","289"
"0","0","380000","30297","1","380000","0","2023/12/27 12:00:00","0","2023/12/31 11:59:59","290"
"380000","0","0","50298","2","380000","0","2023/12/31 12:00:00","380000","2024/01/03 18:59:59","291"
"0","0","380000","30299","1","380000","0","2024/01/03 19:00:00","0","2024/01/12 11:59:59","292"
"0","0","380000","30300","1","380000","0","2024/01/12 12:00:00","0","2024/01/15 14:59:59","293"
"0","0","380000","30301","1","380000","0","2024/01/15 15:00:00","0","2024/01/22 11:59:59","294"
"0","0","380000","30302","1","380000","0","2024/01/22 12:00:00","0","2024/01/26 11:59:59","295"
"0","0","380000","30303","1","380000","0","2024/01/26 12:00:00","0","2024/01/31 11:59:59","296"
"0","0","380000","30304","1","380000","0","2024/01/31 12:00:00","0","2024/02/12 11:59:59","297"
"0","0","380000","30306","1","380000","0","2024/02/12 12:00:00","0","2024/02/14 23:59:59","298"
"0","0","380000","30305","1","380000","0","2024/02/12 12:00:00","0","2024/02/14 23:59:59","299"
"0","0","380000","40011","1","380000","0","2024/02/15 00:00:00","0","2024/02/22 11:59:59","300"
"0","0","380000","30308","1","380000","0","2024/02/22 12:00:00","0","2024/02/29 11:59:59","301"
"380000","0","0","50309","2","380000","0","2024/02/29 12:00:00","380000","2024/03/03 18:59:59","302"
"0","0","380000","30310","1","380000","0","2024/03/03 19:00:00","0","2024/03/11 11:59:59","303"
"0","0","380000","30311","1","380000","0","2024/03/11 12:00:00","0","2024/03/18 11:59:59","304"
"0","0","380000","30313","1","380000","0","2024/03/18 12:00:00","0","2024/03/28 11:59:59","305"
"0","0","380000","30312","1","380000","0","2024/03/18 12:00:00","0","2024/03/22 11:59:59","306"
"0","0","380000","30314","1","380000","0","2024/03/22 12:00:00","0","2024/03/28 11:59:59","307"
"0","0","380000","30315","1","380000","0","2024/03/28 12:00:00","0","2024/03/31 11:59:59","308"
"0","0","380000","30316","1","380000","0","2024/03/31 12:00:00","0","2024/04/12 11:59:59","309"
"0","0","380000","30318","1","380000","0","2024/04/12 12:00:00","0","2024/04/15 14:59:59","310"
"0","0","380000","30317","1","380000","0","2024/04/12 12:00:00","0","2024/04/15 14:59:59","311"
"0","0","380000","30319","1","380000","0","2024/04/15 15:00:00","0","2024/04/26 11:59:59","312"
"0","0","380000","30320","1","380000","0","2024/04/26 12:00:00","0","2024/04/30 11:59:59","313"
"380000","0","0","50321","2","380000","0","2024/04/30 12:00:00","380000","2024/05/03 18:59:59","314"
"0","0","380000","30322","1","380000","0","2024/05/03 19:00:00","0","2024/05/15 14:59:59","315"
"0","0","380000","30323","1","380000","0","2024/05/10 12:00:00","0","2024/05/15 14:59:59","316"
"0","0","380000","30324","1","380000","0","2024/05/15 15:00:00","0","2024/05/27 11:59:59","317"
"0","0","380000","30325","1","380000","0","2024/05/27 12:00:00","0","2024/05/31 11:59:59","318"
"0","0","380000","30326","1","380000","0","2024/05/31 12:00:00","0","2024/06/10 11:59:59","319"
"0","0","380000","30327","1","380000","0","2024/06/10 12:00:00","0","2024/06/15 14:59:59","320"
"0","0","380000","30328","1","380000","0","2024/06/15 15:00:00","0","2024/06/26 11:59:59","321"
"0","0","380000","30329","1","380000","0","2024/06/21 12:00:00","0","2024/06/26 11:59:59","322"
"0","0","380000","30330","1","380000","0","2024/06/26 12:00:00","0","2024/06/30 11:59:59","323"
"380000","0","0","50331","2","380000","0","2024/06/30 12:00:00","380000","2024/07/03 18:59:59","324"
"0","0","380000","30332","1","380000","0","2024/07/03 19:00:00","0","2024/07/15 14:59:59","325"
"0","0","380000","30333","1","380000","0","2024/07/11 12:00:00","0","2024/07/15 14:59:59","326"
"0","0","380000","30334","1","380000","0","2024/07/15 15:00:00","0","2024/07/26 11:59:59","327"
"0","0","380000","30335","1","380000","0","2024/07/23 12:00:00","0","2024/07/31 11:59:59","328"
"0","0","380000","30337","1","380000","0","2024/07/31 12:00:00","0","2024/08/12 11:59:59","329"
"0","0","380000","30338","1","380000","0","2024/08/09 12:00:00","0","2024/08/12 11:59:59","330"
"0","0","380000","30339","1","380000","0","2024/08/12 12:00:00","0","2024/08/15 14:59:59","331"
"0","0","380000","40012","1","380000","0","2024/08/15 15:00:00","0","2024/08/23 11:59:59","332"
"380000","0","0","50341","2","380000","0","2024/08/23 12:00:00","380000","2024/08/26 18:59:59","333"
"0","0","380000","30342","1","380000","0","2024/08/26 19:00:00","0","2024/08/31 11:59:59","334"
"0","0","380000","30343","1","380000","0","2024/08/31 12:00:00","0","2024/09/13 11:59:59","335"
"0","0","380000","30344","1","380000","0","2024/09/13 12:00:00","0","2024/09/25 11:59:59","336"
"0","0","380000","30345","1","380000","0","2024/09/15 15:00:00","0","2024/09/25 11:59:59","337"
"0","0","380000","30347","1","380000","0","2024/09/25 12:00:00","0","2024/09/30 11:59:59","338"
"0","0","380000","30346","1","380000","0","2024/09/25 12:00:00","0","2024/09/30 11:59:59","339"
"0","0","380000","30348","1","380000","0","2024/09/30 12:00:00","0","2024/10/10 11:59:59","340"
"0","0","380000","30350","1","380000","0","2024/10/10 12:00:00","0","2024/10/18 11:59:59","341"
"0","0","380000","30349","1","380000","0","2024/10/10 12:00:00","0","2024/10/13 11:59:59","342"
"0","0","380000","30351","1","380000","0","2024/10/13 12:00:00","0","2024/10/18 11:59:59","343"
"0","0","380000","30352","1","380000","0","2024/10/18 12:00:00","0","2024/10/28 11:59:59","344"
"0","0","380000","30353","1","380000","0","2024/10/24 12:00:00","0","2024/10/28 11:59:59","345"
"380000","0","0","50354","2","380000","0","2024/10/28 12:00:00","380000","2024/10/31 11:59:59","346"
"0","0","380000","30355","1","380000","0","2024/10/31 12:00:00","0","2024/11/11 11:59:59","347"
"0","0","380000","30357","1","380000","0","2024/11/11 12:00:00","0","2024/11/18 11:59:59","348"
"0","0","380000","30356","1","380000","0","2024/11/11 12:00:00","0","2024/11/18 11:59:59","349"
"0","0","380000","30358","1","380000","0","2024/11/18 12:00:00","0","2024/11/26 11:59:59","350"
"0","0","380000","30359","1","380000","0","2024/11/26 12:00:00","0","2024/11/30 11:59:59","351"
"0","0","380000","30360","1","380000","0","2024/11/30 12:00:00","0","2024/12/09 11:59:59","352"
"0","0","380000","30362","1","380000","0","2024/12/09 12:00:00","0","2024/12/15 14:59:59","353"
"0","0","380000","30361","1","380000","0","2024/12/09 12:00:00","0","2024/12/15 14:59:59","354"
"0","0","380000","30363","1","380000","0","2024/12/15 15:00:00","0","2024/12/22 11:59:59","355"
"0","0","380000","30364","1","380000","0","2024/12/22 12:00:00","0","2024/12/31 11:59:59","356"
"380000","0","0","50365","2","380000","0","2024/12/31 12:00:00","380000","2025/01/03 18:59:59","357"
"0","0","380000","30366","1","380000","0","2025/01/03 19:00:00","0","2025/01/15 14:59:59","358"
"0","0","380000","30367","1","380000","0","2025/01/09 12:00:00","0","2025/01/15 14:59:59","359"
"0","0","380000","30368","1","380000","0","2025/01/15 15:00:00","0","2025/01/20 11:59:59","360"
"0","0","380000","30369","1","380000","0","2025/01/20 12:00:00","0","2025/01/31 11:59:59","361"
