acae93e7e7d733b639b0213c3b39c7330c9f8e4df313490dd0efcd6a918a41c3,8b6c24041439ef964c33700b5d0fb92e9e18f7ecf7fc4c6ba1ca0d33e63ec027,cef0cec5643a96078c3a8658b1db2342f10a7db331d569bf4dddc7bbbbba6e5f,b0c30c1d653e1ce962ee5c5a936c5a6001019f61fbf163fe58c13a4260f778bb,76df6ec5d89b020774e246e255881815a98010b75012eb664fcf6a3137214e9f,b00c19eaab1f18b45695a6136674dfb2ba65fb6894119eec716f9c5bc35898c4,90f654e19a3c3d9990816930d10bbb530fa6f3443cea64e309bfd20849e0ffe5,7a1d9174fbb9e1186fc9ee697fd5e0c489727895a048e74a5a099ece3816a32e,5c4a3c9176b0893f7cc6b06a03b369b95401857bb04d228ed759b79e09b393cd,1f59e56f21b9b73f9c928a2894723bf00cacf21ef76e0fc11411e2111005960a,d546d57ed01a5c4aaa2dbc7b854dbbfe1de3aaa0ccdc35836782d1328ea130be,d355c9480518ca6b8d853ca0c8d4ca795e802da5738d9cc9c7e75eb8dc1cf1b5,8296583b0bb6897255216e312f001d344aaae1f415c5a0cdb6d2279c2895152d,f41052919bc32c516381a563be7e59a4e65bfaedb34480cbb66325a700863bdd,08b98b39b8d3ef0e7dcdfd4fe207a52dbb3ec5f439df2c822cbcfc6e202b48ea,cec4583110e3e55d0b2a6f70ccdc0cd1357f53ebbecbf9099c6e7496bbc6fa09
"10070","0","とある無人島","bgm_M486","1","2021/07/14 20:59:59","58","0","0","0","201","bgm_M486","2021/06/30 12:00:00","2","0","10070102"
"10070","0","王都ランドソル","bgm_M486","1","2021/07/14 20:59:59","0","0","0","0","201","bgm_M486","2021/06/30 12:00:00","3","0","10070103"
"10070","0","王都ランドソル","bgm_M486","1","2021/07/14 20:59:59","0","0","0","0","201","bgm_M486","2021/06/30 12:00:00","0","0","10070201"
"10071","0","ウィッシュビーチ周辺","bgm_M380A","1","2021/07/25 20:59:59","90","0","0","0","201","bgm_M380A","2021/07/18 12:00:00","1","0","10071101"
"10071","0","星降る天の川","bgm_M380B_02","1","2021/07/25 20:59:59","0","0","0","0","201","bgm_M380B","2021/07/18 12:00:00","2","0","10071102"
"10071","0","星降る天の川","bgm_M380B_02","1","2021/07/25 20:59:59","0","0","0","0","201","bgm_M380B","2021/07/18 12:00:00","0","0","10071201"
"10072","0","カルミナサマーライブ会場","bgm_M496","1","2021/08/14 20:59:59","100","0","0","0","201","bgm_M496","2021/07/31 12:00:00","1","0","10072101"
"10072","0","カルミナサマーライブ会場","bgm_M496","1","2021/08/14 20:59:59","0","0","0","0","201","bgm_M496","2021/07/31 12:00:00","0","0","10072201"
"10073","0","ビーチボールパーク","bgm_M393","1","2021/08/25 20:59:59","115","0","0","0","201","bgm_M393","2021/08/18 12:00:00","0","0","10073101"
"10073","0","ビーチボールパーク","bgm_M393","1","2021/08/25 20:59:59","0","0","0","0","201","bgm_M393","2021/08/18 12:00:00","0","0","10073201"
"10074","0","王都ランドソル","bgm_M508","1","2021/09/14 20:59:59","0","0","0","0","201","bgm_M508","2021/08/31 12:00:00","1","0","10074101"
"10074","0","オーエド町","bgm_M508","1","2021/09/14 20:59:59","45","0","0","0","201","bgm_M508","2021/08/31 12:00:00","2","0","10074102"
"10074","0","オーエド町","bgm_M508","1","2021/09/14 20:59:59","0","0","0","0","201","bgm_M508","2021/08/31 12:00:00","0","0","10074201"
"10075","0","王都ランドソル","bgm_M403","1","2021/09/24 20:59:59","80","0","0","0","201","bgm_M403","2021/09/17 12:00:00","1","0","10075101"
"10075","0","王都ランドソル","bgm_M403","1","2021/09/24 20:59:59","0","0","0","0","201","bgm_M403","2021/09/17 12:00:00","1","0","10075201"
"10076","0","王都ランドソル","bgm_M520","1","2021/10/14 20:59:59","128","0","0","0","201","bgm_M520","2021/09/30 12:00:00","1","0","10076101"
"10076","0","王都ランドソル","bgm_M520","1","2021/10/14 20:59:59","0","0","0","0","201","bgm_M520","2021/09/30 12:00:00","2","0","10076102"
"10076","31","王都ランドソル","bgm_M520","1","2021/10/14 20:59:59","0","0","0","0","201","bgm_M520","2021/09/30 12:00:00","1","0","10076201"
"10077","0","ハロウィンパーク","bgm_M413","1","2021/10/25 20:59:59","128","0","0","0","201","bgm_M413","2021/10/18 12:00:00","0","0","10077101"
"10077","0","ハロウィンパーク","bgm_M413","1","2021/10/25 20:59:59","0","0","0","0","201","bgm_M413","2021/10/18 12:00:00","0","0","10077201"
"10078","0","王都ランドソル","bgm_M527","1","2021/11/14 20:59:59","40","0","0","0","201","bgm_M527","2021/10/31 12:00:00","1","0","10078101"
"10078","0","ランドソル近郊","bgm_M527","1","2021/11/14 20:59:59","0","0","0","0","201","bgm_M527","2021/10/31 12:00:00","2","0","10078102"
"10078","0","ランドソル近郊","bgm_M527","1","2021/11/14 20:59:59","0","0","0","0","201","bgm_M527","2021/10/31 12:00:00","0","0","10078201"
"10079","0","王都ランドソル","bgm_M421","1","2021/11/25 20:59:59","80","0","0","0","201","bgm_M421","2021/11/18 12:00:00","1","0","10079101"
"10079","0","王都ランドソル","bgm_M421","1","2021/11/25 20:59:59","0","0","0","0","201","bgm_M421","2021/11/18 12:00:00","1","0","10079201"
"10080","0","スイーツコンテスト会場","bgm_M536","1","2021/12/14 20:59:59","70","0","0","0","201","bgm_M536","2021/11/30 12:00:00","1","0","10080101"
"10080","0","スイーツコンテスト会場","bgm_M536","1","2021/12/14 20:59:59","0","0","0","0","201","bgm_M536","2021/11/30 12:00:00","0","0","10080201"
"10081","0","デビュタント・シャングリ・ラ会場","bgm_M426","1","2021/12/24 20:59:59","60","0","0","0","201","bgm_M426","2021/12/17 12:00:00","1","0","10081101"
"10081","0","デビュタント・シャングリ・ラ会場","bgm_M426","1","2021/12/24 20:59:59","0","0","0","0","201","bgm_M426","2021/12/17 12:00:00","1","0","10081201"
"10082","0","ランドソル近郊","bgm_M543","1","2022/01/14 20:59:59","0","0","0","0","201","bgm_M543","2021/12/31 12:00:00","1","0","10082101"
"10082","0","港町・オーマ","bgm_M543","1","2022/01/14 20:59:59","0","0","0","0","201","bgm_M543","2021/12/31 12:00:00","2","0","10082102"
"10082","0","タパスビーチ周辺","bgm_M543","1","2022/01/14 20:59:59","0","0","0","0","201","bgm_M543","2021/12/31 12:00:00","3","0","10082103"
"10082","0","ガストロス山","bgm_M543","1","2022/01/14 20:59:59","0","0","0","0","201","bgm_M543","2021/12/31 12:00:00","4","0","10082104"
"10082","0","ガストロス山","bgm_M543","1","2022/01/14 20:59:59","0","0","0","0","201","bgm_M543","2021/12/31 12:00:00","0","0","10082201"
"10083","0","港町・オーマ","bgm_M435","1","2022/01/25 20:59:59","100","0","0","0","201","bgm_M435","2022/01/18 12:00:00","1","0","10083101"
"10083","0","港町・オーマ","bgm_M435","1","2022/01/25 20:59:59","0","0","0","0","201","bgm_M435","2022/01/18 12:00:00","1","0","10083201"
"10084","0","王都ランドソル","bgm_M552_03","1","2022/02/20 20:59:59","0","0","0","0","201","bgm_M552","2022/01/31 12:00:00","1","0","10084101"
"10084","0","ランドソル近郊","bgm_M552_03","1","2022/02/20 20:59:59","0","0","0","0","201","bgm_M552","2022/01/31 12:00:00","2","0","10084102"
"10084","0","イリス樹海","bgm_M552_03","1","2022/02/20 20:59:59","0","0","0","0","201","bgm_M552","2022/01/31 12:00:00","3","0","10084103"
"10084","0","フローラ湖畔","bgm_M552_03","1","2022/02/20 20:59:59","0","0","0","0","201","bgm_M552","2022/01/31 12:00:00","4","0","10084104"
"10084","0","フローラ湖畔","bgm_M552_03","1","2022/02/20 20:59:59","0","0","0","0","201","bgm_M552","2022/01/31 12:00:00","0","0","10084201"
"10085","0","王都ランドソル","bgm_M553","1","2022/02/20 20:59:59","40","0","0","0","201","bgm_M553","2022/02/07 12:00:00","1","0","10085101"
"10085","0","世界と世界の狭間","bgm_M553","1","2022/02/20 20:59:59","0","0","0","0","201","bgm_M553","2022/02/07 12:00:00","2","0","10085102"
"10085","0","世界と世界の狭間","bgm_M553","1","2022/02/20 20:59:59","0","0","0","0","201","bgm_M553","2022/02/07 12:00:00","0","0","10085201"
"10086","0","ランドソル近郊","bgm_M442A","1","2022/02/22 20:59:59","70","0","0","0","201","bgm_M442A","2022/02/10 12:00:00","1","0","10086101"
"10086","0","ランドソル近郊","bgm_M442A","1","2022/02/22 20:59:59","0","0","0","0","201","bgm_M442A","2022/02/10 12:00:00","0","0","10086201"
"10087","0","エルフの里　清らかな森","bgm_M442B","1","2022/02/22 20:59:59","25","0","0","0","201","bgm_M442B","2022/02/16 12:00:00","0","0","10087101"
"10087","0","エルフの里　清らかな森","bgm_M442B","1","2022/02/22 20:59:59","0","0","0","0","201","bgm_M442B","2022/02/16 12:00:00","0","0","10087201"
"10088","0","サレンディア救護院内","bgm_M565","1","2022/03/14 20:59:59","0","0","0","0","201","bgm_M565","2022/02/28 12:00:00","1","0","10088101"
"10088","0","エリザベスパーク　牧場温泉","bgm_M565","1","2022/03/14 20:59:59","0","0","0","0","201","bgm_M565","2022/02/28 12:00:00","2","0","10088102"
"10088","0","エリザベスパーク　牧場温泉","bgm_M565","1","2022/03/14 20:59:59","0","0","0","0","201","bgm_M565","2022/02/28 12:00:00","0","0","10088201"
"10089","0","ランドソル近郊","bgm_M451","1","2022/03/23 20:59:59","0","0","0","0","201","bgm_M451","2022/03/16 12:00:00","1","0","10089101"
"10089","0","辺境の地","bgm_M451","1","2022/03/23 20:59:59","0","0","0","0","201","bgm_M451","2022/03/16 12:00:00","2","0","10089102"
"10089","0","辺境の地","bgm_M451","1","2022/03/23 20:59:59","0","0","0","0","201","bgm_M451","2022/03/16 12:00:00","0","0","10089201"
"10090","0","ランドソル郊外","bgm_M574","1","2022/04/14 20:59:59","0","0","0","0","201","bgm_M574","2022/03/31 12:00:00","1","0","10090101"
"10090","0","カジノホール","bgm_M574","1","2022/04/14 20:59:59","0","0","0","0","201","bgm_M574","2022/03/31 12:00:00","2","0","10090102"
"10090","0","カジノホール","bgm_M574","1","2022/04/14 20:59:59","0","0","0","0","201","bgm_M574","2022/03/31 12:00:00","0","0","10090201"
"10091","0","聖テレサ女学院 聖学祭会場","bgm_M457","1","2022/04/25 20:59:59","91","0","0","0","201","bgm_M457","2022/04/18 12:00:00","1","0","10091101"
"10091","0","聖テレサ女学院 聖学祭会場","bgm_M457","1","2022/04/25 20:59:59","0","0","0","0","201","bgm_M457","2022/04/18 12:00:00","0","0","10091201"
"10092","0","呪われた海賊島","bgm_M582","1","2022/05/14 20:59:59","0","0","0","0","201","bgm_M582","2022/04/30 12:00:00","1","0","10092101"
"10092","0","呪われた海賊島","bgm_M582","1","2022/05/14 20:59:59","0","0","0","0","201","bgm_M582","2022/04/30 12:00:00","0","0","10092201"
"10093","0","異時間軸のランドソル","bgm_M467","1","2022/05/23 20:59:59","90","0","0","0","201","bgm_M467","2022/05/16 12:00:00","1","0","10093101"
"10093","0","タイムトンネル","bgm_M467","1","2022/05/23 20:59:59","0","0","0","0","201","bgm_M467","2022/05/16 12:00:00","2","0","10093102"
"10093","0","タイムトンネル","bgm_M467","1","2022/05/23 20:59:59","0","0","0","0","201","bgm_M467","2022/05/16 12:00:00","0","0","10093201"
"10094","0","キャンピングフィールド","bgm_M595","1","2022/06/14 20:59:59","128","0","0","0","201","bgm_M595","2022/05/31 12:00:00","1","0","10094101"
"10094","0","キャンピングフィールド","bgm_M595","1","2022/06/14 20:59:59","0","0","0","0","201","bgm_M595","2022/05/31 12:00:00","0","0","10094201"
"10095","0","おもちゃ工場","bgm_M478_Lofi","1","2022/06/23 20:59:59","0","40","0","0","201","bgm_M478","2022/06/16 12:00:00","1","0","10095101"
"10095","0","王都ランドソル","bgm_M478_Lofi","1","2022/06/23 20:59:59","0","0","0","0","201","bgm_M478","2022/06/16 12:00:00","2","0","10095102"
"10095","0","王都ランドソル","bgm_M478_Lofi","1","2022/06/23 20:59:59","0","0","0","0","201","bgm_M478","2022/06/16 12:00:00","0","0","10095201"
"10096","0","王都ランドソル","bgm_M601","1","2022/07/14 20:59:59","0","0","0","0","201","bgm_M601","2022/06/30 12:00:00","1","0","10096101"
"10096","0","サマーゲームリゾート","bgm_M601","1","2022/07/14 20:59:59","80","0","0","0","201","bgm_M601","2022/06/30 12:00:00","2","0","10096102"
"10096","0","サマーゲームリゾート","bgm_M601","1","2022/07/14 20:59:59","0","0","0","0","201","bgm_M601","2022/06/30 12:00:00","0","0","10096201"
"10097","0","王都ランドソル","bgm_M486","1","2022/07/25 20:59:59","0","0","0","0","201","bgm_M486","2022/07/18 12:00:00","1","0","10097101"
"10097","0","とある無人島","bgm_M486","1","2022/07/25 20:59:59","58","0","0","0","201","bgm_M486","2022/07/18 12:00:00","2","0","10097102"
"10097","0","王都ランドソル","bgm_M486","1","2022/07/25 20:59:59","0","0","0","0","201","bgm_M486","2022/07/18 12:00:00","3","0","10097103"
"10097","0","王都ランドソル","bgm_M486","1","2022/07/25 20:59:59","0","0","0","0","201","bgm_M486","2022/07/18 12:00:00","0","0","10097201"
"10098","0","ちいさな出会いの海岸","bgm_M608","1","2022/08/14 20:59:59","0","0","0","0","201","bgm_M608","2022/07/31 12:00:00","1","0","10098101"
"10098","0","リトルリリカル秘密基地近辺","bgm_M608","1","2022/08/14 20:59:59","0","0","0","0","201","bgm_M608","2022/07/31 12:00:00","2","0","10098102"
"10098","0","ちいさな出会いの海岸","bgm_M608","1","2022/08/14 20:59:59","0","0","0","0","201","bgm_M608","2022/07/31 12:00:00","3","0","10098103"
"10098","0","ちいさな出会いの海岸","bgm_M608","1","2022/08/14 20:59:59","0","0","0","0","201","bgm_M608","2022/07/31 12:00:00","0","0","10098201"
"10099","0","カルミナサマーライブ会場","bgm_M496","1","2022/08/25 20:59:59","100","0","0","0","201","bgm_M496","2022/08/18 12:00:00","1","0","10099101"
"10099","0","カルミナサマーライブ会場","bgm_M496","1","2022/08/25 20:59:59","0","0","0","0","201","bgm_M496","2022/08/18 12:00:00","0","0","10099201"
"10100","0","最果てを目指す旅路","bgm_M618","1","2022/09/14 20:59:59","0","0","0","0","201","bgm_M618","2022/08/31 12:00:00","1","0","10100101"
"10100","0","世界の果ての森","bgm_M618","1","2022/09/14 20:59:59","30","0","0","0","201","bgm_M618","2022/08/31 12:00:00","2","0","10100102"
"10100","0","世界の果ての森","bgm_M618","1","2022/09/14 20:59:59","0","0","0","0","201","bgm_M618","2022/08/31 12:00:00","0","0","10100201"
"10101","0","王都ランドソル","bgm_M508","1","2022/09/24 20:59:59","0","0","0","0","201","bgm_M508","2022/09/17 12:00:00","1","0","10101101"
"10101","0","オーエド町","bgm_M508","1","2022/09/24 20:59:59","45","0","0","0","201","bgm_M508","2022/09/17 12:00:00","2","0","10101102"
"10101","0","オーエド町","bgm_M508","1","2022/09/24 20:59:59","0","0","0","0","201","bgm_M508","2022/09/17 12:00:00","0","0","10101201"
"10102","0","ランフェス会場","bgm_M623","1","2022/10/14 20:59:59","115","0","0","0","201","bgm_M623","2022/09/30 12:00:00","1","0","10102101"
"10102","0","ランフェス会場","bgm_M623","1","2022/10/14 20:59:59","0","0","0","0","201","bgm_M623","2022/09/30 12:00:00","1","0","10102201"
"10103","0","王都ランドソル","bgm_M520","1","2022/10/24 20:59:59","128","0","0","0","201","bgm_M520","2022/10/17 12:00:00","1","0","10103101"
"10103","0","王都ランドソル","bgm_M520","1","2022/10/24 20:59:59","0","0","0","0","201","bgm_M520","2022/10/17 12:00:00","2","0","10103102"
"10103","31","王都ランドソル","bgm_M520","1","2022/10/24 20:59:59","0","0","0","0","201","bgm_M520","2022/10/17 12:00:00","1","0","10103201"
"10104","0","王都ランドソル","bgm_M630","1","2022/11/14 20:59:59","0","0","0","0","201","bgm_M630","2022/10/31 12:00:00","1","0","10104101"
"10104","0","和平活動の道のり","bgm_M630","1","2022/11/14 20:59:59","30","0","0","0","201","bgm_M630","2022/10/31 12:00:00","2","0","10104102"
"10104","0","和平活動の道のり","bgm_M630","1","2022/11/14 20:59:59","0","0","0","0","201","bgm_M630","2022/10/31 12:00:00","0","0","10104201"
"10105","0","王都ランドソル","bgm_M527","1","2022/11/24 20:59:59","40","0","0","0","201","bgm_M527","2022/11/17 12:00:00","1","0","10105101"
"10105","0","ランドソル近郊","bgm_M527","1","2022/11/24 20:59:59","0","0","0","0","201","bgm_M527","2022/11/17 12:00:00","2","0","10105102"
"10105","0","ランドソル近郊","bgm_M527","1","2022/11/24 20:59:59","0","0","0","0","201","bgm_M527","2022/11/17 12:00:00","0","0","10105201"
"10106","11","ランドソル 繁華街","bgm_M638","1","2022/12/14 20:59:59","110","0","0","0","201","bgm_M638","2022/11/30 12:00:00","1","0","10106101"
"10106","0","ランドソル 繁華街","bgm_M638","1","2022/12/14 20:59:59","0","0","0","0","201","bgm_M638","2022/11/30 12:00:00","0","0","10106201"
"10107","0","スイーツコンテスト会場","bgm_M536","1","2022/12/23 20:59:59","70","0","0","0","201","bgm_M536","2022/12/16 12:00:00","1","0","10107101"
"10107","0","スイーツコンテスト会場","bgm_M536","1","2022/12/23 20:59:59","0","0","0","0","201","bgm_M536","2022/12/16 12:00:00","0","0","10107201"
"10108","0","オーエド町","bgm_M647","1","2023/01/14 20:59:59","45","0","0","0","201","bgm_M647","2022/12/31 12:00:00","1","0","10108101"
"10108","0","オーエド町","bgm_M647","1","2023/01/14 20:59:59","0","0","0","0","201","bgm_M647","2022/12/31 12:00:00","0","0","10108201"
"10109","0","ランドソル近郊","bgm_M543","1","2023/01/23 20:59:59","0","0","0","0","201","bgm_M543","2023/01/16 12:00:00","1","0","10109101"
"10109","0","港町・オーマ","bgm_M543","1","2023/01/23 20:59:59","0","0","0","0","201","bgm_M543","2023/01/16 12:00:00","2","0","10109102"
"10109","0","タパスビーチ周辺","bgm_M543","1","2023/01/23 20:59:59","0","0","0","0","201","bgm_M543","2023/01/16 12:00:00","3","0","10109103"
"10109","0","ガストロス山","bgm_M543","1","2023/01/23 20:59:59","0","0","0","0","201","bgm_M543","2023/01/16 12:00:00","4","0","10109104"
"10109","0","ガストロス山","bgm_M543","1","2023/01/23 20:59:59","0","0","0","0","201","bgm_M543","2023/01/16 12:00:00","0","0","10109201"
"10110","0","王都ランドソル 女神の祭典","bgm_M659","1","2023/02/22 20:59:59","85","0","0","0","201","bgm_M659","2023/01/31 12:00:00","1","0","10110101"
"10110","0","王都ランドソル 女神の祭典","bgm_M659","1","2023/02/22 20:59:59","0","0","0","0","201","bgm_M659","2023/01/31 12:00:00","1","0","10110201"
"10111","0","王都ランドソル 女神の祭典","bgm_M660","1","2023/02/22 20:59:59","0","0","0","0","201","bgm_M660","2023/02/07 12:00:00","1","0","10111101"
"10111","0","追想の楽園","bgm_M660","1","2023/02/22 20:59:59","0","0","0","0","201","bgm_M660","2023/02/07 12:00:00","2","0","10111102"
"10111","0","追想の楽園","bgm_M660","1","2023/02/22 20:59:59","0","0","0","0","201","bgm_M660","2023/02/07 12:00:00","0","0","10111201"
"10112","0","王都ランドソル","bgm_M552_03","1","2023/02/22 20:59:59","0","0","0","0","201","bgm_M552","2023/02/09 12:00:00","1","0","10112101"
"10112","0","ランドソル近郊","bgm_M552_03","1","2023/02/22 20:59:59","0","0","0","0","201","bgm_M552","2023/02/09 12:00:00","2","0","10112102"
"10112","0","イリス樹海","bgm_M552_03","1","2023/02/22 20:59:59","0","0","0","0","201","bgm_M552","2023/02/09 12:00:00","3","0","10112103"
"10112","0","フローラ湖畔","bgm_M552_03","1","2023/02/22 20:59:59","0","0","0","0","201","bgm_M552","2023/02/09 12:00:00","4","0","10112104"
"10112","0","フローラ湖畔","bgm_M552_03","1","2023/02/22 20:59:59","0","0","0","0","201","bgm_M552","2023/02/09 12:00:00","0","0","10112201"
"10113","0","王都ランドソル","bgm_M553","1","2023/02/22 20:59:59","40","0","0","0","201","bgm_M553","2023/02/14 12:00:00","1","0","10113101"
"10113","0","世界と世界の狭間","bgm_M553","1","2023/02/22 20:59:59","0","0","0","0","201","bgm_M553","2023/02/14 12:00:00","2","0","10113102"
"10113","0","世界と世界の狭間","bgm_M553","1","2023/02/22 20:59:59","0","0","0","0","201","bgm_M553","2023/02/14 12:00:00","0","0","10113201"
"10114","0","ランドソル 市街地","bgm_M668","1","2023/03/14 20:59:59","108","0","0","0","201","bgm_M668","2023/02/28 12:00:00","1","0","10114101"
"10114","0","ランドソル 市街地","bgm_M668","1","2023/03/14 20:59:59","0","0","0","0","201","bgm_M668","2023/02/28 12:00:00","1","0","10114201"
"10115","0","サレンディア救護院内","bgm_M565","1","2023/03/23 20:59:59","20","0","0","0","201","bgm_M565","2023/03/16 12:00:00","1","0","10115101"
"10115","0","エリザベスパーク　牧場温泉","bgm_M565","1","2023/03/23 20:59:59","0","0","0","0","201","bgm_M565","2023/03/16 12:00:00","2","0","10115102"
"10115","0","エリザベスパーク　牧場温泉","bgm_M565","1","2023/03/23 20:59:59","0","0","0","0","201","bgm_M565","2023/03/16 12:00:00","0","0","10115201"
"10116","0","レンジャー合宿所周辺","bgm_MC017","1","2023/04/14 20:59:59","128","0","0","0","201","bgm_MC017","2023/03/31 12:00:00","1","0","10116101"
"10116","0","レンジャー合宿所周辺","bgm_MC017","1","2023/04/14 20:59:59","0","0","0","0","201","bgm_MC017","2023/03/31 12:00:00","0","0","10116201"
"10117","0","ランドソル郊外","bgm_M574","1","2023/04/24 20:59:59","0","0","0","0","201","bgm_M574","2023/04/17 12:00:00","1","0","10117101"
"10117","0","カジノホール","bgm_M574","1","2023/04/24 20:59:59","0","0","0","0","201","bgm_M574","2023/04/17 12:00:00","2","0","10117102"
"10117","0","カジノホール","bgm_M574","1","2023/04/24 20:59:59","0","0","0","0","201","bgm_M574","2023/04/17 12:00:00","0","0","10117201"
"10118","0","フリーマーケット会場","bgm_MC026","1","2023/05/14 20:59:59","0","0","0","0","201","bgm_MC026","2023/04/30 12:00:00","1","0","10118101"
"10118","0","叡智の森周辺","bgm_MC026","1","2023/05/14 20:59:59","110","0","0","0","201","bgm_MC026","2023/04/30 12:00:00","2","0","10118102"
"10118","0","叡智の森周辺","bgm_MC026","1","2023/05/14 20:59:59","0","0","0","0","201","bgm_MC026","2023/04/30 12:00:00","0","0","10118201"
"10119","0","呪われた海賊島","bgm_M582","1","2023/05/23 20:59:59","0","0","0","0","201","bgm_M582","2023/05/16 12:00:00","1","0","10119101"
"10119","0","呪われた海賊島","bgm_M582","1","2023/05/23 20:59:59","0","0","0","0","201","bgm_M582","2023/05/16 12:00:00","0","0","10119201"
"10120","0","魔族の街","bgm_MC036","1","2023/06/14 20:59:59","45","0","0","0","201","bgm_MC036","2023/05/31 12:00:00","1","0","10120101"
"10120","0","魔族の街","bgm_MC036","1","2023/06/14 20:59:59","0","0","0","0","201","bgm_MC036","2023/05/31 12:00:00","0","0","10120201"
"10121","0","キャンピングフィールド","bgm_M595","1","2023/06/23 20:59:59","128","0","0","0","201","bgm_M595","2023/06/16 12:00:00","1","0","10121101"
"10121","0","キャンピングフィールド","bgm_M595","1","2023/06/23 20:59:59","0","0","0","0","201","bgm_M595","2023/06/16 12:00:00","0","0","10121201"
"10122","0","ランドソル近郊","bgm_MC046","1","2023/07/14 20:59:59","0","0","0","0","201","bgm_MC046","2023/06/30 12:00:00","1","0","10122101"
"10122","0","夏のオーマ","bgm_MC046","1","2023/07/14 20:59:59","110","0","0","0","201","bgm_MC046","2023/06/30 12:00:00","2","0","10122102"
"10122","0","夏のオーマ","bgm_MC046","1","2023/07/14 20:59:59","0","0","0","0","201","bgm_MC046","2023/06/30 12:00:00","1","0","10122201"
"10123","0","王都ランドソル","bgm_M601","1","2023/07/25 20:59:59","0","0","0","0","201","bgm_M601","2023/07/18 12:00:00","1","0","10123101"
"10123","0","サマーゲームリゾート","bgm_M601","1","2023/07/25 20:59:59","80","0","0","0","201","bgm_M601","2023/07/18 12:00:00","2","0","10123102"
"10123","0","サマーゲームリゾート","bgm_M601","1","2023/07/25 20:59:59","0","0","0","0","201","bgm_M601","2023/07/18 12:00:00","0","0","10123201"
"10124","0","ヴィ・ランドソル","bgm_MC056","1","2023/08/14 20:59:59","0","0","0","0","201","bgm_MC056","2023/07/31 12:00:00","1","0","10124101"
"10124","0","ヴィ・ランドソル","bgm_MC056","1","2023/08/14 20:59:59","110","0","0","0","201","bgm_MC056","2023/07/31 12:00:00","2","0","10124102"
"10124","0","ヴィ・ランドソル","bgm_MC056","1","2023/08/14 20:59:59","0","0","0","0","201","bgm_MC056","2023/07/31 12:00:00","0","0","10124201"
"10125","0","ちいさな出会いの海岸","bgm_M608","1","2023/08/24 20:59:59","0","0","0","0","201","bgm_M608","2023/08/17 12:00:00","1","0","10125101"
"10125","0","リトルリリカル秘密基地近辺","bgm_M608","1","2023/08/24 20:59:59","0","0","0","0","201","bgm_M608","2023/08/17 12:00:00","2","0","10125102"
"10125","0","ちいさな出会いの海岸","bgm_M608","1","2023/08/24 20:59:59","0","0","0","0","201","bgm_M608","2023/08/17 12:00:00","3","0","10125103"
"10125","0","ちいさな出会いの海岸","bgm_M608","1","2023/08/24 20:59:59","0","0","0","0","201","bgm_M608","2023/08/17 12:00:00","0","0","10125201"
"10126","0","アンブローズ魔法学園","bgm_MC063","1","2023/09/14 20:59:59","128","0","0","0","201","bgm_MC063","2023/08/31 12:00:00","1","0","10126101"
"10126","0","アンブローズ魔法学園","bgm_MC063","1","2023/09/14 20:59:59","0","0","0","0","201","bgm_MC063","2023/08/31 12:00:00","0","0","10126201"
"10127","0","最果てを目指す旅路","bgm_M618","1","2023/09/25 20:59:59","0","0","0","0","201","bgm_M618","2023/09/18 12:00:00","1","0","10127101"
"10127","0","世界の果ての森","bgm_M618","1","2023/09/25 20:59:59","30","0","0","0","201","bgm_M618","2023/09/18 12:00:00","2","0","10127102"
"10127","0","世界の果ての森","bgm_M618","1","2023/09/25 20:59:59","0","0","0","0","201","bgm_M618","2023/09/18 12:00:00","0","0","10127201"
"10128","0","砂漠の国　サラサリア周辺","bgm_MC075","1","2023/10/14 20:59:59","128","0","0","0","201","bgm_MC075","2023/09/30 12:00:00","1","0","10128101"
"10128","0","砂漠の国　サラサリア周辺","bgm_MC075","1","2023/10/14 20:59:59","0","0","0","0","201","bgm_MC075","2023/09/30 12:00:00","0","0","10128201"
"10129","0","ランフェス会場","bgm_M623","1","2023/10/23 20:59:59","115","0","0","0","201","bgm_M623","2023/10/16 12:00:00","1","0","10129101"
"10129","0","ランフェス会場","bgm_M623","1","2023/10/23 20:59:59","0","0","0","0","201","bgm_M623","2023/10/16 12:00:00","1","0","10129201"
"10130","0","王都ランドソル","bgm_MC082","1","2023/11/14 20:59:59","0","0","0","0","201","bgm_MC082","2023/10/31 12:00:00","1","0","10130101"
"10130","0","王都ランドソル","bgm_MC082","1","2023/11/14 20:59:59","0","0","0","0","201","bgm_MC082","2023/10/31 12:00:00","0","0","10130201"
"10131","0","王都ランドソル","bgm_M630","1","2023/11/23 20:59:59","0","0","0","0","201","bgm_M630","2023/11/16 12:00:00","1","0","10131101"
"10131","0","和平活動の道のり","bgm_M630","1","2023/11/23 20:59:59","30","0","0","0","201","bgm_M630","2023/11/16 12:00:00","2","0","10131102"
"10131","0","和平活動の道のり","bgm_M630","1","2023/11/23 20:59:59","0","0","0","0","201","bgm_M630","2023/11/16 12:00:00","0","0","10131201"
"10132","0","ランドソル 繁華街","bgm_MC091","1","2023/12/14 20:59:59","50","0","0","0","201","bgm_MC091","2023/11/30 12:00:00","1","0","10132101"
"10132","0","ランドソル 繁華街","bgm_MC091","1","2023/12/14 20:59:59","0","0","0","0","201","bgm_MC091","2023/11/30 12:00:00","0","0","10132201"
