4ff7b1d6c1ca5686da017d9553a7157883eb27c83151ae53ae523b155f53441c,c0ca60b856c588204450148c8322792bd24c8bc5afd52f62f4b3a8c1a302d77c,df6375d52338711e23a3613e2443a1b9a92162c976eb4620ecbfee668323d394,b1c9b20c2a85865dfcec1cd68333d78f7b602c9f668fdf1668489c368a0bbcb4,8f83865a5d2350fc8687364ee53e95c80eed64eb7c3976057e22bacb923aee23,0e7aa044648a91ba7550e89cd325e388515e37fae725ad3a02230e8e29d00484,6953b35cb5d63afcca04cc122d55d1e2f00dcd59758ab559da21ee150c70bb10,1c4e952ccafb4634b6fdf18134fcee923e03c96ddce64638e16266f8e284656d,2bf248728ed6650d6203734dc638d2e7168d73273af99a7fcdfdf5d00c4ed95b,60e50ac61c901c0e356805ce34f634897005018a8d3ae5ca33415cb1338e64c4,83416f619258bc691f585572cab7453047e20242c4991f9d039dd1613c69953f,0c2c34a60a69dbc7064b09bc49f437cf36187e3cf8625396a603f7ae05978cde,e9602d2680e39048b4fa37e50dc7abf33adc2d38c817ea1b80d7536772db4c1a,6c55f0387351900d58de72607fb1fa5dfae819dc8274b13feaed93021f5ecdcf,c0a69aeed1618f2bf6492fd0c66b560656f6d0dc245a82202ef4040dd336942a,3f55d3332b1312b96b2c90b0496f25f72c39e177499614c7ac93764008192bc2
"0","201","2021/07/14 20:59:59","0","0","0","2021/06/30 12:00:00","0","bgm_M486","0","bgm_M486","1","0","10070201","王都ランドソル","10070"
"90","201","2021/07/25 20:59:59","1","0","0","2021/07/18 12:00:00","0","bgm_M380A","0","bgm_M380A","1","0","10071101","ウィッシュビーチ周辺","10071"
"0","201","2021/07/25 20:59:59","2","0","0","2021/07/18 12:00:00","0","bgm_M380B_02","0","bgm_M380B","1","0","10071102","星降る天の川","10071"
"0","201","2021/07/25 20:59:59","0","0","0","2021/07/18 12:00:00","0","bgm_M380B_02","0","bgm_M380B","1","0","10071201","星降る天の川","10071"
"100","201","2021/08/14 20:59:59","1","0","0","2021/07/31 12:00:00","0","bgm_M496","0","bgm_M496","1","0","10072101","カルミナサマーライブ会場","10072"
"0","201","2021/08/14 20:59:59","0","0","0","2021/07/31 12:00:00","0","bgm_M496","0","bgm_M496","1","0","10072201","カルミナサマーライブ会場","10072"
"115","201","2021/08/25 20:59:59","0","0","0","2021/08/18 12:00:00","0","bgm_M393","0","bgm_M393","1","0","10073101","ビーチボールパーク","10073"
"0","201","2021/08/25 20:59:59","0","0","0","2021/08/18 12:00:00","0","bgm_M393","0","bgm_M393","1","0","10073201","ビーチボールパーク","10073"
"0","201","2021/09/14 20:59:59","1","0","0","2021/08/31 12:00:00","0","bgm_M508","0","bgm_M508","1","0","10074101","王都ランドソル","10074"
"45","201","2021/09/14 20:59:59","2","0","0","2021/08/31 12:00:00","0","bgm_M508","0","bgm_M508","1","0","10074102","オーエド町","10074"
"0","201","2021/09/14 20:59:59","0","0","0","2021/08/31 12:00:00","0","bgm_M508","0","bgm_M508","1","0","10074201","オーエド町","10074"
"80","201","2021/09/24 20:59:59","1","0","0","2021/09/17 12:00:00","0","bgm_M403","0","bgm_M403","1","0","10075101","王都ランドソル","10075"
"0","201","2021/09/24 20:59:59","1","0","0","2021/09/17 12:00:00","0","bgm_M403","0","bgm_M403","1","0","10075201","王都ランドソル","10075"
"128","201","2021/10/14 20:59:59","1","0","0","2021/09/30 12:00:00","0","bgm_M520","0","bgm_M520","1","0","10076101","王都ランドソル","10076"
"0","201","2021/10/14 20:59:59","2","0","0","2021/09/30 12:00:00","0","bgm_M520","0","bgm_M520","1","0","10076102","王都ランドソル","10076"
"0","201","2021/10/14 20:59:59","1","0","0","2021/09/30 12:00:00","0","bgm_M520","0","bgm_M520","1","31","10076201","王都ランドソル","10076"
"128","201","2021/10/25 20:59:59","0","0","0","2021/10/18 12:00:00","0","bgm_M413","0","bgm_M413","1","0","10077101","ハロウィンパーク","10077"
"0","201","2021/10/25 20:59:59","0","0","0","2021/10/18 12:00:00","0","bgm_M413","0","bgm_M413","1","0","10077201","ハロウィンパーク","10077"
"40","201","2021/11/14 20:59:59","1","0","0","2021/10/31 12:00:00","0","bgm_M527","0","bgm_M527","1","0","10078101","王都ランドソル","10078"
"0","201","2021/11/14 20:59:59","2","0","0","2021/10/31 12:00:00","0","bgm_M527","0","bgm_M527","1","0","10078102","ランドソル近郊","10078"
"0","201","2021/11/14 20:59:59","0","0","0","2021/10/31 12:00:00","0","bgm_M527","0","bgm_M527","1","0","10078201","ランドソル近郊","10078"
"80","201","2021/11/25 20:59:59","1","0","0","2021/11/18 12:00:00","0","bgm_M421","0","bgm_M421","1","0","10079101","王都ランドソル","10079"
"0","201","2021/11/25 20:59:59","1","0","0","2021/11/18 12:00:00","0","bgm_M421","0","bgm_M421","1","0","10079201","王都ランドソル","10079"
"70","201","2021/12/14 20:59:59","1","0","0","2021/11/30 12:00:00","0","bgm_M536","0","bgm_M536","1","0","10080101","スイーツコンテスト会場","10080"
"0","201","2021/12/14 20:59:59","0","0","0","2021/11/30 12:00:00","0","bgm_M536","0","bgm_M536","1","0","10080201","スイーツコンテスト会場","10080"
"60","201","2021/12/24 20:59:59","1","0","0","2021/12/17 12:00:00","0","bgm_M426","0","bgm_M426","1","0","10081101","デビュタント・シャングリ・ラ会場","10081"
"0","201","2021/12/24 20:59:59","1","0","0","2021/12/17 12:00:00","0","bgm_M426","0","bgm_M426","1","0","10081201","デビュタント・シャングリ・ラ会場","10081"
"0","201","2022/01/14 20:59:59","1","0","0","2021/12/31 12:00:00","0","bgm_M543","0","bgm_M543","1","0","10082101","ランドソル近郊","10082"
"0","201","2022/01/14 20:59:59","2","0","0","2021/12/31 12:00:00","0","bgm_M543","0","bgm_M543","1","0","10082102","港町・オーマ","10082"
"0","201","2022/01/14 20:59:59","3","0","0","2021/12/31 12:00:00","0","bgm_M543","0","bgm_M543","1","0","10082103","タパスビーチ周辺","10082"
"0","201","2022/01/14 20:59:59","4","0","0","2021/12/31 12:00:00","0","bgm_M543","0","bgm_M543","1","0","10082104","ガストロス山","10082"
"0","201","2022/01/14 20:59:59","0","0","0","2021/12/31 12:00:00","0","bgm_M543","0","bgm_M543","1","0","10082201","ガストロス山","10082"
"100","201","2022/01/25 20:59:59","1","0","0","2022/01/18 12:00:00","0","bgm_M435","0","bgm_M435","1","0","10083101","港町・オーマ","10083"
"0","201","2022/01/25 20:59:59","1","0","0","2022/01/18 12:00:00","0","bgm_M435","0","bgm_M435","1","0","10083201","港町・オーマ","10083"
"0","201","2022/02/20 20:59:59","1","0","0","2022/01/31 12:00:00","0","bgm_M552_03","0","bgm_M552","1","0","10084101","王都ランドソル","10084"
"0","201","2022/02/20 20:59:59","2","0","0","2022/01/31 12:00:00","0","bgm_M552_03","0","bgm_M552","1","0","10084102","ランドソル近郊","10084"
"0","201","2022/02/20 20:59:59","3","0","0","2022/01/31 12:00:00","0","bgm_M552_03","0","bgm_M552","1","0","10084103","イリス樹海","10084"
"0","201","2022/02/20 20:59:59","4","0","0","2022/01/31 12:00:00","0","bgm_M552_03","0","bgm_M552","1","0","10084104","フローラ湖畔","10084"
"0","201","2022/02/20 20:59:59","0","0","0","2022/01/31 12:00:00","0","bgm_M552_03","0","bgm_M552","1","0","10084201","フローラ湖畔","10084"
"40","201","2022/02/20 20:59:59","1","0","0","2022/02/07 12:00:00","0","bgm_M553","0","bgm_M553","1","0","10085101","王都ランドソル","10085"
"0","201","2022/02/20 20:59:59","2","0","0","2022/02/07 12:00:00","0","bgm_M553","0","bgm_M553","1","0","10085102","世界と世界の狭間","10085"
"0","201","2022/02/20 20:59:59","0","0","0","2022/02/07 12:00:00","0","bgm_M553","0","bgm_M553","1","0","10085201","世界と世界の狭間","10085"
"70","201","2022/02/22 20:59:59","1","0","0","2022/02/10 12:00:00","0","bgm_M442A","0","bgm_M442A","1","0","10086101","ランドソル近郊","10086"
"0","201","2022/02/22 20:59:59","0","0","0","2022/02/10 12:00:00","0","bgm_M442A","0","bgm_M442A","1","0","10086201","ランドソル近郊","10086"
"25","201","2022/02/22 20:59:59","0","0","0","2022/02/16 12:00:00","0","bgm_M442B","0","bgm_M442B","1","0","10087101","エルフの里　清らかな森","10087"
"0","201","2022/02/22 20:59:59","0","0","0","2022/02/16 12:00:00","0","bgm_M442B","0","bgm_M442B","1","0","10087201","エルフの里　清らかな森","10087"
"0","201","2022/03/14 20:59:59","1","0","0","2022/02/28 12:00:00","0","bgm_M565","0","bgm_M565","1","0","10088101","サレンディア救護院内","10088"
"0","201","2022/03/14 20:59:59","2","0","0","2022/02/28 12:00:00","0","bgm_M565","0","bgm_M565","1","0","10088102","エリザベスパーク　牧場温泉","10088"
"0","201","2022/03/14 20:59:59","0","0","0","2022/02/28 12:00:00","0","bgm_M565","0","bgm_M565","1","0","10088201","エリザベスパーク　牧場温泉","10088"
"0","201","2022/03/23 20:59:59","1","0","0","2022/03/16 12:00:00","0","bgm_M451","0","bgm_M451","1","0","10089101","ランドソル近郊","10089"
"0","201","2022/03/23 20:59:59","2","0","0","2022/03/16 12:00:00","0","bgm_M451","0","bgm_M451","1","0","10089102","辺境の地","10089"
"0","201","2022/03/23 20:59:59","0","0","0","2022/03/16 12:00:00","0","bgm_M451","0","bgm_M451","1","0","10089201","辺境の地","10089"
"0","201","2022/04/14 20:59:59","1","0","0","2022/03/31 12:00:00","0","bgm_M574","0","bgm_M574","1","0","10090101","ランドソル郊外","10090"
"0","201","2022/04/14 20:59:59","2","0","0","2022/03/31 12:00:00","0","bgm_M574","0","bgm_M574","1","0","10090102","カジノホール","10090"
"0","201","2022/04/14 20:59:59","0","0","0","2022/03/31 12:00:00","0","bgm_M574","0","bgm_M574","1","0","10090201","カジノホール","10090"
"91","201","2022/04/25 20:59:59","1","0","0","2022/04/18 12:00:00","0","bgm_M457","0","bgm_M457","1","0","10091101","聖テレサ女学院 聖学祭会場","10091"
"0","201","2022/04/25 20:59:59","0","0","0","2022/04/18 12:00:00","0","bgm_M457","0","bgm_M457","1","0","10091201","聖テレサ女学院 聖学祭会場","10091"
"0","201","2022/05/14 20:59:59","1","0","0","2022/04/30 12:00:00","0","bgm_M582","0","bgm_M582","1","0","10092101","呪われた海賊島","10092"
"0","201","2022/05/14 20:59:59","0","0","0","2022/04/30 12:00:00","0","bgm_M582","0","bgm_M582","1","0","10092201","呪われた海賊島","10092"
"90","201","2022/05/23 20:59:59","1","0","0","2022/05/16 12:00:00","0","bgm_M467","0","bgm_M467","1","0","10093101","異時間軸のランドソル","10093"
"0","201","2022/05/23 20:59:59","2","0","0","2022/05/16 12:00:00","0","bgm_M467","0","bgm_M467","1","0","10093102","タイムトンネル","10093"
"0","201","2022/05/23 20:59:59","0","0","0","2022/05/16 12:00:00","0","bgm_M467","0","bgm_M467","1","0","10093201","タイムトンネル","10093"
"128","201","2022/06/14 20:59:59","1","0","0","2022/05/31 12:00:00","0","bgm_M595","0","bgm_M595","1","0","10094101","キャンピングフィールド","10094"
"0","201","2022/06/14 20:59:59","0","0","0","2022/05/31 12:00:00","0","bgm_M595","0","bgm_M595","1","0","10094201","キャンピングフィールド","10094"
"0","201","2022/06/23 20:59:59","1","0","0","2022/06/16 12:00:00","0","bgm_M478_Lofi","40","bgm_M478","1","0","10095101","おもちゃ工場","10095"
"0","201","2022/06/23 20:59:59","2","0","0","2022/06/16 12:00:00","0","bgm_M478_Lofi","0","bgm_M478","1","0","10095102","王都ランドソル","10095"
"0","201","2022/06/23 20:59:59","0","0","0","2022/06/16 12:00:00","0","bgm_M478_Lofi","0","bgm_M478","1","0","10095201","王都ランドソル","10095"
"0","201","2022/07/14 20:59:59","1","0","0","2022/06/30 12:00:00","0","bgm_M601","0","bgm_M601","1","0","10096101","王都ランドソル","10096"
"80","201","2022/07/14 20:59:59","2","0","0","2022/06/30 12:00:00","0","bgm_M601","0","bgm_M601","1","0","10096102","サマーゲームリゾート","10096"
"0","201","2022/07/14 20:59:59","0","0","0","2022/06/30 12:00:00","0","bgm_M601","0","bgm_M601","1","0","10096201","サマーゲームリゾート","10096"
"0","201","2022/07/25 20:59:59","1","0","0","2022/07/18 12:00:00","0","bgm_M486","0","bgm_M486","1","0","10097101","王都ランドソル","10097"
"58","201","2022/07/25 20:59:59","2","0","0","2022/07/18 12:00:00","0","bgm_M486","0","bgm_M486","1","0","10097102","とある無人島","10097"
"0","201","2022/07/25 20:59:59","3","0","0","2022/07/18 12:00:00","0","bgm_M486","0","bgm_M486","1","0","10097103","王都ランドソル","10097"
"0","201","2022/07/25 20:59:59","0","0","0","2022/07/18 12:00:00","0","bgm_M486","0","bgm_M486","1","0","10097201","王都ランドソル","10097"
"0","201","2022/08/14 20:59:59","1","0","0","2022/07/31 12:00:00","0","bgm_M608","0","bgm_M608","1","0","10098101","ちいさな出会いの海岸","10098"
"0","201","2022/08/14 20:59:59","2","0","0","2022/07/31 12:00:00","0","bgm_M608","0","bgm_M608","1","0","10098102","リトルリリカル秘密基地近辺","10098"
"0","201","2022/08/14 20:59:59","3","0","0","2022/07/31 12:00:00","0","bgm_M608","0","bgm_M608","1","0","10098103","ちいさな出会いの海岸","10098"
"0","201","2022/08/14 20:59:59","0","0","0","2022/07/31 12:00:00","0","bgm_M608","0","bgm_M608","1","0","10098201","ちいさな出会いの海岸","10098"
"100","201","2022/08/25 20:59:59","1","0","0","2022/08/18 12:00:00","0","bgm_M496","0","bgm_M496","1","0","10099101","カルミナサマーライブ会場","10099"
"0","201","2022/08/25 20:59:59","0","0","0","2022/08/18 12:00:00","0","bgm_M496","0","bgm_M496","1","0","10099201","カルミナサマーライブ会場","10099"
"0","201","2022/09/14 20:59:59","1","0","0","2022/08/31 12:00:00","0","bgm_M618","0","bgm_M618","1","0","10100101","最果てを目指す旅路","10100"
"30","201","2022/09/14 20:59:59","2","0","0","2022/08/31 12:00:00","0","bgm_M618","0","bgm_M618","1","0","10100102","世界の果ての森","10100"
"0","201","2022/09/14 20:59:59","0","0","0","2022/08/31 12:00:00","0","bgm_M618","0","bgm_M618","1","0","10100201","世界の果ての森","10100"
"0","201","2022/09/24 20:59:59","1","0","0","2022/09/17 12:00:00","0","bgm_M508","0","bgm_M508","1","0","10101101","王都ランドソル","10101"
"45","201","2022/09/24 20:59:59","2","0","0","2022/09/17 12:00:00","0","bgm_M508","0","bgm_M508","1","0","10101102","オーエド町","10101"
"0","201","2022/09/24 20:59:59","0","0","0","2022/09/17 12:00:00","0","bgm_M508","0","bgm_M508","1","0","10101201","オーエド町","10101"
"115","201","2022/10/14 20:59:59","1","0","0","2022/09/30 12:00:00","0","bgm_M623","0","bgm_M623","1","0","10102101","ランフェス会場","10102"
"0","201","2022/10/14 20:59:59","1","0","0","2022/09/30 12:00:00","0","bgm_M623","0","bgm_M623","1","0","10102201","ランフェス会場","10102"
"128","201","2022/10/24 20:59:59","1","0","0","2022/10/17 12:00:00","0","bgm_M520","0","bgm_M520","1","0","10103101","王都ランドソル","10103"
"0","201","2022/10/24 20:59:59","2","0","0","2022/10/17 12:00:00","0","bgm_M520","0","bgm_M520","1","0","10103102","王都ランドソル","10103"
"0","201","2022/10/24 20:59:59","1","0","0","2022/10/17 12:00:00","0","bgm_M520","0","bgm_M520","1","31","10103201","王都ランドソル","10103"
"0","201","2022/11/14 20:59:59","1","0","0","2022/10/31 12:00:00","0","bgm_M630","0","bgm_M630","1","0","10104101","王都ランドソル","10104"
"30","201","2022/11/14 20:59:59","2","0","0","2022/10/31 12:00:00","0","bgm_M630","0","bgm_M630","1","0","10104102","和平活動の道のり","10104"
"0","201","2022/11/14 20:59:59","0","0","0","2022/10/31 12:00:00","0","bgm_M630","0","bgm_M630","1","0","10104201","和平活動の道のり","10104"
"40","201","2022/11/24 20:59:59","1","0","0","2022/11/17 12:00:00","0","bgm_M527","0","bgm_M527","1","0","10105101","王都ランドソル","10105"
"0","201","2022/11/24 20:59:59","2","0","0","2022/11/17 12:00:00","0","bgm_M527","0","bgm_M527","1","0","10105102","ランドソル近郊","10105"
"0","201","2022/11/24 20:59:59","0","0","0","2022/11/17 12:00:00","0","bgm_M527","0","bgm_M527","1","0","10105201","ランドソル近郊","10105"
"110","201","2022/12/14 20:59:59","1","0","0","2022/11/30 12:00:00","0","bgm_M638","0","bgm_M638","1","11","10106101","ランドソル 繁華街","10106"
"0","201","2022/12/14 20:59:59","0","0","0","2022/11/30 12:00:00","0","bgm_M638","0","bgm_M638","1","0","10106201","ランドソル 繁華街","10106"
"70","201","2022/12/23 20:59:59","1","0","0","2022/12/16 12:00:00","0","bgm_M536","0","bgm_M536","1","0","10107101","スイーツコンテスト会場","10107"
"0","201","2022/12/23 20:59:59","0","0","0","2022/12/16 12:00:00","0","bgm_M536","0","bgm_M536","1","0","10107201","スイーツコンテスト会場","10107"
"45","201","2023/01/14 20:59:59","1","0","0","2022/12/31 12:00:00","0","bgm_M647","0","bgm_M647","1","0","10108101","オーエド町","10108"
"0","201","2023/01/14 20:59:59","0","0","0","2022/12/31 12:00:00","0","bgm_M647","0","bgm_M647","1","0","10108201","オーエド町","10108"
"0","201","2023/01/23 20:59:59","1","0","0","2023/01/16 12:00:00","0","bgm_M543","0","bgm_M543","1","0","10109101","ランドソル近郊","10109"
"0","201","2023/01/23 20:59:59","2","0","0","2023/01/16 12:00:00","0","bgm_M543","0","bgm_M543","1","0","10109102","港町・オーマ","10109"
"0","201","2023/01/23 20:59:59","3","0","0","2023/01/16 12:00:00","0","bgm_M543","0","bgm_M543","1","0","10109103","タパスビーチ周辺","10109"
"0","201","2023/01/23 20:59:59","4","0","0","2023/01/16 12:00:00","0","bgm_M543","0","bgm_M543","1","0","10109104","ガストロス山","10109"
"0","201","2023/01/23 20:59:59","0","0","0","2023/01/16 12:00:00","0","bgm_M543","0","bgm_M543","1","0","10109201","ガストロス山","10109"
"85","201","2023/02/22 20:59:59","1","0","0","2023/01/31 12:00:00","0","bgm_M659","0","bgm_M659","1","0","10110101","王都ランドソル 女神の祭典","10110"
"0","201","2023/02/22 20:59:59","1","0","0","2023/01/31 12:00:00","0","bgm_M659","0","bgm_M659","1","0","10110201","王都ランドソル 女神の祭典","10110"
"0","201","2023/02/22 20:59:59","1","0","0","2023/02/07 12:00:00","0","bgm_M660","0","bgm_M660","1","0","10111101","王都ランドソル 女神の祭典","10111"
"0","201","2023/02/22 20:59:59","2","0","0","2023/02/07 12:00:00","0","bgm_M660","0","bgm_M660","1","0","10111102","追想の楽園","10111"
"0","201","2023/02/22 20:59:59","0","0","0","2023/02/07 12:00:00","0","bgm_M660","0","bgm_M660","1","0","10111201","追想の楽園","10111"
"0","201","2023/02/22 20:59:59","1","0","0","2023/02/09 12:00:00","0","bgm_M552_03","0","bgm_M552","1","0","10112101","王都ランドソル","10112"
"0","201","2023/02/22 20:59:59","2","0","0","2023/02/09 12:00:00","0","bgm_M552_03","0","bgm_M552","1","0","10112102","ランドソル近郊","10112"
"0","201","2023/02/22 20:59:59","3","0","0","2023/02/09 12:00:00","0","bgm_M552_03","0","bgm_M552","1","0","10112103","イリス樹海","10112"
"0","201","2023/02/22 20:59:59","4","0","0","2023/02/09 12:00:00","0","bgm_M552_03","0","bgm_M552","1","0","10112104","フローラ湖畔","10112"
"0","201","2023/02/22 20:59:59","0","0","0","2023/02/09 12:00:00","0","bgm_M552_03","0","bgm_M552","1","0","10112201","フローラ湖畔","10112"
"40","201","2023/02/22 20:59:59","1","0","0","2023/02/14 12:00:00","0","bgm_M553","0","bgm_M553","1","0","10113101","王都ランドソル","10113"
"0","201","2023/02/22 20:59:59","2","0","0","2023/02/14 12:00:00","0","bgm_M553","0","bgm_M553","1","0","10113102","世界と世界の狭間","10113"
"0","201","2023/02/22 20:59:59","0","0","0","2023/02/14 12:00:00","0","bgm_M553","0","bgm_M553","1","0","10113201","世界と世界の狭間","10113"
"108","201","2023/03/14 20:59:59","1","0","0","2023/02/28 12:00:00","0","bgm_M668","0","bgm_M668","1","0","10114101","ランドソル 市街地","10114"
"0","201","2023/03/14 20:59:59","1","0","0","2023/02/28 12:00:00","0","bgm_M668","0","bgm_M668","1","0","10114201","ランドソル 市街地","10114"
"20","201","2023/03/23 20:59:59","1","0","0","2023/03/16 12:00:00","0","bgm_M565","0","bgm_M565","1","0","10115101","サレンディア救護院内","10115"
"0","201","2023/03/23 20:59:59","2","0","0","2023/03/16 12:00:00","0","bgm_M565","0","bgm_M565","1","0","10115102","エリザベスパーク　牧場温泉","10115"
"0","201","2023/03/23 20:59:59","0","0","0","2023/03/16 12:00:00","0","bgm_M565","0","bgm_M565","1","0","10115201","エリザベスパーク　牧場温泉","10115"
"128","201","2023/04/14 20:59:59","1","0","0","2023/03/31 12:00:00","0","bgm_MC017","0","bgm_MC017","1","0","10116101","レンジャー合宿所周辺","10116"
"0","201","2023/04/14 20:59:59","0","0","0","2023/03/31 12:00:00","0","bgm_MC017","0","bgm_MC017","1","0","10116201","レンジャー合宿所周辺","10116"
"0","201","2023/04/24 20:59:59","1","0","0","2023/04/17 12:00:00","0","bgm_M574","0","bgm_M574","1","0","10117101","ランドソル郊外","10117"
"0","201","2023/04/24 20:59:59","2","0","0","2023/04/17 12:00:00","0","bgm_M574","0","bgm_M574","1","0","10117102","カジノホール","10117"
"0","201","2023/04/24 20:59:59","0","0","0","2023/04/17 12:00:00","0","bgm_M574","0","bgm_M574","1","0","10117201","カジノホール","10117"
"0","201","2023/05/14 20:59:59","1","0","0","2023/04/30 12:00:00","0","bgm_MC026","0","bgm_MC026","1","0","10118101","フリーマーケット会場","10118"
"110","201","2023/05/14 20:59:59","2","0","0","2023/04/30 12:00:00","0","bgm_MC026","0","bgm_MC026","1","0","10118102","叡智の森周辺","10118"
"0","201","2023/05/14 20:59:59","0","0","0","2023/04/30 12:00:00","0","bgm_MC026","0","bgm_MC026","1","0","10118201","叡智の森周辺","10118"
"0","201","2023/05/23 20:59:59","1","0","0","2023/05/16 12:00:00","0","bgm_M582","0","bgm_M582","1","0","10119101","呪われた海賊島","10119"
"0","201","2023/05/23 20:59:59","0","0","0","2023/05/16 12:00:00","0","bgm_M582","0","bgm_M582","1","0","10119201","呪われた海賊島","10119"
"45","201","2023/06/14 20:59:59","1","0","0","2023/05/31 12:00:00","0","bgm_MC036","0","bgm_MC036","1","0","10120101","魔族の街","10120"
"0","201","2023/06/14 20:59:59","0","0","0","2023/05/31 12:00:00","0","bgm_MC036","0","bgm_MC036","1","0","10120201","魔族の街","10120"
"128","201","2023/06/23 20:59:59","1","0","0","2023/06/16 12:00:00","0","bgm_M595","0","bgm_M595","1","0","10121101","キャンピングフィールド","10121"
"0","201","2023/06/23 20:59:59","0","0","0","2023/06/16 12:00:00","0","bgm_M595","0","bgm_M595","1","0","10121201","キャンピングフィールド","10121"
"0","201","2023/07/14 20:59:59","1","0","0","2023/06/30 12:00:00","0","bgm_MC046","0","bgm_MC046","1","0","10122101","ランドソル近郊","10122"
"110","201","2023/07/14 20:59:59","2","0","0","2023/06/30 12:00:00","0","bgm_MC046","0","bgm_MC046","1","0","10122102","夏のオーマ","10122"
"0","201","2023/07/14 20:59:59","1","0","0","2023/06/30 12:00:00","0","bgm_MC046","0","bgm_MC046","1","0","10122201","夏のオーマ","10122"
"0","201","2023/07/25 20:59:59","1","0","0","2023/07/18 12:00:00","0","bgm_M601","0","bgm_M601","1","0","10123101","王都ランドソル","10123"
"80","201","2023/07/25 20:59:59","2","0","0","2023/07/18 12:00:00","0","bgm_M601","0","bgm_M601","1","0","10123102","サマーゲームリゾート","10123"
"0","201","2023/07/25 20:59:59","0","0","0","2023/07/18 12:00:00","0","bgm_M601","0","bgm_M601","1","0","10123201","サマーゲームリゾート","10123"
"0","201","2023/08/14 20:59:59","1","0","0","2023/07/31 12:00:00","0","bgm_MC056","0","bgm_MC056","1","0","10124101","ヴィ・ランドソル","10124"
"110","201","2023/08/14 20:59:59","2","0","0","2023/07/31 12:00:00","0","bgm_MC056","0","bgm_MC056","1","0","10124102","ヴィ・ランドソル","10124"
"0","201","2023/08/14 20:59:59","0","0","0","2023/07/31 12:00:00","0","bgm_MC056","0","bgm_MC056","1","0","10124201","ヴィ・ランドソル","10124"
"0","201","2023/08/24 20:59:59","1","0","0","2023/08/17 12:00:00","0","bgm_M608","0","bgm_M608","1","0","10125101","ちいさな出会いの海岸","10125"
"0","201","2023/08/24 20:59:59","2","0","0","2023/08/17 12:00:00","0","bgm_M608","0","bgm_M608","1","0","10125102","リトルリリカル秘密基地近辺","10125"
"0","201","2023/08/24 20:59:59","3","0","0","2023/08/17 12:00:00","0","bgm_M608","0","bgm_M608","1","0","10125103","ちいさな出会いの海岸","10125"
"0","201","2023/08/24 20:59:59","0","0","0","2023/08/17 12:00:00","0","bgm_M608","0","bgm_M608","1","0","10125201","ちいさな出会いの海岸","10125"
"128","201","2023/09/14 20:59:59","1","0","0","2023/08/31 12:00:00","0","bgm_MC063","0","bgm_MC063","1","0","10126101","アンブローズ魔法学園","10126"
"0","201","2023/09/14 20:59:59","0","0","0","2023/08/31 12:00:00","0","bgm_MC063","0","bgm_MC063","1","0","10126201","アンブローズ魔法学園","10126"
"0","201","2023/09/25 20:59:59","1","0","0","2023/09/18 12:00:00","0","bgm_M618","0","bgm_M618","1","0","10127101","最果てを目指す旅路","10127"
"30","201","2023/09/25 20:59:59","2","0","0","2023/09/18 12:00:00","0","bgm_M618","0","bgm_M618","1","0","10127102","世界の果ての森","10127"
"0","201","2023/09/25 20:59:59","0","0","0","2023/09/18 12:00:00","0","bgm_M618","0","bgm_M618","1","0","10127201","世界の果ての森","10127"
"128","201","2023/10/14 20:59:59","1","0","0","2023/09/30 12:00:00","0","bgm_MC075","0","bgm_MC075","1","0","10128101","砂漠の国　サラサリア周辺","10128"
"0","201","2023/10/14 20:59:59","0","0","0","2023/09/30 12:00:00","0","bgm_MC075","0","bgm_MC075","1","0","10128201","砂漠の国　サラサリア周辺","10128"
"115","201","2023/10/23 20:59:59","1","0","0","2023/10/16 12:00:00","0","bgm_M623","0","bgm_M623","1","0","10129101","ランフェス会場","10129"
"0","201","2023/10/23 20:59:59","1","0","0","2023/10/16 12:00:00","0","bgm_M623","0","bgm_M623","1","0","10129201","ランフェス会場","10129"
"0","201","2023/11/14 20:59:59","1","0","0","2023/10/31 12:00:00","0","bgm_MC082","0","bgm_MC082","1","0","10130101","王都ランドソル","10130"
"0","201","2023/11/14 20:59:59","0","0","0","2023/10/31 12:00:00","0","bgm_MC082","0","bgm_MC082","1","0","10130201","王都ランドソル","10130"
"0","201","2023/11/23 20:59:59","1","0","0","2023/11/16 12:00:00","0","bgm_M630","0","bgm_M630","1","0","10131101","王都ランドソル","10131"
"30","201","2023/11/23 20:59:59","2","0","0","2023/11/16 12:00:00","0","bgm_M630","0","bgm_M630","1","0","10131102","和平活動の道のり","10131"
"0","201","2023/11/23 20:59:59","0","0","0","2023/11/16 12:00:00","0","bgm_M630","0","bgm_M630","1","0","10131201","和平活動の道のり","10131"
"50","201","2023/12/14 20:59:59","1","0","0","2023/11/30 12:00:00","0","bgm_MC091","0","bgm_MC091","1","0","10132101","ランドソル 繁華街","10132"
"0","201","2023/12/14 20:59:59","0","0","0","2023/11/30 12:00:00","0","bgm_MC091","0","bgm_MC091","1","0","10132201","ランドソル 繁華街","10132"
"110","201","2023/12/25 20:59:59","1","0","0","2023/12/18 12:00:00","0","bgm_M638","0","bgm_M638","1","11","10133101","ランドソル 繁華街","10133"
"0","201","2023/12/25 20:59:59","0","0","0","2023/12/18 12:00:00","0","bgm_M638","0","bgm_M638","1","0","10133201","ランドソル 繁華街","10133"
"0","201","2024/01/14 20:59:59","1","0","0","2023/12/31 12:00:00","0","bgm_MC099","0","bgm_MC099","1","0","10134101","エルフの森周辺","10134"
