2580e584fafaf87092788947808845f6e9cbd454423b4cea2f4a89af34e178b1,dd4268a45b88e1130182f46cc63568455f0004744a0eedc7c8a6d1a75642a45b,70bf4865e85960850f0c7354406ae49fbe49d40845149c83330854ed6582243c,fe3d34432083a238c1a0802d9842316f5bbe147e520d8b38dbf3a59c6441b516,2710d6bb111aa6ea58ce112fa099d1e580d494085e2462a1e83b1ff3539504b3,2121a21824f9a98b9fb93d7c4d7c2cf35fad3132aed68520257bbc2b70a77cd3,5475410774f87b687d36f012f65952cd74da5f2f63f1fd79b76c74f9c2711571,a356ffd47884044ebf305600ca4e9cc93418115c8e186c8182cc5d030fb38753,482cc218539226912404fa055c0ab81cfd3cbf2e9d4a20b109fcc5e67cbc8f5b,1bf5af2e3684c335091526ba51332a6fcf293c03ed7b114b669a7af59b358846,c7fe314f1c99b20cef6ff79a194cf320abd5ab9cd3d2bcff3cdd301e667822c9,cb40145e2672e0abad41039872f7c4ef9232d2c480c3a93bc6267ccefc23ea58,165c821a1d9e611ec3e9391e6756295a4097c6c44199fbaa8ef1ab21aaf9af4e,b1c5d4eecdfa0015f2cf3753184483573accba0eb205722108f353bb799920ed,3a621729329eed680b9d0987ff5e9021caf4a0a3c4a7f3064cb68968aa341910,7db015f8d636f4590f42895fc0393d2b93f448f1370194cfd21d62eb3fb714b4,a6cf5d59bb1e50e9822310a78f3e8b369ac16d95c717e6903b8150727652937a,b2d49d76deefeb9388052db18abf54d6487fe0c1acd91b240c579e214bed243f,f806a77df33a8daae41593c559c231fbf0919affaf3d417acf5af7396ad83c49
"10104","","1.3","0","5.5","600","1","238","5104321","5","0","610104401","0","0","1","5104322","2","3","610104004"
"10104","","1.5","0","1.5","600","2","238","0","5","40","0","-40","0","1","5104323","1","0","610104005"
"10104","","1.5","0","1.5","0","3","238","0","5","0","0","-40","0","1","0","1","0","610104006"
"10105","","1.55","0","1.5","0","1","181","5078321","5","62","0","-45","0","1","5078322","1","0","610105004"
"10105","","1.55","0","1.5","0","2","181","0","5","0","0","-45","490","1","5078323","4","0","610105005"
"10105","","1.55","0","1.5","0","3","181","0","5","0","0","-45","0","1","0","1","0","610105006"
"10106","","1.2","0","5.5","600","1","240","5106321","5","0","610106401","0","12","1","5106322","3","3","610106004"
"10106","","1.2","0","1.5","600","2","240","0","5","60","610106402","0","0","1","5106323","1","0","610106005"
"10106","","1.2","0","1.5","0","3","240","0","5","0","0","0","0","1","0","1","0","610106006"
"10107","","1.4","0","5.5","600","1","184","5080321","5","0","610107401","-70","0","1","5080322","2","3","610107004"
"10107","","1.5","0","1.5","0","2","184","0","5","60","610107402","-70","0","1","5080323","1","0","610107005"
"10107","","1.5","0","1.5","0","3","184","0","5","0","0","-70","0","1","0","1","0","610107006"
"10108","","1.55","0","5.5","600","1","243","5108321","5","80","610108401","-35","0","1","5108322","1","3","610108004"
"10108","","1.55","0","1.5","600","2","243","0","5","60","610108402","-35","0","1","5108323","1","0","610108005"
"10108","","1.55","0","1.5","0","3","243","0","5","0","0","-35","0","1","0","1","0","610108006"
"10109","","2","0","5.5","600","1","187","5082321","5","0","610109401","-20","20","1","5082322","3","3","610109004"
"10109","","2","0","1.5","0","2","187","0","5","69","0","-20","0","1","5082323","1","0","610109005"
"10109","","2","0","1.5","0","3","187","0","5","0","0","-20","0","1","0","1","0","610109006"
"10110","","1","0","5.5","600","1","246","5110321","5","69","610110401","-50","10000000","1","5110322","5","3","610110004"
"10110","","0.85","0","1.5","600","2","246","0","5","0","610110402","-50","0","1","5110323","2","0","610110005"
"10110","","1","0","1.5","0","3","246","0","5","0","0","-50","0","1","0","1","0","610110006"
"10111","","1.35","0","5.5","600","1","246","5111321","5","60","610111401","-78","0","1","5111322","1","3","610111004"
"10111","","1.2","0","1.5","600","2","246","0","5","0","610111402","-55","0","1","5111323","2","0","610111005"
"10111","","1.35","0","1.5","0","3","246","0","5","0","0","-78","0","1","0","1","0","610111006"
"10112","","1.35","0","5.5","600","1","190","5084321","5","0","610112401","5","0","1","5084322","2","3","610112004"
"10112","","1.35","0","1.5","600","2","190","0","5","0","0","5","10","1","5084323","3","0","610112005"
"10112","","1.35","0","1.5","0","3","190","0","5","0","0","5","0","1","0","1","0","610112006"
"10113","","0.95","0","5.5","600","1","190","5085321","5","0","610113401","-20","0","1","5085322","2","3","610113004"
"10113","","1.2","0","1.5","600","2","190","0","5","68","0","-20","0","1","5085323","1","0","610113005"
"10113","","1.2","0","1.5","0","3","190","0","5","0","0","-20","0","1","0","1","0","610113006"
"10114","","1.25","0","5.5","600","1","249","5114321","5","0","610114401","20","16","1","5114322","3","3","610114004"
"10114","","1.25","0","1.5","600","2","249","0","5","58","610114402","20","0","1","5114323","1","0","610114005"
"10114","","1.25","0","1.5","0","3","249","0","5","0","0","20","0","1","0","1","0","610114006"
"10115","","1.4","0","5.5","600","1","193","5088321","5","0","610115401","-70","15","1","5088322","3","3","610115004"
"10115","","1.5","0","1.5","0","2","193","0","5","72","610115402","-70","0","1","5088323","1","0","610115005"
"10115","","1.5","0","1.5","0","3","193","0","5","0","0","-70","0","1","0","1","0","610115006"
"10116","","1.85","0","5.5","600","1","252","5116321","5","74","610116401","-25","0","1","5116322","1","3","610116004"
"10116","","1.85","0","1.5","0","2","252","0","5","53","610116402","-25","0","1","5116323","1","0","610116005"
"10116","","1.85","0","1.5","0","3","252","0","5","0","0","-25","0","1","0","1","0","610116006"
"10117","","1.18","0","5.5","600","1","196","5090321","5","86","0","-45","0","1","5090322","1","3","610117004"
"10117","","1.18","0","1.5","0","2","196","0","5","0","0","-45","300","1","5090323","4","0","610117005"
"10117","","1.18","0","1.5","0","3","196","0","5","0","0","-45","0","1","0","1","0","610117006"
"10118","","1.25","0","5.5","600","1","255","5118321","5","69","610118401","-20","0","1","5118322","1","3","610118004"
"10118","","1.25","0","1.5","600","2","255","0","5","42","610118402","-20","0","1","5118323","1","0","610118005"
"10118","","1.25","0","1.5","0","3","255","0","5","0","0","-20","0","1","0","1","0","610118006"
"10119","","1.4","0","5.5","600","1","199","5092321","5","70","0","-50","0","1","5092322","1","3","610119004"
"10119","","1.15","0","1.5","600","2","199","0","5","0","610119402","-20","0","1","5092323","2","0","610119005"
"10119","","1.4","0","1.5","0","3","199","0","5","0","0","-50","0","1","0","1","0","610119006"
"10120","","1.55","0","5.5","600","1","255","5120321","5","71","610120401","-35","0","1","5120322","1","3","610120004"
"10120","","1.2","0","1.5","600","2","255","0","5","0","610120402","-35","0","1","5120323","2","0","610120005"
"10120","","1.55","0","1.5","0","3","255","0","5","0","0","-35","0","1","0","1","0","610120006"
"10121","","2.2","0","5.5","600","1","200","5094321","5","0","610121401","-50","10","1","5094322","3","3","610121004"
"10121","","2.2","0","1.5","0","2","200","0","5","68","0","-50","0","1","5094323","1","0","610121005"
"10121","","2.2","0","1.5","0","3","200","0","5","0","0","-50","0","1","0","1","0","610121006"
"10122","","1.7","0","5.5","600","1","255","5122321","5","68","610122401","40","0","1","5122322","1","3","610122004"
"10122","","1","0","1.5","600","2","255","0","5","0","610122402","20","0","1","5122323","2","4.5","610122005"
"10122","","1.7","0","1.5","0","3","255","0","5","0","0","40","0","1","0","1","0","610122006"
"10123","","1.3","0","5.5","600","1","200","5096321","5","80","0","-120","0","1","5096322","1","3","610123004"
"10123","","1","0","1.5","600","2","200","0","5","0","610123402","-80","0","1","5096323","2","0","610123005"
"10123","","1.3","0","1.5","0","3","200","0","5","0","0","-120","0","1","0","1","0","610123006"
"10124","","0.83","0","5.5","600","1","255","5124321","5","0","610124401","-20","0","1","5124322","2","3","610124004"
"10124","","0.83","0","1.5","600","2","255","0","5","66","0","-20","0","1","5124323","1","0","610124005"
"10124","","0.83","0","1.5","0","3","255","0","5","0","0","-20","0","1","0","1","0","610124006"
"10125","","1.3","0","5.5","600","1","200","5098321","5","0","610125401","-120","0","1","5098322","2","3","610125004"
"10125","","1.1","0","1.5","600","2","200","0","5","0","610125402","-80","0","1","5098323","2","0","610125005"
"10125","","1.3","0","1.5","0","3","200","0","5","0","0","-85","0","1","0","1","0","610125006"
"10126","","1.5","0","5.5","600","1","255","5126321","5","83","610126401","-25","0","1","5126322","1","3","610126004"
"10126","","1.3","0","1.5","600","2","255","0","5","0","610126402","-25","0","1","5126323","2","3","610126005"
"10126","","1.5","0","1.5","0","3","255","0","5","0","0","-25","0","1","0","1","0","610126006"
"10127","","1.1","0","5.5","600","1","200","5100321","5","0","610127401","-50","0","1","5100322","2","3","610127004"
"10127","","1.5","0","1.5","600","2","200","0","5","64","0","-70","0","1","5100323","1","0","610127005"
"10127","","1.5","0","1.5","0","3","200","0","5","0","0","-70","0","1","0","1","0","610127006"
"10128","","1.85","0","5.5","600","1","255","5128321","5","0","610128401","-25","15","1","5128322","3","3","610128004"
"10128","","1.85","0","1.5","0","2","255","0","5","62","610128402","-25","0","1","5128323","1","0","610128005"
"10128","","1.85","0","1.5","0","3","255","0","5","0","0","-25","0","1","0","1","0","610128006"
"10129","","1.25","0","5.5","600","1","200","5102321","5","66","0","-85","0","1","5102322","1","3","610129004"
"10129","","1.1","0","1.5","600","2","200","0","5","0","610129402","-80","0","1","5102323","2","0","610129005"
"10129","","1.25","0","1.5","0","3","200","0","5","0","0","-85","0","1","0","1","0","610129006"
"10130","","1.2","0","5.5","600","1","255","5130321","5","78","0","0","0","1","5130322","1","3","610130004"
"10130","","1","0","1.5","600","2","255","0","5","0","610130402","0","0","1","5130323","2","0","610130005"
"10130","","1.2","0","1.5","0","3","255","0","5","0","0","0","0","1","0","1","0","610130006"
"10131","","1.3","0","5.5","600","1","200","5104321","5","0","610131401","0","0","1","5104322","2","3","610131004"
"10131","","1.5","0","1.5","600","2","200","0","5","40","0","-40","0","1","5104323","1","0","610131005"
"10131","","1.5","0","1.5","0","3","200","0","5","0","0","-40","0","1","0","1","0","610131006"
"10132","","1","0","5.5","600","1","255","5132321","5","0","610132401","-60","15","1","5132322","3","3","610132004"
"10132","","1","0","1.5","0","2","255","0","5","70","610132402","-60","0","1","5132323","1","0","610132005"
"10132","","1","0","1.5","0","3","255","0","5","0","0","-60","0","1","0","1","0","610132006"
"10133","","1.2","0","5.5","600","1","200","5106321","5","0","610133401","0","12","1","5106322","3","3","610133004"
"10133","","1.2","0","1.5","600","2","200","0","5","60","610133402","0","0","1","5106323","1","0","610133005"
"10133","","1.2","0","1.5","0","3","200","0","5","0","0","0","0","1","0","1","0","610133006"
"10134","","1.85","0","5.5","600","1","255","5134321","5","55","0","-50","0","1","5134322","1","3","610134004"
"10134","","1.85","0","1.5","600","2","255","0","5","0","610134402","-50","30","1","5134323","3","3","610134005"
"10134","","1.85","0","1.5","0","3","255","0","5","0","0","-50","0","1","0","1","0","610134006"
"10135","","1.55","0","5.5","600","1","200","5108321","5","85","610135401","-35","0","1","5108322","1","3","610135004"
"10135","","1.55","0","1.5","600","2","200","0","5","70","610135402","-35","0","1","5108323","1","0","610135005"
"10135","","1.55","0","1.5","0","3","200","0","5","0","0","-35","0","1","0","1","0","610135006"
"10136","","1.1","0","5.5","600","1","255","5136321","5","0","610136401","0","0","1","5136322","2","3","610136004"
"10136","","1.5","0","1.5","600","2","255","0","5","84","0","-50","0","1","5136323","1","0","610136005"
"10136","","1.5","0","1.5","0","3","255","0","5","0","0","-50","0","1","0","1","0","610136006"
"10137","","0.85","0","5.5","0","1","255","5137321","5","75","0","0","0","1","5137322","1","0","610137004"
"10137","","0.85","0","1.5","0","2","255","0","5","50","0","0","0","1","5137323","1","0","610137005"
"10137","","0.85","0","1.5","0","3","255","0","5","0","0","0","0","1","0","1","0","610137006"
"10138","","1","0","5.5","600","1","200","5110321","5","69","610138401","-50","2000000","1","5110322","5","3","610138004"
"10138","","0.85","0","1.5","600","2","200","0","5","0","610138402","-50","0","1","5110323","2","0","610138005"
"10138","","1","0","1.5","0","3","200","0","5","0","0","-50","0","1","0","1","0","610138006"
"10139","","1.35","0","5.5","600","1","200","5111321","5","62","610139401","-78","0","1","5111322","1","3","610139004"
"10139","","1.2","0","1.5","600","2","200","0","5","0","610139402","-55","0","1","5111323","2","0","610139005"
"10139","","1.35","0","1.5","0","3","200","0","5","0","0","-78","0","1","0","1","0","610139006"
"10140","","1.4","0","5.5","600","1","255","5140321","5","86","0","0","0","1","5140322","1","3","610140004"
"10140","","1.4","0","1.5","0","2","255","0","5","52","0","0","0","1","5140323","1","0","610140005"
"10140","","1.4","0","1.5","0","3","255","0","5","0","0","0","0","1","0","1","0","610140006"
"10141","","1.25","0","5.5","600","1","200","5114321","5","0","610141401","20","16","1","5114322","3","3","610141004"
"10141","","1.25","0","1.5","600","2","200","0","5","58","610141402","20","0","1","5114323","1","0","610141005"
"10141","","1.25","0","1.5","0","3","200","0","5","0","0","20","0","1","0","1","0","610141006"
"10142","","1.45","0","5.5","600","1","255","5142321","5","76","0","-33","0","1","5142322","1","3","610142004"
"10142","","1.23","0","1.5","600","2","255","0","5","0","610142402","-40","0","1","5142323","2","3","610142005"
"10142","","1.45","0","1.5","0","3","255","0","5","0","0","-33","0","1","0","1","0","610142006"
"10143","","1.85","0","5.5","600","1","200","5116321","5","72","610143401","-25","0","1","5116322","1","3","610143004"
"10143","","1.85","0","1.5","0","2","200","0","5","52","610143402","-25","0","1","5116323","1","0","610143005"
"10143","","1.85","0","1.5","0","3","200","0","5","0","0","-25","0","1","0","1","0","610143006"
"10144","","1","0","5.5","600","1","255","5144321","5","65","0","-33","0","1","5144322","1","3","610144004"
"10144","","1","0","1.5","600","2","255","0","5","0","610144402","-40","0","1","5144323","2","3","610144005"
"10144","","1","0","1.5","0","3","255","0","5","0","0","-33","0","1","0","1","0","610144006"
"10145","","1.25","0","5.5","600","1","200","5118321","5","74","610145401","-20","0","1","5118322","1","3","610145004"
"10145","","1.25","0","1.5","600","2","200","0","5","52","610145402","-20","0","1","5118323","1","0","610145005"
"10145","","1.25","0","1.5","0","3","200","0","5","0","0","-20","0","1","0","1","0","610145006"
"10146","","0.87","0","5.5","600","1","255","5146321","5","0","610146401","-45","0","1","5146322","2","3","610146004"
"10146","","1.18","0","1.5","0","2","255","0","5","58","0","-45","0","1","5146323","1","0","610146005"
"10146","","1.18","0","1.5","0","3","255","0","5","0","0","-45","0","1","0","1","0","610146006"
"10147","","1.55","0","5.5","600","1","200","5120321","5","76","610147401","-35","0","1","5120322","1","0","610147004"
"10147","","1.2","0","1.5","600","2","200","0","5","0","610147402","-35","0","1","5120323","2","4","610147005"
"10147","","1.55","0","1.5","0","3","200","0","5","0","0","-35","0","1","0","1","0","610147006"
"10148","","1.4","0","5.5","600","1","255","5148321","5","0","610148401","-50","0","1","5148322","2","3","610148004"
"10148","","1.7","0","1.5","0","2","255","0","5","72","0","-50","0","1","5148323","1","0","610148005"
"10148","","1.7","0","1.5","0","3","255","0","5","0","0","-50","0","1","0","1","0","610148006"
"10149","","1.7","0","5.5","600","1","200","5122321","5","68","610149401","40","0","1","5122322","1","3","610149004"
"10149","","1","0","1.5","600","2","200","0","5","0","610149402","20","0","1","5122323","2","4.5","610149005"
"10149","","1.7","0","1.5","0","3","200","0","5","0","0","40","0","1","0","1","0","610149006"
"10150","","1.35","0","5.5","0","1","255","5150321","5","71","0","-33","0","1","5150322","1","0","610150004"
"10150","","1.35","0","1.5","0","2","255","0","5","50","0","-33","0","1","5150323","1","0","610150005"
"10150","","1.35","0","1.5","0","3","255","0","5","0","0","-33","0","1","0","1","0","610150006"
"10151","","0.83","0","5.5","600","1","200","5124321","5","0","610151401","-20","0","1","5124322","2","3","610151004"
"10151","","0.83","0","1.5","600","2","200","0","5","66","0","-20","0","1","5124323","1","0","610151005"
"10151","","0.83","0","1.5","0","3","200","0","5","0","0","-20","0","1","0","1","0","610151006"
"10152","","0.7","0","5.5","600","1","255","5152321","5","0","610152401","20","0","1","5152322","2","4.8","610152004"
"10152","","0.96","0","1.5","0","2","255","0","5","81","0","30","0","1","5152323","1","0","610152005"
"10152","","0.96","0","1.5","0","3","255","0","5","0","0","30","0","1","0","1","0","610152006"
"10153","","0.9","0","1.5","600","1","200","0","5","0","610153401","50","0","1","5017321","2","3","610153004"
"10153","","1","0","1.5","0","2","200","0","5","69","0","84","0","1","5017322","1","0","610153005"
"10153","","1","0","1.5","0","3","200","0","5","0","0","84","0","1","0","1","0","610153006"
"10154","","1.25","0","5.5","600","1","255","5154321","5","68","0","-33","0","1","5154322","1","3","610154004"
"10154","","1","0","1.5","600","2","255","0","5","0","610154402","-10","0","1","5154323","2","3","610154005"
"10154","","1.25","0","1.5","0","3","255","0","5","0","0","-33","0","1","0","1","0","610154006"
"10155","","1.5","0","5.5","600","1","255","5126321","5","83","610126401","-25","0","1","5126322","1","3","610126004"
"10155","","1.3","0","1.5","600","2","255","0","5","0","610126402","-25","0","1","5126323","2","3","610126005"
"10155","","1.5","0","1.5","0","3","255","0","5","0","0","-25","0","1","0","1","0","610126006"
"10156","","0.85","0","5.5","600","1","255","5156321","5","0","610156401","5","0","1","5156322","2","3","610156004"
"10156","","1.11","0","1.5","600","2","255","0","5","75","0","-10","0","1","5156323","1","3","610156005"
"10156","","1.11","0","1.5","0","3","255","0","5","0","0","-10","0","1","0","1","0","610156006"
"10157","","1.85","0","5.5","600","1","255","5128321","5","0","610128401","-25","15","1","5128322","3","3","610128004"
"10157","","1.85","0","1.5","0","2","255","0","5","62","610128402","-25","0","1","5128323","1","0","610128005"
"10157","","1.85","0","1.5","0","3","255","0","5","0","0","-25","0","1","0","1","0","610128006"
"10158","","1.5","0","5.5","600","1","255","5158321","5","0","610158401","-40","0","1","5158322","2","3","610158004"
"10158","","1.75","0","1.5","0","2","255","0","5","65","0","-33","0","1","5158323","1","0","610158005"
"10158","","1.75","0","1.5","0","3","255","0","5","0","0","-33","0","1","0","1","0","610158006"
"10159","","1.2","0","5.5","600","1","255","5130321","5","78","0","0","0","1","5130322","1","3","610130004"
"10159","","1","0","1.5","600","2","255","0","5","0","610130402","0","0","1","5130323","2","4.5","610130005"
"10159","","1.2","0","1.5","0","3","255","0","5","0","0","0","0","1","0","1","0","610130006"
"10160","","1.4","0","5.5","600","1","255","5160321","5","0","610160401","-35","20","1","5160322","3","4.8","610160004"
"10160","","1.4","0","1.5","0","2","255","0","5","70","0","-35","0","1","5160323","1","0","610160005"
"10160","","1.4","0","1.5","0","3","255","0","5","0","0","-35","0","1","0","1","0","610160006"
"10161","","1","0","5.5","600","1","255","5132321","5","0","610132401","-60","15","1","5132322","3","3","610132004"
"10161","","1","0","1.5","0","2","255","0","5","70","610132402","-60","0","1","5132323","1","0","610132005"
"10161","","1","0","1.5","0","3","255","0","5","0","0","-60","0","1","0","1","0","610132006"
"10163","","1.85","0","5.5","600","1","255","5134321","5","55","0","-50","0","1","5134322","1","3","610134004"
"10163","","1.85","0","1.5","600","2","255","0","5","0","610134402","-50","30","1","5134323","3","3","610134005"
"10163","","1.85","0","1.5","0","3","255","0","5","0","0","-50","0","1","0","1","0","610134006"
"10164","","1.1","0","5.5","600","1","255","5136321","5","0","610136401","0","0","1","5136322","2","3","610136004"
"10164","","1.5","0","1.5","600","2","255","0","5","84","0","-50","0","1","5136323","1","0","610136005"
"10164","","1.5","0","1.5","0","3","255","0","5","0","0","-50","0","1","0","1","0","610136006"
"10165","","0.85","0","5.5","0","1","255","5137321","5","75","0","0","0","1","5137322","1","0","610137004"
"10165","","0.85","0","1.5","0","2","255","0","5","50","0","0","0","1","5137323","1","0","610137005"
"10165","","0.85","0","1.5","0","3","255","0","5","0","0","0","0","1","0","1","0","610137006"
"10166","","1.4","0","5.5","600","1","255","5140321","5","86","0","0","0","1","5140322","1","3","610140004"
"10166","","1.4","0","1.5","0","2","255","0","5","52","0","0","0","1","5140323","1","0","610140005"
"10166","","1.4","0","1.5","0","3","255","0","5","0","0","0","0","1","0","1","0","610140006"
"10167","","1.45","0","5.5","600","1","255","5142321","5","76","0","-33","0","1","5142322","1","3","610142004"
"10167","","1.23","0","1.5","600","2","255","0","5","0","610142402","-40","0","1","5142323","2","3","610142005"
"10167","","1.45","0","1.5","0","3","255","0","5","0","0","-33","0","1","0","1","0","610142006"
