28ba37a92251669f40511945f127148d68d363411f20431a3381490b8ed42758,bb8f96b96d5f75c9e0e4ccd145f9f8430172baa41d8a430de573358d1b4e79c9,e9d27c918c9471bf0e00ba6eed03154103ae156bfd26a65a20a6c0cb2464d2a9,676a4a3dfe9b59a7366e508b25e1e30b01ef6736a85af2e3408cea342ea2aee3,dccfadf55132fa2bfc391f970f6d5be48a44932c5e38fcd05b62bb420152d5b0,33a79ec52ac937a16ea7622db79420e13a14595dab89b453cf9b7d02e8342f81,33ce4139336bef47f22f0c4c74a0bd08620499f1ba2ccd2961c1abdb4dec3e91,ac54288dcf2dffb873c60cbd72e875b93f2b49755c2b014d231e8a91b17f5c0a,56fafcdf6df95ba23093afc41f7edd772803069588ef98941d10f905352a1e51,c3d74fbb99715958d34b5fb8978ff24b86dc139866fea445e55b3c55c153f9f5,66d915d8ec031f8cdc9e5231af8baa4f05502697c81bb5561d97504e7c591df5
"","vo_lsv","","0","","0","","vo_lsv_0427","1009804","21","1009804076"
"0","102011","0","10","1","1","0","ええっ、そんなにちっちゃく？\nおにいちゃん、すっご～い！","1009804","11","1009804077"
"","0","","","","","","","1009804","91","1009804078"
"","102011","","1","","","0.2","lsv_idle_normal_joyR","1009804","3","1009804079"
"0.2","103611","","0","1","lsv_talk_arm_crossed_loop_joy","0","lsv_talk_arm_crossed_joy","1009804","3","1009804080"
"","vo_lsv","","0","","0","","vo_lsv_0428","1009804","21","1009804081"
"0","103611","0","10","1","1","0","かなりの手先の器用さと\n集中力を求められますね…\nまさに職人技です。","1009804","11","1009804082"
"","0","","","","","","","1009804","91","1009804083"
"","103611","","1","","","0.2","lsv_idle_arm_crossed","1009804","3","1009804084"
"","100411","","1","","","0.2","lsv_talk_bitter","1009804","3","1009804085"
"","vo_lsv","","0","","0","","vo_lsv_0429","1009804","21","1009804086"
"0","100411","0","10","1","1","0","考えただけでミソギには\n難しそうだな～\n…だから応援だけにするねっ♪","1009804","11","1009804087"
"","0","","","","","","","1009804","91","1009804088"
"","100411","","1","","","0.2","lsv_idle_bitter","1009804","3","1009804089"
"","1009804137","","","","","","","1009804","101","1009804090"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009804","3","1009804091"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009804","3","1009804092"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009804","3","1009804093"
"","0.1","","","","","","0","1009804","93","1009804094"
"0.2","102011","","-235","2","0.33","","-200","1009804","2","1009804095"
"0.2","103611","","-220","2","0.33","","100","1009804","2","1009804096"
"0.2","100411","","-250","2","0.33","","270","1009804","2","1009804097"
"","0.7","","","","","","0","1009804","93","1009804098"
"0.2","100411","","0","1","lsv_exactly_joy_loop","0","lsv_exactly_joy_in","1009804","3","1009804099"
"","vo_lsv","","0","","0","","vo_lsv_0430","1009804","21","1009804100"
"0","100411","0","10","1","1","0","それ、いいっ！　いいよ！\nにいちゃん、わかってるー！\nそういうのロマンだよね！","1009804","11","1009804101"
"","0","","","","","","","1009804","91","1009804102"
"","100411","","1","","","0.2","lsv_idle_wish_joy","1009804","3","1009804103"
"","103611","","1","","","0.2","lsv_talk_thinking_anger","1009804","3","1009804104"
"","vo_lsv","","0","","0","","vo_lsv_0431","1009804","21","1009804105"
"0","103611","0","10","1","1","0","ミソギ、好きそうだよね。\n…でも、どれくらい\n大きいのかな？","1009804","11","1009804106"
"","0","","","","","","","1009804","91","1009804107"
"","103611","","1","","","0.2","lsv_idle_thinking_anger","1009804","3","1009804108"
"","102011","","1","","","0.2","lsv_talk_memory_dere2","1009804","3","1009804109"
"","vo_lsv","","0","","0","","vo_lsv_0432","1009804","21","1009804110"
"0","102011","0","10","1","1","0","う～ん…\nお城よりおっきいかも！\nかっこいいね～♪","1009804","11","1009804111"
"","0","","","","","","","1009804","91","1009804112"
"","1009804137","","","","","","","1009804","101","1009804113"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009804","3","1009804114"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009804","3","1009804115"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009804","3","1009804116"
"","0.1","","","","","","0","1009804","93","1009804117"
"0.2","102011","","-235","2","0.33","","-200","1009804","2","1009804118"
"0.2","103611","","-220","2","0.33","","100","1009804","2","1009804119"
"0.2","100411","","-250","2","0.33","","270","1009804","2","1009804120"
"","0.7","","","","","","0","1009804","93","1009804121"
"0.2","103611","","0","1","lsv_talk_arm_crossed_loop_joy","0","lsv_talk_arm_crossed_joy","1009804","3","1009804122"
"","vo_lsv","","0","","0","","vo_lsv_0433","1009804","21","1009804123"
"0","103611","0","10","1","1","0","……\nいい着眼点ですね。","1009804","11","1009804124"
"","0","","","","","","","1009804","91","1009804125"
"","103611","","1","","","0.2","lsv_idle_arm_crossed_joy","1009804","3","1009804126"
"0.2","100411","","0","1","lsv_talk_surprise","0","lsv_surprise","1009804","3","1009804127"
"","vo_lsv","","0","","0","","vo_lsv_0434","1009804","21","1009804128"
"0","100411","0","10","1","1","0","なんか、すごい納得してる！？\nま、ぬいぐるみがいいのは\nなんとなくわかるけどねー","1009804","11","1009804129"
"","0","","","","","","","1009804","91","1009804130"
"","100411","","1","","","0.2","lsv_idle_surprise","1009804","3","1009804131"
"","102011","","1","","","0.2","lsv_talk_joy3","1009804","3","1009804132"
"","vo_lsv","","0","","0","","vo_lsv_0435","1009804","21","1009804133"
"0","102011","0","10","1","1","0","じゃあ、今からみんなで\n作ってみようよ～\nとってもかわいいぬいぐるみ♪","1009804","11","1009804134"
"","0","","","","","","","1009804","91","1009804135"
"","1009804137","","","","","","","1009804","101","1009804136"
"","0","","","","","","","1009804","91","1009804137"
"","","","","","","","","1009804","102","1009804138"
"","0","","","","","","0.2","1009804","22","1009804139"
"","0.2","","","","","","","1009804","93","1009804140"
"0","102011","0","1","0","0","0","8","1009804","12","1009804141"
"","102011","","1","","","0.2","lsv_talk_guts2_joy_loop","1009804","3","1009804142"
"","3","","","","","","0","1009804","93","1009804143"
"","102011","","1","","","0.2","lsv_idle_normal_joyR","1009804","3","1009804144"
"0","103611","0","1","0","0","0","7","1009804","12","1009804145"
"","103611","","1","","","0.2","lsv_talk_surprise_kira","1009804","3","1009804146"
"","3","","","","","","0","1009804","93","1009804147"
"","103611","","1","","","0.2","lsv_idle_joy","1009804","3","1009804148"
"0","100411","0","1","0","0","0","2","1009804","12","1009804149"
"0.2","100411","","0","1","lsv_talk_cool_bitter_loop","0","lsv_talk_cool_bitter","1009804","3","1009804150"
"","3","","","","","","0","1009804","93","1009804151"
"","100411","","1","","","0.2","lsv_idle_cool","1009804","3","1009804152"
"","1009804141","","","","","","","1009804","101","1009804153"
"0","333","","1","0","1","1","1","1009804","6","1009804154"
"","102011","","","","","","1","1009804","4","1009804155"
"","102011","","1","","","0.2","lsv_run","1009804","3","1009804156"
"","102011","","-235","0","0.8","","-750","1009804","2","1009804157"
"","103611","","","","","","0","1009804","4","1009804158"
"","103611","","1","","","0.2","lsv_run","1009804","3","1009804159"
"","103611","","-220","0","0.8","","750","1009804","2","1009804160"
"","100411","","","","","","0","1009804","4","1009804161"
"","100411","","1","","","0.2","lsv_run","1009804","3","1009804162"
"","100411","","-250","0","0.8","","850","1009804","2","1009804163"
"","0.6","","","","","","","1009804","93","1009804164"
"0","102011","","1","0","1","0.2","1","1009804","6","1009804165"
"0","103611","","1","0","1","0.2","1","1009804","6","1009804166"
"0","100411","","1","0","1","0.2","1","1009804","6","1009804167"
"","0","","","","","","","1009804","91","1009804168"
"0","1","lsv_idle_normal","102","-235","-650","1.95","100411","1009805","1","1009805001"
"1","1","lsv_idle_normal","100","-220","650","1.95","102011","1009805","1","1009805002"
"1","1","lsv_idle_normal","101","-250","750","1.95","103611","1009805","1","1009805003"
"0","1","lsv_white_loop","0","0","0","1","333","1009805","5","1009805004"
"0","333","","1","0","1","0","1","1009805","6","1009805005"
"0","100411","","1","0","1","0","1","1009805","6","1009805006"
"0","102011","","1","0","1","0","1","1009805","6","1009805007"
"0","103611","","1","0","1","0","1","1009805","6","1009805008"
"","1","","","","","","0","1009805","93","1009805009"
"0","333","","1","0.4","1","0.8","1","1009805","6","1009805010"
"","100411","","1","","","0.2","lsv_run","1009805","3","1009805011"
"","100411","","-235","0","1","","-200","1009805","2","1009805012"
"0","100411","","1","1","1","0.4","1","1009805","6","1009805013"
"","102011","","1","","","0.2","lsv_walk_surprise","1009805","3","1009805014"
"","102011","","-220","0","2","","100","1009805","2","1009805015"
"0","102011","","1","1","1","0.4","1","1009805","6","1009805016"
"","103611","","1","","","0.2","lsv_walk_surprise","1009805","3","1009805017"
"","103611","","-250","0","2","","270","1009805","2","1009805018"
"0","103611","","1","1","1","0.4","1","1009805","6","1009805019"
"","1","","","","","","0","1009805","93","1009805020"
"","100411","","1","","","0.2","lsv_idle_joy_normal","1009805","3","1009805021"
"","1","","","","","","0","1009805","93","1009805022"
"","102011","","1","","","0.2","lsv_idle_normal","1009805","3","1009805023"
"","103611","","1","","","0.2","lsv_idle_normal","1009805","3","1009805024"
"","0.6","","","","","","0","1009805","93","1009805025"
"0.2","100411","","0","1","lsv_talk_guts1_loop","0","lsv_talk_guts1","1009805","3","1009805026"
"","vo_lsv","","0","","0","","vo_lsv_0521","1009805","21","1009805027"
"0","100411","0","10","1","1","0","罠をしかけた結果はっぴょー！\n結果は～…？","1009805","11","1009805028"
"","0","","","","","","","1009805","91","1009805029"
"","100411","","1","","","0.2","lsv_talk_anger_dead","1009805","3","1009805030"
"","vo_lsv","","0","","0","","vo_lsv_0522","1009805","21","1009805031"
"0","100411","0","10","1","1","0","一匹も\n捕まえられませんでした！\nがっくし！","1009805","11","1009805032"
"","0","","","","","","","1009805","91","1009805033"
"","100411","","1","","","0.2","lsv_idle_anger1","1009805","3","1009805034"
"","102011","","1","","","0.2","lsv_talk_normal_sad","1009805","3","1009805035"
"","vo_lsv","","0","","0","","vo_lsv_0523","1009805","21","1009805036"
"0","102011","0","10","1","1","0","残念だったね～\nやっぱり罠が少なかったの\nかなぁ？","1009805","11","1009805037"
"","0","","","","","","","1009805","91","1009805038"
"","102011","","1","","","0.2","lsv_idle_normal","1009805","3","1009805039"
"","103611","","1","","","0.2","lsv_talk_joy1_sad","1009805","3","1009805040"
"","vo_lsv","","0","","0","","vo_lsv_0524","1009805","21","1009805041"
"0","103611","0","10","1","1","0","というか、カブトムシを\n捕まえたら\n何をするつもりだったの？","1009805","11","1009805042"
"","0","","","","","","","1009805","91","1009805043"
"","103611","","1","","","0.2","lsv_idle_normal","1009805","3","1009805044"
"0.2","100411","","0","1","lsv_talk_arm_crossed_loop_anger","0","lsv_talk_arm_crossed_anger","1009805","3","1009805045"
"","vo_lsv","","0","","0","","vo_lsv_0525","1009805","21","1009805046"
"0","100411","0","10","1","1","0","ふっふっふ…！\nそれはもちろん！\n…考えてなかったなー","1009805","11","1009805047"
"","0","","","","","","","1009805","91","1009805048"
"","100411","","1","","","0.2","lsv_idle_arm_crossed_anger","1009805","3","1009805049"
"","102011","","1","","","0.2","lsv_idle_bitter","1009805","3","1009805050"
"","103611","","1","","","0.2","lsv_talk_tsun_sad","1009805","3","1009805051"
"","vo_lsv","","0","","0","","vo_lsv_0526","1009805","21","1009805052"
"0","103611","0","10","1","1","0","ええっ？\n一応、自由研究だって\nいうから付き合ったのに…！","1009805","11","1009805053"
"","0","","","","","","","1009805","91","1009805054"
"","103611","","1","","","0.2","lsv_idle_wish_sad","1009805","3","1009805055"
"","100411","","1","","","0.2","lsv_talk_cool_bitter_loop","1009805","3","1009805056"
"","vo_lsv","","0","","0","","vo_lsv_0527","1009805","21","1009805057"
"0","100411","0","10","1","1","0","あ、あはははー\n…ちなみに、にいちゃんなら\nどんなことをしたい？","1009805","11","1009805058"
"","0","","","","","","","1009805","91","1009805059"
"","100411","","1","","","0.2","lsv_idle_cool","1009805","3","1009805060"
"0.2","100411","","0","1","lsv_look_idle_normal","0","lsv_choice","1009805","3","1009805061"
"0.2","102011","","0","1","lsv_look_idle_normal","0","lsv_choice","1009805","3","1009805062"
"0.2","103611","","0","1","lsv_look_idle_normal","0","lsv_choice","1009805","3","1009805063"
"","0.1","","","","","","0","1009805","93","1009805064"
"0.2","100411","","-235","2","0.33","","-452","1009805","2","1009805065"
"0.2","102011","","-220","2","0.33","","420","1009805","2","1009805066"
"0.2","103611","","-250","2","0.33","","545","1009805","2","1009805067"
"","0","","1","","","0.2","0","1009805","22","1009805068"
"","カブトムシバトル！","","0","","","","1009805072","1009805","103","1009805069"
"","観察日記を書く。","","0","","","","1009805103","1009805","103","1009805070"
"","捕まえることがロマン。","","0","","","","1009805127","1009805","103","1009805071"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009805","3","1009805072"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009805","3","1009805073"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009805","3","1009805074"
"","0.1","","","","","","0","1009805","93","1009805075"
"0.2","100411","","-235","2","0.33","","-200","1009805","2","1009805076"
"0.2","102011","","-220","2","0.33","","100","1009805","2","1009805077"
"0.2","103611","","-250","2","0.33","","270","1009805","2","1009805078"
"","0.7","","","","","","0","1009805","93","1009805079"
"0.2","100411","","0","1","lsv_exactly_joy_loop","0","lsv_exactly_joy_in","1009805","3","1009805080"
"","103611","","1","","","0.2","lsv_idle_normal","1009805","3","1009805081"
"","vo_lsv","","0","","0","","vo_lsv_0528","1009805","21","1009805082"
"0","100411","0","10","1","1","0","カブトムシといえば\nそれだよね！","1009805","11","1009805083"
"","0","","","","","","","1009805","91","1009805084"
"","100411","","1","","","0.2","lsv_idle_joy","1009805","3","1009805085"
"","103611","","1","","","0.2","lsv_talk_thinking_anger","1009805","3","1009805086"
"","vo_lsv","","0","","0","","vo_lsv_0529","1009805","21","1009805087"
"0","103611","0","10","1","1","0","うーん…カブトムシの\n強さを調べるとかなら\n自由研究になりそう…かも？","1009805","11","1009805088"
"","0","","","","","","","1009805","91","1009805089"
"","103611","","1","","","0.2","lsv_idle_sad_normal","1009805","3","1009805090"
"","102011","","1","","","0.2","lsv_talk_joy1_normal","1009805","3","1009805091"
"","vo_lsv","","0","","0","","vo_lsv_0530","1009805","21","1009805092"
"0","102011","0","10","1","1","0","でも、あんまり\n無茶なバトルはさせちゃ\nダメだよ？　ミミと約束ねっ。","1009805","11","1009805093"
"","0","","","","","","","1009805","91","1009805094"
"","102011","","1","","","0.2","lsv_idle_normal_joyR","1009805","3","1009805095"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_handsup_joy2","1009805","3","1009805096"
"0.2","100411","","0","1","lsv_idle_joy","0","lsv_handsup_joy","1009805","3","1009805097"
"","vo_lsv","","0","","0","","vo_lsv_0531","1009805","21","1009805098"
"0","103611","0","10","1","1","0","はーい！","1009805","11","1009805099"
"0","100411","0","10","1","1","0","はーい！","1009805","11","1009805100"
"","0","","","","","","","1009805","91","1009805101"
"","1009805152","","","","","","","1009805","101","1009805102"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009805","3","1009805103"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009805","3","1009805104"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009805","3","1009805105"
"","0.1","","","","","","0","1009805","93","1009805106"
"0.2","100411","","-235","2","0.33","","-200","1009805","2","1009805107"
"0.2","102011","","-220","2","0.33","","100","1009805","2","1009805108"
"0.2","103611","","-250","2","0.33","","270","1009805","2","1009805109"
"","0.7","","","","","","0","1009805","93","1009805110"
"0.2","103611","","0","1","lsv_talk_arm_crossed_loop_joy","0","lsv_talk_arm_crossed_joy","1009805","3","1009805111"
"","vo_lsv","","0","","0","","vo_lsv_0532","1009805","21","1009805112"
"0","103611","0","10","1","1","0","それならわかります。\nきちんとした観察をすれば\n自然とお勉強になりますし。","1009805","11","1009805113"
"","0","","","","","","","1009805","91","1009805114"
"","103611","","1","","","0.2","lsv_idle_arm_crossed_joy","1009805","3","1009805115"
"","102011","","1","","","0.2","lsv_talk_joy3_blink","1009805","3","1009805116"
"","vo_lsv","","0","","0","","vo_lsv_0533","1009805","21","1009805117"
"0","102011","0","10","1","1","0","観察だったら\n海でもやったよね。\n楽しかったな～♪","1009805","11","1009805118"
"","0","","","","","","","1009805","91","1009805119"
"","102011","","1","","","0.2","lsv_idle_normal_joyR","1009805","3","1009805120"
"0.2","100411","","0","1","lsv_talk_guts2_anger_loop","0","lsv_talk_guts2_anger","1009805","3","1009805121"
"","vo_lsv","","0","","0","","vo_lsv_0534","1009805","21","1009805122"
"0","100411","0","10","1","1","0","そっか、あれならできそう！\nよーし、観察日記書くぞー！\n目指せっ、全カブトムシ制覇！","1009805","11","1009805123"
"","0","","","","","","","1009805","91","1009805124"
"","100411","","1","","","0.2","lsv_idle_guts2_joy","1009805","3","1009805125"
"","1009805152","","","","","","","1009805","101","1009805126"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009805","3","1009805127"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009805","3","1009805128"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009805","3","1009805129"
"","0.1","","","","","","0","1009805","93","1009805130"
"0.2","100411","","-235","2","0.33","","-200","1009805","2","1009805131"
"0.2","102011","","-220","2","0.33","","100","1009805","2","1009805132"
"0.2","103611","","-250","2","0.33","","270","1009805","2","1009805133"
"","0.7","","","","","","0","1009805","93","1009805134"
"","102011","","1","","","0.2","lsv_talk_surprise","1009805","3","1009805135"
"","103611","","1","","","0.2","lsv_idle_normal","1009805","3","1009805136"
"","vo_lsv","","0","","0","","vo_lsv_0535","1009805","21","1009805137"
"0","102011","0","10","1","1","0","捕まえるのがいいんだ～\nミソギちゃんもそうなの？","1009805","11","1009805138"
"","0","","","","","","","1009805","91","1009805139"
"","102011","","1","","","0.2","lsv_idle_surprise","1009805","3","1009805140"
"0.2","100411","","0","1","lsv_talk_arm_crossed_loop_anger","0","lsv_talk_arm_crossed_anger","1009805","3","1009805141"
"","vo_lsv","","0","","0","","vo_lsv_0536","1009805","21","1009805142"
"0","100411","0","10","1","1","0","…ふっ、やるね。\nそれでこそ、\nミソギのにいちゃんだよ。","1009805","11","1009805143"
"","0","","","","","","","1009805","91","1009805144"
"","100411","","1","","","0.2","lsv_idle_arm_crossed_anger","1009805","3","1009805145"
"","103611","","1","","","0.2","lsv_talk_thinking_anger","1009805","3","1009805146"
"","vo_lsv","","0","","0","","vo_lsv_0537","1009805","21","1009805147"
"0","103611","0","10","1","1","0","なんだか通じ合ってる…！\n…ロマンも自由研究の\nテーマになるのかな？","1009805","11","1009805148"
"","0","","","","","","","1009805","91","1009805149"
"","103611","","1","","","0.2","lsv_idle_thinking_anger","1009805","3","1009805150"
"","1009805152","","","","","","","1009805","101","1009805151"
"","0","","","","","","","1009805","91","1009805152"
"","","","","","","","","1009805","102","1009805153"
"","0","","","","","","0.2","1009805","22","1009805154"
"","0.2","","","","","","","1009805","93","1009805155"
"0","100411","0","1","0","0","0","7","1009805","12","1009805156"
"0.2","100411","","0","1","lsv_surprise3_kira_loop","0","lsv_surprise3_kira","1009805","3","1009805157"
"","3","","","","","","0","1009805","93","1009805158"
"","100411","","1","","","0.2","lsv_idle_cool","1009805","3","1009805159"
"0","103611","0","1","0","0","0","11","1009805","12","1009805160"
"0.2","103611","","0","1","lsv_talk_guts1_loop","0","lsv_talk_guts1","1009805","3","1009805161"
"","3","","","","","","0","1009805","93","1009805162"
"","103611","","1","","","0.2","lsv_idle_joy","1009805","3","1009805163"
"0","102011","0","1","0","0","0","5","1009805","12","1009805164"
"","102011","","1","","","0.2","lsv_talk_wish_surprise","1009805","3","1009805165"
"","3","","","","","","0","1009805","93","1009805166"
"","102011","","1","","","0.2","lsv_idle_normal_joyR","1009805","3","1009805167"
"","1009805156","","","","","","","1009805","101","1009805168"
"0","333","","1","0","1","1","1","1009805","6","1009805169"
"","100411","","","","","","1","1009805","4","1009805170"
"","100411","","1","","","0.2","lsv_run","1009805","3","1009805171"
"","100411","","-235","0","0.8","","-750","1009805","2","1009805172"
"","102011","","","","","","0","1009805","4","1009805173"
"","102011","","1","","","0.2","lsv_run","1009805","3","1009805174"
"","102011","","-220","0","0.8","","750","1009805","2","1009805175"
"","103611","","","","","","0","1009805","4","1009805176"
"","103611","","1","","","0.2","lsv_run","1009805","3","1009805177"
"","103611","","-250","0","0.8","","850","1009805","2","1009805178"
"","0.6","","","","","","","1009805","93","1009805179"
"0","100411","","1","0","1","0.2","1","1009805","6","1009805180"
"0","102011","","1","0","1","0.2","1","1009805","6","1009805181"
"0","103611","","1","0","1","0.2","1","1009805","6","1009805182"
"","0","","","","","","","1009805","91","1009805183"
"0","1","lsv_idle_normal","102","-495","-200","1.95","122711","1009806","1","1009806001"
"1","1","lsv_idle_normal","100","-480","100","1.95","122911","1009806","1","1009806002"
"1","1","lsv_idle_normal","101","-510","270","1.95","122811","1009806","1","1009806003"
"0","1","lsv_white_loop","0","0","0","1","333","1009806","5","1009806004"
"0","333","","1","0","1","0","1","1009806","6","1009806005"
"0","122711","","1","0","1","0","1","1009806","6","1009806006"
"0","122911","","1","0","1","0","1","1009806","6","1009806007"
"0","122811","","1","0","1","0","1","1009806","6","1009806008"
"","1","","","","","","0","1009806","93","1009806009"
"0","333","","1","0.4","1","0.8","1","1009806","6","1009806010"
"0.2","122711","","0","1","lsv_idle_normal","0.2","lsv_jump2","1009806","3","1009806011"
"0.2","122911","","0","1","lsv_idle_normal","0.2","lsv_jump2","1009806","3","1009806012"
"0.2","122811","","0","1","lsv_idle_normal","0.2","lsv_jump2","1009806","3","1009806013"
"","0.3","","","","","","","1009806","93","1009806014"
"","122711","","-235","0","0.75","","-200","1009806","2","1009806015"
"","122911","","-220","0","0.75","","100","1009806","2","1009806016"
"","122811","","-250","0","0.75","","270","1009806","2","1009806017"
"0","122711","","1","1","1","0.4","1","1009806","6","1009806018"
"0","122911","","1","1","1","0.4","1","1009806","6","1009806019"
"0","122811","","1","1","1","0.4","1","1009806","6","1009806020"
"0","122711","","0.2","","0","0","6","1009806","12","1009806021"
"0","122911","","0.2","","0","0","6","1009806","12","1009806022"
"0","122811","","0.2","","0","0","6","1009806","12","1009806023"
"","2","","","","","","0","1009806","93","1009806024"
"","122711","","1","","","0.2","lsv_talk_normal","1009806","3","1009806025"
"","vo_lsv","","0","","0","","vo_lsv_0621","1009806","21","1009806026"
"0","122711","0","10","1","1","0","海もよかったけど、\nプールはプールで楽しいよね。","1009806","11","1009806027"
"","0","","","","","","","1009806","91","1009806028"
"","122711","","1","","","0.2","lsv_idle_normal","1009806","3","1009806029"
"0.2","122811","","0","1","lsv_idle_normal","0","lsv_agree1","1009806","3","1009806030"
"0.2","122911","","0","1","lsv_idle_normal_joyR","0","lsv_agree2","1009806","3","1009806031"
"","vo_lsv","","0","","0","","vo_lsv_0622","1009806","21","1009806032"
"0","122811","0","10","1","1","0","ねー♪","1009806","11","1009806033"
"0","122911","0","10","1","1","0","ねー♪","1009806","11","1009806034"
"","0","","","","","","","1009806","91","1009806035"
"0.2","122711","","0","1","lsv_talk_arm_crossed_loop_joy","0","lsv_talk_arm_crossed_joy","1009806","3","1009806036"
"","vo_lsv","","0","","0","","vo_lsv_0623","1009806","21","1009806037"
"0","122711","0","10","1","1","0","危険はないし、\n涼しくなれたし。\nあれくらいがちょうどいいよ。","1009806","11","1009806038"
"","0","","","","","","","1009806","91","1009806039"
"","122711","","1","","","0.2","lsv_idle_arm_crossed_joy","1009806","3","1009806040"
"","122911","","1","","","0.2","lsv_talk_wish_joy","1009806","3","1009806041"
"","vo_lsv","","0","","0","","vo_lsv_0624","1009806","21","1009806042"
"0","122911","0","10","1","1","0","キョウカちゃん、\nプールが大好きなんだね～♪","1009806","11","1009806043"
"","0","","","","","","","1009806","91","1009806044"
"","122911","","1","","","0.2","lsv_idle_wish_joy","1009806","3","1009806045"
"0.2","122811","","0","1","lsv_talk_cool_normal2_loop","0","lsv_talk_cool_normal2","1009806","3","1009806046"
"","vo_lsv","","0","","0","","vo_lsv_0625","1009806","21","1009806047"
"0","122811","0","10","1","1","0","次は大きいプールで\n思いっきり泳ぐのもいいよね！\nで、泳いだあとには～…","1009806","11","1009806048"
"","0","","","","","","","1009806","91","1009806049"
"","122811","","1","","","0.2","lsv_idle_cool","1009806","3","1009806050"
"0.2","122711","","0","1","lsv_look_idle_normal","0","lsv_choice","1009806","3","1009806051"
"0.2","122911","","0","1","lsv_look_idle_normal","0","lsv_choice","1009806","3","1009806052"
"0.2","122811","","0","1","lsv_look_idle_normal","0","lsv_choice","1009806","3","1009806053"
"","0.1","","","","","","0","1009806","93","1009806054"
"0.2","122711","","-235","2","0.33","","-452","1009806","2","1009806055"
"0.2","122911","","-220","2","0.33","","420","1009806","2","1009806056"
"0.2","122811","","-250","2","0.33","","545","1009806","2","1009806057"
"","0","","1","","","0.2","0","1009806","22","1009806058"
"","アイスを食べよう。","","0","","","","1009806062","1009806","103","1009806059"
"","焼きそばを食べよう。","","0","","","","1009806086","1009806","103","1009806060"
"","ラムネを飲もう。","","0","","","","1009806109","1009806","103","1009806061"
"0.2","122711","","0","1","lsv_idle_normal","0","lsv_choice","1009806","3","1009806062"
"0.2","122911","","0","1","lsv_idle_normal","0","lsv_choice","1009806","3","1009806063"
"0.2","122811","","0","1","lsv_idle_normal","0","lsv_choice","1009806","3","1009806064"
"","0.1","","","","","","0","1009806","93","1009806065"
"0.2","122711","","-235","2","0.33","","-200","1009806","2","1009806066"
"0.2","122911","","-220","2","0.33","","100","1009806","2","1009806067"
"0.2","122811","","-250","2","0.33","","270","1009806","2","1009806068"
"","0.7","","","","","","0","1009806","93","1009806069"
"","122711","","1","","","0.2","lsv_talk_memory_dere2","1009806","3","1009806070"
"","vo_lsv","","0","","0","","vo_lsv_0626","1009806","21","1009806071"
"0","122711","0","10","1","1","0","アイス…！\nおいしいですよね、\nアイスは…本当に。","1009806","11","1009806072"
"","0","","","","","","","1009806","91","1009806073"
"","122711","","1","","","0.2","lsv_idle_memory2","1009806","3","1009806074"
"0.2","122811","","0","1","lsv_talk_guts2_joy_loop","0","lsv_talk_guts2_joy","1009806","3","1009806075"
"","vo_lsv","","0","","0","","vo_lsv_0627","1009806","21","1009806076"
"0","122811","0","10","1","1","0","あー、話してたら\n食べたくなってきちゃった！\n今から食べに行こうよっ。","1009806","11","1009806077"
"","0","","","","","","","1009806","91","1009806078"
"","122811","","1","","","0.2","lsv_idle_guts2_joy","1009806","3","1009806079"
"","122911","","1","","","0.2","lsv_talk_joy3","1009806","3","1009806080"
"","vo_lsv","","0","","0","","vo_lsv_0628","1009806","21","1009806081"
"0","122911","0","10","1","1","0","うんっ。\nみゅ～ちゃんもいっしょにね♪\nどんなアイスが好きかな～？","1009806","11","1009806082"
"","0","","","","","","","1009806","91","1009806083"
"","122911","","1","","","0.2","lsv_idle_joy","1009806","3","1009806084"
"","1009806133","","","","","","","1009806","101","1009806085"
"0.2","122711","","0","1","lsv_idle_normal","0","lsv_choice","1009806","3","1009806086"
"0.2","122911","","0","1","lsv_idle_normal","0","lsv_choice","1009806","3","1009806087"
"0.2","122811","","0","1","lsv_idle_normal","0","lsv_choice","1009806","3","1009806088"
"","0.1","","","","","","0","1009806","93","1009806089"
"0.2","122711","","-235","2","0.33","","-200","1009806","2","1009806090"
"0.2","122911","","-220","2","0.33","","100","1009806","2","1009806091"
"0.2","122811","","-250","2","0.33","","270","1009806","2","1009806092"
"","0.7","","","","","","0","1009806","93","1009806093"
"","122811","","1","","","0.2","lsv_talk_memory_dere2","1009806","3","1009806094"
