02789776e23bdf23360a3b7c97fa062dd0a3aa519b322132b8e22b3fc9be948b,894cef01c2e99234376aa781759c02ae9cafdf6c2e9258bc63caf7383cffb7ca,345a6494f2c056f958df33701f424b46e1339686ef76d50152c1deb3253b5510,690a0b278ca4c87bd6502a27f33dd4189bc5113e948ef7b9255434cff98caad8,dd89a6320a16b2b1f3698ecfec644b4621ff39ff63d324c35bdf6d52cabd6a7c,5a2aa7539eb67d4147a5894a3207bb7f86f4c271f405cbe1a4572c7ced7b2b13,d2419e6384bffe86f6c5efab96b34297d5341b1a3d9ceff0fd7f1c6d219ae58a,fae6688a6b83ede857bb4fa0697b7fa39147be2c02e6e91341b88da9551d23eb,4094c4fab560eca9a13e50a17e8d110b8e79c3e1999434de7de611553208d204,e9fdd36b67a075bbb5bd850efac307209b06c8e1f72d09a5587c33bc9bf0eb5a
"18","1","0","0","90067","0","2024/06/26 12:00:00","2024/06/30 11:59:59","302","10289"
"19","1","0","0","0","30332","2024/07/03 19:00:00","2024/07/15 14:59:59","302","10290"
"18","1","0","0","0","30333","2024/07/11 12:00:00","2024/07/15 14:59:59","302","10291"
"19","1","0","0","0","30334","2024/07/15 15:00:00","2024/07/26 11:59:59","302","10292"
"18","1","0","0","0","30335","2024/07/23 12:00:00","2024/07/31 11:59:59","302","10293"
"19","1","0","0","0","30337","2024/07/31 12:00:00","2024/08/12 11:59:59","302","10294"
"18","1","0","0","90069","30338","2024/08/09 12:00:00","2024/08/12 11:59:59","302","10295"
"18","1","0","0","90070","30339","2024/08/12 12:00:00","2024/08/15 14:59:59","302","10296"
"19","1","0","0","0","40012","2024/08/15 15:00:00","2024/08/23 11:59:59","302","10297"
"18","1","0","0","0","30342","2024/08/26 19:00:00","2024/08/31 11:59:59","302","10298"
"30","2","0","0","0","0","2018/01/01 15:00:00","2030/01/01 23:59:59","101","20000"
"1","1","0","0","0","0","2018/05/22 5:00:00","2018/06/01 4:59:59","302","20001"
"50","1","0","0","0","0","2018/06/15 15:00:00","2030/01/01 23:59:59","902","20002"
"1","1","0","0","0","0","2018/08/21 5:00:00","2018/09/01 4:59:59","302","20003"
"11","1","0","0","0","0","2024/01/15 15:00:00","2024/01/22 11:59:59","305","20004"
"3","4","0","0","0","0","2023/08/15 15:00:00","2023/08/25 14:59:59","908","20005"
"7","1","0","1","0","0","2019/02/08 15:00:00","2019/02/12 14:59:59","903","20006"
"7","1","0","1","0","0","2019/02/12 15:00:00","2019/02/15 22:59:59","903","20007"
"7","1","0","1","0","0","2019/02/15 23:00:00","2019/02/28 11:59:59","903","20008"
"8","1","0","0","0","0","2019/12/20 5:00:00","2020/01/04 4:59:59","906","20009"
"8","1","0","0","0","0","2020/01/04 5:00:00","2020/01/10 11:59:59","906","20010"
"6","1","0","0","0","110007","2023/08/15 15:00:00","2023/08/22 11:59:59","307","20011"
"3","4","0","0","0","0","2022/02/15 15:00:00","2022/02/25 14:59:59","908","20012"
"3","4","0","0","0","0","2023/02/15 15:00:00","2023/02/25 14:59:59","908","20013"
"10","5","83","0","0","0","2023/04/30 12:00:00","2023/05/15 14:59:59","0","20014"
"10","5","84","0","0","0","2023/05/15 15:00:00","2023/05/31 11:59:59","0","20015"
"3","4","0","0","0","0","2023/04/30 12:00:00","2023/05/15 14:59:59","908","20016"
"10","5","111","0","0","0","2023/08/15 15:00:00","2023/08/31 11:59:59","0","20017"
"14","5","112","0","0","0","2023/08/15 15:00:00","2023/08/31 11:59:59","0","20018"
"4","6","114","0","0","0","2023/08/15 15:00:00","2030/03/01 14:59:59","0","20019"
"3","1","0","0","0","110008","2023/08/22 12:00:00","2023/08/26 11:59:59","307","20020"
"8","1","0","0","0","0","2023/10/23 12:00:00","2023/10/26 11:59:59","305","20021"
"11","1","0","0","0","0","2023/12/22 12:00:00","2023/12/27 11:59:59","305","20022"
"3","4","0","0","0","0","2023/12/31 12:00:00","2024/01/11 11:59:59","908","20023"
"21","5","116","0","0","0","2024/02/15 0:00:00","2030/03/01 14:59:59","0","20024"
"14","5","117","0","0","0","2024/02/15 0:00:00","2024/02/29 23:59:59","0","20025"
"2","4","0","0","0","0","2024/02/15 0:00:00","2024/02/25 14:59:59","908","20026"
"16","1","0","0","0","0","2024/08/23 12:00:00","2024/08/27 11:59:59","305","20027"
"16","1","0","0","0","70108","2024/08/27 12:00:00","2024/08/31 11:59:59","305","20028"
"17","1","0","0","0","70107","2024/08/27 12:00:00","2024/08/31 11:59:59","305","20029"
"16","1","0","0","0","70102","2024/08/15 15:00:00","2024/08/19 11:59:59","305","20030"
"16","1","0","0","0","70103","2024/08/19 12:00:00","2024/08/23 11:59:59","305","20031"
"17","1","0","0","0","70104","2024/08/15 15:00:00","2024/08/23 11:59:59","305","20032"
"3","4","0","0","0","0","2024/04/30 12:00:00","2024/05/20 23:59:59","908","20033"
"22","5","120","0","0","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","20034"
"23","5","121","0","0","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","20035"
"24","5","122","0","0","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","20036"
"25","5","123","0","0","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","20037"
"26","5","124","0","0","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","20038"
"27","5","125","0","0","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","20039"
"28","5","126","0","0","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","20040"
"16","1","0","0","0","110012","2024/07/03 19:00:00","2024/07/11 11:59:59","307","20041"
"16","1","0","0","0","110013","2024/08/04 12:00:00","2024/08/08 11:59:59","307","20042"
"17","1","0","0","0","110010","2024/05/07 12:00:00","2024/05/09 23:59:59","307","20043"
"16","1","0","0","0","70097","2024/05/10 12:00:00","2024/05/12 23:59:59","305","20044"
"16","1","0","0","0","110011","2024/05/13 12:00:00","2024/05/15 14:59:59","307","20045"
"3","4","0","0","0","0","2024/08/15 15:00:00","2024/08/31 23:59:59","908","20046"
"22","5","128","0","0","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","20047"
"23","5","129","0","0","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","20048"
"24","5","130","0","0","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","20049"
"25","5","131","0","0","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","20050"
"26","5","132","0","0","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","20051"
"27","5","133","0","0","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","20052"
"28","5","134","0","0","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","20053"
"28","5","135","0","0","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","20054"
"29","5","136","0","0","0","2024/08/15 15:00:00","2030/03/01 14:59:59","0","20055"
"4","1","0","0","0","0","2019/01/23 5:00:00","2019/01/30 23:59:59","107","40001"
"1","1","0","0","0","0","2018/10/31 12:00:00","2018/11/03 18:59:59","303","50018"
"1","1","0","0","50018","0","2018/12/31 12:00:00","2019/01/03 18:59:59","303","50023"
"1","1","0","0","0","0","2019/02/15 23:00:00","2019/02/28 11:59:59","303","50027"
"1","1","0","0","50018","0","2019/04/30 12:00:00","2019/05/07 14:59:59","303","50033"
"1","1","0","0","0","0","2019/08/31 12:00:00","2019/09/03 20:59:59","303","50047"
"1","1","0","0","0","0","2019/09/29 12:00:00","2019/09/30 11:59:59","303","50051"
"2","1","0","0","0","0","2019/12/31 12:00:00","2020/01/03 18:59:59","303","50061"
"1","1","0","0","0","0","2020/02/15 15:00:00","2020/02/25 11:59:59","303","50067"
"1","1","0","0","0","0","2020/05/31 12:00:00","2020/06/03 18:59:59","303","50079"
"1","1","0","0","0","0","2020/06/30 12:00:00","2020/07/03 18:59:59","303","50084"
"1","1","0","0","0","0","2020/08/31 12:00:00","2020/09/03 18:59:59","303","50094"
"1","1","0","0","0","0","2020/12/31 12:00:00","2021/01/03 18:59:59","303","50108"
"1","1","0","0","0","0","2021/02/28 12:00:00","2021/03/03 18:59:59","303","50119"
"1","1","0","0","0","0","2021/04/28 12:00:00","2021/04/30 11:59:59","303","50129"
"1","1","0","0","0","0","2021/06/30 12:00:00","2021/07/03 18:59:59","303","50140"
"1","1","0","0","0","0","2021/08/31 12:00:00","2021/09/03 18:59:59","303","50151"
"1","1","0","0","0","0","2021/10/31 12:00:00","2021/11/03 18:59:59","303","50162"
"1","1","0","0","0","0","2021/12/31 12:00:00","2022/01/03 18:59:59","303","50172"
"1","1","0","0","0","0","2022/02/28 12:00:00","2022/03/03 18:59:59","303","50183"
"1","1","0","0","90039","0","2022/03/31 12:00:00","2022/04/03 18:59:59","303","50190"
"1","1","0","0","0","0","2022/04/30 12:00:00","2022/05/03 18:59:59","303","50195"
"1","1","0","0","90042","0","2022/05/28 12:00:00","2022/05/31 11:59:59","303","50200"
"7","1","0","0","0","0","2022/08/31 12:00:00","2022/09/03 18:59:59","303","50217"
"7","1","0","0","90053","0","2022/11/24 12:00:00","2022/11/27 11:59:59","303","50231"
"7","1","0","0","0","0","2022/12/31 12:00:00","2023/01/03 18:59:59","303","50237"
"7","1","0","0","0","0","2023/02/28 12:00:00","2023/03/03 18:59:59","303","50248"
"7","1","0","0","0","0","2023/05/24 12:00:00","2023/05/27 11:59:59","303","50261"
"7","1","0","0","0","0","2023/06/30 12:00:00","2023/07/03 18:59:59","303","50267"
"7","1","0","0","0","0","2023/08/31 12:00:00","2023/09/03 18:59:59","303","50278"
"7","1","0","0","0","0","2023/11/24 12:00:00","2023/11/27 11:59:59","303","50291"
"10","1","0","0","0","0","2023/12/31 12:00:00","2024/01/03 18:59:59","303","50298"
"10","1","0","0","0","0","2024/02/29 12:00:00","2024/03/03 18:59:59","303","50309"
"15","1","0","0","0","0","2024/04/30 12:00:00","2024/05/03 18:59:59","303","50321"
"15","1","0","0","90068","0","2024/06/30 12:00:00","2024/07/03 18:59:59","303","50331"
"15","1","0","0","0","0","2024/08/23 12:00:00","2024/08/26 18:59:59","303","50341"
"6","1","0","0","0","0","2018/10/18 15:00:00","2023/02/15 14:59:59","304","60001"
"12","1","0","0","0","0","2019/09/03 19:00:00","2030/10/31 11:59:59","306","60002"
"13","1","0","0","0","0","2020/03/01 5:00:00","2030/10/31 11:59:59","308","60003"
"14","1","0","0","0","0","2023/02/15 15:00:00","2030/02/15 14:59:59","304","60004"
"31","1","118501","0","0","0","2021/10/19 12:00:00","2030/10/31 11:59:59","510","91185"
"32","1","106901","0","0","0","2022/11/15 15:00:00","2030/10/31 11:59:59","510","91186"
"33","1","118601","0","0","0","2024/08/10 21:00:00","2030/10/31 11:59:59","510","91187"
