9cebbca1b73163a041fd6fc669d75e55a5493c2f7bf6c2f1d2c3a8adca57f354,fe972cc21195791d24b46d927056cd8c1acd33ec93d2519ebbd4c838e3d69c64,fc36e7b83086da87e4ecacef7ee80f2a334af000dd4f88edd1b8c92bab9b2e17,438ee0fd8f95d1f4f9f68422d0b045f82ca207552832bbbe288d86840041a79e,94f8b51382d5b785a6abb430669bf485bc02a9d9f27b4ac63f2f00d812cadd8f,7c07d07573b2d1323fd27a65917170fb3ec4d2c4483b73cc613ff0b41877ddcf,5ac37d918256f93949050682242ce7ff14b5d3da6d827aa118c238543570f709,61b4c1f747dd85d177313f3ba9b2f37fbac7658440143b9563193a04c0d4a85d,117168dec44bbf1d83116378edb95fff79553c92dfad547146e47b9b4218dd90,699a2355563c7d46af80745aa7d1def5217270b4d32cdd1a2859b96b1c802ce4
"11141","11104","580","2","0","0","25021","0","540000","0"
"11151","11105","580","2","0","0","25021","0","540000","0"
"11211","11201","580","2","0","0","25021","0","540000","0"
"11221","11202","580","2","0","0","25021","0","540000","0"
"11231","11203","580","2","0","0","25021","0","540000","0"
"11241","11204","580","2","0","0","25021","0","540000","0"
"11251","11205","580","2","0","0","25021","0","540000","0"
"11311","11301","580","2","0","0","25021","0","540000","0"
"11321","11302","580","2","0","0","25021","0","540000","0"
"11331","11303","580","2","0","0","25021","0","540000","0"
"11341","11304","580","2","0","0","25021","0","540000","0"
"11351","11305","580","2","0","0","25021","0","540000","0"
"11411","11401","580","2","0","0","25021","0","540000","0"
"11421","11402","580","2","0","0","25021","0","540000","0"
"11431","11403","580","2","0","0","25021","0","540000","0"
"11441","11404","580","2","0","0","25021","0","540000","0"
"11451","11405","580","2","0","0","25021","0","540000","0"
"11511","11501","580","2","0","0","25021","0","540000","0"
"11521","11502","580","2","0","0","25021","0","540000","0"
"11531","11503","580","2","0","0","25021","0","540000","0"
"11541","11504","580","2","0","0","25021","0","540000","0"
"11551","11505","580","2","0","0","25021","0","540000","0"
"11611","11601","580","2","0","0","25021","0","540000","0"
"11621","11602","580","2","0","0","25021","0","540000","0"
"11631","11603","580","2","0","0","25021","0","540000","0"
"11641","11604","580","2","0","0","25021","0","540000","0"
"11651","11605","580","2","0","0","25021","0","540000","0"
"11711","11701","580","2","0","0","25021","0","540000","0"
"11721","11702","580","2","0","0","25021","0","540000","0"
"11731","11703","580","2","0","0","25021","0","540000","0"
"11741","11704","580","2","0","0","25021","0","540000","0"
"11751","11705","580","2","0","0","25021","0","540000","0"
"11811","11801","580","2","0","0","25021","0","540000","0"
"11821","11802","580","2","0","0","25021","0","540000","0"
"11831","11803","580","2","0","0","25021","0","540000","0"
"11841","11804","580","2","0","0","25021","0","540000","0"
"11851","11805","580","2","0","0","25021","0","540000","0"
"11911","11901","580","2","0","0","25021","0","540000","0"
"11921","11902","580","2","0","0","25021","0","540000","0"
"11931","11903","580","2","0","0","25021","0","540000","0"
"11941","11904","580","2","0","0","25021","0","540000","0"
"11951","11905","580","2","0","0","25021","0","540000","0"
"12011","12001","580","2","0","0","25021","0","540000","0"
"12021","12002","580","2","0","0","25021","0","540000","0"
"12031","12003","580","2","0","0","25021","0","540000","0"
"12041","12004","580","2","0","0","25021","0","540000","0"
"12051","12005","580","2","0","0","25021","0","540000","0"
"12111","12101","580","2","0","0","25021","0","540000","0"
"12121","12102","580","2","0","0","25021","0","540000","0"
"12131","12103","580","2","0","0","25021","0","540000","0"
"12141","12104","580","2","0","0","25021","0","540000","0"
"12151","12105","580","2","0","0","25021","0","540000","0"
"12211","12201","1450","2","0","0","25021","0","540000","0"
"12221","12202","1450","2","0","0","25021","0","540000","0"
"12311","12301","580","2","0","0","25021","0","540000","0"
"12321","12302","580","2","0","0","25021","0","540000","0"
"12331","12303","580","2","0","0","25021","0","540000","0"
"12341","12304","580","2","0","0","25021","0","540000","0"
"12351","12305","580","2","0","0","25021","0","540000","0"
"12411","12401","580","2","0","0","25021","0","540000","0"
"12421","12402","580","2","0","0","25021","0","540000","0"
"12431","12403","580","2","0","0","25021","0","540000","0"
"12441","12404","580","2","0","0","25021","0","540000","0"
"12451","12405","580","2","0","0","25021","0","540000","0"
"12511","12501","580","2","0","0","25021","0","540000","0"
"12521","12502","580","2","0","0","25021","0","540000","0"
"12531","12503","580","2","0","0","25021","0","540000","0"
"12541","12504","580","2","0","0","25021","0","540000","0"
"12551","12505","580","2","0","0","25021","0","540000","0"
"12611","12601","970","2","0","0","25021","0","540000","0"
"12621","12602","970","2","0","0","25021","0","540000","0"
"12631","12603","970","2","0","0","25021","0","540000","0"
"12711","12701","580","2","0","0","25021","0","540000","0"
"12721","12702","580","2","0","0","25021","0","540000","0"
"12731","12703","580","2","0","0","25021","0","540000","0"
"12741","12704","580","2","0","0","25021","0","540000","0"
"12751","12705","580","2","0","0","25021","0","540000","0"
"12811","12801","580","2","0","0","25021","0","540000","0"
"12821","12802","580","2","0","0","25021","0","540000","0"
"12831","12803","580","2","0","0","25021","0","540000","0"
"12841","12804","580","2","0","0","25021","0","540000","0"
"12851","12805","580","2","0","0","25021","0","540000","0"
"12911","12901","580","2","0","0","25021","0","540000","0"
"12921","12902","580","2","0","0","25021","0","540000","0"
"12931","12903","580","2","0","0","25021","0","540000","0"
"12941","12904","580","2","0","0","25021","0","540000","0"
"12951","12905","580","2","0","0","25021","0","540000","0"
"13011","13001","580","2","0","0","25021","0","540000","0"
"13021","13002","580","2","0","0","25021","0","540000","0"
"13031","13003","580","2","0","0","25021","0","540000","0"
"13041","13004","580","2","0","0","25021","0","540000","0"
"13051","13005","580","2","0","0","25021","0","540000","0"
"13111","13101","580","2","0","0","25021","0","540000","0"
"13121","13102","580","2","0","0","25021","0","540000","0"
"13131","13103","580","2","0","0","25021","0","540000","0"
"13141","13104","580","2","0","0","25021","0","540000","0"
"13151","13105","580","2","0","0","25021","0","540000","0"
"13211","13201","580","2","0","0","25021","0","540000","0"
"13221","13202","580","2","0","0","25021","0","540000","0"
"13231","13203","580","2","0","0","25021","0","540000","0"
"13241","13204","580","2","0","0","25021","0","540000","0"
"13251","13205","580","2","0","0","25021","0","540000","0"
"13311","13301","970","2","0","0","25021","0","540000","0"
"13321","13302","970","2","0","0","25021","0","540000","0"
"13331","13303","970","2","0","0","25021","0","540000","0"
"13411","13401","2900","2","0","0","25021","0","540000","0"
"13511","13501","580","2","0","0","25021","0","540000","0"
"13521","13502","580","2","0","0","25021","0","540000","0"
"13531","13503","580","2","0","0","25021","0","540000","0"
"13541","13504","580","2","0","0","25021","0","540000","0"
"13551","13505","580","2","0","0","25021","0","540000","0"
"13611","13601","580","2","0","0","25021","0","540000","0"
"13621","13602","580","2","0","0","25021","0","540000","0"
"13631","13603","580","2","0","0","25021","0","540000","0"
"13641","13604","580","2","0","0","25021","0","540000","0"
"13651","13605","580","2","0","0","25021","0","540000","0"
"13711","13701","580","2","0","0","25021","0","540000","0"
"13721","13702","580","2","0","0","25021","0","540000","0"
"13731","13703","580","2","0","0","25021","0","540000","0"
"13741","13704","580","2","0","0","25021","0","540000","0"
"13751","13705","580","2","0","0","25021","0","540000","0"
"13811","13801","680","2","0","0","25021","0","550000","0"
"13821","13802","680","2","0","0","25021","0","550000","0"
"13831","13803","680","2","0","0","25021","0","550000","0"
"13841","13804","680","2","0","0","25021","0","550000","0"
"13851","13805","680","2","0","0","25021","0","550000","0"
"13911","13901","680","2","0","0","25021","0","550000","0"
"13921","13902","680","2","0","0","25021","0","550000","0"
"13931","13903","680","2","0","0","25021","0","550000","0"
"13941","13904","680","2","0","0","25021","0","550000","0"
"13951","13905","680","2","0","0","25021","0","550000","0"
"14011","14001","680","2","0","0","25021","0","550000","0"
"14021","14002","680","2","0","0","25021","0","550000","0"
"14031","14003","680","2","0","0","25021","0","550000","0"
"14041","14004","680","2","0","0","25021","0","550000","0"
"14051","14005","680","2","0","0","25021","0","550000","0"
"14111","14101","680","2","0","0","25021","0","550000","0"
"14121","14102","680","2","0","0","25021","0","550000","0"
"14131","14103","680","2","0","0","25021","0","550000","0"
"14141","14104","680","2","0","0","25021","0","550000","0"
"14151","14105","680","2","0","0","25021","0","550000","0"
"14211","14201","680","2","0","0","25021","0","550000","0"
"14221","14202","680","2","0","0","25021","0","550000","0"
"14231","14203","680","2","0","0","25021","0","550000","0"
"14241","14204","680","2","0","0","25021","0","550000","0"
"14251","14205","680","2","0","0","25021","0","550000","0"
"14311","14301","680","2","0","0","25021","0","550000","0"
"14321","14302","680","2","0","0","25021","0","550000","0"
"14331","14303","680","2","0","0","25021","0","550000","0"
"14341","14304","680","2","0","0","25021","0","550000","0"
"14351","14305","680","2","0","0","25021","0","550000","0"
"14411","14401","680","2","0","0","25021","0","550000","0"
"14421","14402","680","2","0","0","25021","0","550000","0"
"14431","14403","680","2","0","0","25021","0","550000","0"
"14441","14404","680","2","0","0","25021","0","550000","0"
"14451","14405","680","2","0","0","25021","0","550000","0"
"14511","14501","680","2","0","0","25021","0","550000","0"
"14521","14502","680","2","0","0","25021","0","550000","0"
"14531","14503","680","2","0","0","25021","0","550000","0"
"14541","14504","680","2","0","0","25021","0","550000","0"
"14551","14505","680","2","0","0","25021","0","550000","0"
"14611","14601","680","2","0","0","25021","0","550000","0"
"14621","14602","680","2","0","0","25021","0","550000","0"
"14631","14603","680","2","0","0","25021","0","550000","0"
"14641","14604","680","2","0","0","25021","0","550000","0"
"14651","14605","680","2","0","0","25021","0","550000","0"
"14711","14701","1700","2","0","0","25021","0","550000","0"
"14721","14702","1700","2","0","0","25021","0","550000","0"
"14811","14801","1700","2","0","0","25021","0","550000","0"
"14821","14802","1700","2","0","0","25021","0","550000","0"
"14911","14901","680","2","0","0","25021","0","550000","0"
"14921","14902","680","2","0","0","25021","0","550000","0"
"14931","14903","680","2","0","0","25021","0","550000","0"
"14941","14904","680","2","0","0","25021","0","550000","0"
"14951","14905","680","2","0","0","25021","0","550000","0"
"15011","15001","680","2","0","0","25021","0","550000","0"
"15021","15002","680","2","0","0","25021","0","550000","0"
"15031","15003","680","2","0","0","25021","0","550000","0"
"15041","15004","680","2","0","0","25021","0","550000","0"
"15051","15005","680","2","0","0","25021","0","550000","0"
"15111","15101","680","2","0","0","25021","0","550000","0"
"15121","15102","680","2","0","0","25021","0","550000","0"
"15131","15103","680","2","0","0","25021","0","550000","0"
"15141","15104","680","2","0","0","25021","0","550000","0"
"15151","15105","680","2","0","0","25021","0","550000","0"
"15211","15201","3400","2","0","0","25021","0","550000","0"
"15311","15301","1700","2","0","0","25021","0","550000","0"
"15321","15302","1700","2","0","0","25021","0","550000","0"
"15411","15401","680","2","0","0","25021","0","550000","0"
"15421","15402","680","2","0","0","25021","0","550000","0"
"15431","15403","680","2","0","0","25021","0","550000","0"
"15441","15404","680","2","0","0","25021","0","550000","0"
"15451","15405","680","2","0","0","25021","0","550000","0"
"15511","15501","680","2","0","0","25021","0","550000","0"
"15521","15502","680","2","0","0","25021","0","550000","0"
"15531","15503","680","2","0","0","25021","0","550000","0"
"15541","15504","680","2","0","0","25021","0","550000","0"
"15551","15505","680","2","0","0","25021","0","550000","0"
"15611","15601","680","2","0","0","25021","0","550000","0"
"15621","15602","680","2","0","0","25021","0","550000","0"
"15631","15603","680","2","0","0","25021","0","550000","0"
"15641","15604","680","2","0","0","25021","0","550000","0"
"15651","15605","680","2","0","0","25021","0","550000","0"
"15711","15701","680","2","0","0","25021","0","550000","0"
"15721","15702","680","2","0","0","25021","0","550000","0"
"15731","15703","680","2","0","0","25021","0","550000","0"
"15741","15704","680","2","0","0","25021","0","550000","0"
"15751","15705","680","2","0","0","25021","0","550000","0"
"15811","15801","680","2","0","0","25021","0","550000","0"
"15821","15802","680","2","0","0","25021","0","550000","0"
"15831","15803","680","2","0","0","25021","0","550000","0"
"15841","15804","680","2","0","0","25021","0","550000","0"
"15851","15805","680","2","0","0","25021","0","550000","0"
"15911","15901","680","2","0","0","25021","0","550000","0"
"15921","15902","680","2","0","0","25021","0","550000","0"
"15931","15903","680","2","0","0","25021","0","550000","0"
"15941","15904","680","2","0","0","25021","0","550000","0"
"15951","15905","680","2","0","0","25021","0","550000","0"
"16011","16001","680","2","0","0","25021","0","550000","0"
"16021","16002","680","2","0","0","25021","0","550000","0"
"16031","16003","680","2","0","0","25021","0","550000","0"
"16041","16004","680","2","0","0","25021","0","550000","0"
"16051","16005","680","2","0","0","25021","0","550000","0"
"16111","16101","1140","2","0","0","25021","0","550000","0"
"16121","16102","1140","2","0","0","25021","0","550000","0"
"16131","16103","1140","2","0","0","25021","0","550000","0"
"16211","16201","680","2","0","0","25021","0","550000","0"
"16221","16202","680","2","0","0","25021","0","550000","0"
"16231","16203","680","2","0","0","25021","0","550000","0"
"16241","16204","680","2","0","0","25021","0","550000","0"
"16251","16205","680","2","0","0","25021","0","550000","0"
"16311","16301","680","2","0","0","25021","0","550000","0"
"16321","16302","680","2","0","0","25021","0","550000","0"
"16331","16303","680","2","0","0","25021","0","550000","0"
"16341","16304","680","2","0","0","25021","0","550000","0"
"16351","16305","680","2","0","0","25021","0","550000","0"
"16411","16401","680","2","0","0","25021","0","550000","0"
"16421","16402","680","2","0","0","25021","0","550000","0"
"16431","16403","680","2","0","0","25021","0","550000","0"
"16441","16404","680","2","0","0","25021","0","550000","0"
"16451","16405","680","2","0","0","25021","0","550000","0"
"16511","16501","680","2","0","0","25021","0","550000","0"
"16521","16502","680","2","0","0","25021","0","550000","0"
"16531","16503","680","2","0","0","25021","0","550000","0"
"16541","16504","680","2","0","0","25021","0","550000","0"
"16551","16505","680","2","0","0","25021","0","550000","0"
"16611","16601","780","2","0","0","25021","0","560000","0"
"16621","16602","780","2","0","0","25021","0","560000","0"
"16631","16603","780","2","0","0","25021","0","560000","0"
"16641","16604","780","2","0","0","25021","0","560000","0"
"16651","16605","780","2","0","0","25021","0","560000","0"
"16711","16701","780","2","0","0","25021","0","560000","0"
"16721","16702","780","2","0","0","25021","0","560000","0"
"16731","16703","780","2","0","0","25021","0","560000","0"
"16741","16704","780","2","0","0","25021","0","560000","0"
"16751","16705","780","2","0","0","25021","0","560000","0"
"16811","16801","780","2","0","0","25021","0","560000","0"
"16821","16802","780","2","0","0","25021","0","560000","0"
"16831","16803","780","2","0","0","25021","0","560000","0"
"16841","16804","780","2","0","0","25021","0","560000","0"
"16851","16805","780","2","0","0","25021","0","560000","0"
"16911","16901","780","2","0","0","25021","0","560000","0"
"16921","16902","780","2","0","0","25021","0","560000","0"
"16931","16903","780","2","0","0","25021","0","560000","0"
"16941","16904","780","2","0","0","25021","0","560000","0"
"16951","16905","780","2","0","0","25021","0","560000","0"
"17011","17001","780","2","0","0","25021","0","560000","0"
"17021","17002","780","2","0","0","25021","0","560000","0"
"17031","17003","780","2","0","0","25021","0","560000","0"
"17041","17004","780","2","0","0","25021","0","560000","0"
"17051","17005","780","2","0","0","25021","0","560000","0"
"17111","17101","780","2","0","0","25021","0","560000","0"
"17121","17102","780","2","0","0","25021","0","560000","0"
"17131","17103","780","2","0","0","25021","0","560000","0"
"17141","17104","780","2","0","0","25021","0","560000","0"
"17151","17105","780","2","0","0","25021","0","560000","0"
"17211","17201","780","2","0","0","25021","0","560000","0"
"17221","17202","780","2","0","0","25021","0","560000","0"
"17231","17203","780","2","0","0","25021","0","560000","0"
"17241","17204","780","2","0","0","25021","0","560000","0"
"17251","17205","780","2","0","0","25021","0","560000","0"
"17311","17301","780","2","0","0","25021","0","560000","0"
"17321","17302","780","2","0","0","25021","0","560000","0"
"17331","17303","780","2","0","0","25021","0","560000","0"
"17341","17304","780","2","0","0","25021","0","560000","0"
"17351","17305","780","2","0","0","25021","0","560000","0"
"17411","17401","780","2","0","0","25021","0","560000","0"
"17421","17402","780","2","0","0","25021","0","560000","0"
"17431","17403","780","2","0","0","25021","0","560000","0"
"17441","17404","780","2","0","0","25021","0","560000","0"
"17451","17405","780","2","0","0","25021","0","560000","0"
"17511","17501","780","2","0","0","25021","0","560000","0"
"17521","17502","780","2","0","0","25021","0","560000","0"
"17531","17503","780","2","0","0","25021","0","560000","0"
"17541","17504","780","2","0","0","25021","0","560000","0"
"17551","17505","780","2","0","0","25021","0","560000","0"
"17611","17601","1950","2","0","0","25021","0","560000","0"
"17621","17602","1950","2","0","0","25021","0","560000","0"
"17711","17701","1300","2","0","0","25021","0","560000","0"
"17721","17702","1300","2","0","0","25021","0","560000","0"
"17731","17703","1300","2","0","0","25021","0","560000","0"
"17811","17801","780","2","0","0","25021","0","560000","0"
"17821","17802","780","2","0","0","25021","0","560000","0"
"17831","17803","780","2","0","0","25021","0","560000","0"
"17841","17804","780","2","0","0","25021","0","560000","0"
"17851","17805","780","2","0","0","25021","0","560000","0"
"17911","17901","780","2","0","0","25021","0","560000","0"
"17921","17902","780","2","0","0","25021","0","560000","0"
"17931","17903","780","2","0","0","25021","0","560000","0"
"17941","17904","780","2","0","0","25021","0","560000","0"
"17951","17905","780","2","0","0","25021","0","560000","0"
"18011","18001","780","2","0","0","25021","0","560000","0"
"18021","18002","780","2","0","0","25021","0","560000","0"
"18031","18003","780","2","0","0","25021","0","560000","0"
"18041","18004","780","2","0","0","25021","0","560000","0"
"18051","18005","780","2","0","0","25021","0","560000","0"
"18111","18101","1950","2","0","0","25021","0","560000","0"
"18121","18102","1950","2","0","0","25021","0","560000","0"
"18211","18201","780","2","0","0","25021","0","560000","0"
"18221","18202","780","2","0","0","25021","0","560000","0"
"18231","18203","780","2","0","0","25021","0","560000","0"
"18241","18204","780","2","0","0","25021","0","560000","0"
"18251","18205","780","2","0","0","25021","0","560000","0"
"18311","18301","780","2","0","0","25021","0","560000","0"
"18321","18302","780","2","0","0","25021","0","560000","0"
"18331","18303","780","2","0","0","25021","0","560000","0"
"18341","18304","780","2","0","0","25021","0","560000","0"
"18351","18305","780","2","0","0","25021","0","560000","0"
"18411","18401","780","2","0","0","25021","0","560000","0"
"18421","18402","780","2","0","0","25021","0","560000","0"
"18431","18403","780","2","0","0","25021","0","560000","0"
"18441","18404","780","2","0","0","25021","0","560000","0"
"18451","18405","780","2","0","0","25021","0","560000","0"
"18511","18501","780","2","0","0","25021","0","560000","0"
"18521","18502","780","2","0","0","25021","0","560000","0"
"18531","18503","780","2","0","0","25021","0","560000","0"
"18541","18504","780","2","0","0","25021","0","560000","0"
"18551","18505","780","2","0","0","25021","0","560000","0"
"18611","18601","780","2","0","0","25021","0","560000","0"
"18621","18602","780","2","0","0","25021","0","560000","0"
"18631","18603","780","2","0","0","25021","0","560000","0"
"18641","18604","780","2","0","0","25021","0","560000","0"
"18651","18605","780","2","0","0","25021","0","560000","0"
"18711","18701","780","2","0","0","25021","0","560000","0"
"18721","18702","780","2","0","0","25021","0","560000","0"
"18731","18703","780","2","0","0","25021","0","560000","0"
"18741","18704","780","2","0","0","25021","0","560000","0"
"18751","18705","780","2","0","0","25021","0","560000","0"
"18811","18801","780","2","0","0","25021","0","560000","0"
"18821","18802","780","2","0","0","25021","0","560000","0"
"18831","18803","780","2","0","0","25021","0","560000","0"
"18841","18804","780","2","0","0","25021","0","560000","0"
"18851","18805","780","2","0","0","25021","0","560000","0"
"18911","18901","1300","2","0","0","25021","0","560000","0"
"18921","18902","1300","2","0","0","25021","0","560000","0"
"18931","18903","1300","2","0","0","25021","0","560000","0"
"19011","19001","1950","2","0","0","25021","0","560000","0"
"19021","19002","1950","2","0","0","25021","0","560000","0"
"19111","19101","780","2","0","0","25021","0","560000","0"
"19121","19102","780","2","0","0","25021","0","560000","0"
"19131","19103","780","2","0","0","25021","0","560000","0"
"19141","19104","780","2","0","0","25021","0","560000","0"
"19151","19105","780","2","0","0","25021","0","560000","0"
"19211","19201","780","2","0","0","25021","0","560000","0"
"19221","19202","780","2","0","0","25021","0","560000","0"
"19231","19203","780","2","0","0","25021","0","560000","0"
"19241","19204","780","2","0","0","25021","0","560000","0"
"19251","19205","780","2","0","0","25021","0","560000","0"
"19311","19301","780","2","0","0","25021","0","560000","0"
"19321","19302","780","2","0","0","25021","0","560000","0"
"19331","19303","780","2","0","0","25021","0","560000","0"
"19341","19304","780","2","0","0","25021","0","560000","0"
"19351","19305","780","2","0","0","25021","0","560000","0"
"19411","19401","820","2","0","0","25021","0","570000","0"
"19421","19402","820","2","0","0","25021","0","570000","0"
"19431","19403","820","2","0","0","25021","0","570000","0"
"19441","19404","820","2","0","0","25021","0","570000","0"
"19451","19405","820","2","0","0","25021","0","570000","0"
"19511","19501","1370","2","0","0","25021","0","570000","0"
"19521","19502","1370","2","0","0","25021","0","570000","0"
"19531","19503","1370","2","0","0","25021","0","570000","0"
"19611","19601","820","2","0","0","25021","0","570000","0"
"19621","19602","820","2","0","0","25021","0","570000","0"
"19631","19603","820","2","0","0","25021","0","570000","0"
"19641","19604","820","2","0","0","25021","0","570000","0"
"19651","19605","820","2","0","0","25021","0","570000","0"
"19711","19701","820","2","0","0","25021","0","570000","0"
"19721","19702","820","2","0","0","25021","0","570000","0"
"19731","19703","820","2","0","0","25021","0","570000","0"
"19741","19704","820","2","0","0","25021","0","570000","0"
"19751","19705","820","2","0","0","25021","0","570000","0"
"19811","19801","820","2","0","0","25021","0","570000","0"
"19821","19802","820","2","0","0","25021","0","570000","0"
"19831","19803","820","2","0","0","25021","0","570000","0"
"19841","19804","820","2","0","0","25021","0","570000","0"
"19851","19805","820","2","0","0","25021","0","570000","0"
"19911","19901","1370","2","0","0","25021","0","570000","0"
"19921","19902","1370","2","0","0","25021","0","570000","0"
"19931","19903","1370","2","0","0","25021","0","570000","0"
"20011","20001","820","2","0","0","25021","0","570000","0"
"20021","20002","820","2","0","0","25021","0","570000","0"
"20031","20003","820","2","0","0","25021","0","570000","0"
"20041","20004","820","2","0","0","25021","0","570000","0"
"20051","20005","820","2","0","0","25021","0","570000","0"
"20111","20101","820","2","0","0","25021","0","570000","0"
"20121","20102","820","2","0","0","25021","0","570000","0"
"20131","20103","820","2","0","0","25021","0","570000","0"
"20141","20104","820","2","0","0","25021","0","570000","0"
"20151","20105","820","2","0","0","25021","0","570000","0"
"20211","20201","820","2","0","0","25021","0","570000","0"
"20221","20202","820","2","0","0","25021","0","570000","0"
"20231","20203","820","2","0","0","25021","0","570000","0"
"20241","20204","820","2","0","0","25021","0","570000","0"
"20251","20205","820","2","0","0","25021","0","570000","0"
"20311","20301","820","2","0","0","25021","0","570000","0"
"20321","20302","820","2","0","0","25021","0","570000","0"
"20331","20303","820","2","0","0","25021","0","570000","0"
"20341","20304","820","2","0","0","25021","0","570000","0"
"20351","20305","820","2","0","0","25021","0","570000","0"
"20411","20401","1370","2","0","0","25021","0","570000","0"
"20421","20402","1370","2","0","0","25021","0","570000","0"
"20431","20403","1370","2","0","0","25021","0","570000","0"
"20511","20501","820","2","0","0","25021","0","570000","0"
"20521","20502","820","2","0","0","25021","0","570000","0"
"20531","20503","820","2","0","0","25021","0","570000","0"
"20541","20504","820","2","0","0","25021","0","570000","0"
"20551","20505","820","2","0","0","25021","0","570000","0"
"20611","20601","820","2","0","0","25021","0","570000","0"
"20621","20602","820","2","0","0","25021","0","570000","0"
"20631","20603","820","2","0","0","25021","0","570000","0"
"20641","20604","820","2","0","0","25021","0","570000","0"
"20651","20605","820","2","0","0","25021","0","570000","0"
"20711","20701","820","2","0","0","25021","0","570000","0"
"20721","20702","820","2","0","0","25021","0","570000","0"
"20731","20703","820","2","0","0","25021","0","570000","0"
"20741","20704","820","2","0","0","25021","0","570000","0"
"20751","20705","820","2","0","0","25021","0","570000","0"
"20811","20801","820","2","0","0","25021","0","570000","0"
"20821","20802","820","2","0","0","25021","0","570000","0"
"20831","20803","820","2","0","0","25021","0","570000","0"
"20841","20804","820","2","0","0","25021","0","570000","0"
"20851","20805","820","2","0","0","25021","0","570000","0"
"20911","20901","1370","2","0","0","25021","0","570000","0"
"20921","20902","1370","2","0","0","25021","0","570000","0"
"20931","20903","1370","2","0","0","25021","0","570000","0"
"21011","21001","820","2","0","0","25021","0","570000","0"
"21021","21002","820","2","0","0","25021","0","570000","0"
"21031","21003","820","2","0","0","25021","0","570000","0"
"21041","21004","820","2","0","0","25021","0","570000","0"
"21051","21005","820","2","0","0","25021","0","570000","0"
"21111","21101","820","2","0","0","25021","0","570000","0"
"21121","21102","820","2","0","0","25021","0","570000","0"
"21131","21103","820","2","0","0","25021","0","570000","0"
"21141","21104","820","2","0","0","25021","0","570000","0"
"21151","21105","820","2","0","0","25021","0","570000","0"
"21211","21201","820","2","0","0","25021","0","570000","0"
"21221","21202","820","2","0","0","25021","0","570000","0"
"21231","21203","820","2","0","0","25021","0","570000","0"
"21241","21204","820","2","0","0","25021","0","570000","0"
"21251","21205","820","2","0","0","25021","0","570000","0"
"21311","21301","820","2","0","0","25021","0","570000","0"
"21321","21302","820","2","0","0","25021","0","570000","0"
"21331","21303","820","2","0","0","25021","0","570000","0"
"21341","21304","820","2","0","0","25021","0","570000","0"
"21351","21305","820","2","0","0","25021","0","570000","0"
"21411","21401","820","2","0","0","25021","0","570000","0"
"21421","21402","820","2","0","0","25021","0","570000","0"
"21431","21403","820","2","0","0","25021","0","570000","0"
"21441","21404","820","2","0","0","25021","0","570000","0"
"21451","21405","820","2","0","0","25021","0","570000","0"
"21511","21501","820","2","0","0","25021","0","570000","0"
"21521","21502","820","2","0","0","25021","0","570000","0"
"21531","21503","820","2","0","0","25021","0","570000","0"
"21541","21504","820","2","0","0","25021","0","570000","0"
"21551","21505","820","2","0","0","25021","0","570000","0"
"21611","21601","820","2","0","0","25021","0","570000","0"
"21621","21602","820","2","0","0","25021","0","570000","0"
"21631","21603","820","2","0","0","25021","0","570000","0"
"21641","21604","820","2","0","0","25021","0","570000","0"
"21651","21605","820","2","0","0","25021","0","570000","0"
"21711","21701","1370","2","0","0","25021","0","570000","0"
"21721","21702","1370","2","0","0","25021","0","570000","0"
"21731","21703","1370","2","0","0","25021","0","570000","0"
"21811","21801","820","2","0","0","25021","0","570000","0"
"21821","21802","820","2","0","0","25021","0","570000","0"
"21831","21803","820","2","0","0","25021","0","570000","0"
"21841","21804","820","2","0","0","25021","0","570000","0"
"21851","21805","820","2","0","0","25021","0","570000","0"
"21911","21901","820","2","0","0","25021","0","570000","0"
"21921","21902","820","2","0","0","25021","0","570000","0"
"21931","21903","820","2","0","0","25021","0","570000","0"
"21941","21904","820","2","0","0","25021","0","570000","0"
"21951","21905","820","2","0","0","25021","0","570000","0"
"22011","22001","820","2","0","0","25021","0","570000","0"
"22021","22002","820","2","0","0","25021","0","570000","0"
"22031","22003","820","2","0","0","25021","0","570000","0"
"22041","22004","820","2","0","0","25021","0","570000","0"
"22051","22005","820","2","0","0","25021","0","570000","0"
"22111","22101","820","2","0","0","25021","0","570000","0"
"22121","22102","820","2","0","0","25021","0","570000","0"
"22131","22103","820","2","0","0","25021","0","570000","0"
"22141","22104","820","2","0","0","25021","0","570000","0"
"22151","22105","820","2","0","0","25021","0","570000","0"
"22211","22201","820","2","0","0","25021","0","570000","0"
"22221","22202","820","2","0","0","25021","0","570000","0"
"22231","22203","820","2","0","0","25021","0","570000","0"
"22241","22204","820","2","0","0","25021","0","570000","0"
"22251","22205","820","2","0","0","25021","0","570000","0"
"22311","22301","3400","2","0","0","25021","0","580000","0"
"22411","22401","680","2","0","0","25021","0","580000","0"
"22421","22402","680","2","0","0","25021","0","580000","0"
"22431","22403","680","2","0","0","25021","0","580000","0"
"22441","22404","680","2","0","0","25021","0","580000","0"
"22451","22405","680","2","0","0","25021","0","580000","0"
"22511","22501","680","2","0","0","25021","0","580000","0"
"22521","22502","680","2","0","0","25021","0","580000","0"
"22531","22503","680","2","0","0","25021","0","580000","0"
"22541","22504","680","2","0","0","25021","0","580000","0"
"22551","22505","680","2","0","0","25021","0","580000","0"
"22611","22601","680","2","0","0","25021","0","580000","0"
