1239d0ce2228a6d74d21e03ff8cef3875a5353b79f93afa2ea1042a133de8607,bb51d4892171712864908922189dc8e55b384b263f33da7325ca87fe1650d249,c1bfefd66cfbd624e95d2d0d95ef2a7b4f3649d8a926dbc0a2fdab6b8e9561e6,c8b5c43848b6c94584e22d50d9f9b52ff21bd273163742f8272db7b280a7c002,7f47aa2de6f5dba47efde59b424b089352c6612abc2b0882a8d7d6c6e8f9663e,0a09fc41f79c711013cb51f2c12246b9e08bd8556a189cff4a1c9ec7ac1787de,c107aee8225afd57df7b3732278afa15c6175b7944657fa836583d9a8cdc771f,b2a90bb87d535a73b0abceff8023735e9c1ad1cc5e2d45e8a5d96f719415d20c,dc41111e0fb64f2687fe15c57f2b0e7ece5a5847fcee148cf7bcd15be317a57e,4a1db72264d954186a2e63abf01367e1f39187bb3443b174cc04535ade8c0c92,87ed92d42d944acb1cfb662265770f55e5eaf2bdc3e8740cf874d1517e93a333,ad569c2ad01617fd9bd0883086a77e6273f53c11c806ad5b2c183fa1ff172961,342eb40aad69a21bfdade84911939d155d73ca00c013e505712214592397674b,1a8e554cac2591015e9928104d9635e59759e9ed239bc5c1a7e6b04befdebee3,a30f5d94f5e02e11209acd2b2ac8b69930b88298e1722ccb36043d5420692627
"410","26212","103801","10","263","500","2621","26213","2022/11/03 5:00:00","2816","9103803","0","0","26211","0"
"310","26222","101401","10","264","500","2622","26223","2022/11/03 5:00:00","2816","9101403","0","0","26221","0"
"220","26232","109401","10","265","500","2623","26233","2022/11/03 5:00:00","2816","9109403","0","0","26231","0"
"564","26312","0","10","266","500","2631","26313","2022/11/04 5:00:00","2816","0","0","0","26311","0"
"499","26412","0","10","267","500","2641","26413","2022/11/05 5:00:00","2816","0","0","0","26411","0"
"435","26512","0","10","268","500","2651","26513","2022/11/06 5:00:00","2816","0","0","0","26511","0"
"372","26612","0","10","269","500","2661","26613","2022/11/07 5:00:00","2816","0","0","0","26611","0"
"309","26712","0","10","270","500","2671","26713","2022/11/08 5:00:00","2816","0","0","0","26711","0"
"246","26812","0","10","271","500","2681","26813","2022/11/09 5:00:00","2816","0","0","0","26811","0"
"183","26912","0","10","272","500","2691","26913","2022/11/10 5:00:00","2816","0","0","0","26911","0"
"85","27012","104801","10","273","500","2701","27013","2022/11/11 5:00:00","2816","9104803","0","0","27011","0"
"120","27112","0","10","274","500","2711","27113","2022/11/12 5:00:00","2816","0","0","0","27111","0"
"57","27212","0","10","275","500","2721","27213","2022/11/13 5:00:00","2816","0","0","0","27211","0"
"-6","27312","0","10","276","500","2731","27313","2022/11/14 5:00:00","2816","0","0","0","27311","0"
"-69","27412","0","10","277","500","2741","27413","2022/11/15 5:00:00","2816","0","0","0","27411","0"
"-132","27512","0","10","278","500","2751","27513","2022/11/16 5:00:00","2816","0","0","0","27511","0"
"-195","27612","0","10","279","500","2761","27613","2022/11/17 5:00:00","2816","0","0","0","27611","0"
"-258","27712","0","10","280","500","2771","27713","2022/11/18 5:00:00","2816","0","0","0","27711","0"
"-75","27812","104501","10","281","500","2781","27813","2022/11/19 5:00:00","2816","9104503","0","0","27811","0"
"-20","27912","0","10","282","500","2791","27913","2022/11/20 5:00:00","2816","0","0","0","27911","0"
"-60","28012","0","10","283","500","2801","28013","2022/11/21 5:00:00","2816","0","0","0","28011","0"
"-235","28112","102201","10","284","500","2811","28113","2022/11/22 5:00:00","2816","9100603","0","100601","28111","0"
"-210","28212","0","10","285","500","2821","28213","2022/11/23 5:00:00","2816","0","0","0","28211","0"
"-240","28312","0","10","286","500","2831","28313","2022/11/24 5:00:00","2816","0","0","0","28311","0"
"-445","28412","100501","10","287","500","2841","28413","2022/11/25 5:00:00","2816","9100503","0","0","28411","0"
"-321","28512","0","10","288","500","2851","28513","2022/11/26 5:00:00","2816","0","0","0","28511","0"
"-384","28612","0","10","289","500","2861","28613","2022/11/27 5:00:00","2816","0","0","0","28611","0"
"-448","28712","0","10","290","500","2871","28713","2022/11/28 5:00:00","2816","0","0","0","28711","0"
"-513","28812","0","10","291","500","2881","28813","2022/11/29 5:00:00","2816","0","0","0","28811","0"
"-579","28912","0","10","292","500","2891","28913","2022/11/30 5:00:00","2816","0","0","0","28911","1"
"330","29012","109201","11","293","600","2901","29013","2022/12/01 5:00:00","2816","9109203","4","0","29011","0"
"395","29112","0","11","294","600","2911","29113","2022/12/02 5:00:00","2816","0","4","0","29111","0"
"360","29212","0","11","295","600","2921","29213","2022/12/03 5:00:00","2816","0","4","0","29211","0"
"325","29312","0","11","296","600","2931","29313","2022/12/04 5:00:00","2816","0","4","0","29311","0"
"290","29412","0","11","297","600","2941","29413","2022/12/05 5:00:00","2816","0","4","0","29411","0"
"255","29512","0","11","298","600","2951","29513","2022/12/06 5:00:00","2816","0","4","0","29511","0"
"220","29612","0","11","299","600","2961","29613","2022/12/07 5:00:00","2816","0","4","0","29611","0"
"185","29712","0","11","300","600","2971","29713","2022/12/08 5:00:00","2816","0","4","0","29711","0"
"150","29812","0","11","301","600","2981","29813","2022/12/09 5:00:00","2816","0","4","0","29811","0"
"115","29912","0","11","302","600","2991","29913","2022/12/10 5:00:00","2816","0","4","0","29911","0"
"80","30012","0","11","303","600","3001","30013","2022/12/11 5:00:00","2816","0","4","0","30011","0"
"250","30112","102501","11","304","600","3011","30113","2022/12/12 5:00:00","2816","9102503","4","0","30111","0"
"45","30212","0","11","305","600","3021","30213","2022/12/13 5:00:00","2816","0","4","0","30211","0"
"95","30312","106401","11","306","600","3031","30313","2022/12/14 5:00:00","2816","9106403","4","0","30311","0"
"10","30412","0","11","307","600","3041","30413","2022/12/15 5:00:00","2816","0","4","0","30411","0"
"-25","30512","0","11","308","600","3051","30513","2022/12/16 5:00:00","2816","0","4","0","30511","0"
"-60","30612","0","11","309","600","3061","30613","2022/12/17 5:00:00","2816","0","4","0","30611","0"
"-95","30712","0","11","310","600","3071","30713","2022/12/18 5:00:00","2816","0","4","0","30711","0"
"-130","30812","0","11","311","600","3081","30813","2022/12/19 5:00:00","2816","0","4","0","30811","0"
"-165","30912","0","11","312","600","3091","30913","2022/12/20 5:00:00","2816","0","4","0","30911","0"
"-200","31012","0","11","313","600","3101","31013","2022/12/21 5:00:00","2816","0","4","0","31011","0"
"-30","31112","103101","11","314","600","3111","31113","2022/12/22 5:00:00","2816","9103103","4","0","31111","0"
"-235","31212","0","11","315","600","3121","31213","2022/12/23 5:00:00","2816","0","4","0","31211","0"
"-190","31312","101201","11","316","600","3131","31313","2022/12/24 5:00:00","2816","9101203","4","0","31311","0"
"-115","31412","0","11","317","600","3141","31413","2022/12/25 5:00:00","2816","0","4","0","31411","0"
"-160","31512","0","11","318","600","3151","31513","2022/12/26 5:00:00","2816","0","4","0","31511","0"
"-270","31612","0","11","319","600","3161","31613","2022/12/27 5:00:00","2816","0","4","0","31611","0"
"-260","31712","118101","11","320","600","3171","31713","2022/12/28 5:00:00","2816","9118103","4","0","31711","0"
"-305","31812","0","11","321","600","3181","31813","2022/12/29 5:00:00","2816","0","4","0","31811","0"
"-340","31912","0","11","322","600","3191","31913","2022/12/30 5:00:00","2816","0","4","0","31911","0"
"-378","32012","0","11","323","600","3201","32013","2022/12/31 5:00:00","2816","0","4","0","32011","1"
"204","32112","102601","12","324","600","3211","32113","2023/01/01 5:00:00","2816","9102603","4","0","32111","0"
"323","32212","0","12","325","600","3221","32213","2023/01/02 5:00:00","2816","0","4","0","32211","0"
"167","32312","105001","12","326","600","3231","32313","2023/01/03 5:00:00","2816","9105003","4","0","32311","0"
"387","32412","0","12","327","600","3241","32413","2023/01/04 5:00:00","2816","0","4","0","32411","0"
"343","32512","0","12","328","600","3251","32513","2023/01/05 5:00:00","2816","0","4","0","32511","0"
"301","32612","0","12","329","600","3261","32613","2023/01/06 5:00:00","2816","0","4","0","32611","0"
"258","32712","0","12","330","600","3271","32713","2023/01/07 5:00:00","2816","0","4","0","32711","0"
"216","32812","0","12","331","600","3281","32813","2023/01/08 5:00:00","2816","0","4","0","32811","0"
"174","32912","0","12","332","600","3291","32913","2023/01/09 5:00:00","2816","0","4","0","32911","0"
"133","33012","0","12","333","600","3301","33013","2023/01/10 5:00:00","2816","0","4","0","33011","0"
"91","33112","0","12","334","600","3311","33113","2023/01/11 5:00:00","2816","0","4","0","33111","0"
"0","33212","100301","12","335","600","3321","33213","2023/01/12 5:00:00","2816","9100303","4","0","33211","0"
"49","33312","0","12","336","600","3331","33313","2023/01/13 5:00:00","2816","0","4","0","33311","0"
"6","33412","0","12","337","600","3341","33413","2023/01/14 5:00:00","2816","0","4","0","33411","0"
"-36","33512","0","12","338","600","3351","33513","2023/01/15 5:00:00","2816","0","4","0","33511","0"
"-76","33612","0","12","339","600","3361","33613","2023/01/16 5:00:00","2816","0","4","0","33611","0"
"-119","33712","0","12","340","600","3371","33713","2023/01/17 5:00:00","2816","0","4","0","33711","0"
"-100","33812","0","12","341","600","3381","33813","2023/01/18 5:00:00","2816","0","4","0","33811","0"
"-81","33912","0","12","342","600","3391","33913","2023/01/19 5:00:00","2816","0","4","0","33911","0"
"-161","34012","0","12","343","600","3401","34013","2023/01/20 5:00:00","2816","0","4","0","34011","0"
"-203","34112","0","12","344","600","3411","34113","2023/01/21 5:00:00","2816","0","4","0","34111","0"
"-246","34212","0","12","345","600","3421","34213","2023/01/22 5:00:00","2816","0","4","0","34211","0"
"-78","34312","100701","12","346","600","3431","34313","2023/01/23 5:00:00","2816","9100703","4","0","34311","0"
"-209","34412","102901","12","347","600","3441","34413","2023/01/24 5:00:00","2816","9102903","4","0","34411","0"
"-288","34512","0","12","348","600","3451","34513","2023/01/25 5:00:00","2816","0","4","0","34511","0"
"-290","34612","0","12","349","600","3461","34613","2023/01/26 5:00:00","2816","0","4","0","34611","0"
"-308","34712","0","12","350","600","3471","34713","2023/01/27 5:00:00","2816","0","4","0","34711","0"
"-332","34812","0","12","351","600","3481","34813","2023/01/28 5:00:00","2816","0","4","0","34811","0"
"-330","34912","0","12","352","600","3491","34913","2023/01/29 5:00:00","2816","0","4","0","34911","0"
"-320","35012","0","12","353","600","3501","35013","2023/01/30 5:00:00","2816","0","4","0","35011","0"
"-378","35112","0","12","354","600","3511","35113","2023/01/31 5:00:00","2816","0","4","0","35111","1"
"382","35212","0","13","355","600","3521","35213","2023/02/01 5:00:00","2816","0","4","0","35211","0"
"323","35312","103601","13","356","600","3531","35313","2023/02/02 5:00:00","2816","9103603","4","0","35311","0"
"381","35412","0","13","357","600","3541","35413","2023/02/03 5:00:00","2816","0","4","0","35411","0"
"185","35512","109301","13","358","600","3551","35513","2023/02/04 5:00:00","2816","9109303","4","0","35511","0"
"191","35612","0","13","359","600","3561","35613","2023/02/05 5:00:00","2816","0","4","0","35611","0"
"72","35712","0","13","360","600","3571","35713","2023/02/06 5:00:00","2816","0","4","0","35711","0"
"7","35812","107101","13","361","600","3581","35813","2023/02/07 5:00:00","2816","9107103","4","0","35811","0"
"332","35912","0","13","362","600","3591","35913","2023/02/08 5:00:00","2816","0","4","0","35911","0"
"285","36012","0","13","363","600","3601","36013","2023/02/09 5:00:00","2816","0","4","0","36011","0"
"237","36112","0","13","364","600","3611","36113","2023/02/10 5:00:00","2816","0","4","0","36111","0"
"192","36212","0","13","365","600","3621","36213","2023/02/11 5:00:00","2816","0","4","0","36211","0"
"144","36312","0","13","366","600","3631","36313","2023/02/12 5:00:00","2816","0","4","0","36311","0"
"97","36412","0","13","367","600","3641","36413","2023/02/13 5:00:00","2816","0","4","0","36411","0"
"50","36512","0","13","368","600","3651","36513","2023/02/14 5:00:00","2816","0","4","0","36511","0"
"3","36612","0","13","369","600","3661","36613","2023/02/15 5:00:00","2816","0","4","0","36611","0"
"-43","36712","0","13","370","600","3671","36713","2023/02/16 5:00:00","2816","0","4","0","36711","0"
"-90","36812","0","13","371","600","3681","36813","2023/02/17 5:00:00","2816","0","4","0","36811","0"
"-153","36912","123001","13","372","600","3691","36913","2023/02/18 5:00:00","2816","9123003","4","0","36911","0"
"-93","37012","0","13","373","600","3701","37013","2023/02/19 5:00:00","2816","0","4","0","37011","0"
"-137","37112","0","13","374","600","3711","37113","2023/02/20 5:00:00","2816","0","4","0","37111","0"
"-185","37212","0","13","375","600","3721","37213","2023/02/21 5:00:00","2816","0","4","0","37211","0"
"-232","37312","0","13","376","600","3731","37313","2023/02/22 5:00:00","2816","0","4","0","37311","0"
"-225","37412","0","13","377","600","3741","37413","2023/02/23 5:00:00","2816","0","4","0","37411","0"
"-256","37512","0","13","378","600","3751","37513","2023/02/24 5:00:00","2816","0","4","0","37511","0"
"-280","37612","0","13","379","600","3761","37613","2023/02/25 5:00:00","2816","0","4","0","37611","0"
"-329","37712","0","13","380","600","3771","37713","2023/02/26 5:00:00","2816","0","4","0","37711","0"
"-379","37812","0","13","381","600","3781","37813","2023/02/27 5:00:00","2816","0","4","0","37811","0"
"-250","37912","111001","13","382","600","3791","37913","2023/02/28 5:00:00","2816","9111003","4","0","37911","1"
"480","38012","104601","14","383","100","3801","38013","2023/03/01 5:00:00","2816","9104603","1","0","38011","0"
"560","38112","0","14","384","100","3811","38113","2023/03/02 5:00:00","2816","0","1","0","38111","0"
"370","38212","103301","14","385","100","3821","38213","2023/03/03 5:00:00","2816","9103303","1","0","38211","0"
"553","38312","0","14","386","100","3831","38313","2023/03/04 5:00:00","2816","0","1","0","38311","0"
"476","38412","0","14","387","100","3841","38413","2023/03/05 5:00:00","2816","0","1","0","38411","0"
"400","38512","0","14","388","100","3851","38513","2023/03/06 5:00:00","2816","0","1","0","38511","0"
"330","38612","105101","14","389","100","3861","38613","2023/03/07 5:00:00","2816","9105103","1","0","38611","0"
"325","38712","0","14","390","100","3871","38713","2023/03/08 5:00:00","2816","0","1","0","38711","0"
"250","38812","0","14","391","100","3881","38813","2023/03/09 5:00:00","2816","0","1","0","38811","0"
"185","38912","105701","14","392","100","3891","38913","2023/03/10 5:00:00","2816","9105703","1","0","38911","0"
"175","39012","0","14","393","100","3901","39013","2023/03/11 5:00:00","2816","0","1","0","39011","0"
"205","39112","103201","14","394","100","3911","39113","2023/03/12 5:00:00","2816","9103203","1","0","39111","0"
"110","39212","0","14","395","100","3921","39213","2023/03/13 5:00:00","2816","0","1","0","39211","0"
"30","39312","105201","14","396","100","3931","39313","2023/03/14 5:00:00","2816","9105203","1","0","39311","0"
"-45","39412","0","14","397","100","3941","39413","2023/03/15 5:00:00","2816","0","1","0","39411","0"
"-250","39512","103401","14","398","100","3951","39513","2023/03/16 5:00:00","2816","9103403","1","0","39511","0"
"-50","39612","0","14","399","100","3961","39613","2023/03/17 5:00:00","2816","0","1","0","39611","0"
"-90","39712","0","14","400","100","3971","39713","2023/03/18 5:00:00","2816","0","1","0","39711","0"
"100","39812","0","14","401","100","3981","39813","2023/03/19 5:00:00","2816","0","1","0","39811","0"
"25","39912","0","14","402","100","3991","39913","2023/03/20 5:00:00","2816","0","1","0","39911","0"
"-50","40012","0","14","403","100","4001","40013","2023/03/21 5:00:00","2816","0","1","0","40011","0"
"-125","40112","0","14","404","100","4011","40113","2023/03/22 5:00:00","2816","0","1","0","40111","0"
"-370","40212","0","14","405","100","4021","40213","2023/03/23 5:00:00","2816","0","1","0","40211","0"
"-460","40312","107001","14","406","100","4031","40313","2023/03/24 5:00:00","2816","9107003","1","0","40311","0"
"-200","40412","0","14","407","100","4041","40413","2023/03/25 5:00:00","2816","0","1","0","40411","0"
"-275","40512","0","14","408","100","4051","40513","2023/03/26 5:00:00","2816","0","1","0","40511","0"
"-350","40612","0","14","409","100","4061","40613","2023/03/27 5:00:00","2816","0","1","0","40611","0"
"-425","40712","0","14","410","100","4071","40713","2023/03/28 5:00:00","2816","0","1","0","40711","0"
"-501","40812","0","14","411","100","4081","40813","2023/03/29 5:00:00","2816","0","1","0","40811","0"
"-579","40912","0","14","412","100","4091","40913","2023/03/30 5:00:00","2816","0","1","0","40911","1"
"0","40922","0","1","413","100","4092","40923","2023/03/30 5:00:00","2816","0","1","0","40921","1"
