ab851d5b4f5faa3f3b4a226c0e332831521eb8eb58c2ac089753fb2b04104b43,ae7b3531626f3730710f82a39738666275b8d7da8e70bb040ded2c5c9c486bc7,39ea72b13d70dd0ee3ce5193f675777a4ccfb6f90e8f06b743099661c9798e4b,28d59090232caee5100af87d00ddb4a7444538134595743982bd2f40fb716c23,96b9dd8e42f29a1b8cdaf04561e441d3b31540d2fee2eea573d238d0f2aebffe,3822f8fe3d08e7463f0178b88a1075cc62da7f4b2cdb598d36793aa1d7a6cee9,10da0463f072df3654cb594c7e3ba68966a669e5f5d3f2fb2f0b2f2925c6cd7c,d2f40007400244d29a189d548aff51796cea0698cc8e7f51cb55be9ced6839a1,694a78f0116118f6c92f961ab72d2b2444cb14b74d4d0f3ece12f291b5204b90,1cfbffacb81071264ec1316c02185495247231fcf440cd3da46995c33b2e596c
"11141","11104","580","0","2","540000","0","0","0","25021"
"11151","11105","580","0","2","540000","0","0","0","25021"
"11211","11201","580","0","2","540000","0","0","0","25021"
"11221","11202","580","0","2","540000","0","0","0","25021"
"11231","11203","580","0","2","540000","0","0","0","25021"
"11241","11204","580","0","2","540000","0","0","0","25021"
"11251","11205","580","0","2","540000","0","0","0","25021"
"11311","11301","580","0","2","540000","0","0","0","25021"
"11321","11302","580","0","2","540000","0","0","0","25021"
"11331","11303","580","0","2","540000","0","0","0","25021"
"11341","11304","580","0","2","540000","0","0","0","25021"
"11351","11305","580","0","2","540000","0","0","0","25021"
"11411","11401","580","0","2","540000","0","0","0","25021"
"11421","11402","580","0","2","540000","0","0","0","25021"
"11431","11403","580","0","2","540000","0","0","0","25021"
"11441","11404","580","0","2","540000","0","0","0","25021"
"11451","11405","580","0","2","540000","0","0","0","25021"
"11511","11501","580","0","2","540000","0","0","0","25021"
"11521","11502","580","0","2","540000","0","0","0","25021"
"11531","11503","580","0","2","540000","0","0","0","25021"
"11541","11504","580","0","2","540000","0","0","0","25021"
"11551","11505","580","0","2","540000","0","0","0","25021"
"11611","11601","580","0","2","540000","0","0","0","25021"
"11621","11602","580","0","2","540000","0","0","0","25021"
"11631","11603","580","0","2","540000","0","0","0","25021"
"11641","11604","580","0","2","540000","0","0","0","25021"
"11651","11605","580","0","2","540000","0","0","0","25021"
"11711","11701","580","0","2","540000","0","0","0","25021"
"11721","11702","580","0","2","540000","0","0","0","25021"
"11731","11703","580","0","2","540000","0","0","0","25021"
"11741","11704","580","0","2","540000","0","0","0","25021"
"11751","11705","580","0","2","540000","0","0","0","25021"
"11811","11801","580","0","2","540000","0","0","0","25021"
"11821","11802","580","0","2","540000","0","0","0","25021"
"11831","11803","580","0","2","540000","0","0","0","25021"
"11841","11804","580","0","2","540000","0","0","0","25021"
"11851","11805","580","0","2","540000","0","0","0","25021"
"11911","11901","580","0","2","540000","0","0","0","25021"
"11921","11902","580","0","2","540000","0","0","0","25021"
"11931","11903","580","0","2","540000","0","0","0","25021"
"11941","11904","580","0","2","540000","0","0","0","25021"
"11951","11905","580","0","2","540000","0","0","0","25021"
"12011","12001","580","0","2","540000","0","0","0","25021"
"12021","12002","580","0","2","540000","0","0","0","25021"
"12031","12003","580","0","2","540000","0","0","0","25021"
"12041","12004","580","0","2","540000","0","0","0","25021"
"12051","12005","580","0","2","540000","0","0","0","25021"
"12111","12101","580","0","2","540000","0","0","0","25021"
"12121","12102","580","0","2","540000","0","0","0","25021"
"12131","12103","580","0","2","540000","0","0","0","25021"
"12141","12104","580","0","2","540000","0","0","0","25021"
"12151","12105","580","0","2","540000","0","0","0","25021"
"12211","12201","1450","0","2","540000","0","0","0","25021"
"12221","12202","1450","0","2","540000","0","0","0","25021"
"12311","12301","580","0","2","540000","0","0","0","25021"
"12321","12302","580","0","2","540000","0","0","0","25021"
"12331","12303","580","0","2","540000","0","0","0","25021"
"12341","12304","580","0","2","540000","0","0","0","25021"
"12351","12305","580","0","2","540000","0","0","0","25021"
"12411","12401","580","0","2","540000","0","0","0","25021"
"12421","12402","580","0","2","540000","0","0","0","25021"
"12431","12403","580","0","2","540000","0","0","0","25021"
"12441","12404","580","0","2","540000","0","0","0","25021"
"12451","12405","580","0","2","540000","0","0","0","25021"
"12511","12501","580","0","2","540000","0","0","0","25021"
"12521","12502","580","0","2","540000","0","0","0","25021"
"12531","12503","580","0","2","540000","0","0","0","25021"
"12541","12504","580","0","2","540000","0","0","0","25021"
"12551","12505","580","0","2","540000","0","0","0","25021"
"12611","12601","970","0","2","540000","0","0","0","25021"
"12621","12602","970","0","2","540000","0","0","0","25021"
"12631","12603","970","0","2","540000","0","0","0","25021"
"12711","12701","580","0","2","540000","0","0","0","25021"
"12721","12702","580","0","2","540000","0","0","0","25021"
"12731","12703","580","0","2","540000","0","0","0","25021"
"12741","12704","580","0","2","540000","0","0","0","25021"
"12751","12705","580","0","2","540000","0","0","0","25021"
"12811","12801","580","0","2","540000","0","0","0","25021"
"12821","12802","580","0","2","540000","0","0","0","25021"
"12831","12803","580","0","2","540000","0","0","0","25021"
"12841","12804","580","0","2","540000","0","0","0","25021"
"12851","12805","580","0","2","540000","0","0","0","25021"
"12911","12901","580","0","2","540000","0","0","0","25021"
"12921","12902","580","0","2","540000","0","0","0","25021"
"12931","12903","580","0","2","540000","0","0","0","25021"
"12941","12904","580","0","2","540000","0","0","0","25021"
"12951","12905","580","0","2","540000","0","0","0","25021"
"13011","13001","580","0","2","540000","0","0","0","25021"
"13021","13002","580","0","2","540000","0","0","0","25021"
"13031","13003","580","0","2","540000","0","0","0","25021"
"13041","13004","580","0","2","540000","0","0","0","25021"
"13051","13005","580","0","2","540000","0","0","0","25021"
"13111","13101","580","0","2","540000","0","0","0","25021"
"13121","13102","580","0","2","540000","0","0","0","25021"
"13131","13103","580","0","2","540000","0","0","0","25021"
"13141","13104","580","0","2","540000","0","0","0","25021"
"13151","13105","580","0","2","540000","0","0","0","25021"
"13211","13201","580","0","2","540000","0","0","0","25021"
"13221","13202","580","0","2","540000","0","0","0","25021"
"13231","13203","580","0","2","540000","0","0","0","25021"
"13241","13204","580","0","2","540000","0","0","0","25021"
"13251","13205","580","0","2","540000","0","0","0","25021"
"13311","13301","970","0","2","540000","0","0","0","25021"
"13321","13302","970","0","2","540000","0","0","0","25021"
"13331","13303","970","0","2","540000","0","0","0","25021"
"13411","13401","2900","0","2","540000","0","0","0","25021"
"13511","13501","580","0","2","540000","0","0","0","25021"
"13521","13502","580","0","2","540000","0","0","0","25021"
"13531","13503","580","0","2","540000","0","0","0","25021"
"13541","13504","580","0","2","540000","0","0","0","25021"
"13551","13505","580","0","2","540000","0","0","0","25021"
"13611","13601","580","0","2","540000","0","0","0","25021"
"13621","13602","580","0","2","540000","0","0","0","25021"
"13631","13603","580","0","2","540000","0","0","0","25021"
"13641","13604","580","0","2","540000","0","0","0","25021"
"13651","13605","580","0","2","540000","0","0","0","25021"
"13711","13701","580","0","2","540000","0","0","0","25021"
"13721","13702","580","0","2","540000","0","0","0","25021"
"13731","13703","580","0","2","540000","0","0","0","25021"
"13741","13704","580","0","2","540000","0","0","0","25021"
"13751","13705","580","0","2","540000","0","0","0","25021"
"13811","13801","680","0","2","550000","0","0","0","25021"
"13821","13802","680","0","2","550000","0","0","0","25021"
"13831","13803","680","0","2","550000","0","0","0","25021"
"13841","13804","680","0","2","550000","0","0","0","25021"
"13851","13805","680","0","2","550000","0","0","0","25021"
"13911","13901","680","0","2","550000","0","0","0","25021"
"13921","13902","680","0","2","550000","0","0","0","25021"
"13931","13903","680","0","2","550000","0","0","0","25021"
"13941","13904","680","0","2","550000","0","0","0","25021"
"13951","13905","680","0","2","550000","0","0","0","25021"
"14011","14001","680","0","2","550000","0","0","0","25021"
"14021","14002","680","0","2","550000","0","0","0","25021"
"14031","14003","680","0","2","550000","0","0","0","25021"
"14041","14004","680","0","2","550000","0","0","0","25021"
"14051","14005","680","0","2","550000","0","0","0","25021"
"14111","14101","680","0","2","550000","0","0","0","25021"
"14121","14102","680","0","2","550000","0","0","0","25021"
"14131","14103","680","0","2","550000","0","0","0","25021"
"14141","14104","680","0","2","550000","0","0","0","25021"
"14151","14105","680","0","2","550000","0","0","0","25021"
"14211","14201","680","0","2","550000","0","0","0","25021"
"14221","14202","680","0","2","550000","0","0","0","25021"
"14231","14203","680","0","2","550000","0","0","0","25021"
"14241","14204","680","0","2","550000","0","0","0","25021"
"14251","14205","680","0","2","550000","0","0","0","25021"
"14311","14301","680","0","2","550000","0","0","0","25021"
"14321","14302","680","0","2","550000","0","0","0","25021"
"14331","14303","680","0","2","550000","0","0","0","25021"
"14341","14304","680","0","2","550000","0","0","0","25021"
"14351","14305","680","0","2","550000","0","0","0","25021"
"14411","14401","680","0","2","550000","0","0","0","25021"
"14421","14402","680","0","2","550000","0","0","0","25021"
"14431","14403","680","0","2","550000","0","0","0","25021"
"14441","14404","680","0","2","550000","0","0","0","25021"
"14451","14405","680","0","2","550000","0","0","0","25021"
"14511","14501","680","0","2","550000","0","0","0","25021"
"14521","14502","680","0","2","550000","0","0","0","25021"
"14531","14503","680","0","2","550000","0","0","0","25021"
"14541","14504","680","0","2","550000","0","0","0","25021"
"14551","14505","680","0","2","550000","0","0","0","25021"
"14611","14601","680","0","2","550000","0","0","0","25021"
"14621","14602","680","0","2","550000","0","0","0","25021"
"14631","14603","680","0","2","550000","0","0","0","25021"
"14641","14604","680","0","2","550000","0","0","0","25021"
"14651","14605","680","0","2","550000","0","0","0","25021"
"14711","14701","1700","0","2","550000","0","0","0","25021"
"14721","14702","1700","0","2","550000","0","0","0","25021"
"14811","14801","1700","0","2","550000","0","0","0","25021"
"14821","14802","1700","0","2","550000","0","0","0","25021"
"14911","14901","680","0","2","550000","0","0","0","25021"
"14921","14902","680","0","2","550000","0","0","0","25021"
"14931","14903","680","0","2","550000","0","0","0","25021"
"14941","14904","680","0","2","550000","0","0","0","25021"
"14951","14905","680","0","2","550000","0","0","0","25021"
"15011","15001","680","0","2","550000","0","0","0","25021"
"15021","15002","680","0","2","550000","0","0","0","25021"
"15031","15003","680","0","2","550000","0","0","0","25021"
"15041","15004","680","0","2","550000","0","0","0","25021"
"15051","15005","680","0","2","550000","0","0","0","25021"
"15111","15101","680","0","2","550000","0","0","0","25021"
"15121","15102","680","0","2","550000","0","0","0","25021"
"15131","15103","680","0","2","550000","0","0","0","25021"
"15141","15104","680","0","2","550000","0","0","0","25021"
"15151","15105","680","0","2","550000","0","0","0","25021"
"15211","15201","3400","0","2","550000","0","0","0","25021"
"15311","15301","1700","0","2","550000","0","0","0","25021"
"15321","15302","1700","0","2","550000","0","0","0","25021"
"15411","15401","680","0","2","550000","0","0","0","25021"
"15421","15402","680","0","2","550000","0","0","0","25021"
"15431","15403","680","0","2","550000","0","0","0","25021"
"15441","15404","680","0","2","550000","0","0","0","25021"
"15451","15405","680","0","2","550000","0","0","0","25021"
"15511","15501","680","0","2","550000","0","0","0","25021"
"15521","15502","680","0","2","550000","0","0","0","25021"
"15531","15503","680","0","2","550000","0","0","0","25021"
"15541","15504","680","0","2","550000","0","0","0","25021"
"15551","15505","680","0","2","550000","0","0","0","25021"
"15611","15601","680","0","2","550000","0","0","0","25021"
"15621","15602","680","0","2","550000","0","0","0","25021"
"15631","15603","680","0","2","550000","0","0","0","25021"
"15641","15604","680","0","2","550000","0","0","0","25021"
"15651","15605","680","0","2","550000","0","0","0","25021"
"15711","15701","680","0","2","550000","0","0","0","25021"
"15721","15702","680","0","2","550000","0","0","0","25021"
"15731","15703","680","0","2","550000","0","0","0","25021"
"15741","15704","680","0","2","550000","0","0","0","25021"
"15751","15705","680","0","2","550000","0","0","0","25021"
"15811","15801","680","0","2","550000","0","0","0","25021"
"15821","15802","680","0","2","550000","0","0","0","25021"
"15831","15803","680","0","2","550000","0","0","0","25021"
"15841","15804","680","0","2","550000","0","0","0","25021"
"15851","15805","680","0","2","550000","0","0","0","25021"
"15911","15901","680","0","2","550000","0","0","0","25021"
"15921","15902","680","0","2","550000","0","0","0","25021"
"15931","15903","680","0","2","550000","0","0","0","25021"
"15941","15904","680","0","2","550000","0","0","0","25021"
"15951","15905","680","0","2","550000","0","0","0","25021"
"16011","16001","680","0","2","550000","0","0","0","25021"
"16021","16002","680","0","2","550000","0","0","0","25021"
"16031","16003","680","0","2","550000","0","0","0","25021"
"16041","16004","680","0","2","550000","0","0","0","25021"
"16051","16005","680","0","2","550000","0","0","0","25021"
"16111","16101","1140","0","2","550000","0","0","0","25021"
"16121","16102","1140","0","2","550000","0","0","0","25021"
"16131","16103","1140","0","2","550000","0","0","0","25021"
"16211","16201","680","0","2","550000","0","0","0","25021"
"16221","16202","680","0","2","550000","0","0","0","25021"
"16231","16203","680","0","2","550000","0","0","0","25021"
"16241","16204","680","0","2","550000","0","0","0","25021"
"16251","16205","680","0","2","550000","0","0","0","25021"
"16311","16301","680","0","2","550000","0","0","0","25021"
"16321","16302","680","0","2","550000","0","0","0","25021"
"16331","16303","680","0","2","550000","0","0","0","25021"
"16341","16304","680","0","2","550000","0","0","0","25021"
"16351","16305","680","0","2","550000","0","0","0","25021"
"16411","16401","680","0","2","550000","0","0","0","25021"
"16421","16402","680","0","2","550000","0","0","0","25021"
"16431","16403","680","0","2","550000","0","0","0","25021"
"16441","16404","680","0","2","550000","0","0","0","25021"
"16451","16405","680","0","2","550000","0","0","0","25021"
"16511","16501","680","0","2","550000","0","0","0","25021"
"16521","16502","680","0","2","550000","0","0","0","25021"
"16531","16503","680","0","2","550000","0","0","0","25021"
"16541","16504","680","0","2","550000","0","0","0","25021"
"16551","16505","680","0","2","550000","0","0","0","25021"
"16611","16601","780","0","2","560000","0","0","0","25021"
"16621","16602","780","0","2","560000","0","0","0","25021"
"16631","16603","780","0","2","560000","0","0","0","25021"
"16641","16604","780","0","2","560000","0","0","0","25021"
"16651","16605","780","0","2","560000","0","0","0","25021"
"16711","16701","780","0","2","560000","0","0","0","25021"
"16721","16702","780","0","2","560000","0","0","0","25021"
"16731","16703","780","0","2","560000","0","0","0","25021"
"16741","16704","780","0","2","560000","0","0","0","25021"
"16751","16705","780","0","2","560000","0","0","0","25021"
"16811","16801","780","0","2","560000","0","0","0","25021"
"16821","16802","780","0","2","560000","0","0","0","25021"
"16831","16803","780","0","2","560000","0","0","0","25021"
"16841","16804","780","0","2","560000","0","0","0","25021"
"16851","16805","780","0","2","560000","0","0","0","25021"
"16911","16901","780","0","2","560000","0","0","0","25021"
"16921","16902","780","0","2","560000","0","0","0","25021"
"16931","16903","780","0","2","560000","0","0","0","25021"
"16941","16904","780","0","2","560000","0","0","0","25021"
"16951","16905","780","0","2","560000","0","0","0","25021"
"17011","17001","780","0","2","560000","0","0","0","25021"
"17021","17002","780","0","2","560000","0","0","0","25021"
"17031","17003","780","0","2","560000","0","0","0","25021"
"17041","17004","780","0","2","560000","0","0","0","25021"
"17051","17005","780","0","2","560000","0","0","0","25021"
"17111","17101","780","0","2","560000","0","0","0","25021"
"17121","17102","780","0","2","560000","0","0","0","25021"
"17131","17103","780","0","2","560000","0","0","0","25021"
"17141","17104","780","0","2","560000","0","0","0","25021"
"17151","17105","780","0","2","560000","0","0","0","25021"
"17211","17201","780","0","2","560000","0","0","0","25021"
"17221","17202","780","0","2","560000","0","0","0","25021"
"17231","17203","780","0","2","560000","0","0","0","25021"
"17241","17204","780","0","2","560000","0","0","0","25021"
"17251","17205","780","0","2","560000","0","0","0","25021"
"17311","17301","780","0","2","560000","0","0","0","25021"
"17321","17302","780","0","2","560000","0","0","0","25021"
"17331","17303","780","0","2","560000","0","0","0","25021"
"17341","17304","780","0","2","560000","0","0","0","25021"
"17351","17305","780","0","2","560000","0","0","0","25021"
"17411","17401","780","0","2","560000","0","0","0","25021"
"17421","17402","780","0","2","560000","0","0","0","25021"
"17431","17403","780","0","2","560000","0","0","0","25021"
"17441","17404","780","0","2","560000","0","0","0","25021"
"17451","17405","780","0","2","560000","0","0","0","25021"
"17511","17501","780","0","2","560000","0","0","0","25021"
"17521","17502","780","0","2","560000","0","0","0","25021"
"17531","17503","780","0","2","560000","0","0","0","25021"
"17541","17504","780","0","2","560000","0","0","0","25021"
"17551","17505","780","0","2","560000","0","0","0","25021"
"17611","17601","1950","0","2","560000","0","0","0","25021"
"17621","17602","1950","0","2","560000","0","0","0","25021"
"17711","17701","1300","0","2","560000","0","0","0","25021"
"17721","17702","1300","0","2","560000","0","0","0","25021"
"17731","17703","1300","0","2","560000","0","0","0","25021"
"17811","17801","780","0","2","560000","0","0","0","25021"
"17821","17802","780","0","2","560000","0","0","0","25021"
"17831","17803","780","0","2","560000","0","0","0","25021"
"17841","17804","780","0","2","560000","0","0","0","25021"
"17851","17805","780","0","2","560000","0","0","0","25021"
"17911","17901","780","0","2","560000","0","0","0","25021"
"17921","17902","780","0","2","560000","0","0","0","25021"
"17931","17903","780","0","2","560000","0","0","0","25021"
"17941","17904","780","0","2","560000","0","0","0","25021"
"17951","17905","780","0","2","560000","0","0","0","25021"
"18011","18001","780","0","2","560000","0","0","0","25021"
"18021","18002","780","0","2","560000","0","0","0","25021"
"18031","18003","780","0","2","560000","0","0","0","25021"
"18041","18004","780","0","2","560000","0","0","0","25021"
"18051","18005","780","0","2","560000","0","0","0","25021"
"18111","18101","1950","0","2","560000","0","0","0","25021"
"18121","18102","1950","0","2","560000","0","0","0","25021"
"18211","18201","780","0","2","560000","0","0","0","25021"
"18221","18202","780","0","2","560000","0","0","0","25021"
"18231","18203","780","0","2","560000","0","0","0","25021"
"18241","18204","780","0","2","560000","0","0","0","25021"
"18251","18205","780","0","2","560000","0","0","0","25021"
"18311","18301","780","0","2","560000","0","0","0","25021"
"18321","18302","780","0","2","560000","0","0","0","25021"
"18331","18303","780","0","2","560000","0","0","0","25021"
"18341","18304","780","0","2","560000","0","0","0","25021"
"18351","18305","780","0","2","560000","0","0","0","25021"
"18411","18401","780","0","2","560000","0","0","0","25021"
"18421","18402","780","0","2","560000","0","0","0","25021"
"18431","18403","780","0","2","560000","0","0","0","25021"
"18441","18404","780","0","2","560000","0","0","0","25021"
"18451","18405","780","0","2","560000","0","0","0","25021"
"18511","18501","780","0","2","560000","0","0","0","25021"
"18521","18502","780","0","2","560000","0","0","0","25021"
"18531","18503","780","0","2","560000","0","0","0","25021"
"18541","18504","780","0","2","560000","0","0","0","25021"
"18551","18505","780","0","2","560000","0","0","0","25021"
"18611","18601","780","0","2","560000","0","0","0","25021"
"18621","18602","780","0","2","560000","0","0","0","25021"
"18631","18603","780","0","2","560000","0","0","0","25021"
"18641","18604","780","0","2","560000","0","0","0","25021"
"18651","18605","780","0","2","560000","0","0","0","25021"
"18711","18701","780","0","2","560000","0","0","0","25021"
"18721","18702","780","0","2","560000","0","0","0","25021"
"18731","18703","780","0","2","560000","0","0","0","25021"
"18741","18704","780","0","2","560000","0","0","0","25021"
"18751","18705","780","0","2","560000","0","0","0","25021"
"18811","18801","780","0","2","560000","0","0","0","25021"
"18821","18802","780","0","2","560000","0","0","0","25021"
"18831","18803","780","0","2","560000","0","0","0","25021"
"18841","18804","780","0","2","560000","0","0","0","25021"
"18851","18805","780","0","2","560000","0","0","0","25021"
"18911","18901","1300","0","2","560000","0","0","0","25021"
"18921","18902","1300","0","2","560000","0","0","0","25021"
"18931","18903","1300","0","2","560000","0","0","0","25021"
"19011","19001","1950","0","2","560000","0","0","0","25021"
"19021","19002","1950","0","2","560000","0","0","0","25021"
"19111","19101","780","0","2","560000","0","0","0","25021"
"19121","19102","780","0","2","560000","0","0","0","25021"
"19131","19103","780","0","2","560000","0","0","0","25021"
"19141","19104","780","0","2","560000","0","0","0","25021"
"19151","19105","780","0","2","560000","0","0","0","25021"
"19211","19201","780","0","2","560000","0","0","0","25021"
"19221","19202","780","0","2","560000","0","0","0","25021"
"19231","19203","780","0","2","560000","0","0","0","25021"
"19241","19204","780","0","2","560000","0","0","0","25021"
"19251","19205","780","0","2","560000","0","0","0","25021"
"19311","19301","780","0","2","560000","0","0","0","25021"
"19321","19302","780","0","2","560000","0","0","0","25021"
"19331","19303","780","0","2","560000","0","0","0","25021"
"19341","19304","780","0","2","560000","0","0","0","25021"
"19351","19305","780","0","2","560000","0","0","0","25021"
"19411","19401","820","0","2","570000","0","0","0","25021"
"19421","19402","820","0","2","570000","0","0","0","25021"
"19431","19403","820","0","2","570000","0","0","0","25021"
"19441","19404","820","0","2","570000","0","0","0","25021"
"19451","19405","820","0","2","570000","0","0","0","25021"
"19511","19501","1370","0","2","570000","0","0","0","25021"
"19521","19502","1370","0","2","570000","0","0","0","25021"
"19531","19503","1370","0","2","570000","0","0","0","25021"
"19611","19601","820","0","2","570000","0","0","0","25021"
"19621","19602","820","0","2","570000","0","0","0","25021"
"19631","19603","820","0","2","570000","0","0","0","25021"
"19641","19604","820","0","2","570000","0","0","0","25021"
"19651","19605","820","0","2","570000","0","0","0","25021"
"19711","19701","820","0","2","570000","0","0","0","25021"
"19721","19702","820","0","2","570000","0","0","0","25021"
"19731","19703","820","0","2","570000","0","0","0","25021"
"19741","19704","820","0","2","570000","0","0","0","25021"
"19751","19705","820","0","2","570000","0","0","0","25021"
"19811","19801","820","0","2","570000","0","0","0","25021"
"19821","19802","820","0","2","570000","0","0","0","25021"
"19831","19803","820","0","2","570000","0","0","0","25021"
"19841","19804","820","0","2","570000","0","0","0","25021"
"19851","19805","820","0","2","570000","0","0","0","25021"
"19911","19901","1370","0","2","570000","0","0","0","25021"
"19921","19902","1370","0","2","570000","0","0","0","25021"
"19931","19903","1370","0","2","570000","0","0","0","25021"
"20011","20001","820","0","2","570000","0","0","0","25021"
"20021","20002","820","0","2","570000","0","0","0","25021"
"20031","20003","820","0","2","570000","0","0","0","25021"
"20041","20004","820","0","2","570000","0","0","0","25021"
"20051","20005","820","0","2","570000","0","0","0","25021"
"20111","20101","820","0","2","570000","0","0","0","25021"
"20121","20102","820","0","2","570000","0","0","0","25021"
"20131","20103","820","0","2","570000","0","0","0","25021"
"20141","20104","820","0","2","570000","0","0","0","25021"
"20151","20105","820","0","2","570000","0","0","0","25021"
"20211","20201","820","0","2","570000","0","0","0","25021"
"20221","20202","820","0","2","570000","0","0","0","25021"
"20231","20203","820","0","2","570000","0","0","0","25021"
"20241","20204","820","0","2","570000","0","0","0","25021"
"20251","20205","820","0","2","570000","0","0","0","25021"
"20311","20301","820","0","2","570000","0","0","0","25021"
"20321","20302","820","0","2","570000","0","0","0","25021"
"20331","20303","820","0","2","570000","0","0","0","25021"
"20341","20304","820","0","2","570000","0","0","0","25021"
"20351","20305","820","0","2","570000","0","0","0","25021"
"20411","20401","1370","0","2","570000","0","0","0","25021"
"20421","20402","1370","0","2","570000","0","0","0","25021"
"20431","20403","1370","0","2","570000","0","0","0","25021"
"20511","20501","820","0","2","570000","0","0","0","25021"
"20521","20502","820","0","2","570000","0","0","0","25021"
"20531","20503","820","0","2","570000","0","0","0","25021"
"20541","20504","820","0","2","570000","0","0","0","25021"
"20551","20505","820","0","2","570000","0","0","0","25021"
"20611","20601","820","0","2","570000","0","0","0","25021"
"20621","20602","820","0","2","570000","0","0","0","25021"
"20631","20603","820","0","2","570000","0","0","0","25021"
"20641","20604","820","0","2","570000","0","0","0","25021"
"20651","20605","820","0","2","570000","0","0","0","25021"
"20711","20701","820","0","2","570000","0","0","0","25021"
"20721","20702","820","0","2","570000","0","0","0","25021"
"20731","20703","820","0","2","570000","0","0","0","25021"
"20741","20704","820","0","2","570000","0","0","0","25021"
"20751","20705","820","0","2","570000","0","0","0","25021"
"20811","20801","820","0","2","570000","0","0","0","25021"
"20821","20802","820","0","2","570000","0","0","0","25021"
"20831","20803","820","0","2","570000","0","0","0","25021"
"20841","20804","820","0","2","570000","0","0","0","25021"
"20851","20805","820","0","2","570000","0","0","0","25021"
"20911","20901","1370","0","2","570000","0","0","0","25021"
"20921","20902","1370","0","2","570000","0","0","0","25021"
"20931","20903","1370","0","2","570000","0","0","0","25021"
"21011","21001","820","0","2","570000","0","0","0","25021"
"21021","21002","820","0","2","570000","0","0","0","25021"
"21031","21003","820","0","2","570000","0","0","0","25021"
"21041","21004","820","0","2","570000","0","0","0","25021"
"21051","21005","820","0","2","570000","0","0","0","25021"
"21111","21101","820","0","2","570000","0","0","0","25021"
"21121","21102","820","0","2","570000","0","0","0","25021"
"21131","21103","820","0","2","570000","0","0","0","25021"
"21141","21104","820","0","2","570000","0","0","0","25021"
"21151","21105","820","0","2","570000","0","0","0","25021"
"21211","21201","820","0","2","570000","0","0","0","25021"
"21221","21202","820","0","2","570000","0","0","0","25021"
"21231","21203","820","0","2","570000","0","0","0","25021"
"21241","21204","820","0","2","570000","0","0","0","25021"
"21251","21205","820","0","2","570000","0","0","0","25021"
"21311","21301","820","0","2","570000","0","0","0","25021"
"21321","21302","820","0","2","570000","0","0","0","25021"
"21331","21303","820","0","2","570000","0","0","0","25021"
"21341","21304","820","0","2","570000","0","0","0","25021"
"21351","21305","820","0","2","570000","0","0","0","25021"
"21411","21401","820","0","2","570000","0","0","0","25021"
"21421","21402","820","0","2","570000","0","0","0","25021"
"21431","21403","820","0","2","570000","0","0","0","25021"
"21441","21404","820","0","2","570000","0","0","0","25021"
"21451","21405","820","0","2","570000","0","0","0","25021"
"21511","21501","820","0","2","570000","0","0","0","25021"
"21521","21502","820","0","2","570000","0","0","0","25021"
"21531","21503","820","0","2","570000","0","0","0","25021"
"21541","21504","820","0","2","570000","0","0","0","25021"
"21551","21505","820","0","2","570000","0","0","0","25021"
"21611","21601","820","0","2","570000","0","0","0","25021"
"21621","21602","820","0","2","570000","0","0","0","25021"
"21631","21603","820","0","2","570000","0","0","0","25021"
"21641","21604","820","0","2","570000","0","0","0","25021"
"21651","21605","820","0","2","570000","0","0","0","25021"
"21711","21701","1370","0","2","570000","0","0","0","25021"
"21721","21702","1370","0","2","570000","0","0","0","25021"
"21731","21703","1370","0","2","570000","0","0","0","25021"
"21811","21801","820","0","2","570000","0","0","0","25021"
"21821","21802","820","0","2","570000","0","0","0","25021"
"21831","21803","820","0","2","570000","0","0","0","25021"
"21841","21804","820","0","2","570000","0","0","0","25021"
"21851","21805","820","0","2","570000","0","0","0","25021"
"21911","21901","820","0","2","570000","0","0","0","25021"
"21921","21902","820","0","2","570000","0","0","0","25021"
"21931","21903","820","0","2","570000","0","0","0","25021"
"21941","21904","820","0","2","570000","0","0","0","25021"
"21951","21905","820","0","2","570000","0","0","0","25021"
"22011","22001","820","0","2","570000","0","0","0","25021"
"22021","22002","820","0","2","570000","0","0","0","25021"
"22031","22003","820","0","2","570000","0","0","0","25021"
"22041","22004","820","0","2","570000","0","0","0","25021"
"22051","22005","820","0","2","570000","0","0","0","25021"
"22111","22101","820","0","2","570000","0","0","0","25021"
"22121","22102","820","0","2","570000","0","0","0","25021"
"22131","22103","820","0","2","570000","0","0","0","25021"
"22141","22104","820","0","2","570000","0","0","0","25021"
"22151","22105","820","0","2","570000","0","0","0","25021"
"22211","22201","820","0","2","570000","0","0","0","25021"
"22221","22202","820","0","2","570000","0","0","0","25021"
"22231","22203","820","0","2","570000","0","0","0","25021"
"22241","22204","820","0","2","570000","0","0","0","25021"
"22251","22205","820","0","2","570000","0","0","0","25021"
"22311","22301","3400","0","2","580000","0","0","0","25021"
"22411","22401","680","0","2","580000","0","0","0","25021"
"22421","22402","680","0","2","580000","0","0","0","25021"
"22431","22403","680","0","2","580000","0","0","0","25021"
"22441","22404","680","0","2","580000","0","0","0","25021"
"22451","22405","680","0","2","580000","0","0","0","25021"
"22511","22501","680","0","2","580000","0","0","0","25021"
"22521","22502","680","0","2","580000","0","0","0","25021"
"22531","22503","680","0","2","580000","0","0","0","25021"
"22541","22504","680","0","2","580000","0","0","0","25021"
"22551","22505","680","0","2","580000","0","0","0","25021"
"22611","22601","680","0","2","580000","0","0","0","25021"
