9362bcea2648602e97ac4c624a1e771bd4a43bd5a1c6269f616ccdbe7d726f03,4c39ccb9dda670254fac7156cf92d7c03ea0c52ba9983e6b3195df0d7fe6dfc5,d0ccfd5f64c46211ce4a282a8b85ddf9bf2460d48c776b9e904af6ea541089d1,b3c412602bc8718a19e30a5f26965df0f215124817800f6c31d39cd2c7c7a34e,2b1585b9e4f2c09878fa925fafdd0fd95c31e567ef2a985f3e3ba7688f71281f,5cd72204c6bd1eea8f026bbac39a99abd02992b76c6a267b01e4fc58d43fa4fa,58523c9dd9eb113bb137962af4dff4f439651be9af098e7fd78e653d6aa90998,adefaaad54929935d6370255055df7d0405d8f2b188960cb01da981697c10f51,601e238ea8d52564ac1041748c5b0068e22e22373d19e817356d0e7aea32a8c6,dc4cbae37bf844d36dc4bf47e063c16b1d5116d05df179dde9b35db2115ecd2b,2f4bb94d322781eb591dd77b16ca764b01459827929b642f66c27efce1692c2e
"311010","","","311","","","311011","91","","",""
"101311","","","311","1","","311012","3","","0.2","nop_idle_joy_normal"
"105111","","","311","1","","311013","3","","0.2","nop_talk_thinking"
"105111","0","0.5","311","8","0","311014","11","0","0","医食同源……って知ってるかしら？\n長寿を願う料理には、なにかしらの\n効能があるものも多いのよ。"
"311014","","","311","","","311015","91","","",""
"105111","","","311","1","","311016","3","","0.2","nop_idle_thinking"
"101831","0","0.5","312","8","0","312001","11","0","0","素敵な新年会ね～\n他の学校の人たちも来ているようだし\nお話を伺いに行こうかしら？"
"101831","","","312","1","","312002","3","","0.2","nop_talk_joy1"
"312001","","","312","","","312003","91","","",""
"101831","","","312","1","1","312004","3","","0.2","nop_idle_joy1"
"101611","0","0.5","312","8","0","312005","11","0","0","見て見てミサキっち！\nあそこの料理すっごく美味しそう！"
"101611","","","312","1","","312006","3","","0.2","nop_talk_surprise_kira"
"312005","","","312","","","312007","91","","",""
"101611","","","312","1","1","312008","3","","0.2","nop_idle_surprise_kira"
"105011","0","0.5","312","8","0","312009","11","0","0","えー？　でもあれって野菜じゃない？\n別に、大人のレディだから\n食べられないわけじゃないけど？"
"105011","","","312","1","","312010","3","","0.2","nop_talk_sad"
"2.5","","","312","","","312011","93","","","0"
"105011","","","312","1","","312012","3","","0.2","nop_talk_tsun_pain"
"312009","","","312","","","312013","91","","",""
"105011","","","312","1","1","312014","3","","0.2","nop_idle_sad"
"105331","0","0.5","313","8","0","313001","11","0","0","立派な新年会ではないか。\n我々もこの場に相応しく\n振る舞わなければな！"
"105331","nop_13_monica_talk_doya_loop","","313","0","1","313002","3","0.2","0.2","nop_13_monica_talk_doya"
"313001","","","313","","","313003","91","","",""
"105331","","","313","1","1","313004","3","","0.2","nop_idle_doya"
"103031","0","0.5","313","8","0","313005","11","0","0","おせちといえばトーゴクデース！\nオーエド町のみなさんにも\n新年のゴアイサツしないとデスね！"
"103031","","","313","1","","313006","3","","0.2","nop_talk_joy1"
"313005","","","313","","","313007","91","","",""
"103031","","","313","1","1","313008","3","","0.2","nop_idle_joy1"
"100811","0","0.5","313","8","0","313009","11","0","0","新年会でもボクは美しいね。\nああ、会場中の視線が\n集まってるようだよ。"
"100811","","","313","1","","313010","3","","0.2","nop_talk_thinking"
"313009","","","313","","","313011","91","","",""
"100811","","","313","1","1","313012","3","","0.2","nop_idle_thinking"
"104511","0","0.5","313","8","0","313013","11","0","0","会場中の視線……\nああ、蔑みの視線がクウカに……\nぐふふふ……"
"104511","","","313","1","","313014","3","","0.2","nop_13_kuka_talk_memory1"
"313013","","","313","","","313015","91","","",""
"104511","","","313","1","1","313016","3","","0.2","nop_13_kuka_idle_memory1"
"105511","0","0.5","313","8","0","313017","11","0","0","大きな会場……\n先輩はどこにいるのかな？"
"105511","","","313","1","","313018","3","","0.2","nop_talk_sad"
"313017","","","313","","","313019","91","","",""
"105511","","","313","1","1","313020","3","","0.2","nop_idle_sad"
"104931","0","0.5","314","8","0","314001","11","0","0","むむむ……弟くんの気配！\n近くにいるよ、リノちゃん！"
"104931","","","314","1","","314002","3","","0.2","nop_14_shizuru_talk_thinking"
"2","","","314","","","314003","93","","","0"
"104931","nop_talk_guts3_loop","","314","0","1","314004","3","0","0.2","nop_talk_guts3"
"314001","","","314","","","314005","91","","",""
"101131","0","0.5","314","8","0","314006","11","0","0","はい！　私にも分かりますよ！\nあ、あそこです！　たぶん！"
"101131","nop_talk_arm_crossed_loop","","314","0","1","314007","3","","0.2","nop_talk_arm_crossed"
"2","","","314","","","314008","93","","","0"
"101131","","","314","1","","314009","3","","0.2","nop_talk_joy1"
"314006","","","314","","","314010","91","","",""
"101131","","","314","1","1","314011","3","","0.2","nop_idle_joy_normal"
"106831","0","0.5","314","8","0","314012","11","0","0","ははっ、相変わらずの\nお姉ちゃんパワーと妹パワーだね。"
"106831","nop_talk_arm_crossed_loop_joy","","314","0","1","314013","3","0","0.2","nop_talk_arm_crossed_joy"
"314012","","","314","","","314014","91","","",""
"106831","","","314","1","1","314015","3","","0.2","nop_idle_normal"
"104931","","","314","1","","314016","3","","0.2","nop_idle_normal"
"101131","","","314","1","1","314017","3","","0.2","nop_idle_normal"
"104211","0","0.5","315","8","0","315001","11","0","0","素敵な新年会ですね。\nみんなが楽しそうなおかげで\n精霊も喜んでいます。"
"104211","","","315","1","","315002","3","","0.2","nop_talk_wish"
"315001","","","315","","","315003","91","","",""
"104211","","","315","1","1","315004","3","","0.2","nop_idle_wish"
"105411","0","0.5","315","8","0","315005","11","0","0","トーゴクの晴れ着、きれいですね……\nステージ衣装の参考にできないかな？"
"105411","","","315","1","","315006","3","","0.2","nop_talk_normal"
"2.5","","","315","","","315007","93","","","0"
"105411","","","315","1","","315008","3","","0.2","nop_talk_thinking"
"315005","","","315","","","315009","91","","",""
"105411","","","315","1","","315010","3","","0.2","nop_idle_thinking"
"102931","0","0.5","315","8","0","315011","11","0","0","おせち料理もすごく美味しいよ。\n元気、もらっちゃったな♪"
"102931","","","315","1","","315012","3","","0.2","nop_talk_joy1"
"315011","","","315","","","315013","91","","",""
"102931","","","315","1","1","315014","3","","0.2","nop_idle_joy1"
"106631","nop_16_inori_talk_doya_loop","","316","0","1","316001","3","0","0.2","nop_16_inori_talk_doya"
"106631","0","0.5","316","8","0","316002","11","0","0","ビッグなあたしにふさわしい会場です！\n気に入ったですよ！"
"316002","","","316","","","316003","91","","",""
"106631","","","316","1","","316004","3","","0.2","nop_16_inori_idle_doya"
"106531","","","316","1","","316005","3","","0.2","nop_talk_joy1"
"106531","0","0.5","316","8","0","316006","11","0","0","楽しいケンカが出来そうな\n顔もチラホラいるな……\nなんだかたぎってきたぜ。"
"3.5","","","316","","","316007","93","","","1"
"106531","nop_talk_arm_crossed_loop","","316","0","1","316008","3","0","0.2","nop_talk_arm_crossed"
"316006","","","316","","","316009","91","","",""
"106531","","","316","1","","316010","3","","0.2","nop_idle_arm_crossed"
"106731","","","316","1","","316011","3","","0.2","nop_talk_normal"
"106731","0","0.5","316","8","0","316012","11","0","0","二人とも、問題起こしちゃダメだよ～？\nこの会場には怒ったら怖い人たちが\nい～っぱいいるからね～？"
"316012","","","316","","","316013","91","","",""
"106731","","","316","1","","316014","3","","0.2","nop_idle_normal"
"110931","0","0.5","317","8","0","317001","11","0","0","わぁ～！　美味しそうなお料理が\n所狭しと山盛り子ちゃんですね！\nちぇる～ん☆"
"110931","","","317","1","","317002","3","","0.2","nop_17_chieru_talk_memory"
"4.2","","","317","","","317003","93","","","0"
"110931","nop_17_chieru_loop","","317","0","1","317004","3","0","0.2","nop_17_chieru_01"
"1","nop_17_chieru_loop","","317","0","1","317005","3","0","0.2","nop_17_chieru_01"
"317001","","","317","","","317006","91","","",""
"110931","","","317","1","","317007","3","","0.2","nop_idle_joy1"
"1","","","317","1","","317008","3","","0.2","NoItem_idle"
"111031","0","0.5","317","8","0","317009","11","0","0","夥しい数の固形食物……うぇっぷ！\nこれは見ているだけで嫌になるな……"
"111031","","","317","1","","317010","3","","0.2","nop_talk_normal_sad"
"1.5","","","317","","","317011","93","","","0"
"111031","nop_17_yuni_weppu_loop","","317","0","1","317012","3","0","0.2","nop_17_yuni_weppu"
"317009","","","317","","","317013","91","","",""
"110831","0","0.5","317","8","0","317014","11","0","0","パイセン。\nうちらまでカンジ悪いと思われンで、\n二度と口開かないでもらっていいすか。"
"110831","nop_17_chloe_talk_normal_anger_loop","","317","0","1","317015","3","0","0.2","nop_17_chloe_talk_normal_anger"
"110931","","","317","1","","317016","3","","0.2","nop_idle_sad"
"317014","","","317","","","317017","91","","",""
"110831","","","317","1","","317018","3","","0.2","nop_17_chloe_idle_normal2"
"111031","","","317","1","1","317019","3","","0.2","nop_idle_normal"
"114711","","","318","1","","318001","3","","0.2","nop_talk_joy1"
"114711","0","0.5","318","8","0","318002","11","0","0","おせち料理、どれも美味しそうだな！\n……アイツも、ちゃんと\n正月楽しんでるのかな……"
"2.5","","","318","","","318003","93","","","0"
"114711","","","318","1","","318004","3","","0.2","nop_18_muimi_talk_thinking"
"318002","","","318","","","318005","91","","",""
"114711","","","318","1","1","318006","3","","0.2","nop_18_muimi_idle_thinking"
"115031","nop_idle_normal","","318","0","1","318007","3","0","0.2","nop_18_neneka_humu"
"115031","0","0.5","318","8","0","318008","11","0","0","正月くらいは少しゆっくり\nさせてもらいましょうか。"
"318008","","","318","","","318009","91","","",""
"118031","nop_talk_arm_crossed_loop","","318","0","1","318010","3","0","0.2","nop_talk_arm_crossed"
"118031","0","0.5","318","8","0","318011","11","0","0","む……この規模の会場を\nその価格で？　あなた、\nなかなかのやり手ですわね……！"
"2.5","","","318","","","318012","93","","","0"
"118031","nop_talk_doya_loop","","318","0","1","318013","3","0","0.2","nop_talk_doya"
"318011","","","318","","","318014","91","","",""
"118031","","","318","1","","318015","3","","0.2","nop_idle_doya"
"118511","","","318","1","","318016","3","","0.2","nop_18_karin_talk_normal"
"118511","0","0.5","318","8","0","318017","11","0","0","いえいえ。それほどでもー"
"318017","","","318","","","318018","91","","",""
"118511","","","318","1","1","318019","3","","0.2","nop_18_karin_idle_normal"
"111831","","","401","1","","401001","3","","0.2","nop_talk_joy2"
"2","","","401","","","401002","93","","","0"
"111831","","","401","1","","401003","3","","0.2","nop_idle_joy_normal"
"112031","nop_idle_normal","","401","0","1","401004","3","0","0.2","nop_18_neneka_humu"
"2","","","401","","","401005","93","","","0"
"120831","","","401","1","","401006","3","","0.2","nop_16_kaya_talk_normal2_loop"
"2","","","401","","","401007","93","","","0"
"120831","","","401","1","","401008","3","","0.2","nop_16_kaya_idle_normal2"
"120931","","","401","1","","401009","3","","0.2","nop_talk_surprise1"
"2","","","401","","","401010","93","","","0"
"120931","","","401","1","","401011","3","","0.2","nop_idle_normal_joy"
"111931","","","401","1","","401012","3","","0.2","nop_talk_normal"
"2","","","401","","","401013","93","","","0"
"111931","","","401","1","","401014","3","","0.2","nop_idle_normal"
"120731","","","401","1","","401015","3","","0.2","nop_talk_joy1"
"2","","","401","","","401016","93","","","0"
"120731","","","401","1","","401017","3","","0.2","nop_idle_normal_joy"
"108731","","","402","1","","402001","3","","0.2","nop_talk_joy2"
"2","","","402","","","402002","93","","","0"
"108731","","","402","1","","402003","3","","0.2","nop_idle_joy1"
"108831","","","402","1","","402004","3","","0.2","nop_talk_joy3_blink"
"2","","","402","","","402005","93","","","0"
"108831","","","402","1","","402006","3","","0.2","nop_idle_joy_normal"
"108931","","","402","1","","402007","3","","0.2","nop_talk_normal"
"2","","","402","","","402008","93","","","0"
"108931","","","402","1","","402009","3","","0.2","nop_idle_normal"
"102011","","","403","1","","403001","3","","0.2","nop_talk_surprise_kira"
"2","","","403","","","403002","93","","","0"
"102011","","","403","1","","403003","3","","0.2","nop_idle_joy1"
"100411","","","403","1","","403004","3","","0.2","nop_talk_joy2"
"2","","","403","","","403005","93","","","0"
"100411","","","403","1","","403006","3","","0.2","nop_idle_normal"
"103631","","","403","1","","403007","3","","0.2","nop_talk_wish"
"2","","","403","","","403008","93","","","0"
"103631","","","403","1","","403009","3","","0.2","nop_idle_wish"
"101511","","","404","1","","404001","3","","0.2","nop_talk_wish_joy"
"2","","","404","","","404002","93","","","0"
"101511","","","404","1","","404003","3","","0.2","nop_idle_normal"
"101231","","","404","1","","404004","3","","0.2","nop_talk_joy2"
"2","","","404","","","404005","93","","","0"
"101231","","","404","1","","404006","3","","0.2","nop_idle_normal"
"104011","","","404","1","","404007","3","","0.2","nop_talk_surprise_kira"
"2","","","404","","","404008","93","","","0"
"104011","","","404","1","","404009","3","","0.2","nop_idle_normal"
"103111","","","405","1","","405001","3","","0.2","nop_talk_normal"
"2","","","405","","","405002","93","","","0"
"103111","","","405","1","","405003","3","","0.2","nop_idle_normal"
"102211","","","405","1","","405004","3","","0.2","nop_talk_worry"
"2","","","405","","","405005","93","","","0"
"102211","","","405","1","","405006","3","","0.2","nop_idle_worry"
"100711","","","405","1","","405007","3","","0.2","nop_05_miyako_talk_joy1"
"2","","","405","","","405008","93","","","0"
"100711","","","405","1","","405009","3","","0.2","nop_05_miyako_idle_joy1"
"100611","","","405","1","","405010","3","","0.2","nop_talk_joy1"
"2","","","405","","","405011","93","","","0"
"100611","","","405","1","","405012","3","","0.2","nop_idle_joy1"
"107131","","","406","1","","406001","3","","0.2","nop_talk_thinking"
"2","","","406","","","406002","93","","","0"
"107131","","","406","1","","406003","3","","0.2","nop_idle_arm_crossed"
"103731","","","406","1","","406004","3","","0.2","nop_talk_sad"
"2","","","406","","","406005","93","","","0"
"103731","","","406","1","","406006","3","","0.2","nop_idle_sad"
"100511","","","406","1","","406007","3","","0.2","nop_talk_joy2"
"2","","","406","","","406008","93","","","0"
"100511","","","406","1","","406009","3","","0.2","nop_idle_normal"
"104731","","","406","1","","406010","3","","0.2","nop_talk_normal"
"2","","","406","","","406011","93","","","0"
"104731","","","406","1","","406012","3","","0.2","nop_idle_normal"
"102831","","","407","1","","407001","3","","0.2","nop_talk_joy3"
"2","","","407","","","407002","93","","","0"
"102831","","","407","1","","407003","3","","0.2","nop_idle_normal"
"102111","","","407","1","","407004","3","","0.2","nop_07_kurumi_idle_bitter"
"2","","","407","","","407005","93","","","0"
"102111","","","407","1","","407006","3","","0.2","nop_idle_normal"
"102511","","","407","1","","407007","3","","0.2","nop_talk_joy2"
"2","","","407","","","407008","93","","","0"
"102511","","","407","1","","407009","3","","0.2","nop_idle_normal"
"102311","","","407","1","","407010","3","","0.2","nop_talk_joy1"
"2","","","407","","","407011","93","","","0"
"102311","","","407","1","","407012","3","","0.2","nop_idle_normal"
"101011","","","408","1","","408001","3","","0.2","nop_talk_joy1"
"2","","","408","","","408002","93","","","0"
"101011","","","408","1","","408003","3","","0.2","nop_idle_joy_normal"
"104331","","","408","1","","408004","3","","0.2","nop_talk_arm_crossed_loop"
"2","","","408","","","408005","93","","","0"
"104331","","","408","1","","408006","3","","0.2","nop_idle_arm_crossed"
"101711","","","408","1","","408007","3","","0.2","nop_talk_joy2"
"2","","","408","","","408008","93","","","0"
"101711","","","408","1","","408009","3","","0.2","nop_idle_joy1"
"101431","","","408","1","","408010","3","","0.2","nop_talk_normal"
"2","","","408","","","408011","93","","","0"
"101431","","","408","1","","408012","3","","0.2","nop_idle_normal"
"103311","","","409","1","","409001","3","","0.2","nop_talk_joy1"
"2","","","409","","","409002","93","","","0"
"103311","","","409","1","","409003","3","","0.2","nop_idle_joy1"
"105211","","","409","1","","409004","3","","0.2","nop_talk_joy1"
"2","","","409","","","409005","93","","","0"
"105211","","","409","1","","409006","3","","0.2","nop_idle_joy_normal"
"102611","","","409","1","","409007","3","","0.2","nop_talk_sad2"
"2","","","409","","","409008","93","","","0"
"102611","","","409","1","","409009","3","","0.2","nop_idle_sad2"
"103811","","","409","1","","409010","3","","0.2","nop_talk_normal"
"2","","","409","","","409011","93","","","0"
"103811","","","409","1","","409012","3","","0.2","nop_idle_normal"
"103231","","","410","1","","410001","3","","0.2","nop_talk_joy1"
"2","","","410","","","410002","93","","","0"
"103231","","","410","1","","410003","3","","0.2","nop_idle_joy1"
"103411","","","410","1","","410004","3","","0.2","nop_10_yukari_01"
"11","","","410","1","","410005","3","","0.2","nop_10_yukari_01"
"2","","","410","","","410006","93","","","0"
"103411","","","410","1","","410007","3","","0.2","nop_10_yukari_02"
"11","","","410","1","","410008","3","","0.2","nop_10_yukari_02"
"104811","","","410","1","","410009","3","","0.2","nop_talk_doya_loop"
"104811","","","410","","","410010","4","","","1"
"2","","","410","","","410011","93","","","0"
"104811","","","410","1","","410012","3","","0.2","nop_idle_doya"
"104611","","","410","1","","410013","3","","0.2","nop_talk_joy2"
"2","","","410","","","410014","93","","","0"
"104611","","","410","1","","410015","3","","0.2","nop_idle_joy_normal"
"102711","","","411","1","","411001","3","","0.2","nop_talk_wish2"
"2","","","411","","","411002","93","","","0"
"102711","","","411","1","","411003","3","","0.2","nop_idle_memory"
"100911","","","411","1","","411004","3","","0.2","nop_talk_normal"
"2","","","411","","","411005","93","","","0"
"100911","","","411","1","","411006","3","","0.2","nop_idle_arm_crossed"
"101311","","","411","1","","411007","3","","0.2","nop_talk_joy2"
"2","","","411","","","411008","93","","","0"
"101311","","","411","1","","411009","3","","0.2","nop_idle_joy_normal"
"105111","","","411","1","","411010","3","","0.2","nop_talk_normal"
"2","","","411","","","411011","93","","","0"
"105111","","","411","1","","411012","3","","0.2","nop_idle_normal"
"101831","","","412","1","","412001","3","","0.2","nop_talk_joy1"
"2","","","412","","","412002","93","","","0"
"101831","","","412","1","","412003","3","","0.2","nop_idle_joy1"
"101611","","","412","1","","412004","3","","0.2","nop_talk_joy2"
"2","","","412","","","412005","93","","","0"
"101611","","","412","1","","412006","3","","0.2","nop_idle_joy_normal"
"105011","","","412","1","","412007","3","","0.2","nop_talk_joy1"
"2","","","412","","","412008","93","","","0"
"105011","","","412","1","","412009","3","","0.2","nop_idle_joy_normal"
"105331","","","413","1","","413001","3","","0.2","nop_talk_normal"
"2","","","413","","","413002","93","","","0"
"105331","","","413","1","","413003","3","","0.2","nop_idle_normal"
"104511","","","413","1","","413004","3","","0.2","nop_talk_memory"
"2","","","413","","","413005","93","","","0"
"104511","","","413","1","","413006","3","","0.2","nop_idle_memory"
"103031","","","413","1","","413007","3","","0.2","nop_talk_joy1"
"2","","","413","","","413008","93","","","0"
"103031","","","413","1","","413009","3","","0.2","nop_idle_joy1"
"100811","","","413","1","","413010","3","","0.2","nop_talk_wish"
"2","","","413","","","413011","93","","","0"
"100811","","","413","1","","413012","3","","0.2","nop_idle_wish"
"105511","","","413","1","","413013","3","","0.2","nop_talk_sad"
"2","","","413","","","413014","93","","","0"
"105511","","","413","1","","413015","3","","0.2","nop_idle_sad"
"101131","nop_talk_guts2_loop","","414","0","1","414001","3","0","0.2","nop_talk_guts2"
"2","","","414","","","414002","93","","","0"
"101131","","","414","1","","414003","3","","0.2","nop_idle_normal"
"104931","","","414","1","","414004","3","","0.2","nop_talk_wish"
"2","","","414","","","414005","93","","","0"
"104931","","","414","1","","414006","3","","0.2","nop_idle_normal"
"106831","","","414","1","","414007","3","","0.2","nop_talk_thinking"
"2","","","414","","","414008","93","","","0"
"106831","","","414","1","","414009","3","","0.2","nop_idle_normal"
"104211","","","415","1","","415001","3","","0.2","nop_talk_wish"
"2","","","415","","","415002","93","","","0"
"104211","","","415","1","","415003","3","","0.2","nop_idle_wish"
"102931","","","415","1","","415004","3","","0.2","nop_talk_joy1"
"2","","","415","","","415005","93","","","0"
"102931","","","415","1","","415006","3","","0.2","nop_idle_joy1"
"105411","","","415","1","","415007","3","","0.2","nop_talk_normal"
"2","","","415","","","415008","93","","","0"
"105411","","","415","1","","415009","3","","0.2","nop_idle_normal"
"106731","","","416","1","","416001","3","","0.2","nop_talk_normal"
"2","","","416","","","416002","93","","","0"
"106731","","","416","1","","416003","3","","0.2","nop_idle_normal"
"106631","","","416","1","","416004","3","","0.2","nop_talk_joy2"
"2","","","416","","","416005","93","","","0"
"106631","","","416","1","","416006","3","","0.2","nop_idle_joy1"
"106531","","","416","1","","416007","3","","0.2","nop_16_kaya_talk_normal2_loop"
"2","","","416","","","416008","93","","","0"
"106531","","","416","1","","416009","3","","0.2","nop_16_kaya_idle_normal2"
"111031","nop_talk_arm_crossed_loop2","","417","0","1","417001","3","0","0.2","nop_talk_arm_crossed2"
"2","","","417","","","417002","93","","","0"
"111031","","","417","1","","417003","3","","0.2","nop_idle_normal"
"110931","","","417","1","","417004","3","","0.2","nop_talk_joy2"
"2","","","417","","","417005","93","","","0"
"110931","","","417","1","","417006","3","","0.2","nop_idle_joy_normal"
"110831","","","417","1","","417007","3","","0.2","nop_17_chloe_talk_normal2_loop"
"2","","","417","","","417008","93","","","0"
"110831","","","417","1","","417009","3","","0.2","nop_17_chloe_idle_normal2"
"115031","nop_idle_normal","","418","0","1","418001","3","0.2","0.2","nop_18_neneka_humu"
"2","","","418","","","418002","93","","","0"
"114711","","","418","1","","418003","3","","0.2","nop_talk_joy1_normal"
"2","","","418","","","418004","93","","","0"
"114711","","","418","1","","418005","3","","0.2","nop_idle_joy1"
"118511","","","418","1","","418006","3","","0.2","nop_18_karin_talk_normal"
"2","","","418","","","418007","93","","","0"
"118511","","","418","1","","418008","3","","0.2","nop_18_karin_idle_normal"
"118031","nop_talk_doya_loop","","418","0","1","418009","3","0","0.2","nop_talk_doya"
"2","","","418","","","418010","93","","","0"
"118031","","","418","1","","418011","3","","0.2","nop_idle_doya"
"1","-150","nop_idle_joy2","501","101","-255","501001","1","0","1.95","111831"
"1","150","nop_idle_normal","501","100","-255","501002","1","1","1.95","120731"
"1","-320","nop_idle_arm_crossed","501","103","-265","501003","1","0","1.95","120831"
"1","320","nop_idle_normal","501","102","-265","501004","1","1","1.95","111931"
"1","-450","nop_idle_thinking","501","105","-300","501005","1","0","1.95","120931"
"1","450","nop_idle_doya","501","104","-300","501006","1","1","1.95","112031"
"0.5","","","501","","","501007","93","","","0"
"111831","nop_talk_joy1","","501","0","1","501008","3","0.2","0.2","nop_01_peko_oissu"
"vo_drama_10082001","0","","501","0","","501009","21","","","vo_drama_10082001_001"
"111831","1","0.5","501","5","0","501010","11","0","0","おいっすー！\n新年会、楽しんでますか？"
"501010","","","501","","","501011","91","","",""
"0.2","","","501","","","501012","93","","","0"
"120731","0","0","501","1","0","501013","12","0","0","6"
"111931","0","0","501","1","0","501014","12","0","0","8"
"112031","0","0","501","1","0","501015","12","0","0","10"
"120931","0","0","501","1","0","501016","12","0","0","7"
"120831","0","0","501","1","0","501017","12","0","0","13"
"120731","","","501","1","","501018","3","","0.2","nop_talk_joy1"
"111931","","","501","1","","501019","3","","0.2","nop_talk_wish3"
"112031","nop_talk_doya_loop","","501","0","1","501020","3","0","0.2","nop_talk_doya"
"120931","nop_talk_arm_crossed_loop","","501","0","1","501021","3","0","0.2","nop_talk_arm_crossed"
"120831","","","501","1","","501022","3","","0.2","nop_01_ruka_hello_long"
"2","","","501","","","501023","93","","","0"
"111831","","","501","1","","501024","3","","0.2","nop_idle_joy1"
"120731","","","501","1","","501025","3","","0.3","nop_idle_normal_joy"
"112031","","","501","1","","501026","3","","0.3","nop_idle_doya"
"120931","","","501","1","","501027","3","","0.3","nop_idle_arm_crossed"
"120831","","","501","1","","501028","3","","0.3","nop_idle_normal"
"111931","","","501","1","","501029","3","","0.2","nop_talk_normal"
"vo_drama_10082001","0","","501","0","","501030","21","","","vo_drama_10082001_002"
"111931","1","0.5","501","6","0","501031","11","0","0","はい、とても楽しんでおります。\nお料理もとても美味しいですし、\n皆さまも楽しんでいただけているようで\nわたくしもうれしいです。"
"3","","","501","","","501032","93","","","1"
"111931","","","501","1","","501033","3","","0.2","nop_talk_joy3_dere"
"501031","","","501","","","501034","91","","",""
"111931","","","501","1","","501035","3","","0.2","nop_idle_normal_joy"
"112031","","","501","1","","501036","3","","0.2","nop_talk_sad"
"vo_drama_10082001","0","","501","0","","501037","21","","","vo_drama_10082001_003"
"112031","1","0.5","501","5","0","501038","11","0","0","と言ってもあんたほどじゃないけどね。\nそれ、いったい何皿目よ……"
"5","","","501","","","501039","93","","","1"
"111831","0","0","501","1","0","501040","12","0","0","8"
"111831","nop_idle_joy_normal","","501","0","1","501041","3","0.2","0.2","nop_17_chieru_swing"
"501038","","","501","","","501042","91","","",""
"112031","","","501","1","","501043","3","","0.2","nop_idle_sad"
"0.1","","","501","","","501044","93","","",""
"120731","","","501","","","501045","4","","","0"
"120731","","","501","1","","501046","3","","0.2","nop_talk_normal"
"vo_drama_10082001","0","","501","0","","501047","21","","","vo_drama_10082001_004"
"120731","1","0.5","501","6","0","501048","11","0","0","食べつくしちゃえ、って言ったのは\nキャルじゃない。\n美味しそうに食べてるのは\nペコリーヌさんらしくていいわね。"
"2.5","","","501","","","501049","93","","","1"
"112031","0","0","501","1","0","501050","12","0","0","4"
"112031","nop_idle_surprise1","","501","0","1","501051","3","0.3","0.2","nop_surprise"
"2","","","501","","","501052","93","","","1"
"120731","","","501","","","501053","4","","","1"
"120731","","","501","1","","501054","3","","0.2","nop_talk_joy1"
"112031","","","501","1","","501055","3","","0.2","nop_idle_arm_crossed"
"501048","","","501","","","501056","91","","",""
"120731","","","501","1","","501057","3","","0.2","nop_idle_joy1"
"111831","","","501","1","","501058","3","","0.2","nop_talk_joy1"
"vo_drama_10082001","0","","501","0","","501059","21","","","vo_drama_10082001_005"
"111831","1","0.5","501","6","0","501060","11","0","0","わたしたちが作ったおせちも\nみなさんに好評みたいですよ！"
"501060","","","501","","","501061","91","","",""
"111831","","","501","1","","501062","3","","0.2","nop_idle_joy_normal"
"120831","","","501","1","","501063","3","","0.2","nop_talk_normal"
"vo_drama_10082001","0","","501","0","","501064","21","","","vo_drama_10082001_006"
"120831","1","0.5","501","6","0","501065","11","0","0","ああ、美味しくいただいてるよ。\nトーゴクでもこれだけ豪華なものは\nそうそう食べられないんじゃないかい？"
"3","","","501","","","501066","93","","","1"
"120831","nop_talk_arm_crossed_loop","","501","0","1","501067","3","0.2","0.2","nop_talk_arm_crossed"
"501065","","","501","","","501068","91","","",""
"120831","","","501","1","","501069","3","","0.2","nop_idle_arm_crossed"
"120931","nop_talk_doya_loop","","501","0","1","501070","3","0.2","0.2","nop_talk_doya"
"vo_drama_10082001","0","","501","0","","501071","21","","","vo_drama_10082001_007"
"120931","1","0.5","501","5","0","501072","11","0","0","うむ！　わらわも真の力を取り戻して\nしまうほどの料理、さすがじゃ。\nシェフィが頑張ったおかげじゃな。"
"5","","","501","","","501073","93","","","1"
"120931","","","501","1","","501074","3","","0.2","nop_talk_normal"
"501072","","","501","","","501075","91","","",""
"120931","","","501","1","","501076","3","","0.2","nop_idle_normal"
"120731","","","501","1","","501077","3","","0.2","nop_talk_normal"
"vo_drama_10082001","0","","501","0","","501078","21","","","vo_drama_10082001_008"
"120731","1","0.5","501","4","0","501079","11","0","0","それはみんなが手伝ってくれたからよ。\n二人とも、去年は本当にありがとう。"
"6.5","","","501","","","501080","93","","","1"
"120731","nop_idle_normal_joy","","501","0","1","501081","3","0.2","0.2","nop_bow"
"501079","","","501","","","501082","91","","",""
"120731","","","501","1","","501083","3","","0.2","nop_idle_normal_joy"
"120831","","","501","1","","501084","3","","0.2","nop_talk_normal"
"vo_drama_10082001","0","","501","0","","501085","21","","","vo_drama_10082001_009"
"120831","1","0.5","501","6","0","501086","11","0","0","水臭いこと言わないでおくれよ。\nアタシらが好きでやったことさ。"
"3","","","501","","","501087","93","","","1"
"120831","nop_talk_doya_loop","","501","0","1","501088","3","0.2","0.2","nop_talk_doya"
"501086","","","501","","","501089","91","","",""
"120831","","","501","1","","501090","3","","0.2","nop_idle_doya"
"120931","","","501","1","","501091","3","","0.2","nop_talk_thinking"
"vo_drama_10082001","0","","501","0","","501092","21","","","vo_drama_10082001_010"
