5d49442e91a91a4c948f7bf8752760924927e5aafbc00f26ee3360fbbd19fb0f,ea1281628e1d6bf9f11d60ed3f574540c52ead813d24f07acaa353214ec8ac20,00319f9e9029f9b1c97b1b6d78abab19a75d0ed9d6d5e893b48019e258f846bd,9ffc04086cac53e4d95491cc8346dff04e9b902b43a151bf1793122c71e1a481,50b93ca102565aa5990b69a1fe1756905c0a0652166ee0cde50f1e4ddab392af,8bf2f60e54f23a905e02ad178bd239034086a46c7396f69d5bebae9720bef2d8,951aec5f054567c93e90047a7d58a2fb417856b6a71321d4c2a687d4364cee44,45fe15a6bb62e755a4b38856e5ef064961a3fbbf9e84976a9317d20ddca10855,e9a1f816f732c06c4a0e0f304d0949ba5b3acf98d01fb24856dd4068d72f0940,4ac21c92d7513431cfe4a29ba76e27d4f951fc2fcbfee7e78a82c6c785e9e91c,acc035d9be57859c1a900ccef6e9d0277dd1705871e80c33cac618523c621592,d2b62ee3d410e2d3c98980f94fe4e2ac0fbe58c7a92a68c57b625199d5686b86,bfea00590b895ebbe4a2a4cc83d3dc0c0f2420600f30de0d94049434141c37d2,f7fa6415563f853297076993d634757ace697cdffd85f00f516c1e3da3e383ac,15ce402a2e26a1ae85d41b53d8d6d4f3c77f361bb60b68283cd8af10731dd14e,d5c52e4369f6beae43d2727a93127cfccb071983315fdd35cbef5ddb50b6b6cd
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1022113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1022114"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1022115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1022116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1023101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1023102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1023103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1023104"
"90006","2","0","31043","100","0","91002","2","0","0","150","2","0","8","0","1023105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1023106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1023107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1023108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1023109"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1023110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1023111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1023112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1023113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1023114"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1023115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1023116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1024101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1024102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1024103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1024104"
"90006","2","0","31025","100","0","91002","2","0","0","150","2","0","8","0","1024105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1024106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1024107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1024108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1024109"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1024110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1024111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1024112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1024113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1024114"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1024115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1024116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1025101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1025102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1025103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1025104"
"90006","2","0","31042","100","0","91002","2","0","0","150","2","0","8","0","1025105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1025106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1025107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1025108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1025109"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1025110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1025111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1025112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1025113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1025114"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1025115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1025116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1026101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1026102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1026103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1026104"
"90006","2","0","31022","100","0","91002","2","0","0","150","2","0","8","0","1026105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1026106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1026107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1026108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1026109"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1026110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1026111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1026112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1026113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1026114"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1026115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1026116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1027101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1027102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1027103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1027104"
"90006","2","0","31043","100","0","91002","2","0","0","150","2","0","8","0","1027105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1027106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1027107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1027108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1027109"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1027110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1027111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1027112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1027113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1027114"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1027115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1027116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1028101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1028102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1028103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1028104"
"90006","2","0","31018","100","0","91002","2","0","0","150","2","0","8","0","1028105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1028106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1028107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1028108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1028109"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1028110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1028111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1028112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1028113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1028114"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1028115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1028116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1029101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1029102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1029103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1029104"
"90006","2","0","31025","100","0","91002","2","0","0","150","2","0","8","0","1029105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1029106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1029107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1029108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1029109"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1029110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1029111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1029112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1029113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1029114"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1029115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1029116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1030101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1030102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1030103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1030104"
"90006","2","0","31042","100","0","91002","2","0","0","150","2","0","8","0","1030105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1030106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1030107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1030108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1030109"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1030110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1030111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1030112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1030113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1030114"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1030115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1030116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1031101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1031102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1031103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1031104"
"90006","2","0","31022","100","0","91002","2","0","0","150","2","0","8","0","1031105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1031106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1031107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1031108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1031109"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1031110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1031111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1031112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1031113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1031114"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1031115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1031116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1047101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1047102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1047103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1047104"
"90006","2","0","31043","100","0","91002","2","0","0","150","2","0","8","0","1047105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1047106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1047107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1047108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1047109"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1047110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1047111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1047112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1047113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1047114"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1047115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1047116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1048101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1048102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1048103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1048104"
"90006","2","0","31018","100","0","91002","2","0","0","150","2","0","8","0","1048105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1048106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1048107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1048108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1048109"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1048110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1048111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1048112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1048113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1048114"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1048115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1048116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1049101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1049102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1049103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1049104"
"90006","2","0","31145","100","0","91002","2","0","0","150","2","0","8","0","1049105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1049106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1049107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1049108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1049109"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1049110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1049111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1049112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1049113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1049114"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1049115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1049116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1050101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1050102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1050103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1050104"
"90006","2","0","31025","100","0","91002","2","0","0","150","2","0","8","0","1050105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1050106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1050107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1050108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1050109"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1050110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1050111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1050112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1050113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1050114"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1050115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1050116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1051101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1051102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1051103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1051104"
"90006","2","0","31042","100","0","91002","2","0","0","150","2","0","8","0","1051105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1051106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1051107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1051108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1051109"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1051110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1051111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1051112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1051113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1051114"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1051115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1051116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1052101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1052102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1052103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1052104"
"90006","2","0","31022","100","0","91002","2","0","0","150","2","0","8","0","1052105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1052106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1052107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1052108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1052109"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1052110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1052111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1052112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1052113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1052114"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1052115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1052116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1053101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1053102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1053103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1053104"
"90006","2","0","31043","100","0","91002","2","0","0","150","2","0","8","0","1053105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1053106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1053107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1053108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1053109"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1053110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1053111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1053112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1053113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1053114"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1053115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1053116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1054101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1054102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1054103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1054104"
"90006","2","0","31018","100","0","91002","2","0","0","150","2","0","8","0","1054105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1054106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1054107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1054108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1054109"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1054110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1054111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1054112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1054113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1054114"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1054115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1054116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1055101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1055102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1055103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1055104"
"90006","2","0","31145","100","0","91002","2","0","0","150","2","0","8","0","1055105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1055106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1055107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1055108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1055109"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1055110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1055111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1055112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1055113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1055114"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1055115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1055116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1056101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1056102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1056103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1056104"
"90006","2","0","31025","100","0","91002","2","0","0","150","2","0","8","0","1056105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1056106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1056107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1056108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1056109"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1056110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1056111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1056112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1056113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1056114"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1056115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1056116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1057101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1057102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1057103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1057104"
"90006","2","0","31042","100","0","91002","2","0","0","150","2","0","8","0","1057105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1057106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1057107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1057108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1057109"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1057110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1057111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1057112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1057113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1057114"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1057115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1057116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1058101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1058102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1058103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1058104"
"90006","2","0","31022","100","0","91002","2","0","0","150","2","0","8","0","1058105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1058106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1058107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1058108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1058109"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1058110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1058111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1058112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1058113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1058114"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1058115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1058116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1059101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1059102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1059103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1059104"
"90006","2","0","31043","100","0","91002","2","0","0","150","2","0","8","0","1059105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1059106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1059107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1059108"
