ae30904b07961e83f0de9ab37d03df4d2fe5d0b7d1d0076a8b6a645fe7b35fcf,5ebf15abe54686ba9953d1bfc544b1719ea2a91ef75fec2c35f1dcdf1d9d4ff3,a6ea13cb0305a1fee2d20aacfdfefb14bbe2a33a97dcf7502822af3fc1c59c70,4faf31980673557b3585151e107cc4894b2309f4b692c561d1cd642ea80fae29,2b7a16ea5113bb9a8fbc143365666658e3d2eedc8215bd2f4fc8d9a0e8a4cad2,c5c3fc4ed70a9398456b2282eba3d885ce4c66165803c500959183b36c000138,00b4b0872630f4d0090d082b6675ee2622ac3974bda8fd7277fef42c358a8cd3,a46fb8e592306df4f5ab836265f07fe06354341b14168b8f8c536b4133193979,80ada95d86b671e0a23085ca0077b06d981c7e73fc3f65c9f0cb053dfb58336b,5f8a422fe5d321acc4699b9d2941deb9b0611d27196eaaefbfd0be33c56bb44c,faf64c1fb104b4471b6b6e9485d551cc20eb7dee5b4fef65b9e0e81e3a6d78ef,fa7740951331916f1d2d46b2758cfeed1d1126ae36655865a4eff18cbfce1f37,22437293f7e2d977468f5adc8818cf972a07c755de96195a7743d1a50b744981,38fb8685f63ecdfa666400c60e3002e0e48351105ca67b56932938d47f3e80fa,9d4c89a366ea1d65232fa8f97d2013f7234f0bd1e907f1ea2c6b2385f2aa077c,1f529aa1fbd2f3f249dad6891dce1ecdd6832aff18d92e13f3d204df99813730,433a38ebfa560a0029a7dd75e5b9f669e49c844ce9d8bbea43c4ad21e41077ed,3a31f64320a25357ffd1f526e62d6a5a61f15f0cc7afd0090c7abb60def280c8,3c3e10f1db2a48a662e006f7b74485566ad5c93717a41f9eb7e46ca85a10caef,141121c3587e369a6a1a60f61ff28f4542b0b74a1f62923f0f74d794e3e4f083,6e98b93d5c9bcfaa3c4b7c011d8fd757ab9541931c94b63b28037514142f4243,61c20c054e4488ff398d1e11d27df579378d8c42c82f76b1d7982aac618ce24c,2e44bf1d0713c11393d4afedc88c036d8b88cd03da29c00b0b3881c6f5ccb389,57ba96487625606c24bd02366f7f4215881c96457b46d55ca6b3a335f512d1e2,1dd639ef99a1c265ab930dc6a964ecd68be4d714062337be8d8a4013d64f43c2
"0","0","4","440","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","103201"
"0","0","5","550","3","0","0","1","0","0","0","2","600000","0","25001","0","15","2","30","0","0","0","0","0","103201"
"25","0","1","0","1","0","0","1","0","0","0","5","100000","0","32033","0","18","0","50","0","0","0","0","0","103301"
"0","0","1","0","2","0","0","1","0","10","0","0","100000","0","31033","0","11","0","50","0","0","0","25","0","103301"
"4","0","1","0","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","4","0","103301"
"8","0","2","0","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","8","0","103301"
"12","0","3","0","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","12","0","103301"
"16","0","4","0","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","16","0","103301"
"18","0","5","200","3","0","0","1","0","15","0","0","600000","0","25001","0","15","0","30","0","0","0","18","0","103301"
"0","0","1","100","1","0","10","1","0","0","0","0","100000","0","32034","0","18","0","50","0","0","0","0","0","103401"
"0","0","1","60","2","0","10","1","0","0","0","0","100000","0","31034","0","11","0","50","0","0","0","0","0","103401"
"0","0","1","20","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","2","0","103401"
"0","0","2","40","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","4","0","103401"
"0","0","3","60","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","6","0","103401"
"0","0","4","80","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","8","0","103401"
"0","0","5","100","3","0","10","1","0","0","0","0","600000","0","25001","0","15","0","30","0","0","0","10","0","103401"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103501"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103501"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103501"
"0","0","1","0","1","160","0","1","0","0","10","3","100000","0","32036","0","18","0","50","0","0","0","0","0","103601"
"0","0","1","0","2","80","0","1","0","0","5","2","100000","0","31036","0","11","0","50","0","0","0","0","0","103601"
"0","0","1","0","3","100","0","0","0","0","5","0","100000","0","25001","0","15","0","10","0","0","0","0","0","103601"
"0","0","2","0","3","200","0","0","0","0","10","0","200000","0","25001","0","15","0","15","0","0","0","0","0","103601"
"0","0","3","0","3","300","0","0","0","0","15","0","400000","0","25001","0","15","0","20","0","0","0","0","0","103601"
"0","0","4","0","3","400","0","0","0","0","20","0","500000","0","25001","0","15","0","25","0","0","0","0","0","103601"
"0","0","5","0","3","500","0","1","0","0","25","0","600000","0","25001","0","15","2","30","0","0","0","0","0","103601"
"0","0","1","240","1","0","0","1","0","0","0","0","100000","0","32037","0","18","0","50","0","0","0","0","0","103701"
"0","0","1","120","2","0","0","1","0","0","0","3","100000","0","31037","0","11","0","50","0","0","0","0","0","103701"
"0","0","1","130","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","103701"
"0","0","2","260","3","0","0","0","10","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","103701"
"0","0","3","390","3","0","0","0","20","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","103701"
"0","0","4","520","3","0","0","0","30","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","103701"
"0","0","5","650","3","0","0","1","40","0","0","2","600000","0","25001","0","15","2","30","0","0","0","0","0","103701"
"25","0","1","160","1","0","0","1","0","0","0","0","100000","0","32038","0","18","0","50","0","0","0","0","0","103801"
"0","0","1","80","2","0","0","1","0","0","0","3","100000","0","31038","0","11","0","50","0","0","0","25","0","103801"
"4","0","1","100","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","4","0","103801"
"8","0","2","220","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","8","0","103801"
"12","0","3","330","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","12","0","103801"
"16","0","4","440","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","16","0","103801"
"18","0","5","550","3","0","0","1","0","0","0","2","600000","0","25001","0","15","0","30","0","0","0","18","0","103801"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103901"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103901"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103901"
"20","0","1","0","1","0","0","1","0","0","0","0","100000","0","32040","0","18","0","50","0","0","0","25","0","104001"
"0","0","1","0","2","0","0","1","0","10","0","0","100000","0","31040","0","11","0","50","0","0","0","25","0","104001"
"3","0","1","40","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","3","0","104001"
"6","0","2","80","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","6","0","104001"
"9","0","3","120","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","9","0","104001"
"12","0","4","160","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","12","0","104001"
"15","0","5","200","3","0","0","1","0","15","0","0","600000","0","25001","0","15","0","30","0","0","0","15","0","104001"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104101"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104101"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104101"
"0","0","1","0","1","100","10","1","0","0","0","0","100000","0","32042","0","18","0","50","0","0","0","0","0","104201"
"0","0","1","0","2","60","10","1","0","0","0","0","100000","0","31042","0","11","0","50","0","0","0","0","0","104201"
"2","0","1","0","3","20","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","104201"
"4","0","2","0","3","40","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","104201"
"6","0","3","0","3","60","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","104201"
"8","0","4","0","3","80","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","104201"
"10","0","5","0","3","100","10","1","0","0","0","0","600000","0","25001","0","15","0","30","0","0","0","0","0","104201"
"0","0","1","160","1","0","0","1","0","0","0","3","100000","0","32043","0","18","0","50","0","0","0","0","0","104301"
"0","0","1","80","2","0","0","1","0","0","0","2","100000","0","31043","0","11","0","50","0","0","0","0","0","104301"
"0","0","1","100","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","104301"
"0","0","2","220","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","104301"
"0","0","3","330","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","104301"
"0","0","4","440","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","104301"
"0","0","5","550","3","0","0","1","0","0","0","5","600000","0","25001","0","15","0","30","0","0","0","0","0","104301"
"0","0","1","0","1","360","0","1","0","0","10","0","100000","0","32044","0","18","0","50","0","0","0","0","0","104401"
"0","0","1","0","2","180","0","1","0","0","10","0","100000","0","31044","0","11","0","50","0","0","0","0","0","104401"
"0","0","1","0","3","180","0","0","0","0","10","0","100000","0","25001","0","15","0","10","0","0","0","0","0","104401"
"0","0","2","0","3","360","0","0","0","0","20","0","200000","0","25001","0","15","0","15","0","0","0","0","0","104401"
"0","0","3","0","3","540","0","0","0","0","20","0","400000","0","25001","0","15","0","20","0","0","0","0","0","104401"
"0","0","4","0","3","720","0","0","0","0","30","0","500000","0","25001","0","15","0","25","0","0","0","0","0","104401"
"0","0","5","0","3","900","0","1","0","0","50","0","600000","0","25001","0","15","0","30","0","0","0","0","0","104401"
"4","0","1","0","1","0","0","1","0","0","0","0","100000","0","32045","0","18","0","50","0","0","1500","10","0","104501"
"5","0","1","0","2","0","0","1","0","0","0","0","100000","0","31045","0","11","0","50","0","0","1000","15","0","104501"
"2","0","1","0","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","6","0","104501"
"4","0","2","0","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","12","0","104501"
"6","0","3","0","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","18","0","104501"
"8","0","4","0","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","24","0","104501"
"10","0","5","0","3","0","0","1","0","0","0","0","600000","0","25001","0","15","0","30","0","0","0","30","0","104501"
"0","0","1","180","1","0","0","1","15","0","0","0","100000","0","32046","0","18","0","50","0","0","0","0","0","104601"
"0","0","1","80","2","0","0","1","0","0","0","3","100000","0","31046","0","11","0","50","0","0","0","0","0","104601"
"0","0","1","100","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","104601"
"0","0","2","200","3","0","0","0","10","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","104601"
"0","0","3","300","3","0","0","0","20","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","104601"
"0","0","4","400","3","0","0","0","30","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","104601"
"0","0","5","500","3","0","0","1","40","0","0","2","600000","0","25001","0","15","2","30","0","0","0","0","0","104601"
"10","0","1","0","1","0","10","1","0","0","0","5","100000","0","32047","0","18","0","50","0","0","0","10","0","104701"
"15","0","1","0","2","0","10","1","0","0","0","3","100000","0","31047","0","11","0","50","0","0","0","15","0","104701"
"6","0","1","0","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","6","0","104701"
"12","0","2","0","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","12","0","104701"
"18","0","3","0","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","18","0","104701"
"24","0","4","0","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","24","0","104701"
"30","0","5","0","3","0","10","1","0","0","0","2","600000","0","25001","0","15","0","30","0","0","0","30","0","104701"
"0","0","1","95","1","0","0","1","0","0","0","5","100000","0","32048","0","18","0","50","0","0","0","0","0","104801"
"0","0","1","55","2","0","0","1","0","0","0","5","100000","0","31048","0","11","0","50","0","0","0","0","0","104801"
"1","0","1","20","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","1","0","104801"
"2","0","2","40","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","2","0","104801"
"3","0","3","60","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","3","0","104801"
"4","0","4","80","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","4","0","104801"
"5","0","5","90","3","0","0","1","0","15","0","0","600000","0","25001","0","15","0","30","0","0","0","5","0","104801"
"0","0","1","95","1","0","0","1","0","0","0","5","100000","0","32049","0","18","0","50","0","0","0","0","0","104901"
"0","0","1","55","2","0","0","1","0","0","0","5","100000","0","31049","0","11","0","50","0","0","0","0","0","104901"
"4","0","1","10","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","2","0","104901"
"8","0","2","20","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","4","0","104901"
"12","0","3","30","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","6","0","104901"
"16","0","4","40","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","8","0","104901"
"20","0","5","50","3","0","0","1","0","0","0","0","600000","0","25001","0","15","0","30","0","0","0","10","0","104901"
"0","0","1","0","1","150","0","1","0","0","10","3","100000","0","32050","0","18","0","50","0","0","0","0","0","105001"
"0","0","1","0","2","75","0","1","0","0","5","2","100000","0","31050","0","11","0","50","0","0","0","0","0","105001"
"0","0","1","0","3","100","0","0","0","0","6","0","100000","0","25001","0","15","0","10","0","0","0","0","0","105001"
"0","0","2","0","3","200","0","0","0","0","12","0","200000","0","25001","0","15","0","15","0","0","0","0","0","105001"
"0","0","3","0","3","300","0","0","0","0","18","0","400000","0","25001","0","15","0","20","0","0","0","0","0","105001"
"0","0","4","0","3","400","0","0","0","0","24","0","500000","0","25001","0","15","0","25","0","0","0","0","0","105001"
"0","0","5","0","3","500","0","1","0","0","30","0","600000","0","25001","0","15","0","30","0","0","0","0","0","105001"
"0","0","1","160","1","0","0","1","0","0","0","5","100000","0","32051","0","18","0","50","0","0","0","0","0","105101"
"0","0","1","80","2","0","0","1","0","0","0","0","100000","0","31051","0","11","0","50","0","0","0","0","0","105101"
"0","0","1","100","3","0","0","0","10","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","105101"
"0","0","2","220","3","0","0","0","20","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","105101"
"0","0","3","330","3","0","0","0","30","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","105101"
"0","0","4","440","3","0","0","0","40","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","105101"
"0","0","5","550","3","0","0","1","50","0","0","5","600000","1","25001","0","15","0","30","0","0","0","0","0","105101"
"10","0","1","0","1","0","0","1","0","0","0","0","100000","0","32052","0","18","0","50","0","0","1500","4","0","105201"
"15","0","1","0","2","0","0","1","0","0","0","0","100000","0","31052","0","11","0","50","0","0","1000","5","0","105201"
"6","0","1","0","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","2","0","105201"
"12","0","2","0","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","4","0","105201"
"18","0","3","0","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","6","0","105201"
"24","0","4","0","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","8","0","105201"
"30","0","5","0","3","0","0","1","0","0","0","0","600000","0","25001","0","15","0","30","0","0","0","10","0","105201"
"0","0","1","160","1","0","0","1","0","0","0","5","100000","0","32053","0","18","0","50","0","0","0","0","0","105301"
"0","0","1","80","2","0","0","1","0","0","0","3","100000","0","31053","0","11","0","50","0","0","0","0","0","105301"
"0","0","1","100","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","105301"
"0","0","2","200","3","0","0","0","10","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","105301"
"0","0","3","300","3","0","0","0","20","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","105301"
"0","0","4","400","3","0","0","0","30","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","105301"
"0","0","5","500","3","0","0","1","40","0","0","2","600000","0","25001","0","15","2","30","0","0","0","0","0","105301"
"15","0","1","0","1","0","0","1","0","0","0","5","100000","0","32054","0","18","0","50","0","0","1500","15","0","105401"
"0","0","1","0","2","0","0","1","0","0","0","0","100000","0","31054","0","11","0","50","0","0","1000","20","0","105401"
"3","0","1","0","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","3","0","105401"
"6","0","2","0","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","6","0","105401"
"9","0","3","0","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","9","0","105401"
"12","0","4","0","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","12","0","105401"
"15","0","5","0","3","0","0","1","0","0","0","5","600000","0","25001","0","15","0","30","0","0","0","15","0","105401"
"0","0","1","160","1","0","0","1","0","0","0","5","100000","0","32055","0","18","0","50","0","0","0","0","0","105501"
"0","0","1","80","2","0","0","1","0","10","0","3","100000","0","31055","0","11","0","50","0","0","0","0","0","105501"
"0","0","1","100","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","105501"
"0","0","2","220","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","105501"
"0","0","3","330","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","105501"
"0","0","4","440","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","105501"
"0","0","5","550","3","0","0","1","0","15","0","2","600000","0","25001","0","15","0","30","0","0","0","0","0","105501"
"10","0","1","0","1","0","0","1","0","0","0","7","100000","0","32056","0","18","0","50","0","0","1500","10","0","105601"
"15","0","1","0","2","0","0","1","0","0","0","8","100000","0","31056","0","11","0","50","0","0","1000","15","0","105601"
"6","0","1","0","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","6","0","105601"
"12","0","2","0","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","12","0","105601"
"18","0","3","0","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","18","0","105601"
"24","0","4","0","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","24","0","105601"
"30","0","5","0","3","0","0","1","0","0","0","10","600000","0","25001","0","15","0","30","0","0","0","30","0","105601"
"0","0","1","240","1","0","0","1","0","0","0","3","100000","0","32057","0","18","0","50","0","0","0","0","0","105701"
"0","0","1","120","2","0","0","1","0","0","0","2","100000","0","31057","0","11","0","50","0","0","0","0","0","105701"
"0","0","1","100","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","105701"
"0","0","2","200","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","105701"
"0","0","3","300","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","105701"
"0","0","4","400","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","105701"
"0","0","5","500","3","0","0","1","20","0","0","2","600000","0","25001","0","15","0","30","0","0","0","0","0","105701"
"5","0","1","0","1","0","10","1","0","0","0","0","100000","0","32058","0","18","0","50","0","0","1500","5","0","105801"
"10","0","1","0","2","0","0","1","0","0","0","0","100000","0","31058","0","11","0","50","0","0","1000","10","0","105801"
"4","0","1","0","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","4","0","105801"
"8","0","2","0","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","8","0","105801"
"12","0","3","0","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","12","0","105801"
"16","0","4","0","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","16","0","105801"
"20","0","5","0","3","0","0","1","0","0","0","0","600000","0","25001","0","15","0","30","0","0","0","20","0","105801"
"0","0","1","100","1","0","10","1","0","0","0","0","100000","0","32059","0","18","0","50","0","0","0","0","0","105901"
"0","0","1","60","2","0","10","1","0","0","0","0","100000","0","31059","0","11","0","50","0","0","0","0","0","105901"
"1","0","1","20","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","1","0","105901"
"2","0","2","40","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","2","0","105901"
"3","0","3","60","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","3","0","105901"
"4","0","4","80","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","4","0","105901"
"5","0","5","100","3","0","10","1","0","0","0","0","600000","0","25001","0","15","0","30","0","0","0","5","0","105901"
"0","0","1","0","1","160","0","1","0","0","10","3","100000","0","32060","0","18","0","50","0","0","0","0","0","106001"
"0","0","1","0","2","80","0","1","0","0","5","2","100000","0","31060","0","11","0","50","0","0","0","0","0","106001"
"0","0","1","0","3","100","0","0","0","0","5","0","100000","0","25001","0","15","0","10","0","0","0","0","0","106001"
"0","0","2","0","3","200","0","0","0","0","10","0","200000","0","25001","0","15","0","15","0","0","0","0","0","106001"
"0","0","3","0","3","300","0","0","0","0","15","0","400000","0","25001","0","15","0","20","0","0","0","0","0","106001"
"0","0","4","0","3","400","0","0","0","0","20","0","500000","0","25001","0","15","0","25","0","0","0","0","0","106001"
"0","0","5","0","3","500","0","1","0","0","25","0","600000","0","25001","0","15","2","30","0","0","0","0","0","106001"
"5","0","1","0","1","0","0","1","0","0","0","5","100000","0","32061","0","18","0","50","0","0","1500","5","0","106101"
"10","0","1","0","2","0","0","1","0","0","0","0","100000","0","31061","0","11","0","25","0","0","1000","10","0","106101"
"0","0","1","100","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","106101"
"0","0","2","200","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","106101"
"0","0","3","300","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","106101"
"0","0","4","400","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","106101"
"0","0","5","500","3","0","0","1","0","0","0","5","600000","0","25001","0","15","2","30","0","0","0","0","0","106101"
"0","0","1","200","1","0","0","1","100","0","0","0","100000","0","32063","0","18","0","50","0","0","0","0","0","106301"
"0","0","1","80","2","0","0","1","0","0","0","3","100000","0","31063","0","11","0","50","0","0","0","0","0","106301"
"0","0","1","100","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","106301"
"0","0","2","200","3","0","0","0","10","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","106301"
"0","0","3","300","3","0","0","0","20","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","106301"
"0","0","4","400","3","0","0","0","30","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","106301"
"0","0","5","500","3","0","0","1","40","0","0","2","600000","0","25001","0","15","2","30","0","0","0","0","0","106301"
"0","0","1","240","1","0","0","1","200","0","0","0","100000","0","32064","0","18","0","50","0","0","0","0","0","106401"
"0","0","1","120","2","0","0","1","0","0","0","3","100000","0","31064","0","11","0","50","0","0","0","0","0","106401"
"0","0","1","130","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","106401"
"0","0","2","260","3","0","0","0","10","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","106401"
"0","0","3","390","3","0","0","0","20","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","106401"
"0","0","4","520","3","0","0","0","30","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","106401"
"0","0","5","650","3","0","0","1","40","0","0","0","600000","0","25001","0","15","2","30","0","0","0","0","0","106401"
"0","0","1","240","1","0","0","1","200","0","0","0","100000","0","32065","0","18","0","50","0","0","0","0","0","106501"
"0","0","1","120","2","0","0","1","0","0","0","0","100000","0","31065","0","11","0","50","0","0","0","0","0","106501"
"0","0","1","130","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","106501"
"0","0","2","260","3","0","0","0","10","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","106501"
"0","0","3","390","3","0","0","0","20","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","106501"
"0","0","4","520","3","0","0","0","30","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","106501"
"0","0","5","650","3","0","0","1","40","0","0","0","600000","0","25001","0","15","0","30","0","0","0","0","0","106501"
"0","0","1","100","1","0","0","1","0","0","0","3","100000","0","32066","0","18","0","50","0","0","0","0","0","106601"
"0","0","1","150","2","0","0","1","0","0","0","2","100000","0","31066","0","11","0","50","0","0","0","0","0","106601"
"0","0","1","200","3","0","0","0","0","0","0","0","100000","0","25001","0","15","0","10","0","0","0","0","0","106601"
"0","0","2","250","3","0","0","0","0","0","0","0","200000","0","25001","0","15","0","15","0","0","0","0","0","106601"
"0","0","3","300","3","0","0","0","0","0","0","0","400000","0","25001","0","15","0","20","0","0","0","0","0","106601"
"0","0","4","400","3","0","0","0","0","0","0","0","500000","0","25001","0","15","0","25","0","0","0","0","0","106601"
"0","0","5","600","3","0","0","1","0","0","0","5","600000","0","25001","0","15","0","30","0","0","0","0","0","106601"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106701"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106701"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106701"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106801"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106801"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106801"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106901"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106901"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106901"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107001"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107001"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107001"
"0","0","1","390","1","0","0","1","0","0","0","0","100000","0","32071","0","18","0","50","0","0","0","0","0","107101"
"0","0","1","260","2","0","0","1","0","0","0","0","100000","0","31071","0","11","0","25","0","0","0","0","0","107101"
