eb63a06d8d9f3bbe2d5a8d7e89a03d71a0de04bec1099215b3fcd609776471de,780bb6d3eb5a15114cfdbfdc49796e8c325897940cf3720e1a47561b6eb3281e,c75fb11c049fa302e8e1c43357cdaebc9eb660e7a65954a4443b4526a98009e7,6135dcb680e4452fc04d9360942527b301b79ab358e11b79f27e92d0bb8f7981,20ced317c084934d026e47e77e08a33aa00cfe1459560cd2b2520854fe0634a3,7d16c18acb5cb2afd3b5fd21cf0560e7b062535999d964bb3a6d2ec771edc123,d62eef8b4c057da23cdf301b23d3ef888c3b23f66accd77e64dd71760911e513,d031042534a1538ff73dac9c491206f489bda2ffc709256102fc58e7609a7f77,ec264a59ef2d1d1f2431bdc14bd9c417b6c69438023a39d38d52a0dcbf733f81,0de246afde638b9e1470e89da7494c3ca650e9e4b79c2132d108f922a19df0f9,6e41569b15f9220dd8f32127e27ed6ea0fb7ddc758e6d16b9235fd31e1b31cd9,19b5062505366accd47282c9c9cfdcd0c6c0d139381d165dfd69639956c0ac30,9d71d4851967652c8ea2186951eb5683f9d1641c325ccfd3d8787b82c5a1cf01,f89382e8c672697389ff2e4c23b41f57725d412057c249cf9a7fdb0aadaf6ebb,ef6e4d541e61b3acb73883601f35552d261f0aba9a1973c90b122a718e9ed51b,31ab3c2fb9876e7ed73c399ffa1f4cc4945f14b815023805fbd2c154840e2767,dd2386798a2b6cafc97bfec9879d6fc01ac95a7048d3314a13ed88eef3098d78,b0d91d9047abd4df774dc2d5aca3dfd6d7138304eacaa9272c7fc763042dc4a2,72bf43116c798cb69cf9f212b3d122e2322091781dda019ace2c65eb1649b260
"130701","0","0","94000","0","0","0","0","40","41307","0","30000000","0","1130701","1","12","0","31307","2"
"130801","0","0","94000","0","0","0","0","120","41308","0","20000000","0","1130801","1","12","0","31308","2"
"130901","0","0","94000","0","0","0","0","120","41309","0","20000000","0","1130901","1","12","0","31309","2"
"131001","0","0","94000","0","0","0","0","40","41310","0","30000000","0","1131001","1","12","0","31310","2"
"131101","0","0","94000","0","0","0","0","120","41311","0","20000000","0","1131101","1","12","0","31311","2"
"131201","0","0","94000","0","0","0","0","40","41312","0","30000000","0","1131201","1","12","0","31312","2"
"131601","0","0","94000","0","0","0","0","40","41316","0","30000000","0","1131601","1","12","0","31316","2"
"131701","0","0","94000","0","0","0","0","40","41317","0","30000000","0","1131701","1","12","0","31317","2"
"131801","0","0","94000","0","0","0","0","120","41318","0","20000000","0","1131801","1","12","0","31318","2"
"131901","0","0","94000","0","0","0","0","40","41319","0","30000000","0","1131901","1","12","0","31319","2"
"132001","0","0","94000","0","0","0","0","40","41320","0","30000000","0","1132001","1","12","0","31320","2"
"132101","0","0","94000","0","0","0","0","40","41321","0","30000000","0","1132101","1","12","0","31321","2"
"132201","0","0","94000","0","0","0","0","40","41322","0","30000000","0","1132201","1","12","0","31322","2"
"132301","0","0","94000","0","0","0","0","40","41323","0","30000000","0","1132301","1","12","0","31323","2"
"132401","0","0","94000","0","0","0","0","120","41324","0","20000000","0","1132401","1","12","0","31324","2"
"132501","0","0","94000","0","0","0","0","120","41325","0","20000000","0","1132501","1","12","0","31325","2"
"132801","0","0","94000","0","0","0","0","40","41328","0","30000000","0","1132801","1","12","0","31328","2"
"132901","0","0","94000","0","0","0","0","120","41329","0","20000000","0","1132901","1","12","0","31329","2"
"133001","0","0","94000","0","0","0","0","40","41330","0","30000000","0","1133001","1","12","0","31330","2"
"133101","0","0","94000","0","0","0","0","40","41331","0","30000000","0","1133101","1","12","0","31331","2"
"133201","0","0","94000","0","0","0","0","40","41332","0","30000000","0","1133201","1","12","0","31332","2"
"133501","0","0","94000","0","0","0","0","40","41335","0","30000000","0","1133501","1","12","0","31335","2"
"133601","0","0","94000","0","0","0","0","40","41336","0","30000000","0","1133601","1","12","0","31336","2"
"133701","0","0","94000","0","0","0","0","40","41337","0","30000000","0","1133701","1","12","0","31337","2"
"133801","0","0","94000","0","0","0","0","40","41338","0","30000000","0","1133801","1","12","0","31338","2"
"133901","0","0","94000","0","0","0","0","40","41339","0","30000000","0","1133901","1","12","0","31339","2"
"134001","0","0","94000","0","0","0","0","40","41340","0","30000000","0","1134001","1","12","0","31340","2"
"134301","0","0","94000","0","0","0","0","40","41343","0","30000000","0","1134301","1","12","0","31343","2"
"134401","0","0","94000","0","0","0","0","120","41344","0","20000000","0","1134401","1","12","0","31344","2"
"134501","0","0","94000","0","0","0","0","40","41345","0","30000000","0","1134501","1","12","0","31345","2"
"134601","0","0","94000","0","0","0","0","40","41346","0","30000000","0","1134601","1","12","0","31346","2"
"134701","0","0","94000","0","0","0","0","40","41347","0","30000000","0","1134701","1","12","0","31347","2"
"134801","0","0","94000","0","0","0","0","40","41348","0","30000000","0","1134801","1","12","0","31348","2"
"134901","0","0","94000","0","0","0","0","40","41349","0","30000000","0","1134901","1","12","0","31349","2"
"135001","0","0","94000","0","0","0","0","40","41350","0","30000000","0","1135001","1","12","0","31350","2"
"135101","0","0","94000","0","0","0","0","40","41351","0","30000000","0","1135101","1","12","0","31351","2"
"135201","0","0","94000","0","0","0","0","40","41352","0","30000000","0","1135201","1","12","0","31352","2"
"135301","0","0","94000","0","0","0","0","40","41353","0","30000000","0","1135301","1","12","0","31353","2"
"135401","0","0","94000","0","0","0","0","40","41354","0","30000000","0","1135401","1","12","0","31354","2"
"135501","0","0","94000","0","0","0","0","40","41355","0","30000000","0","1135501","1","12","0","31355","2"
"135601","0","0","94000","0","0","0","0","40","41356","0","30000000","0","1135601","1","12","0","31356","2"
"135701","0","0","94000","0","0","0","0","120","41357","0","20000000","0","1135701","1","12","0","31357","2"
"135801","0","0","94000","0","0","0","0","40","41358","0","30000000","0","1135801","1","12","0","31358","2"
"135901","0","0","94000","0","0","0","0","40","41359","0","30000000","0","1135901","1","12","0","31359","2"
"136001","0","0","94000","0","0","0","0","40","41360","0","30000000","0","1136001","1","12","0","31360","2"
"136101","0","0","94000","0","0","0","0","40","41361","0","30000000","0","1136101","1","12","0","31361","2"
"136201","0","0","94000","0","0","0","0","120","41362","0","20000000","0","1136201","1","12","0","31362","2"
"136301","0","0","94000","0","0","0","0","40","41363","0","30000000","0","1136301","1","12","0","31363","2"
"136401","0","0","94000","0","0","0","0","40","41364","0","30000000","0","1136401","1","12","0","31364","2"
"136501","0","0","94000","0","0","0","0","40","41365","0","30000000","0","1136501","1","12","0","31365","2"
"136901","0","0","94000","0","0","0","0","120","41369","0","20000000","0","1136901","1","12","0","31369","2"
"137101","0","0","94000","0","0","0","0","120","41371","0","20000000","0","1137101","1","12","0","31371","2"
"137401","0","0","94000","0","0","0","0","40","41374","0","30000000","0","1137401","1","12","0","31374","2"
"137601","0","0","94000","0","0","0","0","40","41376","0","30000000","0","1137601","1","12","0","31376","2"
"137901","0","0","94000","0","0","0","0","40","41379","0","30000000","0","1137901","1","12","0","31379","2"
"138001","0","0","94000","0","0","0","0","40","41380","0","30000000","0","1138001","1","12","0","31380","2"
"138101","0","0","94000","0","0","0","0","40","41381","0","30000000","0","1138101","1","12","0","31381","2"
"138201","0","0","94000","0","0","0","0","40","41382","0","30000000","0","1138201","1","12","0","31382","2"
"138301","0","0","94000","0","0","0","0","40","41383","0","30000000","0","1138301","1","12","0","31383","2"
"138701","0","0","94000","0","0","0","0","40","41387","0","30000000","0","1138701","1","12","0","31387","2"
"138801","0","0","94000","0","0","0","0","40","41388","0","30000000","0","1138801","1","12","0","31388","2"
"138901","0","0","94000","0","0","0","0","40","41389","0","30000000","0","1138901","1","12","0","31389","2"
"139001","0","0","94000","0","0","0","0","40","41390","0","30000000","0","1139001","1","12","0","31390","2"
"139101","0","0","94000","0","0","0","0","40","41391","0","30000000","0","1139101","1","12","0","31391","2"
"139201","0","0","94000","0","0","0","0","40","41392","0","30000000","0","1139201","1","12","0","31392","2"
"139301","0","0","94000","0","0","0","0","40","41393","0","30000000","0","1139301","1","12","0","31393","2"
"139401","0","0","94000","0","0","0","0","40","41394","0","30000000","0","1139401","1","12","0","31394","2"
"139501","0","0","94000","0","0","0","0","40","41395","0","30000000","0","1139501","1","12","0","31395","2"
"139601","0","0","94000","0","0","0","0","40","41396","0","30000000","0","1139601","1","12","0","31396","2"
"139701","0","0","94000","0","0","0","0","40","41397","0","30000000","0","1139701","1","12","0","31397","2"
"180101","0","0","94000","0","0","0","0","40","41801","0","30000000","0","1180101","1","12","0","31801","2"
"180201","0","0","94000","0","0","0","0","40","41802","0","30000000","0","1180201","1","12","0","31802","2"
"180301","0","0","94000","0","0","0","0","40","41803","0","30000000","0","1180301","1","12","0","31803","2"
"180401","0","0","94000","0","0","0","0","40","41804","0","30000000","0","1180401","1","12","0","31804","2"
"180501","0","0","94000","0","0","0","0","40","41805","0","30000000","0","1180501","1","12","0","31805","2"
"180601","0","0","94000","0","0","0","0","40","41806","0","30000000","0","1180601","1","12","0","31806","2"
"180701","0","0","94000","0","0","0","0","40","41807","0","30000000","0","1180701","1","12","0","31807","2"
"180801","0","0","94000","0","0","0","0","40","41808","0","30000000","0","1180801","1","12","0","31808","2"
"180901","0","0","94000","0","0","0","0","40","41809","0","30000000","0","1180901","1","12","0","31809","2"
"181001","0","0","94000","0","0","0","0","40","41810","0","30000000","0","1181001","1","12","0","31810","2"
"181101","0","0","94000","0","0","0","0","40","41811","0","30000000","0","1181101","1","12","0","31811","2"
"181201","0","0","94000","0","0","0","0","40","41812","0","30000000","0","1181201","1","12","0","31812","2"
