60647178848c2116c003e67b2da6ee4e3b6be1ce73eb810574879a6a19463a62,60536a7e73a493b883303276627efd112f99cb29323e8913401d72698ea44027,29782e0fc2a6c89349ecc0528d52f4089d421082fe1ba34a4e7cdc42ca88972d,9369453f8e3b9c62d0d74c1e46c0d8e0a7f5aff86138a8d9a9cc5673de1d2b55,0a2a7d29f548ff3532785cff7f925600a2d76488d0b6e79d580d9421f1a11ed1,9b013ecd7eb1b1cbab8aaa891e0adb2a338a1f951416d4cf47b6e1811906d952,ea42ab27f5e3e68c510b25e58c1af1bd3819b8cd1a750437c862c5b4b30d99e5,bd3f2220fb99dc236a77362b17a17ec8f58c60502caa7adbd42c0bb1cfa426fe,01ec8f1654d3f20d9b73a32a78e62e01f63b37701c4c7c1d832e9c894674dab3
"28002039","1100","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","298"
"28002039","15000000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","299"
"28002039","1500","-1","2030/12/31 23:59:59","1","90007","2","2018/01/01 5:00:00","300"
"26003028","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","301"
"26003028","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","302"
"18001005","250","-1","2030/12/31 23:59:59","1","93001","6","2018/01/01 5:00:00","303"
"18001006","250","-1","2030/12/31 23:59:59","1","93001","6","2018/01/01 5:00:00","304"
"26002032","1000","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","305"
"28002040","1100","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","306"
"28002040","15000000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","307"
"28002040","1500","-1","2030/12/31 23:59:59","1","90007","2","2018/01/01 5:00:00","308"
"26003029","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","309"
"26003029","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","310"
"26002033","1000","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","311"
"26002034","1000","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","312"
"21003002","100","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","313"
"21103002","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","314"
"26003030","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","315"
"26003030","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","316"
"28002041","1100","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","317"
"28002041","15000000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","318"
"28002041","1500","-1","2030/12/31 23:59:59","1","90007","2","2018/01/01 5:00:00","319"
"26003031","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","320"
"26003031","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","321"
"26003032","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","322"
"26003032","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","323"
"26003033","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","324"
"26003033","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","325"
"26003034","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","326"
"26003034","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","327"
"28002042","1100","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","328"
"28002042","15000000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","329"
"28002042","1500","-1","2030/12/31 23:59:59","1","90007","2","2018/01/01 5:00:00","330"
"26002035","1000","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","331"
"26002036","1000","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","332"
"26002037","1000","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","333"
"26002038","1000","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","334"
"26002039","1000","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","335"
"21005040","100","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","336"
"28002043","1100","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","337"
"28002043","15000000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","338"
"28002043","1500","-1","2030/12/31 23:59:59","1","90007","2","2018/01/01 5:00:00","339"
"28002044","1100","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","340"
"28002044","15000000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","341"
"28002044","1500","-1","2030/12/31 23:59:59","1","90007","2","2018/01/01 5:00:00","342"
"27004003","1","-1","2030/12/31 23:59:59","1","4101404","18","2018/01/01 5:00:00","343"
"28002045","1500","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","344"
"28002045","15000000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","345"
"28002045","1500","-1","2030/12/31 23:59:59","1","90007","2","2018/01/01 5:00:00","346"
"18002001","50","-1","2030/12/31 23:59:59","1","23003","2","2018/01/01 5:00:00","350"
"26002040","1000","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","351"
"26002041","1000","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","352"
"26002042","1000","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","353"
"18001007","200","-1","2030/12/31 23:59:59","1","93001","6","2018/01/01 5:00:00","354"
"18001008","400","-1","2030/12/31 23:59:59","1","93001","6","2018/01/01 5:00:00","355"
"21001006","100","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","356"
"21001006","2","-1","2030/12/31 23:59:59","1","22003","2","2018/01/01 5:00:00","357"
"21002005","70","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","358"
"21002005","2","-1","2030/12/31 23:59:59","1","22003","2","2018/01/01 5:00:00","359"
"26003035","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","1001"
"26003035","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","1002"
"26003036","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","1003"
"26003036","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","1004"
"26003037","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","1005"
"26003037","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","1006"
"26003038","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","1007"
"26003038","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","1008"
"26003039","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","1009"
"26003039","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","1010"
"26003040","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","1011"
"26003040","750000","-1","2030/12/31 23:59:59","1","94002","12","2018/01/01 5:00:00","1012"
"11001001","30","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001003"
"11001001","30000","39","2022/12/16 4:59:59","1","94002","12","2020/11/16 5:00:00","10001004"
"11001001","10","39","2022/12/16 4:59:59","1","91002","8","2020/11/16 5:00:00","10001005"
"11003001","40","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001006"
"11003001","2","39","2022/12/16 4:59:59","1","20002","2","2020/11/16 5:00:00","10001007"
"11003001","10","39","2022/12/16 4:59:59","1","91002","8","2020/11/16 5:00:00","10001008"
"13002001","20","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001009"
"18004001","20","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001010"
"16006001","25","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001011"
"16007001","25","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001012"
"16007001","3","39","2022/12/16 4:59:59","1","22001","2","2020/11/16 5:00:00","10001013"
"11004001","30","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001014"
"11004001","2","39","2022/12/16 4:59:59","1","20002","2","2020/11/16 5:00:00","10001015"
"11004001","500","39","2022/12/16 4:59:59","1","90007","2","2020/11/16 5:00:00","10001016"
"11005001","40","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001017"
"11005001","30000","39","2022/12/16 4:59:59","1","94002","12","2020/11/16 5:00:00","10001018"
"11005001","500","39","2022/12/16 4:59:59","1","90007","2","2020/11/16 5:00:00","10001019"
"11001001","60","39","2030/12/31 23:59:59","1","0","5","2022/12/16 5:00:00","10001023"
"14001001","40","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001024"
"14001001","80000","39","2022/12/16 4:59:59","1","94002","12","2020/11/16 5:00:00","10001025"
"14001001","2","39","2022/12/16 4:59:59","1","20003","2","2020/11/16 5:00:00","10001026"
"14003001","50","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001027"
"14003001","140000","39","2022/12/16 4:59:59","1","94002","12","2020/11/16 5:00:00","10001028"
"14003001","4","39","2022/12/16 4:59:59","1","22002","2","2020/11/16 5:00:00","10001029"
"11001001","30000","39","2030/12/31 23:59:59","1","94002","12","2022/12/16 5:00:00","10001030"
"11001001","10","39","2030/12/31 23:59:59","1","91002","8","2022/12/16 5:00:00","10001031"
"11003001","80","39","2030/12/31 23:59:59","1","0","5","2022/12/16 5:00:00","10001032"
"11003001","2","39","2030/12/31 23:59:59","1","20002","2","2022/12/16 5:00:00","10001033"
"11003001","10","39","2030/12/31 23:59:59","1","91002","8","2022/12/16 5:00:00","10001034"
"13002001","40","39","2030/12/31 23:59:59","1","0","5","2022/12/16 5:00:00","10001035"
"18004001","40","39","2030/12/31 23:59:59","1","0","5","2022/12/16 5:00:00","10001036"
"16006001","50","39","2024/02/14 23:59:59","1","0","5","2022/12/16 5:00:00","10001037"
"16007001","50","39","2024/02/14 23:59:59","1","0","5","2022/12/16 5:00:00","10001038"
"16007001","3","39","2024/02/14 23:59:59","1","22001","2","2022/12/16 5:00:00","10001039"
"11004001","60","39","2030/12/31 23:59:59","1","0","5","2022/12/16 5:00:00","10001040"
"11004001","2","39","2030/12/31 23:59:59","1","20002","2","2022/12/16 5:00:00","10001041"
"11004001","500","39","2030/12/31 23:59:59","1","90007","2","2022/12/16 5:00:00","10001042"
"11005001","80","39","2030/12/31 23:59:59","1","0","5","2022/12/16 5:00:00","10001043"
"11005001","30000","39","2030/12/31 23:59:59","1","94002","12","2022/12/16 5:00:00","10001044"
"11005001","500","39","2030/12/31 23:59:59","1","90007","2","2022/12/16 5:00:00","10001045"
"14001001","80","39","2030/12/31 23:59:59","1","0","5","2022/12/16 5:00:00","10001046"
"14001001","80000","39","2030/12/31 23:59:59","1","94002","12","2022/12/16 5:00:00","10001047"
"14001001","2","39","2030/12/31 23:59:59","1","20003","2","2022/12/16 5:00:00","10001048"
"14003001","100","39","2030/12/31 23:59:59","1","0","5","2022/12/16 5:00:00","10001049"
"14003001","140000","39","2030/12/31 23:59:59","1","94002","12","2022/12/16 5:00:00","10001050"
"14003001","4","39","2030/12/31 23:59:59","1","22002","2","2022/12/16 5:00:00","10001051"
"11101001","20","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001114"
"11101001","2","39","2022/12/16 4:59:59","1","20003","2","2020/11/16 5:00:00","10001115"
"11001002","30","39","2022/12/16 4:59:59","1","0","5","2020/11/16 5:00:00","10001121"
"11001002","30000","39","2022/12/16 4:59:59","1","94002","12","2020/11/16 5:00:00","10001122"
"11001002","6","39","2022/12/16 4:59:59","1","23001","2","2020/11/16 5:00:00","10001123"
"11101001","40","39","2030/12/31 23:59:59","1","0","5","2022/12/16 5:00:00","10001152"
"11101001","2","39","2030/12/31 23:59:59","1","20003","2","2022/12/16 5:00:00","10001153"
"11001002","60","39","2030/12/31 23:59:59","1","0","5","2022/12/16 5:00:00","10001154"
"11001002","30000","39","2030/12/31 23:59:59","1","94002","12","2022/12/16 5:00:00","10001155"
"11001002","6","39","2025/10/01 4:59:59","1","23001","2","2022/12/16 5:00:00","10001156"
"11001002","100","39","2030/12/31 23:59:59","1","23003","2","2025/10/01 5:00:00","10001157"
"11001001","30","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040003"
"11001001","40000","54","2022/12/16 4:59:59","40","94002","12","2020/11/16 5:00:00","10040004"
"11001001","10","54","2022/12/16 4:59:59","40","91002","8","2020/11/16 5:00:00","10040005"
"11003001","45","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040006"
"11003001","6","54","2022/12/16 4:59:59","40","20002","2","2020/11/16 5:00:00","10040007"
"11003001","10","54","2022/12/16 4:59:59","40","91002","8","2020/11/16 5:00:00","10040008"
"13002001","20","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040009"
"18004001","20","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040010"
"16006001","25","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040011"
"16007001","25","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040012"
"16007001","3","54","2022/12/16 4:59:59","40","22001","2","2020/11/16 5:00:00","10040013"
"11004001","30","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040014"
"11004001","6","54","2022/12/16 4:59:59","40","20002","2","2020/11/16 5:00:00","10040015"
"11004001","500","54","2022/12/16 4:59:59","40","90007","2","2020/11/16 5:00:00","10040016"
"11005001","45","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040017"
"11005001","40000","54","2022/12/16 4:59:59","40","94002","12","2020/11/16 5:00:00","10040018"
"11005001","500","54","2022/12/16 4:59:59","40","90007","2","2020/11/16 5:00:00","10040019"
"11001001","60","54","2030/12/31 23:59:59","40","0","5","2022/12/16 5:00:00","10040023"
"14001001","45","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040024"
"14001001","100000","54","2022/12/16 4:59:59","40","94002","12","2020/11/16 5:00:00","10040025"
"14001001","3","54","2022/12/16 4:59:59","40","20003","2","2020/11/16 5:00:00","10040026"
"14003001","55","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040027"
"14003001","180000","54","2022/12/16 4:59:59","40","94002","12","2020/11/16 5:00:00","10040028"
"14003001","4","54","2022/12/16 4:59:59","40","22002","2","2020/11/16 5:00:00","10040029"
"11001001","40000","54","2030/12/31 23:59:59","40","94002","12","2022/12/16 5:00:00","10040030"
"11001001","10","54","2030/12/31 23:59:59","40","91002","8","2022/12/16 5:00:00","10040031"
"11003001","90","54","2030/12/31 23:59:59","40","0","5","2022/12/16 5:00:00","10040032"
"11003001","6","54","2030/12/31 23:59:59","40","20002","2","2022/12/16 5:00:00","10040033"
"11003001","10","54","2030/12/31 23:59:59","40","91002","8","2022/12/16 5:00:00","10040034"
"13002001","40","54","2030/12/31 23:59:59","40","0","5","2022/12/16 5:00:00","10040035"
"18004001","40","54","2030/12/31 23:59:59","40","0","5","2022/12/16 5:00:00","10040036"
"16006001","50","54","2024/02/14 23:59:59","40","0","5","2022/12/16 5:00:00","10040037"
"16007001","50","54","2024/02/14 23:59:59","40","0","5","2022/12/16 5:00:00","10040038"
"16007001","3","54","2024/02/14 23:59:59","40","22001","2","2022/12/16 5:00:00","10040039"
"11004001","60","54","2030/12/31 23:59:59","40","0","5","2022/12/16 5:00:00","10040040"
"11004001","6","54","2030/12/31 23:59:59","40","20002","2","2022/12/16 5:00:00","10040041"
"11004001","500","54","2030/12/31 23:59:59","40","90007","2","2022/12/16 5:00:00","10040042"
"11005001","90","54","2030/12/31 23:59:59","40","0","5","2022/12/16 5:00:00","10040043"
"11005001","40000","54","2030/12/31 23:59:59","40","94002","12","2022/12/16 5:00:00","10040044"
"11005001","500","54","2030/12/31 23:59:59","40","90007","2","2022/12/16 5:00:00","10040045"
"14001001","90","54","2030/12/31 23:59:59","40","0","5","2022/12/16 5:00:00","10040046"
"14001001","100000","54","2030/12/31 23:59:59","40","94002","12","2022/12/16 5:00:00","10040047"
"14001001","3","54","2030/12/31 23:59:59","40","20003","2","2022/12/16 5:00:00","10040048"
"14003001","110","54","2030/12/31 23:59:59","40","0","5","2022/12/16 5:00:00","10040049"
"14003001","180000","54","2030/12/31 23:59:59","40","94002","12","2022/12/16 5:00:00","10040050"
"14003001","4","54","2030/12/31 23:59:59","40","22002","2","2022/12/16 5:00:00","10040051"
"11101001","20","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040114"
"11101001","3","54","2022/12/16 4:59:59","40","20003","2","2020/11/16 5:00:00","10040115"
"11001002","35","54","2022/12/16 4:59:59","40","0","5","2020/11/16 5:00:00","10040121"
"11001002","40000","54","2022/12/16 4:59:59","40","94002","12","2020/11/16 5:00:00","10040122"
"11001002","6","54","2022/12/16 4:59:59","40","23001","2","2020/11/16 5:00:00","10040123"
"11101001","40","54","2030/12/31 23:59:59","40","0","5","2022/12/16 5:00:00","10040152"
"11101001","3","54","2030/12/31 23:59:59","40","20003","2","2022/12/16 5:00:00","10040153"
"11001002","70","54","2030/12/31 23:59:59","40","0","5","2022/12/16 5:00:00","10040154"
"11001002","40000","54","2030/12/31 23:59:59","40","94002","12","2022/12/16 5:00:00","10040155"
"11001002","6","54","2025/10/01 4:59:59","40","23001","2","2022/12/16 5:00:00","10040156"
"11001002","100","54","2030/12/31 23:59:59","40","23003","2","2025/10/01 5:00:00","10040157"
"11001001","35","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055003"
"11001001","50000","74","2022/12/16 4:59:59","55","94002","12","2020/11/16 5:00:00","10055004"
"11001001","10","74","2022/12/16 4:59:59","55","91002","8","2020/11/16 5:00:00","10055005"
"11003001","45","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055006"
"11003001","10","74","2022/12/16 4:59:59","55","20002","2","2020/11/16 5:00:00","10055007"
"11003001","10","74","2022/12/16 4:59:59","55","91002","8","2020/11/16 5:00:00","10055008"
"13002001","20","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055009"
"18004001","20","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055010"
"16006001","30","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055011"
"16007001","30","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055012"
"16007001","3","74","2022/12/16 4:59:59","55","22001","2","2020/11/16 5:00:00","10055013"
"11004001","35","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055014"
"11004001","10","74","2022/12/16 4:59:59","55","20002","2","2020/11/16 5:00:00","10055015"
"11004001","500","74","2022/12/16 4:59:59","55","90007","2","2020/11/16 5:00:00","10055016"
"11005001","45","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055017"
"11005001","50000","74","2022/12/16 4:59:59","55","94002","12","2020/11/16 5:00:00","10055018"
"11005001","500","74","2022/12/16 4:59:59","55","90007","2","2020/11/16 5:00:00","10055019"
"11001001","70","74","2030/12/31 23:59:59","55","0","5","2022/12/16 5:00:00","10055023"
"14001001","45","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055024"
"14001001","120000","74","2022/12/16 4:59:59","55","94002","12","2020/11/16 5:00:00","10055025"
"14001001","4","74","2022/12/16 4:59:59","55","20003","2","2020/11/16 5:00:00","10055026"
"14003001","60","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055027"
"14003001","220000","74","2022/12/16 4:59:59","55","94002","12","2020/11/16 5:00:00","10055028"
"14003001","4","74","2022/12/16 4:59:59","55","22002","2","2020/11/16 5:00:00","10055029"
"11001001","50000","74","2030/12/31 23:59:59","55","94002","12","2022/12/16 5:00:00","10055030"
"11001001","10","74","2030/12/31 23:59:59","55","91002","8","2022/12/16 5:00:00","10055031"
"11003001","90","74","2030/12/31 23:59:59","55","0","5","2022/12/16 5:00:00","10055032"
"11003001","10","74","2030/12/31 23:59:59","55","20002","2","2022/12/16 5:00:00","10055033"
"11003001","10","74","2030/12/31 23:59:59","55","91002","8","2022/12/16 5:00:00","10055034"
"13002001","40","74","2030/12/31 23:59:59","55","0","5","2022/12/16 5:00:00","10055035"
"18004001","40","74","2030/12/31 23:59:59","55","0","5","2022/12/16 5:00:00","10055036"
"16006001","60","74","2024/02/14 23:59:59","55","0","5","2022/12/16 5:00:00","10055037"
"16007001","60","74","2024/02/14 23:59:59","55","0","5","2022/12/16 5:00:00","10055038"
"16007001","3","74","2024/02/14 23:59:59","55","22001","2","2022/12/16 5:00:00","10055039"
"11004001","70","74","2030/12/31 23:59:59","55","0","5","2022/12/16 5:00:00","10055040"
"11004001","10","74","2030/12/31 23:59:59","55","20002","2","2022/12/16 5:00:00","10055041"
"11004001","500","74","2030/12/31 23:59:59","55","90007","2","2022/12/16 5:00:00","10055042"
"11005001","90","74","2030/12/31 23:59:59","55","0","5","2022/12/16 5:00:00","10055043"
"11005001","50000","74","2030/12/31 23:59:59","55","94002","12","2022/12/16 5:00:00","10055044"
"11005001","500","74","2030/12/31 23:59:59","55","90007","2","2022/12/16 5:00:00","10055045"
"14001001","90","74","2030/12/31 23:59:59","55","0","5","2022/12/16 5:00:00","10055046"
"14001001","120000","74","2030/12/31 23:59:59","55","94002","12","2022/12/16 5:00:00","10055047"
"14001001","4","74","2030/12/31 23:59:59","55","20003","2","2022/12/16 5:00:00","10055048"
"14003001","120","74","2030/12/31 23:59:59","55","0","5","2022/12/16 5:00:00","10055049"
"14003001","220000","74","2030/12/31 23:59:59","55","94002","12","2022/12/16 5:00:00","10055050"
"14003001","4","74","2030/12/31 23:59:59","55","22002","2","2022/12/16 5:00:00","10055051"
"11101001","20","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055114"
"11101001","4","74","2022/12/16 4:59:59","55","20003","2","2020/11/16 5:00:00","10055115"
"11001002","35","74","2022/12/16 4:59:59","55","0","5","2020/11/16 5:00:00","10055121"
"11001002","50000","74","2022/12/16 4:59:59","55","94002","12","2020/11/16 5:00:00","10055122"
"11001002","6","74","2022/12/16 4:59:59","55","23001","2","2020/11/16 5:00:00","10055123"
"11101001","40","74","2030/12/31 23:59:59","55","0","5","2022/12/16 5:00:00","10055152"
"11101001","4","74","2030/12/31 23:59:59","55","20003","2","2022/12/16 5:00:00","10055153"
"11001002","70","74","2030/12/31 23:59:59","55","0","5","2022/12/16 5:00:00","10055154"
"11001002","50000","74","2030/12/31 23:59:59","55","94002","12","2022/12/16 5:00:00","10055155"
"11001002","6","74","2025/10/01 4:59:59","55","23001","2","2022/12/16 5:00:00","10055156"
"11001002","100","74","2030/12/31 23:59:59","55","23003","2","2025/10/01 5:00:00","10055157"
"11001001","35","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075003"
"11001001","60000","94","2022/12/16 4:59:59","75","94002","12","2020/11/16 5:00:00","10075004"
"11001001","10","94","2022/12/16 4:59:59","75","91002","8","2020/11/16 5:00:00","10075005"
"11003001","50","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075006"
"11003001","14","94","2022/12/16 4:59:59","75","20002","2","2020/11/16 5:00:00","10075007"
"11003001","10","94","2022/12/16 4:59:59","75","91002","8","2020/11/16 5:00:00","10075008"
"13002001","25","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075009"
"18004001","25","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075010"
"16006001","30","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075011"
"16007001","30","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075012"
"16007001","3","94","2022/12/16 4:59:59","75","22001","2","2020/11/16 5:00:00","10075013"
"11004001","35","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075014"
"11004001","14","94","2022/12/16 4:59:59","75","20002","2","2020/11/16 5:00:00","10075015"
"11004001","500","94","2022/12/16 4:59:59","75","90007","2","2020/11/16 5:00:00","10075016"
"11005001","50","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075017"
"11005001","60000","94","2022/12/16 4:59:59","75","94002","12","2020/11/16 5:00:00","10075018"
"11005001","500","94","2022/12/16 4:59:59","75","90007","2","2020/11/16 5:00:00","10075019"
"11001001","70","94","2030/12/31 23:59:59","75","0","5","2022/12/16 5:00:00","10075023"
"14001001","45","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075024"
"14001001","150000","94","2022/12/16 4:59:59","75","94002","12","2020/11/16 5:00:00","10075025"
"14001001","5","94","2022/12/16 4:59:59","75","20003","2","2020/11/16 5:00:00","10075026"
"14003001","60","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075027"
"14003001","250000","94","2022/12/16 4:59:59","75","94002","12","2020/11/16 5:00:00","10075028"
"14003001","4","94","2022/12/16 4:59:59","75","22002","2","2020/11/16 5:00:00","10075029"
"11001001","60000","94","2030/12/31 23:59:59","75","94002","12","2022/12/16 5:00:00","10075030"
"11001001","10","94","2030/12/31 23:59:59","75","91002","8","2022/12/16 5:00:00","10075031"
"11003001","100","94","2030/12/31 23:59:59","75","0","5","2022/12/16 5:00:00","10075032"
"11003001","14","94","2030/12/31 23:59:59","75","20002","2","2022/12/16 5:00:00","10075033"
"11003001","10","94","2030/12/31 23:59:59","75","91002","8","2022/12/16 5:00:00","10075034"
"13002001","50","94","2030/12/31 23:59:59","75","0","5","2022/12/16 5:00:00","10075035"
"18004001","50","94","2030/12/31 23:59:59","75","0","5","2022/12/16 5:00:00","10075036"
"16006001","60","94","2024/02/14 23:59:59","75","0","5","2022/12/16 5:00:00","10075037"
"16007001","60","94","2024/02/14 23:59:59","75","0","5","2022/12/16 5:00:00","10075038"
"16007001","3","94","2024/02/14 23:59:59","75","22001","2","2022/12/16 5:00:00","10075039"
"11004001","70","94","2030/12/31 23:59:59","75","0","5","2022/12/16 5:00:00","10075040"
"11004001","14","94","2030/12/31 23:59:59","75","20002","2","2022/12/16 5:00:00","10075041"
"11004001","500","94","2030/12/31 23:59:59","75","90007","2","2022/12/16 5:00:00","10075042"
"11005001","100","94","2030/12/31 23:59:59","75","0","5","2022/12/16 5:00:00","10075043"
"11005001","60000","94","2030/12/31 23:59:59","75","94002","12","2022/12/16 5:00:00","10075044"
"11005001","500","94","2030/12/31 23:59:59","75","90007","2","2022/12/16 5:00:00","10075045"
"14001001","90","94","2030/12/31 23:59:59","75","0","5","2022/12/16 5:00:00","10075046"
"14001001","150000","94","2030/12/31 23:59:59","75","94002","12","2022/12/16 5:00:00","10075047"
"14001001","5","94","2030/12/31 23:59:59","75","20003","2","2022/12/16 5:00:00","10075048"
"14003001","120","94","2030/12/31 23:59:59","75","0","5","2022/12/16 5:00:00","10075049"
"14003001","250000","94","2030/12/31 23:59:59","75","94002","12","2022/12/16 5:00:00","10075050"
"14003001","4","94","2030/12/31 23:59:59","75","22002","2","2022/12/16 5:00:00","10075051"
"11101001","25","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075114"
"11101001","5","94","2022/12/16 4:59:59","75","20003","2","2020/11/16 5:00:00","10075115"
