2ed292d382bbf4f0bd57931386c06ee9e4ab2a030549b3e9635443d31d750a3b,7c064bb7125727a6abd0b587d51ee6566ccb2aafde5cd74efa7d9f7b62343db2,7380969bbd86ece4163d3f337b11e0c6feaa1b42a0c62d324a0160026f7ec1d2,9c6ccbddbe25f5f406045cb202b65e6a77c5239bf376ece070a16fe9e1e67448,007ec4e6c37d7d82dd88ffc4232fca0b1b992a82371e79f03e96f6e2439d8faf,8529bfc02c6ea670fd2a6684553cba3b94ea74a0c600b5b0f3dedd74ca8e3353
"109801","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1015206","2024/08/31 12:00:00","10152005"
"109801","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1015206","2024/08/31 12:00:00","10152006"
"109801","3010","バトル開始後90秒間ＴＰ上昇大アップ","1015206","2024/08/31 12:00:00","10152007"
"109801","3013","ボスの沈黙無効","1015206","2024/08/31 12:00:00","10152008"
"109701","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015206","2024/08/31 12:00:00","10152009"
"109701","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1015206","2024/08/31 12:00:00","10152010"
"109701","3010","バトル開始後90秒間ＴＰ上昇大アップ","1015206","2024/08/31 12:00:00","10152011"
"109701","3013","ボスの沈黙無効","1015206","2024/08/31 12:00:00","10152012"
"132001","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015206","2024/09/13 12:00:00","10152013"
"132001","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1015206","2024/09/13 12:00:00","10152014"
"132001","3013","ボスの沈黙無効","1015206","2024/09/13 12:00:00","10152015"
"131901","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015206","2024/08/31 12:00:00","10152016"
"131901","3002","バトル開始後90秒間物理防御力極大\nアップ","1015206","2024/08/31 12:00:00","10152017"
"131901","3010","バトル開始後90秒間ＴＰ上昇大アップ","1015206","2024/08/31 12:00:00","10152018"
"131901","3013","ボスの沈黙無効","1015206","2024/08/31 12:00:00","10152019"
"122701","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015206","2024/08/31 12:00:00","10152020"
"122701","3002","バトル開始後90秒間物理防御力極大\nアップ","1015206","2024/08/31 12:00:00","10152021"
"122701","3013","ボスの沈黙無効","1015206","2024/08/31 12:00:00","10152022"
"107601","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1015206","2024/08/31 12:00:00","10152023"
"107601","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1015206","2024/08/31 12:00:00","10152024"
"107601","3013","ボスの沈黙無効","1015206","2024/08/31 12:00:00","10152025"
"110301","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1015206","2024/08/31 12:00:00","10152026"
"110301","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1015206","2024/08/31 12:00:00","10152027"
"110301","3013","ボスの沈黙無効","1015206","2024/08/31 12:00:00","10152028"
"126601","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015206","2024/08/31 12:00:00","10152029"
"126601","3002","バトル開始後90秒間物理防御力極大\nアップ","1015206","2024/08/31 12:00:00","10152030"
"126601","3013","ボスの沈黙無効","1015206","2024/08/31 12:00:00","10152031"
"113501","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015206","2024/08/31 12:00:00","10152032"
"113501","3002","バトル開始後90秒間物理防御力極大\nアップ","1015206","2024/08/31 12:00:00","10152033"
"113501","3013","ボスの沈黙無効","1015206","2024/08/31 12:00:00","10152034"
"126901","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015206","2024/08/31 12:00:00","10152035"
"126901","3002","バトル開始後90秒間物理防御力極大\nアップ","1015206","2024/08/31 12:00:00","10152036"
"126901","3013","ボスの沈黙無効","1015206","2024/08/31 12:00:00","10152037"
"132101","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1015206","2024/08/31 12:00:00","10152038"
"132101","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","1015206","2024/08/31 12:00:00","10152039"
"132101","3013","ボスの沈黙無効","1015206","2024/08/31 12:00:00","10152040"
"102901","3001","バトル開始後90秒間物理攻撃力絶大\nアップ、味方全体の物理攻撃力と\n魔法攻撃力極大アップ","1015406","2024/09/30 12:00:00","10154001"
"102901","3002","バトル開始後90秒間物理防御力極大\nアップ","1015406","2024/09/30 12:00:00","10154002"
"102901","3013","ボスの麻痺無効","1015406","2024/09/30 12:00:00","10154003"
"111601","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015406","2024/09/30 12:00:00","10154004"
"111601","3002","バトル開始後90秒間物理防御力極大\nアップ","1015406","2024/09/30 12:00:00","10154005"
"111601","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015406","2024/09/30 12:00:00","10154006"
"111601","3013","ボスの麻痺無効","1015406","2024/09/30 12:00:00","10154007"
"117201","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015406","2024/09/30 12:00:00","10154008"
"117201","3002","バトル開始後90秒間物理防御力極大\nアップ","1015406","2024/09/30 12:00:00","10154009"
"117201","3013","ボスの麻痺無効","1015406","2024/09/30 12:00:00","10154010"
"124801","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015406","2024/09/30 12:00:00","10154011"
"124801","3002","バトル開始後90秒間物理防御力極大\nアップ","1015406","2024/09/30 12:00:00","10154012"
"124801","3013","ボスの麻痺無効","1015406","2024/09/30 12:00:00","10154013"
"132201","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1015406","2024/09/30 12:00:00","10154014"
"132201","3002","バトル開始後90秒間物理防御力極大\nアップ","1015406","2024/09/30 12:00:00","10154015"
"132201","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015406","2024/09/30 12:00:00","10154016"
"132201","3013","ボスの麻痺無効","1015406","2024/09/30 12:00:00","10154017"
"104201","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ、味方全体の物理攻撃力と\n魔法攻撃力極大アップ","1015406","2024/09/30 12:00:00","10154018"
"104201","3002","バトル開始後90秒間物理防御力極大\nアップ","1015406","2024/09/30 12:00:00","10154019"
"104201","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015406","2024/09/30 12:00:00","10154020"
"104201","3013","ボスの麻痺無効","1015406","2024/09/30 12:00:00","10154021"
"105401","3001","バトル開始後90秒間物理攻撃力絶大\nアップ、味方全体の物理攻撃力と\n魔法攻撃力極大アップ","1015406","2024/09/30 12:00:00","10154022"
"105401","3002","バトル開始後90秒間物理防御力極大\nアップ","1015406","2024/09/30 12:00:00","10154023"
"105401","3013","ボスの麻痺無効","1015406","2024/09/30 12:00:00","10154024"
"108401","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1015406","2024/09/30 12:00:00","10154025"
"108401","3002","バトル開始後90秒間物理防御力極大\nアップ","1015406","2024/09/30 12:00:00","10154026"
"108401","3013","ボスの麻痺無効","1015406","2024/09/30 12:00:00","10154027"
"117301","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1015406","2024/09/30 12:00:00","10154028"
"117301","3002","バトル開始後90秒間物理防御力極大\nアップ","1015406","2024/09/30 12:00:00","10154029"
"117301","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015406","2024/09/30 12:00:00","10154030"
"117301","3013","ボスの麻痺無効","1015406","2024/09/30 12:00:00","10154031"
"113901","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015406","2024/09/30 12:00:00","10154032"
"113901","3002","バトル開始後90秒間物理防御力極大\nアップ","1015406","2024/09/30 12:00:00","10154033"
"113901","3013","ボスの麻痺無効","1015406","2024/09/30 12:00:00","10154034"
"117401","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015406","2024/09/30 12:00:00","10154035"
"117401","3002","バトル開始後90秒間物理防御力極大\nアップ","1015406","2024/09/30 12:00:00","10154036"
"117401","3013","ボスの麻痺無効","1015406","2024/09/30 12:00:00","10154037"
"130201","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015606","2024/10/31 12:00:00","10156001"
"130201","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015606","2024/10/31 12:00:00","10156002"
"130001","3002","バトル開始後90秒間味方全体の物理\n防御力特大アップ","1015606","2024/11/11 12:00:00","10156003"
"130001","3004","バトル開始後90秒間味方全体の魔法\n防御力特大アップ","1015606","2024/11/11 12:00:00","10156004"
"129701","3001","バトル開始後90秒間味方全体の物理\n攻撃力特大アップ","1015606","2024/10/31 12:00:00","10156005"
"129701","3014","バトル開始後味方全体のＴＰ大回復","1015606","2024/10/31 12:00:00","10156006"
"105801","3002","バトル開始後90秒間味方全体の物理\n防御力特大アップ","1015606","2024/10/31 12:00:00","10156007"
"105801","3004","バトル開始後90秒間味方全体の魔法\n防御力特大アップ","1015606","2024/10/31 12:00:00","10156008"
"126501","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","1015606","2024/10/31 12:00:00","10156009"
"126501","3014","バトル開始後味方全体のＴＰ大回復","1015606","2024/10/31 12:00:00","10156010"
"126001","3001","バトル開始後90秒間味方全体の物理\n攻撃力特大アップ","1015606","2024/10/31 12:00:00","10156011"
"126001","3014","バトル開始後味方全体のＴＰ大回復","1015606","2024/10/31 12:00:00","10156012"
"126101","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","1015606","2024/10/31 12:00:00","10156013"
"126101","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015606","2024/10/31 12:00:00","10156014"
"125801","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","1015606","2024/10/31 12:00:00","10156015"
"125801","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015606","2024/10/31 12:00:00","10156016"
"101801","3011","バトル開始後90秒間敵全体の物理防\n御力特大ダウン","1015806","2024/11/30 12:00:00","10158001"
"101801","3011","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン","1015806","2024/11/30 12:00:00","10158002"
"126501","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015806","2024/11/30 12:00:00","10158003"
"126501","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015806","2024/11/30 12:00:00","10158004"
"110101","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","1015806","2024/11/30 12:00:00","10158005"
"110101","3014","バトル開始後味方全体のＴＰ大回復","1015806","2024/11/30 12:00:00","10158006"
"119001","3011","バトル開始後90秒間敵全体の物理防\n御力特大ダウン","1015806","2024/11/30 12:00:00","10158007"
"119001","3011","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン","1015806","2024/11/30 12:00:00","10158008"
"132901","3011","バトル開始後90秒間敵全体の物理防\n御力特大ダウン","1015806","2024/12/09 12:00:00","10158009"
"132901","3011","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン","1015806","2024/12/09 12:00:00","10158010"
"132801","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015806","2024/11/30 12:00:00","10158011"
"132801","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015806","2024/11/30 12:00:00","10158012"
"105001","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015806","2024/11/30 12:00:00","10158013"
"105001","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015806","2024/11/30 12:00:00","10158014"
"100801","3011","バトル開始後90秒間敵全体の物理防\n御力特大ダウン","1015806","2024/11/30 12:00:00","10158015"
"100801","3011","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン","1015806","2024/11/30 12:00:00","10158016"
"108301","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","1015806","2024/11/30 12:00:00","10158017"
"108301","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","1015806","2024/11/30 12:00:00","10158018"
"121401","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","1015806","2024/11/30 12:00:00","10158019"
"121401","3014","バトル開始後味方全体のＴＰ大回復","1015806","2024/11/30 12:00:00","10158020"
"117601","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","1015806","2024/11/30 12:00:00","10158021"
"117601","3014","バトル開始後味方全体のＴＰ大回復","1015806","2024/11/30 12:00:00","10158022"
"126301","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","1015806","2024/11/30 12:00:00","10158023"
"126301","3014","バトル開始後味方全体のＴＰ大回復","1015806","2024/11/30 12:00:00","10158024"
"127901","3002","バトル開始後90秒間味方全体の物理\n防御力特大アップ","1015806","2024/11/30 12:00:00","10158025"
"127901","3004","バトル開始後90秒間味方全体の魔法\n防御力特大アップ","1015806","2024/11/30 12:00:00","10158026"
"102801","3010","バトル開始後90秒間味方全体のＴＰ\n上昇中アップ","1016006","2024/12/31 12:00:00","10160001"
"102801","3010","バトル開始後90秒間味方全体の行動\n速度大アップ（重複可能）","1016006","2024/12/31 12:00:00","10160002"
"105301","3001","バトル開始後90秒間味方全体の物理\n攻撃力特大アップ","1016006","2024/12/31 12:00:00","10160003"
"105301","3014","バトル開始後味方全体のＴＰ大回復","1016006","2024/12/31 12:00:00","10160004"
"110301","3010","バトル開始後90秒間味方全体のＴＰ\n上昇中アップ","1016006","2024/12/31 12:00:00","10160005"
"110301","3010","バトル開始後90秒間味方全体の行動\n速度大アップ（重複可能）","1016006","2024/12/31 12:00:00","10160006"
"114501","3002","バトル開始後90秒間味方全体の物理\n防御力特大アップ","1016006","2024/12/31 12:00:00","10160007"
"114501","3004","バトル開始後90秒間味方全体の魔法\n防御力特大アップ","1016006","2024/12/31 12:00:00","10160008"
"127501","3005","バトル開始後90秒間味方全体に継続\nＨＰ回復状態付与","1016006","2024/12/31 12:00:00","10160009"
"127501","3013","バトル開始後味方全体の行動不能\n2回無効","1016006","2024/12/31 12:00:00","10160010"
"133501","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","1016006","2025/01/03 19:00:00","10160011"
"133501","3014","バトル開始後味方全体のＴＰ大回復","1016006","2025/01/03 19:00:00","10160012"
"180901","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1016006","2024/12/31 12:00:00","10160013"
"180901","3010","バトル開始後90秒間ＴＰ上昇大アップ","1016006","2024/12/31 12:00:00","10160014"
"114201","3005","バトル開始後90秒間味方全体に継続\nＨＰ回復状態付与","1016006","2024/12/31 12:00:00","10160015"
"114201","3013","バトル開始後味方全体の行動不能\n2回無効","1016006","2024/12/31 12:00:00","10160016"
"125201","3011","バトル開始後90秒間敵全体の物理防\n御力特大ダウン","1016006","2024/12/31 12:00:00","10160017"
"125201","3011","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン","1016006","2024/12/31 12:00:00","10160018"
"133201","3001","バトル開始後90秒間物理攻撃力極大\nアップ","1016006","2024/12/31 12:00:00","10160019"
"133201","3010","バトル開始後90秒間ＴＰ上昇大アップ","1016006","2024/12/31 12:00:00","10160020"
