5cd5ea95c01f6a0c148873f690082c8bc571547f0a12a93a456aa3b577323cfa,b6f6b7cfbce9305439bb19e0c25e4560aadbaccbb16b46286d9d9665ddc19285,7a8df7f4e85e2a770bb78a21ac4eb4b9c35b7993e362ccc2049f84b38ab7776d,907487a7ba6487274c6f88f373ac2a015a3a235da640f7abc8fafb124cab3508,59b779335dab47859d08acf2c12730b0917819fe687b17883e9e48adc652f8d3,8355cd44d39aadb75b6f09e2ee1ee433a7cb7e079c4b4c528bbed391e94e48fa,c53053ae8427e2afc7eed13f4d8d5038d8e8b2c865a49cc4bb29dc491762ce74,43b4bf80c2125c8583c6c11cfa171513588f7972ce52e05b8c679888a52aa814,840b5064323bc994f950f8429737798d6ef9d53f3f3f84bbd84db0ad0ccc16bc,ff498c55c0375bc79cb5e8f265f5f4980657a3979a1c8bb52fb6a6172637684e,988afb0e153c73274d0d0baa5a22af062cb430ceb1ea31708a7b3bd50df3a915,4c49fee34fcc7059af2417df7bc5958d2d62c14973cf9138edfb078a2b7eedc1,77e21baabca79acec4b25855e44e7286af76e2c497df604e7537bafe47b99c2a,61cb41ee4fedf40793282ed489ffb719f631a904855caf5bbbef221bb9573d15,76b8fbb7969e20818da78fc292e508922ed4ff05f3d3add4bfa47633d8ae780b,f78e55fc452957f71698b7364e7f105b87aef27fa245bd0f5f3580c9eb9f51c7,603cb11f5c3a6a3962908e8754104119858780c663b52e5812f06f4971601631,74bf76a5d871f6d9e6f7335b821f249dc4d793d89d60122cbd76f8b7533ea5ef,83edb02e12f6730ef0e7ceadc9c37cdae4b4176cde2399a04a8be60b977e9cec
"740","0","0","5","14","105001","11","2667","0","211","5","85","83","11","2040","0","0","0","45"
"840","0","0","6","14","105001","12","3191","0","247","11","138","88","14","2140","0","0","0","45"
"840","0","0","6","16","105001","13","3724","0","267","17","200","95","19","2280","0","0","0","45"
"960","0","0","6","18","105001","14","4304","0","297","17","276","102","23","2420","0","0","0","45"
"1080","0","0","6","22","105001","15","4909","0","307","17","346","111","31","2450","0","0","0","45"
"1080","0","0","6","22","105001","16","5582","0","337","17","421","119","36","2480","0","0","0","45"
"1080","0","0","6","22","105001","17","6310","0","367","17","493","128","40","2480","0","0","0","45"
"1080","0","0","6","22","105001","18","7094","0","397","17","582","137","46","2480","0","0","0","45"
"1080","0","0","6","22","105001","19","7982","0","397","17","715","144","51","2480","0","0","0","45"
"1080","0","0","6","22","105001","20","8903","0","397","17","872","158","61","2480","0","0","0","45"
"1180","0","0","6","22","105001","21","9922","0","397","17","1074","166","67","2480","0","0","0","45"
"1280","0","0","6","22","105001","22","11119","0","397","17","1292","173","72","2480","0","0","0","45"
"1280","0","0","6","22","105001","23","12442","0","397","17","1476","189","78","2480","0","0","0","45"
"1280","0","0","6","22","105001","24","13917","0","397","17","1619","206","84","2480","0","0","0","45"
"1280","0","0","6","22","105001","25","15627","0","397","17","1728","214","90","2480","0","0","0","45"
"1280","0","0","6","22","105001","26","17467","0","397","17","1800","223","96","2940","0","0","0","45"
"1280","0","0","6","22","105001","27","19502","0","397","17","1845","231","102","2940","0","0","0","45"
"1280","0","0","6","22","105001","28","21700","0","397","17","1877","236","107","2940","0","0","0","45"
"1280","0","0","6","22","105001","29","24022","0","397","17","1910","240","111","3400","0","0","0","45"
"1280","0","0","6","22","105001","30","26543","0","397","17","1944","244","115","3400","0","0","0","45"
"1280","0","0","6","22","105001","31","29122","0","397","17","1978","248","119","3860","0","0","0","45"
"1280","0","0","6","22","105001","32","31864","0","397","17","2012","252","123","3860","0","0","0","45"
"1280","0","0","6","22","105001","33","34697","0","397","17","2045","256","127","4360","0","0","0","45"
"1280","0","0","6","22","105001","34","37679","0","397","17","2077","260","131","4860","0","0","0","45"
"1280","0","0","6","22","105001","35","40866","0","397","17","2109","264","135","4860","0","0","0","45"
"1280","0","0","6","22","105001","36","44165","0","397","17","2141","268","139","4860","0","0","0","45"
"50","26","0","0","0","105101","2","0","0","0","0","0","0","3","60","0","0","0","0"
"100","77","0","0","0","105101","3","0","0","0","0","0","1","6","330","0","0","0","0"
"160","200","0","0","0","105101","4","0","0","10","0","0","1","9","675","0","0","0","0"
"160","338","0","0","0","105101","5","0","0","30","0","0","4","16","1215","3","0","0","10"
"340","541","0","0","0","105101","6","0","0","30","0","0","6","30","2080","3","0","0","10"
"810","788","0","0","0","105101","7","0","0","30","0","0","8","42","3050","3","0","0","10"
"1045","1059","0","0","0","105101","8","0","0","45","0","0","15","55","4075","3","0","0","10"
"1445","1306","0","0","9","105101","9","10","0","60","0","0","25","72","5135","3","10","0","10"
"1445","1637","0","5","18","105101","10","10","0","85","0","0","36","90","5825","3","30","0","10"
"1445","1942","3","8","18","105101","11","10","0","85","0","0","58","108","6535","3","60","0","30"
"1545","2280","9","8","18","105101","12","10","0","85","0","0","76","132","7455","3","92","0","30"
"1545","2725","22","8","21","105101","13","10","0","118","0","0","86","146","7945","3","125","0","30"
"1545","3205","22","8","21","105101","14","10","0","151","1","0","100","164","8375","3","166","0","30"
"1545","3732","22","8","21","105101","15","10","0","151","1","0","115","183","8745","3","232","0","30"
"1545","4280","25","8","21","105101","16","10","0","163","1","0","135","198","8965","3","313","0","30"
"1545","4803","28","8","21","105101","17","10","0","163","1","0","167","213","9335","3","401","0","30"
"1545","5376","28","8","21","105101","18","10","0","163","1","0","202","228","9820","3","505","0","30"
"1545","6054","28","8","21","105101","19","10","0","163","1","0","231","249","10265","3","624","0","30"
"1545","6827","28","8","21","105101","20","10","0","163","1","0","261","272","10590","3","743","0","30"
"1545","7751","28","8","21","105101","21","10","0","163","1","0","285","290","10875","3","874","0","30"
"1545","8934","28","8","21","105101","22","10","0","163","1","0","298","306","11090","3","992","0","30"
"1545","10224","28","8","21","105101","23","10","0","163","1","0","317","330","11435","3","1063","0","30"
"1545","11585","28","8","21","105101","24","10","0","163","1","0","339","353","12115","3","1124","0","30"
"1545","13183","28","8","21","105101","25","10","0","163","1","0","358","367","12635","3","1187","0","30"
"1545","14994","28","8","21","105101","26","10","0","163","1","0","367","373","13460","3","1226","0","30"
"1545","16890","28","8","21","105101","27","10","0","163","1","0","374","378","14705","3","1250","0","30"
"1545","18914","28","8","21","105101","28","10","0","163","1","0","381","383","15950","3","1274","0","30"
"1545","21019","28","8","21","105101","29","10","0","163","1","0","396","398","17135","3","1299","0","30"
"1545","23148","28","8","21","105101","30","10","0","163","1","0","426","428","18055","3","1325","0","30"
"1545","25460","28","8","21","105101","31","10","0","163","1","0","451","453","18715","3","1360","0","30"
"1545","27946","28","8","21","105101","32","10","0","163","1","0","471","473","19215","3","1404","0","30"
"1545","30561","28","8","21","105101","33","10","0","163","1","0","481","483","20340","3","1438","0","30"
"1545","33254","28","8","21","105101","34","10","0","163","1","0","496","498","21825","3","1462","0","30"
"1545","36071","28","8","21","105101","35","10","0","163","1","0","522","524","22785","3","1494","0","30"
"1545","39064","28","8","21","105101","36","10","0","163","1","0","545","547","23385","3","1534","0","30"
"50","14","0","0","0","105201","2","0","0","0","0","0","0","3","95","1","0","0","0"
"100","55","0","0","0","105201","3","0","0","0","0","0","1","8","355","1","0","0","0"
"150","122","0","0","0","105201","4","0","0","0","0","0","4","18","870","1","0","0","0"
"150","222","0","0","0","105201","5","0","0","0","0","0","9","31","1575","4","0","0","0"
"150","344","0","0","0","105201","6","0","0","0","0","0","21","49","2630","4","0","0","0"
"385","563","0","0","0","105201","7","0","0","0","0","0","27","64","3700","4","0","0","0"
"385","707","0","0","0","105201","8","0","0","15","0","0","45","90","4995","4","0","0","0"
"785","888","0","4","9","105201","9","10","0","15","0","0","66","113","5860","4","10","0","0"
"1185","1103","0","6","14","105201","10","20","0","15","0","0","87","139","6880","4","25","0","0"
"1185","1288","3","7","17","105201","11","20","0","15","0","0","120","168","7900","4","35","0","10"
"1285","1501","6","8","17","105201","12","20","0","15","0","0","153","205","8640","4","45","0","20"
"1485","1713","6","8","17","105201","13","20","0","23","0","0","189","252","9160","6","45","0","22"
"1585","1947","6","8","17","105201","14","20","0","23","3","0","229","301","9430","6","49","0","24"
"1685","2205","6","10","17","105201","15","20","0","23","6","0","272","348","9610","6","59","0","24"
"1835","2499","6","10","17","105201","16","20","0","23","6","0","319","393","9910","6","73","0","24"
"1885","2793","6","10","17","105201","17","20","0","23","6","0","361","446","10405","9","89","0","24"
"1885","3123","6","10","17","105201","18","20","0","23","6","0","403","502","11155","12","110","0","24"
"1980","3522","6","10","17","105201","19","20","0","38","6","0","455","566","11550","12","110","0","24"
"2075","3937","6","10","17","105201","20","20","0","73","6","0","512","637","11930","12","120","0","24"
"2075","4373","6","10","17","105201","21","20","0","113","6","0","581","708","12450","12","130","0","24"
"2075","4823","6","10","17","105201","22","20","0","153","6","0","660","793","13430","12","130","0","24"
"2075","5299","6","10","17","105201","23","20","0","173","6","0","749","897","14515","12","130","0","24"
"2075","5866","6","10","17","105201","24","20","0","173","6","0","842","1010","15345","12","130","0","24"
"2075","6530","6","10","17","105201","25","20","0","173","6","0","934","1126","16655","12","130","0","24"
"2075","7519","6","10","17","105201","26","20","0","173","6","0","1007","1212","18545","12","130","0","24"
"2075","8560","6","10","17","105201","27","20","0","173","6","0","1076","1281","21880","12","130","0","24"
"2075","9380","6","10","17","105201","28","20","0","173","6","0","1164","1367","26730","12","130","0","24"
"2075","10247","6","10","17","105201","29","20","0","173","6","0","1257","1460","32090","12","130","0","24"
"2075","11151","6","10","17","105201","30","20","0","173","6","0","1355","1558","37965","12","130","0","24"
"2075","12092","6","10","17","105201","31","20","0","173","6","0","1457","1660","44130","12","130","0","24"
"2075","13071","6","10","17","105201","32","20","0","173","6","0","1562","1765","50665","12","130","0","24"
"2075","14106","6","10","17","105201","33","20","0","173","6","0","1669","1872","57815","12","130","0","24"
"2075","15197","6","10","17","105201","34","20","0","173","6","0","1778","1981","65745","12","130","0","24"
"2075","16326","6","10","17","105201","35","20","0","173","6","0","1888","2091","74385","12","130","0","24"
"2075","17492","6","10","17","105201","36","20","0","173","6","0","1999","2202","83585","12","130","0","24"
"75","22","0","0","0","105301","2","0","0","0","0","0","0","2","95","0","0","0","0"
"125","76","0","0","0","105301","3","0","0","5","0","0","0","4","350","0","0","0","0"
"175","157","0","0","0","105301","4","0","0","20","0","0","3","10","805","0","0","0","0"
"175","293","0","0","0","105301","5","0","0","20","0","0","7","15","1525","3","0","0","0"
"175","470","0","3","0","105301","6","0","0","20","0","0","12","26","2525","3","0","0","0"
"545","706","0","6","0","105301","7","0","0","20","0","0","18","39","3300","3","0","0","0"
"545","1020","0","6","0","105301","8","0","0","60","0","0","24","50","4025","3","0","0","0"
"845","1309","0","10","9","105301","9","0","0","60","0","0","36","66","4690","4","20","0","0"
"995","1634","0","12","14","105301","10","10","0","60","0","0","54","79","5340","5","40","0","10"
"1395","1952","18","12","14","105301","11","10","0","60","0","0","61","98","6260","7","68","0","10"
"1795","2295","41","12","14","105301","12","10","0","60","0","0","69","115","7070","7","98","0","20"
"1995","2648","51","12","16","105301","13","10","0","93","0","0","87","140","7550","7","131","0","20"
"2115","3046","51","12","16","105301","14","10","0","93","0","0","110","165","8070","9","175","0","22"
"2115","3532","51","12","16","105301","15","10","0","111","2","0","130","186","8240","9","243","0","22"
"2215","3995","54","12","16","105301","16","10","0","111","2","0","160","210","8400","9","318","0","22"
"2215","4428","54","12","16","105301","17","10","0","111","2","0","201","239","8740","9","377","0","22"
"2215","4882","58","12","16","105301","18","10","0","111","2","0","247","263","9175","12","466","0","22"
"2215","5457","58","12","16","105301","19","10","0","111","2","0","289","297","9465","12","568","0","22"
"2310","6089","58","12","16","105301","20","10","0","111","2","0","334","335","9870","12","642","0","22"
"2310","6853","58","12","16","105301","21","10","0","111","2","0","374","370","10035","17","726","0","22"
"2310","7848","58","12","16","105301","22","10","0","111","2","0","405","405","10295","17","840","0","22"
"2310","8901","58","12","16","105301","23","10","0","111","2","0","444","450","10870","17","924","0","22"
"2310","10046","58","12","16","105301","24","10","0","111","2","0","490","497","11290","17","995","0","22"
"2310","11402","58","12","16","105301","25","10","0","111","2","0","534","537","11710","17","1052","0","22"
"2310","12934","58","12","16","105301","26","10","0","111","2","0","569","569","12730","17","1084","0","22"
"2310","14543","58","12","16","105301","27","10","0","111","2","0","602","600","14230","17","1101","0","22"
"2310","16262","58","12","16","105301","28","10","0","111","2","0","636","632","15820","17","1118","0","22"
"2310","18044","58","12","16","105301","29","10","0","111","2","0","679","675","17425","17","1136","0","22"
"2310","19811","58","12","16","105301","30","10","0","111","2","0","739","735","18920","17","1154","0","22"
"2310","21763","58","12","16","105301","31","10","0","111","2","0","790","786","20555","17","1172","0","22"
"2310","23915","58","12","16","105301","32","10","0","111","2","0","827","823","22635","17","1190","0","22"
"2310","26177","58","12","16","105301","33","10","0","111","2","0","866","862","24840","17","1207","0","22"
"2310","28453","58","12","16","105301","34","10","0","111","2","0","920","916","27050","17","1224","0","22"
"2310","30821","58","12","16","105301","35","10","0","111","2","0","975","971","29500","17","1241","0","22"
"2310","33269","58","12","16","105301","36","10","0","111","2","0","1031","1027","32120","17","1258","0","22"
"75","13","0","0","0","105401","2","0","0","10","0","0","0","2","65","1","0","0","0"
"150","65","0","0","0","105401","3","0","0","25","0","0","0","5","245","1","0","0","0"
"315","153","0","0","0","105401","4","0","0","55","0","0","3","9","480","3","0","0","0"
"475","281","0","0","0","105401","5","0","0","95","0","0","7","15","870","6","0","0","5"
"775","467","0","3","0","105401","6","0","0","110","0","0","11","23","1400","10","0","0","5"
"1590","681","0","6","0","105401","7","0","0","135","0","0","14","35","2130","10","0","0","5"
"1915","955","0","6","9","105401","8","0","0","160","0","0","25","51","2830","10","10","0","5"
"1915","1174","0","6","23","105401","9","10","0","160","5","0","39","68","3940","15","30","0","20"
"1915","1586","0","6","37","105401","10","10","0","160","10","0","50","82","4440","15","80","0","20"
"2165","2025","3","6","37","105401","11","10","0","160","10","0","58","92","5040","15","128","0","30"
"2415","2477","26","6","37","105401","12","10","0","160","10","0","60","103","5610","15","172","0","30"
"2415","2825","46","6","37","105401","13","10","0","160","10","0","80","128","6000","17","212","0","32"
"2415","3197","46","6","37","105401","14","10","0","185","12","0","105","158","6240","19","255","0","32"
"2515","3647","46","6","37","105401","15","10","0","197","12","0","133","183","6240","19","335","0","32"
"2515","4150","51","6","37","105401","16","10","0","197","12","0","154","208","6290","19","435","0","32"
"2665","4665","59","6","37","105401","17","10","0","197","12","0","175","234","6350","22","522","0","32"
"2815","5207","59","6","37","105401","18","10","0","197","12","0","205","266","6400","24","621","0","32"
"2910","5862","59","6","37","105401","19","10","0","197","12","0","236","300","6400","26","701","0","32"
"2910","6618","59","6","37","105401","20","10","0","197","12","0","265","340","6530","26","741","0","32"
"2910","7363","59","6","37","105401","21","10","0","197","12","0","307","384","6860","26","782","0","32"
"2910","8171","59","6","37","105401","22","10","0","197","12","0","359","435","7385","26","844","0","32"
"2910","9196","59","6","37","105401","23","10","0","197","12","0","409","491","7385","26","892","0","32"
"2910","10356","59","6","37","105401","24","10","0","197","12","0","456","540","7795","26","903","0","32"
"2910","11647","59","6","37","105401","25","10","0","197","12","0","506","585","8410","26","938","0","32"
"2910","12866","59","6","37","105401","26","10","0","197","12","0","566","637","10210","26","970","0","32"
"2910","13968","59","6","37","105401","27","10","0","197","12","0","629","691","13910","26","979","0","32"
"2910","15141","59","6","37","105401","28","10","0","197","12","0","688","746","18215","26","995","0","32"
"2910","16601","59","6","37","105401","29","10","0","197","12","0","748","806","21125","26","1018","0","32"
"2910","18370","59","6","37","105401","30","10","0","197","12","0","809","867","22500","26","1042","0","32"
"2910","20322","59","6","37","105401","31","10","0","197","12","0","861","919","24015","26","1066","0","32"
"2910","22486","59","6","37","105401","32","10","0","197","12","0","899","957","25870","26","1089","0","32"
"2910","24753","59","6","37","105401","33","10","0","197","12","0","932","990","28100","26","1111","0","32"
"2910","27015","59","6","37","105401","34","10","0","197","12","0","981","1039","30405","26","1132","0","32"
"2910","29437","59","6","37","105401","35","10","0","197","12","0","1030","1088","32880","26","1153","0","32"
"2910","31939","59","6","37","105401","36","10","0","197","12","0","1080","1138","35525","26","1174","0","32"
"75","13","0","0","0","105501","2","0","0","0","0","0","0","4","65","1","0","0","0"
"150","57","0","0","0","105501","3","0","0","0","0","0","0","11","245","1","0","0","0"
"315","133","0","0","0","105501","4","0","0","5","0","0","3","21","480","3","0","0","0"
"475","249","0","0","0","105501","5","0","0","15","0","0","7","35","870","6","0","0","5"
"775","444","0","0","0","105501","6","0","0","15","0","0","11","48","1400","10","0","0","5"
"1590","665","0","0","0","105501","7","0","0","15","0","0","14","66","2130","10","0","0","5"
"1590","897","0","0","0","105501","8","0","0","15","0","0","27","93","2920","10","0","0","5"
"1590","1068","0","0","5","105501","9","10","0","15","0","0","45","118","4030","15","5","0","20"
"1590","1293","0","0","13","105501","10","20","0","40","0","0","66","146","4860","15","20","0","20"
"1590","1544","0","0","16","105501","11","20","0","40","0","0","88","173","5510","20","40","0","40"
"1690","1804","0","0","19","105501","12","20","0","40","0","0","112","203","6010","27","50","0","60"
"1790","2094","0","0","19","105501","13","20","0","40","0","0","142","244","6350","31","50","0","62"
"1790","2399","3","2","19","105501","14","20","0","40","2","0","177","286","6470","31","60","0","64"
"1890","2783","6","4","19","105501","15","20","0","40","4","0","212","318","6470","33","60","0","64"
"1990","3121","6","4","19","105501","16","20","0","40","4","0","253","360","6750","35","60","0","64"
"1990","3387","6","4","19","105501","17","20","0","40","4","0","305","406","7440","38","60","0","64"
"1990","3725","6","4","19","105501","18","20","0","40","4","0","368","446","7970","41","60","0","64"
"2085","4161","6","4","19","105501","19","20","0","40","4","0","429","502","8090","41","60","0","64"
"2180","4637","6","4","19","105501","20","20","0","40","4","0","493","567","8125","41","70","0","64"
"2180","5128","6","4","19","105501","21","20","0","40","4","0","575","629","8270","41","80","0","64"
"2180","5749","6","4","19","105501","22","20","0","40","4","0","651","700","8695","41","98","0","64"
"2180","6489","6","4","19","105501","23","20","0","40","4","0","722","788","9010","41","116","0","64"
"2180","7329","6","4","19","105501","24","20","0","40","4","0","797","876","9330","41","116","0","64"
"2180","8318","6","4","19","105501","25","20","0","40","4","0","872","958","9945","41","133","0","64"
"2180","9433","6","4","19","105501","26","20","0","40","4","0","951","1036","10695","41","159","0","64"
"2180","10683","6","4","19","105501","27","20","0","40","4","0","1026","1108","11695","41","177","0","64"
"2180","11762","6","4","19","105501","28","20","0","40","4","0","1107","1189","14735","41","186","0","64"
"2180","12629","6","4","19","105501","29","20","0","40","4","0","1200","1282","20095","41","186","0","64"
"2180","13533","6","4","19","105501","30","20","0","40","4","0","1298","1380","25970","41","186","0","64"
"2180","14474","6","4","19","105501","31","20","0","40","4","0","1400","1482","32135","41","186","0","64"
"2180","15453","6","4","19","105501","32","20","0","40","4","0","1505","1587","38670","41","186","0","64"
"2180","16855","6","4","19","105501","33","20","0","40","4","0","1604","1686","43230","41","194","0","64"
"2180","18697","6","4","19","105501","34","20","0","40","4","0","1697","1779","45830","41","210","0","64"
"2180","20611","6","4","19","105501","35","20","0","40","4","0","1791","1873","48840","41","226","0","64"
"2180","22587","6","4","19","105501","36","20","0","40","4","0","1886","1968","52190","41","242","0","64"
"100","14","0","0","0","105601","2","0","0","0","0","0","0","2","95","1","0","0","0"
"200","65","0","0","0","105601","3","0","0","5","0","0","0","5","250","2","0","0","0"
"360","145","0","0","0","105601","4","0","0","20","0","0","4","10","575","4","0","0","0"
"520","258","0","0","0","105601","5","0","0","35","0","0","10","17","1150","7","0","0","0"
"730","423","0","0","0","105601","6","0","0","35","0","0","17","25","2000","11","0","0","0"
"1100","657","0","2","0","105601","7","0","0","35","0","0","27","37","2475","15","0","0","0"
"1425","870","0","4","8","105601","8","0","0","35","0","0","43","54","3455","15","0","0","0"
"1425","1123","0","4","21","105601","9","10","0","35","0","0","59","73","4200","22","15","0","0"
"1525","1383","0","4","26","105601","10","20","0","35","0","0","75","93","5050","27","50","0","15"
"1875","1691","3","7","26","105601","11","20","0","35","0","0","90","119","5750","27","72","0","25"
"1975","2001","16","7","26","105601","12","20","0","35","0","0","107","139","6250","32","96","0","51"
"2075","2300","16","9","26","105601","13","20","0","35","0","0","134","172","6670","36","122","0","59"
"2075","2633","16","11","26","105601","14","20","0","35","2","0","163","209","6950","36","162","0","61"
"2175","3013","19","11","26","105601","15","20","0","35","4","0","193","243","7130","36","200","0","61"
"2275","3349","21","11","26","105601","16","20","0","35","4","0","232","285","7360","36","247","0","61"
"2275","3671","23","11","26","105601","17","20","0","35","4","0","284","323","7650","39","292","0","61"
"2275","4049","23","11","26","105601","18","20","0","35","4","0","343","360","7930","42","338","0","61"
"2370","4508","23","11","26","105601","19","20","0","35","4","0","400","409","8050","42","401","0","61"
"2465","5000","28","11","26","105601","20","20","0","35","4","0","461","464","8085","42","477","0","61"
"2465","5530","33","11","26","105601","21","20","0","35","4","0","531","520","8230","42","558","0","61"
"2465","6219","33","11","26","105601","22","20","0","35","4","0","594","583","8655","42","649","0","61"
"2465","7038","33","11","26","105601","23","20","0","35","4","0","657","657","8970","42","729","0","61"
"2465","7942","33","11","26","105601","24","20","0","35","4","0","728","730","9330","42","783","0","61"
"2465","8957","33","11","26","105601","25","20","0","35","4","0","803","801","10025","42","839","0","61"
"2465","9869","33","11","26","105601","26","20","0","35","4","0","889","879","12210","42","876","0","61"
"2465","10648","33","11","26","105601","27","20","0","35","4","0","978","959","16465","42","884","0","61"
"2465","11483","33","11","26","105601","28","20","0","35","4","0","1064","1041","21415","42","893","0","61"
"2465","12373","33","11","26","105601","29","20","0","35","4","0","1153","1130","26875","42","903","0","61"
"2465","13300","33","11","26","105601","30","20","0","35","4","0","1247","1224","32850","42","913","0","61"
"2465","14265","33","11","26","105601","31","20","0","35","4","0","1345","1322","39115","42","923","0","61"
"2465","15267","33","11","26","105601","32","20","0","35","4","0","1446","1423","45760","42","933","0","61"
"2465","16324","33","11","26","105601","33","20","0","35","4","0","1549","1526","53030","42","943","0","61"
"2465","17437","33","11","26","105601","34","20","0","35","4","0","1654","1631","61080","42","953","0","61"
"2465","18588","33","11","26","105601","35","20","0","35","4","0","1760","1737","69840","42","963","0","61"
"2465","19776","33","11","26","105601","36","20","0","35","4","0","1867","1844","79160","42","973","0","61"
"25","25","0","0","0","105701","2","0","0","0","0","0","0","2","110","0","0","0","0"
"75","76","0","0","0","105701","3","0","0","0","0","0","1","5","380","0","0","0","0"
"105","181","0","0","0","105701","4","0","0","5","0","0","2","9","845","0","0","0","0"
"105","330","0","0","0","105701","5","0","0","25","0","0","4","14","1385","3","0","0","10"
"195","540","0","0","0","105701","6","0","0","40","0","0","6","25","2250","3","0","0","10"
"665","787","0","0","0","105701","7","0","0","40","0","0","8","37","3220","3","0","0","10"
"900","1119","0","0","0","105701","8","0","0","55","0","0","10","45","4110","3","0","0","10"
"900","1512","0","0","9","105701","9","0","0","95","0","0","12","54","4665","3","20","0","10"
"900","1968","0","5","18","105701","10","0","0","110","0","0","18","60","4875","3","50","0","20"
"900","2431","13","7","22","105701","11","0","0","110","0","0","23","64","5295","5","98","0","30"
"900","2916","29","9","25","105701","12","0","0","110","0","0","27","70","6045","5","130","0","30"
"900","3446","45","9","25","105701","13","0","0","143","0","0","33","76","6575","5","163","0","30"
"900","4064","48","9","25","105701","14","0","0","176","0","0","37","81","6995","5","214","0","30"
"900","4715","48","9","25","105701","15","0","0","196","0","0","43","87","7355","5","280","0","30"
"900","5417","51","9","25","105701","16","0","0","196","0","0","45","95","7655","5","374","0","30"
"900","6166","54","9","25","105701","17","0","0","196","0","0","49","101","7905","5","472","0","30"
"900","6984","54","9","25","105701","18","0","0","196","0","0","54","104","8250","5","610","0","30"
"900","7870","54","9","25","105701","19","0","0","196","0","0","61","113","8635","5","745","0","30"
"900","8852","54","9","25","105701","20","0","0","196","0","0","66","126","9115","5","885","0","30"
"900","9978","54","9","25","105701","21","0","0","196","0","0","71","132","9475","5","1036","0","30"
"900","11286","54","9","25","105701","22","0","0","196","0","0","78","141","9745","5","1162","0","30"
"900","12704","54","9","25","105701","23","0","0","196","0","0","87","152","10130","5","1273","0","30"
"900","14288","54","9","25","105701","24","0","0","196","0","0","87","152","11100","5","1350","0","30"
"900","16023","54","9","25","105701","25","0","0","196","0","0","96","158","11470","5","1427","0","30"
"900","17879","54","9","25","105701","26","0","0","196","0","0","105","164","12190","5","1484","0","30"
"900","19860","54","9","25","105701","27","0","0","196","0","0","112","169","13010","5","1520","0","30"
"900","22000","54","9","25","105701","28","0","0","196","0","0","112","169","14135","5","1547","0","30"
"900","24278","54","9","25","105701","29","0","0","196","0","0","117","174","15055","5","1575","0","30"
"900","26741","54","9","25","105701","30","0","0","196","0","0","122","179","15655","5","1604","0","30"
"900","29305","54","9","25","105701","31","0","0","196","0","0","122","179","16780","5","1633","0","30"
"900","31969","54","9","25","105701","32","0","0","196","0","0","122","179","18005","5","1662","0","30"
"900","34726","54","9","25","105701","33","0","0","196","0","0","128","185","19175","5","1690","0","30"
"900","37663","54","9","25","105701","34","0","0","196","0","0","134","191","20075","5","1717","0","30"
"900","40706","54","9","25","105701","35","0","0","196","0","0","140","197","21345","5","1744","0","30"
"900","43892","54","9","25","105701","36","0","0","196","0","0","147","204","22245","5","1771","0","30"
"100","19","0","0","0","105801","2","0","0","0","0","0","0","3","80","0","0","0","0"
"150","59","0","0","0","105801","3","0","0","0","0","0","1","6","370","1","0","0","0"
"180","144","0","0","0","105801","4","0","0","5","0","0","2","13","910","1","0","0","0"
"180","244","0","0","0","105801","5","0","0","5","0","0","9","24","1795","1","0","0","0"
"270","387","0","0","0","105801","6","0","0","5","0","0","14","38","2840","5","0","0","0"
"270","572","0","0","0","105801","7","0","0","5","0","0","24","56","4045","5","0","0","0"
"270","678","0","0","0","105801","8","0","0","20","0","0","38","81","5885","5","0","0","0"
"270","871","0","0","9","105801","9","10","0","35","0","0","52","98","7065","10","10","0","15"
"270","1121","0","2","18","105801","10","20","0","60","0","0","69","120","8035","10","30","0","15"
"270","1356","3","5","18","105801","11","20","0","60","0","0","94","147","9045","10","50","0","25"
"370","1646","9","5","21","105801","12","20","0","60","0","0","113","169","9785","15","60","0","45"
"470","1943","12","5","24","105801","13","20","0","68","0","0","137","205","10465","15","70","0","47"
"470","2237","12","5","24","105801","14","20","0","76","3","0","169","245","10955","15","74","0","49"
"570","2558","12","5","24","105801","15","20","0","76","5","0","206","284","11325","15","88","0","49"
"720","2904","12","5","24","105801","16","20","0","88","5","0","246","323","11615","15","112","0","49"
"770","3224","12","5","24","105801","17","20","0","88","5","0","288","371","12040","18","142","0","49"
"770","3582","12","5","24","105801","18","20","0","88","5","0","330","424","12600","21","179","0","49"
"865","3989","12","5","24","105801","19","20","0","103","5","0","378","481","13225","21","220","0","49"
"960","4440","12","5","24","105801","20","20","0","138","5","0","432","542","13735","21","258","0","49"
"960","4943","12","5","24","105801","21","20","0","178","5","0","489","607","14350","21","294","0","49"
"960","5492","12","5","24","105801","22","20","0","218","5","0","555","679","15455","21","328","0","49"
"960","6059","12","5","24","105801","23","20","0","238","5","0","636","764","16795","21","358","0","49"
"960","6675","12","5","24","105801","24","20","0","238","5","0","725","862","17895","21","390","0","49"
"960","7357","12","5","24","105801","25","20","0","238","5","0","817","967","19405","21","420","0","49"
"960","8073","12","5","24","105801","26","20","0","238","5","0","910","1061","22415","21","435","0","49"
"960","8819","12","5","24","105801","27","20","0","238","5","0","999","1141","26970","21","441","0","49"
"960","9621","12","5","24","105801","28","20","0","238","5","0","1085","1223","32220","21","447","0","49"
"960","10480","12","5","24","105801","29","20","0","238","5","0","1174","1312","37980","21","453","0","49"
"960","11376","12","5","24","105801","30","20","0","238","5","0","1268","1406","44255","21","459","0","49"
