4a66343402e19fe7f189a5d2ec3c66d4f4060dbc494cffcde1da22f3db2ff391,44847d06098ef3caf4cd16734ced16819f07a22eb7c563a4294cb5a172947396,ea72c6239ae82143b82fcd70734e6e2760b8452048a389912e2178d2cf85d526,264fbfde84a4384cdaec4d9a5a1b6a30ad9cfa75c530c8cfced345650721e4a7,0349829a2b696df6a3600eb910f8a1753b8ab45358382a40ee33c85def2a261d,d8e1d3eea57a8bb848059222838cce1045da8f82a253b76e7ed15aeb3a4c2d5d,6a058187c53d8d251d21a18deabd96659766f0ea5ba73a9368c3a67c35a86bf6,66160966f0460ead623067a33e71a7e98508611981902d1dd6b52be0faa7d0d9,83929367163b5c55e76765ce4e4cd938a2df936d6a2fc723b92b0526f0504bbe,c30ff42c4dd6cc5f59ee3d64b9c68370d9a8b8948b9669617fd40a135239850c,2ac1c316ee17b7e0a963c886e5efcf115af7ee8462241cb470f3ca100d9ccdfb,68f2b2ced24cb7079558954c89e0bc472043c5651ac186d2223237fa637d1651,8e701ef25c0378a620a18aa1d0f6cde8bd2227bf8ba76ace0e17eec4832c6ebc,bb57c9878eff111d00f79d52c5b7779037c1164dc31907db1f3bca86266517a2,0099df52c666da89a558c751c6ad071bfe8908818da706a2fc569379d265c47c,9d084d7b580bb8d0eb1ea53c2e8a0fbfe494cb7f5bed71f242fa1fb26ee48d69,5dd9506c9627786da2662a6366ca02b38bb7a1247ce6c2e55d865f856244ba22,aa1461a1bf338e52456af4a74ed6b0771ba25b9024e33ad98d8913f51ca0ae45,e416dde66b377349f8eea3ae7af5a9b31a98dd2aeb8ba9a0f793750c4350de20,d4e27cc998db799638c753acc694cb528565cbb63cb14eaad0a61a34e8b114fd,ded2934abfd6c34070dfb5a31087faf795da92dffd6bc3a72714d1aa02c3d255,6d1df63938f50b3e34e1546ae2625db955ffe2730d3cd7ee0090831ecea6fa15,48cf9ccf9b000735c3e4ed738bc3bf073f97d1274d3a16b8e41fbd6050afebb7,d0bfffde5785f129f259e5eb9ba31a90a8f6ef9834f4c6a9f765917e61e722a4
"20580101","2","0","0","1","3","1001","0","0","0","205801","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20580201","2","0","0","1","3","1001","0","0","0","205802","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20580301","2","0","0","1001","3","1","0","0","0","205803","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20580401","2","0","0","1001","3","1","0","0","0","205804","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20580501","2","0","0","1001","3","1","0","0","0","205805","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20580601","2","0","0","1","3","1001","0","0","0","205806","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20580701","2","0","0","1","3","1001","0","0","0","205807","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20580801","2","0","0","1","3","1001","0","0","0","205808","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20580901","2","0","0","1001","3","1","0","0","0","205809","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20581001","2","0","0","1001","3","1","0","0","0","205810","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20581101","2","0","0","1001","3","1","0","0","0","205811","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20590001","2","0","0","1001","2","0","0","0","0","205900","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20600001","2","0","0","1","2","0","0","0","0","206000","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20610001","2","0","0","1001","2","0","0","0","0","206100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20620001","2","0","0","1001","2","0","0","0","0","206200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20620101","1","0","0","1001","2","0","0","0","0","206201","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20630001","1","0","0","0","1","0","0","0","0","206300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20630101","1","0","0","0","1","0","0","0","0","206301","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20640001","2","0","0","1","2","0","0","0","0","206400","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20650001","2","0","0","1","2","0","0","0","0","206500","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20670001","1","1001","0","1001","7","1","0","0","1","206700","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"20670101","3","0","0","1002","6","1001","0","0","1","206701","0","0","0","0","0","1","1001","0","0","1002","0","0","0"
"20670201","4","1","0","1001","10","1","0","0","1002","206702","0","0","0","0","0","1001","1002","1","1001","1","1002","0","0"
"20680001","2","0","0","1002","2","0","0","0","0","206800","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20680101","2","0","0","1002","2","0","0","0","0","206801","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20680201","2","0","0","1002","2","0","0","0","0","206802","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20680301","2","0","0","1001","2","0","0","0","0","206803","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20680401","2","0","0","1001","2","0","0","0","0","206804","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20690001","2","0","0","1001","2","0","0","0","0","206900","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20690101","2","0","0","1001","2","0","0","0","0","206901","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20700001","2","0","0","1002","5","1002","0","0","1002","207000","0","0","0","0","0","0","1001","0","0","1001","0","0","0"
"20700101","2","0","0","1001","5","1002","0","0","1002","207001","0","0","0","0","0","0","1002","0","0","1002","0","0","0"
"20710001","1","0","0","1","3","1001","0","0","0","207100","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20710101","1","0","0","1001","3","1","0","0","1","207101","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20710201","1","0","0","1001","3","1","0","0","1","207102","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20720001","2","0","0","1001","2","1","0","0","1","207200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20720101","2","0","0","1001","2","1","0","0","1","207201","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20730001","1","0","0","1001","2","1","0","0","1","207300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20730101","1","0","0","1001","2","1","0","0","1","207301","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20750001","2","0","0","1002","3","1001","0","0","0","207500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20750101","2","0","0","1002","3","1001","0","0","0","207501","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20750201","2","0","0","1002","3","1002","0","0","0","207502","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20760001","2","0","0","1001","2","0","0","0","0","207600","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20770001","2","1","0","1","10","1","0","0","1","207700","0","0","0","0","0","1","1","1","1","1","1","0","0"
"20770101","2","1","0","1","10","1","0","0","1","207701","0","0","0","0","0","1","1","1","1","1","1","0","0"
"20770201","2","1","0","1","10","1","0","0","1","207702","0","0","0","0","0","1","1","1","1","1","1","0","0"
"20770301","2","1","0","1","10","1","0","0","1","207703","0","0","0","0","0","1","1","1","1","1","1","0","0"
"20770401","2","1","0","1","10","1","0","0","1","207704","0","0","0","0","0","1","1","1","1","1","1","0","0"
"20770501","2","1","0","1","10","1","0","0","1","207705","0","0","0","0","0","1","1","1","1","1","1","0","0"
"20770601","2","1","0","1","10","1","0","0","1","207706","0","0","0","0","0","1","1","1","1","1","1","0","0"
"20770701","2","1","0","1","10","1","0","0","1","207707","0","0","0","0","0","1","1","1","1","1","1","0","0"
"20780001","2","1","0","1","10","1","0","0","1","207800","0","0","0","0","0","1","1001","1","1","1","1","0","0"
"20790001","2","0","0","1001","2","0","0","0","0","207900","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20790101","2","0","0","1001","2","0","0","0","0","207901","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20800001","2","0","0","1001","2","0","0","0","0","208000","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20800101","2","0","0","1001","2","0","0","0","0","208001","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20800201","2","0","0","1003","2","0","0","0","0","208002","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"20800301","2","0","0","1004","2","0","0","0","0","208003","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"20800401","2","0","0","1001","2","0","0","0","0","208004","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20800501","2","0","0","1003","2","0","0","0","0","208005","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"20800601","2","0","0","1004","2","0","0","0","0","208006","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"20800701","2","0","0","1001","2","0","0","0","0","208007","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20800801","2","0","0","1001","2","0","0","0","0","208008","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20800901","2","0","0","1003","2","0","0","0","0","208009","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"20801001","2","0","0","1004","2","0","0","0","0","208010","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"20801101","2","0","0","1001","2","0","0","0","0","208011","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20801201","2","0","0","1003","2","0","0","0","0","208012","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"20801301","2","0","0","1004","2","0","0","0","0","208013","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"20810001","1","0","0","1","1","1","0","0","1","208100","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20810101","1","0","0","1","1","1","0","0","1","208101","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20810201","1","0","0","1","1","1","0","0","1","208102","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20810301","1","0","0","1","1","1","0","0","1","208103","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20810401","1","0","0","1","1","1","0","0","1","208104","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20810501","1","0","0","1","1","1","0","0","1","208105","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20810601","1","0","0","1001","4","1001","0","0","1001","208106","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20810701","1","0","0","1001","4","1001","0","0","1001","208107","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20810801","1","0","0","1001","4","1001","0","0","1001","208108","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20810901","1","0","0","1001","4","1001","0","0","1001","208109","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20811001","1","0","0","1001","4","1001","0","0","1001","208110","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20820001","1","0","0","1","1","1","0","0","1","208200","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20820101","1","0","0","1","1","1","0","0","1","208201","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20820201","1","0","0","1","1","1","0","0","1","208202","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20820301","1","0","0","1001","4","1001","0","0","1001","208203","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20820401","1","0","0","1001","4","1001","0","0","1001","208204","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20820501","1","0","0","1001","4","1001","0","0","1001","208205","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20820601","1","0","0","1001","4","1001","0","0","1001","208206","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20830001","1","0","0","1002","4","1002","0","0","1002","208300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20830101","1","0","0","1002","4","1002","0","0","1002","208301","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20830201","1","0","0","1002","4","1002","0","0","1002","208302","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20830301","1","0","0","1002","4","1002","0","0","1002","208303","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20830401","1","0","0","1002","4","1002","0","0","1002","208303","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20830501","1","0","0","1002","4","1002","0","0","1002","208305","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20830601","1","0","0","1002","4","1002","0","0","1002","208306","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20830701","1","0","0","1001","4","1001","0","0","1001","208307","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20830801","1","0","0","1001","4","1001","0","0","1001","208308","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20830901","1","0","0","1001","4","1001","0","0","1001","208309","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20831001","1","0","0","1001","4","1001","0","0","1001","208310","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20840001","2","0","0","1001","2","0","0","0","0","208400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20840101","2","0","0","1001","2","0","0","0","0","208401","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20850001","2","0","0","1001","2","0","0","0","0","208500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20850101","2","0","0","1001","2","0","0","0","0","208501","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20850201","2","0","0","1001","2","0","0","0","0","208502","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20860001","2","0","0","1003","2","1003","0","0","1003","208600","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"20860101","2","0","0","1003","2","1003","0","0","1003","208601","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"20860201","2","0","0","1002","2","1002","0","0","1002","208602","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"20860601","2","0","0","1005","5","1004","0","0","1005","208606","0","0","0","0","0","0","1004","0","0","1004","0","0","0"
"20860701","2","0","0","1005","5","1004","0","0","1005","208607","0","0","0","0","0","0","1004","0","0","1004","0","0","0"
"20860801","2","0","0","1002","4","1002","0","0","1002","208608","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"20870001","2","0","0","1","2","1","0","0","1","208700","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20880001","2","0","0","1001","2","0","0","0","0","208800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20890001","2","0","0","1002","2","1001","0","0","1","208900","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20890101","2","0","0","1001","2","1001","0","0","1","208901","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20890201","2","0","0","1002","2","1001","0","0","1","208902","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20900001","2","0","0","1003","2","0","0","0","0","209000","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"20900101","2","0","0","1002","2","0","0","0","0","209001","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20900301","2","0","0","1002","2","0","0","0","0","209003","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20910001","2","0","0","1001","2","0","0","0","0","209100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20920001","2","0","0","1002","3","1002","0","0","0","209200","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20920101","2","0","0","1002","3","1002","0","0","0","209201","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20920201","2","0","0","1002","3","1002","0","0","0","209202","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20930001","2","0","0","1001","2","0","0","0","0","209300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20930101","2","0","0","1001","2","0","0","0","0","209301","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20930201","2","0","0","1001","2","0","0","0","0","209302","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20930301","2","0","0","1001","2","0","0","0","0","209303","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20930401","2","0","0","1001","2","0","0","0","0","209304","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20960101","3","0","0","1002","6","1001","0","0","1","209601","0","0","0","0","0","1","1001","0","0","1002","0","0","0"
"20970001","2","0","0","1002","2","0","0","0","0","209700","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20970101","2","0","0","1002","2","0","0","0","0","209701","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20970201","2","0","0","1002","2","0","0","0","0","209702","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20970301","2","0","0","1002","2","0","0","0","0","209703","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20980001","3","1001","0","1001","7","1","0","0","1","209800","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"20990001","1","0","0","1001","2","0","0","0","0","209900","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21000001","1","0","0","1002","3","1","0","0","0","210000","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21000101","1","0","0","1","4","1","0","0","1","210001","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21000201","1","0","0","1","4","1","0","0","1","210002","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21000301","2","0","0","1002","5","1","0","0","1002","210003","0","0","0","0","0","0","1","0","0","1","0","0","0"
"21000401","2","0","0","1002","5","1","0","0","1002","210004","0","0","0","0","0","0","1002","0","0","1","0","0","0"
"21000501","1","0","0","1","3","1","0","0","0","210005","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21010001","2","0","0","1","2","1","0","0","1","210100","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21020001","3","1","0","1004","8","1001","0","0","1","210200","0","0","0","0","0","1001","1003","0","0","1","1","0","0"
"21030001","2","0","0","1001","3","1001","0","0","0","210300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21030101","2","0","0","1001","3","1001","0","0","0","210301","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21040001","2","0","0","1001","2","0","0","0","0","210400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21040101","2","0","0","1001","2","0","0","0","0","210401","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21040201","2","0","0","1001","2","0","0","0","0","210402","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21050001","1","0","0","1001","4","1001","0","0","1001","210500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21050101","1","0","0","1001","4","1001","0","0","1001","210501","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21050201","1","0","0","1001","4","1001","0","0","1001","210502","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21051001","1","0","0","1001","4","1001","0","0","1001","210510","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21051101","1","0","0","1001","4","1001","0","0","1001","210511","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21051201","1","0","0","1001","4","1001","0","0","1001","210512","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21051301","1","0","0","1001","4","1001","0","0","1001","210513","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21051401","1","0","0","1001","4","1001","0","0","1001","210514","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21060001","2","0","0","1002","2","0","0","0","0","210600","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21070001","2","0","0","1001","3","1001","0","0","0","210700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21080001","2","0","0","1001","3","1001","0","0","0","210800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21080101","2","0","0","1001","3","1001","0","0","0","210801","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21080201","2","0","0","1001","3","1001","0","0","0","210802","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21090001","3","0","0","1001","4","1004","0","0","1004","210900","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"21090101","3","0","0","1001","4","1004","0","0","1004","210901","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"21100101","3","1","0","1002","8","1","0","0","1002","211001","0","0","0","0","0","1002","1001","0","0","1","1001","0","0"
"21110101","3","1001","0","1001","7","1","0","0","1","211101","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"21120001","2","0","0","1001","3","1001","0","0","0","211200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21120101","2","0","0","1001","3","1001","0","0","0","211201","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21120201","2","0","0","1001","3","1001","0","0","0","211202","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21130001","2","0","0","1","3","1","0","0","0","211300","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21130101","2","0","0","1","3","1","0","0","0","211301","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21130201","2","0","0","1","3","1","0","0","0","211302","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21130301","2","0","0","1","3","1","0","0","0","211303","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21130401","2","0","0","1","3","1","0","0","0","211304","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21130501","2","0","0","1","3","1","0","0","0","211305","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21130601","2","0","0","1","3","1","0","0","0","211306","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21130701","2","0","0","1","3","1","0","0","0","211307","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21130801","2","0","0","1","3","1","0","0","0","211308","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21130901","2","0","0","1","3","1","0","0","0","211309","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21140001","2","0","0","1","3","1","0","0","0","211400","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21150001","2","0","0","1","3","1","0","0","0","211500","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21150101","2","0","0","1","3","1","0","0","0","211501","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21160001","3","0","0","1001","4","1004","0","0","1004","211600","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"21170001","3","0","0","1","4","1001","0","0","1001","211700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21180001","2","0","0","1002","3","1002","0","0","0","211800","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21180101","2","0","0","1002","3","1002","0","0","0","211801","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21180201","2","0","0","1002","3","1002","0","0","0","211802","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"21190101","2","0","0","1","2","0","0","0","0","211901","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21190201","2","0","0","1","2","0","0","0","0","211902","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21190301","2","0","0","1","2","0","0","0","0","211903","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21190401","2","0","0","1","2","0","0","0","0","211904","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21200101","4","1","0","1001","8","1002","0","0","1","212001","0","0","0","0","0","1001","1","0","0","1","1002","0","0"
"21210101","3","1001","0","1001","7","1","0","0","1","212101","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"21220101","3","1002","0","1002","7","1","0","0","1","212201","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"21230101","3","1001","0","1001","7","1","0","0","1","212301","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"21240101","3","1001","0","1","7","1","0","0","1","212401","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"21250101","3","1002","0","1002","7","1","0","0","1","212501","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"21260101","3","1001","0","1001","7","1","0","0","1","212601","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"21270101","3","1001","0","1001","7","1","0","0","1","212701","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"21280101","3","1001","0","1001","10","1","0","0","1","212801","0","0","0","0","0","1","1002","1","1001","1002","1","0","0"
"21290101","3","1","0","1002","8","1","0","0","1002","212901","0","0","0","0","0","1002","1001","0","0","1","1001","0","0"
"21300001","2","0","0","1","2","0","0","0","0","213000","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21300101","2","0","0","1","2","0","0","0","0","213001","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21300201","2","0","0","1","2","0","0","0","0","213002","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21310001","2","0","0","1001","2","0","0","0","0","213100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21320001","2","0","0","1001","3","1001","0","0","0","213200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21320101","2","0","0","1001","3","1001","0","0","0","213201","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21320201","2","0","0","1001","3","1001","0","0","0","213202","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21320301","2","0","0","1001","3","1001","0","0","0","213203","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21320401","2","0","0","1001","3","1001","0","0","0","213204","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21330001","2","0","0","1001","3","1001","0","0","0","213300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21340001","2","0","0","1001","3","1001","0","0","0","213400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21340101","2","0","0","1001","3","1001","0","0","0","213401","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21340201","2","0","0","1001","3","1001","0","0","0","213402","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21350001","2","0","0","1001","3","1001","0","0","0","213500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21350101","2","0","0","1001","3","1001","0","0","0","213501","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21350201","2","0","0","1001","3","1001","0","0","0","213502","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21350301","2","0","0","1001","3","1001","0","0","0","213503","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21360001","2","0","0","1002","3","1002","0","0","0","213600","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21360101","2","0","0","1002","3","1002","0","0","0","213601","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21370001","2","0","0","1001","3","1001","0","0","0","213700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21380001","2","0","0","1001","3","1001","0","0","0","213800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21390001","2","0","0","1001","3","1001","0","0","0","213900","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21400001","2","0","0","1001","3","1001","0","0","0","214000","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21410001","2","0","0","1001","2","0","0","0","0","214100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21420001","2","0","0","1001","2","0","0","0","0","214200","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21430001","2","0","0","1001","2","0","0","0","0","214300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21440001","2","0","0","1001","2","0","0","0","0","214400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"21450101","2","0","0","1","3","1","0","0","0","214501","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21450201","2","0","0","1","3","1","0","0","0","214502","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21450301","2","0","0","1","3","1","0","0","0","214503","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21450401","2","0","0","1","3","1","0","0","0","214504","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21450501","2","0","0","1","3","1","0","0","0","214505","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21450601","2","0","0","1","3","1","0","0","0","214506","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21450701","2","0","0","1","3","1","0","0","0","214507","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21450801","2","0","0","1","3","1","0","0","0","214508","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21450901","2","0","0","1","3","1","0","0","0","214509","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21460101","2","0","0","1","3","1","0","0","0","214601","0","0","0","0","0","0","1","0","0","0","0","0","0"
"21460201","2","0","0","1","3","1","0","0","0","214602","0","0","0","0","0","0","1","0","0","0","0","0","0"
