2ec3377603bb63893a01c9cf786687727d231419c52253bde713c72e2c6fb2f2,e5e0584a532fb4a89ebeff4fbc1f70e9495aebcb5e7c863f7a226d427ef5886a,5e59fed2d250337f5932c3dea5fa4207c87c3c9b2a4757559a44dbe10909dc31,7d596aa12b4f6776775ca7f9cbbddd8aeb1a4dfa9fbbe1789918c5dc502705fd,10b239a2dc7218797b8c0b98e23e6f066595b5a9ddbbd21bd5c4faa4246cc37f,0d1f2a432fa3a4ff1df70b316a99bc8cbd9c92949671d3f6e842f94861eae53b,96d3f88dc0d10637d45d6260ad27ef84e65fa5f91e7450a7a619fc263c4f3623,8ceda5a29f9ac5d921f7a84ed4d4b14de5f90f9ef1d4f295cfc01b2e88b5d4d0,7469e935a3a64c9082384775dd03208e8e5521de707b9510dd0d1718f0662b33,4994f105bf31a8636655630208b354a427b00c7602d3212d17a916cfe9a24a6a
"0","302","1","2024/06/30 11:59:59","0","2024/06/26 12:00:00","0","90067","1","10289"
"0","302","1","2024/07/15 14:59:59","0","2024/07/03 19:00:00","30332","0","1","10290"
"0","302","1","2024/07/15 14:59:59","0","2024/07/11 12:00:00","30333","0","1","10291"
"0","302","1","2024/07/26 11:59:59","0","2024/07/15 15:00:00","30334","0","1","10292"
"0","302","1","2024/07/31 11:59:59","0","2024/07/23 12:00:00","30335","0","1","10293"
"0","302","1","2024/08/12 11:59:59","0","2024/07/31 12:00:00","30337","0","1","10294"
"0","302","1","2024/08/12 11:59:59","0","2024/08/09 12:00:00","30338","90069","1","10295"
"0","302","1","2024/08/15 14:59:59","0","2024/08/12 12:00:00","30339","90070","1","10296"
"0","302","1","2024/08/23 11:59:59","0","2024/08/15 15:00:00","40012","0","1","10297"
"0","302","1","2024/08/31 11:59:59","0","2024/08/26 19:00:00","30342","0","1","10298"
"0","302","1","2024/09/13 11:59:59","0","2024/08/31 12:00:00","0","0","1","10299"
"0","302","1","2024/09/25 11:59:59","0","2024/09/13 12:00:00","30344","0","1","10300"
"0","302","1","2024/09/25 11:59:59","0","2024/09/15 15:00:00","30345","90071","1","10301"
"0","302","1","2024/09/30 11:59:59","0","2024/09/25 12:00:00","30346","90072","1","10302"
"0","302","1","2024/09/30 11:59:59","0","2024/09/25 12:00:00","30347","0","1","10303"
"0","302","1","2024/10/10 11:59:59","0","2024/09/30 12:00:00","0","0","1","10304"
"0","302","1","2024/10/13 11:59:59","0","2024/10/10 12:00:00","30349","0","1","10305"
"0","302","1","2024/10/18 11:59:59","0","2024/10/10 12:00:00","30350","0","1","10306"
"0","302","1","2024/10/18 11:59:59","0","2024/10/13 12:00:00","30351","0","1","10307"
"0","302","1","2024/10/28 11:59:59","0","2024/10/18 12:00:00","30352","0","1","10308"
"0","302","1","2024/10/28 11:59:59","0","2024/10/24 12:00:00","30353","0","1","10309"
"0","302","1","2024/11/11 11:59:59","0","2024/10/31 12:00:00","30355","0","1","10310"
"0","302","1","2024/11/18 11:59:59","0","2024/11/11 12:00:00","30356","0","1","10311"
"0","302","1","2024/11/18 11:59:59","0","2024/11/11 12:00:00","30357","0","1","10312"
"0","302","1","2024/11/26 11:59:59","0","2024/11/18 12:00:00","30358","0","1","10313"
"0","302","1","2024/11/30 11:59:59","0","2024/11/26 12:00:00","30359","0","1","10314"
"0","302","1","2024/12/09 11:59:59","0","2024/11/30 12:00:00","30360","0","1","10315"
"0","302","1","2024/12/15 14:59:59","0","2024/12/09 12:00:00","30361","0","1","10316"
"0","302","1","2024/12/15 14:59:59","0","2024/12/09 12:00:00","30362","0","1","10317"
"0","302","1","2024/12/22 11:59:59","0","2024/12/15 15:00:00","30363","0","1","10318"
"0","302","1","2024/12/31 11:59:59","0","2024/12/22 12:00:00","30364","0","1","10319"
"0","302","1","2025/01/15 14:59:59","0","2025/01/03 19:00:00","30366","0","1","10320"
"0","302","1","2025/01/15 14:59:59","0","2025/01/09 12:00:00","30367","0","1","10321"
"0","302","1","2025/01/20 11:59:59","0","2025/01/15 15:00:00","30368","0","1","10322"
"0","302","1","2025/01/31 11:59:59","0","2025/01/20 12:00:00","30369","0","1","10323"
"0","302","1","2025/02/10 11:59:59","0","2025/01/31 12:00:00","30370","0","1","10324"
"0","302","1","2025/02/15 14:59:59","0","2025/02/10 12:00:00","30371","0","50101","10325"
"0","302","1","2025/02/20 11:59:59","0","2025/02/10 12:00:00","40013","0","50102","10326"
"0","302","1","2025/02/24 11:59:59","0","2025/02/20 12:00:00","30373","0","50102","10327"
"0","302","1","2025/02/28 11:59:59","0","2025/02/20 12:00:00","30374","0","50101","10328"
"0","302","1","2025/03/15 14:59:59","0","2025/03/03 19:00:00","30376","0","50101","10329"
"0","302","1","2025/03/15 14:59:59","0","2025/03/10 12:00:00","30377","0","50102","10330"
"0","302","1","2025/03/31 11:59:59","0","2025/03/15 15:00:00","30378","0","50101","10331"
"0","302","1","2025/04/08 11:59:59","0","2025/03/31 12:00:00","30379","0","50101","10332"
"0","302","1","2025/04/15 14:59:59","0","2025/04/08 12:00:00","30380","0","50101","10333"
"0","302","1","2025/04/26 11:59:59","0","2025/04/15 15:00:00","30381","0","50101","10334"
"0","302","1","2025/04/30 11:59:59","0","2025/04/26 12:00:00","30382","0","50101","10335"
"0","302","1","2025/05/15 14:59:59","0","2025/05/03 19:00:00","30384","0","50102","10336"
"0","302","1","2025/05/15 14:59:59","0","2025/05/03 19:00:00","30385","0","50101","10337"
"0","302","1","2025/05/31 11:59:59","0","2025/05/15 15:00:00","30386","0","50102","10338"
"0","302","1","2025/05/31 11:59:59","0","2025/05/15 15:00:00","30387","0","50101","10339"
"0","302","1","2025/06/10 11:59:59","0","2025/05/31 12:00:00","30388","0","50101","10340"
"0","302","1","2025/06/20 11:59:59","0","2025/06/10 12:00:00","30389","0","50102","10341"
"0","302","1","2025/06/20 11:59:59","0","2025/06/10 12:00:00","30390","0","50101","10342"
"0","302","1","2025/06/27 11:59:59","0","2025/06/20 12:00:00","30391","0","50102","10343"
"0","302","1","2025/06/27 11:59:59","0","2025/06/20 12:00:00","30392","0","50101","10344"
"0","302","1","2025/07/10 11:59:59","0","2025/06/30 12:00:00","30394","0","50101","10345"
"0","302","1","2025/07/23 11:59:59","0","2025/07/10 12:00:00","30395","0","50102","10346"
"0","302","1","2025/07/23 11:59:59","0","2025/07/10 12:00:00","30396","0","50101","10347"
"0","302","1","2025/07/31 11:59:59","0","2025/07/23 12:00:00","30397","0","50102","10348"
"0","302","1","2025/07/31 11:59:59","0","2025/07/23 12:00:00","30398","0","50101","10349"
"0","302","1","2025/08/10 11:59:59","0","2025/07/31 12:00:00","30399","0","50101","10350"
"0","302","1","2025/08/15 14:59:59","0","2025/08/10 12:00:00","30400","0","50102","10351"
"0","302","1","2025/08/15 14:59:59","0","2025/08/10 12:00:00","30401","0","50101","10352"
"0","302","1","2025/08/22 11:59:59","0","2025/08/15 15:00:00","30402","0","50102","10353"
"0","302","1","2025/08/22 11:59:59","0","2025/08/15 15:00:00","40014","0","50101","10354"
"0","302","1","2025/08/31 11:59:59","0","2025/08/22 12:00:00","30404","0","50101","10355"
"0","302","1","2025/09/30 11:59:59","0","2025/09/16 15:00:00","30407","0","50102","10356"
"0","302","1","2025/09/30 11:59:59","0","2025/09/16 15:00:00","30408","0","50101","10357"
"0","302","1","2025/10/10 11:59:59","0","2025/09/30 12:00:00","30409","0","50101","10358"
"0","302","1","2025/10/24 11:59:59","0","2025/10/10 12:00:00","30410","0","50102","10359"
"0","302","1","2025/10/24 11:59:59","0","2025/10/10 12:00:00","30411","0","50101","10360"
"0","302","1","2025/10/31 11:59:59","0","2025/10/24 12:00:00","30412","0","50102","10361"
"0","302","1","2025/11/03 11:59:59","0","2025/10/24 12:00:00","30413","0","50101","10362"
"0","302","1","2025/11/14 14:59:59","0","2025/11/03 12:00:00","30415","0","50102","10363"
"0","302","1","2025/11/14 14:59:59","0","2025/11/03 12:00:00","30416","0","50101","10364"
"0","302","1","2025/11/30 11:59:59","0","2025/11/14 15:00:00","30417","0","50102","10365"
"0","302","1","2025/11/30 11:59:59","0","2025/11/14 15:00:00","30418","0","50101","10366"
"0","302","1","2025/12/15 14:59:59","0","2025/11/30 12:00:00","30419","0","50102","10367"
"0","302","1","2025/12/15 14:59:59","0","2025/11/30 12:00:00","30420","0","50101","10368"
"0","302","1","2025/12/21 11:59:59","0","2025/12/10 12:00:00","30421","0","50101","10369"
"0","302","1","2025/12/21 11:59:59","0","2025/12/15 15:00:00","30422","0","50100","10370"
"0","302","1","2025/12/31 11:59:59","0","2025/12/21 12:00:00","30423","0","50100","10371"
"0","302","1","2026/01/15 11:59:59","0","2026/01/03 12:00:00","30425","0","50102","10372"
"0","302","1","2026/01/15 11:59:59","0","2026/01/03 12:00:00","30426","0","50101","10373"
"0","302","1","2026/01/31 11:59:59","0","2026/01/15 12:00:00","30427","0","50102","10374"
"0","302","1","2026/01/31 11:59:59","0","2026/01/15 12:00:00","30428","0","50101","10375"
"0","302","1","2026/02/09 11:59:59","0","2026/01/31 12:00:00","30429","0","50102","10376"
"0","302","1","2026/02/09 11:59:59","0","2026/01/31 12:00:00","30430","0","50101","10377"
"0","302","1","2026/02/15 11:59:59","0","2026/02/09 12:00:00","30431","0","50102","10378"
"0","302","1","2026/02/15 11:59:59","0","2026/02/09 12:00:00","30432","0","50101","10379"
"0","302","1","2026/02/28 11:59:59","0","2026/02/15 12:00:00","30433","0","50102","10380"
"0","302","1","2026/02/28 11:59:59","0","2026/02/15 12:00:00","40015","0","50101","10381"
"0","101","2","2030/01/01 23:59:59","0","2018/01/01 15:00:00","0","0","100101","20000"
"0","302","1","2018/06/01 4:59:59","0","2018/05/22 5:00:00","0","0","0","20001"
"0","302","1","2018/09/01 4:59:59","0","2018/08/21 5:00:00","0","0","1","20003"
"0","305","1","2024/01/22 11:59:59","0","2024/01/15 15:00:00","0","0","1","20004"
"27010","908","4","2023/08/25 14:59:59","0","2023/08/15 15:00:00","0","0","1","20005"
"0","903","1","2019/02/12 14:59:59","1","2019/02/08 15:00:00","0","0","1","20006"
"0","903","1","2019/02/15 22:59:59","1","2019/02/12 15:00:00","0","0","1","20007"
"0","903","1","2019/02/28 11:59:59","1","2019/02/15 23:00:00","0","0","1","20008"
"0","906","1","2020/01/04 4:59:59","0","2019/12/20 5:00:00","0","0","1","20009"
"0","906","1","2020/01/10 11:59:59","0","2020/01/04 5:00:00","0","0","1","20010"
"0","307","1","2023/08/22 11:59:59","0","2023/08/15 15:00:00","110007","0","60301","20011"
"27005","908","4","2022/02/25 14:59:59","0","2022/02/15 15:00:00","0","0","1","20012"
"27008","908","4","2023/02/25 14:59:59","0","2023/02/15 15:00:00","0","0","1","20013"
"83","0","5","2023/05/15 14:59:59","0","2023/04/30 12:00:00","0","0","1","20014"
"84","0","5","2023/05/31 11:59:59","0","2023/05/15 15:00:00","0","0","1","20015"
"27009","908","4","2023/05/15 14:59:59","0","2023/04/30 12:00:00","0","0","1","20016"
"111","0","5","2023/08/31 11:59:59","0","2023/08/15 15:00:00","0","0","1","20017"
"112","0","5","2023/08/31 11:59:59","0","2023/08/15 15:00:00","0","0","1","20018"
"114","0","6","2030/03/01 14:59:59","0","2023/08/15 15:00:00","0","0","10201","20019"
"0","307","1","2023/08/26 11:59:59","0","2023/08/22 12:00:00","110008","0","60302","20020"
"0","305","1","2024/10/28 11:59:59","0","2024/10/24 12:00:00","0","0","60102","20021"
"0","307","1","2025/12/31 11:59:59","0","2025/12/21 12:00:00","0","0","60103","20022"
"27012","908","4","2024/01/11 11:59:59","0","2023/12/31 12:00:00","0","0","1","20023"
"116","0","5","2024/12/31 11:59:59","0","2024/02/15 0:00:00","0","0","90101","20024"
"117","0","5","2024/02/29 23:59:59","0","2024/02/15 0:00:00","0","0","1","20025"
"27013","908","4","2024/02/25 14:59:59","0","2024/02/15 0:00:00","0","0","1","20026"
"0","305","1","2025/02/20 11:59:59","0","2025/02/15 12:00:00","70122","0","60211","20027"
"0","305","1","2025/02/24 11:59:59","0","2025/02/20 12:00:00","70123","0","60212","20028"
"0","305","1","2025/03/03 18:59:59","0","2025/02/28 12:00:00","70127","0","60213","20029"
"0","305","1","2025/02/28 11:59:59","0","2025/02/24 12:00:00","70125","0","60214","20030"
"0","305","1","2025/02/28 11:59:59","0","2025/02/24 12:00:00","70124","0","60215","20031"
"0","305","1","2026/01/15 11:59:59","0","2025/12/31 12:00:00","0","0","60101","20032"
"27014","908","4","2024/05/20 23:59:59","0","2024/04/30 12:00:00","0","0","1","20033"
"120","0","5","2024/05/20 23:59:59","0","2024/04/30 12:00:00","0","0","1","20034"
"121","0","5","2024/05/20 23:59:59","0","2024/04/30 12:00:00","0","0","1","20035"
"122","0","5","2024/05/20 23:59:59","0","2024/04/30 12:00:00","0","0","1","20036"
"123","0","5","2024/05/20 23:59:59","0","2024/04/30 12:00:00","0","0","1","20037"
"124","0","5","2024/05/20 23:59:59","0","2024/04/30 12:00:00","0","0","1","20038"
"125","0","5","2024/05/20 23:59:59","0","2024/04/30 12:00:00","0","0","1","20039"
"126","0","5","2024/05/20 23:59:59","0","2024/04/30 12:00:00","0","0","1","20040"
"0","307","1","2025/09/08 11:59:59","0","2025/09/03 12:00:00","110026","0","60111","20041"
"0","307","1","2025/10/08 11:59:59","0","2025/10/03 12:00:00","110027","0","60112","20042"
"0","307","1","2025/07/08 11:59:59","0","2025/07/03 12:00:00","110024","0","60113","20043"
"0","307","1","2025/08/15 14:59:59","0","2025/08/10 12:00:00","110025","0","60114","20044"
"0","307","1","2025/05/10 11:59:59","0","2025/05/05 12:00:00","110022","0","60115","20045"
"27015","908","4","2024/08/31 23:59:59","0","2024/08/15 15:00:00","0","0","1","20046"
"128","0","5","2024/08/31 23:59:59","0","2024/08/15 15:00:00","0","0","1","20047"
"129","0","5","2024/08/31 23:59:59","0","2024/08/15 15:00:00","0","0","1","20048"
"130","0","5","2024/08/31 23:59:59","0","2024/08/15 15:00:00","0","0","1","20049"
"131","0","5","2024/08/31 23:59:59","0","2024/08/15 15:00:00","0","0","1","20050"
"132","0","5","2024/08/31 23:59:59","0","2024/08/15 15:00:00","0","0","1","20051"
"133","0","5","2024/08/31 23:59:59","0","2024/08/15 15:00:00","0","0","1","20052"
"134","0","5","2024/08/31 23:59:59","0","2024/08/15 15:00:00","0","0","1","20053"
"135","0","5","2024/08/31 23:59:59","0","2024/08/15 15:00:00","0","0","1","20054"
"136","0","5","2025/01/31 11:59:59","0","2024/08/15 15:00:00","0","0","1","20055"
"137","0","12","2030/03/01 14:59:59","0","2024/10/15 15:00:00","0","0","70202","20056"
"27017","908","4","2025/01/14 23:59:59","0","2024/12/31 12:00:00","0","0","10101","20057"
"141","0","5","2025/01/14 23:59:59","0","2024/12/31 12:00:00","0","0","70101","20058"
"142","0","5","2025/01/14 23:59:59","0","2024/12/31 12:00:00","0","0","70501","20059"
"143","0","5","2025/01/14 23:59:59","0","2024/12/31 12:00:00","0","0","70601","20060"
"145","0","5","2025/01/14 23:59:59","0","2024/12/31 12:00:00","0","0","70801","20061"
"146","0","5","2025/01/14 23:59:59","0","2024/12/31 12:00:00","0","0","70802","20062"
"147","0","5","2025/01/14 23:59:59","0","2024/12/31 12:00:00","0","0","70803","20063"
"152","0","5","2025/05/31 11:59:59","0","2024/12/31 12:00:00","0","0","90102","20064"
"0","307","1","2026/01/31 11:59:59","0","2026/01/15 12:00:00","0","0","60104","20065"
"27018","908","4","2025/02/25 23:59:59","0","2025/02/15 15:00:00","0","0","10102","20066"
"27019","908","4","2025/02/25 23:59:59","0","2025/02/15 15:00:00","0","0","10103","20067"
"155","0","5","2025/02/25 23:59:59","0","2025/02/15 15:00:00","0","0","70102","20068"
"156","0","5","2030/03/01 14:59:59","0","2025/02/15 15:00:00","0","0","70501","20069"
"157","0","5","2025/07/31 11:59:59","0","2025/02/15 15:00:00","0","0","90101","20070"
"158","0","5","2025/02/25 23:59:59","0","2025/02/15 15:00:00","0","0","70502","20071"
"159","0","5","2025/02/25 23:59:59","0","2025/02/15 15:00:00","0","0","70602","20072"
"160","0","5","2030/03/01 14:59:59","0","2025/02/15 15:00:00","0","0","70601","20073"
"162","0","5","2025/02/25 23:59:59","0","2025/02/15 15:00:00","0","0","70804","20074"
"163","0","5","2025/02/25 23:59:59","0","2025/02/15 15:00:00","0","0","70805","20075"
"164","0","5","2025/02/25 23:59:59","0","2025/02/15 15:00:00","0","0","70806","20076"
"27020","908","4","2025/05/23 23:59:59","0","2025/04/30 12:00:00","0","0","10101","20077"
"183","0","5","2030/03/01 14:59:59","0","2025/04/30 12:00:00","0","0","70104","20078"
"174","0","5","2025/05/23 23:59:59","0","2025/04/30 12:00:00","0","0","70201","20079"
"0","0","2","2025/05/23 23:59:59","0","2025/04/30 12:00:00","0","0","70301","20080"
"0","0","2","2025/05/23 23:59:59","0","2025/04/30 12:00:00","0","0","70401","20081"
"189","0","5","2025/07/31 11:59:59","0","2025/06/16 15:00:00","0","0","70101","20082"
"27023","908","4","2025/08/31 23:59:59","0","2025/08/15 15:00:00","0","0","10101","20083"
"10","0","10","2025/08/31 23:59:59","0","2025/08/15 15:00:00","0","0","70102","20084"
"204","0","12","2030/03/01 14:59:59","0","2025/08/15 15:00:00","0","0","70201","20085"
"0","0","7","2025/08/31 23:59:59","0","2025/08/15 15:00:00","0","0","70301","20086"
"0","0","8","2025/08/31 23:59:59","0","2025/08/15 15:00:00","0","0","70401","20087"
"0","305","1","2025/08/31 11:59:59","0","2025/08/15 15:00:00","0","0","60101","20088"
"0","307","1","2025/10/31 11:59:59","0","2025/10/24 12:00:00","0","0","60101","20089"
"214","0","5","2025/11/03 11:59:59","0","2025/10/24 12:00:00","0","0","70101","20090"
"0","307","1","2025/11/30 11:59:59","0","2025/11/14 15:00:00","0","0","60101","20091"
"0","305","1","2025/12/10 11:59:59","0","2025/11/30 12:00:00","0","0","60101","20092"
"0","305","1","2025/12/21 11:59:59","0","2025/12/15 15:00:00","0","0","60101","20093"
"219","0","5","2025/12/21 11:59:59","0","2025/12/10 12:00:00","0","0","70101","20094"
"225","0","5","2026/01/15 11:59:59","0","2025/12/31 12:00:00","0","0","70102","20095"
"226","0","5","2026/01/15 11:59:59","0","2025/12/31 12:00:00","0","0","10101","20096"
"227","0","5","2026/01/31 11:59:59","0","2025/12/31 12:00:00","0","0","70103","20097"
"0","305","1","2026/02/15 11:59:59","0","2026/02/09 12:00:00","0","0","60101","20098"
"0","307","1","2026/02/28 11:59:59","0","2026/02/15 12:00:00","0","0","60101","20099"
"244","0","5","2026/02/25 11:59:59","0","2026/02/15 12:00:00","0","0","70101","20100"
"27028","908","4","2026/02/25 23:59:59","0","2026/02/15 12:00:00","0","0","10102","20101"
"27029","908","4","2026/02/25 23:59:59","0","2026/02/15 12:00:00","0","0","10103","20102"
"0","0","2","2026/03/16 11:59:59","0","2026/02/15 12:00:00","0","0","70102","20103"
"0","0","7","2026/03/16 11:59:59","0","2026/02/15 12:00:00","0","0","70103","20104"
"0","107","1","2019/01/30 23:59:59","0","2019/01/23 5:00:00","0","0","1","40001"
"0","303","1","2018/11/03 18:59:59","0","2018/10/31 12:00:00","0","0","1","50018"
"0","303","1","2019/01/03 18:59:59","0","2018/12/31 12:00:00","0","50018","1","50023"
"0","303","1","2019/02/28 11:59:59","0","2019/02/15 23:00:00","0","0","1","50027"
"0","303","1","2019/05/07 14:59:59","0","2019/04/30 12:00:00","0","50018","1","50033"
"0","303","1","2019/09/03 20:59:59","0","2019/08/31 12:00:00","0","0","1","50047"
"0","303","1","2019/09/30 11:59:59","0","2019/09/29 12:00:00","0","0","1","50051"
"0","303","1","2020/01/03 18:59:59","0","2019/12/31 12:00:00","0","0","1","50061"
"0","303","1","2020/02/25 11:59:59","0","2020/02/15 15:00:00","0","0","1","50067"
"0","303","1","2020/06/03 18:59:59","0","2020/05/31 12:00:00","0","0","1","50079"
"0","303","1","2020/07/03 18:59:59","0","2020/06/30 12:00:00","0","0","1","50084"
"0","303","1","2020/09/03 18:59:59","0","2020/08/31 12:00:00","0","0","1","50094"
"0","303","1","2021/01/03 18:59:59","0","2020/12/31 12:00:00","0","0","1","50108"
"0","303","1","2021/03/03 18:59:59","0","2021/02/28 12:00:00","0","0","1","50119"
"0","303","1","2021/04/30 11:59:59","0","2021/04/28 12:00:00","0","0","1","50129"
"0","303","1","2021/07/03 18:59:59","0","2021/06/30 12:00:00","0","0","1","50140"
"0","303","1","2021/09/03 18:59:59","0","2021/08/31 12:00:00","0","0","1","50151"
"0","303","1","2021/11/03 18:59:59","0","2021/10/31 12:00:00","0","0","1","50162"
"0","303","1","2022/01/03 18:59:59","0","2021/12/31 12:00:00","0","0","1","50172"
"0","303","1","2022/03/03 18:59:59","0","2022/02/28 12:00:00","0","0","1","50183"
"0","303","1","2022/04/03 18:59:59","0","2022/03/31 12:00:00","0","90039","1","50190"
"0","303","1","2022/05/03 18:59:59","0","2022/04/30 12:00:00","0","0","1","50195"
"0","303","1","2022/05/31 11:59:59","0","2022/05/28 12:00:00","0","90042","1","50200"
"0","303","1","2022/09/03 18:59:59","0","2022/08/31 12:00:00","0","0","1","50217"
"0","303","1","2022/11/27 11:59:59","0","2022/11/24 12:00:00","0","90053","1","50231"
"0","303","1","2023/01/03 18:59:59","0","2022/12/31 12:00:00","0","0","1","50237"
"0","303","1","2023/03/03 18:59:59","0","2023/02/28 12:00:00","0","0","1","50248"
"0","303","1","2023/05/27 11:59:59","0","2023/05/24 12:00:00","0","0","1","50261"
"0","303","1","2023/07/03 18:59:59","0","2023/06/30 12:00:00","0","0","1","50267"
"0","303","1","2023/09/03 18:59:59","0","2023/08/31 12:00:00","0","0","1","50278"
"0","303","1","2023/11/27 11:59:59","0","2023/11/24 12:00:00","0","0","1","50291"
"0","303","1","2024/01/03 18:59:59","0","2023/12/31 12:00:00","0","0","1","50298"
"0","303","1","2024/03/03 18:59:59","0","2024/02/29 12:00:00","0","0","1","50309"
"0","303","1","2024/05/03 18:59:59","0","2024/04/30 12:00:00","0","0","1","50321"
"0","303","1","2024/07/03 18:59:59","0","2024/06/30 12:00:00","0","90068","1","50331"
"0","303","1","2024/08/26 18:59:59","0","2024/08/23 12:00:00","0","0","1","50341"
"0","303","1","2024/10/31 11:59:59","0","2024/10/28 12:00:00","0","0","1","50354"
"0","303","1","2025/01/03 18:59:59","0","2024/12/31 12:00:00","0","0","1","50365"
"0","303","1","2025/03/03 18:59:59","0","2025/02/28 12:00:00","0","0","30101","50375"
"0","303","1","2025/05/03 18:59:59","0","2025/04/30 12:00:00","0","0","30101","50383"
"0","303","1","2025/06/30 11:59:59","0","2025/06/27 12:00:00","0","0","30101","50393"
"0","303","1","2025/09/08 11:59:59","0","2025/08/31 12:00:00","0","0","30101","50405"
"0","303","1","2025/09/16 14:59:59","0","2025/09/08 12:00:00","0","0","30101","50406"
"0","303","1","2025/11/03 11:59:59","0","2025/10/31 12:00:00","0","0","30101","50414"
"0","303","1","2026/01/03 11:59:59","0","2025/12/31 12:00:00","0","0","30101","50424"
"0","304","1","2023/02/15 14:59:59","0","2018/10/18 15:00:00","0","0","1","60001"
"0","306","1","2030/10/31 11:59:59","0","2019/09/03 19:00:00","0","0","20101","60002"
"0","308","1","2030/10/31 11:59:59","0","2020/03/01 5:00:00","0","0","20201","60003"
"0","304","1","2030/02/15 14:59:59","0","2023/02/15 15:00:00","0","0","40101","60004"
"118501","510","1","2030/10/31 11:59:59","0","2021/10/19 12:00:00","0","0","110101","91185"
"106901","510","1","2030/10/31 11:59:59","0","2022/11/15 15:00:00","0","0","110102","91186"
"118601","510","1","2030/10/31 11:59:59","0","2024/08/10 21:00:00","0","0","110103","91187"
