914736367af8fd1b1e80aac6d07c771e410433c53fa1cdb09fb4253faf7474a7,33e438b18eab8d56435e1f25be66bd1d370c89a44efa8edc8cee6f0afc7e8a3a,5b078afe5e0002582a866991db1c4262661128230694f398261379d1dde65dd6,3af7d4e2c5b99c0fdeac098e63eed15ac0892dbead3383cf5dd18f2198677a21,88f91c16b05aff169de16ec9bdeff2d76a34b49572dabf5092b0144abe58e51a,37739e6460f2b7f967fd765906d28e2ffc93a930dece8af46748a9de8eacd57d,100f2eef5ad70bd88ebb80d7d643b04c35ef9476089bc6564b75b3bf1b47f781,1c9599e392bbf44693305702d20869b21a62bb00f680f2c33dd512404487f37a,cc0f97b29a9e804f78e5aec3c5de423a2b0989af2f232b176ec21d277e7ba733,202d4fcc439ac36a077523b42b22e826db5a3ee0f3389e4bd6d73e95f71a9264,c47fb0f0b361142b83ef8261899bdd0e5eaea78cb28a4d597b5c8b82859959c9,b17cc66b0d6bf655c6e5aba1baeb4729c8204dcb3ba994a1dd125c42c4a51d1e,e9924545d43c7eff2ee9f81ce587cfe19edfab8a39e1862d40bdace85f4438ad,9d79228f19994cf55652e61819620e277cb5b458e8db19e12b14273a74a6e57a,5252b2fa3090f2eaf1abcce818e41d45aff6e95a45106e2e6e499917e3b9c4cf,0fcb2403441bb38322db7d5f9cba6191f518942e905aade2487de08f0aef1433,a1a8867379a0d5a322e6fbffd714911286e2e279892891a1b9ed23a4942872a1,ad6c2a8531bf3e8457fe1f0eedda2bdc70b3933728cf6b2c537affd252c471b9,ffdd9ae3208cb008bf740810b59d99392ef4e26800d60e2d9fd43ab303779a8d,d27efe74e57456f4e88b2331c8d0b7d9d0814b93d94bb676ce442bfd5cc9a5c4,87b90ba7f78421ecac2e22ba08a9278f91deaddcb29bd8b48a0b623c31c6ad0c,3a81336237689b00a2ab05e707ff0e9e73052ee739bfcce768446fe317eaecac,8caf3dd728a4c50f3a1dd2ce035ced8e19c52d3776f2ac8e33c39666a8758c3a,2aaeb36994dd0d33c2cb8f77df83a9fc8f0e5bb0e168343c0ac07dccb320543e,6a2d286ccd027a65fb691164557be53f824eae0430991f5477e8509c7c13b2cf,272889cf846c4d9b5daf6a86e821d21eaf342ab92dfc268d7ce45157cf1492d7,22319ea2f44b4b2e18dba92df4bb0b3e9b42b8d4b67e1dbdec63eba3cbec1839,2f52e7d27213521cdd52bee7dc13b0b99beb0484e2375a4243b9d462e641034a,92c9471f8be9cde44ca0fb831e72b3601fb1e02f81855b258ac407a0479bdaf7,5d0670628bebdcaff8627fc0386657f51f36e4333da5b9d59ecbebd16cacff1c,79acd7d2ccdefd108406e8e312b41221b4d3a9439313d6a2a47af519212d7abc,7c465a6a32aee62721b31fe400a3ce5f630fc092e3ccc8a8d6d3f4608c50e9a5,6d189ef5d57a9190605c7ca292755500e8e976036d1e2d9590462baa30ad3581,7ade869dcd8b53eeaf426e22d8f84765c4c739e7caca5292b6f3c52b81766af5,34f3cc3a99e05a1a216a5e19fc044e05f167657129a284b580ab2ec3ae612b91,929c2cc176ca3c707dde89269adaea6e955796ed3bb09b9cd4eeb2e8a90c96eb,8cf221cfc9e950009c7dcf24ef1a722bd9f400699a828f45153ffd8eeb9b1378,4e70c59056e02ac05e8fc85759d991a496dcf516e448dfe439dfefb37a4ba24e,c8ec82e0d7431006efd33cb884338bcc1a0881359f3123208b23ad1002e950f7
"0","2.73","0","10000","0","0","0","20","0","31061","0","0","0","0","0","0","1","15","54.11","355.1","0","0","0.3","0","39.46","0","2.51","6.01","0","0","0","0","0","106101","0","0.28","0","0","0"
"0","3.28","0","20000","0","0","0","20","0","31061","0","0","0","0","0","0","2","30","64.93","426.1","0","0","0.45","0","59.19","0","3.01","9.02","0","0","0","0","0","106101","0","0.42","0","0","0"
"0","3.82","0","30000","0","0","0","20","0","31061","0","0","0","0","0","0","3","100","75.75","497.1","0","0","0.6","0","78.92","0","3.51","12.02","0","0","0","0","0","106101","0","0.56","0","0","0"
"0","4.37","0","40000","0","0","0","20","0","31061","0","0","0","0","0","0","4","120","86.58","568.2","0","0","0.75","0","98.65","0","4.02","15.03","0","0","0","0","0","106101","0","0.7","0","0","0"
"0","4.91","0","50000","0","0","0","20","0","31061","0","0","0","0","0","0","5","150","97.4","639.2","0","0","0.9","0","118.4","0","4.52","18.03","0","0","0","0","0","106101","0","0.84","0","0","0"
"0","20.73","0","0","0","0","0","20","0","31061","0","0","0","0","0","0","6","0","1613.7","3245.7","2","0","1.2","0","157.9","0","20.27","24.04","0","0","0","10","0","106101","0","1.12","0","0","0"
"0","1.94","0","10000","0","0","0","20","0","31063","0","0","0","0","0","0","1","15","47.16","277.7","0","0","0.22","0","30.86","0","2.05","5.24","0","0","0","0","0","106301","0","0.23","0","0","0"
"0","2.33","0","20000","0","0","0","20","0","31063","0","0","0","0","0","0","2","30","56.59","333.2","0","0","0.33","0","46.29","0","2.46","7.86","0","0","0","0","0","106301","0","0.35","0","0","0"
"0","2.72","0","30000","0","0","0","20","0","31063","0","0","0","0","0","0","3","100","66.02","388.8","0","0","0.44","0","61.72","0","2.87","10.48","0","0","0","0","0","106301","0","0.46","0","0","0"
"0","3.1","0","40000","0","0","0","20","0","31063","0","0","0","0","0","0","4","120","75.46","444.3","0","0","0.55","0","77.15","0","3.28","13.1","0","0","0","0","0","106301","0","0.58","0","0","0"
"0","3.49","0","50000","0","0","0","20","0","31063","0","0","0","0","0","0","5","150","84.89","499.9","0","0","0.66","0","92.58","0","3.69","15.72","0","0","0","0","0","106301","0","0.69","0","0","0"
"0","4.07","0","0","0","0","0","220","0","31063","0","0","0","0","0","0","6","0","1879.1","583.2","2","0","0.88","0","123.5","0","4.31","20.96","0","0","0","5","0","106301","0","0.92","0","0","0"
"0","2.51","0","10000","0","0","0","15","0","31064","0","0","0","0","0","0","1","15","52.97","323.8","0","0","0.28","0","35.97","0","2.28","5.89","0","0","0","0","0","106401","0","0.25","0","0","0"
"0","3.01","0","20000","0","0","0","15","0","31064","0","0","0","0","0","0","2","30","63.56","388.6","0","0","0.42","0","53.96","0","2.74","8.84","0","0","0","0","0","106401","0","0.38","0","0","0"
"0","3.51","0","30000","0","0","0","15","0","31064","0","0","0","0","0","0","3","100","74.16","453.3","0","0","0.56","0","71.94","0","3.19","11.78","0","0","0","0","0","106401","0","0.5","0","0","0"
"0","4.02","0","40000","0","0","0","15","0","31064","0","0","0","0","0","0","4","120","84.75","518.1","0","0","0.7","0","89.93","0","3.65","14.73","0","0","0","0","0","106401","0","0.63","0","0","0"
"0","4.52","0","50000","0","0","0","15","0","31064","0","0","0","0","0","0","5","150","95.35","582.8","0","0","0.84","0","108","0","4.1","17.67","0","0","0","0","0","106401","0","0.75","0","0","0"
"0","5.27","0","0","0","0","0","315","0","31064","0","0","0","0","0","0","6","0","2421.3","680","2","0","1.12","0","143.9","0","4.79","23.56","0","0","0","3","0","106401","0","1","0","0","0"
"0","2.62","0","10000","0","0","0","15","0","31065","0","0","0","0","0","0","1","15","56.39","344.6","0","0","0.29","0","38.29","0","2.39","6.27","0","0","0","0","0","106501","0","0.27","0","0","0"
"0","3.14","0","20000","0","0","0","15","0","31065","0","0","0","0","0","0","2","30","67.67","413.5","0","0","0.44","0","57.44","0","2.87","9.41","0","0","0","0","0","106501","0","0.41","0","0","0"
"0","3.67","0","30000","0","0","0","15","0","31065","0","0","0","0","0","0","3","100","78.95","482.4","0","0","0.58","0","76.58","0","3.35","12.54","0","0","0","0","0","106501","0","0.54","0","0","0"
"0","4.19","0","40000","0","0","0","15","0","31065","0","0","0","0","0","0","4","120","90.22","551.4","0","0","0.73","0","95.73","0","3.82","15.68","0","0","0","0","0","106501","0","0.68","0","0","0"
"0","4.72","0","50000","0","0","0","15","0","31065","0","0","0","0","0","0","5","150","101.5","620.3","0","0","0.87","0","114.9","0","4.3","18.81","0","0","0","0","0","106501","0","0.81","0","0","0"
"0","5.73","0","0","0","0","0","300","0","31065","0","0","0","0","0","0","6","0","2427.3","734.8","0","0","1.2","0","155.5","0","4.79","24.8","0","0","0","0","0","106501","0","1","0","0","0"
"0","2.85","0","10000","0","0","0","15","0","31066","0","0","0","0","0","0","1","15","52.29","375.9","0","0","0.32","0","41.77","0","2.28","5.81","0","0","0","0","0","106601","0","0.25","0","0","0"
"0","3.42","0","20000","0","0","0","15","0","31066","0","0","0","0","0","0","2","30","62.75","451.1","0","0","0.48","0","62.66","0","2.74","8.72","0","0","0","0","0","106601","0","0.38","0","0","0"
"0","3.99","0","30000","0","0","0","15","0","31066","0","0","0","0","0","0","3","100","73.21","526.3","0","0","0.64","0","83.54","0","3.19","11.62","0","0","0","0","0","106601","0","0.5","0","0","0"
"0","4.56","0","40000","0","0","0","15","0","31066","0","0","0","0","0","0","4","120","83.66","601.4","0","0","0.8","0","104.5","0","3.65","14.53","0","0","0","0","0","106601","0","0.63","0","0","0"
"0","5.13","0","50000","0","0","0","15","0","31066","0","0","0","0","0","0","5","150","94.12","676.6","0","0","0.96","0","125.4","0","4.1","17.43","0","0","0","0","0","106601","0","0.75","0","0","0"
"0","121","0","0","0","0","0","15","0","31066","0","0","0","0","0","0","6","0","1609.9","789.4","0","0","1.28","0","167.1","0","119.8","23.24","0","0","0","10","0","106601","0","1","0","0","0"
"0","2.28","0","10000","0","0","0","0","5.89","31067","0","0","0","0","0","0","1","15","0","333.6","0","0","0.25","0","37.06","0","2.16","0","0","0","52.97","0","0","106701","0","0.24","0","0","0"
"0","2.74","0","20000","0","0","0","0","8.84","31067","0","0","0","0","0","0","2","30","0","400.3","0","0","0.38","0","55.59","0","2.59","0","0","0","63.56","0","0","106701","0","0.36","0","0","0"
"0","3.19","0","30000","0","0","0","0","11.78","31067","0","0","0","0","0","0","3","100","0","467","0","0","0.5","0","74.12","0","3.02","0","0","0","74.16","0","0","106701","0","0.48","0","0","0"
"0","3.65","0","40000","0","0","0","0","14.73","31067","0","0","0","0","0","0","4","120","0","533.8","0","0","0.63","0","92.65","0","3.46","0","0","0","84.75","0","0","106701","0","0.6","0","0","0"
"0","4.1","0","50000","0","0","0","0","17.67","31067","0","0","0","0","0","0","5","150","0","600.5","0","0","0.75","0","111.2","0","3.89","0","0","0","95.35","0","0","106701","0","0.72","0","0","0"
"0","2.73","0","10000","0","0","0","15","0","31068","0","0","0","0","0","0","1","15","52.97","365.6","0","0","0.3","0","40.62","0","2.51","5.89","0","0","0","0","0","106801","0","0.28","0","0","0"
"0","3.28","0","20000","0","0","0","15","0","31068","0","0","0","0","0","0","2","30","63.56","438.7","0","0","0.45","0","60.93","0","3.01","8.84","0","0","0","0","0","106801","0","0.42","0","0","0"
"0","3.82","0","30000","0","0","0","15","0","31068","0","0","0","0","0","0","3","100","74.16","511.8","0","0","0.6","0","81.24","0","3.51","11.78","0","0","0","0","0","106801","0","0.56","0","0","0"
"0","4.37","0","40000","0","0","0","15","0","31068","0","0","0","0","0","0","4","120","84.75","585","0","0","0.75","0","101.6","0","4.02","14.73","0","0","0","0","0","106801","0","0.7","0","0","0"
"0","4.91","0","50000","0","0","0","15","0","31068","0","0","0","0","0","0","5","150","95.35","658.1","0","0","0.9","0","121.9","0","4.52","17.67","0","0","0","0","0","106801","0","0.84","0","0","0"
"0","2.73","0","10000","0","0","0","15","0","31069","0","0","0","0","0","0","1","15","52.97","365.6","0","0","0.3","0","40.62","0","2.51","5.89","0","0","0","0","0","106901","0","0.28","0","0","0"
"0","3.28","0","20000","0","0","0","15","0","31069","0","0","0","0","0","0","2","30","63.56","438.7","0","0","0.45","0","60.93","0","3.01","8.84","0","0","0","0","0","106901","0","0.42","0","0","0"
"0","3.82","0","30000","0","0","0","15","0","31069","0","0","0","0","0","0","3","100","74.16","511.8","0","0","0.6","0","81.24","0","3.51","11.78","0","0","0","0","0","106901","0","0.56","0","0","0"
"0","4.37","0","40000","0","0","0","15","0","31069","0","0","0","0","0","0","4","120","84.75","585","0","0","0.75","0","101.6","0","4.02","14.73","0","0","0","0","0","106901","0","0.7","0","0","0"
"0","4.91","0","50000","0","0","0","15","0","31069","0","0","0","0","0","0","5","150","95.35","658.1","0","0","0.9","0","121.9","0","4.52","17.67","0","0","0","0","0","106901","0","0.84","0","0","0"
"0","2.28","0","10000","0","0","0","0","6.01","31070","0","0","0","0","0","0","1","15","0","323.8","0","0","0.25","0","35.97","0","2.16","0","0","0","54.11","0","0","107001","0","0.24","0","0","0"
"0","2.74","0","20000","0","0","0","0","9.02","31070","0","0","0","0","0","0","2","30","0","388.6","0","0","0.38","0","53.96","0","2.59","0","0","0","64.93","0","0","107001","0","0.36","0","0","0"
"0","3.19","0","30000","0","0","0","0","12.02","31070","0","0","0","0","0","0","3","100","0","453.3","0","0","0.5","0","71.94","0","3.02","0","0","0","75.75","0","0","107001","0","0.48","0","0","0"
"0","3.65","0","40000","0","0","0","0","15.03","31070","0","0","0","0","0","0","4","120","0","518.1","0","0","0.63","0","89.93","0","3.46","0","0","0","86.58","0","0","107001","0","0.6","0","0","0"
"0","4.1","0","50000","0","0","0","0","18.03","31070","0","0","0","0","0","0","5","150","0","582.8","0","0","0.75","0","108","0","3.89","0","0","0","97.4","0","0","107001","0","0.72","0","0","0"
"0","2.96","0","10000","0","0","0","15","0","31071","0","0","0","0","0","0","1","15","54.34","344.7","0","0","0.33","0","38.29","0","1.94","6.04","0","0","0","0","0","107101","0","0.22","0","0","0"
"0","3.55","0","20000","0","0","0","15","0","31071","0","0","0","0","0","0","2","30","65.2","413.6","0","0","0.49","0","57.43","0","2.32","9.06","0","0","0","0","0","107101","0","0.33","0","0","0"
"0","4.14","0","30000","0","0","0","15","0","31071","0","0","0","0","0","0","3","100","76.07","482.5","0","0","0.66","0","76.58","0","2.71","12.08","0","0","0","0","0","107101","0","0.44","0","0","0"
"0","4.73","0","40000","0","0","0","15","0","31071","0","0","0","0","0","0","4","120","86.94","551.4","0","0","0.82","0","95.72","0","3.1","15.1","0","0","0","0","0","107101","0","0.55","0","0","0"
"0","5.32","0","50000","0","0","0","15","0","31071","0","0","0","0","0","0","5","150","97.81","620.4","0","0","0.99","0","114.9","0","3.49","18.12","0","0","0","0","0","107101","0","0.66","0","0","0"
"0","6.22","0","0","0","0","0","165","0","31071","0","0","0","0","0","0","6","0","2844.2","723.7","2","0","1.32","0","153.2","0","4.07","24.16","0","0","0","0","0","107101","0","0.88","0","0","0"
"0","2.96","0","10000","0","0","0","20","0","31075","0","0","0","0","0","0","1","15","56.39","344.6","0","0","0.33","0","38.29","0","2.05","6.27","0","0","0","0","0","107501","0","0.23","0","0","0"
"0","3.55","0","20000","0","0","0","20","0","31075","0","0","0","0","0","0","2","30","67.67","413.5","0","0","0.5","0","57.44","0","2.46","9.41","0","0","0","0","0","107501","0","0.35","0","0","0"
"0","4.14","0","30000","0","0","0","20","0","31075","0","0","0","0","0","0","3","100","78.95","482.4","0","0","0.66","0","76.58","0","2.87","12.54","0","0","0","0","0","107501","0","0.46","0","0","0"
"0","4.74","0","40000","0","0","0","20","0","31075","0","0","0","0","0","0","4","120","90.22","551.4","0","0","0.83","0","95.73","0","3.28","15.68","0","0","0","0","0","107501","0","0.58","0","0","0"
"0","5.33","0","50000","0","0","0","20","0","31075","0","0","0","0","0","0","5","150","101.5","620.3","0","0","0.99","0","114.9","0","3.69","18.81","0","0","0","0","0","107501","0","0.69","0","0","0"
"0","7.46","0","0","0","0","0","170","0","31075","0","0","0","0","0","0","6","0","2452.1","723.7","2","0","1.58","0","183.8","0","5.17","30.1","0","0","0","10","0","107501","0","1.1","0","0","0"
"0","2.16","0","10000","0","0","0","10","0","31076","0","0","0","0","0","0","1","15","46.94","372.9","0","0","0.24","0","41.43","0","2.62","5.22","0","0","0","0","0","107601","0","0.29","0","0","0"
"0","2.59","0","20000","0","0","0","10","0","31076","0","0","0","0","0","0","2","30","56.33","447.5","0","0","0.36","0","62.15","0","3.14","7.83","0","0","0","0","0","107601","0","0.44","0","0","0"
"0","3.02","0","30000","0","0","0","10","0","31076","0","0","0","0","0","0","3","100","65.72","522.1","0","0","0.48","0","82.86","0","3.67","10.44","0","0","0","0","0","107601","0","0.58","0","0","0"
"0","3.46","0","40000","0","0","0","10","0","31076","0","0","0","0","0","0","4","120","75.1","596.6","0","0","0.6","0","103.6","0","4.19","13.05","0","0","0","0","0","107601","0","0.73","0","0","0"
"0","3.89","0","50000","0","0","0","10","0","31076","0","0","0","0","0","0","5","150","84.49","671.2","0","0","0.72","0","124.3","0","4.72","15.66","0","0","0","0","0","107601","0","0.87","0","0","0"
"0","35.44","0","0","0","0","0","10","0","31076","0","0","0","0","0","0","6","0","1168.3","783.1","0","0","1.15","0","198.9","0","36.6","25.06","0","0","0","10","0","107601","0","1.39","0","0","0"
"0","2.05","0","10000","0","0","0","0","4.38","31077","0","0","0","0","0","0","1","15","0","333.2","0","0","0.23","0","37.03","0","2.28","0","0","0","39.42","0","0","107701","0","0.25","0","0","0"
"0","2.46","0","20000","0","0","0","0","6.57","31077","0","0","0","0","0","0","2","30","0","399.8","0","0","0.35","0","55.55","0","2.74","0","0","0","47.3","0","0","107701","0","0.38","0","0","0"
"0","2.87","0","30000","0","0","0","0","8.76","31077","0","0","0","0","0","0","3","100","0","466.5","0","0","0.46","0","74.06","0","3.19","0","0","0","55.19","0","0","107701","0","0.5","0","0","0"
"0","3.28","0","40000","0","0","0","0","10.95","31077","0","0","0","0","0","0","4","120","0","533.1","0","0","0.58","0","92.58","0","3.65","0","0","0","63.07","0","0","107701","0","0.63","0","0","0"
"0","3.69","0","50000","0","0","0","0","13.14","31077","0","0","0","0","0","0","5","150","0","599.8","0","0","0.69","0","111.1","0","4.1","0","0","0","70.96","0","0","107701","0","0.75","0","0","0"
"0","2.05","0","10000","0","0","0","0","5.29","31078","0","0","0","0","0","0","1","15","0","282","0","0","0.23","0","31.33","0","1.82","0","0","0","47.62","0","0","107801","0","0.2","0","0","0"
"0","2.46","0","20000","0","0","0","0","7.94","31078","0","0","0","0","0","0","2","30","0","338.4","0","0","0.35","0","47","0","2.18","0","0","0","57.14","0","0","107801","0","0.3","0","0","0"
"0","2.87","0","30000","0","0","0","0","10.58","31078","0","0","0","0","0","0","3","100","0","394.8","0","0","0.46","0","62.66","0","2.55","0","0","0","66.67","0","0","107801","0","0.4","0","0","0"
"0","3.28","0","40000","0","0","0","0","13.23","31078","0","0","0","0","0","0","4","120","0","451.2","0","0","0.58","0","78.33","0","2.91","0","0","0","76.19","0","0","107801","0","0.5","0","0","0"
"0","3.69","0","50000","0","0","0","0","15.87","31078","0","0","0","0","0","0","5","150","0","507.6","0","0","0.69","0","93.99","0","3.28","0","0","0","85.72","0","0","107801","0","0.6","0","0","0"
"0","5.17","0","0","0","0","0","0","25.39","31078","0","0","0","0","0","0","6","0","0","592.2","0","0","1.1","0","150.4","0","4.59","0","0","0","2430","10","75","107801","1","0.96","0","0","0"
"0","2.16","0","10000","0","0","0","15","0","31079","0","0","0","0","0","0","1","15","53.54","360.3","0","0","0.24","0","40.04","0","3.08","5.95","0","0","0","0","0","107901","0","0.34","0","0","0"
"0","2.59","0","20000","0","0","0","15","0","31079","0","0","0","0","0","0","2","30","64.25","432.4","0","0","0.36","0","60.06","0","3.7","8.93","0","0","0","0","0","107901","0","0.51","0","0","0"
"0","3.02","0","30000","0","0","0","15","0","31079","0","0","0","0","0","0","3","100","74.96","504.4","0","0","0.48","0","80.08","0","4.31","11.9","0","0","0","0","0","107901","0","0.68","0","0","0"
"0","3.46","0","40000","0","0","0","15","0","31079","0","0","0","0","0","0","4","120","85.66","576.5","0","0","0.6","0","100.1","0","4.93","14.88","0","0","0","0","0","107901","0","0.85","0","0","0"
"0","3.89","0","50000","0","0","0","15","0","31079","0","0","0","0","0","0","5","150","96.37","648.5","0","0","0.72","0","120.2","0","5.54","17.85","0","0","0","0","0","107901","0","1.02","0","0","0"
"0","2.73","0","10000","0","0","0","10","0","31080","0","0","0","0","0","0","1","15","51.38","323.8","0","0","0.3","0","35.97","0","2.39","5.71","0","0","0","0","0","108001","0","0.27","0","0","0"
"0","3.28","0","20000","0","0","0","10","0","31080","0","0","0","0","0","0","2","30","61.66","388.6","0","0","0.45","0","53.96","0","2.87","8.57","0","0","0","0","0","108001","0","0.41","0","0","0"
"0","3.82","0","30000","0","0","0","10","0","31080","0","0","0","0","0","0","3","100","71.93","453.3","0","0","0.6","0","71.94","0","3.35","11.42","0","0","0","0","0","108001","0","0.54","0","0","0"
"0","4.37","0","40000","0","0","0","10","0","31080","0","0","0","0","0","0","4","120","82.21","518.1","0","0","0.75","0","89.93","0","3.82","14.28","0","0","0","0","0","108001","0","0.68","0","0","0"
"0","4.91","0","50000","0","0","0","10","0","31080","0","0","0","0","0","0","5","150","92.48","582.8","0","0","0.9","0","108","0","4.3","17.13","0","0","0","0","0","108001","0","0.81","0","0","0"
"0","2.85","0","10000","0","0","0","15","0","31081","0","0","0","0","0","0","1","15","52.97","323.8","0","0","0.32","0","35.97","0","1.94","5.89","0","0","0","0","0","108101","0","0.22","0","0","0"
"0","3.42","0","20000","0","0","0","15","0","31081","0","0","0","0","0","0","2","30","63.56","388.6","0","0","0.48","0","53.96","0","2.33","8.84","0","0","0","0","0","108101","0","0.33","0","0","0"
"0","3.99","0","30000","0","0","0","15","0","31081","0","0","0","0","0","0","3","100","74.16","453.3","0","0","0.64","0","71.94","0","2.72","11.78","0","0","0","0","0","108101","0","0.44","0","0","0"
"0","4.56","0","40000","0","0","0","15","0","31081","0","0","0","0","0","0","4","120","84.75","518.1","0","0","0.8","0","89.93","0","3.1","14.73","0","0","0","0","0","108101","0","0.55","0","0","0"
"0","5.13","0","50000","0","0","0","15","0","31081","0","0","0","0","0","0","5","150","95.35","582.8","0","0","0.96","0","108","0","3.49","17.67","0","0","0","0","0","108101","0","0.66","0","0","0"
"0","2.51","0","10000","0","0","0","20","0","31082","0","0","0","0","0","0","1","15","51.95","333.6","0","0","0.28","0","37.06","0","2.28","5.77","0","0","0","0","0","108201","0","0.25","0","0","0"
"0","3.01","0","20000","0","0","0","20","0","31082","0","0","0","0","0","0","2","30","62.34","400.3","0","0","0.42","0","55.59","0","2.74","8.66","0","0","0","0","0","108201","0","0.38","0","0","0"
"0","3.51","0","30000","0","0","0","20","0","31082","0","0","0","0","0","0","3","100","72.73","467","0","0","0.56","0","74.12","0","3.19","11.54","0","0","0","0","0","108201","0","0.5","0","0","0"
"0","4.02","0","40000","0","0","0","20","0","31082","0","0","0","0","0","0","4","120","83.12","533.8","0","0","0.7","0","92.65","0","3.65","14.43","0","0","0","0","0","108201","0","0.63","0","0","0"
"0","4.52","0","50000","0","0","0","20","0","31082","0","0","0","0","0","0","5","150","93.51","600.5","0","0","0.84","0","111.2","0","4.1","17.31","0","0","0","0","0","108201","0","0.75","0","0","0"
"0","2.16","0","10000","0","0","0","0","5.01","31083","0","0","0","0","0","0","1","15","0","304.7","0","0","0.24","0","33.85","0","2.05","0","0","0","45.11","0","0","108301","0","0.23","0","0","0"
"0","2.59","0","20000","0","0","0","0","7.51","31083","0","0","0","0","0","0","2","30","0","365.6","0","0","0.36","0","50.77","0","2.46","0","0","0","54.13","0","0","108301","0","0.34","0","0","0"
"0","3.02","0","30000","0","0","0","0","10.02","31083","0","0","0","0","0","0","3","100","0","426.5","0","0","0.48","0","67.7","0","2.87","0","0","0","63.15","0","0","108301","0","0.46","0","0","0"
"0","3.45","0","40000","0","0","0","0","12.52","31083","0","0","0","0","0","0","4","120","0","487.4","0","0","0.6","0","84.62","0","3.28","0","0","0","72.17","0","0","108301","0","0.57","0","0","0"
"0","3.88","0","50000","0","0","0","0","15.03","31083","0","0","0","0","0","0","5","150","0","548.4","0","0","0.72","0","101.6","0","3.69","0","0","0","81.19","0","0","108301","0","0.69","0","0","0"
"0","2.51","0","10000","0","0","0","0","4.49","31084","0","0","0","0","0","0","1","15","0","307.6","0","0","0.28","0","34.18","0","2.28","0","0","0","40.44","0","0","108401","0","0.25","0","0","0"
"0","3.01","0","20000","0","0","0","0","6.74","31084","0","0","0","0","0","0","2","30","0","369.1","0","0","0.42","0","51.27","0","2.74","0","0","0","48.53","0","0","108401","0","0.38","0","0","0"
"0","3.51","0","30000","0","0","0","0","8.98","31084","0","0","0","0","0","0","3","100","0","430.6","0","0","0.56","0","68.36","0","3.19","0","0","0","56.62","0","0","108401","0","0.5","0","0","0"
"0","4.02","0","40000","0","0","0","0","11.23","31084","0","0","0","0","0","0","4","120","0","492.2","0","0","0.7","0","85.45","0","3.65","0","0","0","64.7","0","0","108401","0","0.63","0","0","0"
"0","4.52","0","50000","0","0","0","0","13.47","31084","0","0","0","0","0","0","5","150","0","553.7","0","0","0.84","0","102.6","0","4.1","0","0","0","72.79","0","0","108401","0","0.75","0","0","0"
"0","2.62","0","10000","0","0","0","5","0","31085","0","0","0","0","0","0","1","15","44.09","454.3","0","0","0.29","0","50.48","0","2.39","4.9","0","0","0","0","0","108501","0","0.27","0","0","0"
"0","3.14","0","20000","0","0","0","5","0","31085","0","0","0","0","0","0","2","30","52.91","545.2","0","0","0.44","0","75.72","0","2.87","7.35","0","0","0","0","0","108501","0","0.41","0","0","0"
"0","3.67","0","30000","0","0","0","5","0","31085","0","0","0","0","0","0","3","100","61.73","636","0","0","0.58","0","101","0","3.35","9.8","0","0","0","0","0","108501","0","0.54","0","0","0"
"0","4.19","0","40000","0","0","0","5","0","31085","0","0","0","0","0","0","4","120","70.54","726.9","0","0","0.73","0","126.2","0","3.82","12.25","0","0","0","0","0","108501","0","0.68","0","0","0"
"0","4.72","0","50000","0","0","0","5","0","31085","0","0","0","0","0","0","5","150","79.36","817.7","0","0","0.87","0","151.5","0","4.3","14.7","0","0","0","0","0","108501","0","0.81","0","0","0"
"0","2.96","0","10000","0","0","0","5","0","31086","0","0","0","0","0","0","1","15","54.68","360.3","0","0","0.33","0","40.04","0","2.05","6.08","0","0","0","0","0","108601","0","0.23","0","0","0"
"0","3.55","0","20000","0","0","0","5","0","31086","0","0","0","0","0","0","2","30","65.62","432.4","0","0","0.5","0","60.06","0","2.46","9.12","0","0","0","0","0","108601","0","0.35","0","0","0"
"0","4.14","0","30000","0","0","0","5","0","31086","0","0","0","0","0","0","3","100","76.55","504.4","0","0","0.66","0","80.08","0","2.87","12.16","0","0","0","0","0","108601","0","0.46","0","0","0"
"0","4.74","0","40000","0","0","0","5","0","31086","0","0","0","0","0","0","4","120","87.49","576.5","0","0","0.83","0","100.1","0","3.28","15.2","0","0","0","0","0","108601","0","0.58","0","0","0"
"0","5.33","0","50000","0","0","0","5","0","31086","0","0","0","0","0","0","5","150","98.42","648.5","0","0","0.99","0","120.2","0","3.69","18.24","0","0","0","0","0","108601","0","0.69","0","0","0"
"0","2.73","0","10000","0","0","0","20","0","31087","0","0","0","0","0","0","1","15","55.82","344.6","0","0","0.3","0","38.29","0","2.39","6.2","0","0","0","0","0","108701","0","0.27","0","0","0"
"0","3.28","0","20000","0","0","0","20","0","31087","0","0","0","0","0","0","2","30","66.98","413.5","0","0","0.45","0","57.44","0","2.87","9.3","0","0","0","0","0","108701","0","0.41","0","0","0"
"0","3.82","0","30000","0","0","0","20","0","31087","0","0","0","0","0","0","3","100","78.15","482.4","0","0","0.6","0","76.58","0","3.35","12.4","0","0","0","0","0","108701","0","0.54","0","0","0"
"0","4.37","0","40000","0","0","0","20","0","31087","0","0","0","0","0","0","4","120","89.31","551.4","0","0","0.75","0","95.73","0","3.82","15.5","0","0","0","0","0","108701","0","0.68","0","0","0"
"0","4.91","0","50000","0","0","0","20","0","31087","0","0","0","0","0","0","5","150","100.5","620.3","0","0","0.9","0","114.9","0","4.3","18.6","0","0","0","0","0","108701","0","0.81","0","0","0"
