1e143d824efe78b8daa906fc2d18f1435d4a913791dc862a9ffef2092db27645,80868a33e30a90f3372551f188750da412f93c4ceb3d3c93d5d77f54449290b3,bdae442eb4c33df8edcd75c5e7aa36570283af6d47e3b24d4ac103844516b8a3,a2674bdf90f2ba71794425ba26187473a1f15e127869e6e5733468fc9ead36bb,b3e843f3fab380139f814097912e8e84ce6b30b79073aad564adf2efa7797ea9,7531e4c58f0a88289b23d6e89e0a60e040526ef179c4a66132e3445a88f7eed8,a025527e4cd136dcf2f1e187676aa72727d8b665720678c9419273dc25030ee1,e41652a4b84fc339995b09b7c2ea0300b8e5fa2dd8f77ece9df530978ca87893,dc09534f0e6f7906f62325ff6e39f37a849547e3eae36ad48c3c4907d1ceeb92,c5a290f499ffae7e15aa3b51df5d2e53495f667cf8ddeb5914cc9b679764837b,1328721c65adfa0353fd62e46089388aeba186c4ad6a19a94652a61753b75da7,6075b2d0f5a5dd039dae5ca936ccce52514c9c52b856fc2790c229721c383c00,77868b72e2f4ee302bbff544631ec6dd6280cad22d89e9299dd5f1efe26d943e,bb7d154c56d6a35efde6869c6edc894e99e651452428b0e3690de45e184c9c9a,2908a6f1b51b0d2143073f7e159ba37795505a8b15f6b241f374233587395cec,ae3a21e870572465f3128ef1643b871ac884da64a90b7bf00509729996d80831,dfe303f6efc35d25de99c381abe280c7de3f584dd55942fcc5d300971248edd9,50e0010f4204729bf28953d6f694cb47c0f88c19dc9f624a5cdd342231aba377,e66304918526be89524e1e67128dcbb0d4bd51d06cb56be2c542d57715359e72,f31513c400cead7d59b2e6df1837db03948de894f59e3d78224a208e8bbab803,bd6ee0756cd70611982a1585a390859b7615739acad14ec9fa10ac6732e234b8,cad14c5ebce3c19a496037ccd03e525a05611aa61f3a473869c7f63df07cca39,3c0bd7e2a917a2d66c70c76ccaa5b4ed17d83dcdf574ffd14ae01243764ab019,97b4dac05db999badfa204b4a583ccf7699fc39212d79aa507b728e5156cc1f3,56be9f2e48a52cec395016e6fb8bb406755d5c795967aa8d00e75593c6e2bba8,c49957d902314ce688760db5d07a9f4a8ece13f718c25a1959837b7426d4fce7,e8389ac9561bc52a2b0a220f3c359175fd656946e53b30f8bd86e13ccd6adbac,94cb2d73a7b174e55a675e03cf1b7b4398da763d3db72c2d35ab023d887750c0,115ae59d111f51eddde0039ba6697716dc33bc40355b3ed242253e04dde89e85,03c99fe09d6fbf31e00ddae86ddd87239aef97c3f9c1683655b23c903b6296e2,81b94c442069698d65b5f8685dbd0d2aee4fc538d0ec5ac229ca6054cbb8e55f,4dfcf03f18b7cfc028727469460c42ed8f3f2bca1b2ad4acc9d8b1b94a187a5e,7d6af8ed97869ca74dac274669addffab40bcdb589a954f5ec7f5f3e894d6e8c,32dfc9b7f419be95f3b45423fbc0e096b41cf45dc2adf5274e887b3c47165218,466c59ce3ec290fa73b4c4d497eac0a8a97d48e29a40f8f62ae215c9759e3eb0,da1d72c5a23298cf8828d418115a160053c73ae02d449d206825230c6f0f9333,a274ed1f7af442dc7bf9933b3c56b93a77012a47d0fa21abc7e41841da4abaaa,de37e0a100109e82d69a9654cd4860032fed2239c9950dfa448f28ac6abf8e40,eab6ac345ddf359879687f00ce1c0e781b116e33f3aa6916e15d33b54685d551
"553.7","4.1","0","13.47","108401","5","0","0","50000","0.75","0","102.6","0","150","0","0","0","0","4.52","72.79","0","31084","0","0","0","0.84","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454.3","2.39","0","0","108501","1","0","0","10000","0.27","5","50.48","0","15","0","0","0","0","2.62","0","44.09","31085","0","0","0","0.29","0","0","0","0","0","0","0","4.9","0","0","0","0","0"
"545.2","2.87","0","0","108501","2","0","0","20000","0.41","5","75.72","0","30","0","0","0","0","3.14","0","52.91","31085","0","0","0","0.44","0","0","0","0","0","0","0","7.35","0","0","0","0","0"
"636","3.35","0","0","108501","3","0","0","30000","0.54","5","101","0","100","0","0","0","0","3.67","0","61.73","31085","0","0","0","0.58","0","0","0","0","0","0","0","9.8","0","0","0","0","0"
"726.9","3.82","0","0","108501","4","0","0","40000","0.68","5","126.2","0","120","0","0","0","0","4.19","0","70.54","31085","0","0","0","0.73","0","0","0","0","0","0","0","12.25","0","0","0","0","0"
"817.7","4.3","0","0","108501","5","0","0","50000","0.81","5","151.5","0","150","0","0","0","0","4.72","0","79.36","31085","0","0","0","0.87","0","0","0","0","0","0","0","14.7","0","0","0","0","0"
"360.3","2.05","0","0","108601","1","0","0","10000","0.23","5","40.04","0","15","0","0","0","0","2.96","0","54.68","31086","0","0","0","0.33","0","0","0","0","0","0","0","6.08","0","0","0","0","0"
"432.4","2.46","0","0","108601","2","0","0","20000","0.35","5","60.06","0","30","0","0","0","0","3.55","0","65.62","31086","0","0","0","0.5","0","0","0","0","0","0","0","9.12","0","0","0","0","0"
"504.4","2.87","0","0","108601","3","0","0","30000","0.46","5","80.08","0","100","0","0","0","0","4.14","0","76.55","31086","0","0","0","0.66","0","0","0","0","0","0","0","12.16","0","0","0","0","0"
"576.5","3.28","0","0","108601","4","0","0","40000","0.58","5","100.1","0","120","0","0","0","0","4.74","0","87.49","31086","0","0","0","0.83","0","0","0","0","0","0","0","15.2","0","0","0","0","0"
"648.5","3.69","0","0","108601","5","0","0","50000","0.69","5","120.2","0","150","0","0","0","0","5.33","0","98.42","31086","0","0","0","0.99","0","0","0","0","0","0","0","18.24","0","0","0","0","0"
"344.6","2.39","0","0","108701","1","0","0","10000","0.27","20","38.29","0","15","0","0","0","0","2.73","0","55.82","31087","0","0","0","0.3","0","0","0","0","0","0","0","6.2","0","0","0","0","0"
"413.5","2.87","0","0","108701","2","0","0","20000","0.41","20","57.44","0","30","0","0","0","0","3.28","0","66.98","31087","0","0","0","0.45","0","0","0","0","0","0","0","9.3","0","0","0","0","0"
"482.4","3.35","0","0","108701","3","0","0","30000","0.54","20","76.58","0","100","0","0","0","0","3.82","0","78.15","31087","0","0","0","0.6","0","0","0","0","0","0","0","12.4","0","0","0","0","0"
"551.4","3.82","0","0","108701","4","0","0","40000","0.68","20","95.73","0","120","0","0","0","0","4.37","0","89.31","31087","0","0","0","0.75","0","0","0","0","0","0","0","15.5","0","0","0","0","0"
"620.3","4.3","0","0","108701","5","0","0","50000","0.81","20","114.9","0","150","0","0","0","0","4.91","0","100.5","31087","0","0","0","0.9","0","0","0","0","0","0","0","18.6","0","0","0","0","0"
"734.8","64.79","0","0","108701","6","0","0","0","1","20","155.5","0","0","0","0","0","0","175.8","0","1857.3","31087","0","0","0","1.2","0","0","0","0","0","0","0","24.8","0","0","0","0","0"
"333.2","2.05","0","4.38","108801","1","0","0","10000","0.23","0","37.03","0","15","0","0","0","0","2.28","39.42","0","31088","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"399.8","2.46","0","6.57","108801","2","0","0","20000","0.35","0","55.55","0","30","0","0","0","0","2.74","47.3","0","31088","0","0","0","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466.5","2.87","0","8.76","108801","3","0","0","30000","0.46","0","74.06","0","100","0","0","0","0","3.19","55.19","0","31088","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"533.1","3.28","0","10.95","108801","4","0","0","40000","0.58","0","92.58","0","120","0","0","0","0","3.65","63.07","0","31088","0","0","0","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0"
"599.8","3.69","0","13.14","108801","5","0","0","50000","0.69","0","111.1","0","150","0","0","0","0","4.1","70.96","0","31088","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3199.7","87.31","0","17.52","108801","6","0","0","0","0.92","0","148.2","0","0","0","0","0","10","87.79","82.78","0","31087","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"480.4","4.22","0","0","108901","1","0","0","10000","0.47","10","53.38","0","15","0","0","0","0","2.96","0","31.22","31089","0","0","0","0.33","0","0","0","0","0","0","0","3.47","0","0","0","0","0"
"576.5","5.06","0","0","108901","2","0","0","20000","0.71","10","80.07","0","30","0","0","0","0","3.55","0","37.46","31089","0","0","0","0.5","0","0","0","0","0","0","0","5.21","0","0","0","0","0"
"672.6","5.91","0","0","108901","3","0","0","30000","0.94","10","106.8","0","100","0","0","0","0","4.14","0","43.71","31089","0","0","0","0.66","0","0","0","0","0","0","0","6.94","0","0","0","0","0"
"768.6","6.75","0","0","108901","4","0","0","40000","1.18","10","133.5","0","120","0","0","0","0","4.74","0","49.95","31089","0","0","0","0.83","0","0","0","0","0","0","0","8.68","0","0","0","0","0"
"864.7","7.6","0","0","108901","5","0","0","50000","1.41","10","160.2","0","150","0","0","0","0","5.33","0","56.2","31089","0","0","0","0.99","0","0","0","0","0","0","0","10.41","0","0","0","0","0"
"1008.8","123.9","0","0","108901","6","0","0","0","1.88","10","213.6","0","0","0","0","0","10","121.3","0","1565.6","31089","0","0","0","1.32","0","0","0","0","0","0","0","13.88","0","0","0","0","0"
"396.9","2.05","0","0","109001","1","0","0","10000","0.23","10","44.1","0","15","0","0","0","0","2.73","0","51.72","31090","0","0","0","0.3","0","0","0","0","0","0","0","5.75","0","0","0","0","0"
"476.3","2.46","0","0","109001","2","0","0","20000","0.35","10","66.15","0","30","0","0","0","0","3.28","0","62.06","31090","0","0","0","0.45","0","0","0","0","0","0","0","8.63","0","0","0","0","0"
"555.7","2.87","0","0","109001","3","0","0","30000","0.46","10","88.2","0","100","0","0","0","0","3.82","0","72.41","31090","0","0","0","0.6","0","0","0","0","0","0","0","11.5","0","0","0","0","0"
"635","3.28","0","0","109001","4","0","0","40000","0.58","10","110.3","0","120","0","0","0","0","4.37","0","82.75","31090","0","0","0","0.75","0","0","0","0","0","0","0","14.38","0","0","0","0","0"
"714.4","3.69","0","0","109001","5","0","0","50000","0.69","10","132.3","0","150","0","0","0","0","4.91","0","93.1","31090","0","0","0","0.9","0","0","0","0","0","0","0","17.25","0","0","0","0","0"
"459.6","2.73","0","0","109101","1","0","0","10000","0.3","10","51.06","0","15","0","0","0","0","2.85","0","41.13","31091","0","0","0","0.32","0","0","0","0","0","0","0","4.57","0","0","0","0","0"
"551.5","3.28","0","0","109101","2","0","0","20000","0.45","10","76.59","0","30","0","0","0","0","3.42","0","49.36","31091","0","0","0","0.48","0","0","0","0","0","0","0","6.86","0","0","0","0","0"
"643.4","3.82","0","0","109101","3","0","0","30000","0.6","10","102.2","0","100","0","0","0","0","3.99","0","57.58","31091","0","0","0","0.64","0","0","0","0","0","0","0","9.14","0","0","0","0","0"
"735.4","4.37","0","0","109101","4","0","0","40000","0.75","10","127.7","0","120","0","0","0","0","4.56","0","65.81","31091","0","0","0","0.8","0","0","0","0","0","0","0","11.43","0","0","0","0","0"
"827.3","4.91","0","0","109101","5","0","0","50000","0.9","10","153.2","0","150","0","0","0","0","5.13","0","74.03","31091","0","0","0","0.96","0","0","0","0","0","0","0","13.71","0","0","0","0","0"
"333.6","2.28","0","5.77","109201","1","0","0","10000","0.25","0","37.06","0","15","0","0","0","0","2.51","51.95","0","31092","0","0","0","0.28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"400.3","2.74","0","8.66","109201","2","0","0","20000","0.38","0","55.59","0","30","0","0","0","0","3.01","62.34","0","31092","0","0","0","0.42","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467","3.19","0","11.54","109201","3","0","0","30000","0.5","0","74.12","0","100","0","0","0","0","3.51","72.73","0","31092","0","0","0","0.56","0","0","0","0","0","0","0","0","0","0","0","0","0"
"533.8","3.65","0","14.43","109201","4","0","0","40000","0.63","0","92.65","0","120","0","0","0","0","4.02","83.12","0","31092","0","0","0","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"600.5","4.1","0","17.31","109201","5","0","0","50000","0.75","0","111.2","0","150","0","0","0","0","4.52","93.51","0","31092","0","0","0","0.84","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290.5","1.82","0","5.24","109301","1","0","0","10000","0.2","0","32.28","0","15","0","0","0","0","1.94","47.16","0","31093","0","0","0","0.22","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348.6","2.18","0","7.86","109301","2","0","0","20000","0.3","0","48.42","0","30","0","0","0","0","2.33","56.59","0","31093","0","0","0","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406.7","2.55","0","10.48","109301","3","0","0","30000","0.4","0","64.56","0","100","0","0","0","0","2.72","66.02","0","31093","0","0","0","0.44","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464.8","2.91","0","13.1","109301","4","0","0","40000","0.5","0","80.7","0","120","0","0","0","0","3.1","75.46","0","31093","0","0","0","0.55","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522.9","3.28","0","15.72","109301","5","0","0","50000","0.6","0","96.84","0","150","0","0","0","0","3.49","84.89","0","31093","0","0","0","0.66","0","0","0","0","0","0","0","0","0","0","0","0","0"
"318.9","2.16","0","6.01","109401","1","0","0","10000","0.24","0","35.43","0","15","0","0","0","0","2.51","54.11","0","31094","0","0","0","0.28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382.7","2.59","0","9.02","109401","2","0","0","20000","0.36","0","53.15","0","30","0","0","0","0","3.01","64.93","0","31094","0","0","0","0.42","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446.5","3.02","0","12.02","109401","3","0","0","30000","0.48","0","70.86","0","100","0","0","0","0","3.51","75.75","0","31094","0","0","0","0.56","0","0","0","0","0","0","0","0","0","0","0","0","0"
"510.2","3.46","0","15.03","109401","4","0","0","40000","0.6","0","88.58","0","120","0","0","0","0","4.02","86.58","0","31094","0","0","0","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"574","3.89","0","18.03","109401","5","0","0","50000","0.72","0","106.3","0","150","0","0","0","0","4.52","97.4","0","31094","0","0","0","0.84","0","0","0","0","0","0","0","0","0","0","0","0","0"
"496.1","2.73","0","3.72","109501","1","0","0","10000","0.3","0","55.13","0","15","0","0","0","0","3.65","33.49","0","31095","0","0","0","0.41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"595.3","3.28","0","5.58","109501","2","0","0","20000","0.45","0","82.7","0","30","0","0","0","0","4.38","40.19","0","31095","0","0","0","0.62","0","0","0","0","0","0","0","0","0","0","0","0","0"
"694.5","3.82","0","7.44","109501","3","0","0","30000","0.6","0","110.3","0","100","0","0","0","0","5.11","46.89","0","31095","0","0","0","0.82","0","0","0","0","0","0","0","0","0","0","0","0","0"
"793.8","4.37","0","9.3","109501","4","0","0","40000","0.75","0","137.9","0","120","0","0","0","0","5.84","53.58","0","31095","0","0","0","1.03","0","0","0","0","0","0","0","0","0","0","0","0","0"
"893","4.91","0","11.16","109501","5","0","0","50000","0.9","0","165.4","0","150","0","0","0","0","6.57","60.28","0","31095","0","0","0","1.23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365.6","2.28","0","0","109601","1","0","0","10000","0.25","15","40.62","0","15","0","0","0","0","2.51","0","55.25","31096","0","0","0","0.28","0","0","0","0","0","0","0","6.14","0","0","0","0","0"
"438.7","2.74","0","0","109601","2","0","0","20000","0.38","15","60.93","0","30","0","0","0","0","3.01","0","66.3","31096","0","0","0","0.42","0","0","0","0","0","0","0","9.21","0","0","0","0","0"
"511.8","3.19","0","0","109601","3","0","0","30000","0.5","15","81.24","0","100","0","0","0","0","3.51","0","77.35","31096","0","0","0","0.56","0","0","0","0","0","0","0","12.28","0","0","0","0","0"
"585","3.65","0","0","109601","4","0","0","40000","0.63","15","101.6","0","120","0","0","0","0","4.02","0","88.4","31096","0","0","0","0.7","0","0","0","0","0","0","0","15.35","0","0","0","0","0"
"658.1","4.1","0","0","109601","5","0","0","50000","0.75","15","121.9","0","150","0","0","0","0","4.52","0","99.45","31096","0","0","0","0.84","0","0","0","0","0","0","0","18.42","0","0","0","0","0"
"323.8","2.28","0","0","109701","1","0","0","10000","0.25","10","35.97","0","15","0","0","0","0","2.51","0","52.97","31097","0","0","0","0.28","0","0","0","0","0","0","0","5.89","0","0","0","0","0"
"388.6","2.74","0","0","109701","2","0","0","20000","0.38","10","53.96","0","30","0","0","0","0","3.01","0","63.56","31097","0","0","0","0.42","0","0","0","0","0","0","0","8.84","0","0","0","0","0"
"453.3","3.19","0","0","109701","3","0","0","30000","0.5","10","71.94","0","100","0","0","0","0","3.51","0","74.16","31097","0","0","0","0.56","0","0","0","0","0","0","0","11.78","0","0","0","0","0"
"518.1","3.65","0","0","109701","4","0","0","40000","0.63","10","89.93","0","120","0","0","0","0","4.02","0","84.75","31097","0","0","0","0.7","0","0","0","0","0","0","0","14.73","0","0","0","0","0"
"582.8","4.1","0","0","109701","5","0","0","50000","0.75","10","108","0","150","0","0","0","0","4.52","0","95.35","31097","0","0","0","0.84","0","0","0","0","0","0","0","17.67","0","0","0","0","0"
"680","64.79","0","0","109701","6","0","0","0","1","10","143.9","0","0","0","0","0","0","175.3","0","1851.3","31097","0","0","0","1.12","0","0","0","0","0","0","0","23.56","0","0","0","0","0"
"282","2.05","0","5.13","109801","1","0","0","10000","0.23","0","31.33","0","15","0","0","0","0","2.16","46.14","0","31098","0","0","0","0.24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338.4","2.46","0","7.7","109801","2","0","0","20000","0.35","0","47","0","30","0","0","0","0","2.59","55.37","0","31098","0","0","0","0.36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394.8","2.87","0","10.26","109801","3","0","0","30000","0.46","0","62.66","0","100","0","0","0","0","3.02","64.6","0","31098","0","0","0","0.48","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451.2","3.28","0","12.83","109801","4","0","0","40000","0.58","0","78.33","0","120","0","0","0","0","3.46","73.82","0","31098","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"507.6","3.69","0","15.39","109801","5","0","0","50000","0.69","0","93.99","0","150","0","0","0","0","3.89","83.05","0","31098","0","0","0","0.72","0","0","0","0","0","0","0","0","0","0","0","0","0"
"592.2","4.31","0","20.52","109801","6","0","0","0","0.92","0","125.4","0","0","0","0","0","10","4.54","2406.9","0","31098","0","1","0","0.96","0","0","0","0","0","0","0","0","0","75","0","0","0"
"372.9","2.16","0","5.28","109901","1","0","0","10000","0.24","0","41.43","0","15","0","0","0","0","2.62","47.51","0","31099","0","0","0","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447.5","2.59","0","7.92","109901","2","0","0","20000","0.36","0","62.15","0","30","0","0","0","0","3.14","57.01","0","31099","0","0","0","0.44","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522.1","3.02","0","10.56","109901","3","0","0","30000","0.48","0","82.86","0","100","0","0","0","0","3.67","66.51","0","31099","0","0","0","0.58","0","0","0","0","0","0","0","0","0","0","0","0","0"
"596.6","3.46","0","13.2","109901","4","0","0","40000","0.6","0","103.6","0","120","0","0","0","0","4.19","76.02","0","31099","0","0","0","0.73","0","0","0","0","0","0","0","0","0","0","0","0","0"
"671.2","3.89","0","15.84","109901","5","0","0","50000","0.72","0","124.3","0","150","0","0","0","0","4.72","85.52","0","31099","0","0","0","0.87","0","0","0","0","0","0","0","0","0","0","0","0","0"
"783.1","4.54","0","21.12","109901","6","0","0","0","0.96","0","165.8","0","0","0","0","0","10","5.5","2409.8","0","31099","0","1","0","1.16","0","0","0","0","0","0","0","0","0","75","0","0","0"
"282","1.94","0","0","110001","1","0","0","10000","0.22","15","31.33","0","15","0","0","0","0","2.28","0","46.14","31100","0","0","0","0.25","0","0","0","0","0","0","0","5.13","0","0","0","0","0"
"338.4","2.33","0","0","110001","2","0","0","20000","0.33","15","47","0","30","0","0","0","0","2.74","0","55.37","31100","0","0","0","0.38","0","0","0","0","0","0","0","7.7","0","0","0","0","0"
"394.8","2.72","0","0","110001","3","0","0","30000","0.44","15","62.66","0","100","0","0","0","0","3.19","0","64.6","31100","0","0","0","0.5","0","0","0","0","0","0","0","10.26","0","0","0","0","0"
"451.2","3.1","0","0","110001","4","0","0","40000","0.55","15","78.33","0","120","0","0","0","0","3.65","0","73.82","31100","0","0","0","0.63","0","0","0","0","0","0","0","12.83","0","0","0","0","0"
"507.6","3.49","0","0","110001","5","0","0","50000","0.66","15","93.99","0","150","0","0","0","0","4.1","0","83.05","31100","0","0","0","0.75","0","0","0","0","0","0","0","15.39","0","0","0","0","0"
"313.3","2.39","0","4.68","110101","1","0","0","10000","0.27","0","34.81","0","15","0","0","0","0","2.28","42.15","0","31101","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"376","2.86","0","7.02","110101","2","0","0","20000","0.4","0","52.21","0","30","0","0","0","0","2.73","50.58","0","31101","0","0","0","0.37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438.6","3.34","0","9.36","110101","3","0","0","30000","0.54","0","69.62","0","100","0","0","0","0","3.19","59.01","0","31101","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"501.3","3.82","0","11.7","110101","4","0","0","40000","0.67","0","87.02","0","120","0","0","0","0","3.64","67.44","0","31101","0","0","0","0.62","0","0","0","0","0","0","0","0","0","0","0","0","0"
"564","4.3","0","14.04","110101","5","0","0","50000","0.81","0","104.5","0","150","0","0","0","0","4.1","75.87","0","31101","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372.9","1.94","0","0","110301","1","0","0","10000","0.22","10","41.43","0","15","0","0","0","0","2.05","0","48.99","31103","0","0","0","0.23","0","0","0","0","0","0","0","5.44","0","0","0","0","0"
"447.5","2.32","0","0","110301","2","0","0","20000","0.33","10","62.14","0","30","0","0","0","0","2.46","0","58.78","31103","0","0","0","0.34","0","0","0","0","0","0","0","8.16","0","0","0","0","0"
"522.1","2.71","0","0","110301","3","0","0","30000","0.44","10","82.86","0","100","0","0","0","0","2.87","0","68.58","31103","0","0","0","0.46","0","0","0","0","0","0","0","10.88","0","0","0","0","0"
"596.6","3.1","0","0","110301","4","0","0","40000","0.55","10","103.6","0","120","0","0","0","0","3.28","0","78.38","31103","0","0","0","0.57","0","0","0","0","0","0","0","13.6","0","0","0","0","0"
"671.2","3.49","0","0","110301","5","0","0","50000","0.66","10","124.3","0","150","0","0","0","0","3.69","0","88.18","31103","0","0","0","0.69","0","0","0","0","0","0","0","16.32","0","0","0","0","0"
"349.9","2.28","0","0","110401","1","0","0","10000","0.25","15","38.87","0","15","0","0","0","0","2.62","0","56.39","31104","0","0","0","0.29","0","0","0","0","0","0","0","6.27","0","0","0","0","0"
"419.9","2.74","0","0","110401","2","0","0","20000","0.38","15","58.31","0","30","0","0","0","0","3.14","0","67.67","31104","0","0","0","0.44","0","0","0","0","0","0","0","9.41","0","0","0","0","0"
"489.9","3.19","0","0","110401","3","0","0","30000","0.5","15","77.74","0","100","0","0","0","0","3.67","0","78.95","31104","0","0","0","0.58","0","0","0","0","0","0","0","12.54","0","0","0","0","0"
"559.8","3.65","0","0","110401","4","0","0","40000","0.63","15","97.18","0","120","0","0","0","0","4.19","0","90.22","31104","0","0","0","0.73","0","0","0","0","0","0","0","15.68","0","0","0","0","0"
"629.8","4.1","0","0","110401","5","0","0","50000","0.75","15","116.7","0","150","0","0","0","0","4.72","0","101.5","31104","0","0","0","0.87","0","0","0","0","0","0","0","18.81","0","0","0","0","0"
"323.8","1.82","0","0","110501","1","0","0","10000","0.2","15","35.97","0","15","0","0","0","0","2.85","0","53.54","31105","0","0","0","0.32","0","0","0","0","0","0","0","5.95","0","0","0","0","0"
"388.6","2.18","0","0","110501","2","0","0","20000","0.3","15","53.96","0","30","0","0","0","0","3.42","0","64.25","31105","0","0","0","0.48","0","0","0","0","0","0","0","8.93","0","0","0","0","0"
"453.3","2.55","0","0","110501","3","0","0","30000","0.4","15","71.94","0","100","0","0","0","0","3.99","0","74.96","31105","0","0","0","0.64","0","0","0","0","0","0","0","11.9","0","0","0","0","0"
"518.1","2.91","0","0","110501","4","0","0","40000","0.5","15","89.93","0","120","0","0","0","0","4.56","0","85.66","31105","0","0","0","0.8","0","0","0","0","0","0","0","14.88","0","0","0","0","0"
"582.8","3.28","0","0","110501","5","0","0","50000","0.6","15","108","0","150","0","0","0","0","5.13","0","96.37","31105","0","0","0","0.96","0","0","0","0","0","0","0","17.85","0","0","0","0","0"
"290.5","1.94","0","5.24","110601","1","0","0","10000","0.22","0","32.28","0","15","0","0","0","0","1.82","47.16","0","31106","0","0","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348.6","2.33","0","7.86","110601","2","0","0","20000","0.33","0","48.42","0","30","0","0","0","0","2.18","56.59","0","31106","0","0","0","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406.7","2.72","0","10.48","110601","3","0","0","30000","0.44","0","64.56","0","100","0","0","0","0","2.55","66.02","0","31106","0","0","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464.8","3.1","0","13.1","110601","4","0","0","40000","0.55","0","80.7","0","120","0","0","0","0","2.91","75.46","0","31106","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522.9","3.49","0","15.72","110601","5","0","0","50000","0.66","0","96.84","0","150","0","0","0","0","3.28","84.89","0","31106","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307.6","2.16","0","0","110701","1","0","0","10000","0.24","10","34.18","0","15","0","0","0","0","2.39","0","41.35","31107","0","0","0","0.27","0","0","0","0","0","0","0","4.59","0","0","0","0","0"
"369.1","2.59","0","0","110701","2","0","0","20000","0.36","10","51.27","0","30","0","0","0","0","2.87","0","49.62","31107","0","0","0","0.41","0","0","0","0","0","0","0","6.89","0","0","0","0","0"
"430.6","3.02","0","0","110701","3","0","0","30000","0.48","10","68.36","0","100","0","0","0","0","3.35","0","57.89","31107","0","0","0","0.54","0","0","0","0","0","0","0","9.18","0","0","0","0","0"
"492.2","3.46","0","0","110701","4","0","0","40000","0.6","10","85.45","0","120","0","0","0","0","3.82","0","66.16","31107","0","0","0","0.68","0","0","0","0","0","0","0","11.48","0","0","0","0","0"
"553.7","3.89","0","0","110701","5","0","0","50000","0.72","10","102.6","0","150","0","0","0","0","4.3","0","74.43","31107","0","0","0","0.81","0","0","0","0","0","0","0","13.77","0","0","0","0","0"
"323.8","1.94","0","0","110801","1","0","0","10000","0.22","10","35.97","0","15","0","0","0","0","2.85","0","52.97","31108","0","0","0","0.32","0","0","0","0","0","0","0","5.89","0","0","0","0","0"
"388.6","2.33","0","0","110801","2","0","0","20000","0.33","10","53.96","0","30","0","0","0","0","3.42","0","63.56","31108","0","0","0","0.48","0","0","0","0","0","0","0","8.84","0","0","0","0","0"
"453.3","2.72","0","0","110801","3","0","0","30000","0.44","10","71.94","0","100","0","0","0","0","3.99","0","74.16","31108","0","0","0","0.64","0","0","0","0","0","0","0","11.78","0","0","0","0","0"
"518.1","3.1","0","0","110801","4","0","0","40000","0.55","10","89.93","0","120","0","0","0","0","4.56","0","84.75","31108","0","0","0","0.8","0","0","0","0","0","0","0","14.73","0","0","0","0","0"
"582.8","3.49","0","0","110801","5","0","0","50000","0.66","10","108","0","150","0","0","0","0","5.13","0","95.35","31108","0","0","0","0.96","0","0","0","0","0","0","0","17.67","0","0","0","0","0"
"344.6","1.94","0","0","110901","1","0","0","10000","0.22","20","38.29","0","15","0","0","0","0","3.3","0","55.82","31109","0","0","0","0.37","0","0","0","0","0","0","0","6.2","0","0","0","0","0"
"413.5","2.33","0","0","110901","2","0","0","20000","0.33","20","57.44","0","30","0","0","0","0","3.96","0","66.98","31109","0","0","0","0.56","0","0","0","0","0","0","0","9.3","0","0","0","0","0"
"482.4","2.72","0","0","110901","3","0","0","30000","0.44","20","76.58","0","100","0","0","0","0","4.62","0","78.15","31109","0","0","0","0.74","0","0","0","0","0","0","0","12.4","0","0","0","0","0"
