09a11528222639179fb43b9706012821dd417052126ba2eae4a8bfdbbd07c35b,665338159ccd63318e2f79c86f4bf4282cc53f45dfb0c0b613b9e168abe5da02,6abf07217b3946c9425baf4b2ca80e9618317af01042c6a1b1d8b9946a14029e,09a373c096dddbc769c64b7e7e9aed720e8499c94182555bc48f8fc8962666d7,ee3cbd0df30a0622af4e7a0f9628eaa7f47fe56db39c7998471ab17b8dab6916,6d0b7398d733e05cb85ab713559201d78bba255267b8d3b8a2f0db1acd4683d6,c5d988dfeeca1d85ea90d36006fa99eb5b2b32bdd52be196161273e6869e1758,0c4ddf61472a39a80c5a43d6be3329e436340f264feed0c6ddfe344b9cc85636,162d1f873bea23f37958b41d6c2e1494e1afb2991fa4c717e120d4b712c92288,dd9a3b956b393b4d64affefe80083c411e9975197e411f304dedac4dcb15edd3,b32f43e543964c4ea5336250fe43efb6b3725b24bd5f24a491e5ebacbb09c78b,8240a0fd9993e820a8624c225d5eb490d1d545eb33b55d309920cddddcb10ebb,1c05e2f38243431f56046ffa42e210c97995ba1a872d6555ac3e2ab06680b66e,e44d9294e0eb86a5c7e58f3631dbe78f434e5284cef74545656721c6b2ea2057,6dc979d1fa1a8a3b731d58549eec1790c579cdf851f140278e7349127488238c,d818b2b6e53b981f156a6077b04c553bee1d8a78e38279bd1d5a87074962719e,c78ada34389ea9231b86b11cae633ccc06dd2dfefa27b01e3308b3a173b0d9f1,5138d0c94678f9efa4541766441693de558978999c5422914b89ac89b08d1d20,1bf39f12f7c480749a39ab3bebfe4d679df5056356d935a3143ef50cbf0477b2,f85a5cce5bd7e6664b276bebb13b9d24713786bc29d4ca7b4f6113c6f794becc,14f0527ac2b7fafe284077b5ecebfbf3effd0c38c59a64e3903fa9f80f021e7b,d442364e9485351eb3a29bcc6189f94c282ad0333b129816ccc63c494fb1f7b7,39cf7826e0986db54392e138d8ea958e48c460174c1b9d4444315093a5274d1f,48be942dceb75ac58581428ae5773031fa6bfb72a5c83e5ce88c5bf0aaa157f8,f28b216bc5fa7b781cdda72c6ef4947029074ac64cbdc7d97e7fd5413a6cb6cd,942bf26230d38ca45f62c2bcca6be2d070cff81072e8b509f55be29ddb8cf2a4,2badc201122720132e1d54baf92b83d884e7c53027d3a84bb5f57a35810348ca,1e23172f87b0ebbce0d1ccb0ace8f2991f28d324e7707c1e5d4b94ac174f0f80,86dde55864d7e1b096404f419a3ee7250cf72075e154cabb0bcc7b3b3e9896d0,cdb7031c15522cfc9840edeed5f1fb9c755b4f0aad81177e32a501899500a9df,fa0132ae49fb96a3d69c37b8ea07a85e0777239e5b82e37e4b398ec2933a4a03,46785605c3a47cada4cfcbec3ace9b0adf382ff5be0fe41cfe7558b96e40fe98,3d189c150149e1d0d9af2dbafe4594837459c835d03b1b9c87381199b14385a1,5af2dcb6e394502f4e635ad20a1c7224a7823e6ef03b3037253e63f896890858,ad6ada292fd2ff20bb23656008f7218eb9cee18ffa0d62fe08b5e436a94ee86d,005002bc59dc0443c79bfe7590baf74ec491dfaf4fbedf66368319bad3d5d817,8041855a24c26dcb5dce2345345ec373193efff3400fc83c71174dc2b0b1e9fd,f5ec93b7e915ba0a1426cc71547ac818a897531fa0d1d11ad4b31b3526498ec7,f2f40f4242a8b2b8ad0c7dbf4808026e99a1b5363cf938274c35d53701710d99,d3007a7c5e7b5fabebf885e33f46147f1a99c5a2c103e7c790e080dc2fcb4a17,9dc011103f405954275291ec6970e35b0f517f602c9f3eefdd229db8d0094a02,e29a6d51b6c9d26c912a3adbada6adc4a0a1dca4575441c7f40f52c552aaee51,4c80aef89e2ad34c59c83a456ebc19a122c0784c206d64ea6eec919a534c0457,8887e797b2b34d6451488e3b018417b9eaa22213e52a52030656c63d858fb055
"135","bgm_M41","0","bgm_M41","0","-121","650018102","9","0","0","102071","0","20018110","-468","0","102072","100540","1","bgm_M41","1","0","20018","0","650018101","0","bgm_M41","650018103","0","ゴーストグレイヴ 1-10","102073","9","20018102","650018110","0","10","0","90","102071","bgm_M41","0","9","bgm_M41","650018122","0"
"150","bgm_M41","0","bgm_M41","0","22","650018112","10","0","0","102071","0","20018111","-356","0","102072","100531","1","bgm_M41","1","0","20018","0","650018111","0","bgm_M41","650018113","0","ゴーストグレイヴ 1-11","102073","10","20018102","650018111","0","11","0","90","102071","bgm_M41","0","10","bgm_M41","650018124","0"
"150","bgm_M41","0","bgm_M41","0","77","650018122","10","0","0","100691","0","20018112","-153","0","100692","100020","1","bgm_M41","1","0","20018","0","650018121","0","bgm_M41","650018123","0","ゴーストグレイヴ 1-12","100693","10","20018102","650018112","0","12","0","90","100691","bgm_M41","0","10","bgm_M41","650018125","0"
"150","bgm_M41","0","bgm_M41","0","-66","650018132","10","0","0","100691","0","20018113","-76","0","100692","100020","1","bgm_M41","1","0","20018","0","650018131","0","bgm_M41","650018133","0","ゴーストグレイヴ 1-13","100693","10","20018102","650018113","0","13","0","90","100691","bgm_M41","0","10","bgm_M41","650018126","0"
"150","bgm_M41","0","bgm_M41","0","12","650018142","10","0","0","102071","0","20018114","77","0","102072","100531","1","bgm_M41","1","0","20018","0","650018141","0","bgm_M41","650018143","0","ゴーストグレイヴ 1-14","102073","10","20018102","650018114","0","14","0","90","102071","bgm_M41","0","10","bgm_M41","650018127","0"
"150","bgm_M41","0","bgm_M41","0","21","650018152","10","0","0","102071","0","20018115","266","0","102072","100531","1","bgm_M41","1","0","20018","0","650018151","0","bgm_M41","650018153","0","ゴーストグレイヴ 1-15","102073","10","20018102","650018115","0","15","0","90","102071","bgm_M41","0","10","bgm_M41","650018123","0"
"240","bgm_M41","0","bgm_M41","54","-77","650018162","10","0","31112","100364","0","20018201","-570","0","100365","100020","1","bgm_M41","2","0","20018","0","650018161","5","bgm_M41","650018163","0","ゴーストグレイヴ 1-1","100366","16","20018201","650018116","2","16","1","90","100364","bgm_M41","0","16","bgm_M41","650018121","0"
"240","bgm_M41","0","bgm_M41","54","58","650018172","10","0","31036","102081","0","20018202","-372","0","102082","100532","1","bgm_M41","2","0","20018","0","650018171","5","bgm_M41","650018173","0","ゴーストグレイヴ 1-2","102083","16","20018201","650018117","2","17","1","90","102081","bgm_M41","0","16","bgm_M41","650018121","0"
"270","bgm_M41","0","bgm_M41","54","-117","650018182","10","0","31112","100691","0","20018203","-191","0","100692","100020","1","bgm_M41","2","0","20018","0","650018181","5","bgm_M41","650018183","0","ゴーストグレイヴ 1-3","100693","18","20018201","650018118","2","18","1","90","100691","bgm_M41","0","18","bgm_M41","650018121","0"
"270","bgm_M41","0","bgm_M41","54","-90","650018192","10","0","31036","102081","0","20018204","120","0","102082","100532","1","bgm_M41","2","0","20018","0","650018191","5","bgm_M41","650018193","0","ゴーストグレイヴ 1-4","102083","18","20018201","650018119","2","19","1","90","102081","bgm_M41","0","18","bgm_M41","650018121","0"
"300","bgm_M41","0","bgm_M41","54","51","650018202","10","0","31112","102081","0","20018205","288","0","102082","100532","1","bgm_M41","2","0","20018","0","650018201","5","bgm_M41","650018203","0","ゴーストグレイヴ 1-5","102083","20","20018201","650018120","2","20","1","90","102081","bgm_M41","0","20","bgm_M41","650018121","0"
"120","bgm_M41","0","bgm_M41","0","-120","650019012","8","0","0","100201","0","20019101","-900","0","100202","100180","1","bgm_M41","1","0","20019","0","650019011","0","bgm_M41","650019013","0","エルピス島 開拓キャンプ一帯 1-1","100203","8","20019101","650019101","0","1","0","90","100201","bgm_M41","0","8","bgm_M41","650019124","0"
"120","bgm_M41","0","bgm_M41","0","76","650019022","8","0","0","100581","0","20019102","-830","0","100582","100100","1","bgm_M41","1","0","20019","0","650019021","0","bgm_M41","650019023","0","エルピス島 開拓キャンプ一帯 1-2","100583","8","20019101","650019102","0","2","0","90","100581","bgm_M41","0","8","bgm_M41","650019125","0"
"120","bgm_M41","0","bgm_M41","0","50","650019032","8","0","0","100111","0","20019103","-660","0","100112","100040","1","bgm_M41","1","0","20019","0","650019031","0","bgm_M41","650019033","0","エルピス島 開拓キャンプ一帯 1-3","100113","8","20019101","650019103","0","3","0","90","100111","bgm_M41","0","8","bgm_M41","650019126","0"
"120","bgm_M41","0","bgm_M41","0","-80","650019042","8","0","0","100111","0","20019104","-590","0","100112","100040","1","bgm_M41","1","0","20019","0","650019041","0","bgm_M41","650019043","0","エルピス島 開拓キャンプ一帯 1-4","100113","8","20019101","650019104","0","4","0","90","100111","bgm_M41","0","8","bgm_M41","650019127","0"
"120","bgm_M41","0","bgm_M41","0","-74","650019052","8","0","0","100171","0","20019105","-415","0","100172","100070","1","bgm_M41","1","0","20019","0","650019051","0","bgm_M41","650019053","0","エルピス島 開拓キャンプ一帯 1-5","100173","8","20019101","650019105","0","5","0","90","100171","bgm_M41","0","8","bgm_M41","650019123","0"
"135","bgm_M41","0","bgm_M41","0","90","650019062","9","0","0","101621","0","20019106","-365","0","101622","100450","1","bgm_M41","1","0","20019","0","650019061","0","bgm_M41","650019063","0","エルピス島 開拓キャンプ一帯 1-6","101623","9","20019101","650019106","0","6","0","90","101621","bgm_M41","0","9","bgm_M41","650019124","0"
"135","bgm_M41","0","bgm_M41","0","75","650019072","9","0","0","101621","0","20019107","-172","0","101622","100450","1","bgm_M41","1","0","20019","0","650019071","0","bgm_M41","650019073","0","エルピス島 開拓キャンプ一帯 1-7","101623","9","20019101","650019107","0","7","0","90","101621","bgm_M41","0","9","bgm_M41","650019125","0"
"135","bgm_M41","0","bgm_M41","0","-101","650019082","9","0","0","102021","0","20019108","-134","0","102022","100040","1","bgm_M41","1","0","20019","0","650019081","0","bgm_M41","650019083","0","エルピス島 開拓キャンプ一帯 1-8","102023","9","20019101","650019108","0","8","0","90","102021","bgm_M41","0","9","bgm_M41","650019126","0"
"135","bgm_M41","0","bgm_M41","0","83","650019092","9","0","0","102021","0","20019109","5","0","102022","100040","1","bgm_M41","1","0","20019","0","650019091","0","bgm_M41","650019093","0","エルピス島 開拓キャンプ一帯 1-9","102023","9","20019101","650019109","0","9","0","90","102021","bgm_M41","0","9","bgm_M41","650019127","0"
"135","bgm_M41","0","bgm_M41","0","-93","650019102","9","0","0","102021","0","20019110","77","0","102022","100040","1","bgm_M41","1","0","20019","0","650019101","0","bgm_M41","650019103","0","エルピス島 開拓キャンプ一帯 1-10","102023","9","20019101","650019110","0","10","0","90","102021","bgm_M41","0","9","bgm_M41","650019122","0"
"150","bgm_M41","0","bgm_M41","0","-45","650019112","10","0","0","102121","0","20019111","227","0","102122","100550","1","bgm_M41","1","0","20019","0","650019111","0","bgm_M41","650019113","0","エルピス島 開拓キャンプ一帯 1-11","102123","10","20019101","650019111","0","11","0","90","102121","bgm_M41","0","10","bgm_M41","650019124","0"
"150","bgm_M41","0","bgm_M41","0","87","650019122","10","0","0","102121","0","20019112","341","0","102122","100551","1","bgm_M41","1","0","20019","0","650019121","0","bgm_M41","650019123","0","エルピス島 開拓キャンプ一帯 1-12","102123","10","20019101","650019112","0","12","0","90","102121","bgm_M41","0","10","bgm_M41","650019125","0"
"150","bgm_M41","0","bgm_M41","0","-84","650019132","10","0","0","102121","0","20019113","385","0","102122","100551","1","bgm_M41","1","0","20019","0","650019131","0","bgm_M41","650019133","0","エルピス島 開拓キャンプ一帯 1-13","102123","10","20019101","650019113","0","13","0","90","102121","bgm_M41","0","10","bgm_M41","650019126","0"
"150","bgm_M41","0","bgm_M41","0","-1","650019142","10","0","0","102121","0","20019114","514","0","102122","100551","1","bgm_M41","1","0","20019","0","650019141","0","bgm_M41","650019143","0","エルピス島 開拓キャンプ一帯 1-14","102123","10","20019101","650019114","0","14","0","90","102121","bgm_M41","0","10","bgm_M41","650019127","0"
"150","bgm_M41","0","bgm_M41","0","-81","650019152","10","0","0","102121","0","20019115","664","0","102122","100020","1","bgm_M41","1","0","20019","0","650019151","0","bgm_M41","650019153","0","エルピス島 開拓キャンプ一帯 1-15","102123","10","20019101","650019115","0","15","0","90","102121","bgm_M41","0","10","bgm_M41","650019123","0"
"240","bgm_M41","0","bgm_M41","54","-132","650019162","10","0","31037","101641","0","20019201","-542","0","101642","100450","1","bgm_M41","2","0","20019","0","650019161","5","bgm_M41","650019163","0","エルピス島 開拓キャンプ一帯 1-1","101643","16","20019201","650019116","2","16","1","90","101641","bgm_M41","0","16","bgm_M41","650019121","0"
"240","bgm_M41","0","bgm_M41","54","20","650019172","10","0","31005","102131","0","20019202","-339","0","102132","100550","1","bgm_M41","2","0","20019","0","650019171","5","bgm_M41","650019173","0","エルピス島 開拓キャンプ一帯 1-2","102133","16","20019201","650019117","2","17","1","90","102131","bgm_M41","0","16","bgm_M41","650019121","0"
"270","bgm_M41","0","bgm_M41","54","-109","650019182","10","0","31037","102131","0","20019203","-223","0","102132","100550","1","bgm_M41","2","0","20019","0","650019181","5","bgm_M41","650019183","0","エルピス島 開拓キャンプ一帯 1-3","102133","18","20019201","650019118","2","18","1","90","102131","bgm_M41","0","18","bgm_M41","650019121","0"
"270","bgm_M41","0","bgm_M41","54","-109","650019192","10","0","31005","102131","0","20019204","44","0","102132","100551","1","bgm_M41","2","0","20019","0","650019191","5","bgm_M41","650019193","0","エルピス島 開拓キャンプ一帯 1-4","102133","18","20019201","650019119","2","19","1","90","102131","bgm_M41","0","18","bgm_M41","650019121","0"
"300","bgm_M41","0","bgm_M41","54","-80","650019202","10","0","31037","102131","0","20019205","248","0","102132","100551","1","bgm_M41","2","0","20019","0","650019201","5","bgm_M41","650019203","0","エルピス島 開拓キャンプ一帯 1-5","102133","20","20019201","650019120","2","20","1","90","102131","bgm_M41","0","20","bgm_M41","650019121","0"
"120","bgm_M41","0","bgm_M41","0","-125","650020012","8","0","0","101251","0","20020101","-522","0","101252","100130","1","bgm_M41","1","0","20020","0","650020011","0","bgm_M41","650020013","0","王都ランドソル 郊外 1-1","101253","8","20020101","650020101","0","1","0","90","101251","bgm_M41","0","8","bgm_M41","650020124","0"
"120","bgm_M41","0","bgm_M41","0","32","650020022","8","0","0","101251","0","20020102","-430","0","101252","100570","1","bgm_M41","1","0","20020","0","650020021","0","bgm_M41","650020023","0","王都ランドソル 郊外 1-2","101253","8","20020101","650020102","0","2","0","90","101251","bgm_M41","0","8","bgm_M41","650020125","0"
"120","bgm_M41","0","bgm_M41","0","0","650020032","8","0","0","101251","0","20020103","-257","0","101252","100310","1","bgm_M41","1","0","20020","0","650020031","0","bgm_M41","650020033","0","王都ランドソル 郊外 1-3","101253","8","20020101","650020103","0","3","0","90","101251","bgm_M41","0","8","bgm_M41","650020126","0"
"120","bgm_M41","0","bgm_M41","0","-110","650020042","8","0","0","101251","0","20020104","-112","0","101252","100300","1","bgm_M41","1","0","20020","0","650020041","0","bgm_M41","650020043","0","王都ランドソル 郊外 1-4","101253","8","20020101","650020104","0","4","0","90","101251","bgm_M41","0","8","bgm_M41","650020127","0"
"120","bgm_M41","0","bgm_M41","0","33","650020052","8","0","0","101251","0","20020105","-31","0","101252","100570","1","bgm_M41","1","0","20020","0","650020051","0","bgm_M41","650020053","0","王都ランドソル 郊外 1-5","101253","8","20020101","650020105","0","5","0","90","101251","bgm_M41","0","8","bgm_M41","650020123","0"
"135","bgm_M41","0","bgm_M41","0","-83","650020062","9","0","0","101251","0","20020106","96","0","101252","100130","1","bgm_M41","1","0","20020","0","650020061","0","bgm_M41","650020063","0","王都ランドソル 郊外 1-6","101253","9","20020101","650020106","0","6","0","90","101251","bgm_M41","0","9","bgm_M41","650020124","0"
"135","bgm_M41","0","bgm_M41","0","-38","650020072","9","0","0","101251","0","20020107","246","0","101252","100310","1","bgm_M41","1","0","20020","0","650020071","0","bgm_M41","650020073","0","王都ランドソル 郊外 1-7","101253","9","20020101","650020107","0","7","0","90","101251","bgm_M41","0","9","bgm_M41","650020125","0"
"135","bgm_M41","0","bgm_M41","0","82","650020082","9","0","0","101251","0","20020108","334","0","101252","100300","1","bgm_M41","1","0","20020","0","650020081","0","bgm_M41","650020083","0","王都ランドソル 郊外 1-8","101253","9","20020101","650020108","0","8","0","90","101251","bgm_M41","0","9","bgm_M41","650020126","0"
"135","bgm_M41","0","bgm_M41","0","-9","650020092","9","0","0","101251","0","20020109","473","0","101252","100570","1","bgm_M41","1","0","20020","0","650020091","0","bgm_M41","650020093","0","王都ランドソル 郊外 1-9","101253","9","20020101","650020109","0","9","0","90","101251","bgm_M41","0","9","bgm_M41","650020127","0"
"135","bgm_M41","0","bgm_M41","0","-121","650020102","9","0","0","102211","0","20020110","-468","0","102211","100130","1","bgm_M41","1","0","20020","0","650020101","0","bgm_M41","650020103","0","王都ランドソル 中央広場 1-10","102212","9","20020102","650020110","0","10","0","90","102211","bgm_M41","0","9","bgm_M41","650020122","0"
"150","bgm_M41","0","bgm_M41","0","22","650020112","10","0","0","102211","0","20020111","-356","0","102211","100570","1","bgm_M41","1","0","20020","0","650020111","0","bgm_M41","650020113","0","王都ランドソル 中央広場 1-11","102212","10","20020102","650020111","0","11","0","90","102211","bgm_M41","0","10","bgm_M41","650020124","0"
"150","bgm_M41","0","bgm_M41","0","77","650020122","10","0","0","102211","0","20020112","-180","0","102211","100300","1","bgm_M41","1","0","20020","0","650020121","0","bgm_M41","650020123","0","王都ランドソル 中央広場 1-12","102212","10","20020102","650020112","0","12","0","90","102211","bgm_M41","0","10","bgm_M41","650020125","0"
"150","bgm_M41","0","bgm_M41","0","-66","650020132","10","0","0","102211","0","20020113","-76","0","102211","100310","1","bgm_M41","1","0","20020","0","650020131","0","bgm_M41","650020133","0","王都ランドソル 中央広場 1-13","102212","10","20020102","650020113","0","13","0","90","102211","bgm_M41","0","10","bgm_M41","650020126","0"
"150","bgm_M41","0","bgm_M41","0","12","650020142","10","0","0","102211","0","20020114","77","0","102211","100570","1","bgm_M41","1","0","20020","0","650020141","0","bgm_M41","650020143","0","王都ランドソル 中央広場 1-14","102212","10","20020102","650020114","0","14","0","90","102211","bgm_M41","0","10","bgm_M41","650020127","0"
"150","bgm_M41","0","bgm_M41","0","21","650020152","10","0","0","102211","0","20020115","266","0","102211","100300","1","bgm_M41","1","0","20020","0","650020151","0","bgm_M41","650020153","0","王都ランドソル 中央広場 1-15","102212","10","20020102","650020115","0","15","0","90","102211","bgm_M41","0","10","bgm_M41","650020123","0"
"240","bgm_M41","0","bgm_M41","54","-77","650020162","10","0","31116","102221","0","20020201","-539","0","102221","100570","1","bgm_M41","2","0","20020","0","650020161","5","bgm_M41","650020163","0","王都ランドソル 中央広場 1-1","102222","16","20020201","650020116","2","16","1","90","102221","bgm_M41","0","16","bgm_M41","650020121","0"
"240","bgm_M41","0","bgm_M41","54","58","650020172","10","0","31044","102221","0","20020202","-348","0","102221","100300","1","bgm_M41","2","0","20020","0","650020171","5","bgm_M41","650020173","0","王都ランドソル 中央広場 1-2","102222","16","20020201","650020117","2","17","1","90","102221","bgm_M41","0","16","bgm_M41","650020121","0"
"270","bgm_M41","0","bgm_M41","54","-138","650020182","10","0","31116","102221","0","20020203","-213","0","102221","100310","1","bgm_M41","2","0","20020","0","650020181","5","bgm_M41","650020183","0","王都ランドソル 中央広場 1-3","102222","18","20020201","650020118","2","18","1","90","102221","bgm_M41","0","18","bgm_M41","650020121","0"
"270","bgm_M41","0","bgm_M41","54","-107","650020192","10","0","31044","102221","0","20020204","84","0","102221","100570","1","bgm_M41","2","0","20020","0","650020191","5","bgm_M41","650020193","0","王都ランドソル 中央広場 1-4","102222","18","20020201","650020119","2","19","1","90","102221","bgm_M41","0","18","bgm_M41","650020121","0"
"300","bgm_M41","0","bgm_M41","54","49","650020202","10","0","31116","102221","0","20020205","257","0","102221","100300","1","bgm_M41","2","0","20020","0","650020201","5","bgm_M41","650020203","0","王都ランドソル 中央広場 1-5","102222","20","20020201","650020120","2","20","1","90","102221","bgm_M41","0","20","bgm_M41","650020121","0"
"120","bgm_M41","0","bgm_M41","0","-155","650021012","8","0","0","102281","0","20021101","-522","0","102282","100581","1","bgm_M41","1","0","20021","0","650021011","0","bgm_M41","650021013","0","ギルドレース　１区→２区 1-1","102283","8","20021101","650021101","0","1","0","90","102281","bgm_M41","0","8","bgm_M41","650021124","0"
"120","bgm_M41","0","bgm_M41","0","55","650021022","8","0","0","102281","0","20021102","-435","0","102282","100581","1","bgm_M41","1","0","20021","0","650021021","0","bgm_M41","650021023","0","ギルドレース　１区→２区 1-2","102283","8","20021101","650021102","0","2","0","90","102281","bgm_M41","0","8","bgm_M41","650021125","0"
"120","bgm_M41","0","bgm_M41","0","35","650021032","8","0","0","102281","0","20021103","-225","0","102282","100581","1","bgm_M41","1","0","20021","0","650021031","0","bgm_M41","650021033","0","ギルドレース　１区→２区 1-3","102283","8","20021101","650021103","0","3","0","90","102281","bgm_M41","0","8","bgm_M41","650021126","0"
"120","bgm_M41","0","bgm_M41","0","-110","650021042","8","0","0","100061","0","20021104","-112","0","100062","100010","1","bgm_M41","1","0","20021","0","650021041","0","bgm_M41","650021043","0","ギルドレース　１区→２区 1-4","100063","8","20021101","650021104","0","4","0","90","100061","bgm_M41","0","8","bgm_M41","650021127","0"
"120","bgm_M41","0","bgm_M41","0","33","650021052","8","0","0","100111","0","20021105","-31","0","100112","100050","1","bgm_M41","1","0","20021","0","650021051","0","bgm_M41","650021053","0","ギルドレース　１区→２区 1-5","100113","8","20021101","650021105","0","5","0","90","100111","bgm_M41","0","8","bgm_M41","650021123","0"
"135","bgm_M41","0","bgm_M41","0","-64","650021062","9","0","0","100021","0","20021106","112","0","100022","100040","1","bgm_M41","1","0","20021","0","650021061","0","bgm_M41","650021063","0","ギルドレース　１区→２区 1-6","100023","9","20021101","650021106","0","6","0","90","100021","bgm_M41","0","9","bgm_M41","650021124","0"
"135","bgm_M41","0","bgm_M41","0","88","650021072","9","0","0","100021","0","20021107","181","0","100022","100020","1","bgm_M41","1","0","20021","0","650021071","0","bgm_M41","650021073","0","ギルドレース　１区→２区 1-7","100023","9","20021101","650021107","0","7","0","90","100021","bgm_M41","0","9","bgm_M41","650021125","0"
"135","bgm_M41","0","bgm_M41","0","98","650021082","9","0","0","100031","0","20021108","343","0","100032","100040","1","bgm_M41","1","0","20021","0","650021081","0","bgm_M41","650021083","0","ギルドレース　１区→２区 1-8","100033","9","20021101","650021108","0","8","0","90","100031","bgm_M41","0","9","bgm_M41","650021126","0"
"135","bgm_M41","0","bgm_M41","0","-9","650021092","9","0","0","100037","0","20021109","473","0","100038","100450","1","bgm_M41","1","0","20021","0","650021091","0","bgm_M41","650021093","0","ギルドレース　１区→２区 1-9","100039","9","20021101","650021109","0","9","0","90","100037","bgm_M41","0","9","bgm_M41","650021127","0"
"135","bgm_M41","0","bgm_M41","0","-121","650021102","9","0","0","100041","0","20021110","-468","0","100042","100450","1","bgm_M41","1","0","20021","0","650021101","0","bgm_M41","650021103","0","ギルドレース　３区→４区 1-10","100043","9","20021102","650021110","0","10","0","90","100041","bgm_M41","0","9","bgm_M41","650021122","0"
"150","bgm_M41","0","bgm_M41","0","22","650021112","10","0","0","100081","0","20021111","-356","0","100082","100040","1","bgm_M41","1","0","20021","0","650021111","0","bgm_M41","650021113","0","ギルドレース　３区→４区 1-11","100083","10","20021102","650021111","0","11","0","90","100081","bgm_M41","0","10","bgm_M41","650021124","0"
"150","bgm_M41","0","bgm_M41","0","77","650021122","10","0","0","101211","0","20021112","-153","0","101212","100030","1","bgm_M41","1","0","20021","0","650021121","0","bgm_M41","650021123","0","ギルドレース　３区→４区 1-12","101213","10","20021102","650021112","0","12","0","90","101211","bgm_M41","0","10","bgm_M41","650021125","0"
"150","bgm_M41","0","bgm_M41","0","-66","650021132","10","0","0","102291","0","20021113","-76","0","102292","100580","1","bgm_M41","1","0","20021","0","650021131","0","bgm_M41","650021133","0","ギルドレース　３区→４区 1-13","102293","10","20021102","650021113","0","13","0","90","102291","bgm_M41","0","10","bgm_M41","650021126","0"
"150","bgm_M41","0","bgm_M41","0","12","650021142","10","0","0","102291","0","20021114","77","0","102292","100580","1","bgm_M41","1","0","20021","0","650021141","0","bgm_M41","650021143","0","ギルドレース　３区→４区 1-14","102293","10","20021102","650021114","0","14","0","90","102291","bgm_M41","0","10","bgm_M41","650021127","0"
"150","bgm_M41","0","bgm_M41","0","21","650021152","10","0","0","101461","0","20021115","266","0","101462","100330","1","bgm_M41","1","0","20021","0","650021151","0","bgm_M41","650021153","0","ギルドレース　３区→４区 1-15","101463","10","20021102","650021115","0","15","0","90","101461","bgm_M41","0","10","bgm_M41","650021123","0"
"240","bgm_M41","0","bgm_M41","54","-77","650021162","10","0","31121","102301","0","20021201","-570","0","102302","100580","1","bgm_M41","2","0","20021","0","650021161","5","bgm_M41","650021163","0","ギルドレース　３区→４区 1-1","102303","16","20021201","650021116","2","16","1","90","102301","bgm_M41","0","16","bgm_M41","650021121","0"
"240","bgm_M41","0","bgm_M41","54","13","650021172","10","0","31021","102301","0","20021202","-372","0","102302","100580","1","bgm_M41","2","0","20021","0","650021171","5","bgm_M41","650021173","0","ギルドレース　３区→４区 1-2","102303","16","20021201","650021117","2","17","1","90","102301","bgm_M41","0","16","bgm_M41","650021121","0"
"270","bgm_M41","0","bgm_M41","54","-137","650021182","10","0","31121","102301","0","20021203","-221","0","102302","100580","1","bgm_M41","2","0","20021","0","650021181","5","bgm_M41","650021183","0","ギルドレース　３区→４区 1-3","102303","18","20021201","650021118","2","18","1","90","102301","bgm_M41","0","18","bgm_M41","650021121","0"
"270","bgm_M41","0","bgm_M41","54","-110","650021192","10","0","31021","101481","0","20021204","110","0","101482","100330","1","bgm_M41","2","0","20021","0","650021191","5","bgm_M41","650021193","0","ギルドレース　３区→４区 1-4","101483","18","20021201","650021119","2","19","1","90","101481","bgm_M41","0","18","bgm_M41","650021121","0"
"300","bgm_M41","0","bgm_M41","54","51","650021202","10","0","31121","101481","0","20021205","288","0","101482","100330","1","bgm_M41","2","0","20021","0","650021201","5","bgm_M41","650021203","0","ギルドレース　３区→４区 1-5","101483","20","20021201","650021120","2","20","1","90","101481","bgm_M41","0","20","bgm_M41","650021121","0"
"120","bgm_M41","0","bgm_M41","0","-155","650022012","8","0","0","101241","0","20022101","-873","0","101242","100590","1","bgm_M41","1","0","20022","0","650022011","0","bgm_M41","650022013","0","王都ランドソル 1-1","101243","8","20022101","650022101","0","1","0","90","101241","bgm_M41","0","8","bgm_M41","650022124","0"
"120","bgm_M41","0","bgm_M41","0","10","650022022","8","0","0","101241","0","20022102","-786","0","101242","100190","1","bgm_M41","1","0","20022","0","650022021","0","bgm_M41","650022023","0","王都ランドソル 1-2","101243","8","20022101","650022102","0","2","0","90","101241","bgm_M41","0","8","bgm_M41","650022125","0"
"120","bgm_M41","0","bgm_M41","0","-60","650022032","8","0","0","101241","0","20022103","-601","0","101242","100590","1","bgm_M41","1","0","20022","0","650022031","0","bgm_M41","650022033","0","王都ランドソル 1-3","101243","8","20022101","650022103","0","3","0","90","101241","bgm_M41","0","8","bgm_M41","650022126","0"
"120","bgm_M41","0","bgm_M41","0","42","650022042","8","0","0","101241","0","20022104","-425","0","101242","100190","1","bgm_M41","1","0","20022","0","650022041","0","bgm_M41","650022043","0","王都ランドソル 1-4","101243","8","20022101","650022104","0","4","0","90","101241","bgm_M41","0","8","bgm_M41","650022127","0"
"120","bgm_M41","0","bgm_M41","0","59","650022052","8","0","0","101241","0","20022105","-220","0","101242","100190","1","bgm_M41","1","0","20022","0","650022051","0","bgm_M41","650022053","0","王都ランドソル 1-5","101243","8","20022101","650022105","0","5","0","90","101241","bgm_M41","0","8","bgm_M41","650022123","0"
"135","bgm_M41","0","bgm_M41","0","-120","650022062","9","0","0","101241","0","20022106","-340","0","101242","100590","1","bgm_M41","1","0","20022","0","650022061","0","bgm_M41","650022063","0","王都ランドソル 1-6","101243","9","20022101","650022106","0","6","0","90","101241","bgm_M41","0","9","bgm_M41","650022124","0"
