2f8f70575475a1a07c52377fb3d63ae59277a3da683d87e755c805918877ff03,b8bd2fbfc7aa2a75ea7e270ba747a088ec1d65c3838f90775270a1dfa2bc8ebd,d175b412b30a33bd169713456781c39d471d84121ede5abbb1dae3d1aacd6371,1c98227bdb569d94f59ea3a33d16d337a05263ac1ae3d255d6a6ec1535381ed3,f2540c17b9cdd59aa055061ce43e8f28353f0fa613e829eb3f5cee36d82c82a1,053428a2a9f0ecc687cd96d0a1871f6103ee50b33157fd8ad99461962dca3862,c171f1ac41cb6858989c569f4628403288397b579b38c3357b0557bf663466c4,dfcbb074f49fda3f564244bd9f8c63fdc796701fd67e882adcd8639b4a257955
"324","3","187","0","2022/03/24 11:59:59","1074","121401","2022/03/15 15:00:00"
"325","3","188","0","2022/03/28 11:59:59","0","117201","2022/03/24 12:00:00"
"326","3","189","0","2022/03/31 11:59:59","0","109101","2022/03/28 12:00:00"
"327","3","190","0","2022/04/03 18:59:59","1075","180401","2022/03/31 12:00:00"
"328","3","190","0","2022/04/03 18:59:59","1075","180201","2022/03/31 12:00:00"
"329","3","190","0","2022/04/03 18:59:59","0","118101","2022/03/31 12:00:00"
"330","3","190","0","2022/04/03 18:59:59","0","180801","2022/03/31 12:00:00"
"331","3","190","0","2022/04/03 18:59:59","0","106701","2022/03/31 12:00:00"
"332","3","190","0","2022/04/03 18:59:59","0","180701","2022/03/31 12:00:00"
"333","3","190","0","2022/04/03 18:59:59","0","180301","2022/03/31 12:00:00"
"334","3","190","0","2022/04/03 18:59:59","0","180601","2022/03/31 12:00:00"
"335","3","190","0","2022/04/03 18:59:59","0","180101","2022/03/31 12:00:00"
"336","3","190","0","2022/04/03 18:59:59","0","106801","2022/03/31 12:00:00"
"337","3","190","0","2022/04/03 18:59:59","0","180501","2022/03/31 12:00:00"
"338","3","190","0","2022/04/03 18:59:59","0","107001","2022/03/31 12:00:00"
"339","3","190","0","2022/04/03 18:59:59","0","106101","2022/03/31 12:00:00"
"340","3","190","0","2022/04/03 18:59:59","0","107101","2022/03/31 12:00:00"
"341","3","191","0","2022/04/11 11:59:59","1076","121501","2022/04/03 19:00:00"
"342","3","192","0","2022/04/15 14:59:59","0","116201","2022/04/11 12:00:00"
"343","3","192","0","2022/04/15 14:59:59","0","116301","2022/04/11 12:00:00"
"344","3","193","0","2022/04/22 11:59:59","1077","121601","2022/04/15 15:00:00"
"345","3","194","0","2022/04/30 11:59:59","0","118001","2022/04/22 12:00:00"
"346","3","195","0","2022/05/03 18:59:59","1078","180901","2022/04/30 12:00:00"
"347","3","195","0","2022/05/03 18:59:59","0","118101","2022/04/30 12:00:00"
"348","3","195","0","2022/05/03 18:59:59","0","180801","2022/04/30 12:00:00"
"349","3","195","0","2022/05/03 18:59:59","0","106701","2022/04/30 12:00:00"
"350","3","195","0","2022/05/03 18:59:59","0","180701","2022/04/30 12:00:00"
"351","3","195","0","2022/05/03 18:59:59","0","180301","2022/04/30 12:00:00"
"352","3","195","0","2022/05/03 18:59:59","0","180601","2022/04/30 12:00:00"
"353","3","195","0","2022/05/03 18:59:59","0","180101","2022/04/30 12:00:00"
"354","3","195","0","2022/05/03 18:59:59","0","106801","2022/04/30 12:00:00"
"355","3","195","0","2022/05/03 18:59:59","0","180201","2022/04/30 12:00:00"
"356","3","195","0","2022/05/03 18:59:59","0","180501","2022/04/30 12:00:00"
"357","3","195","0","2022/05/03 18:59:59","0","180401","2022/04/30 12:00:00"
"358","3","195","0","2022/05/03 18:59:59","0","107001","2022/04/30 12:00:00"
"359","3","195","0","2022/05/03 18:59:59","0","106101","2022/04/30 12:00:00"
"360","3","195","0","2022/05/03 18:59:59","0","107101","2022/04/30 12:00:00"
"361","3","196","0","2022/05/11 11:59:59","1079","122001","2022/05/03 19:00:00"
"362","3","197","0","2022/05/15 14:59:59","0","116501","2022/05/11 12:00:00"
"363","3","197","0","2022/05/15 14:59:59","0","116601","2022/05/11 12:00:00"
"364","3","198","0","2022/05/24 11:59:59","1080","121901","2022/05/15 15:00:00"
"365","3","199","0","2022/05/28 11:59:59","0","117701","2022/05/24 12:00:00"
"366","3","200","0","2022/05/31 11:59:59","1081","106101","2022/05/28 12:00:00"
"367","3","200","0","2022/05/31 11:59:59","1081","107001","2022/05/28 12:00:00"
"368","3","200","0","2022/05/31 11:59:59","0","180901","2022/05/28 12:00:00"
"369","3","200","0","2022/05/31 11:59:59","0","118101","2022/05/28 12:00:00"
"370","3","200","0","2022/05/31 11:59:59","0","180801","2022/05/28 12:00:00"
"371","3","200","0","2022/05/31 11:59:59","0","106701","2022/05/28 12:00:00"
"372","3","200","0","2022/05/31 11:59:59","0","180701","2022/05/28 12:00:00"
"373","3","200","0","2022/05/31 11:59:59","0","180301","2022/05/28 12:00:00"
"374","3","200","0","2022/05/31 11:59:59","0","180601","2022/05/28 12:00:00"
"375","3","200","0","2022/05/31 11:59:59","0","180101","2022/05/28 12:00:00"
"376","3","200","0","2022/05/31 11:59:59","0","106801","2022/05/28 12:00:00"
"377","3","200","0","2022/05/31 11:59:59","0","180201","2022/05/28 12:00:00"
"378","3","200","0","2022/05/31 11:59:59","0","180501","2022/05/28 12:00:00"
"379","3","200","0","2022/05/31 11:59:59","0","180401","2022/05/28 12:00:00"
"380","3","200","0","2022/05/31 11:59:59","0","107101","2022/05/28 12:00:00"
"381","3","201","0","2022/06/09 11:59:59","1082","122201","2022/05/31 12:00:00"
"382","3","202","0","2022/06/15 14:59:59","0","116701","2022/06/09 12:00:00"
"383","3","202","0","2022/06/15 14:59:59","0","116901","2022/06/09 12:00:00"
"384","3","203","0","2022/06/24 11:59:59","1083","122301","2022/06/15 15:00:00"
"385","3","204","0","2022/06/30 11:59:59","0","119901","2022/06/24 12:00:00"
"386","3","205","0","2022/07/08 11:59:59","1084","122501","2022/06/30 12:00:00"
"387","3","206","0","2022/07/11 11:59:59","0","117001","2022/07/08 12:00:00"
"388","3","207","0","2022/07/15 14:59:59","0","120701","2022/07/11 12:00:00"
"389","3","207","0","2022/07/15 14:59:59","0","120901","2022/07/11 12:00:00"
"390","3","208","0","2022/07/25 11:59:59","1085","122601","2022/07/15 15:00:00"
"391","3","209","0","2022/07/28 11:59:59","0","107901","2022/07/25 12:00:00"
"392","3","209","0","2022/07/28 11:59:59","0","107701","2022/07/25 12:00:00"
"393","3","210","0","2022/07/31 11:59:59","0","110301","2022/07/28 12:00:00"
"394","3","210","0","2022/07/31 11:59:59","0","110001","2022/07/28 12:00:00"
"395","3","211","0","2022/08/09 11:59:59","1086","122901","2022/07/31 12:00:00"
"396","3","212","0","2022/08/12 11:59:59","0","117201","2022/08/09 12:00:00"
"397","3","213","0","2022/08/15 14:59:59","0","121001","2022/08/12 12:00:00"
"398","3","213","0","2022/08/15 14:59:59","0","121101","2022/08/12 12:00:00"
"399","3","214","0","2022/08/23 11:59:59","1087","122701","2022/08/15 15:00:00"
"400","3","215","0","2022/08/26 11:59:59","0","113101","2022/08/23 12:00:00"
"401","3","215","0","2022/08/26 11:59:59","0","113401","2022/08/23 12:00:00"
"402","3","216","0","2022/08/31 11:59:59","0","110601","2022/08/26 12:00:00"
"403","3","216","0","2022/08/31 11:59:59","0","110401","2022/08/26 12:00:00"
"404","3","217","0","2022/09/03 18:59:59","1088","123001","2022/08/31 12:00:00"
"405","3","217","0","2022/09/03 18:59:59","0","180901","2022/08/31 12:00:00"
"406","3","217","0","2022/09/03 18:59:59","0","118101","2022/08/31 12:00:00"
"407","3","217","0","2022/09/03 18:59:59","0","180801","2022/08/31 12:00:00"
"408","3","217","0","2022/09/03 18:59:59","0","106701","2022/08/31 12:00:00"
"409","3","217","0","2022/09/03 18:59:59","0","180701","2022/08/31 12:00:00"
"410","3","217","0","2022/09/03 18:59:59","0","180301","2022/08/31 12:00:00"
"411","3","217","0","2022/09/03 18:59:59","0","180601","2022/08/31 12:00:00"
"412","3","217","0","2022/09/03 18:59:59","0","180101","2022/08/31 12:00:00"
"413","3","217","0","2022/09/03 18:59:59","0","106801","2022/08/31 12:00:00"
"414","3","217","0","2022/09/03 18:59:59","0","180201","2022/08/31 12:00:00"
"415","3","217","0","2022/09/03 18:59:59","0","180501","2022/08/31 12:00:00"
"416","3","217","0","2022/09/03 18:59:59","0","180401","2022/08/31 12:00:00"
"417","3","217","0","2022/09/03 18:59:59","0","107001","2022/08/31 12:00:00"
"418","3","217","0","2022/09/03 18:59:59","0","106101","2022/08/31 12:00:00"
"419","3","217","0","2022/09/03 18:59:59","0","107101","2022/08/31 12:00:00"
"420","3","218","0","2022/09/12 11:59:59","1089","123101","2022/09/03 19:00:00"
"421","3","219","0","2022/09/15 14:59:59","0","118001","2022/09/12 12:00:00"
"422","3","220","0","2022/09/22 11:59:59","1090","123201","2022/09/15 15:00:00"
"423","3","221","0","2022/09/30 11:59:59","1091","123301","2022/09/22 12:00:00"
"424","3","222","0","2022/10/11 11:59:59","1092","123601","2022/09/30 12:00:00"
"425","3","223","0","2022/10/15 14:59:59","0","117701","2022/10/11 12:00:00"
"426","3","224","0","2022/10/25 11:59:59","1093","123701","2022/10/15 15:00:00"
"427","3","225","0","2022/10/28 11:59:59","0","108101","2022/10/25 12:00:00"
"428","3","225","0","2022/10/28 11:59:59","0","108301","2022/10/25 12:00:00"
"429","3","226","0","2022/10/31 11:59:59","0","111101","2022/10/28 12:00:00"
"430","3","226","0","2022/10/31 11:59:59","0","113901","2022/10/28 12:00:00"
"431","3","227","0","2022/11/08 11:59:59","1094","123801","2022/10/31 12:00:00"
"432","3","228","0","2022/11/11 11:59:59","0","121501","2022/11/08 12:00:00"
"433","3","229","0","2022/11/15 14:59:59","0","107801","2022/11/11 12:00:00"
"434","3","229","0","2022/11/15 14:59:59","0","107501","2022/11/11 12:00:00"
"435","3","230","0","2022/11/24 11:59:59","1095","123901","2022/11/15 15:00:00"
"436","3","231","0","2022/11/27 11:59:59","1096","180601","2022/11/24 12:00:00"
"437","3","231","0","2022/11/27 11:59:59","1096","180101","2022/11/24 12:00:00"
"438","3","231","0","2022/11/27 11:59:59","0","123001","2022/11/24 12:00:00"
"439","3","231","0","2022/11/27 11:59:59","0","180901","2022/11/24 12:00:00"
"440","3","231","0","2022/11/27 11:59:59","0","118101","2022/11/24 12:00:00"
"441","3","231","0","2022/11/27 11:59:59","0","180801","2022/11/24 12:00:00"
"442","3","231","0","2022/11/27 11:59:59","0","106701","2022/11/24 12:00:00"
"443","3","231","0","2022/11/27 11:59:59","0","180701","2022/11/24 12:00:00"
"444","3","231","0","2022/11/27 11:59:59","0","180301","2022/11/24 12:00:00"
"445","3","231","0","2022/11/27 11:59:59","0","106801","2022/11/24 12:00:00"
"446","3","231","0","2022/11/27 11:59:59","0","180201","2022/11/24 12:00:00"
"447","3","231","0","2022/11/27 11:59:59","0","180501","2022/11/24 12:00:00"
"448","3","231","0","2022/11/27 11:59:59","0","180401","2022/11/24 12:00:00"
"449","3","231","0","2022/11/27 11:59:59","0","107001","2022/11/24 12:00:00"
"450","3","231","0","2022/11/27 11:59:59","0","106101","2022/11/24 12:00:00"
"451","3","231","0","2022/11/27 11:59:59","0","107101","2022/11/24 12:00:00"
"452","3","232","0","2022/11/30 11:59:59","0","108401","2022/11/27 12:00:00"
"453","3","232","0","2022/11/30 11:59:59","0","108601","2022/11/27 12:00:00"
"454","3","233","0","2022/12/09 11:59:59","1097","124001","2022/11/30 12:00:00"
"455","3","234","0","2022/12/16 11:59:59","0","119901","2022/12/09 12:00:00"
"456","3","235","0","2022/12/23 11:59:59","0","111501","2022/12/16 12:00:00"
"457","3","235","0","2022/12/23 11:59:59","0","114401","2022/12/16 12:00:00"
"458","3","236","0","2022/12/31 11:59:59","1098","124201","2022/12/23 12:00:00"
"459","3","237","0","2023/01/03 18:59:59","1099","181001","2022/12/31 12:00:00"
"460","3","237","0","2023/01/03 18:59:59","0","123001","2022/12/31 12:00:00"
"461","3","237","0","2023/01/03 18:59:59","0","180901","2022/12/31 12:00:00"
"462","3","237","0","2023/01/03 18:59:59","0","118101","2022/12/31 12:00:00"
"463","3","237","0","2023/01/03 18:59:59","0","180801","2022/12/31 12:00:00"
"464","3","237","0","2023/01/03 18:59:59","0","106701","2022/12/31 12:00:00"
"465","3","237","0","2023/01/03 18:59:59","0","180701","2022/12/31 12:00:00"
"466","3","237","0","2023/01/03 18:59:59","0","180301","2022/12/31 12:00:00"
"467","3","237","0","2023/01/03 18:59:59","0","180601","2022/12/31 12:00:00"
"468","3","237","0","2023/01/03 18:59:59","0","180101","2022/12/31 12:00:00"
"469","3","237","0","2023/01/03 18:59:59","0","106801","2022/12/31 12:00:00"
"470","3","237","0","2023/01/03 18:59:59","0","180201","2022/12/31 12:00:00"
"471","3","237","0","2023/01/03 18:59:59","0","180501","2022/12/31 12:00:00"
"472","3","237","0","2023/01/03 18:59:59","0","180401","2022/12/31 12:00:00"
"473","3","237","0","2023/01/03 18:59:59","0","107001","2022/12/31 12:00:00"
"474","3","237","0","2023/01/03 18:59:59","0","106101","2022/12/31 12:00:00"
"475","3","237","0","2023/01/03 18:59:59","0","107101","2022/12/31 12:00:00"
"476","3","238","0","2023/01/10 11:59:59","1100","124601","2023/01/03 19:00:00"
"477","3","239","0","2023/01/15 14:59:59","0","120701","2023/01/10 12:00:00"
"478","3","239","0","2023/01/15 14:59:59","0","120901","2023/01/10 12:00:00"
"479","3","240","0","2023/01/24 11:59:59","1101","124501","2023/01/15 15:00:00"
"480","3","241","0","2023/01/31 11:59:59","0","112001","2023/01/24 12:00:00"
"481","3","241","0","2023/01/31 11:59:59","0","111801","2023/01/24 12:00:00"
"482","3","241","0","2023/01/31 11:59:59","0","111901","2023/01/24 12:00:00"
"483","3","241","0","2023/01/31 11:59:59","0","115001","2023/01/24 12:00:00"
"484","3","241","0","2023/01/31 11:59:59","0","108801","2023/01/24 12:00:00"
"485","3","241","0","2023/01/31 11:59:59","0","108701","2023/01/24 12:00:00"
"486","3","242","0","2023/02/09 11:59:59","1102","124801","2023/01/31 12:00:00"
"487","3","243","0","2023/02/12 11:59:59","0","116401","2023/02/09 12:00:00"
"488","3","243","0","2023/02/12 11:59:59","0","121301","2023/02/09 12:00:00"
"489","3","243","0","2023/02/12 11:59:59","0","121401","2023/02/09 12:00:00"
"490","3","243","0","2023/02/12 11:59:59","0","121601","2023/02/09 12:00:00"
"491","3","243","0","2023/02/12 11:59:59","0","122001","2023/02/09 12:00:00"
"492","3","243","0","2023/02/12 11:59:59","0","121901","2023/02/09 12:00:00"
"493","3","243","0","2023/02/12 11:59:59","0","122201","2023/02/09 12:00:00"
"494","3","243","0","2023/02/12 11:59:59","0","122301","2023/02/09 12:00:00"
"495","3","244","0","2023/02/15 14:59:59","0","122601","2023/02/12 12:00:00"
"496","3","244","0","2023/02/15 14:59:59","0","122701","2023/02/12 12:00:00"
"497","3","244","0","2023/02/15 14:59:59","0","123101","2023/02/12 12:00:00"
"498","3","244","0","2023/02/15 14:59:59","0","123201","2023/02/12 12:00:00"
"499","3","244","0","2023/02/15 14:59:59","0","123701","2023/02/12 12:00:00"
"500","3","244","0","2023/02/15 14:59:59","0","123901","2023/02/12 12:00:00"
"501","3","244","0","2023/02/15 14:59:59","0","124201","2023/02/12 12:00:00"
"502","3","245","0","2023/02/24 11:59:59","1103","125001","2023/02/15 15:00:00"
"503","3","246","0","2023/02/22 14:59:59","0","121001","2023/02/15 15:00:00"
"504","3","246","0","2023/02/22 14:59:59","0","121101","2023/02/15 15:00:00"
"505","3","246","0","2023/02/22 14:59:59","0","115501","2023/02/15 15:00:00"
"506","3","246","0","2023/02/22 14:59:59","0","109101","2023/02/15 15:00:00"
"507","3","247","0","2023/02/28 11:59:59","0","122501","2023/02/24 12:00:00"
"508","3","248","0","2023/03/03 18:59:59","1104","118201","2023/02/28 12:00:00"
"509","3","248","0","2023/03/03 18:59:59","0","181001","2023/02/28 12:00:00"
"510","3","248","0","2023/03/03 18:59:59","0","123001","2023/02/28 12:00:00"
"511","3","248","0","2023/03/03 18:59:59","0","180901","2023/02/28 12:00:00"
"512","3","248","0","2023/03/03 18:59:59","0","118101","2023/02/28 12:00:00"
"513","3","248","0","2023/03/03 18:59:59","0","180801","2023/02/28 12:00:00"
"514","3","248","0","2023/03/03 18:59:59","0","106701","2023/02/28 12:00:00"
"515","3","248","0","2023/03/03 18:59:59","0","180701","2023/02/28 12:00:00"
"516","3","248","0","2023/03/03 18:59:59","0","180301","2023/02/28 12:00:00"
"517","3","248","0","2023/03/03 18:59:59","0","180601","2023/02/28 12:00:00"
"518","3","248","0","2023/03/03 18:59:59","0","180101","2023/02/28 12:00:00"
"519","3","248","0","2023/03/03 18:59:59","0","106801","2023/02/28 12:00:00"
"520","3","248","0","2023/03/03 18:59:59","0","180201","2023/02/28 12:00:00"
"521","3","248","0","2023/03/03 18:59:59","0","180501","2023/02/28 12:00:00"
"522","3","248","0","2023/03/03 18:59:59","0","180401","2023/02/28 12:00:00"
"523","3","248","0","2023/03/03 18:59:59","0","107001","2023/02/28 12:00:00"
"524","3","248","0","2023/03/03 18:59:59","0","106101","2023/02/28 12:00:00"
"525","3","248","0","2023/03/03 18:59:59","0","107101","2023/02/28 12:00:00"
"526","3","249","0","2023/03/10 11:59:59","1105","125101","2023/03/03 19:00:00"
"527","3","250","0","2023/03/17 11:59:59","1106","125201","2023/03/10 12:00:00"
"528","3","251","0","2023/03/27 11:59:59","1107","120001","2023/03/17 12:00:00"
"529","3","252","0","2023/03/31 11:59:59","0","122901","2023/03/27 12:00:00"
"530","3","253","0","2023/04/07 11:59:59","1108","125301","2023/03/31 12:00:00"
"531","3","254","0","2023/04/10 11:59:59","0","121501","2023/04/07 12:00:00"
"532","3","255","0","2023/04/17 11:59:59","1109","125401","2023/04/10 12:00:00"
"533","3","256","0","2023/04/25 11:59:59","1110","125801","2023/04/17 12:00:00"
"534","3","257","0","2023/04/30 11:59:59","0","123301","2023/04/25 12:00:00"
"535","3","258","0","2023/05/10 11:59:59","1111","125501","2023/04/30 12:00:00"
"536","3","259","0","2023/05/15 14:59:59","0","123601","2023/05/10 12:00:00"
"537","3","260","0","2023/05/24 11:59:59","1112","125601","2023/05/15 15:00:00"
"538","3","261","0","2023/05/27 11:59:59","1113","180301","2023/05/24 12:00:00"
"539","3","261","0","2023/05/27 11:59:59","0","118201","2023/05/24 12:00:00"
"540","3","261","0","2023/05/27 11:59:59","0","181001","2023/05/24 12:00:00"
"541","3","261","0","2023/05/27 11:59:59","0","123001","2023/05/24 12:00:00"
"542","3","261","0","2023/05/27 11:59:59","0","180901","2023/05/24 12:00:00"
"543","3","261","0","2023/05/27 11:59:59","0","118101","2023/05/24 12:00:00"
"544","3","261","0","2023/05/27 11:59:59","0","180801","2023/05/24 12:00:00"
"545","3","261","0","2023/05/27 11:59:59","0","106701","2023/05/24 12:00:00"
"546","3","261","0","2023/05/27 11:59:59","0","180701","2023/05/24 12:00:00"
"547","3","261","0","2023/05/27 11:59:59","0","180601","2023/05/24 12:00:00"
"548","3","261","0","2023/05/27 11:59:59","0","180101","2023/05/24 12:00:00"
"549","3","261","0","2023/05/27 11:59:59","0","106801","2023/05/24 12:00:00"
"550","3","261","0","2023/05/27 11:59:59","0","180201","2023/05/24 12:00:00"
"551","3","261","0","2023/05/27 11:59:59","0","180501","2023/05/24 12:00:00"
"552","3","261","0","2023/05/27 11:59:59","0","180401","2023/05/24 12:00:00"
"553","3","261","0","2023/05/27 11:59:59","0","107001","2023/05/24 12:00:00"
"554","3","261","0","2023/05/27 11:59:59","0","106101","2023/05/24 12:00:00"
"555","3","261","0","2023/05/27 11:59:59","0","107101","2023/05/24 12:00:00"
"556","3","262","0","2023/05/31 11:59:59","0","123801","2023/05/27 12:00:00"
"557","3","263","0","2023/06/09 11:59:59","1114","126201","2023/05/31 12:00:00"
"558","3","264","0","2023/06/15 14:59:59","0","124001","2023/06/09 12:00:00"
"559","3","265","0","2023/06/23 11:59:59","1115","126301","2023/06/15 15:00:00"
"560","3","266","0","2023/06/30 11:59:59","0","124601","2023/06/23 12:00:00"
"561","3","266","0","2023/06/30 11:59:59","0","124501","2023/06/23 12:00:00"
"562","3","267","0","2023/07/03 18:59:59","1116","126401","2023/06/30 12:00:00"
"563","3","267","0","2023/07/03 18:59:59","0","118201","2023/06/30 12:00:00"
"564","3","267","0","2023/07/03 18:59:59","0","181001","2023/06/30 12:00:00"
"565","3","267","0","2023/07/03 18:59:59","0","123001","2023/06/30 12:00:00"
"566","3","267","0","2023/07/03 18:59:59","0","180901","2023/06/30 12:00:00"
"567","3","267","0","2023/07/03 18:59:59","0","118101","2023/06/30 12:00:00"
"568","3","267","0","2023/07/03 18:59:59","0","180801","2023/06/30 12:00:00"
"569","3","267","0","2023/07/03 18:59:59","0","106701","2023/06/30 12:00:00"
"570","3","267","0","2023/07/03 18:59:59","0","180701","2023/06/30 12:00:00"
"571","3","267","0","2023/07/03 18:59:59","0","180301","2023/06/30 12:00:00"
"572","3","267","0","2023/07/03 18:59:59","0","180601","2023/06/30 12:00:00"
"573","3","267","0","2023/07/03 18:59:59","0","180101","2023/06/30 12:00:00"
"574","3","267","0","2023/07/03 18:59:59","0","106801","2023/06/30 12:00:00"
"575","3","267","0","2023/07/03 18:59:59","0","180201","2023/06/30 12:00:00"
"576","3","267","0","2023/07/03 18:59:59","0","180501","2023/06/30 12:00:00"
"577","3","267","0","2023/07/03 18:59:59","0","180401","2023/06/30 12:00:00"
"578","3","267","0","2023/07/03 18:59:59","0","107001","2023/06/30 12:00:00"
"579","3","267","0","2023/07/03 18:59:59","0","106101","2023/06/30 12:00:00"
"580","3","267","0","2023/07/03 18:59:59","0","107101","2023/06/30 12:00:00"
"581","3","268","0","2023/07/12 11:59:59","1117","126601","2023/07/03 19:00:00"
"582","3","269","0","2023/07/15 14:59:59","0","122501","2023/07/12 12:00:00"
"583","3","270","0","2023/07/25 11:59:59","1118","126801","2023/07/15 15:00:00"
"584","3","271","0","2023/07/31 11:59:59","0","107501","2023/07/25 12:00:00"
"585","3","271","0","2023/07/31 11:59:59","0","107801","2023/07/25 12:00:00"
"586","3","271","0","2023/07/31 11:59:59","0","110301","2023/07/25 12:00:00"
"587","3","271","0","2023/07/31 11:59:59","0","110001","2023/07/25 12:00:00"
"588","3","272","0","2023/08/09 11:59:59","1119","126901","2023/07/31 12:00:00"
"589","3","273","0","2023/08/12 11:59:59","0","122901","2023/08/09 12:00:00"
"590","3","274","0","2023/08/15 14:59:59","0","124801","2023/08/12 12:00:00"
"591","3","274","0","2023/08/15 14:59:59","0","125001","2023/08/12 12:00:00"
"592","3","275","0","2023/08/22 11:59:59","1120","127101","2023/08/15 15:00:00"
"593","3","276","0","2023/08/26 11:59:59","0","107701","2023/08/22 12:00:00"
"594","3","276","0","2023/08/26 11:59:59","0","107901","2023/08/22 12:00:00"
"595","3","276","0","2023/08/26 11:59:59","0","110601","2023/08/22 12:00:00"
"596","3","276","0","2023/08/26 11:59:59","0","110401","2023/08/22 12:00:00"
"597","3","277","0","2023/08/31 11:59:59","0","117201","2023/08/26 12:00:00"
"598","3","277","0","2023/08/31 11:59:59","0","117001","2023/08/26 12:00:00"
"599","3","277","0","2023/08/31 11:59:59","0","113101","2023/08/26 12:00:00"
"600","3","277","0","2023/08/31 11:59:59","0","113401","2023/08/26 12:00:00"
"601","3","278","0","2023/09/03 18:59:59","1121","126501","2023/08/31 12:00:00"
"602","3","278","0","2023/09/03 18:59:59","0","126401","2023/08/31 12:00:00"
"603","3","278","0","2023/09/03 18:59:59","0","118201","2023/08/31 12:00:00"
"604","3","278","0","2023/09/03 18:59:59","0","181001","2023/08/31 12:00:00"
"605","3","278","0","2023/09/03 18:59:59","0","123001","2023/08/31 12:00:00"
"606","3","278","0","2023/09/03 18:59:59","0","180901","2023/08/31 12:00:00"
"607","3","278","0","2023/09/03 18:59:59","0","118101","2023/08/31 12:00:00"
"608","3","278","0","2023/09/03 18:59:59","0","180801","2023/08/31 12:00:00"
"609","3","278","0","2023/09/03 18:59:59","0","106701","2023/08/31 12:00:00"
"610","3","278","0","2023/09/03 18:59:59","0","180701","2023/08/31 12:00:00"
"611","3","278","0","2023/09/03 18:59:59","0","180301","2023/08/31 12:00:00"
"612","3","278","0","2023/09/03 18:59:59","0","180601","2023/08/31 12:00:00"
"613","3","278","0","2023/09/03 18:59:59","0","180101","2023/08/31 12:00:00"
"614","3","278","0","2023/09/03 18:59:59","0","106801","2023/08/31 12:00:00"
"615","3","278","0","2023/09/03 18:59:59","0","180201","2023/08/31 12:00:00"
"616","3","278","0","2023/09/03 18:59:59","0","180501","2023/08/31 12:00:00"
"617","3","278","0","2023/09/03 18:59:59","0","180401","2023/08/31 12:00:00"
"618","3","278","0","2023/09/03 18:59:59","0","107001","2023/08/31 12:00:00"
"619","3","278","0","2023/09/03 18:59:59","0","106101","2023/08/31 12:00:00"
"620","3","278","0","2023/09/03 18:59:59","0","107101","2023/08/31 12:00:00"
"621","3","279","0","2023/09/12 11:59:59","1122","127201","2023/09/03 19:00:00"
"622","3","280","0","2023/09/15 14:59:59","0","118001","2023/09/12 12:00:00"
"623","3","280","0","2023/09/15 14:59:59","0","123301","2023/09/12 12:00:00"
"624","3","281","0","2023/09/25 11:59:59","1123","127301","2023/09/15 15:00:00"
"625","3","282","0","2023/09/30 11:59:59","0","120001","2023/09/25 12:00:00"
"626","3","283","0","2023/10/10 11:59:59","1124","127501","2023/09/30 12:00:00"
"627","3","284","0","2023/10/15 14:59:59","0","123601","2023/10/10 12:00:00"
"628","3","285","0","2023/10/23 11:59:59","1125","127601","2023/10/15 15:00:00"
"629","3","286","0","2023/10/26 11:59:59","0","108101","2023/10/23 12:00:00"
"630","3","286","0","2023/10/26 11:59:59","0","108301","2023/10/23 12:00:00"
"631","3","286","0","2023/10/26 11:59:59","0","111101","2023/10/23 12:00:00"
"632","3","286","0","2023/10/26 11:59:59","0","113901","2023/10/23 12:00:00"
"633","3","286","0","2023/10/26 11:59:59","0","117701","2023/10/23 12:00:00"
"634","3","287","0","2023/10/31 11:59:59","0","125301","2023/10/26 12:00:00"
"635","3","288","0","2023/11/10 11:59:59","1126","126001","2023/10/31 12:00:00"
"636","3","289","0","2023/11/15 14:59:59","0","123801","2023/11/10 12:00:00"
"637","3","290","0","2023/11/24 11:59:59","1127","126101","2023/11/15 15:00:00"
"638","3","291","0","2023/11/27 11:59:59","1128","180501","2023/11/24 12:00:00"
"639","3","291","0","2023/11/27 11:59:59","0","126501","2023/11/24 12:00:00"
"640","3","291","0","2023/11/27 11:59:59","0","126401","2023/11/24 12:00:00"
"641","3","291","0","2023/11/27 11:59:59","0","118201","2023/11/24 12:00:00"
"642","3","291","0","2023/11/27 11:59:59","0","181001","2023/11/24 12:00:00"
"643","3","291","0","2023/11/27 11:59:59","0","123001","2023/11/24 12:00:00"
"644","3","291","0","2023/11/27 11:59:59","0","180901","2023/11/24 12:00:00"
"645","3","291","0","2023/11/27 11:59:59","0","118101","2023/11/24 12:00:00"
"646","3","291","0","2023/11/27 11:59:59","0","180801","2023/11/24 12:00:00"
"647","3","291","0","2023/11/27 11:59:59","0","106701","2023/11/24 12:00:00"
"648","3","291","0","2023/11/27 11:59:59","0","180701","2023/11/24 12:00:00"
"649","3","291","0","2023/11/27 11:59:59","0","180301","2023/11/24 12:00:00"
"650","3","291","0","2023/11/27 11:59:59","0","180601","2023/11/24 12:00:00"
"651","3","291","0","2023/11/27 11:59:59","0","180101","2023/11/24 12:00:00"
"652","3","291","0","2023/11/27 11:59:59","0","106801","2023/11/24 12:00:00"
"653","3","291","0","2023/11/27 11:59:59","0","180201","2023/11/24 12:00:00"
"654","3","291","0","2023/11/27 11:59:59","0","180401","2023/11/24 12:00:00"
