ddb6b523f8c57c1a3d2b2099687b2bee69f09d190919a62529dcce84f457c936,d09e49638c3daede05f388e500340379d76b3eacd18a77970fde3ad6369a5e40,d3115a57d8fd5b3e514b80c798861763fe61d61ecbdcbd757ac0570cf8121214,9b29f37aa57e7d3ad8c50e780f4462af00f2d5d9317edb197b860c35240b0822,46d6c440355c0e9af66bed156cdc2477abcdb2087e14e5eb6dd4badd30f171c1,bf5e972fa9b72dc3a2de8d1fb62e94cdc209c5c427b73234986f91bb3b6deddd,c91e76e1f72c578f09b84ab9a37f062542b25204846e7d96c836304f0ae137b5,335d24f25098eb7836f0384acefd1a63e11d06061b0464002600f76e7043582f,f4fac4540cc26cdf900095fde81d2ff2759b377227982c34cdeda45de45f910e,f24a601afea1d98005dddde1b9a8e99ecb1a300d8cc9269a9e2e87e5199fbea4,48069f189ff9202309b3cf5ef3937c99262bc9bc77d521acd10a5b7dea60a32e,31c1d53a7129479cff795be2ff8bcb2ae44f3e320b886f7d1425ecf5061bec4e,2519cc88de6a931cc093cc027a982ca86c9e95599e024ce41d3d0a7e3cb90a93,25b8f0ddce16b0cfa00509e331b7ef0b2ee8057c672ae0e80ec8dbd5fe83f44b,1f15bd8087c18e26263b906cb310182a3720a17812a0fa663dbd152925ba1927,186d66d03a0e21950999df253953add3709f914d68bd00da9c3d85ed4197a89d
"320100106","0","0","90009","300","0","0","0","0","0","2","0","0","0","0","0"
"320100107","0","0","90010","300","0","0","0","0","0","2","0","0","0","0","0"
"320100108","0","0","90011","300","0","0","0","0","0","2","0","0","0","0","0"
"320100109","0","0","90009","600","0","0","0","0","0","2","0","0","0","0","0"
"320100110","0","0","4204351","1","0","0","0","0","0","18","0","0","0","0","0"
"320110106","0","0","90009","300","0","0","0","0","0","2","0","0","0","0","0"
"320110107","0","0","90010","300","0","0","0","0","0","2","0","0","0","0","0"
"320110108","0","0","90011","300","0","0","0","0","0","2","0","0","0","0","0"
"320110109","0","0","90009","600","0","0","0","0","0","2","0","0","0","0","0"
"320110110","0","0","4303351","1","0","0","0","0","0","18","0","0","0","0","0"
"501010001","0","0","144","1","0","0","0","0","0","7","0","0","0","0","0"
"501010002","0","0","145","1","0","0","0","0","0","7","0","0","0","0","0"
"501010003","0","0","146","1","0","0","0","0","0","7","0","0","0","0","0"
"501010004","0","0","147","1","0","0","0","0","0","7","0","0","0","0","0"
"501010005","0","0","1211","1","0","0","0","0","0","7","0","0","0","0","0"
"501010006","0","0","2206","1","0","0","0","0","0","7","0","0","0","0","0"
"501010007","0","0","2810","1","0","0","0","0","0","7","0","0","0","0","0"
"501010008","0","0","2817","1","0","0","0","0","0","7","0","0","0","0","0"
"501010009","0","0","2831","1","0","0","0","0","0","7","0","0","0","0","0"
"501010010","0","0","2841","1","0","0","0","0","0","7","0","0","0","0","0"
"610001011","0","0","91002","30","0","0","2","0","60002","8","23001","3","10","0","2"
"610001021","0","0","91002","60","0","0","2","0","60002","8","23001","6","20","0","2"
"610001101","0","0","60001","4","0","0","4","0","113401","2","113011","1","1","0","4"
"610001102","0","0","60001","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610001103","0","0","60001","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610001104","0","0","60001","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610001105","0","0","60001","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610001106","0","0","60001","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610001107","0","0","60001","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610001108","0","0","60001","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610001109","0","0","60001","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610001110","0","0","60001","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610001111","0","0","60001","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610001112","0","0","60001","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610001113","0","0","60001","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610001114","0","0","60001","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610001115","0","0","60001","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610001116","0","0","31012","3","0","1","4","124131","60001","2","114371","1","8","4","2"
"610001117","0","0","31038","3","0","1","4","114191","60001","2","114341","1","8","4","2"
"610001118","0","0","31012","3","0","1","4","124071","60001","2","124311","1","8","4","2"
"610001119","0","0","31038","3","0","1","4","114461","60001","2","124401","1","8","4","2"
"610001120","0","0","31012","3","0","1","4","124491","60001","2","124521","1","8","4","2"
"610001121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610001122","0","0","91002","30","0","0","0","0","31012","8","0","0","2","0","2"
"610001123","0","0","91002","30","0","0","0","0","31038","8","0","0","2","0","2"
"610002011","0","0","91002","30","0","0","2","0","60012","8","23001","3","10","0","2"
"610002021","0","0","91002","60","0","0","2","0","60012","8","23001","6","20","0","2"
"610002101","0","0","60012","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610002102","0","0","60011","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610002103","0","0","60011","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610002104","0","0","60011","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610002105","0","0","60011","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610002106","0","0","60011","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610002107","0","0","60011","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610002108","0","0","60011","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610002109","0","0","60011","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610002110","0","0","60011","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610002111","0","0","60011","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610002112","0","0","60011","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610002113","0","0","60011","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610002114","0","0","60011","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610002115","0","0","60011","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610002116","0","0","31020","3","0","1","4","124131","60011","2","114371","1","8","4","2"
"610002117","0","0","31004","3","0","1","4","114191","60011","2","114341","1","8","4","2"
"610002118","0","0","31020","3","0","1","4","124071","60011","2","124311","1","8","4","2"
"610002119","0","0","31004","3","0","1","4","114461","60011","2","124401","1","8","4","2"
"610002120","0","0","31020","3","0","1","4","124491","60011","2","124521","1","8","4","2"
"610002121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610002122","0","0","91002","30","0","0","0","0","31020","8","0","0","2","0","2"
"610002123","0","0","91002","30","0","0","0","0","31004","8","0","0","2","0","2"
"610003011","0","0","91002","30","0","0","2","0","60022","8","23001","3","10","0","2"
"610003021","0","0","91002","60","0","0","2","0","60022","8","23001","6","20","0","2"
"610003101","0","0","60022","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610003102","0","0","60021","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610003103","0","0","60021","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610003104","0","0","60021","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610003105","0","0","60021","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610003106","0","0","60021","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610003107","0","0","60021","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610003108","0","0","60021","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610003109","0","0","60021","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610003110","0","0","60021","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610003111","0","0","60021","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610003112","0","0","60021","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610003113","0","0","60021","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610003114","0","0","60021","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610003115","0","0","60021","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610003116","0","0","31010","3","0","1","4","124131","60021","2","114371","1","8","4","2"
"610003117","0","0","31017","3","0","1","4","114191","60021","2","114341","1","8","4","2"
"610003118","0","0","31010","3","0","1","4","124071","60021","2","124311","1","8","4","2"
"610003119","0","0","31017","3","0","1","4","114461","60021","2","124401","1","8","4","2"
"610003120","0","0","31010","3","0","1","4","124491","60021","2","124521","1","8","4","2"
"610003121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610003122","0","0","91002","30","0","0","0","0","31010","8","0","0","2","0","2"
"610003123","0","0","91002","30","0","0","0","0","31017","8","0","0","2","0","2"
"610004011","0","0","91002","30","0","0","2","0","60032","8","23001","3","10","0","2"
"610004021","0","0","91002","60","0","0","2","0","60032","8","23001","6","20","0","2"
"610004031","0","0","91002","100","0","0","2","0","60032","8","23001","12","40","0","2"
"610004101","0","0","60032","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610004102","0","0","60031","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610004103","0","0","60031","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610004104","0","0","60031","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610004105","0","0","60031","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610004106","0","0","60031","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610004107","0","0","60031","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610004108","0","0","60031","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610004109","0","0","60031","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610004110","0","0","60031","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610004111","0","0","60031","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610004112","0","0","60031","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610004113","0","0","60031","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610004114","0","0","60031","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610004115","0","0","60031","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610004116","0","0","31076","3","0","1","4","124131","60031","2","114371","1","8","4","2"
"610004117","0","0","31028","3","0","1","4","114191","60031","2","114341","1","8","4","2"
"610004118","0","0","31076","3","0","1","4","124071","60031","2","124311","1","8","4","2"
"610004119","0","0","31028","3","0","1","4","114461","60031","2","124401","1","8","4","2"
"610004120","0","0","31076","3","0","1","4","124491","60031","2","124521","1","8","4","2"
"610004121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610004122","0","0","91002","30","0","0","0","0","31076","8","0","0","2","0","2"
"610004123","0","0","91002","30","0","0","0","0","31028","8","0","0","2","0","2"
"610005011","0","0","91002","30","0","0","2","0","60042","8","23001","3","10","0","2"
"610005021","0","0","91002","60","0","0","2","0","60042","8","23001","6","20","0","2"
"610005031","0","0","91002","100","0","0","2","0","60042","8","23001","12","40","0","2"
"610005101","0","0","60042","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610005102","0","0","60041","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610005103","0","0","60041","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610005104","0","0","60041","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610005105","0","0","60041","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610005106","0","0","60041","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610005107","0","0","60041","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610005108","0","0","60041","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610005109","0","0","60041","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610005110","0","0","60041","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610005111","0","0","60041","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610005112","0","0","60041","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610005113","0","0","60041","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610005114","0","0","60041","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610005115","0","0","60041","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610005116","0","0","31080","3","0","1","4","124131","60041","2","114371","1","8","4","2"
"610005117","0","0","31032","3","0","1","4","114191","60041","2","114341","1","8","4","2"
"610005118","0","0","31080","3","0","1","4","124071","60041","2","124311","1","8","4","2"
"610005119","0","0","31032","3","0","1","4","114461","60041","2","124401","1","8","4","2"
"610005120","0","0","31080","3","0","1","4","124491","60041","2","124521","1","8","4","2"
"610005121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610005122","0","0","91002","30","0","0","0","0","31080","8","0","0","2","0","2"
"610005123","0","0","91002","30","0","0","0","0","31032","8","0","0","2","0","2"
"610006011","0","0","91002","30","0","0","2","0","60052","8","23001","3","10","0","2"
"610006021","0","0","91002","60","0","0","2","0","60052","8","23001","6","20","0","2"
"610006031","0","0","91002","100","0","0","2","0","60052","8","23001","12","40","0","2"
"610006101","0","0","60052","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610006102","0","0","60051","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610006103","0","0","60051","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610006104","0","0","60051","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610006105","0","0","60051","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610006106","0","0","60051","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610006107","0","0","60051","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610006108","0","0","60051","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610006109","0","0","60051","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610006110","0","0","60051","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610006111","0","0","60051","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610006112","0","0","60051","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610006113","0","0","60051","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610006114","0","0","60051","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610006115","0","0","60051","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610006116","0","0","31047","3","0","1","4","124131","60051","2","114371","1","8","4","2"
"610006117","0","0","31034","3","0","1","4","114191","60051","2","114341","1","8","4","2"
"610006118","0","0","31047","3","0","1","4","124071","60051","2","124311","1","8","4","2"
"610006119","0","0","31034","3","0","1","4","114461","60051","2","124401","1","8","4","2"
"610006120","0","0","31047","3","0","1","4","124491","60051","2","124521","1","8","4","2"
"610006121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610006122","0","0","91002","30","0","0","0","0","31047","8","0","0","2","0","2"
"610006123","0","0","91002","30","0","0","0","0","31034","8","0","0","2","0","2"
"610007011","0","0","91002","30","0","0","2","0","60062","8","23001","3","10","0","2"
"610007021","0","0","91002","60","0","0","2","0","60062","8","23001","6","20","0","2"
"610007031","0","0","91002","100","0","0","2","0","60062","8","23001","12","40","0","2"
"610007101","0","0","60062","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610007102","0","0","60061","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610007103","0","0","60061","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610007104","0","0","60061","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610007105","0","0","60061","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610007106","0","0","60061","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610007107","0","0","60061","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610007108","0","0","60061","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610007109","0","0","60061","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610007110","0","0","60061","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610007111","0","0","60061","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610007112","0","0","60061","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610007113","0","0","60061","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610007114","0","0","60061","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610007115","0","0","60061","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610007116","0","0","31082","3","0","1","4","124131","60061","2","114371","1","8","4","2"
"610007117","0","0","31022","3","0","1","4","114191","60061","2","114341","1","8","4","2"
"610007118","0","0","31082","3","0","1","4","124071","60061","2","124311","1","8","4","2"
"610007119","0","0","31022","3","0","1","4","114461","60061","2","124401","1","8","4","2"
"610007120","0","0","31082","3","0","1","4","124491","60061","2","124521","1","8","4","2"
"610007121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610007122","0","0","91002","30","0","0","0","0","31082","8","0","0","2","0","2"
"610007123","0","0","91002","30","0","0","0","0","31022","8","0","0","2","0","2"
"610008011","0","0","91002","30","0","0","2","0","60072","8","23001","3","10","0","2"
"610008021","0","0","91002","60","0","0","2","0","60072","8","23001","6","20","0","2"
"610008031","0","0","91002","100","0","0","2","0","60072","8","23001","12","40","0","2"
"610008101","0","0","60072","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610008102","0","0","60071","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610008103","0","0","60071","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610008104","0","0","60071","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610008105","0","0","60071","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610008106","0","0","60071","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610008107","0","0","60071","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610008108","0","0","60071","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610008109","0","0","60071","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610008110","0","0","60071","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610008111","0","0","60071","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610008112","0","0","60071","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610008113","0","0","60071","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610008114","0","0","60071","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610008115","0","0","60071","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610008116","0","0","31009","3","0","1","4","124131","60071","2","114371","1","8","4","2"
"610008117","0","0","31051","3","0","1","4","114191","60071","2","114341","1","8","4","2"
"610008118","0","0","31009","3","0","1","4","124071","60071","2","124311","1","8","4","2"
"610008119","0","0","31051","3","0","1","4","114461","60071","2","124401","1","8","4","2"
"610008120","0","0","31009","3","0","1","4","124491","60071","2","124521","1","8","4","2"
"610008121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610008122","0","0","91002","30","0","0","0","0","31009","8","0","0","2","0","2"
"610008123","0","0","91002","30","0","0","0","0","31051","8","0","0","2","0","2"
"610009011","0","0","91002","30","0","0","2","0","60082","8","23001","3","10","0","2"
"610009021","0","0","91002","60","0","0","2","0","60082","8","23001","6","20","0","2"
"610009031","0","0","91002","100","0","0","2","0","60082","8","23001","12","40","0","2"
"610009101","0","0","60082","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610009102","0","0","60081","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610009103","0","0","60081","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610009104","0","0","60081","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610009105","0","0","60081","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610009106","0","0","60081","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610009107","0","0","60081","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610009108","0","0","60081","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610009109","0","0","60081","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610009110","0","0","60081","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610009111","0","0","60081","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610009112","0","0","60081","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610009113","0","0","60081","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610009114","0","0","60081","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610009115","0","0","60081","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610009116","0","0","31085","3","0","1","4","124131","60081","2","114371","1","8","4","2"
"610009117","0","0","31029","3","0","1","4","114191","60081","2","114341","1","8","4","2"
"610009118","0","0","31085","3","0","1","4","124071","60081","2","124311","1","8","4","2"
"610009119","0","0","31029","3","0","1","4","114461","60081","2","124401","1","8","4","2"
"610009120","0","0","31085","3","0","1","4","124491","60081","2","124521","1","8","4","2"
"610009121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610009122","0","0","91002","30","0","0","0","0","31085","8","0","0","2","0","2"
"610009123","0","0","91002","30","0","0","0","0","31029","8","0","0","2","0","2"
"610010011","0","0","91002","30","0","0","2","0","60092","8","23001","3","10","0","2"
"610010021","0","0","91002","60","0","0","2","0","60092","8","23001","6","20","0","2"
"610010031","0","0","91002","100","0","0","2","0","60092","8","23001","12","40","0","2"
"610010041","0","0","91002","150","0","0","2","0","60092","8","23001","18","60","0","2"
"610010101","0","0","60092","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610010102","0","0","60091","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610010103","0","0","60091","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610010104","0","0","60091","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610010105","0","0","60091","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610010106","0","0","60091","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610010107","0","0","60091","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610010108","0","0","60091","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610010109","0","0","60091","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610010110","0","0","60091","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610010111","0","0","60091","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610010112","0","0","60091","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610010113","0","0","60091","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610010114","0","0","60091","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610010115","0","0","60091","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610010116","0","0","31089","3","0","1","4","124131","60091","2","114371","1","8","4","2"
"610010117","0","0","31002","3","0","1","4","114191","60091","2","114341","1","8","4","2"
"610010118","0","0","31089","3","0","1","4","124071","60091","2","124311","1","8","4","2"
"610010119","0","0","31002","3","0","1","4","114461","60091","2","124401","1","8","4","2"
"610010120","0","0","31089","3","0","1","4","124491","60091","2","124521","1","8","4","2"
"610010121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610010122","0","0","91002","30","0","0","0","0","31089","8","0","0","2","0","2"
"610010123","0","0","91002","30","0","0","0","0","31002","8","0","0","2","0","2"
"610011011","0","0","91002","30","0","0","2","0","60102","8","23001","3","10","0","2"
"610011021","0","0","91002","60","0","0","2","0","60102","8","23001","6","20","0","2"
"610011031","0","0","91002","100","0","0","2","0","60102","8","23001","12","40","0","2"
"610011041","0","0","91002","150","0","0","2","0","60102","8","23001","18","60","0","2"
"610011101","0","0","60102","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610011102","0","0","60101","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610011103","0","0","60101","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610011104","0","0","60101","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610011105","0","0","60101","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610011106","0","0","60101","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610011107","0","0","60101","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610011108","0","0","60101","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610011109","0","0","60101","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610011110","0","0","60101","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610011111","0","0","60101","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610011112","0","0","60101","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610011113","0","0","60101","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610011114","0","0","60101","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610011115","0","0","60101","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610011116","0","0","31090","3","0","1","4","124131","60101","2","114371","1","8","4","2"
"610011117","0","0","31011","3","0","1","4","114191","60101","2","114341","1","8","4","2"
"610011118","0","0","31090","3","0","1","4","124071","60101","2","124311","1","8","4","2"
"610011119","0","0","31011","3","0","1","4","114461","60101","2","124401","1","8","4","2"
"610011120","0","0","31090","3","0","1","4","124491","60101","2","124521","1","8","4","2"
"610011121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610011122","0","0","91002","30","0","0","0","0","31090","8","0","0","2","0","2"
"610011123","0","0","91002","30","0","0","0","0","31011","8","0","0","2","0","2"
"610012011","0","0","91002","30","0","0","2","0","60112","8","23001","3","10","0","2"
"610012021","0","0","91002","60","0","0","2","0","60112","8","23001","6","20","0","2"
"610012031","0","0","91002","100","0","0","2","0","60112","8","23001","12","40","0","2"
"610012041","0","0","91002","150","0","0","2","0","60112","8","23001","60","200","0","2"
"610012101","0","0","60112","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610012102","0","0","60111","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610012103","0","0","60111","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610012104","0","0","60111","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610012105","0","0","60111","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610012106","0","0","60111","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610012107","0","0","60111","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610012108","0","0","60111","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610012109","0","0","60111","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610012110","0","0","60111","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610012111","0","0","60111","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610012112","0","0","60111","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610012113","0","0","60111","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610012114","0","0","60111","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610012115","0","0","60111","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610012116","0","0","31043","3","0","1","4","124131","60111","2","114371","1","8","4","2"
"610012117","0","0","31008","3","0","1","4","114191","60111","2","114341","1","8","4","2"
"610012118","0","0","31043","3","0","1","4","124071","60111","2","124311","1","8","4","2"
"610012119","0","0","31008","3","0","1","4","114461","60111","2","124401","1","8","4","2"
"610012120","0","0","31043","3","0","1","4","124491","60111","2","124521","1","8","4","2"
"610012121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610012122","0","0","91002","30","0","0","0","0","31043","8","0","0","2","0","2"
"610012123","0","0","91002","30","0","0","0","0","31008","8","0","0","2","0","2"
"610013011","0","0","91002","30","0","0","2","0","60122","8","23001","3","10","0","2"
"610013021","0","0","91002","60","0","0","2","0","60122","8","23001","6","20","0","2"
"610013031","0","0","91002","100","0","0","2","0","60122","8","23001","12","40","0","2"
"610013041","0","0","91002","150","0","0","2","0","60122","8","23001","60","200","0","2"
"610013101","0","0","60122","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610013102","0","0","60121","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610013103","0","0","60121","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610013104","0","0","60121","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610013105","0","0","60121","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610013106","0","0","60121","4","0","0","4","0","113012","2","113191","1","1","0","4"
