aaef73d90408262846355a1e4f189cd5373952f04fbd2b55b306728ef7b19083,6292f2e9b9088b00bed9d9c3ebffb21529e1288c43742c54a512f3f187a5affe,ca7c693ad78c540f1dd5f24fd7f9cdd687cc64f2258d346f893b26c26c059822,a59bf5fd2cbdae2f0b2b902bddc8b4b7476d169e25be41cea4f945895f76b156,e8181493b2cca02c76d8a1927fa90cdf6f055cf053124a0e3fa1e3063458e4ba,189ce6677b7340c9f30c7f831020ce6fe4d5d5c5ea6a2cae70cc6d83fcc3604a,81c6d619150fcc7299287f9e89716883d4ad0fbb4b8e498a1eaf4360e487962e,5b1f6a9085727fd8563c282977197d53ccbf04b55d6b28e0548cb1c322c44914,138bbe3f9016227f6cdd673004a989e611ff6dc6af3ab8794da7f37ab3f979e2,91cff7c4e7f0fffe958f16dbca41f85f49045d57883e06db20de42b0f14f63f8,6e074b40295cd5039931343504f003367cd76c888f0db44e747e4cda1de824ee,7a119ca0de4ecf1a9a637d1c819e651dfa920701aa34c8e9114af6598c95aa03,260a355421f2eddff68ed09c1ea4382227c045d28ee1c01b5309b022d61dcc22,b155342590c9cd800cadd03fbf5ca3f12b1e65bbbcc5c04ac2b7547e8ec8a3ff
"786","92","1","0","2021/5/1 05:00:00","0","2021/5/10 04:59:59","0","1","0","-1","100","1500","102"
"787","93","1","0","2021/5/1 05:00:00","0","2021/5/10 04:59:59","0","1","0","-1","100","1500","111"
"788","94","1","0","2021/5/1 05:00:00","0","2021/5/10 04:59:59","0","1","0","-1","100","1500","109"
"789","95","1","0","2021/5/1 05:00:00","0","2021/5/10 04:59:59","0","1","0","-1","100","1500","112"
"790","100","1","0","2021/5/1 05:00:00","0","2021/5/10 04:59:59","0","1","0","-1","100","1500","8004"
"791","101","1","0","2021/5/1 05:00:00","0","2021/5/10 04:59:59","0","1","0","-1","100","1500","8005"
"792","96","1","0","2021/5/1 05:00:00","0","2021/5/10 04:59:59","0","1","0","-1","100","1500","6004"
"793","97","1","0","2021/5/1 05:00:00","0","2021/5/10 04:59:59","0","1","0","-1","100","1500","6005"
"794","31","1","0","2021/5/3 05:00:00","0","2021/5/7 04:59:59","0","1","0","-1","30","3000","101"
"795","41","1","0","2021/5/3 05:00:00","0","2021/5/7 04:59:59","0","1","0","-1","40","3000","101"
"796","39","1","0","2021/5/7 05:00:00","0","2021/5/10 04:59:59","0","1","0","-1","30","3000","111"
"797","49","1","0","2021/5/7 05:00:00","0","2021/5/10 04:59:59","0","1","0","-1","40","3000","111"
"798","32","1","0","2021/5/10 05:00:00","0","2021/5/13 04:59:59","0","1","0","-1","30","2000","102"
"799","42","1","0","2021/5/10 05:00:00","0","2021/5/13 04:59:59","0","1","0","-1","40","2000","102"
"800","45","1","0","2021/5/10 05:00:00","0","2021/5/23 04:59:59","0","1","0","-1","40","2000","104"
"801","37","1","0","2021/5/10 05:00:00","0","2021/5/15 04:59:59","0","1","0","-1","30","2000","109"
"802","38","1","0","2021/5/10 05:00:00","0","2021/5/15 04:59:59","0","1","0","-1","30","2000","112"
"803","31","1","0","2021/5/13 05:00:00","0","2021/5/18 04:59:59","0","1","0","-1","30","2000","101"
"804","41","1","0","2021/5/13 05:00:00","0","2021/5/18 04:59:59","0","1","0","-1","40","2000","101"
"805","34","1","0","2021/5/18 05:00:00","0","2021/5/23 04:59:59","0","1","0","-1","30","2000","103"
"806","44","1","0","2021/5/18 05:00:00","0","2021/5/23 04:59:59","0","1","0","-1","40","2000","103"
"807","37","1","0","2021/5/19 05:00:00","0","2021/5/22 04:59:59","0","1","0","-1","30","2000","109"
"808","81","1","0","2021/5/23 05:00:00","0","2021/5/29 04:59:59","0","1","0","-1","80","1500","101"
"809","82","1","0","2021/5/23 05:00:00","0","2021/5/29 04:59:59","0","1","0","-1","80","1500","102"
"810","83","1","0","2021/5/23 05:00:00","0","2021/5/29 04:59:59","0","1","0","-1","80","1500","111"
"811","84","1","0","2021/5/23 05:00:00","0","2021/5/29 04:59:59","0","1","0","-1","80","1500","109"
"812","85","1","0","2021/5/23 05:00:00","0","2021/5/29 04:59:59","0","1","0","-1","80","1500","112"
"813","351","1","0","2021/5/23 05:00:00","0","2021/5/29 04:59:59","0","1","0","-1","80","1500","8004"
"814","352","1","0","2021/5/23 05:00:00","0","2021/5/29 04:59:59","0","1","0","-1","80","1500","8005"
"815","37","1","0","2021/5/26 05:00:00","0","2021/5/31 04:59:59","0","1","0","-1","30","2000","109"
"816","38","1","0","2021/5/26 05:00:00","0","2021/5/31 04:59:59","0","1","0","-1","30","2000","112"
"817","31","1","0","2021/5/26 05:00:00","0","2021/5/31 04:59:59","0","1","0","-1","30","2000","101"
"818","41","1","0","2021/5/26 05:00:00","0","2021/5/31 04:59:59","0","1","0","-1","40","2000","101"
"819","34","1","0","2021/5/26 05:00:00","0","2021/6/6 04:59:59","0","1","0","-1","30","2000","103"
"820","44","1","0","2021/5/26 05:00:00","0","2021/6/6 04:59:59","0","1","0","-1","40","2000","103"
"821","151","1","0","2021/06/30 12:00:00","0","2021/07/14 20:59:59","0","1","0","-1","80","1500","6004"
"822","152","1","0","2021/06/30 12:00:00","0","2021/07/14 20:59:59","0","1","0","-1","80","1500","6005"
"823","39","1","0","2021/6/6 05:00:00","0","2021/6/9 04:59:59","0","1","0","-1","30","2000","111"
"824","49","1","0","2021/6/6 05:00:00","0","2021/6/9 04:59:59","0","1","0","-1","40","2000","111"
"825","31","1","0","2021/6/9 05:00:00","0","2021/6/13 04:59:59","0","1","0","-1","30","2000","101"
"826","41","1","0","2021/6/9 05:00:00","0","2021/6/13 04:59:59","0","1","0","-1","40","2000","101"
"827","37","1","0","2021/6/13 05:00:00","0","2021/6/16 04:59:59","0","1","0","-1","30","2000","109"
"828","38","1","0","2021/6/13 05:00:00","0","2021/6/16 04:59:59","0","1","0","-1","30","2000","112"
"829","32","1","0","2021/6/13 05:00:00","0","2021/6/16 04:59:59","0","1","0","-1","30","2000","102"
"830","42","1","0","2021/6/13 05:00:00","0","2021/6/16 04:59:59","0","1","0","-1","40","2000","102"
"831","34","1","0","2021/6/13 05:00:00","0","2021/6/16 04:59:59","0","1","0","-1","30","2000","103"
"832","44","1","0","2021/6/13 05:00:00","0","2021/6/16 04:59:59","0","1","0","-1","40","2000","103"
"833","45","1","0","2021/6/13 05:00:00","0","2021/6/25 04:59:59","0","1","0","-1","40","2000","104"
"834","31","1","0","2021/6/16 05:00:00","0","2021/6/21 04:59:59","0","1","0","-1","30","2000","101"
"835","41","1","0","2021/6/16 05:00:00","0","2021/6/21 04:59:59","0","1","0","-1","40","2000","101"
"836","32","1","0","2021/6/21 05:00:00","0","2021/6/25 04:59:59","0","1","0","-1","30","2000","102"
"837","42","1","0","2021/6/21 05:00:00","0","2021/6/25 04:59:59","0","1","0","-1","40","2000","102"
"838","81","1","0","2021/6/23 05:00:00","0","2021/6/29 04:59:59","0","1","0","-1","80","1500","101"
"839","82","1","0","2021/6/23 05:00:00","0","2021/6/29 04:59:59","0","1","0","-1","80","1500","102"
"840","83","1","0","2021/6/23 05:00:00","0","2021/6/29 04:59:59","0","1","0","-1","80","1500","111"
"841","84","1","0","2021/6/23 05:00:00","0","2021/6/29 04:59:59","0","1","0","-1","80","1500","109"
"842","85","1","0","2021/6/23 05:00:00","0","2021/6/29 04:59:59","0","1","0","-1","80","1500","112"
"843","351","1","0","2021/6/23 05:00:00","0","2021/6/29 04:59:59","0","1","0","-1","80","1500","8004"
"844","352","1","0","2021/6/23 05:00:00","0","2021/6/29 04:59:59","0","1","0","-1","80","1500","8005"
"845","37","1","0","2021/6/25 05:00:00","0","2021/6/30 04:59:59","0","1","0","-1","30","2000","109"
"846","38","1","0","2021/6/25 05:00:00","0","2021/6/30 04:59:59","0","1","0","-1","30","2000","112"
"847","31","1","0","2021/6/25 05:00:00","0","2021/6/30 04:59:59","0","1","0","-1","30","2000","101"
"848","41","1","0","2021/6/25 05:00:00","0","2021/6/30 04:59:59","0","1","0","-1","40","2000","101"
"849","34","1","0","2021/6/25 05:00:00","0","2021/7/6 04:59:59","0","1","0","-1","30","2000","103"
"850","44","1","0","2021/6/25 05:00:00","0","2021/7/6 04:59:59","0","1","0","-1","40","2000","103"
"851","251","1","0","2021/06/18 12:00:00","0","2021/06/25 20:59:59","0","1","0","-1","80","1500","7004"
"852","252","1","0","2021/06/18 12:00:00","0","2021/06/25 20:59:59","0","1","0","-1","80","1500","7005"
"853","251","1","0","2021/07/18 12:00:00","0","2021/07/25 20:59:59","0","1","0","-1","80","1500","7004"
"854","252","1","0","2021/07/18 12:00:00","0","2021/07/25 20:59:59","0","1","0","-1","80","1500","7005"
"855","151","1","0","2021/07/31 12:00:00","0","2021/08/14 20:59:59","0","1","0","-1","80","1500","6004"
"856","152","1","0","2021/07/31 12:00:00","0","2021/08/14 20:59:59","0","1","0","-1","80","1500","6005"
"857","37","1","0","2021/6/19 05:00:00","0","2021/6/22 04:59:59","0","1","0","-1","30","2000","109"
"858","32","1","0","2021/7/6 05:00:00","0","2021/7/9 04:59:59","0","1","0","-1","30","2000","102"
"859","42","1","0","2021/7/6 05:00:00","0","2021/7/9 04:59:59","0","1","0","-1","40","2000","102"
"860","31","1","0","2021/07/09 5:00:00","0","2021/07/17 4:59:59","0","1","0","-1","30","3000","101"
"861","41","1","0","2021/07/09 5:00:00","0","2021/07/17 4:59:59","0","1","0","-1","40","3000","101"
"862","45","1","0","2021/7/13 05:00:00","0","2021/7/25 04:59:59","0","1","0","-1","40","2000","104"
"863","37","1","0","2021/7/13 05:00:00","0","2021/7/16 04:59:59","0","1","0","-1","30","2000","109"
"864","38","1","0","2021/7/13 05:00:00","0","2021/7/16 04:59:59","0","1","0","-1","30","2000","112"
"865","34","1","0","2021/7/13 05:00:00","0","2021/7/16 04:59:59","0","1","0","-1","30","2000","103"
"866","44","1","0","2021/7/13 05:00:00","0","2021/7/16 04:59:59","0","1","0","-1","40","2000","103"
"867","39","1","0","2021/7/17 05:00:00","0","2021/7/21 04:59:59","0","1","0","-1","30","2000","111"
"868","49","1","0","2021/7/17 05:00:00","0","2021/7/21 04:59:59","0","1","0","-1","40","2000","111"
"869","37","1","0","2021/7/19 05:00:00","0","2021/7/22 04:59:59","0","1","0","-1","30","2000","109"
"870","32","1","0","2021/7/21 05:00:00","0","2021/7/25 04:59:59","0","1","0","-1","30","2000","102"
"871","42","1","0","2021/7/21 05:00:00","0","2021/7/25 04:59:59","0","1","0","-1","40","2000","102"
"872","81","1","0","2021/7/24 05:00:00","0","2021/7/30 04:59:59","0","1","0","-1","80","1500","101"
"873","82","1","0","2021/7/24 05:00:00","0","2021/7/30 04:59:59","0","1","0","-1","80","1500","102"
"874","83","1","0","2021/7/24 05:00:00","0","2021/7/30 04:59:59","0","1","0","-1","80","1500","111"
"875","84","1","0","2021/7/24 05:00:00","0","2021/7/30 04:59:59","0","1","0","-1","80","1500","109"
"876","85","1","0","2021/7/24 05:00:00","0","2021/7/30 04:59:59","0","1","0","-1","80","1500","112"
"877","351","1","0","2021/7/24 05:00:00","0","2021/7/30 04:59:59","0","1","0","-1","80","1500","8004"
"878","352","1","0","2021/7/24 05:00:00","0","2021/7/30 04:59:59","0","1","0","-1","80","1500","8005"
"879","37","1","0","2021/7/25 05:00:00","0","2021/7/31 04:59:59","0","1","0","-1","30","2000","109"
"880","38","1","0","2021/7/25 05:00:00","0","2021/7/31 04:59:59","0","1","0","-1","30","2000","112"
"881","31","1","0","2021/7/25 05:00:00","0","2021/7/31 04:59:59","0","1","0","-1","30","3000","101"
"882","41","1","0","2021/7/25 05:00:00","0","2021/7/31 04:59:59","0","1","0","-1","40","3000","101"
"883","34","1","0","2021/7/25 05:00:00","0","2021/08/05 04:59:59","0","1","0","-1","30","2000","103"
"884","44","1","0","2021/7/25 05:00:00","0","2021/08/05 04:59:59","0","1","0","-1","40","2000","103"
"885","39","1","0","2021/8/5 05:00:00","0","2021/8/9 04:59:59","0","1","0","-1","30","2000","111"
"886","49","1","0","2021/8/5 05:00:00","0","2021/8/9 04:59:59","0","1","0","-1","40","2000","111"
"887","45","1","0","2021/8/09 05:00:00","0","2021/8/20 04:59:59","0","1","0","-1","40","2000","104"
"888","31","1","0","2021/8/9 05:00:00","0","2021/8/12 04:59:59","0","1","0","-1","30","2000","101"
"889","41","1","0","2021/8/9 05:00:00","0","2021/8/12 04:59:59","0","1","0","-1","40","2000","101"
"890","32","1","0","2021/8/12 05:00:00","0","2021/8/15 04:59:59","0","1","0","-1","30","2000","102"
"891","42","1","0","2021/8/12 05:00:00","0","2021/8/15 04:59:59","0","1","0","-1","40","2000","102"
"892","31","1","0","2021/8/15 05:00:00","0","2021/8/22 04:59:59","0","1","0","-1","30","4000","101"
"893","41","1","0","2021/8/15 05:00:00","0","2021/8/22 04:59:59","0","1","0","-1","40","4000","101"
"894","34","1","0","2021/8/15 05:00:00","0","2021/8/20 04:59:59","0","1","0","-1","30","3000","103"
"895","44","1","0","2021/8/15 05:00:00","0","2021/8/20 04:59:59","0","1","0","-1","40","3000","103"
"896","91","1","0","2021/8/20 05:00:00","0","2021/9/4 04:59:59","0","1","0","-1","100","1500","101"
"897","92","1","0","2021/8/20 05:00:00","0","2021/9/4 04:59:59","0","1","0","-1","100","1500","102"
"898","93","1","0","2021/8/20 05:00:00","0","2021/9/4 04:59:59","0","1","0","-1","100","1500","111"
"899","94","1","0","2021/8/20 05:00:00","0","2021/9/4 04:59:59","0","1","0","-1","100","1500","109"
"900","95","1","0","2021/8/20 05:00:00","0","2021/9/4 04:59:59","0","1","0","-1","100","1500","112"
"901","100","1","0","2021/8/20 05:00:00","0","2021/9/4 04:59:59","0","1","0","-1","100","1500","8004"
"902","101","1","0","2021/8/20 05:00:00","0","2021/9/4 04:59:59","0","1","0","-1","100","1500","8005"
"903","96","1","0","2021/8/31 12:00:00","0","2021/9/4 04:59:59","0","1","0","-1","100","1500","6004"
"904","97","1","0","2021/8/31 12:00:00","0","2021/9/4 04:59:59","0","1","0","-1","100","1500","6005"
"905","98","1","0","2021/8/20 05:00:00","0","2021/8/25 20:59:59","0","1","0","-1","100","1500","7004"
"906","99","1","0","2021/8/20 05:00:00","0","2021/8/25 20:59:59","0","1","0","-1","100","1500","7005"
"907","37","1","0","2021/8/20 05:00:00","0","2021/8/25 04:59:59","0","1","0","-1","30","3000","109"
"908","38","1","0","2021/8/20 05:00:00","0","2021/8/25 04:59:59","0","1","0","-1","30","3000","112"
"909","32","1","0","2021/8/22 05:00:00","0","2021/8/28 04:59:59","0","1","0","-1","30","3000","102"
"910","42","1","0","2021/8/22 05:00:00","0","2021/8/28 04:59:59","0","1","0","-1","40","3000","102"
"911","39","1","0","2021/8/28 05:00:00","0","2021/9/1 04:59:59","0","1","0","-1","30","3000","111"
"912","49","1","0","2021/8/28 05:00:00","0","2021/9/1 04:59:59","0","1","0","-1","40","3000","111"
"913","31","1","0","2021/8/28 05:00:00","0","2021/8/31 04:59:59","0","1","0","-1","30","2000","101"
"914","41","1","0","2021/8/28 05:00:00","0","2021/8/31 04:59:59","0","1","0","-1","40","2000","101"
"915","34","1","0","2021/8/28 05:00:00","0","2021/9/8 04:59:59","0","1","0","-1","30","2000","103"
"916","44","1","0","2021/8/28 05:00:00","0","2021/9/8 04:59:59","0","1","0","-1","40","2000","103"
"917","151","1","0","2021/8/31 12:00:00","0","2021/9/14 20:59:59","0","1","0","-1","80","1500","6004"
"918","152","1","0","2021/8/31 12:00:00","0","2021/9/14 20:59:59","0","1","0","-1","80","1500","6005"
"919","251","1","0","2021/08/18 12:00:00","0","2021/08/25 20:59:59","0","1","0","-1","80","1500","7004"
"920","252","1","0","2021/08/18 12:00:00","0","2021/08/25 20:59:59","0","1","0","-1","80","1500","7005"
"921","251","1","0","2021/09/17 12:00:00","0","2021/09/24 20:59:59","0","1","0","-1","80","1500","7004"
"922","252","1","0","2021/09/17 12:00:00","0","2021/09/24 20:59:59","0","1","0","-1","80","1500","7005"
"923","251","1","0","2021/10/18 12:00:00","0","2021/10/25 20:59:59","0","1","0","-1","80","1500","7004"
"924","252","1","0","2021/10/18 12:00:00","0","2021/10/25 20:59:59","0","1","0","-1","80","1500","7005"
"925","151","1","0","2021/9/30 12:00:00","0","2021/10/14 20:59:59","0","1","0","-1","80","1500","6004"
"926","152","1","0","2021/9/30 12:00:00","0","2021/10/14 20:59:59","0","1","0","-1","80","1500","6005"
"927","31","1","0","2021/09/04 05:00:00","0","2021/09/08 04:59:59","0","1","0","-1","30","2000","101"
"928","41","1","0","2021/09/04 05:00:00","0","2021/09/08 04:59:59","0","1","0","-1","40","2000","101"
"929","45","1","0","2021/09/08 05:00:00","0","2021/09/21 04:59:59","0","1","0","-1","40","2000","104"
"930","39","1","0","2021/09/08 05:00:00","0","2021/09/12 04:59:59","0","1","0","-1","30","2000","111"
"931","49","1","0","2021/09/08 05:00:00","0","2021/09/12 04:59:59","0","1","0","-1","40","2000","111"
"932","37","1","0","2021/09/08 05:00:00","0","2021/09/12 04:59:59","0","1","0","-1","30","2000","109"
"933","38","1","0","2021/09/08 05:00:00","0","2021/09/12 04:59:59","0","1","0","-1","30","2000","112"
"934","32","1","0","2021/09/12 05:00:00","0","2021/09/15 04:59:59","0","1","0","-1","30","2000","102"
"935","42","1","0","2021/09/12 05:00:00","0","2021/09/15 04:59:59","0","1","0","-1","40","2000","102"
"936","34","1","0","2021/09/12 05:00:00","0","2021/09/15 04:59:59","0","1","0","-1","30","2000","103"
"937","44","1","0","2021/09/12 05:00:00","0","2021/09/15 04:59:59","0","1","0","-1","40","2000","103"
"938","31","1","0","2021/09/15 05:00:00","0","2021/09/20 04:59:59","0","1","0","-1","30","3000","101"
"939","41","1","0","2021/09/15 05:00:00","0","2021/09/20 04:59:59","0","1","0","-1","40","2000","101"
"940","37","1","0","2021/09/19 05:00:00","0","2021/09/22 04:59:59","0","1","0","-1","30","2000","109"
"941","32","1","0","2021/09/20 05:00:00","0","2021/09/24 04:59:59","0","1","0","-1","30","2000","102"
"942","42","1","0","2021/09/20 05:00:00","0","2021/09/24 04:59:59","0","1","0","-1","40","2000","102"
"943","81","1","0","2021/09/24 05:00:00","0","2021/09/30 04:59:59","0","1","0","-1","80","1500","101"
"944","82","1","0","2021/09/24 05:00:00","0","2021/09/30 04:59:59","0","1","0","-1","80","1500","102"
"945","83","1","0","2021/09/24 05:00:00","0","2021/09/30 04:59:59","0","1","0","-1","80","1500","111"
"946","84","1","0","2021/09/24 05:00:00","0","2021/09/30 04:59:59","0","1","0","-1","80","1500","109"
"947","85","1","0","2021/09/24 05:00:00","0","2021/09/30 04:59:59","0","1","0","-1","80","1500","112"
"948","351","1","0","2021/09/24 05:00:00","0","2021/09/30 04:59:59","0","1","0","-1","80","1500","8004"
"949","352","1","0","2021/09/24 05:00:00","0","2021/09/30 04:59:59","0","1","0","-1","80","1500","8005"
"950","37","1","0","2021/09/25 05:00:00","0","2021/10/02 04:59:59","0","1","0","-1","30","2000","109"
"951","38","1","0","2021/09/25 05:00:00","0","2021/10/02 04:59:59","0","1","0","-1","30","2000","112"
"952","31","1","0","2021/09/25 05:00:00","0","2021/10/02 04:59:59","0","1","0","-1","30","2000","101"
"953","41","1","0","2021/09/25 05:00:00","0","2021/10/02 04:59:59","0","1","0","-1","40","2000","101"
"954","34","1","0","2021/09/25 05:00:00","0","2021/10/07 04:59:59","0","1","0","-1","30","2000","103"
"955","44","1","0","2021/09/25 05:00:00","0","2021/10/07 04:59:59","0","1","0","-1","40","2000","103"
"956","251","1","0","2021/11/18 12:00:00","0","2021/11/25 20:59:59","0","1","0","-1","80","1500","7004"
"957","252","1","0","2021/11/18 12:00:00","0","2021/11/25 20:59:59","0","1","0","-1","80","1500","7005"
"958","251","1","0","2021/12/17 12:00:00","0","2021/12/24 20:59:59","0","1","0","-1","80","1500","7004"
"959","252","1","0","2021/12/17 12:00:00","0","2021/12/24 20:59:59","0","1","0","-1","80","1500","7005"
"960","151","1","0","2021/10/31 12:00:00","0","2021/11/14 20:59:59","0","1","0","-1","80","1500","6004"
"961","152","1","0","2021/10/31 12:00:00","0","2021/11/14 20:59:59","0","1","0","-1","80","1500","6005"
"962","32","1","0","2021/10/02 05:00:00","0","2021/10/06 04:59:59","0","1","0","-1","30","2000","102"
"963","42","1","0","2021/10/02 05:00:00","0","2021/10/06 04:59:59","0","1","0","-1","40","2000","102"
"964","45","1","0","2021/10/06 05:00:00","0","2021/10/20 04:59:59","0","1","0","-1","40","2000","104"
"965","31","1","0","2021/10/06 5:00:00","0","2021/10/10 4:59:59","0","1","0","-1","30","2000","101"
"966","41","1","0","2021/10/06 5:00:00","0","2021/10/10 4:59:59","0","1","0","-1","40","2000","101"
"967","39","1","0","2021/10/10 5:00:00","0","2021/10/15 4:59:59","0","1","0","-1","30","2000","111"
"968","49","1","0","2021/10/10 5:00:00","0","2021/10/15 4:59:59","0","1","0","-1","40","2000","111"
"969","37","1","0","2021/10/10 5:00:00","0","2021/10/15 4:59:59","0","1","0","-1","30","2000","109"
"970","38","1","0","2021/10/10 5:00:00","0","2021/10/15 4:59:59","0","1","0","-1","30","2000","112"
"971","31","1","0","2021/10/15 5:00:00","0","2021/10/20 4:59:59","0","1","0","-1","30","3000","101"
"972","41","1","0","2021/10/15 5:00:00","0","2021/10/20 4:59:59","0","1","0","-1","40","2000","101"
"973","32","1","0","2021/10/20 05:00:00","0","2021/10/26 04:59:59","0","1","0","-1","30","2000","102"
"974","42","1","0","2021/10/20 05:00:00","0","2021/10/26 04:59:59","0","1","0","-1","40","2000","102"
"975","37","1","0","2021/10/20 5:00:00","0","2021/10/24 4:59:59","0","1","0","-1","30","2000","109"
"976","81","1","0","2021/10/24 05:00:00","0","2021/10/31 04:59:59","0","1","0","-1","80","1500","101"
"977","82","1","0","2021/10/24 05:00:00","0","2021/10/31 04:59:59","0","1","0","-1","80","1500","102"
"978","83","1","0","2021/10/24 05:00:00","0","2021/10/31 04:59:59","0","1","0","-1","80","1500","111"
"979","84","1","0","2021/10/24 05:00:00","0","2021/10/31 04:59:59","0","1","0","-1","80","1500","109"
"980","85","1","0","2021/10/24 05:00:00","0","2021/10/31 04:59:59","0","1","0","-1","80","1500","112"
"981","351","1","0","2021/10/24 05:00:00","0","2021/10/31 04:59:59","0","1","0","-1","80","1500","8004"
"982","352","1","0","2021/10/24 05:00:00","0","2021/10/31 04:59:59","0","1","0","-1","80","1500","8005"
"983","37","1","0","2021/10/26 5:00:00","0","2021/10/31 4:59:59","0","1","0","-1","30","2000","109"
"984","38","1","0","2021/10/26 5:00:00","0","2021/10/31 4:59:59","0","1","0","-1","30","2000","112"
"985","31","1","0","2021/10/26 5:00:00","0","2021/10/31 4:59:59","0","1","0","-1","30","2000","101"
"986","41","1","0","2021/10/26 5:00:00","0","2021/10/31 4:59:59","0","1","0","-1","40","2000","101"
"987","34","1","0","2021/10/26 5:00:00","0","2021/11/06 4:59:59","0","1","0","-1","30","2000","103"
"988","44","1","0","2021/10/26 5:00:00","0","2021/11/06 4:59:59","0","1","0","-1","40","2000","103"
"989","32","1","0","2021/10/31 5:00:00","0","2021/11/05 04:59:59","0","1","0","-1","30","3000","102"
"990","42","1","0","2021/10/31 5:00:00","0","2021/11/05 04:59:59","0","1","0","-1","40","3000","102"
"991","151","1","0","2021/11/30 12:00:00","0","2021/12/14 20:59:59","0","1","0","-1","80","1500","6004"
"992","152","1","0","2021/11/30 12:00:00","0","2021/12/14 20:59:59","0","1","0","-1","80","1500","6005"
"993","31","1","0","2021/11/05 5:00:00","0","2021/11/10 4:59:59","0","1","0","-1","30","4000","101"
"994","41","1","0","2021/11/05 5:00:00","0","2021/11/10 4:59:59","0","1","0","-1","40","2000","101"
"995","39","1","0","2021/11/10 5:00:00","0","2021/11/15 4:59:59","0","1","0","-1","30","3000","111"
"996","49","1","0","2021/11/10 5:00:00","0","2021/11/15 4:59:59","0","1","0","-1","40","3000","111"
"997","37","1","0","2021/11/10 5:00:00","0","2021/11/15 4:59:59","0","1","0","-1","30","3000","109"
"998","38","1","0","2021/11/10 5:00:00","0","2021/11/15 4:59:59","0","1","0","-1","30","3000","112"
"999","31","1","0","2021/11/15 5:00:00","0","2021/11/19 4:59:59","0","1","0","-1","30","3000","101"
"1000","41","1","0","2021/11/15 5:00:00","0","2021/11/19 4:59:59","0","1","0","-1","40","2000","101"
"1001","45","1","0","2021/11/17 05:00:00","0","2021/12/01 04:59:59","0","1","0","-1","40","2000","104"
"1002","32","1","0","2021/11/19 05:00:00","0","2021/11/25 04:59:59","0","1","0","-1","30","2000","102"
"1003","42","1","0","2021/11/19 05:00:00","0","2021/11/25 04:59:59","0","1","0","-1","40","2000","102"
"1004","81","1","0","2021/11/23 05:00:00","0","2021/12/01 04:59:59","0","1","0","-1","80","1500","101"
"1005","82","1","0","2021/11/23 05:00:00","0","2021/12/01 04:59:59","0","1","0","-1","80","1500","102"
"1006","83","1","0","2021/11/23 05:00:00","0","2021/12/01 04:59:59","0","1","0","-1","80","1500","111"
"1007","84","1","0","2021/11/23 05:00:00","0","2021/12/01 04:59:59","0","1","0","-1","80","1500","109"
"1008","85","1","0","2021/11/23 05:00:00","0","2021/12/01 04:59:59","0","1","0","-1","80","1500","112"
"1009","351","1","0","2021/11/23 05:00:00","0","2021/12/01 04:59:59","0","1","0","-1","80","1500","8004"
"1010","352","1","0","2021/11/23 05:00:00","0","2021/12/01 04:59:59","0","1","0","-1","80","1500","8005"
"1011","37","1","0","2021/11/25 5:00:00","0","2021/12/01 4:59:59","0","1","0","-1","30","2000","109"
"1012","38","1","0","2021/11/25 5:00:00","0","2021/12/01 4:59:59","0","1","0","-1","30","2000","112"
"1013","31","1","0","2021/11/25 5:00:00","0","2021/12/01 4:59:59","0","1","0","-1","30","2000","101"
"1014","41","1","0","2021/11/25 5:00:00","0","2021/12/01 4:59:59","0","1","0","-1","40","2000","101"
"1015","34","1","0","2021/11/25 5:00:00","0","2021/12/06 4:59:59","0","1","0","-1","30","2000","103"
"1016","44","1","0","2021/11/25 5:00:00","0","2021/12/06 4:59:59","0","1","0","-1","40","2000","103"
"1017","251","1","0","2022/01/18 12:00:00","0","2022/01/25 20:59:59","0","1","0","-1","80","1500","7004"
"1018","252","1","0","2022/01/18 12:00:00","0","2022/01/25 20:59:59","0","1","0","-1","80","1500","7005"
"1019","251","1","0","2022/02/10 12:00:00","0","2022/02/22 20:59:59","0","1","0","-1","80","1500","7004"
"1020","252","1","0","2022/02/10 12:00:00","0","2022/02/22 20:59:59","0","1","0","-1","80","1500","7005"
"1021","151","1","0","2022/01/31 12:00:00","0","2022/02/20 20:59:59","0","1","0","-1","80","1500","6004"
"1022","152","1","0","2022/01/31 12:00:00","0","2022/02/20 20:59:59","0","1","0","-1","80","1500","6005"
"1023","151","1","0","2021/12/31 12:00:00","0","2022/01/14 20:59:59","0","1","0","-1","80","1500","6004"
"1024","152","1","0","2021/12/31 12:00:00","0","2022/01/14 20:59:59","0","1","0","-1","80","1500","6005"
"1025","32","1","0","2021/12/01 05:00:00","0","2021/12/06 04:59:59","0","1","0","-1","30","2000","102"
"1026","42","1","0","2021/12/01 05:00:00","0","2021/12/06 04:59:59","0","1","0","-1","40","2000","102"
"1027","31","1","0","2021/12/06 5:00:00","0","2021/12/11 4:59:59","0","1","0","-1","30","2000","101"
"1028","41","1","0","2021/12/06 5:00:00","0","2021/12/11 4:59:59","0","1","0","-1","40","2000","101"
"1029","39","1","0","2021/12/11 5:00:00","0","2021/12/15 4:59:59","0","1","0","-1","30","2000","111"
"1030","49","1","0","2021/12/11 5:00:00","0","2021/12/15 4:59:59","0","1","0","-1","40","2000","111"
"1031","31","1","0","2021/12/15 5:00:00","0","2021/12/20 4:59:59","0","1","0","-1","30","3000","101"
