5c444a4d5c129d0e505aeafeca52063bf7bfef8171bb0f1c8507b8d0da5d286a,f392b494e35b1118d8e398c74af1375bd9e3462d02a48e0f5717df80c362033b,9b1dd2a51205141ce12c97409d8ba567e1fe5e72ff563b2e9eb90b8368f87787,5accf01de8d261925125415a91a9555269597ed64a160449906a9d65c861b473,7778cfad946ca5f11ddc6d1665f96e0a87d8d4c64b06fc00df09e0a59796a910,f2992d543d6e4a4ccc96ad07f8e627650396e9ace4882194877bc13cd535fa38,d8926be0fb6142f0fcae0db485169025aa473f1edf041762bc5a0eb2764dd167,95b5ccb3903fb30149f3d82f5ba3fbd726ecbe9915cecb2368a2581b41115f8e,8403482e578b941f380737713d2162b4bfa72efb5fa3c08575de1822d1afa8f7,85d59d2c1dfce2a8f6144dcae2cffcfb0d8d760489885a08ef9e55e27f31a6fa,3f9870e6bd94fa16a4ba0eff5a049c5d5ec3591963bcecd7d5e7f20b163d434d,f1ffbc3b39393ef4db21955920e7de1208c0bee99292e80fb747ba0d7898e703,c7fc9ca950658429690ea3aff4a56ae6246d78856cf290efb61d56cd00e54449,308ee964c6858dff4e4d9cb46fa7e2042c944b99ebf70de034523ae80967b889,0891071755f09e37d489cf0d93bcd03a494d9bfa49262d8ec80af9824c421f5b,3ccdce301f7cf8a332723eb0ecb8410602123a8b0e97d1d1f87e636954601868,a50dce7733819684bc3ce6f81c77ca6ba9ae315cba5381ab9743525cbe2e34c8,ab67add6c1508b8ad9e7361f93d5c3b7a09f6309a2391a159778ecd9d83f645e,e485a44185ae7044e5de290d322d8f6f56e6a5c380ab0a02797a8c7fb9519175,13f94a1ec56f5025ac870201c296cf8e467e096b47e7ddc96d21f6abceac72c8,9f4fabafe65be7a1923c74eaeee848b82f63c00f4a77622d3f5571f17b1d1719,7c0e04cff6401c63466e86604b9e0ba1ca6db02dae2bf7b7beccd068a07d207b,92ee3a8de461c1e1c3cffaf20dff3026d546cb1bc1f7e187056088c145255c23,41a66a938ea74f49203c1f1fe696ca3b91f0331a1b645edcaba8ffb2ff862626,f8a028362e055f5c0bc0722379554dc313748d6dad2961552a857ddb18dfec0d,93e51b9322dca3a8cebeb764b6448f3a801a1751ccc4ea8e76c28c55f8c7cd3a
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001004","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001005","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001006","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001007","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001008","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001009","0","0"
"0","0","0","0","3","0","0","0","0","1","0","0","0","1.2","0","101623","0","bgm_MC133","60","bgm_MC133","0","101623","1","83001010","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001011","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001012","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001013","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001014","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001015","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001016","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001017","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001018","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001019","0","0"
"-20","0","0","0","3","0","0","0","0","1","0","0","0","0.8","0","101623","0","bgm_MC133","65","bgm_MC133","0","101623","1","83001020","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001021","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001022","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001023","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001024","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001025","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001026","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001027","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001028","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001029","0","0"
"0","0","0","0","3","0","0","0","0","1","0","0","0","1.2","0","101623","0","bgm_MC133","60","bgm_MC133","0","101623","1","83001030","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001031","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001032","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001033","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001034","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001035","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001036","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001037","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001038","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001039","0","0"
"0","0","0","0","3","0","0","0","0","1","0","0","0","1","0","101623","0","bgm_MC133","70","bgm_MC133","0","101623","1","83001040","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001041","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001042","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001043","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001044","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001045","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001046","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001047","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001048","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001049","0","0"
"0","0","0","0","3","0","0","0","0","1","0","0","0","1","0","101623","0","bgm_MC133","50","bgm_MC133","0","101623","1","83001050","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001051","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001052","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001053","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001054","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001055","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001056","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001057","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001058","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001059","0","0"
"10","0","0","0","3","0","0","0","0","1.1","0","0","0","1.1","0","101623","0","bgm_MC133","50","bgm_MC133","0","101623","1.1","83001060","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001061","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001062","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001063","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001064","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001065","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001066","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001067","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001068","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101623","-190","bgm_MC133","0","bgm_MC133","0.8","101623","1","83001069","0","0"
"-10","0","0","0","3","0","0","0","0","1.2","0","0","0","1.5","0","101623","0","bgm_MC133","50","bgm_MC133","0","101623","1.2","83001070","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001001","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001002","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001003","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001004","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001005","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001006","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001007","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001008","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001009","0","0"
"0","0","0","0","3","0","0","0","0","1","0","0","0","0.8","0","103013","0","bgm_MC134","60","bgm_MC134","0","103013","1","84001010","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001011","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001012","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001013","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001014","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001015","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001016","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001017","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001018","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001019","0","0"
"10","0","0","0","3","0","0","0","0","1","0","0","0","1.3","0","103013","0","bgm_MC134","60","bgm_MC134","0","103013","1","84001020","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001021","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001022","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001023","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001024","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001025","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001026","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001027","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001028","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001029","0","0"
"-10","0","0","0","3","0","0","0","0","0.9","0","0","0","1.1","0","103013","0","bgm_MC134","65","bgm_MC134","0","103013","0.9","84001030","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001031","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001032","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001033","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001034","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001035","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001036","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001037","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001038","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001039","0","0"
"0","0","0","0","3","0","0","0","0","1","0","0","0","1","0","103013","0","bgm_MC134","60","bgm_MC134","0","103013","1","84001040","-20","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001041","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001042","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001043","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001044","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001045","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001046","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001047","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001048","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001049","0","0"
"0","0","0","0","3","0","0","0","0","1","0","0","0","1","0","103013","0","bgm_MC134","60","bgm_MC134","0","103013","1","84001050","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001051","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001052","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001053","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001054","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001055","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001056","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001057","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001058","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001059","0","0"
"10","0","0","0","3","0","0","0","0","1.1","0","0","0","1.25","0","103013","0","bgm_MC134","60","bgm_MC134","0","103013","1.1","84001060","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001061","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001062","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001063","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001064","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001065","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001066","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001067","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001068","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","103013","-190","bgm_MC134","0","bgm_MC134","0.8","103013","1","84001069","0","0"
"-10","0","0","0","3","0","0","0","0","1.2","0","0","0","1","0","103013","0","bgm_MC134","60","bgm_MC134","0","103013","1.2","84001070","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001001","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001002","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001003","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001004","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001005","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001006","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001007","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001008","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001009","0","0"
"0","0","0","0","3","0","0","0","0","1","0","0","0","1","0","101191","0","bgm_MC135","60","bgm_MC135","0","101191","1","85001010","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001011","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001012","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001013","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001014","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001015","0","0"
"0","-379","188","0","2","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001016","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001017","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001018","0","0"
"0","-379","188","0","1","0.8","0.8","-1","0","1","377","0.8","0","0.8","0","101191","-190","bgm_MC135","0","bgm_MC135","0.8","101191","1","85001019","0","0"
"0","0","0","0","3","0","0","0","0","1","0","0","0","1","0","101191","0","bgm_MC135","60","bgm_MC135","0","101191","1","85001020","-10","0"
