18d60bf04153e70dd94b3a7a533af8e910eca4ff261ee104dd56b85d56d55807,a017fadaa851af80ce06d8e039907d65627adc9b453cf7a0437fd951b8b4fbe0,74c3701731da984756b999544feeb391567d339e46f288b4496fa80a15c7b7da,c6302a937f3c57f1a274a5fbc2f243312a39e87f85565558d25f0ed2705b0520,06a949da247a95e4630e4d2e5144ae6224fbf3ca7fc3c61fda23ab5aad298062,5443d14717fd707e6d711965b95e68820d74f971580cbe13242595b72e8626a5,f3ab9cbecf97163de77d832b8cfcb5f4c46895b1efad1bf798848f540ee72ab3,6b5b054bfd70a6b335d1f31d3ac4a7d9a3a2ba4d44e27d94277590cfb5e9850a,95a9fa50da58577092386486a327d2d22ae7876b19988fd26c836d9e7b6e113b,fca63991514458706085a23a3ef7a209a3b56c57be62c95ec87353e4b59d48a6,f145c169789075b90d111728da378ba4bca64d8b05b1598d112c85aa249e1c95,705905dd4177942241e1624848710aaf566e4e2ce94949d75415d185a00c02df,f5d7d74418892355aa80c642564f8df43d653cd6aeea39eaaf1727bc9fb65759,6b6ba9353e763f513fd462f88dd6fdd38f1d7da2dd80994dd57c2390c0f315f3,c81271db03c0b58203ae9497ef59ea39dba629ada1267de41c5855293f2cf446,27068b925de814752912229d51394984976bedfd76a789494f876cbe935fb835,eef418bc815924f09fd91ceff911c246021a948f4a423fb93035128f3135ecfb,7f5714586dfc631b515f2a5f13dc10a22860223d2a9332d54ab9918e77251900,3b2460f02cc1f081eb040e27b38132300db3cffd3fec2f53e3d8151e0b911799,d92248287c8248c513732a94a7004dc59c23201fd9581758007432f6be79c698,1d26174ac7b438827004985fc75406d32d57928961e8f429ec1f8ac253b767e1
"105167","聖鹿槍アルマベナード","0","27.8","50","0","5","0","0","0","0","0","0","0","0","0.6","0","0","0","0","弓"
"105191","ネクロディムアックス","0","24","0","0","5","0","0","0.2","0","0","0","0.4","0","0","0","0","0","0","斧"
"105192","神判の聖斧","0","24","0","0","5","0","0","0","0","0","0.6","0","0","0","2","0","0","0","斧"
"105193","ガイアアクス","0","26","12","0","5","0","0","0","0","0","0","0","0","0","2.4","0","0","0","斧"
"105194","神轟斧テラブレイク","0","28","0","0","5","0","0","0","0","20","0","0","0","0","2.4","0","0","0","斧"
"105195","機操斧コアブレイカー","0.2","30.2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","斧"
"105196","ターコイズ・ノア","0","34","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","斧"
"105197","炎羆帝の爪戦斧","0","30","40","0","5","0","0","0","0","0","0","0","0","0","4","0","0","0","斧"
"105221","ゼノスフィアロッド","0","0","0","0","5","0","0.6","0","20","0","0","0","0","0","0","0","2","0","攻撃杖"
"105222","ジェネシスロッド","0","0","0","4","5","0","0","0","22","0","0","0","0","0","0","0","2.4","0","攻撃杖"
"105223","ケラウノスワンド","0","0","0","0","5","0","0","0","23.6","0","0.4","0","0","0","0","0","2.8","0","攻撃杖"
"105224","黒蛇龍の杖","0","0","0","2","5","0","0","0","25.6","0","0","0","0","0","0","0","3.2","0","攻撃杖"
"105225","月淵杖サクリファイス","0","0","0","0","5","0","0","0","29.2","0","0","0","0","0","0","0","2","0","攻撃杖"
"105226","清雅なる翠蝶杖","0","0","0","4","5","0","0","0","30.8","0","0","0","0","0","0","0","0","0","攻撃杖"
"105227","黒蛇の魔炎杖","0","0","0","0","5","0","0","0","34.4","0","0","0","0","0","0","0","2.4","0","攻撃杖"
"105251","フレイアムルロッド","0.8","0","0","0","5","1.2","0","0","19","24","0","0","0","0","0","0","0","0","回復杖"
"105252","神花の聖杖","0.6","0","0","2","5","0","0.4","0","18.4","0","0","0","0","0.4","0","0","0","0","回復杖"
"105253","アトランティスロッド","0.8","0","0","0","5","0","0","0","20","24","0","0","0","0.6","0","0","0","0","回復杖"
"105254","天杖ステラスフィア","0.8","0","12","0","5","0","0","0","22","0","0","0","0","0.6","0","0","0","0","回復杖"
"105255","世界樹の枝杖","0.4","0","0","0","5","1","0","0","25.4","0","0","0","0","0.4","0","0","0","0","回復杖"
"105256","炎鳥杖レイズフレア","0.4","0","0","0","5","0.2","0","0","30.4","0","0","0","0","0.2","0","0","0","0","回復杖"
"105257","白蛇の水聖杖","1","0","0","0","5","0","0","0","27.2","0","0","0","0","0.8","0","0","0","0","回復杖"
"105281","ファンタズムメイル","0.8","6.4","20","0","5","0","0","0","0","0","0.6","0","0","1.2","0","0","0","0","軽装鎧"
"105282","九天の鎧","1.2","8.4","16","0","5","0","0","0","0","0","0","0","0","1.2","0","0","0","0","軽装鎧"
"105283","レイジクイーンドレス","1","8.8","16","0","5","0","0","0","0","0","0","0","0","1.4","0","0","0","0","軽装鎧"
"105284","閃華の舞鎧","1.2","9.6","0","2.4","5","0","0","0","0","0","0","0","0","1.2","0","0","0","0","軽装鎧"
"105285","麗装ソウルローゼス","0.4","14","0","0","5","0","0","0","0","0","0","0","0","1.6","1.8","0","0","0","軽装鎧"
"105286","極南天の烈蒼鎧","0.8","16.2","0","0","5","0","0","0","0","0","0","0","0","1.2","0","0","0","0","軽装鎧"
"105287","聖光のリリープレート","1","18.4","0","0","5","0","0","0","0","0","0","0","0","0.6","4","0","0","0","軽装鎧"
"105311","蒼輝の鎧","1.8","0","24","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","重装鎧"
"105312","聖櫻の鎧","2","0","0","0","5","0","0","0","0","20","0","0","0","2.2","0","0","0","0","重装鎧"
"105313","煌金の王鎧","1.6","0","10","0","5","0","0.2","0","0","0","0","0","0","2.4","0","0","0","0","重装鎧"
"105314","烈風の俊鎧","2","0","14","0","5","0","0","0","0","0","0","0","0","2.4","0","0","0","0","重装鎧"
"105315","熾白銀の鏡鎧","2.6","0","20","0","5","0","0","0","0","10","0","0","0","1.8","0","0","0","0","重装鎧"
"105316","極北天の覇焔鎧","1.8","0","15","0","5","0","0","0","0","0","0","0","0","3.2","0","0","0","0","重装鎧"
"105317","覇王樹の棘針鎧","1.8","0","42","0","5","0","0","0","0","0","0","0","0","3","0","0","0","0","重装鎧"
"105341","イージスコート","0.4","6.8","20","0","5","0","0","2","0","0","0","0","0","0.8","0","0","0","0","服"
"105342","メイデンクロース","2","0","32","0","5","0","0","0","0","0","0","0","0","1.2","0","0.4","0","0","服"
"105343","鬼焔の闘衣","0.8","13","0","0","5","0","0","0","0","0","0","0","0","1","2","0","0","0","服"
"105344","極黒の冥衣","0.8","13.2","0","0","5","0","0","0","0","0","0","0","0","1","2.4","0","0","0","服"
"105345","流蒼装アズールロンド","0.4","13.6","0","0","5","0","0","1","0","0","0","0","0","1.2","0","0","0","0","服"
"105346","極東天の碧風装","1","12.4","0","0","5","0","0","0","0","30","0","0","0","1.4","0","0","0","0","服"
"105347","白霞の純花装","1","13.6","0","0","5","0","0","0","0","0","0","0","0","1.2","2.4","0.4","0","0","服"
"105371","純潔の巫女装束","1.4","0","24","0","5","0","0","0","4","0","0.6","0","0","1","0","0","0","0","魔法服"
"105372","エンプレスローブ","1.4","0","0","0","5","0","0","0","8.6","0","0","0","0","1","0","0","1.6","0","魔法服"
"105373","エクゾマギアローブ","1.4","0","0","0","5","0","0","0","9.6","0","0","0","0","0.8","0","0","2","0","魔法服"
"105374","爽氷の天衣","1.4","0","16","0","5","0","0","0","8.6","0","0","0","0","1.2","0","0","0","0","魔法服"
"105375","星詠みの聖霊衣","1.6","0","0","0","5","0","0","0","9.2","0","0","0","0","1","0","0","2.6","0","魔法服"
"105376","極西天の聖導衣","1.8","0","0","0","5","0","0","0","10.4","0","0","0","0","0.8","0","0","3","0","魔法服"
"105377","緋天のチューリップドレス","1.8","0","0","0","5","0","0","0","12","0","0","0","0","1.2","0","0","1.6","0","魔法服"
"105401","星詠みの円盾","0.6","10.8","0","0","5","0","0","0","0","0","0","0","0","1","0","0.4","0","0","盾"
"105402","熾白銀の鏡盾","2.8","0","16","0","5","0","0","0","0","0","0","0","0","1.8","0","0","0","0","盾"
"105403","聖円環ヘブンリーロータス","3.4","0","24","0","5","0","0","0","0","0","0","0","0","1.8","0","0","0","0","盾"
"105431","インファナルグリーブ","1.2","6","12","0","5","0","0","0","0","0","0","0","0","1.6","2","0","0","0","靴"
"105432","天翔の金靴","0.6","14","0","0","5","0","0","0","0","0","0","0","0","0.8","0","0.4","0","0","靴"
"105433","極翼天の聖靴","3.6","0","20","0","5","0","0","0","0","0","0","0","0","1.2","0","0","0","0","靴"
"105462","ブラッドルビーヒール","1.8","0","12","0","5","0.8","0","0","4.8","0","0","0","0","1.2","0","0","0","0","魔法靴"
"105463","熾白銀の鏡脚","2.2","0","14","0","5","0","0","0","5.2","0","0","0","0","1.4","0","0","0","0","魔法靴"
"105464","プライドオブローゼス","2.8","0","0","0","5","0","0","0","5.6","0","0","0","0","1.8","0","0","0","0","魔法靴"
"105491","ロイヤルガードハット","0.8","12","0","0","5","0","0","0.6","0","0","0","0","0","1","0","0","0","0","帽子"
"105521","忘哭の冠","1","0","20","0","5","0","0","0","9.6","0","0","0","0","0.6","0","0","1.6","0","魔法帽子"
"105522","白祈の聖冠","2","0","0","2.4","5","0","0","0","4.4","0","0","0","0","1.2","0","0","0","0","魔法帽子"
"105523","プロスペリティベール","1.8","0","0","0","5","0","0","0","4.6","0","0.4","0","0","1.6","0","0","0","0","魔法帽子"
"105524","極翼天の賢聖帽","2","0","0","3","5","0","0","0","7.2","0","0","0","0","1.4","0","0","0","0","魔法帽子"
"105551","ミレニアムイヤリング","0","12.8","14","0","5","0","0","2","0","0","0","0","0","0","2","0","0","0","攻撃アクセサリ"
"105552","赫怒竜のペンダント","0","16.8","0","5","5","0","0","0","0","0","0","0","0","0","2.6","0","0","0","攻撃アクセサリ"
"105553","闘神の荒腕","0","20.4","0","0","5","0","0","0","0","0","0","0","0","0","4.8","0","0","0","攻撃アクセサリ"
"105554","花簪焔火牡丹","0","20.8","0","0","5","0","0","0","0","0","0","0","0","0","5.6","0","0","0","攻撃アクセサリ"
"105555","緋竜の爪火輪","0","19.6","0","0","5","0","0","0.6","0","0","0","0","0","0","5.8","0","0","0","攻撃アクセサリ"
"105556","ルビーローズチョーカー","0","21","10","0","5","0","0","0","0","0","0","0","0","0","5.8","0","0","0","攻撃アクセサリ"
"105557","紅鳥のクラリオンブローチ","0","22","0","0","5","0","0","0","0","0","0","0","0","0","7.6","0","0","0","攻撃アクセサリ"
"105581","精霊王の護石","1.2","0","40","0","5","0","0","0","0","20","0","0","0","2","0","0","0","0","防御アクセサリ"
"105582","人魚姫の霊涙","1.6","0","12","0","5","0.4","0","0","0","0","0","0","0","2.4","0","0","0","0","防御アクセサリ"
"105583","英盾王の腕輪","2","0","0","0","5","0","0.4","0","0","0","0","0","0","2","0","0","0","0","防御アクセサリ"
"105584","海龍神の髪飾り","2.4","0","0","0","5","0","0","0","0","20","0","0","0","2","0","0","0","0","防御アクセサリ"
"105585","神盾輪ウォールブレス","1.8","0","10","0","5","0","0","0","0","0","0","0","0","2.8","0","0","0","0","防御アクセサリ"
"105586","エルフィンチョーカー","2.2","0","12","0","5","0","0","0","0","0","0","0","0","1.8","0","0.6","0","0","防御アクセサリ"
"105587","翆奏のハープブローチ","2.6","0","0","0","5","0","0","0","0","0","0","0","0","2.6","0","0","0","0","防御アクセサリ"
"105611","海神の耳飾り","0","0","0","0","5","0","0.6","0","15.6","0","0","0","0","0","0","0","1.6","0","魔法アクセサリ"
"105612","聖獣の祈念","0","0","28","0","5","0","0","0","16.8","0","0","0","0","0","0","0","2","0","魔法アクセサリ"
"105613","ソフォスブレスレット","0","0","0","0","5","0","0","0","18.4","24","0","0","0","0","0","0","2.8","0","魔法アクセサリ"
"105614","細氷姫の結び紐","0","0","6","0","5","0","0","0","19.6","0","0","0","0","0","0","0","3.2","0","魔法アクセサリ"
"105615","深結晶ゼノクリスタル","0","0","0","0","5","0","0","0","20.2","0","0","0","0","0","0","0","4","0","魔法アクセサリ"
"105616","ケイオティックチョーカー","0","0","0","2","5","0","0","0","20.6","0","0","0","0","0","0","0","3","0","魔法アクセサリ"
"105617","蒼夜のノクターンブローチ","0","0","0","0","5","0","0","0","21","0","0","0","0","0","0","0","5","0","魔法アクセサリ"
"106011","輝光剣アダマス","0","38.2","31","0","6","0","0","0","0","0","0","0","0","0","4.2","0","0","0","剣"
"106012","チョコスティックブレード","0","43.2","15","0","6","0","0","0","0","0","0","0","0","0","4","0","0","0","剣"
"106013","炎天赤日の剣","0","47","11","0","6","0","0","0","0","0","0","0","0","0","3.6","0","0","0","剣"
"106041","紅玉刀スカーレットムーン","0","41.2","0","0","6","0","0","0","0","0","0","0","0","0","5.2","0","0","0","刀"
"106042","ソフタイスシュベールト","0","43.2","0","0","6","0","0","0","0","0","0","0","0","0","7.4","0","0","0","刀"
"106043","薫風花散","0","43","0","0","6","0","0","1","0","0","0","0","0","0","7.8","0","0","0","刀"
"106071","翠風刃エメラルドエッジ","0","39.6","0","0","6","0","0","0","0","0","0","0","0","0","8.4","0","0","0","短剣"
"106072","チョコバナナダガー","0","39.8","50","0","6","0","0","0","0","0","0","0","0","0","3","0","0","0","短剣"
"106073","紫霧の短剣","0","42.4","0","0","6","0","0","0","0","0","0","0","0","0","2.4","1","0","0","短剣"
"106101","オパルスパージフィスト","0.8","34.8","0","0","6","0","0","0","0","0","0","0","0","0.4","6","0","0","0","拳"
"106102","シューナックル","0","45","0","0","6","0","0","0","0","0","0","0","0","0.4","0","0","0","0","拳"
"106103","砂塵瀑布の手甲","0","44","0","0","6","0","0","0","0","0","0","0","0","1.2","0","0","0","0","拳"
"106131","蒼神弓マーシーサピロス","2","28.8","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","0","弓"
"106132","キャンディーシュガーボウ","1.6","39","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","弓"
"106133","白雨の流転弓","2","39.2","0","0","6","0","0","0","0","0","0","0","0","0","1.6","0","0","0","弓"
"106161","クリスタロススパイク","0.8","39.8","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","槍"
"106162","ショコラートランス","0","40","0","0","6","0","0","0","0","0","0","0","0","1.4","0","0","0","0","槍"
"106163","迅雷一閃の槍","0.6","43","0","0","6","0","0","0","0","0","0","0","0","0.6","2","0","0","0","槍"
"106191","黄銅の裂戦斧","0","43.8","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","斧"
"106192","クレープアックス","0","47","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","斧"
"106193","極天の光帯斧","0","48.6","0","1.8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","斧"
"106221","黒真珠の闇獄杖","0","0","0","0","6","0","0","0","38","0","0","0","0","0","0","0","5.8","0","攻撃杖"
"106222","ロリポップステッキ","0","0","0","0","6","0","0","0","40.4","0","0","0","0","0","0","0","6.6","0","攻撃杖"
"106223","月闇の弧月杖","0","0","0","0","6","0","0","0","42.8","0","0","0","0","0","0","0","7.2","0","攻撃杖"
"106251","白真珠の光天杖","0.8","0","69","0","6","0","0","0","29","0","0","0","0","0.6","0","0","0","0","回復杖"
"106252","トリプルアイスロッド","1.4","0","35","0","6","0","0","0","30","0","0","0","0","1.2","0","0","0","0","回復杖"
"106253","氷雪華晶の杖","1.8","0","50","0","6","0","0","0","28.4","0","0","0","0","1.4","0","0","0","0","回復杖"
"106281","白金の煌鱗鎧","1.4","15.6","0","0","6","0","0","0","0","0","0","0","0","1.8","0","0","0","0","軽装鎧"
"106282","チョコレートメイル","1","15.8","0","0","6","0","0","0","0","0","0","0","0","2.6","0","0","0","0","軽装鎧"
"106283","宵桜の紫鎧","1","24","0","0","6","0","0","0","0","0","0","0","0","1.2","2","0","0","0","軽装鎧"
"106311","金無垢の聖彫重甲","2.2","0","37","3","6","0","0","0","0","0","0","0","0","2.8","0","0","0","0","重装鎧"
"106312","ロゼストロベリーアーマー","2.4","0","32","4","6","0","0","0","0","0","0","0","0","3","0","0","0","0","重装鎧"
"106313","桜花の八重鎧","2.4","0","43","4","6","0","0","0","0","0","0","0","0","3.2","0","0","0","0","重装鎧"
"106341","ピンクコーラルドレス","0.8","22.6","0","0","6","0","0","0","0","0","0","0","0","0.8","2","0","0","0","服"
"106342","ファンシーマカロンドレス","1.2","21.8","0","0","6","0","0","0","0","0","0","0","0","1.2","0","0","0","0","服"
"106343","薄紅桜花の聖衣","1.2","22","0","0","6","0","0","0","0","0","0","0","0","1.4","2","0","0","0","服"
"106371","黒瑪瑙の祈装衣","1.4","0","0","0","6","0","0","0","17.4","0","0","0","0","1","0","0","2","0","魔法服"
"106372","マジックパンケーキローブ","2.8","0","0","0","6","0","0","0","9.8","0","0","0","0","2","0","0","0","0","魔法服"
"106373","白雪桜の魔装","1.6","0","0","0","6","0","0","0","20","0","0","0","0","1.2","0","0","2","0","魔法服"
"106401","アイオライトシールド","2.4","7.4","0","0","6","0","0","0","0","0","0","0","0","2.4","0","0","0","0","盾"
"106431","ミントアイスヒール","3.6","4.8","0","0","6","0","0","0","0","0","0","0","0","2.2","0","0","0","0","靴"
"106461","ムーンクリスタルヒール","2.4","0","25","0","6","0","0","0","8.6","0","0","0","0","1.6","0","0","0","0","魔法靴"
"106462","桜吹雪の編上靴","2.6","0","35","0","6","0","0","0","10","0","0","0","0","1.8","0","0","0","0","魔法靴"
"106491","不散桜の鍔広帽","3.8","6.2","0","0","6","0","0","0","0","0","0","0","0","2.2","0","0","0","0","帽子"
"106521","シーツタルトベレー","0.6","0","0","0","6","0","0","0","24.4","0","0","0","0","0.8","0","0","2.4","0","魔法帽子"
"106551","神紅輪ルビーローズ","0","24.8","19","0","6","0","0","0","0","0","0","0","0","0","8","0","0","0","攻撃アクセサリ"
"106552","ポップコーンネックレス","0","27.4","20","0","6","0","0","0","0","0","0","0","0","0","8.2","0","0","0","攻撃アクセサリ"
"106553","獄天の耳飾り","0","30","18","0","6","0","0","0","0","0","0","0","0","0","8.8","0","0","0","攻撃アクセサリ"
"106581","常盤の緑環","3","0","0","0","6","0","0","0","0","19","0","0","0","3","0","0","0","0","防御アクセサリ"
"106582","マカロンペンダント","3.2","0","7","0","6","0","0","0","0","0","0","0","0","3.4","0","0","0","0","防御アクセサリ"
"106583","旋風の耳飾り","3.4","0","22","0","6","0","0","0","0","0","0","0","0","3.4","0","0","0","0","防御アクセサリ"
"106611","白聖石ダイヤモンドスター","0","0","0","0","6","0","0","0","26.4","0","0","0","0","0","0","0","4.8","0","魔法アクセサリ"
"106612","ドーナツチョーカー","0","0","0","0","6","0","0","0","26.8","0","0","0","0","0","0","0","7","0","魔法アクセサリ"
"106613","恵雨の耳飾り","0","0","0","0","6","0","0","0","28","20","0","0","0","0","0","0","7.2","0","魔法アクセサリ"
"107011","チェリーブロッサム","0","53.6","8","0","7","0","0","0","0","0","0","0","0","0","3.6","0","0","0","剣"
"107012","クリオネブレード","0","56.2","17","0","7","0","0","0","0","0","0","0","0","0","3.2","0","0","0","剣"
"107013","ライオットスパイク","0","57.2","34","0","7","0","0","0","0","0","0","0","0","0","2.8","0","0","0","剣"
"107041","宵刀影桜","0","52","0","0","7","0","0","0","0","0","0","0","0","0","8.4","0","0","0","刀"
"107042","オルカソード","0","51.6","0","0","7","0","0","0","0","0","0","0","0","1","6.2","0","0","0","刀"
"107043","チェインフューリーソード","0","59.4","0","0","7","0","0","0","0","0","0","0","0","0","6.2","0","0","0","刀"
"107071","チェリーペタルダガー","0","50.8","13","0","7","0","0","0","0","0","0","0","0","0","8","0","0","0","短剣"
"107072","シャークダガー","0","55.6","0","0","7","0","0","0","0","0","0","0","0","0","8.2","0","0","0","短剣"
"107073","サンダーパンクダガー","0","59","0","0","7","0","0","0","0","0","0","0","0","0","7","0","0","0","短剣"
"107101","桜花の貫き手","0","49.6","24","0","7","0","0","0","0","0","0","0","0","0.8","0","0","0","0","拳"
"107102","タートルガントレット","1.2","47.8","0","0","7","0","0","0","0","0","0","0","0","1.2","0","0","0","0","拳"
"107103","メリケンニャックル","0","62.4","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","拳"
"107131","枝垂れの桜花弓","1","46.2","0","0","7","0","0","0","0","0","0","0","0","1","0","0","0","0","弓"
"107132","クラウンフィッシュボウ","1.4","51.2","0","0","7","0","0","0","0","0","0","0","0","0","3","0","0","0","弓"
"107133","クライムハントボウ","1.2","52.8","0","0","7","0","0","0","0","0","0","0","0","0.4","3.4","0","0","0","弓"
"107161","散桜の颯槍","1.8","44.2","0","0","7","0","0","0","0","0","0","0","0","0.6","0","0","0","0","槍"
"107162","クラブシザースピアー","0.8","45.8","0","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","槍"
"107163","スカルゴシックランス","0.8","49.4","0","0","7","0","0","0","0","0","0","0","0","1.8","0","0","0","0","槍"
"107191","桜伐り","0","56.2","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","斧"
"107192","ホエールアックス","0","54","51","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","斧"
"107193","スカルゴシックランス","0","54.6","48","0","7","0","0","0","0","0","0","0","0","0","5","0","0","0","斧"
"107221","チェリッシュロッド","0","0","0","0","7","0","0","0","45.8","0","0","0","0","0","0","0","10.4","0","攻撃杖"
"107222","ジュエルシェルロッド","0","0","0","0","7","0","0","0","50.4","0","0","0","0","0","0","0","9.4","0","攻撃杖"
"107223","パドロックセプター","0","0","0","0","7","0","0","0","55.4","0","0","0","0","0","0","0","7","0","攻撃杖"
"107251","桜華の舞杖","1.8","0","10","0","7","0","0","0","40.2","0","0","0","0","1.2","0","0","0","0","回復杖"
"107252","ジェリーフィッシュロッド","1.6","0","64","0","7","0","0","0","38.6","0","0","0","0","1.2","0","0","0","0","回復杖"
"107253","パンクプリンセスロッド","1.4","0","84","0","7","0","0","0","42","0","0","0","0","0.8","0","0","0","0","回復杖"
"107281","サマーライトビキニアーマー","1.6","28","0","0","7","0","0","0","0","0","0","0","0","2.2","3.6","0","0","0","軽装鎧"
"107282","ゴシックドレープアーマー","1.8","29.6","0","0","7","0","0","0","0","0","0","0","0","2.2","4.4","0","0","0","軽装鎧"
"107283","ピュアスノウメイル","2.6","29.8","0","0","7","0","0","0","0","0","0","0","0","2","4.4","0","0","0","軽装鎧"
"107311","ビーチフローターメイル","3.6","0","68","4","7","0","0","0","0","0","0","0","0","4","0","0","0","0","重装鎧"
"107312","ゴシックメイデン","4","0","86","0","7","0","0","0","0","0","0","0","0","4.4","0","0","0","0","重装鎧"
"107313","クリスタルアイスメイル","4","0","80","0","7","0","0","0","0","0","0","0","0","5.2","0","0","0","0","重装鎧"
"107341","朝顔の夏影浴衣","1.4","32.8","0","0","7","0","0","0","0","0","0","0","0","1.8","0","0","0","0","服"
"107342","パンキッシュガール","2.4","24.8","0","0","7","0","0","0","0","0","0","0","0","3","0","0","0","0","服"
"107343","ホワイトオーロラドレス","2","29.8","64","0","7","0","0","0","0","0","0","0","0","1.6","0","0","0","0","服"
"107371","パラソルワンピース","1.4","0","0","0","7","0","0","0","33.4","0","0","0","0","1","0","0","3.4","0","魔法服"
"107372","ゴシックブルーローズ","1.6","0","0","0","7","0","0","0","33.8","0","0","0","0","1.2","0","0","4","0","魔法服"
"107373","ダイヤモンドダストローブ","1.8","0","0","0","7","0","0","0","36.4","0","0","0","0","1.2","0","0","3.6","0","魔法服"
"107461","ハイビスカスサンダル","2.6","0","69","0","7","0","0","0","16","0","0","0","0","2.4","0","0","0","0","魔法靴"
"107462","スタッズドブラック","2.8","0","75","0","7","0","0","0","16.4","0","0","0","0","2.6","0","0","0","0","魔法靴"
"107463","フロストコラムヒール","3","0","92","0","7","0","0","0","16.6","0","0","0","0","2.6","0","0","0","0","魔法靴"
"107491","サンフラワーストローハット","1.2","36.8","0","0","7","0","0","0","0","0","0","0","0","1.2","0","0","0","0","帽子"
"107492","ピアスドブラック","1.6","38.8","0","0","7","0","0","0","0","0","0","0","0","1","0","0","0","0","帽子"
"107493","スノウフレークベレー","0","43","105","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","帽子"
"107551","桜舞の八重簪","0","42","0","0","7","0","0","0","0","0","0","0","0","0","6","0","0","0","攻撃アクセサリ"
"107552","ルビーハイビスカスの髪飾り","0","45","18","0","7","0","0","0","0","0","0","0","0","0","2.2","0","0","0","攻撃アクセサリ"
"107553","パンクニードルバングル","0","49.4","0","0","7","0","0","0","0","0","0","0","0","0","3.6","0","0","0","攻撃アクセサリ"
"107581","桜花の月夜簪","3.8","0","63","0","7","0","0","0","0","0","0","0","0","3.8","0","0","0","0","防御アクセサリ"
"107582","パールココナッツの髪飾り","4.8","0","0","0","7","0","0","0","0","0","0","0","0","4.8","0","0","0","0","防御アクセサリ"
"107583","エメラルドゴシックバングル","5","0","0","0","7","0","0","0","0","0","0","0","0","5.2","0","0","0","0","防御アクセサリ"
"107611","仙桜の祝簪","0","0","0","0","7","0","0","0","39","0","0","0","0","0","0","0","6","0","魔法アクセサリ"
"107612","オパールシェルの髪飾り","1.6","0","0","0","7","0","0","0","40.2","0","0","0","0","0","0","0","0","0","魔法アクセサリ"
"107613","ロッキンチェインバングル","0","0","0","0","7","0","0","0","48.2","0","0","0","0","0","0","0","3","0","魔法アクセサリ"
"108011","氷輝剣グラースブレード","0","66","20","0","8","0","0","0","0","0","0","0","0","0","3.6","0","0","0","剣"
"108012","音界剣グランデピアニオス","0","70.4","20","0","8","0","0","0","0","0","0","0","0","0","2.4","0","0","0","剣"
"108013","オアシスガードブレード","0","72.8","40","0","8","0","0","0","0","0","0","0","0","0","0.6","0","0","0","剣"
"108014","ローズインペリアルソード","0","76.4","40","0","8","0","0","0","0","0","0","0","0","0","0.6","0","0","0","剣"
"108041","氷雪刀グラキエッジ","0","66.8","8","0","8","0","0","0","0","0","0","0","0","0","4.6","0","0","0","刀"
"108042","創音刀ゲルトナ","0","71.2","8","0","8","0","0","0","0","0","0","0","0","0","3.2","0","0","0","刀"
"108043","クイックサンドシャムシール","0","76","10","0","8","0","0","0","0","0","0","0","0","0","0.8","0","0","0","刀"
"108044","クルーエルローズブレード","0","79.8","10","0","8","0","0","0","0","0","0","0","0","0","0.8","0","0","0","刀"
"108071","氷牙スティーリアダガー","0","67","0","0","8","0","0","0","0","0","0","0","0","0","6","0","0","0","短剣"
"108072","刻音刃クレフトオン","0","71.8","0","0","8","0","0","0","0","0","0","0","0","0","4","0","0","0","短剣"
"108073","ダークデザートエッジ","0","77","0","0","8","0","0","0","0","0","0","0","0","0","1","0","0","0","短剣"
"108074","ソーンオブローゼズ","0","80.8","0","0","8","0","0","0","0","0","0","0","0","0","1","0","0","0","短剣"
"108101","氷塊拳グラセナックル","0","70","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","拳"
"108102","叫鳴拳バイオラフィスト","0","73.8","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","拳"
"108103","ヘリテージジャマダハル","0","77.6","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","拳"
"108104","ローズペタルナックル","0","81.2","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","拳"
"108131","氷聖弓コンヘラシオン","0.8","64.6","0","0","8","0","0","0","0","0","0","0","0","0","2.8","0","0","0","弓"
"108132","巧音弓スネアアーク","0.6","69.8","0","0","8","0","0","0","0","0","0","0","0","0","2","0","0","0","弓"
"108133","オリエンタルハリケーンボウ","0.4","75.4","0","0","8","0","0","0","0","0","0","0","0","0","0.4","0","0","0","弓"
"108134","ベルアルクロゼ","0","81","0","0","8","0","0","0","0","0","0","0","0","0","0.8","0","0","0","弓"
"108161","氷穿槍スノーストーム","0","64","0","0","8","0","0","0","0","0","0","0","0","1.2","0","0","0","0","槍"
"108162","仁重槍トロムスピア","0","68.8","0","0","8","0","0","0","0","0","0","0","0","1","0","0","0","0","槍"
