2d61b1e86a775e46871e817b70885694be48e03cf0da07adaeb0a25cc91683ac,143e7d1a516d7f27428eb4764723d5200d5d4ec8bc6a4f221ebd41a18a36a866,1107bdf99802019721eb88b4d524b4335fa3b2bd790b418254f0ff4ef1a6840d,21f75c2a4836dbfc0013c18d40c5cd659d9209c9c5177c5cb40d405faaf43b54,e1f9554d8f3646198f936ad722a3453c1dbd317504bfd7a71fac1e6bf60659de
"168","100","15","104","15035"
"173","100","15","371","15036"
"178","100","15","104","15037"
"181","100","15","36","15038"
"185","100","15","127","15039"
"190","100","15","68","15040"
"194","101","15","256","15041"
"197","100","15","182","15042"
"201","100","15","132","15043"
"206","100","15","78","15044"
"209","100","15","224","15045"
"214","100","15","4","15046"
"217","100","15","102","15047"
"220","400","15","159","15048"
"223","100","15","104","15049"
"228","100","15","135","15050"
"232","101","15","185","15051"
"236","100","15","377","15052"
"240","100","15","133","15053"
"243","100","15","255","15054"
"246","101","15","361","15055"
"249","100","15","293","15056"
"254","500","15","-1","15057"
"257","101","15","201","15058"
"261","100","15","375","15059"
"266","101","15","229","15060"
"270","100","15","364","15061"
"275","100","15","496","15062"
"278","100","15","458","15063"
"282","100","15","216","15064"
"285","200","15","627","15065"
"288","100","15","117","15066"
"291","100","15","289","15067"
"296","100","15","151","15068"
"299","100","15","745","15069"
"304","101","15","452","15070"
"307","100","15","545","15071"
"311","100","15","830","15072"
"316","400","15","615","15073"
"321","100","15","650","15074"
"325","100","15","752","15075"
"329","101","15","494","15076"
"333","100","15","724","15077"
"337","100","15","530","15078"
"341","100","15","449","15079"
"345","100","15","667","15080"
"349","101","15","715","15081"
"354","100","15","670","15082"
"359","100","15","450","15083"
"363","100","15","790","15084"
"367","101","15","410","15085"
"371","100","15","822","15086"
"376","100","15","374","15087"
"379","500","15","-1","15088"
"382","101","15","374","15089"
"385","100","15","663","15090"
"390","100","15","593","15091"
"395","100","15","910","15092"
"399","101","15","589","15093"
"403","100","15","495","15094"
"407","100","15","981","15095"
"412","100","15","790","15096"
"416","100","15","1063","15097"
"420","100","15","613","15098"
"423","101","15","554","15099"
"428","100","15","168","15100"
"432","100","15","373","15101"
"435","101","15","482","15102"
"439","100","15","355","15103"
"444","100","15","285","15104"
"449","100","15","150","15105"
"454","100","15","121","15106"
"458","100","15","277","15107"
"463","101","15","483","15108"
"467","100","15","331","15109"
"471","100","15","105","15110"
"474","100","15","255","15111"
"478","100","15","446","15112"
"481","400","15","825","15113"
"484","100","15","778","15114"
"489","101","15","563","15115"
"494","510","15","-1","15116"
"499","100","15","362","15117"
"504","101","15","551","15118"
"508","100","15","722","15119"
"513","100","15","1014","15120"
"517","100","15","915","15121"
"521","100","15","850","15122"
"526","100","15","702","15123"
"531","100","15","539","15124"
"536","101","15","583","15125"
"540","100","15","720","15126"
"544","100","15","578","15127"
"547","100","15","507","15128"
"552","100","15","426","15129"
"556","100","15","586","15130"
"560","101","15","381","15131"
"565","100","15","521","15132"
"569","100","15","771","15133"
"572","100","15","635","15134"
"575","101","15","738","15135"
"578","100","15","480","15136"
"583","100","15","354","15137"
"586","100","15","405","15138"
"590","100","15","560","15139"
"595","100","15","836","15140"
"598","510","15","-1","15141"
"603","200","15","631","15142"
"608","100","15","920","15143"
"612","101","15","848","15144"
"616","100","15","1051","15145"
"620","100","15","1090","15146"
"624","100","15","1163","15147"
"628","101","15","986","15148"
"633","100","15","1135","15149"
"637","100","15","961","15150"
"640","100","15","996","15151"
"644","400","15","834","15152"
"649","100","15","1054","15153"
"652","100","15","758","15154"
"655","101","15","990","15155"
"660","100","15","913","15156"
"665","100","15","672","15157"
"669","100","15","897","15158"
"673","101","15","777","15159"
"676","100","15","837","15160"
"680","100","15","882","15161"
"684","101","15","912","15162"
"689","100","15","839","15163"
"694","100","15","729","15164"
"697","100","15","550","15165"
"702","100","15","281","15166"
"706","100","15","653","15167"
"709","101","15","379","15168"
"712","100","15","649","15169"
"716","100","15","752","15170"
"719","100","15","790","15171"
"723","100","15","866","15172"
"728","101","15","823","15173"
"732","100","15","875","15174"
"736","510","15","-1","15175"
"741","100","15","465","15176"
"745","101","15","375","15177"
"750","100","15","418","15178"
"753","100","15","101","15179"
"758","100","15","433","15180"
"763","100","15","62","15181"
"768","101","15","272","15182"
"773","100","15","63","15183"
"777","100","15","175","15184"
"782","101","15","419","15185"
"785","100","15","136","15186"
"789","100","15","39","15187"
"793","100","15","229","15188"
"797","101","15","337","15189"
"800","100","15","602","15190"
"805","101","15","566","15191"
"808","100","15","497","15192"
"811","100","15","676","15193"
"815","100","15","805","15194"
"820","100","15","630","15195"
"825","101","15","517","15196"
"830","100","15","807","15197"
"835","100","15","666","15198"
"840","100","15","270","15199"
"844","101","15","526","15200"
"30","100","16","250","16001"
"33","100","16","463","16002"
"40","101","16","165","16003"
"44","100","16","303","16004"
"48","100","16","396","16005"
"53","100","16","534","16006"
"57","100","16","685","16007"
"61","101","16","761","16008"
"66","100","16","446","16009"
"69","100","16","17","16010"
"72","100","16","390","16011"
"75","100","16","421","16012"
"78","100","16","649","16013"
"81","101","16","842","16014"
"85","100","16","905","16015"
"88","100","16","1128","16016"
"93","400","16","744","16017"
"96","100","16","445","16018"
"99","100","16","836","16019"
"102","100","16","658","16020"
"106","101","16","379","16021"
"110","100","16","76","16022"
"115","100","16","115","16023"
"119","101","16","361","16024"
"122","100","16","739","16025"
"127","100","16","644","16026"
"132","101","16","966","16027"
"136","100","16","1110","16028"
"141","100","16","759","16029"
"145","100","16","496","16030"
"150","500","16","550","16031"
"155","100","16","525","16032"
"160","100","16","378","16033"
"163","101","16","374","16034"
"168","100","16","548","16035"
"173","100","16","506","16036"
"178","100","16","616","16037"
"181","100","16","404","16038"
"185","100","16","258","16039"
"190","100","16","411","16040"
"194","101","16","315","16041"
"197","100","16","137","16042"
"201","100","16","46","16043"
"206","100","16","237","16044"
"209","100","16","385","16045"
"214","100","16","251","16046"
"217","100","16","212","16047"
"220","400","16","262","16048"
"223","100","16","169","16049"
"228","100","16","464","16050"
"232","101","16","744","16051"
"236","100","16","560","16052"
"240","100","16","341","16053"
"243","100","16","357","16054"
"246","101","16","297","16055"
"249","100","16","368","16056"
"254","500","16","-1","16057"
"257","101","16","528","16058"
"261","100","16","272","16059"
"266","101","16","158","16060"
"270","100","16","432","16061"
"275","100","16","327","16062"
"278","100","16","181","16063"
"282","100","16","294","16064"
"285","200","16","496","16065"
"288","100","16","542","16066"
"291","100","16","290","16067"
"296","100","16","36","16068"
"299","100","16","117","16069"
"304","101","16","344","16070"
"307","100","16","308","16071"
"311","100","16","498","16072"
"316","400","16","418","16073"
"321","100","16","106","16074"
"325","100","16","187","16075"
"329","101","16","524","16076"
"333","100","16","812","16077"
"337","100","16","895","16078"
"341","100","16","1114","16079"
"345","100","16","966","16080"
"349","101","16","658","16081"
"354","100","16","745","16082"
"359","100","16","872","16083"
"363","100","16","1193","16084"
"367","101","16","992","16085"
"371","100","16","864","16086"
"376","100","16","991","16087"
"379","500","16","-1","16088"
"382","101","16","982","16089"
"385","100","16","885","16090"
"390","100","16","1166","16091"
"395","100","16","1071","16092"
"399","101","16","870","16093"
"403","100","16","1156","16094"
"407","100","16","842","16095"
"412","100","16","1112","16096"
"416","100","16","914","16097"
"420","100","16","804","16098"
"423","101","16","1116","16099"
"428","100","16","1008","16100"
"432","100","16","928","16101"
"435","101","16","582","16102"
"439","100","16","393","16103"
"444","100","16","318","16104"
"449","100","16","556","16105"
"454","100","16","592","16106"
"458","100","16","935","16107"
"463","101","16","800","16108"
"467","100","16","974","16109"
"471","100","16","1123","16110"
"474","100","16","1041","16111"
"478","100","16","577","16112"
"481","400","16","82","16113"
"484","100","16","465","16114"
"489","101","16","362","16115"
"494","510","16","-1","16116"
"499","100","16","745","16117"
"504","101","16","792","16118"
"508","100","16","884","16119"
"513","100","16","810","16120"
"517","100","16","987","16121"
"521","100","16","774","16122"
"526","100","16","443","16123"
"531","100","16","321","16124"
"536","101","16","9","16125"
"540","100","16","151","16126"
"544","100","16","238","16127"
"547","100","16","402","16128"
"552","100","16","270","16129"
"556","100","16","13","16130"
"560","101","16","161","16131"
"565","100","16","119","16132"
"569","100","16","407","16133"
"572","100","16","137","16134"
"575","101","16","312","16135"
"578","100","16","435","16136"
"583","100","16","491","16137"
"586","100","16","620","16138"
"590","100","16","562","16139"
"595","100","16","267","16140"
"598","510","16","-1","16141"
"603","200","16","72","16142"
"608","100","16","410","16143"
"612","101","16","651","16144"
"616","100","16","588","16145"
"620","100","16","926","16146"
"624","100","16","616","16147"
"628","101","16","563","16148"
"633","100","16","247","16149"
"637","100","16","492","16150"
"640","100","16","522","16151"
"644","400","16","237","16152"
"649","100","16","273","16153"
"652","100","16","434","16154"
"655","101","16","366","16155"
"660","100","16","153","16156"
"665","100","16","43","16157"
"669","100","16","319","16158"
"673","101","16","202","16159"
"676","100","16","549","16160"
"680","100","16","720","16161"
"684","101","16","601","16162"
"689","100","16","918","16163"
"694","100","16","1193","16164"
"697","100","16","1063","16165"
"702","100","16","1139","16166"
"706","100","16","826","16167"
"709","101","16","1142","16168"
"712","100","16","853","16169"
"716","100","16","575","16170"
"719","100","16","384","16171"
"723","100","16","39","16172"
"728","101","16","268","16173"
"732","100","16","225","16174"
"736","510","16","-1","16175"
"741","100","16","456","16176"
"745","101","16","227","16177"
"750","100","16","398","16178"
"753","100","16","63","16179"
"758","100","16","3","16180"
"763","100","16","265","16181"
"768","101","16","175","16182"
"773","100","16","478","16183"
"777","100","16","623","16184"
"782","101","16","689","16185"
"785","100","16","598","16186"
"789","100","16","710","16187"
"793","100","16","842","16188"
"797","101","16","1101","16189"
"800","100","16","1036","16190"
"805","101","16","949","16191"
"808","100","16","607","16192"
"811","100","16","836","16193"
"815","100","16","740","16194"
"820","100","16","1009","16195"
"825","101","16","872","16196"
"830","100","16","672","16197"
"835","100","16","767","16198"
"840","100","16","532","16199"
"844","101","16","333","16200"
"30","100","17","650","17001"
"34","100","17","566","17002"
"40","101","17","676","17003"
"44","100","17","584","17004"
"48","100","17","747","17005"
"53","100","17","550","17006"
"57","100","17","457","17007"
"61","101","17","859","17008"
"66","100","17","618","17009"
"69","100","17","744","17010"
"72","100","17","1042","17011"
"75","100","17","786","17012"
"78","100","17","620","17013"
"81","101","17","558","17014"
"85","100","17","830","17015"
"88","100","17","728","17016"
"93","100","17","558","17017"
"96","100","17","761","17018"
"99","100","17","721","17019"
"102","100","17","895","17020"
"106","101","17","520","17021"
"110","100","17","63","17022"
"115","100","17","281","17023"
"119","101","17","539","17024"
"122","100","17","988","17025"
"127","100","17","854","17026"
"132","101","17","467","17027"
"136","100","17","57","17028"
"141","100","17","391","17029"
"145","100","17","284","17030"
"150","500","17","650","17031"
"155","100","17","153","17032"
"160","100","17","494","17033"
"163","101","17","234","17034"
"168","100","17","544","17035"
"173","100","17","656","17036"
"178","100","17","479","17037"
"181","100","17","173","17038"
"185","400","17","508","17039"
"190","100","17","409","17040"
"194","101","17","561","17041"
"197","100","17","657","17042"
"201","100","17","720","17043"
"206","100","17","557","17044"
"209","100","17","522","17045"
"214","100","17","864","17046"
"217","100","17","606","17047"
"220","400","17","410","17048"
"223","100","17","179","17049"
"228","100","17","383","17050"
"232","101","17","573","17051"
"236","100","17","701","17052"
"240","100","17","748","17053"
"243","100","17","736","17054"
"246","101","17","900","17055"
"249","100","17","696","17056"
"254","500","17","-1","17057"
"257","101","17","823","17058"
"261","100","17","623","17059"
"266","101","17","324","17060"
"270","100","17","217","17061"
"275","100","17","62","17062"
"278","100","17","384","17063"
"282","100","17","516","17064"
"285","200","17","601","17065"
"288","100","17","457","17066"
"291","100","17","776","17067"
"296","100","17","453","17068"
"299","100","17","563","17069"
"304","101","17","320","17070"
"307","100","17","446","17071"
"311","100","17","371","17072"
"316","400","17","274","17073"
"321","100","17","606","17074"
"325","100","17","319","17075"
"329","101","17","432","17076"
"333","100","17","227","17077"
"337","100","17","36","17078"
"341","100","17","101","17079"
"345","100","17","424","17080"
"349","101","17","718","17081"
"354","100","17","850","17082"
"359","100","17","717","17083"
"363","100","17","1007","17084"
"367","101","17","790","17085"
"371","100","17","837","17086"
"376","100","17","791","17087"
"379","500","17","-1","17088"
"382","101","17","1016","17089"
"385","100","17","826","17090"
"390","100","17","751","17091"
"395","100","17","600","17092"
"399","101","17","260","17093"
"403","100","17","384","17094"
"407","100","17","280","17095"
"412","100","17","360","17096"
"416","100","17","540","17097"
"420","100","17","696","17098"
"423","101","17","586","17099"
"428","100","17","616","17100"
"432","100","17","454","17101"
"435","101","17","334","17102"
"439","100","17","666","17103"
"444","100","17","570","17104"
"449","100","17","685","17105"
"454","100","17","928","17106"
"458","100","17","856","17107"
"463","101","17","694","17108"
"467","100","17","639","17109"
"471","100","17","782","17110"
"474","100","17","660","17111"
"478","100","17","739","17112"
"481","400","17","515","17113"
"484","100","17","688","17114"
"489","101","17","411","17115"
"494","510","17","-1","17116"
"499","100","17","730","17117"
"504","101","17","393","17118"
"508","100","17","629","17119"
"513","100","17","497","17120"
"517","100","17","753","17121"
"521","100","17","572","17122"
"526","100","17","795","17123"
"531","100","17","680","17124"
"536","101","17","992","17125"
"540","100","17","831","17126"
"544","100","17","636","17127"
"547","100","17","812","17128"
"552","100","17","966","17129"
"556","100","17","1053","17130"
"560","101","17","1166","17131"
"565","100","17","879","17132"
"569","100","17","789","17133"
"572","100","17","509","17134"
"575","101","17","309","17135"
"578","100","17","446","17136"
"583","100","17","332","17137"
"586","100","17","255","17138"
"590","100","17","82","17139"
"595","100","17","148","17140"
"598","510","17","-1","17141"
"603","200","17","134","17142"
"608","100","17","55","17143"
"612","101","17","281","17144"
"616","100","17","120","17145"
"620","100","17","371","17146"
"624","100","17","209","17147"
"628","101","17","262","17148"
"633","100","17","340","17149"
"637","100","17","175","17150"
"640","100","17","422","17151"
"644","400","17","299","17152"
"649","100","17","539","17153"
"652","100","17","846","17154"
"655","101","17","615","17155"
"660","100","17","637","17156"
"665","100","17","552","17157"
"669","100","17","379","17158"
"673","101","17","169","17159"
"676","100","17","12","17160"
"680","100","17","198","17161"
"684","101","17","281","17162"
"689","100","17","166","17163"
"694","100","17","246","17164"
"697","100","17","381","17165"
"702","100","17","585","17166"
"706","100","17","857","17167"
"709","101","17","655","17168"
"712","100","17","1018","17169"
"716","100","17","901","17170"
"719","100","17","725","17171"
"723","100","17","627","17172"
"728","101","17","944","17173"
"732","100","17","870","17174"
"736","510","17","-1","17175"
"741","100","17","832","17176"
"745","101","17","913","17177"
"750","100","17","655","17178"
"753","100","17","411","17179"
"758","100","17","317","17180"
"763","100","17","423","17181"
"768","101","17","657","17182"
"773","100","17","363","17183"
"777","100","17","482","17184"
"782","101","17","768","17185"
"785","100","17","1059","17186"
"789","100","17","884","17187"
"793","100","17","662","17188"
"797","101","17","741","17189"
"800","100","17","908","17190"
"805","101","17","753","17191"
"808","100","17","1026","17192"
"811","100","17","827","17193"
"815","100","17","857","17194"
"820","100","17","706","17195"
"825","101","17","925","17196"
"830","100","17","1108","17197"
"835","100","17","846","17198"
"840","100","17","635","17199"
"844","101","17","457","17200"
"30","100","18","350","18001"
"34","100","18","729","18002"
"40","101","18","512","18003"
"44","100","18","813","18004"
"48","100","18","329","18005"
"53","100","18","659","18006"
"57","100","18","339","18007"
"61","101","18","268","18008"
"66","100","18","499","18009"
"69","100","18","993","18010"
"72","100","18","513","18011"
"75","100","18","888","18012"
"78","100","18","652","18013"
"81","101","18","715","18014"
"85","100","18","506","18015"
"88","100","18","546","18016"
"93","100","18","443","18017"
"96","100","18","740","18018"
"99","100","18","942","18019"
"102","100","18","878","18020"
"106","101","18","618","18021"
"110","100","18","942","18022"
"115","100","18","731","18023"
"119","101","18","836","18024"
"122","100","18","749","18025"
"127","100","18","794","18026"
"132","101","18","916","18027"
"136","100","18","1045","18028"
"141","100","18","578","18029"
"145","100","18","241","18030"
"150","500","18","550","18031"
"155","100","18","961","18032"
"160","100","18","639","18033"
"163","101","18","777","18034"
"168","100","18","1002","18035"
"173","100","18","820","18036"
"178","100","18","688","18037"
"181","100","18","1126","18038"
"185","100","18","756","18039"
"190","100","18","471","18040"
"194","101","18","701","18041"
"197","100","18","357","18042"
"201","100","18","711","18043"
"206","100","18","375","18044"
"209","100","18","257","18045"
"214","100","18","700","18046"
"217","100","18","466","18047"
"220","400","18","772","18048"
"223","100","18","384","18049"
"228","100","18","222","18050"
"232","101","18","384","18051"
"236","100","18","287","18052"
"240","100","18","595","18053"
"243","100","18","511","18054"
"246","101","18","652","18055"
"249","100","18","711","18056"
"254","101","18","266","18057"
"257","101","18","545","18058"
"261","100","18","549","18059"
"266","500","18","-1","18060"
"270","100","18","127","18061"
"275","100","18","44","18062"
"278","100","18","309","18063"
"282","100","18","391","18064"
"285","200","18","432","18065"
"288","100","18","251","18066"
"291","100","18","284","18067"
"296","100","18","517","18068"
"299","100","18","736","18069"
"304","101","18","613","18070"
"307","100","18","811","18071"
"311","100","18","946","18072"
"316","400","18","841","18073"
"321","100","18","393","18074"
"325","100","18","719","18075"
"329","101","18","834","18076"
"333","100","18","410","18077"
"337","100","18","656","18078"
"341","100","18","645","18079"
"345","100","18","495","18080"
"349","101","18","670","18081"
"354","100","18","341","18082"
"359","100","18","105","18083"
"363","100","18","484","18084"
"367","101","18","321","18085"
"371","100","18","328","18086"
"376","100","18","0","18087"
"379","500","18","-1","18088"
"382","101","18","621","18089"
"385","100","18","192","18090"
"390","100","18","484","18091"
"395","100","18","543","18092"
"399","101","18","652","18093"
"403","100","18","492","18094"
"407","100","18","751","18095"
"412","400","18","458","18096"
"416","100","18","389","18097"
"420","100","18","124","18098"
"423","101","18","605","18099"
"428","100","18","198","18100"
"432","100","18","498","18101"
"435","101","18","371","18102"
"439","100","18","813","18103"
"444","100","18","1074","18104"
"449","100","18","810","18105"
"454","100","18","1007","18106"
"458","100","18","800","18107"
"463","101","18","500","18108"
"467","100","18","771","18109"
"471","100","18","688","18110"
"474","100","18","877","18111"
"478","100","18","1128","18112"
"481","400","18","688","18113"
"484","100","18","499","18114"
"489","101","18","677","18115"
"494","510","18","-1","18116"
"499","100","18","1138","18117"
"504","101","18","865","18118"
"508","100","18","658","18119"
"513","100","18","526","18120"
"517","100","18","912","18121"
"521","100","18","961","18122"
"526","100","18","595","18123"
"531","100","18","301","18124"
"536","101","18","523","18125"
"540","100","18","673","18126"
"544","100","18","523","18127"
"547","100","18","750","18128"
"552","100","18","606","18129"
"556","100","18","422","18130"
"560","101","18","611","18131"
"565","100","18","697","18132"
"569","100","18","499","18133"
"572","100","18","300","18134"
"575","101","18","730","18135"
"578","100","18","477","18136"
"583","100","18","512","18137"
"586","100","18","345","18138"
"590","100","18","409","18139"
"595","100","18","824","18140"
"598","510","18","-1","18141"
"603","200","18","284","18142"
"608","100","18","49","18143"
"612","101","18","166","18144"
"616","100","18","365","18145"
"620","100","18","212","18146"
"624","100","18","117","18147"
"628","101","18","58","18148"
"633","100","18","321","18149"
"637","100","18","60","18150"
"640","100","18","25","18151"
"644","400","18","452","18152"
"649","100","18","852","18153"
"652","100","18","597","18154"
"655","101","18","566","18155"
"660","100","18","151","18156"
"665","100","18","59","18157"
"669","100","18","113","18158"
"673","101","18","278","18159"
"676","100","18","234","18160"
"680","100","18","111","18161"
"684","101","18","481","18162"
"689","100","18","317","18163"
"694","100","18","765","18164"
"697","100","18","1090","18165"
"702","100","18","648","18166"
"706","100","18","617","18167"
"709","101","18","943","18168"
"712","100","18","992","18169"
"716","100","18","911","18170"
"719","100","18","640","18171"
"723","100","18","736","18172"
"728","101","18","502","18173"
"732","100","18","616","18174"
"736","510","18","-1","18175"
"741","100","18","139","18176"
"745","101","18","338","18177"
"750","100","18","659","18178"
"753","100","18","780","18179"
"758","100","18","396","18180"
"763","100","18","485","18181"
"768","101","18","591","18182"
"773","100","18","322","18183"
"777","100","18","428","18184"
"782","101","18","321","18185"
"785","100","18","494","18186"
"789","100","18","452","18187"
"793","100","18","642","18188"
"797","101","18","449","18189"
"800","100","18","392","18190"
"805","101","18","683","18191"
"808","100","18","568","18192"
"811","100","18","732","18193"
"815","100","18","462","18194"
"820","100","18","426","18195"
"825","101","18","194","18196"
"830","100","18","317","18197"
"835","100","18","732","18198"
"840","100","18","341","18199"
"844","101","18","764","18200"
"30","100","19","200","19001"
"34","100","19","403","19002"
"40","101","19","510","19003"
"44","100","19","637","19004"
"48","100","19","1016","19005"
"53","100","19","717","19006"
"57","100","19","655","19007"
"61","101","19","770","19008"
"66","100","19","651","19009"
"69","100","19","731","19010"
"72","100","19","674","19011"
"75","100","19","291","19012"
"78","100","19","180","19013"
"81","101","19","250","19014"
"85","100","19","399","19015"
"88","100","19","217","19016"
"93","100","19","318","19017"
"96","100","19","349","19018"
"99","100","19","655","19019"
"102","100","19","598","19020"
"106","101","19","518","19021"
"110","100","19","314","19022"
"115","100","19","712","19023"
"119","101","19","650","19024"
"122","100","19","1122","19025"
"127","400","19","830","19026"
"132","101","19","407","19027"
"136","100","19","184","19028"
"141","100","19","369","19029"
"145","100","19","629","19030"
"150","500","19","650","19031"
"155","100","19","573","19032"
"160","100","19","257","19033"
"163","101","19","193","19034"
"168","100","19","150","19035"
"173","100","19","248","19036"
"178","100","19","639","19037"
"181","100","19","398","19038"
"185","100","19","276","19039"
"190","100","19","211","19040"
"194","101","19","256","19041"
"197","100","19","378","19042"
"201","100","19","507","19043"
"206","100","19","563","19044"
"209","100","19","432","19045"
"214","100","19","579","19046"
"217","100","19","327","19047"
"220","400","19","315","19048"
"223","100","19","225","19049"
"228","100","19","617","19050"
"232","101","19","815","19051"
"236","100","19","507","19052"
"240","100","19","673","19053"
"243","100","19","924","19054"
"246","101","19","380","19055"
"249","100","19","828","19056"
"254","500","19","-1","19057"
"257","101","19","785","19058"
"261","100","19","689","19059"
"266","101","19","478","19060"
"270","100","19","196","19061"
"275","100","19","44","19062"
"278","100","19","314","19063"
"282","100","19","83","19064"
"285","100","19","368","19065"
"288","100","19","538","19066"
"291","100","19","908","19067"
"296","100","19","1130","19068"
"299","200","19","412","19069"
"304","101","19","609","19070"
"307","100","19","713","19071"
"311","100","19","280","19072"
"316","400","19","215","19073"
"321","100","19","173","19074"
"325","100","19","344","19075"
"329","101","19","255","19076"
"333","100","19","361","19077"
"337","100","19","610","19078"
"341","100","19","956","19079"
"345","100","19","815","19080"
"349","101","19","581","19081"
"354","100","19","1071","19082"
"359","100","19","674","19083"
"363","100","19","789","19084"
"367","101","19","690","19085"
"371","100","19","358","19086"
"376","100","19","626","19087"
"379","500","19","-1","19088"
"382","101","19","787","19089"
"385","100","19","741","19090"
"390","100","19","536","19091"
"395","100","19","281","19092"
"399","101","19","472","19093"
"403","100","19","282","19094"
"407","100","19","319","19095"
"412","100","19","734","19096"
"416","100","19","354","19097"
"420","100","19","782","19098"
"423","101","19","800","19099"
"428","100","19","557","19100"
"432","100","19","690","19101"
"435","101","19","570","19102"
"439","100","19","728","19103"
"444","100","19","660","19104"
"449","100","19","871","19105"
"454","100","19","826","19106"
"458","100","19","871","19107"
"463","101","19","723","19108"
"467","100","19","680","19109"
"471","100","19","618","19110"
"474","100","19","510","19111"
"478","100","19","414","19112"
"481","400","19","469","19113"
"484","100","19","197","19114"
"489","101","19","580","19115"
"494","510","19","-1","19116"
"499","100","19","283","19117"
"504","101","19","190","19118"
"508","100","19","342","19119"
"513","100","19","753","19120"
"517","100","19","340","19121"
"521","100","19","645","19122"
"526","100","19","413","19123"
"531","100","19","253","19124"
"536","101","19","150","19125"
"540","100","19","216","19126"
"544","100","19","377","19127"
"547","100","19","267","19128"
"552","100","19","385","19129"
"556","100","19","250","19130"
"560","101","19","273","19131"
"565","100","19","565","19132"
"569","100","19","306","19133"
"572","100","19","176","19134"
"575","101","19","532","19135"
"578","100","19","463","19136"
"583","100","19","254","19137"
"586","100","19","210","19138"
"590","100","19","473","19139"
"595","100","19","633","19140"
"598","510","19","-1","19141"
"603","200","19","421","19142"
"608","100","19","521","19143"
"612","101","19","748","19144"
"616","100","19","399","19145"
"620","100","19","653","19146"
"624","100","19","890","19147"
"628","101","19","975","19148"
"633","100","19","691","19149"
"637","100","19","932","19150"
"640","100","19","752","19151"
"644","400","19","515","19152"
"649","100","19","821","19153"
"652","100","19","517","19154"
"655","101","19","433","19155"
"660","100","19","181","19156"
"665","100","19","123","19157"
"669","100","19","550","19158"
"673","101","19","318","19159"
"676","100","19","205","19160"
"680","100","19","318","19161"
"684","101","19","198","19162"
"689","100","19","502","19163"
"694","100","19","386","19164"
"697","100","19","568","19165"
"702","100","19","808","19166"
"706","100","19","950","19167"
"709","101","19","648","19168"
"712","100","19","966","19169"
"716","100","19","838","19170"
"719","100","19","583","19171"
"723","100","19","291","19172"
"728","101","19","385","19173"
"732","100","19","625","19174"
"736","510","19","-1","19175"
"741","100","19","390","19176"
"745","101","19","184","19177"
"750","100","19","119","19178"
"753","100","19","100","19179"
"758","100","19","467","19180"
"763","100","19","364","19181"
"768","101","19","451","19182"
"773","100","19","306","19183"
"777","100","19","318","19184"
"782","101","19","486","19185"
"785","100","19","586","19186"
"789","100","19","499","19187"
"793","100","19","684","19188"
"797","101","19","753","19189"
"800","100","19","854","19190"
"805","101","19","668","19191"
"808","100","19","752","19192"
"811","100","19","830","19193"
"815","100","19","867","19194"
"820","100","19","627","19195"
"825","101","19","392","19196"
"830","100","19","638","19197"
"835","100","19","787","19198"
"840","100","19","643","19199"
"844","101","19","427","19200"
"30","100","50","314","50001"
"33","100","50","490","50002"
"35","100","50","345","50003"
"35","100","50","420","50004"
"35","100","50","623","50005"
"35","100","50","838","50006"
"37","100","50","931","50007"
"38","100","50","713","50008"
"38","100","50","475","50009"
"40","100","50","606","50010"
"41","100","50","488","50011"
"44","100","50","643","50012"
"46","100","50","577","50013"
"48","100","50","784","50014"
"51","101","50","931","50015"
"54","100","50","703","50016"
"54","100","50","876","50017"
"56","100","50","936","50018"
"56","100","50","766","50019"
"58","100","50","622","50020"
"58","100","50","550","50021"
"60","100","50","476","50022"
"61","100","50","551","50023"
"62","100","50","587","50024"
"62","100","50","532","50025"
"64","100","50","570","50026"
"66","100","50","488","50027"
"68","100","50","628","50028"
"68","100","50","552","50029"
"69","100","50","620","50030"
"72","100","50","709","50031"
"74","100","50","659","50032"
"74","100","50","757","50033"
"74","100","50","632","50034"
"77","100","50","563","50035"
"80","100","50","702","50036"
"81","100","50","641","50037"
"84","100","50","567","50038"
"86","100","50","517","50039"
"89","100","50","428","50040"
"90","100","50","288","50041"
"91","100","50","221","50042"
"91","100","50","351","50043"
"93","101","50","391","50044"
"93","100","50","352","50045"
"95","100","50","243","50046"
"97","100","50","125","50047"
"100","100","50","219","50048"
"101","100","50","489","50049"
"104","100","50","62","50050"
"105","100","50","486","50051"
"107","100","50","326","50052"
"107","100","50","105","50053"
"107","100","50","356","50054"
"107","100","50","108","50055"
"109","100","50","497","50056"
"111","100","50","806","50057"
"114","100","50","347","50058"
"116","100","50","119","50059"
"117","100","50","313","50060"
"120","100","50","687","50061"
"122","100","50","883","50062"
"125","100","50","987","50063"
"127","100","50","579","50064"
"129","100","50","439","50065"
"132","100","50","508","50066"
"133","100","50","610","50067"
"135","100","50","777","50068"
"138","100","50","557","50069"
"141","100","50","871","50070"
"144","100","50","1153","50071"
"146","100","50","1122","50072"
"147","100","50","757","50073"
"149","100","50","543","50074"
"151","100","50","489","50075"
"152","101","50","734","50076"
"154","100","50","634","50077"
"156","100","50","977","50078"
"158","100","50","1160","50079"
"161","100","50","816","50080"
"161","100","50","1107","50081"
"161","100","50","922","50082"
"161","100","50","601","50083"
"163","100","50","263","50084"
"165","300","50","515","50085"
"168","100","50","49","50086"
"168","100","50","13","50087"
"171","100","50","454","50088"
